"plh0196","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"People pursue self-interest","2007","35-65 y.","Rural Area","","","",""
"People pursue self-interest","2007","66 and older","Urban Area","","","",""
"People pursue self-interest","2007","66 and older","Rural Area","","","",""
"People are helpful","2008","16-34 y.","Urban Area","998","0.319120828222748","0.302067084099224","0.336174572346273"
"People are helpful","2008","16-34 y.","Rural Area","449","0.29182594183282","0.268427009330437","0.315224874335203"
"People are helpful","2008","35-65 y.","Urban Area","2522","0.339788440110557","0.328657953120414","0.350918927100701"
"People are helpful","2008","35-65 y.","Rural Area","1156","0.313476921589291","0.298276407364126","0.328677435814455"
"People are helpful","2008","66 and older","Urban Area","1445","0.502601318690091","0.484183326563692","0.521019310816489"
"People are helpful","2008","66 and older","Rural Area","704","0.497152206485385","0.471496533866941","0.522807879103828"
"People pursue self-interest","2008","16-34 y.","Urban Area","1872","0.680879171777252","0.663825427653727","0.697932915900776"
"People pursue self-interest","2008","16-34 y.","Rural Area","1001","0.70817405816718","0.684775125664797","0.731572990669563"
"People pursue self-interest","2008","35-65 y.","Urban Area","4434","0.660211559889443","0.649081072899299","0.671342046879587"
"People pursue self-interest","2008","35-65 y.","Rural Area","2422","0.686523078410709","0.671322564185545","0.701723592635874"
"People pursue self-interest","2008","66 and older","Urban Area","1386","0.49739868130991","0.478980689183511","0.515816673436308"
"People pursue self-interest","2008","66 and older","Rural Area","755","0.502847793514615","0.477192120896172","0.528503466133059"
"People are helpful","2009","16-34 y.","Urban Area","","","",""
"People are helpful","2009","16-34 y.","Rural Area","","","",""
"People are helpful","2009","35-65 y.","Urban Area","","","",""
"People are helpful","2009","35-65 y.","Rural Area","","","",""
"People are helpful","2009","66 and older","Urban Area","","","",""
"People are helpful","2009","66 and older","Rural Area","","","",""
"People pursue self-interest","2009","16-34 y.","Urban Area","","","",""
"People pursue self-interest","2009","16-34 y.","Rural Area","","","",""
"People pursue self-interest","2009","35-65 y.","Urban Area","","","",""
"People pursue self-interest","2009","35-65 y.","Rural Area","","","",""
"People pursue self-interest","2009","66 and older","Urban Area","","","",""
"People pursue self-interest","2009","66 and older","Rural Area","","","",""
"People are helpful","2010","16-34 y.","Urban Area","","","",""
"People are helpful","2010","16-34 y.","Rural Area","","","",""
"People are helpful","2010","35-65 y.","Urban Area","","","",""
"People are helpful","2010","35-65 y.","Rural Area","","","",""
"People are helpful","2010","66 and older","Urban Area","","","",""
"People are helpful","2010","66 and older","Rural Area","","","",""
"People pursue self-interest","2010","16-34 y.","Urban Area","","","",""
"People pursue self-interest","2010","16-34 y.","Rural Area","","","",""
"People pursue self-interest","2010","35-65 y.","Urban Area","","","",""
"People pursue self-interest","2010","35-65 y.","Rural Area","","","",""
"People pursue self-interest","2010","66 and older","Urban Area","","","",""
"People pursue self-interest","2010","66 and older","Rural Area","","","",""
"People are helpful","2011","16-34 y.","Urban Area","","","",""
"People are helpful","2011","16-34 y.","Rural Area","","","",""
"People are helpful","2011","35-65 y.","Urban Area","","","",""
"People are helpful","2011","35-65 y.","Rural Area","","","",""
"People are helpful","2011","66 and older","Urban Area","","","",""
"People are helpful","2011","66 and older","Rural Area","","","",""
"People pursue self-interest","2011","16-34 y.","Urban Area","","","",""
"People pursue self-interest","2011","16-34 y.","Rural Area","","","",""
"People pursue self-interest","2011","35-65 y.","Urban Area","","","",""
"People pursue self-interest","2011","35-65 y.","Rural Area","","","",""
"People pursue self-interest","2011","66 and older","Urban Area","","","",""
"People pursue self-interest","2011","66 and older","Rural Area","","","",""
"People are helpful","2012","16-34 y.","Urban Area","","","",""
"People are helpful","2012","16-34 y.","Rural Area","","","",""
"People are helpful","2012","35-65 y.","Urban Area","","","",""
"People are helpful","2012","35-65 y.","Rural Area","","","",""
"People are helpful","2012","66 and older","Urban Area","","","",""
"People are helpful","2012","66 and older","Rural Area","","","",""
"People pursue self-interest","2012","16-34 y.","Urban Area","","","",""
"People pursue self-interest","2012","16-34 y.","Rural Area","","","",""
"People pursue self-interest","2012","35-65 y.","Urban Area","","","",""
"People pursue self-interest","2012","35-65 y.","Rural Area","","","",""
"People pursue self-interest","2012","66 and older","Urban Area","","","",""
"People pursue self-interest","2012","66 and older","Rural Area","","","",""
"People are helpful","2013","16-34 y.","Urban Area","1414","0.367725781834945","0.352127718645342","0.383323845024549"
"People are helpful","2013","16-34 y.","Rural Area","734","0.39131642199219","0.369388951954434","0.413243892029947"
"People are helpful","2013","35-65 y.","Urban Area","3864","0.389302810859625","0.379370056635954","0.399235565083295"
"People are helpful","2013","35-65 y.","Rural Area","2273","0.388705970183764","0.375708276734046","0.401703663633481"
"People are helpful","2013","66 and older","Urban Area","1794","0.56338262549998","0.546155461305003","0.580609789694957"
"People are helpful","2013","66 and older","Rural Area","973","0.578197903783413","0.554784223542356","0.601611584024469"
"People pursue self-interest","2013","16-34 y.","Urban Area","2257","0.632274218165054","0.616676154975451","0.647872281354658"
"People pursue self-interest","2013","16-34 y.","Rural Area","1169","0.60868357800781","0.586756107970053","0.630611048045566"
"People pursue self-interest","2013","35-65 y.","Urban Area","5393","0.610697189140375","0.600764434916705","0.620629943364046"
"People pursue self-interest","2013","35-65 y.","Rural Area","3130","0.611294029816236","0.598296336366519","0.624291723265954"
"People pursue self-interest","2013","66 and older","Urban Area","1390","0.43661737450002","0.419390210305043","0.453844538694997"
"People pursue self-interest","2013","66 and older","Rural Area","736","0.421802096216587","0.398388415975531","0.445215776457644"
"People are helpful","2014","16-34 y.","Urban Area","","","",""
"People are helpful","2014","16-34 y.","Rural Area","","","",""
"People are helpful","2014","35-65 y.","Urban Area","","","",""
"People are helpful","2014","35-65 y.","Rural Area","","","",""
"People are helpful","2014","66 and older","Urban Area","","","",""
"People are helpful","2014","66 and older","Rural Area","","","",""
"People pursue self-interest","2014","16-34 y.","Urban Area","","","",""
"People pursue self-interest","2014","16-34 y.","Rural Area","","","",""
"People pursue self-interest","2014","35-65 y.","Urban Area","","","",""
"People pursue self-interest","2014","35-65 y.","Rural Area","","","",""
"People pursue self-interest","2014","66 and older","Urban Area","","","",""
"People pursue self-interest","2014","66 and older","Rural Area","","","",""
"People are helpful","2015","16-34 y.","Urban Area","","","",""
"People are helpful","2015","16-34 y.","Rural Area","","","",""
"People are helpful","2015","35-65 y.","Urban Area","","","",""
"People are helpful","2015","35-65 y.","Rural Area","","","",""
"People are helpful","2015","66 and older","Urban Area","","","",""
"People are helpful","2015","66 and older","Rural Area","","","",""
"People pursue self-interest","2015","16-34 y.","Urban Area","","","",""
"People pursue self-interest","2015","16-34 y.","Rural Area","","","",""
"People pursue self-interest","2015","35-65 y.","Urban Area","","","",""
"People pursue self-interest","2015","35-65 y.","Rural Area","","","",""
"People pursue self-interest","2015","66 and older","Urban Area","","","",""
"People pursue self-interest","2015","66 and older","Rural Area","","","",""
"People are helpful","2016","16-34 y.","Urban Area","","","",""
"People are helpful","2016","16-34 y.","Rural Area","","","",""
"People are helpful","2016","35-65 y.","Urban Area","","","",""
"People are helpful","2016","35-65 y.","Rural Area","","","",""
"People are helpful","2016","66 and older","Urban Area","","","",""
"People are helpful","2016","66 and older","Rural Area","","","",""
"People pursue self-interest","2016","16-34 y.","Urban Area","","","",""
"People pursue self-interest","2016","16-34 y.","Rural Area","","","",""
"People pursue self-interest","2016","35-65 y.","Urban Area","","","",""
"People pursue self-interest","2016","35-65 y.","Rural Area","","","",""
"People pursue self-interest","2016","66 and older","Urban Area","","","",""
"People pursue self-interest","2016","66 and older","Rural Area","","","",""
"People are helpful","2017","16-34 y.","Urban Area","","","",""
"People are helpful","2017","16-34 y.","Rural Area","","","",""
"People are helpful","2017","35-65 y.","Urban Area","","","",""
"People are helpful","2017","35-65 y.","Rural Area","","","",""
"People are helpful","2017","66 and older","Urban Area","","","",""
"People are helpful","2017","66 and older","Rural Area","","","",""
"People pursue self-interest","2017","16-34 y.","Urban Area","","","",""
"People pursue self-interest","2017","16-34 y.","Rural Area","","","",""
"People pursue self-interest","2017","35-65 y.","Urban Area","","","",""
"People pursue self-interest","2017","35-65 y.","Rural Area","","","",""
"People pursue self-interest","2017","66 and older","Urban Area","","","",""
"People pursue self-interest","2017","66 and older","Rural Area","","","",""
"People are helpful","2018","16-34 y.","Urban Area","2434","0.414941001434156","0.40195608171526","0.427925921153051"
"People are helpful","2018","16-34 y.","Rural Area","1001","0.396817569767348","0.377037220865843","0.416597918668852"
"People are helpful","2018","35-65 y.","Urban Area","4802","0.437201637697012","0.427673713049115","0.44672956234491"
"People are helpful","2018","35-65 y.","Rural Area","2485","0.429203140567137","0.416261456070964","0.442144825063311"
"People are helpful","2018","66 and older","Urban Area","1835","0.593979954000678","0.576803128676561","0.611156779324795"
"People are helpful","2018","66 and older","Rural Area","1051","0.572209606832295","0.549553856894024","0.594865356770566"
"People pursue self-interest","2018","16-34 y.","Urban Area","3097","0.585058998565844","0.572074078846949","0.59804391828474"
"People pursue self-interest","2018","16-34 y.","Rural Area","1349","0.603182430232652","0.583402081331148","0.622962779134157"
"People pursue self-interest","2018","35-65 y.","Urban Area","5610","0.562798362302988","0.55327043765509","0.572326286950885"
"People pursue self-interest","2018","35-65 y.","Rural Area","3134","0.570796859432863","0.557855174936689","0.583738543929036"
"People pursue self-interest","2018","66 and older","Urban Area","1305","0.406020045999322","0.388843220675205","0.423196871323439"
"People pursue self-interest","2018","66 and older","Rural Area","781","0.427790393167705","0.405134643229434","0.450446143105976"
