"plh0196","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"People are helpful","2003","(2b) intermediate general qualification","general elemantary","215","0.31622552949669","0.279828224680623","0.352622834312758"
"People are helpful","2003","(2b) intermediate general qualification","middle vocational","","","",""
"People are helpful","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"People are helpful","2003","(2b) intermediate general qualification","higher vocational","","","",""
"People are helpful","2003","(2b) intermediate general qualification","higher education","","","",""
"People are helpful","2003","(2a) intermediate vocational","in school","","","",""
"People are helpful","2003","(2a) intermediate vocational","inadequately","","","",""
"People are helpful","2003","(2a) intermediate vocational","general elemantary","","","",""
"People are helpful","2003","(2a) intermediate vocational","middle vocational","1323","0.302421919479042","0.288783710005109","0.316060128952975"
"People are helpful","2003","(2a) intermediate vocational","vocational + Abi","","","",""
"People are helpful","2003","(2a) intermediate vocational","higher vocational","232","0.301999601182759","0.268942101143011","0.335057101222508"
"People are helpful","2003","(2a) intermediate vocational","higher education","","","",""
"People are helpful","2003","(2c_gen) general maturity certificate","in school","","","",""
"People are helpful","2003","(2c_gen) general maturity certificate","inadequately","","","",""
"People are helpful","2003","(2c_gen) general maturity certificate","general elemantary","","","",""
"People are helpful","2003","(2c_gen) general maturity certificate","middle vocational","297","0.323245101474116","0.291967518188218","0.354522684760013"
"People are helpful","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"People are helpful","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"People are helpful","2003","(2c_gen) general maturity certificate","higher education","","","",""
"People are helpful","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"People are helpful","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
"People are helpful","2003","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"People are helpful","2003","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"People are helpful","2003","(2c_voc) vocational maturity certificate","vocational + Abi","342","0.326408402890022","0.299248741987749","0.353568063792295"
"People are helpful","2003","(2c_voc) vocational maturity certificate","higher vocational","120","0.277378594170083","0.233613592741574","0.321143595598591"
"People are helpful","2003","(2c_voc) vocational maturity certificate","higher education","","","",""
"People are helpful","2003","(3a) lower tertiary education","in school","","","",""
"People are helpful","2003","(3a) lower tertiary education","inadequately","","","",""
"People are helpful","2003","(3a) lower tertiary education","general elemantary","","","",""
"People are helpful","2003","(3a) lower tertiary education","middle vocational","","","",""
"People are helpful","2003","(3a) lower tertiary education","vocational + Abi","","","",""
"People are helpful","2003","(3a) lower tertiary education","higher vocational","","","",""
"People are helpful","2003","(3a) lower tertiary education","higher education","630","0.363679769312866","0.340852392142832","0.3865071464829"
"People are helpful","2003","(3b) higher tertiary education","in school","","","",""
"People are helpful","2003","(3b) higher tertiary education","inadequately","","","",""
"People are helpful","2003","(3b) higher tertiary education","general elemantary","","","",""
"People are helpful","2003","(3b) higher tertiary education","middle vocational","","","",""
"People are helpful","2003","(3b) higher tertiary education","vocational + Abi","","","",""
"People are helpful","2003","(3b) higher tertiary education","higher vocational","","","",""
"People are helpful","2003","(3b) higher tertiary education","higher education","1067","0.405198315752758","0.386306094821631","0.424090536683885"
"People pursue self-interest","2003","(0) in school","in school","367","0.613921648836253","0.575350144343032","0.652493153329474"
"People pursue self-interest","2003","(0) in school","inadequately","","","",""
"People pursue self-interest","2003","(0) in school","general elemantary","","","",""
"People pursue self-interest","2003","(0) in school","middle vocational","","","",""
"People pursue self-interest","2003","(0) in school","vocational + Abi","","","",""
"People pursue self-interest","2003","(0) in school","higher vocational","","","",""
"People pursue self-interest","2003","(0) in school","higher education","","","",""
"People pursue self-interest","2003","(1a) inadequately completed","in school","","","",""
"People pursue self-interest","2003","(1a) inadequately completed","inadequately","142","0.642174299629412","0.579539014707144","0.70480958455168"
"People pursue self-interest","2003","(1a) inadequately completed","general elemantary","","","",""
"People pursue self-interest","2003","(1a) inadequately completed","middle vocational","28","","",""
"People pursue self-interest","2003","(1a) inadequately completed","vocational + Abi","","","",""
"People pursue self-interest","2003","(1a) inadequately completed","higher vocational","4","","",""
"People pursue self-interest","2003","(1a) inadequately completed","higher education","","","",""
"People pursue self-interest","2003","(1b) general elementary school","in school","","","",""
"People pursue self-interest","2003","(1b) general elementary school","inadequately","17","","",""
"People pursue self-interest","2003","(1b) general elementary school","general elemantary","1247","0.586031614215745","0.564915254162056","0.607147974269433"
"People pursue self-interest","2003","(1b) general elementary school","middle vocational","","","",""
"People pursue self-interest","2003","(1b) general elementary school","vocational + Abi","","","",""
"People pursue self-interest","2003","(1b) general elementary school","higher vocational","","","",""
"People pursue self-interest","2003","(1b) general elementary school","higher education","","","",""
"People pursue self-interest","2003","(1c) basic vocational qualification","in school","","","",""
"People pursue self-interest","2003","(1c) basic vocational qualification","inadequately","","","",""
"People pursue self-interest","2003","(1c) basic vocational qualification","general elemantary","","","",""
"People pursue self-interest","2003","(1c) basic vocational qualification","middle vocational","3558","0.622228349220917","0.609700097147323","0.634756601294511"
"People pursue self-interest","2003","(1c) basic vocational qualification","vocational + Abi","","","",""
"People pursue self-interest","2003","(1c) basic vocational qualification","higher vocational","346","0.656068988476369","0.615003503619507","0.697134473333232"
"People pursue self-interest","2003","(1c) basic vocational qualification","higher education","","","",""
"People pursue self-interest","2003","(2b) intermediate general qualification","in school","","","",""
"People pursue self-interest","2003","(2b) intermediate general qualification","inadequately","","","",""
"People pursue self-interest","2003","(2b) intermediate general qualification","general elemantary","412","0.68377447050331","0.647377165687242","0.720171775319378"
"People pursue self-interest","2003","(2b) intermediate general qualification","middle vocational","","","",""
"People pursue self-interest","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"People pursue self-interest","2003","(2b) intermediate general qualification","higher vocational","","","",""
"People pursue self-interest","2003","(2b) intermediate general qualification","higher education","","","",""
"People pursue self-interest","2003","(2a) intermediate vocational","in school","","","",""
"People pursue self-interest","2003","(2a) intermediate vocational","inadequately","","","",""
"People pursue self-interest","2003","(2a) intermediate vocational","general elemantary","","","",""
"People pursue self-interest","2003","(2a) intermediate vocational","middle vocational","3034","0.697578080520958","0.683939871047025","0.711216289994891"
"People pursue self-interest","2003","(2a) intermediate vocational","vocational + Abi","","","",""
"People pursue self-interest","2003","(2a) intermediate vocational","higher vocational","509","0.698000398817241","0.664942898777492","0.731057898856989"
"People pursue self-interest","2003","(2a) intermediate vocational","higher education","","","",""
"People pursue self-interest","2003","(2c_gen) general maturity certificate","in school","","","",""
"People pursue self-interest","2003","(2c_gen) general maturity certificate","inadequately","","","",""
"People pursue self-interest","2003","(2c_gen) general maturity certificate","general elemantary","","","",""
"People pursue self-interest","2003","(2c_gen) general maturity certificate","middle vocational","562","0.676754898525884","0.645477315239987","0.708032481811782"
"People pursue self-interest","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"People pursue self-interest","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"People pursue self-interest","2003","(2c_gen) general maturity certificate","higher education","","","",""
"People pursue self-interest","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"People pursue self-interest","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
"People pursue self-interest","2003","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"People pursue self-interest","2003","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"People pursue self-interest","2003","(2c_voc) vocational maturity certificate","vocational + Abi","803","0.673591597109978","0.646431936207705","0.700751258012251"
"People pursue self-interest","2003","(2c_voc) vocational maturity certificate","higher vocational","282","0.722621405829917","0.678856404401409","0.766386407258426"
"People pursue self-interest","2003","(2c_voc) vocational maturity certificate","higher education","","","",""
"People pursue self-interest","2003","(3a) lower tertiary education","in school","","","",""
"People pursue self-interest","2003","(3a) lower tertiary education","inadequately","","","",""
"People pursue self-interest","2003","(3a) lower tertiary education","general elemantary","","","",""
"People pursue self-interest","2003","(3a) lower tertiary education","middle vocational","","","",""
"People pursue self-interest","2003","(3a) lower tertiary education","vocational + Abi","","","",""
"People pursue self-interest","2003","(3a) lower tertiary education","higher vocational","","","",""
"People pursue self-interest","2003","(3a) lower tertiary education","higher education","1076","0.636320230687134","0.6134928535171","0.659147607857168"
"People pursue self-interest","2003","(3b) higher tertiary education","in school","","","",""
"People pursue self-interest","2003","(3b) higher tertiary education","inadequately","","","",""
"People pursue self-interest","2003","(3b) higher tertiary education","general elemantary","","","",""
"People pursue self-interest","2003","(3b) higher tertiary education","middle vocational","","","",""
"People pursue self-interest","2003","(3b) higher tertiary education","vocational + Abi","","","",""
"People pursue self-interest","2003","(3b) higher tertiary education","higher vocational","","","",""
"People pursue self-interest","2003","(3b) higher tertiary education","higher education","1527","0.594801684247242","0.575909463316115","0.613693905178369"
"People are helpful","2004","(0) in school","in school","","","",""
"People are helpful","2004","(0) in school","inadequately","","","",""
"People are helpful","2004","(0) in school","general elemantary","","","",""
"People are helpful","2004","(0) in school","middle vocational","","","",""
"People are helpful","2004","(0) in school","vocational + Abi","","","",""
"People are helpful","2004","(0) in school","higher vocational","","","",""
"People are helpful","2004","(0) in school","higher education","","","",""
"People are helpful","2004","(1a) inadequately completed","in school","","","",""
"People are helpful","2004","(1a) inadequately completed","inadequately","","","",""
"People are helpful","2004","(1a) inadequately completed","general elemantary","","","",""
"People are helpful","2004","(1a) inadequately completed","middle vocational","","","",""
"People are helpful","2004","(1a) inadequately completed","vocational + Abi","","","",""
"People are helpful","2004","(1a) inadequately completed","higher vocational","","","",""
"People are helpful","2004","(1a) inadequately completed","higher education","","","",""
"People are helpful","2004","(1b) general elementary school","in school","","","",""
"People are helpful","2004","(1b) general elementary school","inadequately","","","",""
"People are helpful","2004","(1b) general elementary school","general elemantary","","","",""
"People are helpful","2004","(1b) general elementary school","middle vocational","","","",""
"People are helpful","2004","(1b) general elementary school","vocational + Abi","","","",""
"People are helpful","2004","(1b) general elementary school","higher vocational","","","",""
"People are helpful","2004","(1b) general elementary school","higher education","","","",""
"People are helpful","2004","(1c) basic vocational qualification","in school","","","",""
"People are helpful","2004","(1c) basic vocational qualification","inadequately","","","",""
"People are helpful","2004","(1c) basic vocational qualification","general elemantary","","","",""
"People are helpful","2004","(1c) basic vocational qualification","middle vocational","","","",""
"People are helpful","2004","(1c) basic vocational qualification","vocational + Abi","","","",""
"People are helpful","2004","(1c) basic vocational qualification","higher vocational","","","",""
"People are helpful","2004","(1c) basic vocational qualification","higher education","","","",""
"People are helpful","2004","(2b) intermediate general qualification","in school","","","",""
"People are helpful","2004","(2b) intermediate general qualification","inadequately","","","",""
"People are helpful","2004","(2b) intermediate general qualification","general elemantary","","","",""
"People are helpful","2004","(2b) intermediate general qualification","middle vocational","","","",""
"People are helpful","2004","(2b) intermediate general qualification","vocational + Abi","","","",""
"People are helpful","2004","(2b) intermediate general qualification","higher vocational","","","",""
"People are helpful","2004","(2b) intermediate general qualification","higher education","","","",""
"People are helpful","2004","(2a) intermediate vocational","in school","","","",""
"People are helpful","2004","(2a) intermediate vocational","inadequately","","","",""
"People are helpful","2004","(2a) intermediate vocational","general elemantary","","","",""
"People are helpful","2004","(2a) intermediate vocational","middle vocational","","","",""
"People are helpful","2004","(2a) intermediate vocational","vocational + Abi","","","",""
"People are helpful","2004","(2a) intermediate vocational","higher vocational","","","",""
"People are helpful","2004","(2a) intermediate vocational","higher education","","","",""
"People are helpful","2004","(2c_gen) general maturity certificate","in school","","","",""
"People are helpful","2004","(2c_gen) general maturity certificate","inadequately","","","",""
"People are helpful","2004","(2c_gen) general maturity certificate","general elemantary","","","",""
"People are helpful","2004","(2c_gen) general maturity certificate","middle vocational","","","",""
"People are helpful","2004","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"People are helpful","2004","(2c_gen) general maturity certificate","higher vocational","","","",""
"People are helpful","2004","(2c_gen) general maturity certificate","higher education","","","",""
"People are helpful","2004","(2c_voc) vocational maturity certificate","in school","","","",""
"People are helpful","2004","(2c_voc) vocational maturity certificate","inadequately","","","",""
"People are helpful","2004","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"People are helpful","2004","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"People are helpful","2004","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"People are helpful","2004","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"People are helpful","2004","(2c_voc) vocational maturity certificate","higher education","","","",""
"People are helpful","2004","(3a) lower tertiary education","in school","","","",""
"People are helpful","2004","(3a) lower tertiary education","inadequately","","","",""
"People are helpful","2004","(3a) lower tertiary education","general elemantary","","","",""
"People are helpful","2004","(3a) lower tertiary education","middle vocational","","","",""
"People are helpful","2004","(3a) lower tertiary education","vocational + Abi","","","",""
"People are helpful","2004","(3a) lower tertiary education","higher vocational","","","",""
"People are helpful","2004","(3a) lower tertiary education","higher education","","","",""
"People are helpful","2004","(3b) higher tertiary education","in school","","","",""
"People are helpful","2004","(3b) higher tertiary education","inadequately","","","",""
"People are helpful","2004","(3b) higher tertiary education","general elemantary","","","",""
"People are helpful","2004","(3b) higher tertiary education","middle vocational","","","",""
"People are helpful","2004","(3b) higher tertiary education","vocational + Abi","","","",""
"People are helpful","2004","(3b) higher tertiary education","higher vocational","","","",""
"People are helpful","2004","(3b) higher tertiary education","higher education","","","",""
"People pursue self-interest","2004","(0) in school","in school","","","",""
"People pursue self-interest","2004","(0) in school","inadequately","","","",""
"People pursue self-interest","2004","(0) in school","general elemantary","","","",""
"People pursue self-interest","2004","(0) in school","middle vocational","","","",""
"People pursue self-interest","2004","(0) in school","vocational + Abi","","","",""
"People pursue self-interest","2004","(0) in school","higher vocational","","","",""
"People pursue self-interest","2004","(0) in school","higher education","","","",""
"People pursue self-interest","2004","(1a) inadequately completed","in school","","","",""
"People pursue self-interest","2004","(1a) inadequately completed","inadequately","","","",""
"People pursue self-interest","2004","(1a) inadequately completed","general elemantary","","","",""
"People pursue self-interest","2004","(1a) inadequately completed","middle vocational","","","",""
"People pursue self-interest","2004","(1a) inadequately completed","vocational + Abi","","","",""
"People pursue self-interest","2004","(1a) inadequately completed","higher vocational","","","",""
"People pursue self-interest","2004","(1a) inadequately completed","higher education","","","",""
"People pursue self-interest","2004","(1b) general elementary school","in school","","","",""
"People pursue self-interest","2004","(1b) general elementary school","inadequately","","","",""
"People pursue self-interest","2004","(1b) general elementary school","general elemantary","","","",""
"People pursue self-interest","2004","(1b) general elementary school","middle vocational","","","",""
"People pursue self-interest","2004","(1b) general elementary school","vocational + Abi","","","",""
"People pursue self-interest","2004","(1b) general elementary school","higher vocational","","","",""
"People pursue self-interest","2004","(1b) general elementary school","higher education","","","",""
"People pursue self-interest","2004","(1c) basic vocational qualification","in school","","","",""
"People pursue self-interest","2004","(1c) basic vocational qualification","inadequately","","","",""
"People pursue self-interest","2004","(1c) basic vocational qualification","general elemantary","","","",""
"People pursue self-interest","2004","(1c) basic vocational qualification","middle vocational","","","",""
"People pursue self-interest","2004","(1c) basic vocational qualification","vocational + Abi","","","",""
"People pursue self-interest","2004","(1c) basic vocational qualification","higher vocational","","","",""
"People pursue self-interest","2004","(1c) basic vocational qualification","higher education","","","",""
"People pursue self-interest","2004","(2b) intermediate general qualification","in school","","","",""
"People pursue self-interest","2004","(2b) intermediate general qualification","inadequately","","","",""
"People pursue self-interest","2004","(2b) intermediate general qualification","general elemantary","","","",""
"People pursue self-interest","2004","(2b) intermediate general qualification","middle vocational","","","",""
"People pursue self-interest","2004","(2b) intermediate general qualification","vocational + Abi","","","",""
"People pursue self-interest","2004","(2b) intermediate general qualification","higher vocational","","","",""
"People pursue self-interest","2004","(2b) intermediate general qualification","higher education","","","",""
"People pursue self-interest","2004","(2a) intermediate vocational","in school","","","",""
"People pursue self-interest","2004","(2a) intermediate vocational","inadequately","","","",""
"People pursue self-interest","2004","(2a) intermediate vocational","general elemantary","","","",""
"People pursue self-interest","2004","(2a) intermediate vocational","middle vocational","","","",""
"People pursue self-interest","2004","(2a) intermediate vocational","vocational + Abi","","","",""
"People pursue self-interest","2004","(2a) intermediate vocational","higher vocational","","","",""
"People pursue self-interest","2004","(2a) intermediate vocational","higher education","","","",""
"People pursue self-interest","2004","(2c_gen) general maturity certificate","in school","","","",""
"People pursue self-interest","2004","(2c_gen) general maturity certificate","inadequately","","","",""
"People pursue self-interest","2004","(2c_gen) general maturity certificate","general elemantary","","","",""
"People pursue self-interest","2004","(2c_gen) general maturity certificate","middle vocational","","","",""
"People pursue self-interest","2004","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"People pursue self-interest","2004","(2c_gen) general maturity certificate","higher vocational","","","",""
"People pursue self-interest","2004","(2c_gen) general maturity certificate","higher education","","","",""
"People pursue self-interest","2004","(2c_voc) vocational maturity certificate","in school","","","",""
"People pursue self-interest","2004","(2c_voc) vocational maturity certificate","inadequately","","","",""
"People pursue self-interest","2004","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"People pursue self-interest","2004","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"People pursue self-interest","2004","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"People pursue self-interest","2004","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"People pursue self-interest","2004","(2c_voc) vocational maturity certificate","higher education","","","",""
"People pursue self-interest","2004","(3a) lower tertiary education","in school","","","",""
"People pursue self-interest","2004","(3a) lower tertiary education","inadequately","","","",""
"People pursue self-interest","2004","(3a) lower tertiary education","general elemantary","","","",""
"People pursue self-interest","2004","(3a) lower tertiary education","middle vocational","","","",""
"People pursue self-interest","2004","(3a) lower tertiary education","vocational + Abi","","","",""
"People pursue self-interest","2004","(3a) lower tertiary education","higher vocational","","","",""
"People pursue self-interest","2004","(3a) lower tertiary education","higher education","","","",""
"People pursue self-interest","2004","(3b) higher tertiary education","in school","","","",""
"People pursue self-interest","2004","(3b) higher tertiary education","inadequately","","","",""
"People pursue self-interest","2004","(3b) higher tertiary education","general elemantary","","","",""
"People pursue self-interest","2004","(3b) higher tertiary education","middle vocational","","","",""
"People pursue self-interest","2004","(3b) higher tertiary education","vocational + Abi","","","",""
"People pursue self-interest","2004","(3b) higher tertiary education","higher vocational","","","",""
"People pursue self-interest","2004","(3b) higher tertiary education","higher education","","","",""
"People are helpful","2005","(0) in school","in school","","","",""
"People are helpful","2005","(0) in school","inadequately","","","",""
"People are helpful","2005","(0) in school","general elemantary","","","",""
"People are helpful","2005","(0) in school","middle vocational","","","",""
"People are helpful","2005","(0) in school","vocational + Abi","","","",""
"People are helpful","2005","(0) in school","higher vocational","","","",""
"People are helpful","2005","(0) in school","higher education","","","",""
"People are helpful","2005","(1a) inadequately completed","in school","","","",""
"People are helpful","2005","(1a) inadequately completed","inadequately","","","",""
"People are helpful","2005","(1a) inadequately completed","general elemantary","","","",""
"People are helpful","2005","(1a) inadequately completed","middle vocational","","","",""
"People are helpful","2005","(1a) inadequately completed","vocational + Abi","","","",""
"People are helpful","2005","(1a) inadequately completed","higher vocational","","","",""
"People are helpful","2005","(1a) inadequately completed","higher education","","","",""
"People are helpful","2005","(1b) general elementary school","in school","","","",""
"People are helpful","2005","(1b) general elementary school","inadequately","","","",""
"People are helpful","2005","(1b) general elementary school","general elemantary","","","",""
"People are helpful","2005","(1b) general elementary school","middle vocational","","","",""
"People are helpful","2005","(1b) general elementary school","vocational + Abi","","","",""
"People are helpful","2005","(1b) general elementary school","higher vocational","","","",""
"People are helpful","2005","(1b) general elementary school","higher education","","","",""
"People are helpful","2005","(1c) basic vocational qualification","in school","","","",""
"People are helpful","2005","(1c) basic vocational qualification","inadequately","","","",""
"People are helpful","2005","(1c) basic vocational qualification","general elemantary","","","",""
"People are helpful","2005","(1c) basic vocational qualification","middle vocational","","","",""
"People are helpful","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"People are helpful","2005","(1c) basic vocational qualification","higher vocational","","","",""
"People are helpful","2005","(1c) basic vocational qualification","higher education","","","",""
"People are helpful","2005","(2b) intermediate general qualification","in school","","","",""
"People are helpful","2005","(2b) intermediate general qualification","inadequately","","","",""
"People are helpful","2005","(2b) intermediate general qualification","general elemantary","","","",""
"People are helpful","2005","(2b) intermediate general qualification","middle vocational","","","",""
"People are helpful","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"People are helpful","2005","(2b) intermediate general qualification","higher vocational","","","",""
"People are helpful","2005","(2b) intermediate general qualification","higher education","","","",""
"People are helpful","2005","(2a) intermediate vocational","in school","","","",""
"People are helpful","2005","(2a) intermediate vocational","inadequately","","","",""
"People are helpful","2005","(2a) intermediate vocational","general elemantary","","","",""
"People are helpful","2005","(2a) intermediate vocational","middle vocational","","","",""
"People are helpful","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"People are helpful","2005","(2a) intermediate vocational","higher vocational","","","",""
"People are helpful","2005","(2a) intermediate vocational","higher education","","","",""
"People are helpful","2005","(2c_gen) general maturity certificate","in school","","","",""
"People are helpful","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"People are helpful","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"People are helpful","2005","(2c_gen) general maturity certificate","middle vocational","","","",""
"People are helpful","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"People are helpful","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"People are helpful","2005","(2c_gen) general maturity certificate","higher education","","","",""
"People are helpful","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"People are helpful","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"People are helpful","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"People are helpful","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"People are helpful","2005","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"People are helpful","2005","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"People are helpful","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"People are helpful","2005","(3a) lower tertiary education","in school","","","",""
"People are helpful","2005","(3a) lower tertiary education","inadequately","","","",""
"People are helpful","2005","(3a) lower tertiary education","general elemantary","","","",""
"People are helpful","2005","(3a) lower tertiary education","middle vocational","","","",""
"People are helpful","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"People are helpful","2005","(3a) lower tertiary education","higher vocational","","","",""
"People are helpful","2005","(3a) lower tertiary education","higher education","","","",""
"People are helpful","2005","(3b) higher tertiary education","in school","","","",""
"People are helpful","2005","(3b) higher tertiary education","inadequately","","","",""
"People are helpful","2005","(3b) higher tertiary education","general elemantary","","","",""
"People are helpful","2005","(3b) higher tertiary education","middle vocational","","","",""
"People are helpful","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"People are helpful","2005","(3b) higher tertiary education","higher vocational","","","",""
"People are helpful","2005","(3b) higher tertiary education","higher education","","","",""
"People pursue self-interest","2005","(0) in school","in school","","","",""
"People pursue self-interest","2005","(0) in school","inadequately","","","",""
"People pursue self-interest","2005","(0) in school","general elemantary","","","",""
"People pursue self-interest","2005","(0) in school","middle vocational","","","",""
"People pursue self-interest","2005","(0) in school","vocational + Abi","","","",""
"People pursue self-interest","2005","(0) in school","higher vocational","","","",""
"People pursue self-interest","2005","(0) in school","higher education","","","",""
"People pursue self-interest","2005","(1a) inadequately completed","in school","","","",""
"People pursue self-interest","2005","(1a) inadequately completed","inadequately","","","",""
"People pursue self-interest","2005","(1a) inadequately completed","general elemantary","","","",""
"People pursue self-interest","2005","(1a) inadequately completed","middle vocational","","","",""
"People pursue self-interest","2005","(1a) inadequately completed","vocational + Abi","","","",""
"People pursue self-interest","2005","(1a) inadequately completed","higher vocational","","","",""
"People pursue self-interest","2005","(1a) inadequately completed","higher education","","","",""
"People pursue self-interest","2005","(1b) general elementary school","in school","","","",""
"People pursue self-interest","2005","(1b) general elementary school","inadequately","","","",""
"People pursue self-interest","2005","(1b) general elementary school","general elemantary","","","",""
"People pursue self-interest","2005","(1b) general elementary school","middle vocational","","","",""
"People pursue self-interest","2005","(1b) general elementary school","vocational + Abi","","","",""
"People pursue self-interest","2005","(1b) general elementary school","higher vocational","","","",""
"People pursue self-interest","2005","(1b) general elementary school","higher education","","","",""
"People pursue self-interest","2005","(1c) basic vocational qualification","in school","","","",""
"People pursue self-interest","2005","(1c) basic vocational qualification","inadequately","","","",""
"People pursue self-interest","2005","(1c) basic vocational qualification","general elemantary","","","",""
"People pursue self-interest","2005","(1c) basic vocational qualification","middle vocational","","","",""
"People pursue self-interest","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"People pursue self-interest","2005","(1c) basic vocational qualification","higher vocational","","","",""
"People pursue self-interest","2005","(1c) basic vocational qualification","higher education","","","",""
"People pursue self-interest","2005","(2b) intermediate general qualification","in school","","","",""
"People pursue self-interest","2005","(2b) intermediate general qualification","inadequately","","","",""
"People pursue self-interest","2005","(2b) intermediate general qualification","general elemantary","","","",""
"People pursue self-interest","2005","(2b) intermediate general qualification","middle vocational","","","",""
"People pursue self-interest","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"People pursue self-interest","2005","(2b) intermediate general qualification","higher vocational","","","",""
"People pursue self-interest","2005","(2b) intermediate general qualification","higher education","","","",""
"People pursue self-interest","2005","(2a) intermediate vocational","in school","","","",""
"People pursue self-interest","2005","(2a) intermediate vocational","inadequately","","","",""
"People pursue self-interest","2005","(2a) intermediate vocational","general elemantary","","","",""
"People pursue self-interest","2005","(2a) intermediate vocational","middle vocational","","","",""
"People pursue self-interest","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"People pursue self-interest","2005","(2a) intermediate vocational","higher vocational","","","",""
"People pursue self-interest","2005","(2a) intermediate vocational","higher education","","","",""
"People pursue self-interest","2005","(2c_gen) general maturity certificate","in school","","","",""
"People pursue self-interest","2005","(2c_gen) general maturity certificate","inadequately","","","",""
