"plh0196","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"People pursue self-interest","2011","(Married) couple without C. ","Female","","","",""
"People pursue self-interest","2011","Single parent ","Male","","","",""
"People pursue self-interest","2011","Single parent ","Female","","","",""
"People pursue self-interest","2011","Couple + C. LE 16 ","Male","","","",""
"People pursue self-interest","2011","Couple + C. LE 16 ","Female","","","",""
"People pursue self-interest","2011","Couple + C. GT 16 ","Male","","","",""
"People pursue self-interest","2011","Couple + C. GT 16 ","Female","","","",""
"People pursue self-interest","2011","Couple + C. LE and GT 16","Male","","","",""
"People pursue self-interest","2011","Couple + C. LE and GT 16","Female","","","",""
"People are helpful","2012","1-pers.-HH","Male","","","",""
"People are helpful","2012","1-pers.-HH","Female","","","",""
"People are helpful","2012","(Married) couple without C. ","Male","","","",""
"People are helpful","2012","(Married) couple without C. ","Female","","","",""
"People are helpful","2012","Single parent ","Male","","","",""
"People are helpful","2012","Single parent ","Female","","","",""
"People are helpful","2012","Couple + C. LE 16 ","Male","","","",""
"People are helpful","2012","Couple + C. LE 16 ","Female","","","",""
"People are helpful","2012","Couple + C. GT 16 ","Male","","","",""
"People are helpful","2012","Couple + C. GT 16 ","Female","","","",""
"People are helpful","2012","Couple + C. LE and GT 16","Male","","","",""
"People are helpful","2012","Couple + C. LE and GT 16","Female","","","",""
"People pursue self-interest","2012","1-pers.-HH","Male","","","",""
"People pursue self-interest","2012","1-pers.-HH","Female","","","",""
"People pursue self-interest","2012","(Married) couple without C. ","Male","","","",""
"People pursue self-interest","2012","(Married) couple without C. ","Female","","","",""
"People pursue self-interest","2012","Single parent ","Male","","","",""
"People pursue self-interest","2012","Single parent ","Female","","","",""
"People pursue self-interest","2012","Couple + C. LE 16 ","Male","","","",""
"People pursue self-interest","2012","Couple + C. LE 16 ","Female","","","",""
"People pursue self-interest","2012","Couple + C. GT 16 ","Male","","","",""
"People pursue self-interest","2012","Couple + C. GT 16 ","Female","","","",""
"People pursue self-interest","2012","Couple + C. LE and GT 16","Male","","","",""
"People pursue self-interest","2012","Couple + C. LE and GT 16","Female","","","",""
"People are helpful","2013","1-pers.-HH","Male","652","0.424167762618989","0.399014499600936","0.449321025637042"
"People are helpful","2013","1-pers.-HH","Female","1024","0.49885481364922","0.477178945005706","0.520530682292733"
"People are helpful","2013","(Married) couple without C. ","Male","1699","0.437503153347174","0.421580972984117","0.453425333710231"
"People are helpful","2013","(Married) couple without C. ","Female","1823","0.461335557837293","0.445456475337923","0.477214640336662"
"People are helpful","2013","Single parent ","Male","208","0.409934901049726","0.368220609339576","0.451649192759877"
"People are helpful","2013","Single parent ","Female","840","0.394009657472258","0.372779551149617","0.415239763794898"
"People are helpful","2013","Couple + C. LE 16 ","Male","1181","0.368765198016045","0.351572032938935","0.385958363093155"
"People are helpful","2013","Couple + C. LE 16 ","Female","1453","0.413281284441872","0.396568915593817","0.429993653289927"
"People are helpful","2013","Couple + C. GT 16 ","Male","566","0.381483244739255","0.356446525860384","0.406519963618125"
"People are helpful","2013","Couple + C. GT 16 ","Female","574","0.425886360678906","0.39895495605095","0.452817765306862"
"People are helpful","2013","Couple + C. LE and GT 16","Male","419","0.377306160668095","0.346660384170299","0.407951937165892"
"People are helpful","2013","Couple + C. LE and GT 16","Female","433","0.389755285947895","0.359781911817466","0.419728660078324"
"People pursue self-interest","2013","1-pers.-HH","Male","831","0.575832237381011","0.550678974362958","0.600985500399064"
"People pursue self-interest","2013","1-pers.-HH","Female","1020","0.50114518635078","0.479469317707267","0.522821054994294"
"People pursue self-interest","2013","(Married) couple without C. ","Male","2030","0.562496846652826","0.546574666289769","0.578419027015883"
"People pursue self-interest","2013","(Married) couple without C. ","Female","1963","0.538664442162707","0.522785359663338","0.554543524662077"
"People pursue self-interest","2013","Single parent ","Male","326","0.590065098950273","0.548350807240123","0.631779390660424"
"People pursue self-interest","2013","Single parent ","Female","1195","0.605990342527743","0.584760236205102","0.627220448850383"
"People pursue self-interest","2013","Couple + C. LE 16 ","Male","1844","0.631234801983955","0.614041636906845","0.648427967061065"
"People pursue self-interest","2013","Couple + C. LE 16 ","Female","1882","0.586718715558128","0.570006346710073","0.603431084406183"
"People pursue self-interest","2013","Couple + C. GT 16 ","Male","880","0.618516755260745","0.593480036381875","0.643553474139616"
"People pursue self-interest","2013","Couple + C. GT 16 ","Female","721","0.574113639321094","0.547182234693138","0.60104504394905"
"People pursue self-interest","2013","Couple + C. LE and GT 16","Male","542","0.622693839331905","0.592048062834108","0.653339615829701"
"People pursue self-interest","2013","Couple + C. LE and GT 16","Female","584","0.610244714052105","0.580271339921676","0.640218088182534"
"People are helpful","2014","1-pers.-HH","Male","","","",""
"People are helpful","2014","1-pers.-HH","Female","","","",""
"People are helpful","2014","(Married) couple without C. ","Male","","","",""
"People are helpful","2014","(Married) couple without C. ","Female","","","",""
"People are helpful","2014","Single parent ","Male","","","",""
"People are helpful","2014","Single parent ","Female","","","",""
"People are helpful","2014","Couple + C. LE 16 ","Male","","","",""
"People are helpful","2014","Couple + C. LE 16 ","Female","","","",""
"People are helpful","2014","Couple + C. GT 16 ","Male","","","",""
"People are helpful","2014","Couple + C. GT 16 ","Female","","","",""
"People are helpful","2014","Couple + C. LE and GT 16","Male","","","",""
"People are helpful","2014","Couple + C. LE and GT 16","Female","","","",""
"People pursue self-interest","2014","1-pers.-HH","Male","","","",""
"People pursue self-interest","2014","1-pers.-HH","Female","","","",""
"People pursue self-interest","2014","(Married) couple without C. ","Male","","","",""
"People pursue self-interest","2014","(Married) couple without C. ","Female","","","",""
"People pursue self-interest","2014","Single parent ","Male","","","",""
"People pursue self-interest","2014","Single parent ","Female","","","",""
"People pursue self-interest","2014","Couple + C. LE 16 ","Male","","","",""
"People pursue self-interest","2014","Couple + C. LE 16 ","Female","","","",""
"People pursue self-interest","2014","Couple + C. GT 16 ","Male","","","",""
"People pursue self-interest","2014","Couple + C. GT 16 ","Female","","","",""
"People pursue self-interest","2014","Couple + C. LE and GT 16","Male","","","",""
"People pursue self-interest","2014","Couple + C. LE and GT 16","Female","","","",""
"People are helpful","2015","1-pers.-HH","Male","","","",""
"People are helpful","2015","1-pers.-HH","Female","","","",""
"People are helpful","2015","(Married) couple without C. ","Male","","","",""
"People are helpful","2015","(Married) couple without C. ","Female","","","",""
"People are helpful","2015","Single parent ","Male","","","",""
"People are helpful","2015","Single parent ","Female","","","",""
"People are helpful","2015","Couple + C. LE 16 ","Male","","","",""
"People are helpful","2015","Couple + C. LE 16 ","Female","","","",""
"People are helpful","2015","Couple + C. GT 16 ","Male","","","",""
"People are helpful","2015","Couple + C. GT 16 ","Female","","","",""
"People are helpful","2015","Couple + C. LE and GT 16","Male","","","",""
"People are helpful","2015","Couple + C. LE and GT 16","Female","","","",""
"People pursue self-interest","2015","1-pers.-HH","Male","","","",""
"People pursue self-interest","2015","1-pers.-HH","Female","","","",""
"People pursue self-interest","2015","(Married) couple without C. ","Male","","","",""
"People pursue self-interest","2015","(Married) couple without C. ","Female","","","",""
"People pursue self-interest","2015","Single parent ","Male","","","",""
"People pursue self-interest","2015","Single parent ","Female","","","",""
"People pursue self-interest","2015","Couple + C. LE 16 ","Male","","","",""
"People pursue self-interest","2015","Couple + C. LE 16 ","Female","","","",""
"People pursue self-interest","2015","Couple + C. GT 16 ","Male","","","",""
"People pursue self-interest","2015","Couple + C. GT 16 ","Female","","","",""
"People pursue self-interest","2015","Couple + C. LE and GT 16","Male","","","",""
"People pursue self-interest","2015","Couple + C. LE and GT 16","Female","","","",""
"People are helpful","2016","1-pers.-HH","Male","","","",""
"People are helpful","2016","1-pers.-HH","Female","","","",""
"People are helpful","2016","(Married) couple without C. ","Male","","","",""
"People are helpful","2016","(Married) couple without C. ","Female","","","",""
"People are helpful","2016","Single parent ","Male","","","",""
"People are helpful","2016","Single parent ","Female","","","",""
"People are helpful","2016","Couple + C. LE 16 ","Male","","","",""
"People are helpful","2016","Couple + C. LE 16 ","Female","","","",""
"People are helpful","2016","Couple + C. GT 16 ","Male","","","",""
"People are helpful","2016","Couple + C. GT 16 ","Female","","","",""
"People are helpful","2016","Couple + C. LE and GT 16","Male","","","",""
"People are helpful","2016","Couple + C. LE and GT 16","Female","","","",""
"People pursue self-interest","2016","1-pers.-HH","Male","","","",""
"People pursue self-interest","2016","1-pers.-HH","Female","","","",""
"People pursue self-interest","2016","(Married) couple without C. ","Male","","","",""
"People pursue self-interest","2016","(Married) couple without C. ","Female","","","",""
"People pursue self-interest","2016","Single parent ","Male","","","",""
"People pursue self-interest","2016","Single parent ","Female","","","",""
"People pursue self-interest","2016","Couple + C. LE 16 ","Male","","","",""
"People pursue self-interest","2016","Couple + C. LE 16 ","Female","","","",""
"People pursue self-interest","2016","Couple + C. GT 16 ","Male","","","",""
"People pursue self-interest","2016","Couple + C. GT 16 ","Female","","","",""
"People pursue self-interest","2016","Couple + C. LE and GT 16","Male","","","",""
"People pursue self-interest","2016","Couple + C. LE and GT 16","Female","","","",""
"People are helpful","2017","1-pers.-HH","Male","","","",""
"People are helpful","2017","1-pers.-HH","Female","","","",""
"People are helpful","2017","(Married) couple without C. ","Male","","","",""
"People are helpful","2017","(Married) couple without C. ","Female","","","",""
"People are helpful","2017","Single parent ","Male","","","",""
"People are helpful","2017","Single parent ","Female","","","",""
"People are helpful","2017","Couple + C. LE 16 ","Male","","","",""
"People are helpful","2017","Couple + C. LE 16 ","Female","","","",""
"People are helpful","2017","Couple + C. GT 16 ","Male","","","",""
"People are helpful","2017","Couple + C. GT 16 ","Female","","","",""
"People are helpful","2017","Couple + C. LE and GT 16","Male","","","",""
"People are helpful","2017","Couple + C. LE and GT 16","Female","","","",""
"People pursue self-interest","2017","1-pers.-HH","Male","","","",""
"People pursue self-interest","2017","1-pers.-HH","Female","","","",""
"People pursue self-interest","2017","(Married) couple without C. ","Male","","","",""
"People pursue self-interest","2017","(Married) couple without C. ","Female","","","",""
"People pursue self-interest","2017","Single parent ","Male","","","",""
"People pursue self-interest","2017","Single parent ","Female","","","",""
"People pursue self-interest","2017","Couple + C. LE 16 ","Male","","","",""
"People pursue self-interest","2017","Couple + C. LE 16 ","Female","","","",""
"People pursue self-interest","2017","Couple + C. GT 16 ","Male","","","",""
"People pursue self-interest","2017","Couple + C. GT 16 ","Female","","","",""
"People pursue self-interest","2017","Couple + C. LE and GT 16","Male","","","",""
"People pursue self-interest","2017","Couple + C. LE and GT 16","Female","","","",""
"People are helpful","2018","1-pers.-HH","Male","1194","0.496132737379709","0.476430966827543","0.515834507931875"
"People are helpful","2018","1-pers.-HH","Female","1206","0.540959273672529","0.520729787658872","0.561188759686186"
"People are helpful","2018","(Married) couple without C. ","Male","1919","0.477389724330131","0.461779410885106","0.493000037775156"
"People are helpful","2018","(Married) couple without C. ","Female","2024","0.484004613954854","0.468577334308591","0.499431893601117"
"People are helpful","2018","Single parent ","Male","258","0.364518204610434","0.32720102351304","0.401835385707829"
"People are helpful","2018","Single parent ","Female","742","0.383759664761529","0.361581818586516","0.405937510936543"
"People are helpful","2018","Couple + C. LE 16 ","Male","1559","0.431759521263278","0.415158986306522","0.448360056220034"
"People are helpful","2018","Couple + C. LE 16 ","Female","1692","0.469502400783493","0.452923463087176","0.48608133847981"
"People are helpful","2018","Couple + C. GT 16 ","Male","674","0.395093747995876","0.37065351889875","0.419533977093001"
"People are helpful","2018","Couple + C. GT 16 ","Female","668","0.421579634231095","0.396689124266009","0.446470144196181"
"People are helpful","2018","Couple + C. LE and GT 16","Male","585","0.411566690939121","0.385128739710213","0.43800464216803"
"People are helpful","2018","Couple + C. LE and GT 16","Female","623","0.416142487318438","0.389368252706025","0.442916721930852"
"People pursue self-interest","2018","1-pers.-HH","Male","1280","0.503867262620291","0.484165492068125","0.523569033172457"
"People pursue self-interest","2018","1-pers.-HH","Female","1125","0.459040726327471","0.438811240313814","0.479270212341128"
"People pursue self-interest","2018","(Married) couple without C. ","Male","2014","0.522610275669869","0.506999962224844","0.538220589114893"
"People pursue self-interest","2018","(Married) couple without C. ","Female","2007","0.515995386045146","0.500568106398883","0.531422665691409"
"People pursue self-interest","2018","Single parent ","Male","381","0.635481795389566","0.598164614292171","0.67279897648696"
"People pursue self-interest","2018","Single parent ","Female","1105","0.616240335238471","0.594062489063457","0.638418181413484"
"People pursue self-interest","2018","Couple + C. LE 16 ","Male","1861","0.568240478736722","0.551639943779966","0.584841013693478"
"People pursue self-interest","2018","Couple + C. LE 16 ","Female","1789","0.530497599216507","0.51391866152019","0.547076536912824"
"People pursue self-interest","2018","Couple + C. GT 16 ","Male","863","0.604906252004125","0.580466022906999","0.62934648110125"
"People pursue self-interest","2018","Couple + C. GT 16 ","Female","844","0.578420365768905","0.553529855803819","0.603310875733991"
"People pursue self-interest","2018","Couple + C. LE and GT 16","Male","746","0.588433309060879","0.56199535783197","0.614871260289787"
"People pursue self-interest","2018","Couple + C. LE and GT 16","Female","679","0.583857512681562","0.557083278069148","0.610631747293975"
