"plh0196","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"People pursue self-interest","2006","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2006","(2a) intermediate vocational","","","",""
"People pursue self-interest","2006","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2006","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2006","(3a) lower tertiary education","","","",""
"People pursue self-interest","2006","(3b) higher tertiary education","","","",""
"People are helpful","2007","(0) in school","","","",""
"People are helpful","2007","(1a) inadequately completed","","","",""
"People are helpful","2007","(1b) general elementary school","","","",""
"People are helpful","2007","(1c) basic vocational qualification","","","",""
"People are helpful","2007","(2b) intermediate general qualification","","","",""
"People are helpful","2007","(2a) intermediate vocational","","","",""
"People are helpful","2007","(2c_gen) general maturity certificate","","","",""
"People are helpful","2007","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2007","(3a) lower tertiary education","","","",""
"People are helpful","2007","(3b) higher tertiary education","","","",""
"People pursue self-interest","2007","(0) in school","","","",""
"People pursue self-interest","2007","(1a) inadequately completed","","","",""
"People pursue self-interest","2007","(1b) general elementary school","","","",""
"People pursue self-interest","2007","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2007","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2007","(2a) intermediate vocational","","","",""
"People pursue self-interest","2007","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2007","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2007","(3a) lower tertiary education","","","",""
"People pursue self-interest","2007","(3b) higher tertiary education","","","",""
"People are helpful","2008","(0) in school","139","0.365276602710409","0.314975218000941","0.415577987419877"
"People are helpful","2008","(1a) inadequately completed","67","0.294153630098667","0.228493093782104","0.359814166415231"
"People are helpful","2008","(1b) general elementary school","636","0.409834412139823","0.385484088106523","0.434184736173123"
"People are helpful","2008","(1c) basic vocational qualification","2002","0.384246124979818","0.371036842205545","0.397455407754091"
"People are helpful","2008","(2b) intermediate general qualification","160","0.310542393919383","0.26923395302125","0.351850834817517"
"People are helpful","2008","(2a) intermediate vocational","1571","0.319406236236033","0.305931134134499","0.332881338337567"
"People are helpful","2008","(2c_gen) general maturity certificate","277","0.342825396485536","0.308322324444094","0.377328468526978"
"People are helpful","2008","(2c_voc) vocational maturity certificate","488","0.337170929662589","0.312668682992237","0.361673176332942"
"People are helpful","2008","(3a) lower tertiary education","649","0.402238862063175","0.378383023713463","0.426094700412888"
"People are helpful","2008","(3b) higher tertiary education","1119","0.417435459998253","0.398124186342249","0.436746733654256"
"People pursue self-interest","2008","(0) in school","213","0.634723397289591","0.584422012580123","0.685024781999059"
"People pursue self-interest","2008","(1a) inadequately completed","118","0.705846369901333","0.640185833584769","0.771506906217897"
"People pursue self-interest","2008","(1b) general elementary school","931","0.590165587860177","0.565815263826878","0.614515911893477"
"People pursue self-interest","2008","(1c) basic vocational qualification","3207","0.615753875020182","0.602544592245909","0.628963157794456"
"People pursue self-interest","2008","(2b) intermediate general qualification","322","0.689457606080617","0.648149165182483","0.73076604697875"
"People pursue self-interest","2008","(2a) intermediate vocational","3028","0.680593763763967","0.667118661662432","0.694068865865501"
"People pursue self-interest","2008","(2c_gen) general maturity certificate","450","0.657174603514464","0.622671531473022","0.691677675555906"
"People pursue self-interest","2008","(2c_voc) vocational maturity certificate","942","0.662829070337411","0.638326823667058","0.687331317007763"
"People pursue self-interest","2008","(3a) lower tertiary education","974","0.597761137936825","0.573905299587112","0.621616976286537"
"People pursue self-interest","2008","(3b) higher tertiary education","1386","0.582564540001748","0.563253266345744","0.601875813657751"
"People are helpful","2009","(0) in school","","","",""
"People are helpful","2009","(1a) inadequately completed","","","",""
"People are helpful","2009","(1b) general elementary school","","","",""
"People are helpful","2009","(1c) basic vocational qualification","","","",""
"People are helpful","2009","(2b) intermediate general qualification","","","",""
"People are helpful","2009","(2a) intermediate vocational","","","",""
"People are helpful","2009","(2c_gen) general maturity certificate","","","",""
"People are helpful","2009","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2009","(3a) lower tertiary education","","","",""
"People are helpful","2009","(3b) higher tertiary education","","","",""
"People pursue self-interest","2009","(0) in school","","","",""
"People pursue self-interest","2009","(1a) inadequately completed","","","",""
"People pursue self-interest","2009","(1b) general elementary school","","","",""
"People pursue self-interest","2009","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2009","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2009","(2a) intermediate vocational","","","",""
"People pursue self-interest","2009","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2009","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2009","(3a) lower tertiary education","","","",""
"People pursue self-interest","2009","(3b) higher tertiary education","","","",""
"People are helpful","2010","(0) in school","","","",""
"People are helpful","2010","(1a) inadequately completed","","","",""
"People are helpful","2010","(1b) general elementary school","","","",""
"People are helpful","2010","(1c) basic vocational qualification","","","",""
"People are helpful","2010","(2b) intermediate general qualification","","","",""
"People are helpful","2010","(2a) intermediate vocational","","","",""
"People are helpful","2010","(2c_gen) general maturity certificate","","","",""
"People are helpful","2010","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2010","(3a) lower tertiary education","","","",""
"People are helpful","2010","(3b) higher tertiary education","","","",""
"People pursue self-interest","2010","(0) in school","","","",""
"People pursue self-interest","2010","(1a) inadequately completed","","","",""
"People pursue self-interest","2010","(1b) general elementary school","","","",""
"People pursue self-interest","2010","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2010","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2010","(2a) intermediate vocational","","","",""
"People pursue self-interest","2010","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2010","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2010","(3a) lower tertiary education","","","",""
"People pursue self-interest","2010","(3b) higher tertiary education","","","",""
"People are helpful","2011","(0) in school","","","",""
"People are helpful","2011","(1a) inadequately completed","","","",""
"People are helpful","2011","(1b) general elementary school","","","",""
"People are helpful","2011","(1c) basic vocational qualification","","","",""
"People are helpful","2011","(2b) intermediate general qualification","","","",""
"People are helpful","2011","(2a) intermediate vocational","","","",""
"People are helpful","2011","(2c_gen) general maturity certificate","","","",""
"People are helpful","2011","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2011","(3a) lower tertiary education","","","",""
"People are helpful","2011","(3b) higher tertiary education","","","",""
"People pursue self-interest","2011","(0) in school","","","",""
"People pursue self-interest","2011","(1a) inadequately completed","","","",""
"People pursue self-interest","2011","(1b) general elementary school","","","",""
"People pursue self-interest","2011","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2011","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2011","(2a) intermediate vocational","","","",""
"People pursue self-interest","2011","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2011","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2011","(3a) lower tertiary education","","","",""
"People pursue self-interest","2011","(3b) higher tertiary education","","","",""
"People are helpful","2012","(0) in school","","","",""
"People are helpful","2012","(1a) inadequately completed","","","",""
"People are helpful","2012","(1b) general elementary school","","","",""
"People are helpful","2012","(1c) basic vocational qualification","","","",""
"People are helpful","2012","(2b) intermediate general qualification","","","",""
"People are helpful","2012","(2a) intermediate vocational","","","",""
"People are helpful","2012","(2c_gen) general maturity certificate","","","",""
"People are helpful","2012","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2012","(3a) lower tertiary education","","","",""
"People are helpful","2012","(3b) higher tertiary education","","","",""
"People pursue self-interest","2012","(0) in school","","","",""
"People pursue self-interest","2012","(1a) inadequately completed","","","",""
"People pursue self-interest","2012","(1b) general elementary school","","","",""
"People pursue self-interest","2012","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2012","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2012","(2a) intermediate vocational","","","",""
"People pursue self-interest","2012","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2012","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2012","(3a) lower tertiary education","","","",""
"People pursue self-interest","2012","(3b) higher tertiary education","","","",""
"People are helpful","2013","(0) in school","165","0.383996041942716","0.338552007737583","0.42944007614785"
"People are helpful","2013","(1a) inadequately completed","125","0.369648529717601","0.319005316369396","0.420291743065805"
"People are helpful","2013","(1b) general elementary school","832","0.459462403180154","0.436994883433321","0.481929922926986"
"People are helpful","2013","(1c) basic vocational qualification","2409","0.426710994774607","0.413940280538243","0.439481709010972"
"People are helpful","2013","(2b) intermediate general qualification","286","0.398757216205914","0.362740996009549","0.434773436402278"
"People are helpful","2013","(2a) intermediate vocational","2526","0.3812203782736","0.369325922406","0.3931148341412"
"People are helpful","2013","(2c_gen) general maturity certificate","459","0.45883279000427","0.428086305367026","0.489579274641514"
"People are helpful","2013","(2c_voc) vocational maturity certificate","977","0.410081137377163","0.389575041087976","0.430587233666349"
"People are helpful","2013","(3a) lower tertiary education","1025","0.501863748718766","0.480214436733438","0.523513060704093"
"People are helpful","2013","(3b) higher tertiary education","1983","0.52281075660563","0.506595758412535","0.539025754798724"
"People pursue self-interest","2013","(0) in school","275","0.616003958057283","0.57055992385215","0.661447992262417"
"People pursue self-interest","2013","(1a) inadequately completed","224","0.630351470282399","0.579708256934195","0.680994683630603"
"People pursue self-interest","2013","(1b) general elementary school","1058","0.540537596819846","0.518070077073014","0.563005116566679"
"People pursue self-interest","2013","(1c) basic vocational qualification","3353","0.573289005225393","0.560518290989029","0.586059719461757"
"People pursue self-interest","2013","(2b) intermediate general qualification","424","0.601242783794086","0.565226563597722","0.637259003990451"
"People pursue self-interest","2013","(2a) intermediate vocational","3879","0.6187796217264","0.6068851658588","0.630674077594"
"People pursue self-interest","2013","(2c_gen) general maturity certificate","550","0.54116720999573","0.510420725358486","0.571913694632974"
"People pursue self-interest","2013","(2c_voc) vocational maturity certificate","1233","0.589918862622837","0.569412766333651","0.610424958912024"
"People pursue self-interest","2013","(3a) lower tertiary education","1024","0.498136251281234","0.476486939295907","0.519785563266562"
"People pursue self-interest","2013","(3b) higher tertiary education","1662","0.47718924339437","0.460974245201276","0.493404241587465"
"People are helpful","2014","(0) in school","","","",""
"People are helpful","2014","(1a) inadequately completed","","","",""
"People are helpful","2014","(1b) general elementary school","","","",""
"People are helpful","2014","(1c) basic vocational qualification","","","",""
"People are helpful","2014","(2b) intermediate general qualification","","","",""
"People are helpful","2014","(2a) intermediate vocational","","","",""
"People are helpful","2014","(2c_gen) general maturity certificate","","","",""
"People are helpful","2014","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2014","(3a) lower tertiary education","","","",""
"People are helpful","2014","(3b) higher tertiary education","","","",""
"People pursue self-interest","2014","(0) in school","","","",""
"People pursue self-interest","2014","(1a) inadequately completed","","","",""
"People pursue self-interest","2014","(1b) general elementary school","","","",""
"People pursue self-interest","2014","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2014","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2014","(2a) intermediate vocational","","","",""
"People pursue self-interest","2014","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2014","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2014","(3a) lower tertiary education","","","",""
"People pursue self-interest","2014","(3b) higher tertiary education","","","",""
"People are helpful","2015","(0) in school","","","",""
"People are helpful","2015","(1a) inadequately completed","","","",""
"People are helpful","2015","(1b) general elementary school","","","",""
"People are helpful","2015","(1c) basic vocational qualification","","","",""
"People are helpful","2015","(2b) intermediate general qualification","","","",""
"People are helpful","2015","(2a) intermediate vocational","","","",""
"People are helpful","2015","(2c_gen) general maturity certificate","","","",""
"People are helpful","2015","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2015","(3a) lower tertiary education","","","",""
"People are helpful","2015","(3b) higher tertiary education","","","",""
"People pursue self-interest","2015","(0) in school","","","",""
"People pursue self-interest","2015","(1a) inadequately completed","","","",""
"People pursue self-interest","2015","(1b) general elementary school","","","",""
"People pursue self-interest","2015","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2015","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2015","(2a) intermediate vocational","","","",""
"People pursue self-interest","2015","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2015","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2015","(3a) lower tertiary education","","","",""
"People pursue self-interest","2015","(3b) higher tertiary education","","","",""
"People are helpful","2016","(0) in school","","","",""
"People are helpful","2016","(1a) inadequately completed","","","",""
"People are helpful","2016","(1b) general elementary school","","","",""
"People are helpful","2016","(1c) basic vocational qualification","","","",""
"People are helpful","2016","(2b) intermediate general qualification","","","",""
"People are helpful","2016","(2a) intermediate vocational","","","",""
"People are helpful","2016","(2c_gen) general maturity certificate","","","",""
"People are helpful","2016","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2016","(3a) lower tertiary education","","","",""
"People are helpful","2016","(3b) higher tertiary education","","","",""
"People pursue self-interest","2016","(0) in school","","","",""
"People pursue self-interest","2016","(1a) inadequately completed","","","",""
"People pursue self-interest","2016","(1b) general elementary school","","","",""
"People pursue self-interest","2016","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2016","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2016","(2a) intermediate vocational","","","",""
"People pursue self-interest","2016","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2016","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2016","(3a) lower tertiary education","","","",""
"People pursue self-interest","2016","(3b) higher tertiary education","","","",""
"People are helpful","2017","(0) in school","","","",""
"People are helpful","2017","(1a) inadequately completed","","","",""
"People are helpful","2017","(1b) general elementary school","","","",""
"People are helpful","2017","(1c) basic vocational qualification","","","",""
"People are helpful","2017","(2b) intermediate general qualification","","","",""
"People are helpful","2017","(2a) intermediate vocational","","","",""
"People are helpful","2017","(2c_gen) general maturity certificate","","","",""
"People are helpful","2017","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2017","(3a) lower tertiary education","","","",""
"People are helpful","2017","(3b) higher tertiary education","","","",""
"People pursue self-interest","2017","(0) in school","","","",""
"People pursue self-interest","2017","(1a) inadequately completed","","","",""
"People pursue self-interest","2017","(1b) general elementary school","","","",""
"People pursue self-interest","2017","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2017","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2017","(2a) intermediate vocational","","","",""
"People pursue self-interest","2017","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2017","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2017","(3a) lower tertiary education","","","",""
"People pursue self-interest","2017","(3b) higher tertiary education","","","",""
"People are helpful","2018","(0) in school","162","0.464445839152049","0.412344846659025","0.516546831645073"
"People are helpful","2018","(1a) inadequately completed","1004","0.415846676792293","0.393795049321892","0.437898304262695"
"People are helpful","2018","(1b) general elementary school","1190","0.439970539075783","0.420813002856244","0.459128075295322"
"People are helpful","2018","(1c) basic vocational qualification","2172","0.4778672899574","0.463775909383722","0.491958670531078"
"People are helpful","2018","(2b) intermediate general qualification","324","0.399175205269602","0.365175540707891","0.433174869831312"
"People are helpful","2018","(2a) intermediate vocational","2369","0.413702296400157","0.400933703634776","0.426470889165538"
"People are helpful","2018","(2c_gen) general maturity certificate","903","0.451684341806543","0.429629877794816","0.47373880581827"
"People are helpful","2018","(2c_voc) vocational maturity certificate","1182","0.466854833228286","0.447615077412759","0.486094589043814"
"People are helpful","2018","(3a) lower tertiary education","1043","0.536545105020586","0.514446211919823","0.558643998121348"
"People are helpful","2018","(3b) higher tertiary education","2691","0.542605768308895","0.528605419604699","0.55660611701309"
"People pursue self-interest","2018","(0) in school","190","0.535554160847951","0.483453168354927","0.587655153340975"
"People pursue self-interest","2018","(1a) inadequately completed","915","0.584153323207707","0.562101695737305","0.606204950678108"
"People pursue self-interest","2018","(1b) general elementary school","1389","0.560029460924217","0.540871924704678","0.579186997143756"
"People pursue self-interest","2018","(1c) basic vocational qualification","2655","0.5221327100426","0.508041329468922","0.536224090616278"
"People pursue self-interest","2018","(2b) intermediate general qualification","473","0.600824794730398","0.566825130168688","0.634824459292109"
"People pursue self-interest","2018","(2a) intermediate vocational","3346","0.586297703599843","0.573529110834462","0.599066296365224"
"People pursue self-interest","2018","(2c_gen) general maturity certificate","1053","0.548315658193457","0.52626119418173","0.570370122205184"
"People pursue self-interest","2018","(2c_voc) vocational maturity certificate","1401","0.533145166771714","0.513905410956186","0.552384922587241"
"People pursue self-interest","2018","(3a) lower tertiary education","913","0.463454894979414","0.441356001878652","0.485553788080177"
"People pursue self-interest","2018","(3b) higher tertiary education","2173","0.457394231691105","0.44339388298691","0.471394580395301"
