"plh0196","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"People are helpful","2006","Not Employed","middle vocational","","","",""
"People are helpful","2006","Not Employed","vocational + Abi","","","",""
"People are helpful","2006","Not Employed","higher vocational","","","",""
"People are helpful","2006","Not Employed","higher education","","","",""
"People are helpful","2006","Employed","in school","","","",""
"People are helpful","2006","Employed","inadequately","","","",""
"People are helpful","2006","Employed","general elemantary","","","",""
"People are helpful","2006","Employed","middle vocational","","","",""
"People are helpful","2006","Employed","vocational + Abi","","","",""
"People are helpful","2006","Employed","higher vocational","","","",""
"People are helpful","2006","Employed","higher education","","","",""
"People pursue self-interest","2006","Not Employed","in school","","","",""
"People pursue self-interest","2006","Not Employed","inadequately","","","",""
"People pursue self-interest","2006","Not Employed","general elemantary","","","",""
"People pursue self-interest","2006","Not Employed","middle vocational","","","",""
"People pursue self-interest","2006","Not Employed","vocational + Abi","","","",""
"People pursue self-interest","2006","Not Employed","higher vocational","","","",""
"People pursue self-interest","2006","Not Employed","higher education","","","",""
"People pursue self-interest","2006","Employed","in school","","","",""
"People pursue self-interest","2006","Employed","inadequately","","","",""
"People pursue self-interest","2006","Employed","general elemantary","","","",""
"People pursue self-interest","2006","Employed","middle vocational","","","",""
"People pursue self-interest","2006","Employed","vocational + Abi","","","",""
"People pursue self-interest","2006","Employed","higher vocational","","","",""
"People pursue self-interest","2006","Employed","higher education","","","",""
"People are helpful","2007","Not Employed","in school","","","",""
"People are helpful","2007","Not Employed","inadequately","","","",""
"People are helpful","2007","Not Employed","general elemantary","","","",""
"People are helpful","2007","Not Employed","middle vocational","","","",""
"People are helpful","2007","Not Employed","vocational + Abi","","","",""
"People are helpful","2007","Not Employed","higher vocational","","","",""
"People are helpful","2007","Not Employed","higher education","","","",""
"People are helpful","2007","Employed","in school","","","",""
"People are helpful","2007","Employed","inadequately","","","",""
"People are helpful","2007","Employed","general elemantary","","","",""
"People are helpful","2007","Employed","middle vocational","","","",""
"People are helpful","2007","Employed","vocational + Abi","","","",""
"People are helpful","2007","Employed","higher vocational","","","",""
"People are helpful","2007","Employed","higher education","","","",""
"People pursue self-interest","2007","Not Employed","in school","","","",""
"People pursue self-interest","2007","Not Employed","inadequately","","","",""
"People pursue self-interest","2007","Not Employed","general elemantary","","","",""
"People pursue self-interest","2007","Not Employed","middle vocational","","","",""
"People pursue self-interest","2007","Not Employed","vocational + Abi","","","",""
"People pursue self-interest","2007","Not Employed","higher vocational","","","",""
"People pursue self-interest","2007","Not Employed","higher education","","","",""
"People pursue self-interest","2007","Employed","in school","","","",""
"People pursue self-interest","2007","Employed","inadequately","","","",""
"People pursue self-interest","2007","Employed","general elemantary","","","",""
"People pursue self-interest","2007","Employed","middle vocational","","","",""
"People pursue self-interest","2007","Employed","vocational + Abi","","","",""
"People pursue self-interest","2007","Employed","higher vocational","","","",""
"People pursue self-interest","2007","Employed","higher education","","","",""
"People are helpful","2008","Not Employed","in school","114","0.377034629343664","0.32086679908024","0.433202459607088"
"People are helpful","2008","Not Employed","inadequately","48","0.330740374849645","0.244751930723612","0.416728818975678"
"People are helpful","2008","Not Employed","general elemantary","502","0.434940758438375","0.406714652923567","0.463166863953184"
"People are helpful","2008","Not Employed","middle vocational","1710","0.442914369346487","0.42713958364766","0.458689155045314"
"People are helpful","2008","Not Employed","vocational + Abi","107","0.42705932505848","0.366107493164734","0.488011156952226"
"People are helpful","2008","Not Employed","higher vocational","184","0.42727138886458","0.381767709934965","0.472775067794196"
"People are helpful","2008","Not Employed","higher education","556","0.455323214059698","0.4264905274419","0.484155900677495"
"People are helpful","2008","Employed","in school","24","","",""
"People are helpful","2008","Employed","inadequately","22","","",""
"People are helpful","2008","Employed","general elemantary","275","0.323753137129504","0.291843806663523","0.355662467595486"
"People are helpful","2008","Employed","middle vocational","1832","0.294919508666445","0.28323317235313","0.30660584497976"
"People are helpful","2008","Employed","vocational + Abi","254","0.299440565358647","0.268356137663539","0.330524993053755"
"People are helpful","2008","Employed","higher vocational","309","0.318740257090208","0.289092639022325","0.34838787515809"
"People are helpful","2008","Employed","higher education","1212","0.393944874052982","0.37640735875786","0.411482389348103"
"People pursue self-interest","2008","Not Employed","in school","172","0.622965370656336","0.566797540392912","0.67913320091976"
"People pursue self-interest","2008","Not Employed","inadequately","67","0.669259625150355","0.583271181024322","0.755248069276388"
"People pursue self-interest","2008","Not Employed","general elemantary","683","0.565059241561625","0.536833136046816","0.593285347076433"
"People pursue self-interest","2008","Not Employed","middle vocational","2099","0.557085630653513","0.541310844954686","0.57286041635234"
"People pursue self-interest","2008","Not Employed","vocational + Abi","146","0.57294067494152","0.511988843047774","0.633892506835266"
"People pursue self-interest","2008","Not Employed","higher vocational","270","0.57272861113542","0.527224932205804","0.618232290065036"
"People pursue self-interest","2008","Not Employed","higher education","590","0.544676785940302","0.515844099322505","0.5735094725581"
"People pursue self-interest","2008","Employed","in school","39","0.682040616874443","0.567048317432535","0.797032916316352"
"People pursue self-interest","2008","Employed","inadequately","46","0.753740574352772","0.651340325299837","0.856140823405706"
"People pursue self-interest","2008","Employed","general elemantary","551","0.676246862870496","0.644337532404514","0.708156193336477"
"People pursue self-interest","2008","Employed","middle vocational","4017","0.705080491333555","0.69339415502024","0.71676682764687"
"People pursue self-interest","2008","Employed","vocational + Abi","580","0.700559434641353","0.669475006946245","0.731643862336461"
"People pursue self-interest","2008","Employed","higher vocational","640","0.681259742909792","0.65161212484191","0.710907360977675"
"People pursue self-interest","2008","Employed","higher education","1770","0.606055125947018","0.588517610651897","0.62359264124214"
"People are helpful","2009","Not Employed","in school","","","",""
"People are helpful","2009","Not Employed","inadequately","","","",""
"People are helpful","2009","Not Employed","general elemantary","","","",""
"People are helpful","2009","Not Employed","middle vocational","","","",""
"People are helpful","2009","Not Employed","vocational + Abi","","","",""
"People are helpful","2009","Not Employed","higher vocational","","","",""
"People are helpful","2009","Not Employed","higher education","","","",""
"People are helpful","2009","Employed","in school","","","",""
"People are helpful","2009","Employed","inadequately","","","",""
"People are helpful","2009","Employed","general elemantary","","","",""
"People are helpful","2009","Employed","middle vocational","","","",""
"People are helpful","2009","Employed","vocational + Abi","","","",""
"People are helpful","2009","Employed","higher vocational","","","",""
"People are helpful","2009","Employed","higher education","","","",""
"People pursue self-interest","2009","Not Employed","in school","","","",""
"People pursue self-interest","2009","Not Employed","inadequately","","","",""
"People pursue self-interest","2009","Not Employed","general elemantary","","","",""
"People pursue self-interest","2009","Not Employed","middle vocational","","","",""
"People pursue self-interest","2009","Not Employed","vocational + Abi","","","",""
"People pursue self-interest","2009","Not Employed","higher vocational","","","",""
"People pursue self-interest","2009","Not Employed","higher education","","","",""
"People pursue self-interest","2009","Employed","in school","","","",""
"People pursue self-interest","2009","Employed","inadequately","","","",""
"People pursue self-interest","2009","Employed","general elemantary","","","",""
"People pursue self-interest","2009","Employed","middle vocational","","","",""
"People pursue self-interest","2009","Employed","vocational + Abi","","","",""
"People pursue self-interest","2009","Employed","higher vocational","","","",""
"People pursue self-interest","2009","Employed","higher education","","","",""
"People are helpful","2010","Not Employed","in school","","","",""
"People are helpful","2010","Not Employed","inadequately","","","",""
"People are helpful","2010","Not Employed","general elemantary","","","",""
"People are helpful","2010","Not Employed","middle vocational","","","",""
"People are helpful","2010","Not Employed","vocational + Abi","","","",""
"People are helpful","2010","Not Employed","higher vocational","","","",""
"People are helpful","2010","Not Employed","higher education","","","",""
"People are helpful","2010","Employed","in school","","","",""
"People are helpful","2010","Employed","inadequately","","","",""
"People are helpful","2010","Employed","general elemantary","","","",""
"People are helpful","2010","Employed","middle vocational","","","",""
"People are helpful","2010","Employed","vocational + Abi","","","",""
"People are helpful","2010","Employed","higher vocational","","","",""
"People are helpful","2010","Employed","higher education","","","",""
"People pursue self-interest","2010","Not Employed","in school","","","",""
"People pursue self-interest","2010","Not Employed","inadequately","","","",""
"People pursue self-interest","2010","Not Employed","general elemantary","","","",""
"People pursue self-interest","2010","Not Employed","middle vocational","","","",""
"People pursue self-interest","2010","Not Employed","vocational + Abi","","","",""
"People pursue self-interest","2010","Not Employed","higher vocational","","","",""
"People pursue self-interest","2010","Not Employed","higher education","","","",""
"People pursue self-interest","2010","Employed","in school","","","",""
"People pursue self-interest","2010","Employed","inadequately","","","",""
"People pursue self-interest","2010","Employed","general elemantary","","","",""
"People pursue self-interest","2010","Employed","middle vocational","","","",""
"People pursue self-interest","2010","Employed","vocational + Abi","","","",""
"People pursue self-interest","2010","Employed","higher vocational","","","",""
"People pursue self-interest","2010","Employed","higher education","","","",""
"People are helpful","2011","Not Employed","in school","","","",""
"People are helpful","2011","Not Employed","inadequately","","","",""
"People are helpful","2011","Not Employed","general elemantary","","","",""
"People are helpful","2011","Not Employed","middle vocational","","","",""
"People are helpful","2011","Not Employed","vocational + Abi","","","",""
"People are helpful","2011","Not Employed","higher vocational","","","",""
"People are helpful","2011","Not Employed","higher education","","","",""
"People are helpful","2011","Employed","in school","","","",""
"People are helpful","2011","Employed","inadequately","","","",""
"People are helpful","2011","Employed","general elemantary","","","",""
"People are helpful","2011","Employed","middle vocational","","","",""
"People are helpful","2011","Employed","vocational + Abi","","","",""
"People are helpful","2011","Employed","higher vocational","","","",""
"People are helpful","2011","Employed","higher education","","","",""
"People pursue self-interest","2011","Not Employed","in school","","","",""
"People pursue self-interest","2011","Not Employed","inadequately","","","",""
"People pursue self-interest","2011","Not Employed","general elemantary","","","",""
"People pursue self-interest","2011","Not Employed","middle vocational","","","",""
"People pursue self-interest","2011","Not Employed","vocational + Abi","","","",""
"People pursue self-interest","2011","Not Employed","higher vocational","","","",""
"People pursue self-interest","2011","Not Employed","higher education","","","",""
"People pursue self-interest","2011","Employed","in school","","","",""
"People pursue self-interest","2011","Employed","inadequately","","","",""
"People pursue self-interest","2011","Employed","general elemantary","","","",""
"People pursue self-interest","2011","Employed","middle vocational","","","",""
"People pursue self-interest","2011","Employed","vocational + Abi","","","",""
"People pursue self-interest","2011","Employed","higher vocational","","","",""
"People pursue self-interest","2011","Employed","higher education","","","",""
"People are helpful","2012","Not Employed","in school","","","",""
"People are helpful","2012","Not Employed","inadequately","","","",""
"People are helpful","2012","Not Employed","general elemantary","","","",""
"People are helpful","2012","Not Employed","middle vocational","","","",""
"People are helpful","2012","Not Employed","vocational + Abi","","","",""
"People are helpful","2012","Not Employed","higher vocational","","","",""
"People are helpful","2012","Not Employed","higher education","","","",""
"People are helpful","2012","Employed","in school","","","",""
"People are helpful","2012","Employed","inadequately","","","",""
"People are helpful","2012","Employed","general elemantary","","","",""
"People are helpful","2012","Employed","middle vocational","","","",""
"People are helpful","2012","Employed","vocational + Abi","","","",""
"People are helpful","2012","Employed","higher vocational","","","",""
"People are helpful","2012","Employed","higher education","","","",""
"People pursue self-interest","2012","Not Employed","in school","","","",""
"People pursue self-interest","2012","Not Employed","inadequately","","","",""
"People pursue self-interest","2012","Not Employed","general elemantary","","","",""
"People pursue self-interest","2012","Not Employed","middle vocational","","","",""
"People pursue self-interest","2012","Not Employed","vocational + Abi","","","",""
"People pursue self-interest","2012","Not Employed","higher vocational","","","",""
"People pursue self-interest","2012","Not Employed","higher education","","","",""
"People pursue self-interest","2012","Employed","in school","","","",""
"People pursue self-interest","2012","Employed","inadequately","","","",""
"People pursue self-interest","2012","Employed","general elemantary","","","",""
"People pursue self-interest","2012","Employed","middle vocational","","","",""
"People pursue self-interest","2012","Employed","vocational + Abi","","","",""
"People pursue self-interest","2012","Employed","higher vocational","","","",""
"People pursue self-interest","2012","Employed","higher education","","","",""
"People are helpful","2013","Not Employed","in school","134","0.427756245002055","0.375166950731663","0.480345539272448"
"People are helpful","2013","Not Employed","inadequately","63","0.395028526709337","0.322599817672621","0.467457235746054"
"People are helpful","2013","Not Employed","general elemantary","636","0.510179902174632","0.483232783382153","0.537127020967111"
"People are helpful","2013","Not Employed","middle vocational","2068","0.490184725042746","0.475380102319047","0.504989347766446"
"People are helpful","2013","Not Employed","vocational + Abi","165","0.488365557503513","0.435232961871045","0.54149815313598"
"People are helpful","2013","Not Employed","higher vocational","224","0.506210638702436","0.46096276577014","0.551458511634732"
"People are helpful","2013","Not Employed","higher education","822","0.579856294558863","0.554300810327711","0.605411778790016"
"People are helpful","2013","Employed","in school","30","0.278235422639254","0.189055679757961","0.367415165520548"
"People are helpful","2013","Employed","inadequately","49","0.388460835237326","0.309128571393846","0.467793099080807"
"People are helpful","2013","Employed","general elemantary","465","0.355201183071401","0.328379614021743","0.382022752121059"
"People are helpful","2013","Employed","middle vocational","2947","0.351930781810322","0.341393674730462","0.362467888890182"
"People are helpful","2013","Employed","vocational + Abi","615","0.400700487342915","0.375076788199663","0.426324186486167"
"People are helpful","2013","Employed","higher vocational","456","0.350882939786373","0.323733218862027","0.37803266071072"
"People are helpful","2013","Employed","higher education","2186","0.489609560004977","0.474599980207898","0.504619139802055"
"People pursue self-interest","2013","Not Employed","in school","206","0.572243754997945","0.519654460727552","0.624833049268337"
"People pursue self-interest","2013","Not Employed","inadequately","112","0.604971473290663","0.532542764253946","0.677400182327379"
"People pursue self-interest","2013","Not Employed","general elemantary","686","0.489820097825368","0.462872979032889","0.516767216617847"
"People pursue self-interest","2013","Not Employed","middle vocational","2312","0.509815274957254","0.495010652233554","0.524619897680953"
"People pursue self-interest","2013","Not Employed","vocational + Abi","175","0.511634442496487","0.45850184686402","0.564767038128955"
"People pursue self-interest","2013","Not Employed","higher vocational","245","0.493789361297564","0.448541488365268","0.53903723422986"
"People pursue self-interest","2013","Not Employed","higher education","611","0.420143705441137","0.394588221209985","0.445699189672289"
"People pursue self-interest","2013","Employed","in school","67","0.721764577360746","0.632584834479452","0.810944320242039"
"People pursue self-interest","2013","Employed","inadequately","96","0.611539164762674","0.532206900919193","0.690871428606154"
"People pursue self-interest","2013","Employed","general elemantary","758","0.644798816928599","0.617977247878941","0.671620385978257"
"People pursue self-interest","2013","Employed","middle vocational","4944","0.648069218189678","0.637532111109818","0.658606325269538"
"People pursue self-interest","2013","Employed","vocational + Abi","790","0.599299512657085","0.573675813513833","0.624923211800337"
"People pursue self-interest","2013","Employed","higher vocational","731","0.649117060213627","0.62196733928928","0.676266781137973"
"People pursue self-interest","2013","Employed","higher education","2075","0.510390439995023","0.495380860197945","0.525400019792102"
"People are helpful","2014","Not Employed","in school","","","",""
"People are helpful","2014","Not Employed","inadequately","","","",""
"People are helpful","2014","Not Employed","general elemantary","","","",""
"People are helpful","2014","Not Employed","middle vocational","","","",""
"People are helpful","2014","Not Employed","vocational + Abi","","","",""
"People are helpful","2014","Not Employed","higher vocational","","","",""
"People are helpful","2014","Not Employed","higher education","","","",""
"People are helpful","2014","Employed","in school","","","",""
"People are helpful","2014","Employed","inadequately","","","",""
"People are helpful","2014","Employed","general elemantary","","","",""
"People are helpful","2014","Employed","middle vocational","","","",""
"People are helpful","2014","Employed","vocational + Abi","","","",""
"People are helpful","2014","Employed","higher vocational","","","",""
"People are helpful","2014","Employed","higher education","","","",""
"People pursue self-interest","2014","Not Employed","in school","","","",""
"People pursue self-interest","2014","Not Employed","inadequately","","","",""
"People pursue self-interest","2014","Not Employed","general elemantary","","","",""
"People pursue self-interest","2014","Not Employed","middle vocational","","","",""
"People pursue self-interest","2014","Not Employed","vocational + Abi","","","",""
"People pursue self-interest","2014","Not Employed","higher vocational","","","",""
"People pursue self-interest","2014","Not Employed","higher education","","","",""
"People pursue self-interest","2014","Employed","in school","","","",""
"People pursue self-interest","2014","Employed","inadequately","","","",""
"People pursue self-interest","2014","Employed","general elemantary","","","",""
"People pursue self-interest","2014","Employed","middle vocational","","","",""
"People pursue self-interest","2014","Employed","vocational + Abi","","","",""
"People pursue self-interest","2014","Employed","higher vocational","","","",""
"People pursue self-interest","2014","Employed","higher education","","","",""
"People are helpful","2015","Not Employed","in school","","","",""
"People are helpful","2015","Not Employed","inadequately","","","",""
"People are helpful","2015","Not Employed","general elemantary","","","",""
"People are helpful","2015","Not Employed","middle vocational","","","",""
"People are helpful","2015","Not Employed","vocational + Abi","","","",""
"People are helpful","2015","Not Employed","higher vocational","","","",""
"People are helpful","2015","Not Employed","higher education","","","",""
"People are helpful","2015","Employed","in school","","","",""
"People are helpful","2015","Employed","inadequately","","","",""
"People are helpful","2015","Employed","general elemantary","","","",""
"People are helpful","2015","Employed","middle vocational","","","",""
"People are helpful","2015","Employed","vocational + Abi","","","",""
"People are helpful","2015","Employed","higher vocational","","","",""
"People are helpful","2015","Employed","higher education","","","",""
"People pursue self-interest","2015","Not Employed","in school","","","",""
"People pursue self-interest","2015","Not Employed","inadequately","","","",""
"People pursue self-interest","2015","Not Employed","general elemantary","","","",""
"People pursue self-interest","2015","Not Employed","middle vocational","","","",""
"People pursue self-interest","2015","Not Employed","vocational + Abi","","","",""
"People pursue self-interest","2015","Not Employed","higher vocational","","","",""
"People pursue self-interest","2015","Not Employed","higher education","","","",""
"People pursue self-interest","2015","Employed","in school","","","",""
"People pursue self-interest","2015","Employed","inadequately","","","",""
"People pursue self-interest","2015","Employed","general elemantary","","","",""
"People pursue self-interest","2015","Employed","middle vocational","","","",""
"People pursue self-interest","2015","Employed","vocational + Abi","","","",""
"People pursue self-interest","2015","Employed","higher vocational","","","",""
"People pursue self-interest","2015","Employed","higher education","","","",""
"People are helpful","2016","Not Employed","in school","","","",""
"People are helpful","2016","Not Employed","inadequately","","","",""
"People are helpful","2016","Not Employed","general elemantary","","","",""
"People are helpful","2016","Not Employed","middle vocational","","","",""
"People are helpful","2016","Not Employed","vocational + Abi","","","",""
"People are helpful","2016","Not Employed","higher vocational","","","",""
"People are helpful","2016","Not Employed","higher education","","","",""
"People are helpful","2016","Employed","in school","","","",""
"People are helpful","2016","Employed","inadequately","","","",""
"People are helpful","2016","Employed","general elemantary","","","",""
"People are helpful","2016","Employed","middle vocational","","","",""
"People are helpful","2016","Employed","vocational + Abi","","","",""
"People are helpful","2016","Employed","higher vocational","","","",""
"People are helpful","2016","Employed","higher education","","","",""
"People pursue self-interest","2016","Not Employed","in school","","","",""
"People pursue self-interest","2016","Not Employed","inadequately","","","",""
"People pursue self-interest","2016","Not Employed","general elemantary","","","",""
"People pursue self-interest","2016","Not Employed","middle vocational","","","",""
"People pursue self-interest","2016","Not Employed","vocational + Abi","","","",""
"People pursue self-interest","2016","Not Employed","higher vocational","","","",""
"People pursue self-interest","2016","Not Employed","higher education","","","",""
"People pursue self-interest","2016","Employed","in school","","","",""
"People pursue self-interest","2016","Employed","inadequately","","","",""
"People pursue self-interest","2016","Employed","general elemantary","","","",""
"People pursue self-interest","2016","Employed","middle vocational","","","",""
"People pursue self-interest","2016","Employed","vocational + Abi","","","",""
"People pursue self-interest","2016","Employed","higher vocational","","","",""
"People pursue self-interest","2016","Employed","higher education","","","",""
"People are helpful","2017","Not Employed","in school","","","",""
"People are helpful","2017","Not Employed","inadequately","","","",""
"People are helpful","2017","Not Employed","general elemantary","","","",""
"People are helpful","2017","Not Employed","middle vocational","","","",""
"People are helpful","2017","Not Employed","vocational + Abi","","","",""
"People are helpful","2017","Not Employed","higher vocational","","","",""
"People are helpful","2017","Not Employed","higher education","","","",""
"People are helpful","2017","Employed","in school","","","",""
"People are helpful","2017","Employed","inadequately","","","",""
"People are helpful","2017","Employed","general elemantary","","","",""
"People are helpful","2017","Employed","middle vocational","","","",""
"People are helpful","2017","Employed","vocational + Abi","","","",""
"People are helpful","2017","Employed","higher vocational","","","",""
"People are helpful","2017","Employed","higher education","","","",""
"People pursue self-interest","2017","Not Employed","in school","","","",""
"People pursue self-interest","2017","Not Employed","inadequately","","","",""
"People pursue self-interest","2017","Not Employed","general elemantary","","","",""
"People pursue self-interest","2017","Not Employed","middle vocational","","","",""
"People pursue self-interest","2017","Not Employed","vocational + Abi","","","",""
"People pursue self-interest","2017","Not Employed","higher vocational","","","",""
"People pursue self-interest","2017","Not Employed","higher education","","","",""
"People pursue self-interest","2017","Employed","in school","","","",""
"People pursue self-interest","2017","Employed","inadequately","","","",""
"People pursue self-interest","2017","Employed","general elemantary","","","",""
"People pursue self-interest","2017","Employed","middle vocational","","","",""
"People pursue self-interest","2017","Employed","vocational + Abi","","","",""
"People pursue self-interest","2017","Employed","higher vocational","","","",""
"People pursue self-interest","2017","Employed","higher education","","","",""
"People are helpful","2018","Not Employed","in school","132","0.481035515463103","0.422823549974259","0.539247480951946"
"People are helpful","2018","Not Employed","inadequately","804","0.424814154458256","0.39964737903961","0.449980929876901"
"People are helpful","2018","Not Employed","general elemantary","895","0.492107708163606","0.469133125231944","0.515082291095268"
"People are helpful","2018","Not Employed","middle vocational","2147","0.510657784949923","0.495749495735216","0.52556607416463"
"People are helpful","2018","Not Employed","vocational + Abi","226","0.555242255884636","0.50896695595236","0.601517555816912"
"People are helpful","2018","Not Employed","higher vocational","195","0.587513045873171","0.538592966112709","0.636433125633632"
"People are helpful","2018","Not Employed","higher education","1162","0.610007053029816","0.588768536678713","0.631245569380919"
"People are helpful","2018","Employed","in school","28","","",""
"People are helpful","2018","Employed","inadequately","153","0.383301625412679","0.332726071629071","0.433877179196287"
"People are helpful","2018","Employed","general elemantary","599","0.362195464326887","0.337888628365396","0.386502300288378"
"People are helpful","2018","Employed","middle vocational","3022","0.40460951708349","0.393574823296365","0.415644210870615"
"People are helpful","2018","Employed","vocational + Abi","785","0.456799525447009","0.433265265386291","0.480333785507726"
"People are helpful","2018","Employed","higher vocational","429","0.419752745423333","0.389495738618092","0.450009752228574"
"People are helpful","2018","Employed","higher education","2572","0.516542360970246","0.502396438900603","0.53068828303989"
"People pursue self-interest","2018","Not Employed","in school","151","0.518964484536897","0.460752519048054","0.577176450025741"
"People pursue self-interest","2018","Not Employed","inadequately","678","0.575185845541744","0.550019070123099","0.60035262096039"
