"plh0196","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"People are helpful","2005","66 and older","1-pers.-HH","","","",""
"People are helpful","2005","66 and older","(Married) couple without C. ","","","",""
"People are helpful","2005","66 and older","Single parent ","","","",""
"People are helpful","2005","66 and older","Couple + C. LE 16 ","","","",""
"People are helpful","2005","66 and older","Couple + C. GT 16 ","","","",""
"People are helpful","2005","66 and older","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2005","16-34 y.","1-pers.-HH","","","",""
"People pursue self-interest","2005","16-34 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2005","16-34 y.","Single parent ","","","",""
"People pursue self-interest","2005","16-34 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2005","16-34 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2005","16-34 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2005","35-65 y.","1-pers.-HH","","","",""
"People pursue self-interest","2005","35-65 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2005","35-65 y.","Single parent ","","","",""
"People pursue self-interest","2005","35-65 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2005","35-65 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2005","35-65 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2005","66 and older","1-pers.-HH","","","",""
"People pursue self-interest","2005","66 and older","(Married) couple without C. ","","","",""
"People pursue self-interest","2005","66 and older","Single parent ","","","",""
"People pursue self-interest","2005","66 and older","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2005","66 and older","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2005","66 and older","Couple + C. LE and GT 16","","","",""
"People are helpful","2006","16-34 y.","1-pers.-HH","","","",""
"People are helpful","2006","16-34 y.","(Married) couple without C. ","","","",""
"People are helpful","2006","16-34 y.","Single parent ","","","",""
"People are helpful","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2006","35-65 y.","1-pers.-HH","","","",""
"People are helpful","2006","35-65 y.","(Married) couple without C. ","","","",""
"People are helpful","2006","35-65 y.","Single parent ","","","",""
"People are helpful","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2006","66 and older","1-pers.-HH","","","",""
"People are helpful","2006","66 and older","(Married) couple without C. ","","","",""
"People are helpful","2006","66 and older","Single parent ","","","",""
"People are helpful","2006","66 and older","Couple + C. LE 16 ","","","",""
"People are helpful","2006","66 and older","Couple + C. GT 16 ","","","",""
"People are helpful","2006","66 and older","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","16-34 y.","1-pers.-HH","","","",""
"People pursue self-interest","2006","16-34 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","16-34 y.","Single parent ","","","",""
"People pursue self-interest","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","35-65 y.","1-pers.-HH","","","",""
"People pursue self-interest","2006","35-65 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","35-65 y.","Single parent ","","","",""
"People pursue self-interest","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","66 and older","1-pers.-HH","","","",""
"People pursue self-interest","2006","66 and older","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","66 and older","Single parent ","","","",""
"People pursue self-interest","2006","66 and older","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","66 and older","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","66 and older","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","16-34 y.","1-pers.-HH","","","",""
"People are helpful","2007","16-34 y.","(Married) couple without C. ","","","",""
"People are helpful","2007","16-34 y.","Single parent ","","","",""
"People are helpful","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","35-65 y.","1-pers.-HH","","","",""
"People are helpful","2007","35-65 y.","(Married) couple without C. ","","","",""
"People are helpful","2007","35-65 y.","Single parent ","","","",""
"People are helpful","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","66 and older","1-pers.-HH","","","",""
"People are helpful","2007","66 and older","(Married) couple without C. ","","","",""
"People are helpful","2007","66 and older","Single parent ","","","",""
"People are helpful","2007","66 and older","Couple + C. LE 16 ","","","",""
"People are helpful","2007","66 and older","Couple + C. GT 16 ","","","",""
"People are helpful","2007","66 and older","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","16-34 y.","1-pers.-HH","","","",""
"People pursue self-interest","2007","16-34 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","16-34 y.","Single parent ","","","",""
"People pursue self-interest","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","35-65 y.","1-pers.-HH","","","",""
"People pursue self-interest","2007","35-65 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","35-65 y.","Single parent ","","","",""
"People pursue self-interest","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","66 and older","1-pers.-HH","","","",""
"People pursue self-interest","2007","66 and older","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","66 and older","Single parent ","","","",""
"People pursue self-interest","2007","66 and older","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","66 and older","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","66 and older","Couple + C. LE and GT 16","","","",""
"People are helpful","2008","16-34 y.","1-pers.-HH","202","0.311945273102201","0.274844293580352","0.349046252624049"
"People are helpful","2008","16-34 y.","(Married) couple without C. ","252","0.246750229165666","0.216875678357853","0.27662477997348"
"People are helpful","2008","16-34 y.","Single parent ","141","0.320387011351587","0.27668722420439","0.364086798498784"
"People are helpful","2008","16-34 y.","Couple + C. LE 16 ","258","0.317940903276659","0.286745154566705","0.349136651986613"
"People are helpful","2008","16-34 y.","Couple + C. GT 16 ","416","0.316850380001744","0.289913901771706","0.343786858231782"
"People are helpful","2008","16-34 y.","Couple + C. LE and GT 16","142","0.403747455482455","0.35415402042981","0.453340890535099"
"People are helpful","2008","35-65 y.","1-pers.-HH","432","0.326719485101117","0.300347337788781","0.353091632413454"
"People are helpful","2008","35-65 y.","(Married) couple without C. ","1208","0.330659095297563","0.314917394563253","0.346400796031874"
"People are helpful","2008","35-65 y.","Single parent ","173","0.292433545909642","0.255188544713253","0.32967854710603"
"People are helpful","2008","35-65 y.","Couple + C. LE 16 ","801","0.338629119992344","0.319288568285442","0.357969671699246"
"People are helpful","2008","35-65 y.","Couple + C. GT 16 ","690","0.334367916944089","0.313676583396952","0.355059250491226"
"People are helpful","2008","35-65 y.","Couple + C. LE and GT 16","297","0.353523420360486","0.320762436756173","0.386284403964799"
"People are helpful","2008","66 and older","1-pers.-HH","663","0.547158696625141","0.518888952389926","0.575428440860355"
"People are helpful","2008","66 and older","(Married) couple without C. ","1319","0.465407329203924","0.446815221247092","0.483999437160755"
"People are helpful","2008","66 and older","Single parent ","32","0.54763423807701","0.425693655989327","0.669574820164693"
"People are helpful","2008","66 and older","Couple + C. LE 16 ","1","","",""
"People are helpful","2008","66 and older","Couple + C. GT 16 ","97","0.566910666797958","0.494922940790328","0.638898392805589"
"People are helpful","2008","66 and older","Couple + C. LE and GT 16","2","","",""
"People pursue self-interest","2008","16-34 y.","1-pers.-HH","397","0.688054726897799","0.650953747375951","0.725155706419648"
"People pursue self-interest","2008","16-34 y.","(Married) couple without C. ","548","0.753249770834334","0.72337522002652","0.783124321642147"
"People pursue self-interest","2008","16-34 y.","Single parent ","297","0.679612988648413","0.635913201501216","0.72331277579561"
"People pursue self-interest","2008","16-34 y.","Couple + C. LE 16 ","598","0.682059096723341","0.650863348013387","0.713254845433295"
"People pursue self-interest","2008","16-34 y.","Couple + C. GT 16 ","730","0.683149619998256","0.656213141768218","0.710086098228294"
"People pursue self-interest","2008","16-34 y.","Couple + C. LE and GT 16","234","0.596252544517545","0.546659109464901","0.64584597957019"
"People pursue self-interest","2008","35-65 y.","1-pers.-HH","783","0.673280514898883","0.646908367586546","0.699652662211219"
"People pursue self-interest","2008","35-65 y.","(Married) couple without C. ","2223","0.669340904702437","0.653599203968126","0.685082605436747"
"People pursue self-interest","2008","35-65 y.","Single parent ","400","0.707566454090358","0.67032145289397","0.744811455286747"
"People pursue self-interest","2008","35-65 y.","Couple + C. LE 16 ","1499","0.661370880007656","0.642030328300754","0.680711431714558"
"People pursue self-interest","2008","35-65 y.","Couple + C. GT 16 ","1307","0.665632083055911","0.644940749508774","0.686323416603048"
"People pursue self-interest","2008","35-65 y.","Couple + C. LE and GT 16","521","0.646476579639514","0.613715596035201","0.679237563243827"
"People pursue self-interest","2008","66 and older","1-pers.-HH","528","0.452841303374859","0.424571559139645","0.481111047610074"
"People pursue self-interest","2008","66 and older","(Married) couple without C. ","1446","0.534592670796076","0.516000562839245","0.553184778752908"
"People pursue self-interest","2008","66 and older","Single parent ","32","0.45236576192299","0.330425179835307","0.574306344010673"
"People pursue self-interest","2008","66 and older","Couple + C. LE 16 ","3","","",""
"People pursue self-interest","2008","66 and older","Couple + C. GT 16 ","85","0.433089333202042","0.361101607194411","0.505077059209672"
"People pursue self-interest","2008","66 and older","Couple + C. LE and GT 16","1","","",""
"People are helpful","2009","16-34 y.","1-pers.-HH","","","",""
"People are helpful","2009","16-34 y.","(Married) couple without C. ","","","",""
"People are helpful","2009","16-34 y.","Single parent ","","","",""
"People are helpful","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2009","35-65 y.","1-pers.-HH","","","",""
"People are helpful","2009","35-65 y.","(Married) couple without C. ","","","",""
"People are helpful","2009","35-65 y.","Single parent ","","","",""
"People are helpful","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2009","66 and older","1-pers.-HH","","","",""
"People are helpful","2009","66 and older","(Married) couple without C. ","","","",""
"People are helpful","2009","66 and older","Single parent ","","","",""
"People are helpful","2009","66 and older","Couple + C. LE 16 ","","","",""
"People are helpful","2009","66 and older","Couple + C. GT 16 ","","","",""
"People are helpful","2009","66 and older","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2009","16-34 y.","1-pers.-HH","","","",""
"People pursue self-interest","2009","16-34 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2009","16-34 y.","Single parent ","","","",""
"People pursue self-interest","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2009","35-65 y.","1-pers.-HH","","","",""
"People pursue self-interest","2009","35-65 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2009","35-65 y.","Single parent ","","","",""
"People pursue self-interest","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2009","66 and older","1-pers.-HH","","","",""
"People pursue self-interest","2009","66 and older","(Married) couple without C. ","","","",""
"People pursue self-interest","2009","66 and older","Single parent ","","","",""
"People pursue self-interest","2009","66 and older","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2009","66 and older","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2009","66 and older","Couple + C. LE and GT 16","","","",""
"People are helpful","2010","16-34 y.","1-pers.-HH","","","",""
"People are helpful","2010","16-34 y.","(Married) couple without C. ","","","",""
"People are helpful","2010","16-34 y.","Single parent ","","","",""
"People are helpful","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2010","35-65 y.","1-pers.-HH","","","",""
"People are helpful","2010","35-65 y.","(Married) couple without C. ","","","",""
"People are helpful","2010","35-65 y.","Single parent ","","","",""
"People are helpful","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2010","66 and older","1-pers.-HH","","","",""
"People are helpful","2010","66 and older","(Married) couple without C. ","","","",""
"People are helpful","2010","66 and older","Single parent ","","","",""
"People are helpful","2010","66 and older","Couple + C. LE 16 ","","","",""
"People are helpful","2010","66 and older","Couple + C. GT 16 ","","","",""
"People are helpful","2010","66 and older","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2010","16-34 y.","1-pers.-HH","","","",""
"People pursue self-interest","2010","16-34 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2010","16-34 y.","Single parent ","","","",""
"People pursue self-interest","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2010","35-65 y.","1-pers.-HH","","","",""
"People pursue self-interest","2010","35-65 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2010","35-65 y.","Single parent ","","","",""
"People pursue self-interest","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2010","66 and older","1-pers.-HH","","","",""
"People pursue self-interest","2010","66 and older","(Married) couple without C. ","","","",""
"People pursue self-interest","2010","66 and older","Single parent ","","","",""
"People pursue self-interest","2010","66 and older","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2010","66 and older","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2010","66 and older","Couple + C. LE and GT 16","","","",""
"People are helpful","2011","16-34 y.","1-pers.-HH","","","",""
"People are helpful","2011","16-34 y.","(Married) couple without C. ","","","",""
"People are helpful","2011","16-34 y.","Single parent ","","","",""
"People are helpful","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2011","35-65 y.","1-pers.-HH","","","",""
"People are helpful","2011","35-65 y.","(Married) couple without C. ","","","",""
"People are helpful","2011","35-65 y.","Single parent ","","","",""
"People are helpful","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2011","66 and older","1-pers.-HH","","","",""
"People are helpful","2011","66 and older","(Married) couple without C. ","","","",""
"People are helpful","2011","66 and older","Single parent ","","","",""
"People are helpful","2011","66 and older","Couple + C. LE 16 ","","","",""
"People are helpful","2011","66 and older","Couple + C. GT 16 ","","","",""
"People are helpful","2011","66 and older","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2011","16-34 y.","1-pers.-HH","","","",""
"People pursue self-interest","2011","16-34 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2011","16-34 y.","Single parent ","","","",""
"People pursue self-interest","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2011","35-65 y.","1-pers.-HH","","","",""
"People pursue self-interest","2011","35-65 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2011","35-65 y.","Single parent ","","","",""
"People pursue self-interest","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2011","66 and older","1-pers.-HH","","","",""
"People pursue self-interest","2011","66 and older","(Married) couple without C. ","","","",""
"People pursue self-interest","2011","66 and older","Single parent ","","","",""
"People pursue self-interest","2011","66 and older","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2011","66 and older","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2011","66 and older","Couple + C. LE and GT 16","","","",""
"People are helpful","2012","16-34 y.","1-pers.-HH","","","",""
"People are helpful","2012","16-34 y.","(Married) couple without C. ","","","",""
"People are helpful","2012","16-34 y.","Single parent ","","","",""
"People are helpful","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2012","35-65 y.","1-pers.-HH","","","",""
"People are helpful","2012","35-65 y.","(Married) couple without C. ","","","",""
"People are helpful","2012","35-65 y.","Single parent ","","","",""
"People are helpful","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"People are helpful","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"People are helpful","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"People are helpful","2012","66 and older","1-pers.-HH","","","",""
"People are helpful","2012","66 and older","(Married) couple without C. ","","","",""
"People are helpful","2012","66 and older","Single parent ","","","",""
"People are helpful","2012","66 and older","Couple + C. LE 16 ","","","",""
"People are helpful","2012","66 and older","Couple + C. GT 16 ","","","",""
"People are helpful","2012","66 and older","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2012","16-34 y.","1-pers.-HH","","","",""
"People pursue self-interest","2012","16-34 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2012","16-34 y.","Single parent ","","","",""
"People pursue self-interest","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2012","35-65 y.","1-pers.-HH","","","",""
"People pursue self-interest","2012","35-65 y.","(Married) couple without C. ","","","",""
"People pursue self-interest","2012","35-65 y.","Single parent ","","","",""
"People pursue self-interest","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2012","66 and older","1-pers.-HH","","","",""
"People pursue self-interest","2012","66 and older","(Married) couple without C. ","","","",""
"People pursue self-interest","2012","66 and older","Single parent ","","","",""
"People pursue self-interest","2012","66 and older","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2012","66 and older","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2012","66 and older","Couple + C. LE and GT 16","","","",""
"People are helpful","2013","16-34 y.","1-pers.-HH","264","0.384734941367849","0.347360945100014","0.422108937635684"
"People are helpful","2013","16-34 y.","(Married) couple without C. ","282","0.344408823503027","0.310424251327642","0.378393395678412"
"People are helpful","2013","16-34 y.","Single parent ","300","0.391616865645088","0.358187709275046","0.425046022015129"
"People are helpful","2013","16-34 y.","Couple + C. LE 16 ","636","0.373437783572293","0.350450525920317","0.396425041224268"
"People are helpful","2013","16-34 y.","Couple + C. GT 16 ","342","0.375786090851605","0.343859023383239","0.407713158319971"
"People are helpful","2013","16-34 y.","Couple + C. LE and GT 16","262","0.406292332852653","0.367632685476454","0.444951980228852"
