"plh0196","year","migback","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2015","direct migration background","","","","","1"
"People are helpful","2015","indirect migration background","","","","","1"
"People pursue self-interest","2015","no migration background","","","","","2"
"People pursue self-interest","2015","direct migration background","","","","","2"
"People pursue self-interest","2015","indirect migration background","","","","","2"
"People are helpful","2016","no migration background","","","","","1"
"People are helpful","2016","direct migration background","","","","","1"
"People are helpful","2016","indirect migration background","","","","","1"
"People pursue self-interest","2016","no migration background","","","","","2"
"People pursue self-interest","2016","direct migration background","","","","","2"
"People pursue self-interest","2016","indirect migration background","","","","","2"
"People are helpful","2017","direct migration background","","","","","1"
"People are helpful","2017","indirect migration background","","","","","1"
"People are helpful","2017","no migration background","","","","","1"
"People pursue self-interest","2017","no migration background","","","","","2"
"People pursue self-interest","2017","direct migration background","","","","","2"
"People pursue self-interest","2017","indirect migration background","","","","","2"
"People are helpful","2018","direct migration background","3899","0.465608554947589","0.45461804781828","0.476599062076898","1"
"People are helpful","2018","no migration background","9063","0.471584272871763","0.464539783775586","0.478628761967939","1"
"People are helpful","2018","indirect migration background","646","0.403589136938916","0.380135686694144","0.427042587183688","1"
"People pursue self-interest","2018","no migration background","10227","0.528415727128237","0.521371238032061","0.535460216224414","2"
"People pursue self-interest","2018","direct migration background","4014","0.534391445052411","0.523400937923102","0.54538195218172","2"
"People pursue self-interest","2018","indirect migration background","1035","0.596410863061084","0.572957412816312","0.619864313305856","2"
