"plh0196","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"People pursue self-interest","2014","35-65 y.","West Germany","","","",""
"People pursue self-interest","2014","35-65 y.","East Germany","","","",""
"People pursue self-interest","2014","66 and older","West Germany","","","",""
"People pursue self-interest","2014","66 and older","East Germany","","","",""
"People are helpful","2015","16-34 y.","West Germany","","","",""
"People are helpful","2015","16-34 y.","East Germany","","","",""
"People are helpful","2015","35-65 y.","West Germany","","","",""
"People are helpful","2015","35-65 y.","East Germany","","","",""
"People are helpful","2015","66 and older","West Germany","","","",""
"People are helpful","2015","66 and older","East Germany","","","",""
"People pursue self-interest","2015","16-34 y.","West Germany","","","",""
"People pursue self-interest","2015","16-34 y.","East Germany","","","",""
"People pursue self-interest","2015","35-65 y.","West Germany","","","",""
"People pursue self-interest","2015","35-65 y.","East Germany","","","",""
"People pursue self-interest","2015","66 and older","West Germany","","","",""
"People pursue self-interest","2015","66 and older","East Germany","","","",""
"People are helpful","2016","16-34 y.","West Germany","","","",""
"People are helpful","2016","16-34 y.","East Germany","","","",""
"People are helpful","2016","35-65 y.","West Germany","","","",""
"People are helpful","2016","35-65 y.","East Germany","","","",""
"People are helpful","2016","66 and older","West Germany","","","",""
"People are helpful","2016","66 and older","East Germany","","","",""
"People pursue self-interest","2016","16-34 y.","West Germany","","","",""
"People pursue self-interest","2016","16-34 y.","East Germany","","","",""
"People pursue self-interest","2016","35-65 y.","West Germany","","","",""
"People pursue self-interest","2016","35-65 y.","East Germany","","","",""
"People pursue self-interest","2016","66 and older","West Germany","","","",""
"People pursue self-interest","2016","66 and older","East Germany","","","",""
"People are helpful","2017","16-34 y.","West Germany","","","",""
"People are helpful","2017","16-34 y.","East Germany","","","",""
"People are helpful","2017","35-65 y.","West Germany","","","",""
"People are helpful","2017","35-65 y.","East Germany","","","",""
"People are helpful","2017","66 and older","West Germany","","","",""
"People are helpful","2017","66 and older","East Germany","","","",""
"People pursue self-interest","2017","16-34 y.","West Germany","","","",""
"People pursue self-interest","2017","16-34 y.","East Germany","","","",""
"People pursue self-interest","2017","35-65 y.","West Germany","","","",""
"People pursue self-interest","2017","35-65 y.","East Germany","","","",""
"People pursue self-interest","2017","66 and older","West Germany","","","",""
"People pursue self-interest","2017","66 and older","East Germany","","","",""
"People are helpful","2018","16-34 y.","West Germany","2875","0.412589465938508","0.400667239282392","0.424511692594624"
"People are helpful","2018","16-34 y.","East Germany","560","0.396730030390042","0.370447785686007","0.423012275094076"
"People are helpful","2018","35-65 y.","West Germany","5832","0.434262190555312","0.425636987081731","0.442887394028892"
"People are helpful","2018","35-65 y.","East Germany","1455","0.436103485517664","0.419298253457885","0.452908717577443"
"People are helpful","2018","66 and older","West Germany","2194","0.588080413774558","0.572296039621661","0.603864787927455"
"People are helpful","2018","66 and older","East Germany","692","0.581236064038921","0.553742936018657","0.608729192059184"
"People pursue self-interest","2018","16-34 y.","West Germany","3675","0.587410534061492","0.575488307405376","0.599332760717608"
"People pursue self-interest","2018","16-34 y.","East Germany","771","0.603269969609958","0.576987724905924","0.629552214313993"
"People pursue self-interest","2018","35-65 y.","West Germany","6854","0.565737809444688","0.557112605971108","0.574363012918269"
"People pursue self-interest","2018","35-65 y.","East Germany","1890","0.563896514482336","0.547091282422557","0.580701746542115"
"People pursue self-interest","2018","66 and older","West Germany","1541","0.411919586225442","0.396135212072545","0.427703960378339"
"People pursue self-interest","2018","66 and older","East Germany","545","0.418763935961079","0.391270807940816","0.446257063981343"
