"plh0196","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"People are helpful","2008","Full Time","Female","840","0.299670722219719","0.281720173162894","0.317621271276544"
"People are helpful","2008","Part Time","Male","403","0.316347129830254","0.290001973147754","0.342692286512754"
"People are helpful","2008","Part Time","Female","1164","0.360610748639224","0.34387407461592","0.377347422662527"
"People are helpful","2008","Not Working","Male","1267","0.405117268849403","0.387649141000214","0.422585396698591"
"People are helpful","2008","Not Working","Female","2002","0.456125022566031","0.441328991124758","0.470921054007304"
"People pursue self-interest","2008","Full Time","Male","3298","0.689432069386308","0.676470683784246","0.702393454988371"
"People pursue self-interest","2008","Full Time","Female","1662","0.700329277780281","0.682378728723456","0.718279826837106"
"People pursue self-interest","2008","Part Time","Male","794","0.683652870169746","0.657307713487246","0.709998026852246"
"People pursue self-interest","2008","Part Time","Female","1998","0.639389251360776","0.622652577337473","0.65612592538408"
"People pursue self-interest","2008","Not Working","Male","1767","0.594882731150597","0.577414603301408","0.612350858999786"
"People pursue self-interest","2008","Not Working","Female","2351","0.543874977433969","0.529078945992696","0.558671008875241"
"People are helpful","2009","Full Time","Male","","","",""
"People are helpful","2009","Full Time","Female","","","",""
"People are helpful","2009","Part Time","Male","","","",""
"People are helpful","2009","Part Time","Female","","","",""
"People are helpful","2009","Not Working","Male","","","",""
"People are helpful","2009","Not Working","Female","","","",""
"People pursue self-interest","2009","Full Time","Male","","","",""
"People pursue self-interest","2009","Full Time","Female","","","",""
"People pursue self-interest","2009","Part Time","Male","","","",""
"People pursue self-interest","2009","Part Time","Female","","","",""
"People pursue self-interest","2009","Not Working","Male","","","",""
"People pursue self-interest","2009","Not Working","Female","","","",""
"People are helpful","2010","Full Time","Male","","","",""
"People are helpful","2010","Full Time","Female","","","",""
"People are helpful","2010","Part Time","Male","","","",""
"People are helpful","2010","Part Time","Female","","","",""
"People are helpful","2010","Not Working","Male","","","",""
"People are helpful","2010","Not Working","Female","","","",""
"People pursue self-interest","2010","Full Time","Male","","","",""
"People pursue self-interest","2010","Full Time","Female","","","",""
"People pursue self-interest","2010","Part Time","Male","","","",""
"People pursue self-interest","2010","Part Time","Female","","","",""
"People pursue self-interest","2010","Not Working","Male","","","",""
"People pursue self-interest","2010","Not Working","Female","","","",""
"People are helpful","2011","Full Time","Male","","","",""
"People are helpful","2011","Full Time","Female","","","",""
"People are helpful","2011","Part Time","Male","","","",""
"People are helpful","2011","Part Time","Female","","","",""
"People are helpful","2011","Not Working","Male","","","",""
"People are helpful","2011","Not Working","Female","","","",""
"People pursue self-interest","2011","Full Time","Male","","","",""
"People pursue self-interest","2011","Full Time","Female","","","",""
"People pursue self-interest","2011","Part Time","Male","","","",""
"People pursue self-interest","2011","Part Time","Female","","","",""
"People pursue self-interest","2011","Not Working","Male","","","",""
"People pursue self-interest","2011","Not Working","Female","","","",""
"People are helpful","2012","Full Time","Male","","","",""
"People are helpful","2012","Full Time","Female","","","",""
"People are helpful","2012","Part Time","Male","","","",""
"People are helpful","2012","Part Time","Female","","","",""
"People are helpful","2012","Not Working","Male","","","",""
"People are helpful","2012","Not Working","Female","","","",""
"People pursue self-interest","2012","Full Time","Male","","","",""
"People pursue self-interest","2012","Full Time","Female","","","",""
"People pursue self-interest","2012","Part Time","Male","","","",""
"People pursue self-interest","2012","Part Time","Female","","","",""
"People pursue self-interest","2012","Not Working","Male","","","",""
"People pursue self-interest","2012","Not Working","Female","","","",""
"People are helpful","2013","Full Time","Male","2481","0.365430334450945","0.353499460343962","0.377361208557928"
"People are helpful","2013","Full Time","Female","1343","0.375038723440255","0.358376259332741","0.391701187547769"
"People are helpful","2013","Part Time","Male","706","0.424565711866579","0.400845399994346","0.448286023738812"
"People are helpful","2013","Part Time","Female","2330","0.422678042667252","0.409408897386033","0.435947187948472"
"People are helpful","2013","Not Working","Male","1612","0.479511058062453","0.462804392174612","0.496217723950294"
"People are helpful","2013","Not Working","Female","2580","0.522495771782537","0.508918322686175","0.5360732208789"
"People pursue self-interest","2013","Full Time","Male","3777","0.634569665549055","0.622638791442072","0.646500539656038"
"People pursue self-interest","2013","Full Time","Female","1900","0.624961276559745","0.608298812452231","0.641623740667259"
"People pursue self-interest","2013","Part Time","Male","962","0.575434288133421","0.551713976261188","0.599154600005654"
"People pursue self-interest","2013","Part Time","Female","2994","0.577321957332748","0.564052812051528","0.590591102613967"
"People pursue self-interest","2013","Not Working","Male","1823","0.520488941937547","0.503782276049706","0.537195607825388"
"People pursue self-interest","2013","Not Working","Female","2619","0.477504228217462","0.4639267791211","0.491081677313825"
"People are helpful","2014","Full Time","Male","","","",""
"People are helpful","2014","Full Time","Female","","","",""
"People are helpful","2014","Part Time","Male","","","",""
"People are helpful","2014","Part Time","Female","","","",""
"People are helpful","2014","Not Working","Male","","","",""
"People are helpful","2014","Not Working","Female","","","",""
"People pursue self-interest","2014","Full Time","Male","","","",""
"People pursue self-interest","2014","Full Time","Female","","","",""
"People pursue self-interest","2014","Part Time","Male","","","",""
"People pursue self-interest","2014","Part Time","Female","","","",""
"People pursue self-interest","2014","Not Working","Male","","","",""
"People pursue self-interest","2014","Not Working","Female","","","",""
"People are helpful","2015","Full Time","Male","","","",""
"People are helpful","2015","Full Time","Female","","","",""
"People are helpful","2015","Part Time","Male","","","",""
"People are helpful","2015","Part Time","Female","","","",""
"People are helpful","2015","Not Working","Male","","","",""
"People are helpful","2015","Not Working","Female","","","",""
"People pursue self-interest","2015","Full Time","Male","","","",""
"People pursue self-interest","2015","Full Time","Female","","","",""
"People pursue self-interest","2015","Part Time","Male","","","",""
"People pursue self-interest","2015","Part Time","Female","","","",""
"People pursue self-interest","2015","Not Working","Male","","","",""
"People pursue self-interest","2015","Not Working","Female","","","",""
"People are helpful","2016","Full Time","Male","","","",""
"People are helpful","2016","Full Time","Female","","","",""
"People are helpful","2016","Part Time","Male","","","",""
"People are helpful","2016","Part Time","Female","","","",""
"People are helpful","2016","Not Working","Male","","","",""
"People are helpful","2016","Not Working","Female","","","",""
"People pursue self-interest","2016","Full Time","Male","","","",""
"People pursue self-interest","2016","Full Time","Female","","","",""
"People pursue self-interest","2016","Part Time","Male","","","",""
"People pursue self-interest","2016","Part Time","Female","","","",""
"People pursue self-interest","2016","Not Working","Male","","","",""
"People pursue self-interest","2016","Not Working","Female","","","",""
"People are helpful","2017","Full Time","Male","","","",""
"People are helpful","2017","Full Time","Female","","","",""
"People are helpful","2017","Part Time","Male","","","",""
"People are helpful","2017","Part Time","Female","","","",""
"People are helpful","2017","Not Working","Male","","","",""
"People are helpful","2017","Not Working","Female","","","",""
"People pursue self-interest","2017","Full Time","Male","","","",""
"People pursue self-interest","2017","Full Time","Female","","","",""
"People pursue self-interest","2017","Part Time","Male","","","",""
"People pursue self-interest","2017","Part Time","Female","","","",""
"People pursue self-interest","2017","Not Working","Male","","","",""
"People pursue self-interest","2017","Not Working","Female","","","",""
"People are helpful","2018","Full Time","Male","2732","0.432547933598907","0.420352838992359","0.444743028205455"
"People are helpful","2018","Full Time","Female","1555","0.429604286109223","0.413352478484528","0.445856093733918"
"People are helpful","2018","Part Time","Male","1071","0.438748615169924","0.418564785364061","0.458932444975788"
"People are helpful","2018","Part Time","Female","2464","0.443062143464295","0.429815480315504","0.456308806613085"
"People are helpful","2018","Not Working","Male","2633","0.504253687564935","0.490676019101924","0.517831356027946"
"People are helpful","2018","Not Working","Female","3153","0.539280431669383","0.526717130614758","0.551843732724008"
"People pursue self-interest","2018","Full Time","Male","3608","0.567452066401093","0.555256971794545","0.579647161007641"
"People pursue self-interest","2018","Full Time","Female","2009","0.570395713890777","0.554143906266082","0.586647521515472"
"People pursue self-interest","2018","Part Time","Male","1251","0.561251384830076","0.541067555024212","0.581435214635939"
"People pursue self-interest","2018","Part Time","Female","2938","0.556937856535705","0.543691193386915","0.570184519684496"
"People pursue self-interest","2018","Not Working","Male","2576","0.495746312435065","0.482168643972054","0.509323980898076"
"People pursue self-interest","2018","Not Working","Female","2894","0.460719568330617","0.448156267275992","0.473282869385242"
