"plh0196","year","education","sex","n","percent","lower_confidence","upper_confidence"
"People are helpful","2008","Other degree","Male","146","0.324449124572301","0.280453873909041","0.368444375235561"
"People are helpful","2008","Other degree","Female","207","0.396929561266806","0.35408753821648","0.439771584317133"
"People are helpful","2008","no degree/no degree yet","Male","86","0.278915912437476","0.223100793756632","0.33473103111832"
"People are helpful","2008","no degree/no degree yet","Female","123","0.383934730841704","0.328152133950838","0.439717327732571"
"People pursue self-interest","2008","lower secondary degree","Male","2008","0.646280799348528","0.62956809361307","0.662993505083985"
"People pursue self-interest","2008","lower secondary degree","Female","1887","0.569258396170996","0.55230177657618","0.586215015765813"
"People pursue self-interest","2008","secondary school degree","Male","1668","0.70033690322911","0.68213372698683","0.71854007947139"
"People pursue self-interest","2008","secondary school degree","Female","2066","0.658551124743096","0.642293216870556","0.674809032615636"
"People pursue self-interest","2008","college entrance qualification","Male","1563","0.618820489137154","0.600230511645847","0.63741046662846"
"People pursue self-interest","2008","college entrance qualification","Female","1447","0.610003156909023","0.590626252751686","0.629380061066361"
"People pursue self-interest","2008","Other degree","Male","289","0.675550875427699","0.631555624764439","0.719546126090959"
"People pursue self-interest","2008","Other degree","Female","294","0.603070438733194","0.560228415682867","0.64591246178352"
"People pursue self-interest","2008","no degree/no degree yet","Male","162","0.721084087562524","0.66526896888168","0.776899206243368"
"People pursue self-interest","2008","no degree/no degree yet","Female","169","0.616065269158296","0.56028267226743","0.671847866049162"
"People are helpful","2009","lower secondary degree","Male","","","",""
"People are helpful","2009","lower secondary degree","Female","","","",""
"People are helpful","2009","secondary school degree","Male","","","",""
"People are helpful","2009","secondary school degree","Female","","","",""
"People are helpful","2009","college entrance qualification","Male","","","",""
"People are helpful","2009","college entrance qualification","Female","","","",""
"People are helpful","2009","Other degree","Male","","","",""
"People are helpful","2009","Other degree","Female","","","",""
"People are helpful","2009","no degree/no degree yet","Male","","","",""
"People are helpful","2009","no degree/no degree yet","Female","","","",""
"People pursue self-interest","2009","lower secondary degree","Male","","","",""
"People pursue self-interest","2009","lower secondary degree","Female","","","",""
"People pursue self-interest","2009","secondary school degree","Male","","","",""
"People pursue self-interest","2009","secondary school degree","Female","","","",""
"People pursue self-interest","2009","college entrance qualification","Male","","","",""
"People pursue self-interest","2009","college entrance qualification","Female","","","",""
"People pursue self-interest","2009","Other degree","Male","","","",""
"People pursue self-interest","2009","Other degree","Female","","","",""
"People pursue self-interest","2009","no degree/no degree yet","Male","","","",""
"People pursue self-interest","2009","no degree/no degree yet","Female","","","",""
"People are helpful","2010","lower secondary degree","Male","","","",""
"People are helpful","2010","lower secondary degree","Female","","","",""
"People are helpful","2010","secondary school degree","Male","","","",""
"People are helpful","2010","secondary school degree","Female","","","",""
"People are helpful","2010","college entrance qualification","Male","","","",""
"People are helpful","2010","college entrance qualification","Female","","","",""
"People are helpful","2010","Other degree","Male","","","",""
"People are helpful","2010","Other degree","Female","","","",""
"People are helpful","2010","no degree/no degree yet","Male","","","",""
"People are helpful","2010","no degree/no degree yet","Female","","","",""
"People pursue self-interest","2010","lower secondary degree","Male","","","",""
"People pursue self-interest","2010","lower secondary degree","Female","","","",""
"People pursue self-interest","2010","secondary school degree","Male","","","",""
"People pursue self-interest","2010","secondary school degree","Female","","","",""
"People pursue self-interest","2010","college entrance qualification","Male","","","",""
"People pursue self-interest","2010","college entrance qualification","Female","","","",""
"People pursue self-interest","2010","Other degree","Male","","","",""
"People pursue self-interest","2010","Other degree","Female","","","",""
"People pursue self-interest","2010","no degree/no degree yet","Male","","","",""
"People pursue self-interest","2010","no degree/no degree yet","Female","","","",""
"People are helpful","2011","lower secondary degree","Male","","","",""
"People are helpful","2011","lower secondary degree","Female","","","",""
"People are helpful","2011","secondary school degree","Male","","","",""
"People are helpful","2011","secondary school degree","Female","","","",""
"People are helpful","2011","college entrance qualification","Male","","","",""
"People are helpful","2011","college entrance qualification","Female","","","",""
"People are helpful","2011","Other degree","Male","","","",""
"People are helpful","2011","Other degree","Female","","","",""
"People are helpful","2011","no degree/no degree yet","Male","","","",""
"People are helpful","2011","no degree/no degree yet","Female","","","",""
"People pursue self-interest","2011","lower secondary degree","Male","","","",""
"People pursue self-interest","2011","lower secondary degree","Female","","","",""
"People pursue self-interest","2011","secondary school degree","Male","","","",""
"People pursue self-interest","2011","secondary school degree","Female","","","",""
"People pursue self-interest","2011","college entrance qualification","Male","","","",""
"People pursue self-interest","2011","college entrance qualification","Female","","","",""
"People pursue self-interest","2011","Other degree","Male","","","",""
"People pursue self-interest","2011","Other degree","Female","","","",""
"People pursue self-interest","2011","no degree/no degree yet","Male","","","",""
"People pursue self-interest","2011","no degree/no degree yet","Female","","","",""
"People are helpful","2012","lower secondary degree","Male","","","",""
"People are helpful","2012","lower secondary degree","Female","","","",""
"People are helpful","2012","secondary school degree","Male","","","",""
"People are helpful","2012","secondary school degree","Female","","","",""
"People are helpful","2012","college entrance qualification","Male","","","",""
"People are helpful","2012","college entrance qualification","Female","","","",""
"People are helpful","2012","Other degree","Male","","","",""
"People are helpful","2012","Other degree","Female","","","",""
"People are helpful","2012","no degree/no degree yet","Male","","","",""
"People are helpful","2012","no degree/no degree yet","Female","","","",""
"People pursue self-interest","2012","lower secondary degree","Male","","","",""
"People pursue self-interest","2012","lower secondary degree","Female","","","",""
"People pursue self-interest","2012","secondary school degree","Male","","","",""
"People pursue self-interest","2012","secondary school degree","Female","","","",""
"People pursue self-interest","2012","college entrance qualification","Male","","","",""
"People pursue self-interest","2012","college entrance qualification","Female","","","",""
"People pursue self-interest","2012","Other degree","Male","","","",""
"People pursue self-interest","2012","Other degree","Female","","","",""
"People pursue self-interest","2012","no degree/no degree yet","Male","","","",""
"People pursue self-interest","2012","no degree/no degree yet","Female","","","",""
"People are helpful","2013","lower secondary degree","Male","1372","0.402227830398421","0.385803596655177","0.418652064141665"
"People are helpful","2013","lower secondary degree","Female","1635","0.471706958082078","0.455413666995986","0.48800024916817"
"People are helpful","2013","secondary school degree","Male","1173","0.364865041066025","0.347864142793177","0.381865939338872"
"People are helpful","2013","secondary school degree","Female","1970","0.411056365922179","0.396989844330631","0.425122887513726"
"People are helpful","2013","college entrance qualification","Male","1710","0.471177154824966","0.454501232063132","0.487853077586799"
"People are helpful","2013","college entrance qualification","Female","1909","0.485056030805069","0.469157355806102","0.500954705804036"
"People are helpful","2013","Other degree","Male","278","0.390507650747181","0.353866134414624","0.427149167079737"
"People are helpful","2013","Other degree","Female","409","0.499984815401645","0.466893174835534","0.533076455967756"
"People are helpful","2013","no degree/no degree yet","Male","119","0.340612043786393","0.292388220237897","0.388835867334888"
"People are helpful","2013","no degree/no degree yet","Female","173","0.406462381983754","0.359599804745719","0.45332495922179"
"People pursue self-interest","2013","lower secondary degree","Male","2052","0.597772169601579","0.581347935858335","0.614196403344823"
"People pursue self-interest","2013","lower secondary degree","Female","1971","0.528293041917922","0.51199975083183","0.544586333004014"
"People pursue self-interest","2013","secondary school degree","Male","1907","0.635134958933975","0.618134060661128","0.652135857206823"
"People pursue self-interest","2013","secondary school degree","Female","2730","0.588943634077821","0.574877112486274","0.603010155669369"
"People pursue self-interest","2013","college entrance qualification","Male","1732","0.528822845175034","0.512146922413201","0.545498767936868"
"People pursue self-interest","2013","college entrance qualification","Female","1887","0.514943969194931","0.499045294195964","0.530842644193898"
"People pursue self-interest","2013","Other degree","Male","403","0.609492349252819","0.572850832920263","0.646133865585376"
"People pursue self-interest","2013","Other degree","Female","468","0.500015184598355","0.466923544032244","0.533106825164466"
"People pursue self-interest","2013","no degree/no degree yet","Male","252","0.659387956213607","0.611164132665112","0.707611779762103"
"People pursue self-interest","2013","no degree/no degree yet","Female","249","0.593537618016246","0.54667504077821","0.640400195254281"
"People are helpful","2014","lower secondary degree","Male","","","",""
"People are helpful","2014","lower secondary degree","Female","","","",""
"People are helpful","2014","secondary school degree","Male","","","",""
"People are helpful","2014","secondary school degree","Female","","","",""
"People are helpful","2014","college entrance qualification","Male","","","",""
"People are helpful","2014","college entrance qualification","Female","","","",""
"People are helpful","2014","Other degree","Male","","","",""
"People are helpful","2014","Other degree","Female","","","",""
"People are helpful","2014","no degree/no degree yet","Male","","","",""
"People are helpful","2014","no degree/no degree yet","Female","","","",""
"People pursue self-interest","2014","lower secondary degree","Male","","","",""
"People pursue self-interest","2014","lower secondary degree","Female","","","",""
"People pursue self-interest","2014","secondary school degree","Male","","","",""
"People pursue self-interest","2014","secondary school degree","Female","","","",""
"People pursue self-interest","2014","college entrance qualification","Male","","","",""
"People pursue self-interest","2014","college entrance qualification","Female","","","",""
"People pursue self-interest","2014","Other degree","Male","","","",""
"People pursue self-interest","2014","Other degree","Female","","","",""
"People pursue self-interest","2014","no degree/no degree yet","Male","","","",""
"People pursue self-interest","2014","no degree/no degree yet","Female","","","",""
"People are helpful","2015","lower secondary degree","Male","","","",""
"People are helpful","2015","lower secondary degree","Female","","","",""
"People are helpful","2015","secondary school degree","Male","","","",""
"People are helpful","2015","secondary school degree","Female","","","",""
"People are helpful","2015","college entrance qualification","Male","","","",""
"People are helpful","2015","college entrance qualification","Female","","","",""
"People are helpful","2015","Other degree","Male","","","",""
"People are helpful","2015","Other degree","Female","","","",""
"People are helpful","2015","no degree/no degree yet","Male","","","",""
"People are helpful","2015","no degree/no degree yet","Female","","","",""
"People pursue self-interest","2015","lower secondary degree","Male","","","",""
"People pursue self-interest","2015","lower secondary degree","Female","","","",""
"People pursue self-interest","2015","secondary school degree","Male","","","",""
"People pursue self-interest","2015","secondary school degree","Female","","","",""
"People pursue self-interest","2015","college entrance qualification","Male","","","",""
"People pursue self-interest","2015","college entrance qualification","Female","","","",""
"People pursue self-interest","2015","Other degree","Male","","","",""
"People pursue self-interest","2015","Other degree","Female","","","",""
"People pursue self-interest","2015","no degree/no degree yet","Male","","","",""
"People pursue self-interest","2015","no degree/no degree yet","Female","","","",""
"People are helpful","2016","lower secondary degree","Male","","","",""
"People are helpful","2016","lower secondary degree","Female","","","",""
"People are helpful","2016","secondary school degree","Male","","","",""
"People are helpful","2016","secondary school degree","Female","","","",""
"People are helpful","2016","college entrance qualification","Male","","","",""
"People are helpful","2016","college entrance qualification","Female","","","",""
"People are helpful","2016","Other degree","Male","","","",""
"People are helpful","2016","Other degree","Female","","","",""
"People are helpful","2016","no degree/no degree yet","Male","","","",""
"People are helpful","2016","no degree/no degree yet","Female","","","",""
"People pursue self-interest","2016","lower secondary degree","Male","","","",""
"People pursue self-interest","2016","lower secondary degree","Female","","","",""
"People pursue self-interest","2016","secondary school degree","Male","","","",""
"People pursue self-interest","2016","secondary school degree","Female","","","",""
"People pursue self-interest","2016","college entrance qualification","Male","","","",""
"People pursue self-interest","2016","college entrance qualification","Female","","","",""
"People pursue self-interest","2016","Other degree","Male","","","",""
"People pursue self-interest","2016","Other degree","Female","","","",""
"People pursue self-interest","2016","no degree/no degree yet","Male","","","",""
"People pursue self-interest","2016","no degree/no degree yet","Female","","","",""
"People are helpful","2017","lower secondary degree","Male","","","",""
"People are helpful","2017","lower secondary degree","Female","","","",""
"People are helpful","2017","secondary school degree","Male","","","",""
"People are helpful","2017","secondary school degree","Female","","","",""
"People are helpful","2017","college entrance qualification","Male","","","",""
"People are helpful","2017","college entrance qualification","Female","","","",""
"People are helpful","2017","Other degree","Male","","","",""
"People are helpful","2017","Other degree","Female","","","",""
"People are helpful","2017","no degree/no degree yet","Male","","","",""
"People are helpful","2017","no degree/no degree yet","Female","","","",""
"People pursue self-interest","2017","lower secondary degree","Male","","","",""
"People pursue self-interest","2017","lower secondary degree","Female","","","",""
"People pursue self-interest","2017","secondary school degree","Male","","","",""
"People pursue self-interest","2017","secondary school degree","Female","","","",""
"People pursue self-interest","2017","college entrance qualification","Male","","","",""
"People pursue self-interest","2017","college entrance qualification","Female","","","",""
"People pursue self-interest","2017","Other degree","Male","","","",""
"People pursue self-interest","2017","Other degree","Female","","","",""
"People pursue self-interest","2017","no degree/no degree yet","Male","","","",""
"People pursue self-interest","2017","no degree/no degree yet","Female","","","",""
"People are helpful","2018","lower secondary degree","Male","1234","0.446902442429437","0.428627042247787","0.465177842611088"
"People are helpful","2018","lower secondary degree","Female","1295","0.493761857211246","0.475328764249411","0.51219495017308"
"People are helpful","2018","secondary school degree","Male","1196","0.413051553906878","0.395183305345568","0.430919802468189"
"People are helpful","2018","secondary school degree","Female","1822","0.424618736215722","0.409728506719435","0.439508965712008"
"People are helpful","2018","college entrance qualification","Male","1844","0.491443105657358","0.47516213608718","0.507724075227536"
"People are helpful","2018","college entrance qualification","Female","2041","0.523725249373266","0.508102643423745","0.539347855322786"
"People are helpful","2018","Other degree","Male","1201","0.494378084613657","0.47471270740069","0.514043461826624"
"People are helpful","2018","Other degree","Female","1134","0.486475835639588","0.465832732778974","0.507118938500202"
"People are helpful","2018","no degree/no degree yet","Male","605","0.408340228535533","0.380319046128477","0.436361410942589"
"People are helpful","2018","no degree/no degree yet","Female","544","0.454472754990767","0.424326761654938","0.484618748326596"
"People pursue self-interest","2018","lower secondary degree","Male","1609","0.553097557570563","0.534822157388912","0.571372957752213"
"People pursue self-interest","2018","lower secondary degree","Female","1531","0.506238142788754","0.48780504982692","0.524671235750589"
"People pursue self-interest","2018","secondary school degree","Male","1721","0.586948446093122","0.569080197531811","0.604816694654432"
"People pursue self-interest","2018","secondary school degree","Female","2411","0.575381263784278","0.560491034287992","0.590271493280565"
"People pursue self-interest","2018","college entrance qualification","Male","1778","0.508556894342642","0.492275924772464","0.52483786391282"
"People pursue self-interest","2018","college entrance qualification","Female","1885","0.476274750626734","0.460652144677214","0.491897356576255"
"People pursue self-interest","2018","Other degree","Male","1282","0.505621915386343","0.485956538173376","0.52528729259931"
"People pursue self-interest","2018","Other degree","Female","1118","0.513524164360412","0.492881061499798","0.534167267221026"
"People pursue self-interest","2018","no degree/no degree yet","Male","577","0.591659771464467","0.563638589057411","0.619680953871523"
"People pursue self-interest","2018","no degree/no degree yet","Female","504","0.545527245009233","0.515381251673404","0.575673238345062"
