"plh0196","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"People pursue self-interest","2003","Couple + C. LE 16 ","middle vocational","1544","0.721493183769219","0.702628377674515","0.740357989863923"
"People pursue self-interest","2003","Couple + C. LE 16 ","vocational + Abi","252","0.77076874196759","0.725890885378659","0.815646598556522"
"People pursue self-interest","2003","Couple + C. LE 16 ","higher vocational","331","0.733572767695947","0.692681005405701","0.774464529986194"
"People pursue self-interest","2003","Couple + C. LE 16 ","higher education","617","0.642868348721716","0.613244583776173","0.672492113667259"
"People pursue self-interest","2003","Couple + C. GT 16 ","in school","174","0.631402011611715","0.576068768364053","0.686735254859377"
"People pursue self-interest","2003","Couple + C. GT 16 ","inadequately","32","0.65057686692522","0.52570079977668","0.77545293407376"
"People pursue self-interest","2003","Couple + C. GT 16 ","general elemantary","345","0.681075886547401","0.641360235549625","0.720791537545178"
"People pursue self-interest","2003","Couple + C. GT 16 ","middle vocational","1296","0.682445633192025","0.66157378911527","0.70331747726878"
"People pursue self-interest","2003","Couple + C. GT 16 ","vocational + Abi","128","0.656894748625648","0.584891609129195","0.728897888122102"
"People pursue self-interest","2003","Couple + C. GT 16 ","higher vocational","169","0.78913306509393","0.736414505448323","0.841851624739536"
"People pursue self-interest","2003","Couple + C. GT 16 ","higher education","427","0.68439370209662","0.648855844814277","0.719931559378963"
"People pursue self-interest","2003","Couple + C. LE and GT 16","in school","147","0.63175592141436","0.57008836972264","0.693423473106079"
"People pursue self-interest","2003","Couple + C. LE and GT 16","inadequately","21","","",""
"People pursue self-interest","2003","Couple + C. LE and GT 16","general elemantary","198","0.673868398190463","0.620372427794833","0.727364368586093"
"People pursue self-interest","2003","Couple + C. LE and GT 16","middle vocational","512","0.703388452019043","0.670545262315331","0.736231641722755"
"People pursue self-interest","2003","Couple + C. LE and GT 16","vocational + Abi","47","0.81034774998007","0.715044847427172","0.905650652532967"
"People pursue self-interest","2003","Couple + C. LE and GT 16","higher vocational","87","0.743505410213354","0.664376291078362","0.822634529348347"
"People pursue self-interest","2003","Couple + C. LE and GT 16","higher education","166","0.594882950091438","0.537381989890049","0.652383910292826"
"People are helpful","2004","1-pers.-HH","in school","","","",""
"People are helpful","2004","1-pers.-HH","inadequately","","","",""
"People are helpful","2004","1-pers.-HH","general elemantary","","","",""
"People are helpful","2004","1-pers.-HH","middle vocational","","","",""
"People are helpful","2004","1-pers.-HH","vocational + Abi","","","",""
"People are helpful","2004","1-pers.-HH","higher vocational","","","",""
"People are helpful","2004","1-pers.-HH","higher education","","","",""
"People are helpful","2004","(Married) couple without C. ","in school","","","",""
"People are helpful","2004","(Married) couple without C. ","inadequately","","","",""
"People are helpful","2004","(Married) couple without C. ","general elemantary","","","",""
"People are helpful","2004","(Married) couple without C. ","middle vocational","","","",""
"People are helpful","2004","(Married) couple without C. ","vocational + Abi","","","",""
"People are helpful","2004","(Married) couple without C. ","higher vocational","","","",""
"People are helpful","2004","(Married) couple without C. ","higher education","","","",""
"People are helpful","2004","Single parent ","in school","","","",""
"People are helpful","2004","Single parent ","inadequately","","","",""
"People are helpful","2004","Single parent ","general elemantary","","","",""
"People are helpful","2004","Single parent ","middle vocational","","","",""
"People are helpful","2004","Single parent ","vocational + Abi","","","",""
"People are helpful","2004","Single parent ","higher vocational","","","",""
"People are helpful","2004","Single parent ","higher education","","","",""
"People are helpful","2004","Couple + C. LE 16 ","in school","","","",""
"People are helpful","2004","Couple + C. LE 16 ","inadequately","","","",""
"People are helpful","2004","Couple + C. LE 16 ","general elemantary","","","",""
"People are helpful","2004","Couple + C. LE 16 ","middle vocational","","","",""
"People are helpful","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"People are helpful","2004","Couple + C. LE 16 ","higher vocational","","","",""
"People are helpful","2004","Couple + C. LE 16 ","higher education","","","",""
"People are helpful","2004","Couple + C. GT 16 ","in school","","","",""
"People are helpful","2004","Couple + C. GT 16 ","inadequately","","","",""
"People are helpful","2004","Couple + C. GT 16 ","general elemantary","","","",""
"People are helpful","2004","Couple + C. GT 16 ","middle vocational","","","",""
"People are helpful","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"People are helpful","2004","Couple + C. GT 16 ","higher vocational","","","",""
"People are helpful","2004","Couple + C. GT 16 ","higher education","","","",""
"People are helpful","2004","Couple + C. LE and GT 16","in school","","","",""
"People are helpful","2004","Couple + C. LE and GT 16","inadequately","","","",""
"People are helpful","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"People are helpful","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"People are helpful","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"People are helpful","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"People are helpful","2004","Couple + C. LE and GT 16","higher education","","","",""
"People pursue self-interest","2004","1-pers.-HH","in school","","","",""
"People pursue self-interest","2004","1-pers.-HH","inadequately","","","",""
"People pursue self-interest","2004","1-pers.-HH","general elemantary","","","",""
"People pursue self-interest","2004","1-pers.-HH","middle vocational","","","",""
"People pursue self-interest","2004","1-pers.-HH","vocational + Abi","","","",""
"People pursue self-interest","2004","1-pers.-HH","higher vocational","","","",""
"People pursue self-interest","2004","1-pers.-HH","higher education","","","",""
"People pursue self-interest","2004","(Married) couple without C. ","in school","","","",""
"People pursue self-interest","2004","(Married) couple without C. ","inadequately","","","",""
"People pursue self-interest","2004","(Married) couple without C. ","general elemantary","","","",""
"People pursue self-interest","2004","(Married) couple without C. ","middle vocational","","","",""
"People pursue self-interest","2004","(Married) couple without C. ","vocational + Abi","","","",""
"People pursue self-interest","2004","(Married) couple without C. ","higher vocational","","","",""
"People pursue self-interest","2004","(Married) couple without C. ","higher education","","","",""
"People pursue self-interest","2004","Single parent ","in school","","","",""
"People pursue self-interest","2004","Single parent ","inadequately","","","",""
"People pursue self-interest","2004","Single parent ","general elemantary","","","",""
"People pursue self-interest","2004","Single parent ","middle vocational","","","",""
"People pursue self-interest","2004","Single parent ","vocational + Abi","","","",""
"People pursue self-interest","2004","Single parent ","higher vocational","","","",""
"People pursue self-interest","2004","Single parent ","higher education","","","",""
"People pursue self-interest","2004","Couple + C. LE 16 ","in school","","","",""
"People pursue self-interest","2004","Couple + C. LE 16 ","inadequately","","","",""
"People pursue self-interest","2004","Couple + C. LE 16 ","general elemantary","","","",""
"People pursue self-interest","2004","Couple + C. LE 16 ","middle vocational","","","",""
"People pursue self-interest","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"People pursue self-interest","2004","Couple + C. LE 16 ","higher vocational","","","",""
"People pursue self-interest","2004","Couple + C. LE 16 ","higher education","","","",""
"People pursue self-interest","2004","Couple + C. GT 16 ","in school","","","",""
"People pursue self-interest","2004","Couple + C. GT 16 ","inadequately","","","",""
"People pursue self-interest","2004","Couple + C. GT 16 ","general elemantary","","","",""
"People pursue self-interest","2004","Couple + C. GT 16 ","middle vocational","","","",""
"People pursue self-interest","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"People pursue self-interest","2004","Couple + C. GT 16 ","higher vocational","","","",""
"People pursue self-interest","2004","Couple + C. GT 16 ","higher education","","","",""
"People pursue self-interest","2004","Couple + C. LE and GT 16","in school","","","",""
"People pursue self-interest","2004","Couple + C. LE and GT 16","inadequately","","","",""
"People pursue self-interest","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"People pursue self-interest","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"People pursue self-interest","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"People pursue self-interest","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"People pursue self-interest","2004","Couple + C. LE and GT 16","higher education","","","",""
"People are helpful","2005","1-pers.-HH","in school","","","",""
"People are helpful","2005","1-pers.-HH","inadequately","","","",""
"People are helpful","2005","1-pers.-HH","general elemantary","","","",""
"People are helpful","2005","1-pers.-HH","middle vocational","","","",""
"People are helpful","2005","1-pers.-HH","vocational + Abi","","","",""
"People are helpful","2005","1-pers.-HH","higher vocational","","","",""
"People are helpful","2005","1-pers.-HH","higher education","","","",""
"People are helpful","2005","(Married) couple without C. ","in school","","","",""
"People are helpful","2005","(Married) couple without C. ","inadequately","","","",""
"People are helpful","2005","(Married) couple without C. ","general elemantary","","","",""
"People are helpful","2005","(Married) couple without C. ","middle vocational","","","",""
"People are helpful","2005","(Married) couple without C. ","vocational + Abi","","","",""
"People are helpful","2005","(Married) couple without C. ","higher vocational","","","",""
"People are helpful","2005","(Married) couple without C. ","higher education","","","",""
"People are helpful","2005","Single parent ","in school","","","",""
"People are helpful","2005","Single parent ","inadequately","","","",""
"People are helpful","2005","Single parent ","general elemantary","","","",""
"People are helpful","2005","Single parent ","middle vocational","","","",""
"People are helpful","2005","Single parent ","vocational + Abi","","","",""
"People are helpful","2005","Single parent ","higher vocational","","","",""
"People are helpful","2005","Single parent ","higher education","","","",""
"People are helpful","2005","Couple + C. LE 16 ","in school","","","",""
"People are helpful","2005","Couple + C. LE 16 ","inadequately","","","",""
"People are helpful","2005","Couple + C. LE 16 ","general elemantary","","","",""
"People are helpful","2005","Couple + C. LE 16 ","middle vocational","","","",""
"People are helpful","2005","Couple + C. LE 16 ","vocational + Abi","","","",""
"People are helpful","2005","Couple + C. LE 16 ","higher vocational","","","",""
"People are helpful","2005","Couple + C. LE 16 ","higher education","","","",""
"People are helpful","2005","Couple + C. GT 16 ","in school","","","",""
"People are helpful","2005","Couple + C. GT 16 ","inadequately","","","",""
"People are helpful","2005","Couple + C. GT 16 ","general elemantary","","","",""
"People are helpful","2005","Couple + C. GT 16 ","middle vocational","","","",""
"People are helpful","2005","Couple + C. GT 16 ","vocational + Abi","","","",""
"People are helpful","2005","Couple + C. GT 16 ","higher vocational","","","",""
"People are helpful","2005","Couple + C. GT 16 ","higher education","","","",""
"People are helpful","2005","Couple + C. LE and GT 16","in school","","","",""
"People are helpful","2005","Couple + C. LE and GT 16","inadequately","","","",""
"People are helpful","2005","Couple + C. LE and GT 16","general elemantary","","","",""
"People are helpful","2005","Couple + C. LE and GT 16","middle vocational","","","",""
"People are helpful","2005","Couple + C. LE and GT 16","vocational + Abi","","","",""
"People are helpful","2005","Couple + C. LE and GT 16","higher vocational","","","",""
"People are helpful","2005","Couple + C. LE and GT 16","higher education","","","",""
"People pursue self-interest","2005","1-pers.-HH","in school","","","",""
"People pursue self-interest","2005","1-pers.-HH","inadequately","","","",""
"People pursue self-interest","2005","1-pers.-HH","general elemantary","","","",""
"People pursue self-interest","2005","1-pers.-HH","middle vocational","","","",""
"People pursue self-interest","2005","1-pers.-HH","vocational + Abi","","","",""
"People pursue self-interest","2005","1-pers.-HH","higher vocational","","","",""
"People pursue self-interest","2005","1-pers.-HH","higher education","","","",""
"People pursue self-interest","2005","(Married) couple without C. ","in school","","","",""
"People pursue self-interest","2005","(Married) couple without C. ","inadequately","","","",""
"People pursue self-interest","2005","(Married) couple without C. ","general elemantary","","","",""
"People pursue self-interest","2005","(Married) couple without C. ","middle vocational","","","",""
"People pursue self-interest","2005","(Married) couple without C. ","vocational + Abi","","","",""
"People pursue self-interest","2005","(Married) couple without C. ","higher vocational","","","",""
"People pursue self-interest","2005","(Married) couple without C. ","higher education","","","",""
"People pursue self-interest","2005","Single parent ","in school","","","",""
"People pursue self-interest","2005","Single parent ","inadequately","","","",""
"People pursue self-interest","2005","Single parent ","general elemantary","","","",""
"People pursue self-interest","2005","Single parent ","middle vocational","","","",""
"People pursue self-interest","2005","Single parent ","vocational + Abi","","","",""
"People pursue self-interest","2005","Single parent ","higher vocational","","","",""
"People pursue self-interest","2005","Single parent ","higher education","","","",""
"People pursue self-interest","2005","Couple + C. LE 16 ","in school","","","",""
"People pursue self-interest","2005","Couple + C. LE 16 ","inadequately","","","",""
"People pursue self-interest","2005","Couple + C. LE 16 ","general elemantary","","","",""
"People pursue self-interest","2005","Couple + C. LE 16 ","middle vocational","","","",""
"People pursue self-interest","2005","Couple + C. LE 16 ","vocational + Abi","","","",""
"People pursue self-interest","2005","Couple + C. LE 16 ","higher vocational","","","",""
"People pursue self-interest","2005","Couple + C. LE 16 ","higher education","","","",""
"People pursue self-interest","2005","Couple + C. GT 16 ","in school","","","",""
"People pursue self-interest","2005","Couple + C. GT 16 ","inadequately","","","",""
"People pursue self-interest","2005","Couple + C. GT 16 ","general elemantary","","","",""
"People pursue self-interest","2005","Couple + C. GT 16 ","middle vocational","","","",""
"People pursue self-interest","2005","Couple + C. GT 16 ","vocational + Abi","","","",""
"People pursue self-interest","2005","Couple + C. GT 16 ","higher vocational","","","",""
"People pursue self-interest","2005","Couple + C. GT 16 ","higher education","","","",""
"People pursue self-interest","2005","Couple + C. LE and GT 16","in school","","","",""
"People pursue self-interest","2005","Couple + C. LE and GT 16","inadequately","","","",""
"People pursue self-interest","2005","Couple + C. LE and GT 16","general elemantary","","","",""
"People pursue self-interest","2005","Couple + C. LE and GT 16","middle vocational","","","",""
"People pursue self-interest","2005","Couple + C. LE and GT 16","vocational + Abi","","","",""
"People pursue self-interest","2005","Couple + C. LE and GT 16","higher vocational","","","",""
"People pursue self-interest","2005","Couple + C. LE and GT 16","higher education","","","",""
"People are helpful","2006","1-pers.-HH","in school","","","",""
"People are helpful","2006","1-pers.-HH","inadequately","","","",""
"People are helpful","2006","1-pers.-HH","general elemantary","","","",""
"People are helpful","2006","1-pers.-HH","middle vocational","","","",""
"People are helpful","2006","1-pers.-HH","vocational + Abi","","","",""
"People are helpful","2006","1-pers.-HH","higher vocational","","","",""
"People are helpful","2006","1-pers.-HH","higher education","","","",""
"People are helpful","2006","(Married) couple without C. ","in school","","","",""
"People are helpful","2006","(Married) couple without C. ","inadequately","","","",""
"People are helpful","2006","(Married) couple without C. ","general elemantary","","","",""
"People are helpful","2006","(Married) couple without C. ","middle vocational","","","",""
"People are helpful","2006","(Married) couple without C. ","vocational + Abi","","","",""
"People are helpful","2006","(Married) couple without C. ","higher vocational","","","",""
"People are helpful","2006","(Married) couple without C. ","higher education","","","",""
"People are helpful","2006","Single parent ","in school","","","",""
"People are helpful","2006","Single parent ","inadequately","","","",""
"People are helpful","2006","Single parent ","general elemantary","","","",""
"People are helpful","2006","Single parent ","middle vocational","","","",""
"People are helpful","2006","Single parent ","vocational + Abi","","","",""
"People are helpful","2006","Single parent ","higher vocational","","","",""
"People are helpful","2006","Single parent ","higher education","","","",""
"People are helpful","2006","Couple + C. LE 16 ","in school","","","",""
"People are helpful","2006","Couple + C. LE 16 ","inadequately","","","",""
"People are helpful","2006","Couple + C. LE 16 ","general elemantary","","","",""
"People are helpful","2006","Couple + C. LE 16 ","middle vocational","","","",""
"People are helpful","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"People are helpful","2006","Couple + C. LE 16 ","higher vocational","","","",""
"People are helpful","2006","Couple + C. LE 16 ","higher education","","","",""
"People are helpful","2006","Couple + C. GT 16 ","in school","","","",""
"People are helpful","2006","Couple + C. GT 16 ","inadequately","","","",""
"People are helpful","2006","Couple + C. GT 16 ","general elemantary","","","",""
"People are helpful","2006","Couple + C. GT 16 ","middle vocational","","","",""
"People are helpful","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"People are helpful","2006","Couple + C. GT 16 ","higher vocational","","","",""
"People are helpful","2006","Couple + C. GT 16 ","higher education","","","",""
"People are helpful","2006","Couple + C. LE and GT 16","in school","","","",""
"People are helpful","2006","Couple + C. LE and GT 16","inadequately","","","",""
"People are helpful","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"People are helpful","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"People are helpful","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"People are helpful","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"People are helpful","2006","Couple + C. LE and GT 16","higher education","","","",""
"People pursue self-interest","2006","1-pers.-HH","in school","","","",""
"People pursue self-interest","2006","1-pers.-HH","inadequately","","","",""
"People pursue self-interest","2006","1-pers.-HH","general elemantary","","","",""
"People pursue self-interest","2006","1-pers.-HH","middle vocational","","","",""
"People pursue self-interest","2006","1-pers.-HH","vocational + Abi","","","",""
"People pursue self-interest","2006","1-pers.-HH","higher vocational","","","",""
"People pursue self-interest","2006","1-pers.-HH","higher education","","","",""
"People pursue self-interest","2006","(Married) couple without C. ","in school","","","",""
"People pursue self-interest","2006","(Married) couple without C. ","inadequately","","","",""
"People pursue self-interest","2006","(Married) couple without C. ","general elemantary","","","",""
"People pursue self-interest","2006","(Married) couple without C. ","middle vocational","","","",""
"People pursue self-interest","2006","(Married) couple without C. ","vocational + Abi","","","",""
"People pursue self-interest","2006","(Married) couple without C. ","higher vocational","","","",""
"People pursue self-interest","2006","(Married) couple without C. ","higher education","","","",""
"People pursue self-interest","2006","Single parent ","in school","","","",""
"People pursue self-interest","2006","Single parent ","inadequately","","","",""
"People pursue self-interest","2006","Single parent ","general elemantary","","","",""
"People pursue self-interest","2006","Single parent ","middle vocational","","","",""
"People pursue self-interest","2006","Single parent ","vocational + Abi","","","",""
"People pursue self-interest","2006","Single parent ","higher vocational","","","",""
"People pursue self-interest","2006","Single parent ","higher education","","","",""
"People pursue self-interest","2006","Couple + C. LE 16 ","in school","","","",""
"People pursue self-interest","2006","Couple + C. LE 16 ","inadequately","","","",""
"People pursue self-interest","2006","Couple + C. LE 16 ","general elemantary","","","",""
"People pursue self-interest","2006","Couple + C. LE 16 ","middle vocational","","","",""
"People pursue self-interest","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"People pursue self-interest","2006","Couple + C. LE 16 ","higher vocational","","","",""
"People pursue self-interest","2006","Couple + C. LE 16 ","higher education","","","",""
"People pursue self-interest","2006","Couple + C. GT 16 ","in school","","","",""
"People pursue self-interest","2006","Couple + C. GT 16 ","inadequately","","","",""
"People pursue self-interest","2006","Couple + C. GT 16 ","general elemantary","","","",""
"People pursue self-interest","2006","Couple + C. GT 16 ","middle vocational","","","",""
"People pursue self-interest","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"People pursue self-interest","2006","Couple + C. GT 16 ","higher vocational","","","",""
"People pursue self-interest","2006","Couple + C. GT 16 ","higher education","","","",""
"People pursue self-interest","2006","Couple + C. LE and GT 16","in school","","","",""
"People pursue self-interest","2006","Couple + C. LE and GT 16","inadequately","","","",""
"People pursue self-interest","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"People pursue self-interest","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"People pursue self-interest","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"People pursue self-interest","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"People pursue self-interest","2006","Couple + C. LE and GT 16","higher education","","","",""
"People are helpful","2007","1-pers.-HH","in school","","","",""
"People are helpful","2007","1-pers.-HH","inadequately","","","",""
"People are helpful","2007","1-pers.-HH","general elemantary","","","",""
"People are helpful","2007","1-pers.-HH","middle vocational","","","",""
"People are helpful","2007","1-pers.-HH","vocational + Abi","","","",""
"People are helpful","2007","1-pers.-HH","higher vocational","","","",""
"People are helpful","2007","1-pers.-HH","higher education","","","",""
"People are helpful","2007","(Married) couple without C. ","in school","","","",""
"People are helpful","2007","(Married) couple without C. ","inadequately","","","",""
"People are helpful","2007","(Married) couple without C. ","general elemantary","","","",""
"People are helpful","2007","(Married) couple without C. ","middle vocational","","","",""
"People are helpful","2007","(Married) couple without C. ","vocational + Abi","","","",""
"People are helpful","2007","(Married) couple without C. ","higher vocational","","","",""
"People are helpful","2007","(Married) couple without C. ","higher education","","","",""
"People are helpful","2007","Single parent ","in school","","","",""
"People are helpful","2007","Single parent ","inadequately","","","",""
"People are helpful","2007","Single parent ","general elemantary","","","",""
"People are helpful","2007","Single parent ","middle vocational","","","",""
"People are helpful","2007","Single parent ","vocational + Abi","","","",""
"People are helpful","2007","Single parent ","higher vocational","","","",""
"People are helpful","2007","Single parent ","higher education","","","",""
"People are helpful","2007","Couple + C. LE 16 ","in school","","","",""
"People are helpful","2007","Couple + C. LE 16 ","inadequately","","","",""
"People are helpful","2007","Couple + C. LE 16 ","general elemantary","","","",""
"People are helpful","2007","Couple + C. LE 16 ","middle vocational","","","",""
"People are helpful","2007","Couple + C. LE 16 ","vocational + Abi","","","",""
"People are helpful","2007","Couple + C. LE 16 ","higher vocational","","","",""
"People are helpful","2007","Couple + C. LE 16 ","higher education","","","",""
"People are helpful","2007","Couple + C. GT 16 ","in school","","","",""
"People are helpful","2007","Couple + C. GT 16 ","inadequately","","","",""
"People are helpful","2007","Couple + C. GT 16 ","general elemantary","","","",""
"People are helpful","2007","Couple + C. GT 16 ","middle vocational","","","",""
"People are helpful","2007","Couple + C. GT 16 ","vocational + Abi","","","",""
"People are helpful","2007","Couple + C. GT 16 ","higher vocational","","","",""
"People are helpful","2007","Couple + C. GT 16 ","higher education","","","",""
"People are helpful","2007","Couple + C. LE and GT 16","in school","","","",""
"People are helpful","2007","Couple + C. LE and GT 16","inadequately","","","",""
"People are helpful","2007","Couple + C. LE and GT 16","general elemantary","","","",""
"People are helpful","2007","Couple + C. LE and GT 16","middle vocational","","","",""
"People are helpful","2007","Couple + C. LE and GT 16","vocational + Abi","","","",""
"People are helpful","2007","Couple + C. LE and GT 16","higher vocational","","","",""
"People are helpful","2007","Couple + C. LE and GT 16","higher education","","","",""
"People pursue self-interest","2007","1-pers.-HH","in school","","","",""
"People pursue self-interest","2007","1-pers.-HH","inadequately","","","",""
"People pursue self-interest","2007","1-pers.-HH","general elemantary","","","",""
