"plh0196","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"People are helpful","2004","college entrance qualification","West Germany","","","",""
"People are helpful","2004","college entrance qualification","East Germany","","","",""
"People are helpful","2004","Other degree","West Germany","","","",""
"People are helpful","2004","Other degree","East Germany","","","",""
"People are helpful","2004","no degree/no degree yet","West Germany","","","",""
"People are helpful","2004","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2004","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2004","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2004","secondary school degree","West Germany","","","",""
"People pursue self-interest","2004","secondary school degree","East Germany","","","",""
"People pursue self-interest","2004","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2004","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2004","Other degree","West Germany","","","",""
"People pursue self-interest","2004","Other degree","East Germany","","","",""
"People pursue self-interest","2004","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2004","no degree/no degree yet","East Germany","","","",""
"People are helpful","2005","lower secondary degree","West Germany","","","",""
"People are helpful","2005","lower secondary degree","East Germany","","","",""
"People are helpful","2005","secondary school degree","West Germany","","","",""
"People are helpful","2005","secondary school degree","East Germany","","","",""
"People are helpful","2005","college entrance qualification","West Germany","","","",""
"People are helpful","2005","college entrance qualification","East Germany","","","",""
"People are helpful","2005","Other degree","West Germany","","","",""
"People are helpful","2005","Other degree","East Germany","","","",""
"People are helpful","2005","no degree/no degree yet","West Germany","","","",""
"People are helpful","2005","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2005","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2005","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2005","secondary school degree","West Germany","","","",""
"People pursue self-interest","2005","secondary school degree","East Germany","","","",""
"People pursue self-interest","2005","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2005","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2005","Other degree","West Germany","","","",""
"People pursue self-interest","2005","Other degree","East Germany","","","",""
"People pursue self-interest","2005","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2005","no degree/no degree yet","East Germany","","","",""
"People are helpful","2006","lower secondary degree","West Germany","","","",""
"People are helpful","2006","lower secondary degree","East Germany","","","",""
"People are helpful","2006","secondary school degree","West Germany","","","",""
"People are helpful","2006","secondary school degree","East Germany","","","",""
"People are helpful","2006","college entrance qualification","West Germany","","","",""
"People are helpful","2006","college entrance qualification","East Germany","","","",""
"People are helpful","2006","Other degree","West Germany","","","",""
"People are helpful","2006","Other degree","East Germany","","","",""
"People are helpful","2006","no degree/no degree yet","West Germany","","","",""
"People are helpful","2006","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2006","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2006","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2006","secondary school degree","West Germany","","","",""
"People pursue self-interest","2006","secondary school degree","East Germany","","","",""
"People pursue self-interest","2006","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2006","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2006","Other degree","West Germany","","","",""
"People pursue self-interest","2006","Other degree","East Germany","","","",""
"People pursue self-interest","2006","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2006","no degree/no degree yet","East Germany","","","",""
"People are helpful","2007","lower secondary degree","West Germany","","","",""
"People are helpful","2007","lower secondary degree","East Germany","","","",""
"People are helpful","2007","secondary school degree","West Germany","","","",""
"People are helpful","2007","secondary school degree","East Germany","","","",""
"People are helpful","2007","college entrance qualification","West Germany","","","",""
"People are helpful","2007","college entrance qualification","East Germany","","","",""
"People are helpful","2007","Other degree","West Germany","","","",""
"People are helpful","2007","Other degree","East Germany","","","",""
"People are helpful","2007","no degree/no degree yet","West Germany","","","",""
"People are helpful","2007","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2007","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2007","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2007","secondary school degree","West Germany","","","",""
"People pursue self-interest","2007","secondary school degree","East Germany","","","",""
"People pursue self-interest","2007","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2007","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2007","Other degree","West Germany","","","",""
"People pursue self-interest","2007","Other degree","East Germany","","","",""
"People pursue self-interest","2007","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2007","no degree/no degree yet","East Germany","","","",""
"People are helpful","2008","lower secondary degree","West Germany","2023","0.390130101995984","0.376800384641022","0.403459819350947"
"People are helpful","2008","lower secondary degree","East Germany","502","0.414509913364718","0.387479668020812","0.441540158708623"
"People are helpful","2008","secondary school degree","West Germany","1353","0.343239686834653","0.327768771518153","0.358710602151153"
"People are helpful","2008","secondary school degree","East Germany","614","0.273286127042299","0.254148240547282","0.292424013537316"
"People are helpful","2008","college entrance qualification","West Germany","1672","0.39308488236917","0.377849033096387","0.408320731641953"
"People are helpful","2008","college entrance qualification","East Germany","374","0.344620843794294","0.316637777974148","0.372603909614441"
"People are helpful","2008","Other degree","West Germany","336","0.367799569345089","0.335994178187789","0.39960496050239"
"People are helpful","2008","Other degree","East Germany","17","","",""
"People are helpful","2008","no degree/no degree yet","West Germany","175","0.331793007885092","0.287847152829611","0.375738862940572"
"People are helpful","2008","no degree/no degree yet","East Germany","34","0.346273771893942","0.252552484122873","0.439995059665011"
"People pursue self-interest","2008","lower secondary degree","West Germany","3121","0.609869898004016","0.596540180649054","0.623199615358978"
"People pursue self-interest","2008","lower secondary degree","East Germany","774","0.585490086635282","0.558459841291377","0.612520331979188"
"People pursue self-interest","2008","secondary school degree","West Germany","2265","0.656760313165347","0.641289397848847","0.672231228481847"
"People pursue self-interest","2008","secondary school degree","East Germany","1469","0.726713872957701","0.707575986462684","0.745851759452718"
"People pursue self-interest","2008","college entrance qualification","West Germany","2276","0.60691511763083","0.591679268358047","0.622150966903613"
"People pursue self-interest","2008","college entrance qualification","East Germany","734","0.655379156205706","0.627396090385559","0.683362222025852"
"People pursue self-interest","2008","Other degree","West Germany","547","0.632200430654911","0.60039503949761","0.664005821812211"
"People pursue self-interest","2008","Other degree","East Germany","36","0.760691179664306","0.645824597348566","0.875557761980047"
"People pursue self-interest","2008","no degree/no degree yet","West Germany","266","0.668206992114908","0.624261137059428","0.712152847170389"
"People pursue self-interest","2008","no degree/no degree yet","East Germany","65","0.653726228106058","0.560004940334989","0.747447515877127"
"People are helpful","2009","lower secondary degree","West Germany","","","",""
"People are helpful","2009","lower secondary degree","East Germany","","","",""
"People are helpful","2009","secondary school degree","West Germany","","","",""
"People are helpful","2009","secondary school degree","East Germany","","","",""
"People are helpful","2009","college entrance qualification","West Germany","","","",""
"People are helpful","2009","college entrance qualification","East Germany","","","",""
"People are helpful","2009","Other degree","West Germany","","","",""
"People are helpful","2009","Other degree","East Germany","","","",""
"People are helpful","2009","no degree/no degree yet","West Germany","","","",""
"People are helpful","2009","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2009","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2009","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2009","secondary school degree","West Germany","","","",""
"People pursue self-interest","2009","secondary school degree","East Germany","","","",""
"People pursue self-interest","2009","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2009","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2009","Other degree","West Germany","","","",""
"People pursue self-interest","2009","Other degree","East Germany","","","",""
"People pursue self-interest","2009","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2009","no degree/no degree yet","East Germany","","","",""
"People are helpful","2010","lower secondary degree","West Germany","","","",""
"People are helpful","2010","lower secondary degree","East Germany","","","",""
"People are helpful","2010","secondary school degree","West Germany","","","",""
"People are helpful","2010","secondary school degree","East Germany","","","",""
"People are helpful","2010","college entrance qualification","West Germany","","","",""
"People are helpful","2010","college entrance qualification","East Germany","","","",""
"People are helpful","2010","Other degree","West Germany","","","",""
"People are helpful","2010","Other degree","East Germany","","","",""
"People are helpful","2010","no degree/no degree yet","West Germany","","","",""
"People are helpful","2010","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2010","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2010","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2010","secondary school degree","West Germany","","","",""
"People pursue self-interest","2010","secondary school degree","East Germany","","","",""
"People pursue self-interest","2010","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2010","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2010","Other degree","West Germany","","","",""
"People pursue self-interest","2010","Other degree","East Germany","","","",""
"People pursue self-interest","2010","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2010","no degree/no degree yet","East Germany","","","",""
"People are helpful","2011","lower secondary degree","West Germany","","","",""
"People are helpful","2011","lower secondary degree","East Germany","","","",""
"People are helpful","2011","secondary school degree","West Germany","","","",""
"People are helpful","2011","secondary school degree","East Germany","","","",""
"People are helpful","2011","college entrance qualification","West Germany","","","",""
"People are helpful","2011","college entrance qualification","East Germany","","","",""
"People are helpful","2011","Other degree","West Germany","","","",""
"People are helpful","2011","Other degree","East Germany","","","",""
"People are helpful","2011","no degree/no degree yet","West Germany","","","",""
"People are helpful","2011","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2011","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2011","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2011","secondary school degree","West Germany","","","",""
"People pursue self-interest","2011","secondary school degree","East Germany","","","",""
"People pursue self-interest","2011","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2011","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2011","Other degree","West Germany","","","",""
"People pursue self-interest","2011","Other degree","East Germany","","","",""
"People pursue self-interest","2011","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2011","no degree/no degree yet","East Germany","","","",""
"People are helpful","2012","lower secondary degree","West Germany","","","",""
"People are helpful","2012","lower secondary degree","East Germany","","","",""
"People are helpful","2012","secondary school degree","West Germany","","","",""
"People are helpful","2012","secondary school degree","East Germany","","","",""
"People are helpful","2012","college entrance qualification","West Germany","","","",""
"People are helpful","2012","college entrance qualification","East Germany","","","",""
"People are helpful","2012","Other degree","West Germany","","","",""
"People are helpful","2012","Other degree","East Germany","","","",""
"People are helpful","2012","no degree/no degree yet","West Germany","","","",""
"People are helpful","2012","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2012","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2012","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2012","secondary school degree","West Germany","","","",""
"People pursue self-interest","2012","secondary school degree","East Germany","","","",""
"People pursue self-interest","2012","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2012","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2012","Other degree","West Germany","","","",""
"People pursue self-interest","2012","Other degree","East Germany","","","",""
"People pursue self-interest","2012","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2012","no degree/no degree yet","East Germany","","","",""
"People are helpful","2013","lower secondary degree","West Germany","2461","0.434699191211799","0.421886263139536","0.447512119284062"
"People are helpful","2013","lower secondary degree","East Germany","546","0.456382236919037","0.429095331087641","0.483669142750433"
"People are helpful","2013","secondary school degree","West Germany","2168","0.407294744735887","0.393877105573786","0.420712383897988"
"People are helpful","2013","secondary school degree","East Germany","975","0.352229706948846","0.333970735803195","0.370488678094497"
"People are helpful","2013","college entrance qualification","West Germany","2956","0.483486336040625","0.470676260363506","0.496296411717744"
"People are helpful","2013","college entrance qualification","East Germany","663","0.447148933313631","0.421029806808607","0.473268059818656"
"People are helpful","2013","Other degree","West Germany","629","0.449142798885","0.42338927088241","0.47489632688759"
"People are helpful","2013","Other degree","East Germany","58","0.446401932375524","0.359254739953213","0.533549124797834"
"People are helpful","2013","no degree/no degree yet","West Germany","246","0.36946245615026","0.333344209034898","0.405580703265622"
"People are helpful","2013","no degree/no degree yet","East Germany","46","0.427657410935402","0.333915838266518","0.521398983604287"
"People pursue self-interest","2013","lower secondary degree","West Germany","3289","0.565300808788201","0.552487880715938","0.578113736860464"
"People pursue self-interest","2013","lower secondary degree","East Germany","734","0.543617763080963","0.516330857249567","0.570904668912359"
"People pursue self-interest","2013","secondary school degree","West Germany","2983","0.592705255264113","0.579287616102012","0.606122894426214"
"People pursue self-interest","2013","secondary school degree","East Germany","1654","0.647770293051154","0.629511321905503","0.666029264196805"
"People pursue self-interest","2013","college entrance qualification","West Germany","2890","0.516513663959375","0.503703588282256","0.529323739636494"
"People pursue self-interest","2013","college entrance qualification","East Germany","729","0.552851066686369","0.526731940181344","0.578970193191393"
"People pursue self-interest","2013","Other degree","West Germany","804","0.550857201115","0.525103673112409","0.57661072911759"
"People pursue self-interest","2013","Other degree","East Germany","67","0.553598067624476","0.466450875202166","0.640745260046787"
"People pursue self-interest","2013","no degree/no degree yet","West Germany","440","0.63053754384974","0.594419296734378","0.666655790965102"
"People pursue self-interest","2013","no degree/no degree yet","East Germany","61","0.572342589064598","0.478601016395713","0.666084161733482"
"People are helpful","2014","lower secondary degree","West Germany","","","",""
"People are helpful","2014","lower secondary degree","East Germany","","","",""
"People are helpful","2014","secondary school degree","West Germany","","","",""
"People are helpful","2014","secondary school degree","East Germany","","","",""
"People are helpful","2014","college entrance qualification","West Germany","","","",""
"People are helpful","2014","college entrance qualification","East Germany","","","",""
"People are helpful","2014","Other degree","West Germany","","","",""
"People are helpful","2014","Other degree","East Germany","","","",""
"People are helpful","2014","no degree/no degree yet","West Germany","","","",""
"People are helpful","2014","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2014","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2014","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2014","secondary school degree","West Germany","","","",""
"People pursue self-interest","2014","secondary school degree","East Germany","","","",""
"People pursue self-interest","2014","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2014","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2014","Other degree","West Germany","","","",""
"People pursue self-interest","2014","Other degree","East Germany","","","",""
"People pursue self-interest","2014","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2014","no degree/no degree yet","East Germany","","","",""
"People are helpful","2015","lower secondary degree","West Germany","","","",""
"People are helpful","2015","lower secondary degree","East Germany","","","",""
"People are helpful","2015","secondary school degree","West Germany","","","",""
"People are helpful","2015","secondary school degree","East Germany","","","",""
"People are helpful","2015","college entrance qualification","West Germany","","","",""
"People are helpful","2015","college entrance qualification","East Germany","","","",""
"People are helpful","2015","Other degree","West Germany","","","",""
"People are helpful","2015","Other degree","East Germany","","","",""
"People are helpful","2015","no degree/no degree yet","West Germany","","","",""
"People are helpful","2015","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2015","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2015","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2015","secondary school degree","West Germany","","","",""
"People pursue self-interest","2015","secondary school degree","East Germany","","","",""
"People pursue self-interest","2015","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2015","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2015","Other degree","West Germany","","","",""
"People pursue self-interest","2015","Other degree","East Germany","","","",""
"People pursue self-interest","2015","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2015","no degree/no degree yet","East Germany","","","",""
"People are helpful","2016","lower secondary degree","West Germany","","","",""
"People are helpful","2016","lower secondary degree","East Germany","","","",""
"People are helpful","2016","secondary school degree","West Germany","","","",""
"People are helpful","2016","secondary school degree","East Germany","","","",""
"People are helpful","2016","college entrance qualification","West Germany","","","",""
"People are helpful","2016","college entrance qualification","East Germany","","","",""
"People are helpful","2016","Other degree","West Germany","","","",""
"People are helpful","2016","Other degree","East Germany","","","",""
"People are helpful","2016","no degree/no degree yet","West Germany","","","",""
"People are helpful","2016","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2016","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2016","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2016","secondary school degree","West Germany","","","",""
"People pursue self-interest","2016","secondary school degree","East Germany","","","",""
"People pursue self-interest","2016","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2016","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2016","Other degree","West Germany","","","",""
"People pursue self-interest","2016","Other degree","East Germany","","","",""
"People pursue self-interest","2016","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2016","no degree/no degree yet","East Germany","","","",""
"People are helpful","2017","lower secondary degree","West Germany","","","",""
"People are helpful","2017","lower secondary degree","East Germany","","","",""
"People are helpful","2017","secondary school degree","West Germany","","","",""
"People are helpful","2017","secondary school degree","East Germany","","","",""
"People are helpful","2017","college entrance qualification","West Germany","","","",""
"People are helpful","2017","college entrance qualification","East Germany","","","",""
"People are helpful","2017","Other degree","West Germany","","","",""
"People are helpful","2017","Other degree","East Germany","","","",""
"People are helpful","2017","no degree/no degree yet","West Germany","","","",""
"People are helpful","2017","no degree/no degree yet","East Germany","","","",""
"People pursue self-interest","2017","lower secondary degree","West Germany","","","",""
"People pursue self-interest","2017","lower secondary degree","East Germany","","","",""
"People pursue self-interest","2017","secondary school degree","West Germany","","","",""
"People pursue self-interest","2017","secondary school degree","East Germany","","","",""
"People pursue self-interest","2017","college entrance qualification","West Germany","","","",""
"People pursue self-interest","2017","college entrance qualification","East Germany","","","",""
"People pursue self-interest","2017","Other degree","West Germany","","","",""
"People pursue self-interest","2017","Other degree","East Germany","","","",""
"People pursue self-interest","2017","no degree/no degree yet","West Germany","","","",""
"People pursue self-interest","2017","no degree/no degree yet","East Germany","","","",""
"People are helpful","2018","lower secondary degree","West Germany","2089","0.465691546600621","0.451432247941772","0.47995084525947"
"People are helpful","2018","lower secondary degree","East Germany","440","0.500900568965072","0.469402805866344","0.5323983320638"
"People are helpful","2018","secondary school degree","West Germany","1982","0.41832752614171","0.404242977710928","0.432412074572491"
"People are helpful","2018","secondary school degree","East Germany","1036","0.422285458287899","0.402679370031708","0.44189154654409"
"People are helpful","2018","college entrance qualification","West Germany","3179","0.50766086445483","0.495160975085781","0.520160753823879"
"People are helpful","2018","college entrance qualification","East Germany","706","0.502699330667313","0.476536608404072","0.528862052930554"
"People are helpful","2018","Other degree","West Germany","2065","0.486800268570255","0.471655213115145","0.501945324025364"
"People are helpful","2018","Other degree","East Germany","270","0.531927748664057","0.490264314667993","0.573591182660122"
"People are helpful","2018","no degree/no degree yet","West Germany","985","0.431688074348095","0.409532863525222","0.453843285170969"
"People are helpful","2018","no degree/no degree yet","East Germany","164","0.436608118640042","0.381398030581378","0.491818206698705"
"People pursue self-interest","2018","lower secondary degree","West Germany","2612","0.534308453399379","0.52004915474053","0.548567752058228"
"People pursue self-interest","2018","lower secondary degree","East Germany","528","0.499099431034928","0.4676016679362","0.530597194133656"
"People pursue self-interest","2018","secondary school degree","West Germany","2730","0.58167247385829","0.567587925427509","0.595757022289072"
"People pursue self-interest","2018","secondary school degree","East Germany","1402","0.577714541712101","0.55810845345591","0.597320629968292"
"People pursue self-interest","2018","college entrance qualification","West Germany","2966","0.49233913554517","0.479839246176121","0.504839024914219"
"People pursue self-interest","2018","college entrance qualification","East Germany","697","0.497300669332687","0.471137947069446","0.523463391595928"
"People pursue self-interest","2018","Other degree","West Germany","2119","0.513199731429746","0.498054675974636","0.528344786884855"
"People pursue self-interest","2018","Other degree","East Germany","281","0.468072251335943","0.426408817339878","0.509735685332007"
"People pursue self-interest","2018","no degree/no degree yet","West Germany","935","0.568311925651905","0.546156714829031","0.590467136474778"
"People pursue self-interest","2018","no degree/no degree yet","East Germany","146","0.563391881359958","0.508181793301295","0.618601969418622"
