"ple0005","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"A little","2002","direct migration background","(1b) general elementary school","243","0.368031794622688","0.330985235152174","0.405078354093203"
"A little","2002","direct migration background","(1c) basic vocational qualification","267","0.380383719253701","0.346529958874193","0.414237479633208"
"A little","2002","direct migration background","(2b) intermediate general qualification","12","","",""
"A little","2002","direct migration background","(2a) intermediate vocational","62","0.368647174537473","0.295257397884557","0.44203695119039"
"A little","2002","direct migration background","(2c_gen) general maturity certificate","31","0.208203655153806","0.140461428295282","0.27594588201233"
"A little","2002","direct migration background","(2c_voc) vocational maturity certificate","116","0.406711385261706","0.352029507938819","0.461393262584593"
"A little","2002","direct migration background","(3a) lower tertiary education","31","0.400131791410716","0.30002036954467","0.500243213276763"
"A little","2002","direct migration background","(3b) higher tertiary education","105","0.388670497800031","0.333875644950893","0.443465350649169"
"A little","2002","indirect migration background","(0) in school","11","","",""
"A little","2002","indirect migration background","(1a) inadequately completed","","","",""
"A little","2002","indirect migration background","(1b) general elementary school","28","","",""
"A little","2002","indirect migration background","(1c) basic vocational qualification","32","0.314930920261982","0.23715186894177","0.392709971582194"
"A little","2002","indirect migration background","(2b) intermediate general qualification","13","","",""
"A little","2002","indirect migration background","(2a) intermediate vocational","35","0.297071135534336","0.218518215867281","0.375624055201391"
"A little","2002","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"A little","2002","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"A little","2002","indirect migration background","(3a) lower tertiary education","4","","",""
"A little","2002","indirect migration background","(3b) higher tertiary education","10","","",""
"Not at all","2002","no migration background","(0) in school","430","0.870024295931091","0.840096550475482","0.899952041386699"
"Not at all","2002","no migration background","(1a) inadequately completed","27","","",""
"Not at all","2002","no migration background","(1b) general elementary school","502","0.303567893599019","0.280376495650049","0.326759291547989"
"Not at all","2002","no migration background","(1c) basic vocational qualification","2234","0.373502155747017","0.360965133699492","0.386039177794541"
"Not at all","2002","no migration background","(2b) intermediate general qualification","364","0.667182477831504","0.626680910802691","0.707684044860317"
"Not at all","2002","no migration background","(2a) intermediate vocational","2781","0.533619341057153","0.519845281426532","0.547393400687775"
"Not at all","2002","no migration background","(2c_gen) general maturity certificate","535","0.773631574676652","0.741873059294227","0.805390090059076"
"Not at all","2002","no migration background","(2c_voc) vocational maturity certificate","769","0.594897965963632","0.567452184340291","0.622343747586972"
"Not at all","2002","no migration background","(3a) lower tertiary education","904","0.508977419743695","0.485135937289635","0.532818902197755"
"Not at all","2002","no migration background","(3b) higher tertiary education","1468","0.586526548522448","0.566828660554024","0.606224436490871"
"Not at all","2002","direct migration background","(0) in school","48","0.927508494807259","0.857031248676906","0.997985740937611"
"Not at all","2002","direct migration background","(1a) inadequately completed","74","0.38429437420579","0.317544326320132","0.451044422091449"
"Not at all","2002","direct migration background","(1b) general elementary school","290","0.425538978977749","0.38755875222795","0.463519205727548"
"Not at all","2002","direct migration background","(1c) basic vocational qualification","403","0.467934525248814","0.433140102996754","0.502728947500873"
"Not at all","2002","direct migration background","(2b) intermediate general qualification","42","0.602924225123674","0.480137550844189","0.725710899403158"
"Not at all","2002","direct migration background","(2a) intermediate vocational","85","0.509816315619343","0.433769621735877","0.585863009502808"
"Not at all","2002","direct migration background","(2c_gen) general maturity certificate","102","0.758037146408139","0.686582883972464","0.829491408843814"
"Not at all","2002","direct migration background","(2c_voc) vocational maturity certificate","159","0.468013230182396","0.412468005848508","0.523558454516284"
"Not at all","2002","direct migration background","(3a) lower tertiary education","54","0.502689979699721","0.400521272863126","0.604858686536315"
"Not at all","2002","direct migration background","(3b) higher tertiary education","171","0.491420816598294","0.435223268988629","0.547618364207959"
"Not at all","2002","indirect migration background","(0) in school","64","0.775890527138934","0.683350180595029","0.86843087368284"
"Not at all","2002","indirect migration background","(1a) inadequately completed","7","","",""
"Not at all","2002","indirect migration background","(1b) general elementary school","89","0.628352416920853","0.543296496263866","0.71340833757784"
"Not at all","2002","indirect migration background","(1c) basic vocational qualification","98","0.636865550377036","0.556337828742131","0.717393272011941"
"Not at all","2002","indirect migration background","(2b) intermediate general qualification","64","0.816876048745333","0.731588584567192","0.902163512923475"
"Not at all","2002","indirect migration background","(2a) intermediate vocational","89","0.644762302418492","0.562493389838975","0.727031214998009"
"Not at all","2002","indirect migration background","(2c_gen) general maturity certificate","77","0.846990776213128","0.770459884329165","0.923521668097092"
"Not at all","2002","indirect migration background","(2c_voc) vocational maturity certificate","36","0.711291659600609","0.586921404177008","0.835661915024209"
"Not at all","2002","indirect migration background","(3a) lower tertiary education","14","","",""
"Not at all","2002","indirect migration background","(3b) higher tertiary education","34","0.752886918027569","0.629573054105305","0.876200781949833"
"Strong","2003","no migration background","(0) in school","","","",""
"Strong","2003","no migration background","(1a) inadequately completed","","","",""
"Strong","2003","no migration background","(1b) general elementary school","","","",""
"Strong","2003","no migration background","(1c) basic vocational qualification","","","",""
"Strong","2003","no migration background","(2b) intermediate general qualification","","","",""
"Strong","2003","no migration background","(2a) intermediate vocational","","","",""
"Strong","2003","no migration background","(2c_gen) general maturity certificate","","","",""
"Strong","2003","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Strong","2003","no migration background","(3a) lower tertiary education","","","",""
"Strong","2003","no migration background","(3b) higher tertiary education","","","",""
"Strong","2003","direct migration background","(0) in school","","","",""
"Strong","2003","direct migration background","(1a) inadequately completed","","","",""
"Strong","2003","direct migration background","(1b) general elementary school","","","",""
"Strong","2003","direct migration background","(1c) basic vocational qualification","","","",""
"Strong","2003","direct migration background","(2b) intermediate general qualification","","","",""
"Strong","2003","direct migration background","(2a) intermediate vocational","","","",""
"Strong","2003","direct migration background","(2c_gen) general maturity certificate","","","",""
"Strong","2003","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Strong","2003","direct migration background","(3a) lower tertiary education","","","",""
"Strong","2003","direct migration background","(3b) higher tertiary education","","","",""
"Strong","2003","indirect migration background","(0) in school","","","",""
"Strong","2003","indirect migration background","(1a) inadequately completed","","","",""
"Strong","2003","indirect migration background","(1b) general elementary school","","","",""
"Strong","2003","indirect migration background","(1c) basic vocational qualification","","","",""
"Strong","2003","indirect migration background","(2b) intermediate general qualification","","","",""
"Strong","2003","indirect migration background","(2a) intermediate vocational","","","",""
"Strong","2003","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Strong","2003","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Strong","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Strong","2003","indirect migration background","(3b) higher tertiary education","","","",""
"A little","2003","no migration background","(0) in school","","","",""
"A little","2003","no migration background","(1a) inadequately completed","","","",""
"A little","2003","no migration background","(1b) general elementary school","","","",""
"A little","2003","no migration background","(1c) basic vocational qualification","","","",""
"A little","2003","no migration background","(2b) intermediate general qualification","","","",""
"A little","2003","no migration background","(2a) intermediate vocational","","","",""
"A little","2003","no migration background","(2c_gen) general maturity certificate","","","",""
"A little","2003","no migration background","(2c_voc) vocational maturity certificate","","","",""
"A little","2003","no migration background","(3a) lower tertiary education","","","",""
"A little","2003","no migration background","(3b) higher tertiary education","","","",""
"A little","2003","direct migration background","(0) in school","","","",""
"A little","2003","direct migration background","(1a) inadequately completed","","","",""
"A little","2003","direct migration background","(1b) general elementary school","","","",""
"A little","2003","direct migration background","(1c) basic vocational qualification","","","",""
"A little","2003","direct migration background","(2b) intermediate general qualification","","","",""
"A little","2003","direct migration background","(2a) intermediate vocational","","","",""
"A little","2003","direct migration background","(2c_gen) general maturity certificate","","","",""
"A little","2003","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"A little","2003","direct migration background","(3a) lower tertiary education","","","",""
"A little","2003","direct migration background","(3b) higher tertiary education","","","",""
"A little","2003","indirect migration background","(0) in school","","","",""
"A little","2003","indirect migration background","(1a) inadequately completed","","","",""
"A little","2003","indirect migration background","(1b) general elementary school","","","",""
"A little","2003","indirect migration background","(1c) basic vocational qualification","","","",""
"A little","2003","indirect migration background","(2b) intermediate general qualification","","","",""
"A little","2003","indirect migration background","(2a) intermediate vocational","","","",""
"A little","2003","indirect migration background","(2c_gen) general maturity certificate","","","",""
"A little","2003","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"A little","2003","indirect migration background","(3a) lower tertiary education","","","",""
"A little","2003","indirect migration background","(3b) higher tertiary education","","","",""
"Not at all","2003","no migration background","(0) in school","","","",""
"Not at all","2003","no migration background","(1a) inadequately completed","","","",""
"Not at all","2003","no migration background","(1b) general elementary school","","","",""
"Not at all","2003","no migration background","(1c) basic vocational qualification","","","",""
"Not at all","2003","no migration background","(2b) intermediate general qualification","","","",""
"Not at all","2003","no migration background","(2a) intermediate vocational","","","",""
"Not at all","2003","no migration background","(2c_gen) general maturity certificate","","","",""
"Not at all","2003","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Not at all","2003","no migration background","(3a) lower tertiary education","","","",""
"Not at all","2003","no migration background","(3b) higher tertiary education","","","",""
"Not at all","2003","direct migration background","(0) in school","","","",""
"Not at all","2003","direct migration background","(1a) inadequately completed","","","",""
"Not at all","2003","direct migration background","(1b) general elementary school","","","",""
"Not at all","2003","direct migration background","(1c) basic vocational qualification","","","",""
"Not at all","2003","direct migration background","(2b) intermediate general qualification","","","",""
"Not at all","2003","direct migration background","(2a) intermediate vocational","","","",""
"Not at all","2003","direct migration background","(2c_gen) general maturity certificate","","","",""
"Not at all","2003","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Not at all","2003","direct migration background","(3a) lower tertiary education","","","",""
"Not at all","2003","direct migration background","(3b) higher tertiary education","","","",""
"Not at all","2003","indirect migration background","(0) in school","","","",""
"Not at all","2003","indirect migration background","(1a) inadequately completed","","","",""
"Not at all","2003","indirect migration background","(1b) general elementary school","","","",""
"Not at all","2003","indirect migration background","(1c) basic vocational qualification","","","",""
"Not at all","2003","indirect migration background","(2b) intermediate general qualification","","","",""
"Not at all","2003","indirect migration background","(2a) intermediate vocational","","","",""
"Not at all","2003","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Not at all","2003","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Not at all","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Not at all","2003","indirect migration background","(3b) higher tertiary education","","","",""
"Strong","2004","no migration background","(0) in school","4","","",""
"Strong","2004","no migration background","(1a) inadequately completed","22","","",""
"Strong","2004","no migration background","(1b) general elementary school","395","0.321094829703788","0.29586923807691","0.346320421330666"
"Strong","2004","no migration background","(1c) basic vocational qualification","1119","0.23214468057589","0.220684759028996","0.243604602122784"
"Strong","2004","no migration background","(2b) intermediate general qualification","38","0.113327636429175","0.0853742699517629","0.141281002906586"
"Strong","2004","no migration background","(2a) intermediate vocational","448","0.116704960228254","0.107546369667856","0.125863550788652"
"Strong","2004","no migration background","(2c_gen) general maturity certificate","10","","",""
"Strong","2004","no migration background","(2c_voc) vocational maturity certificate","101","0.120704915592561","0.102468786540673","0.138941044644449"
"Strong","2004","no migration background","(3a) lower tertiary education","178","0.139894328895785","0.12291356239801","0.15687509539356"
"Strong","2004","no migration background","(3b) higher tertiary education","154","0.0779137100262052","0.0668898865918268","0.0889375334605837"
"Strong","2004","direct migration background","(0) in school","","","",""
"Strong","2004","direct migration background","(1a) inadequately completed","38","0.213918341418728","0.153162658120526","0.274674024716929"
"Strong","2004","direct migration background","(1b) general elementary school","105","0.22525199789133","0.190957438974218","0.259546556808441"
"Strong","2004","direct migration background","(1c) basic vocational qualification","116","0.169789630812566","0.142554070169675","0.197025191455457"
"Strong","2004","direct migration background","(2b) intermediate general qualification","4","","",""
"Strong","2004","direct migration background","(2a) intermediate vocational","19","","",""
"Strong","2004","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Strong","2004","direct migration background","(2c_voc) vocational maturity certificate","30","0.11351609465729","0.0766223218276727","0.150409867486908"
"Strong","2004","direct migration background","(3a) lower tertiary education","11","","",""
"Strong","2004","direct migration background","(3b) higher tertiary education","31","0.128592390087909","0.0892424567098541","0.167942323465964"
"Strong","2004","indirect migration background","(0) in school","","","",""
"Strong","2004","indirect migration background","(1a) inadequately completed","","","",""
"Strong","2004","indirect migration background","(1b) general elementary school","3","","",""
"Strong","2004","indirect migration background","(1c) basic vocational qualification","5","","",""
"Strong","2004","indirect migration background","(2b) intermediate general qualification","1","","",""
"Strong","2004","indirect migration background","(2a) intermediate vocational","6","","",""
"Strong","2004","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Strong","2004","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Strong","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Strong","2004","indirect migration background","(3b) higher tertiary education","2","","",""
"A little","2004","no migration background","(0) in school","63","0.13461687822215","0.10454923008392","0.16468452636038"
"A little","2004","no migration background","(1a) inadequately completed","35","0.447020259839333","0.338746356170693","0.555294163507972"
"A little","2004","no migration background","(1b) general elementary school","510","0.372761134076566","0.346636396357429","0.398885871795704"
"A little","2004","no migration background","(1c) basic vocational qualification","2134","0.410223365222114","0.396872280382636","0.423574450061591"
"A little","2004","no migration background","(2b) intermediate general qualification","117","0.256374925737528","0.217871497198279","0.294878354276777"
"A little","2004","no migration background","(2a) intermediate vocational","1680","0.36301426449422","0.349297307100253","0.376731221888187"
"A little","2004","no migration background","(2c_gen) general maturity certificate","98","0.16311754287143","0.134648129510796","0.191586956232065"
"A little","2004","no migration background","(2c_voc) vocational maturity certificate","358","0.287841790733201","0.262498207256705","0.313185374209696"
"A little","2004","no migration background","(3a) lower tertiary education","588","0.374653066625951","0.350958078906564","0.398348054345338"
"A little","2004","no migration background","(3b) higher tertiary education","732","0.321207066111611","0.302002666887384","0.340411465335838"
"A little","2004","direct migration background","(0) in school","7","","",""
"A little","2004","direct migration background","(1a) inadequately completed","82","0.466150490866918","0.392240769763352","0.540060211970483"
"A little","2004","direct migration background","(1b) general elementary school","205","0.340083860929939","0.301192955940605","0.378974765919274"
"A little","2004","direct migration background","(1c) basic vocational qualification","268","0.366014705405765","0.331070471767461","0.400958939044069"
"A little","2004","direct migration background","(2b) intermediate general qualification","14","","",""
"A little","2004","direct migration background","(2a) intermediate vocational","58","0.363901467591735","0.288643520879557","0.439159414303913"
"A little","2004","direct migration background","(2c_gen) general maturity certificate","35","0.36233784664484","0.274865401508477","0.449810291781203"
"A little","2004","direct migration background","(2c_voc) vocational maturity certificate","107","0.390018588310817","0.333291580761361","0.446745595860272"
"A little","2004","direct migration background","(3a) lower tertiary education","28","","",""
"A little","2004","direct migration background","(3b) higher tertiary education","84","0.292707620482272","0.239221364669211","0.346193876295334"
"A little","2004","indirect migration background","(0) in school","8","","",""
"A little","2004","indirect migration background","(1a) inadequately completed","","","",""
"A little","2004","indirect migration background","(1b) general elementary school","25","","",""
"A little","2004","indirect migration background","(1c) basic vocational qualification","24","","",""
"A little","2004","indirect migration background","(2b) intermediate general qualification","14","","",""
"A little","2004","indirect migration background","(2a) intermediate vocational","36","0.335799387954301","0.254926671862496","0.416672104046105"
"A little","2004","indirect migration background","(2c_gen) general maturity certificate","13","","",""
"A little","2004","indirect migration background","(2c_voc) vocational maturity certificate","16","","",""
"A little","2004","indirect migration background","(3a) lower tertiary education","4","","",""
"A little","2004","indirect migration background","(3b) higher tertiary education","8","","",""
"Not at all","2004","no migration background","(0) in school","428","0.850321647659315","0.818893657662452","0.881749637656178"
"Not at all","2004","no migration background","(1a) inadequately completed","24","","",""
"Not at all","2004","no migration background","(1b) general elementary school","411","0.306144036219646","0.281242983317849","0.331045089121443"
"Not at all","2004","no migration background","(1c) basic vocational qualification","1961","0.357631954201996","0.34462209189704","0.370641816506953"
"Not at all","2004","no migration background","(2b) intermediate general qualification","339","0.630297437833297","0.587729401400826","0.672865474265768"
"Not at all","2004","no migration background","(2a) intermediate vocational","2593","0.520280775277526","0.506029834288531","0.534531716266522"
"Not at all","2004","no migration background","(2c_gen) general maturity certificate","539","0.812006876209317","0.781901310918095","0.842112441500539"
"Not at all","2004","no migration background","(2c_voc) vocational maturity certificate","767","0.591453293674238","0.563937379887537","0.618969207460939"
"Not at all","2004","no migration background","(3a) lower tertiary education","837","0.485452604478264","0.460986352754759","0.509918856201769"
"Not at all","2004","no migration background","(3b) higher tertiary education","1385","0.600879223862183","0.580738026474655","0.621020421249712"
"Not at all","2004","direct migration background","(0) in school","55","0.871149020318386","0.787753574437484","0.954544466199288"
"Not at all","2004","direct migration background","(1a) inadequately completed","55","0.319931167714355","0.250822299923561","0.389040035505149"
"Not at all","2004","direct migration background","(1b) general elementary school","260","0.434664141178731","0.393969161447896","0.475359120909566"
"Not at all","2004","direct migration background","(1c) basic vocational qualification","346","0.464195663781669","0.428018017138453","0.500373310424885"
"Not at all","2004","direct migration background","(2b) intermediate general qualification","28","","",""
"Not at all","2004","direct migration background","(2a) intermediate vocational","80","0.493455637311267","0.415251259448592","0.571660015173943"
"Not at all","2004","direct migration background","(2c_gen) general maturity certificate","72","0.561151922044819","0.470845959895749","0.651457884193888"
"Not at all","2004","direct migration background","(2c_voc) vocational maturity certificate","147","0.496465317031893","0.438315537441836","0.55461509662195"
"Not at all","2004","direct migration background","(3a) lower tertiary education","42","0.452389422724912","0.343997301193078","0.560781544256745"
"Not at all","2004","direct migration background","(3b) higher tertiary education","163","0.578699989429818","0.520657214751312","0.636742764108325"
"Not at all","2004","indirect migration background","(0) in school","74","0.902271703574547","0.837999972419953","0.966543434729141"
"Not at all","2004","indirect migration background","(1a) inadequately completed","9","","",""
"Not at all","2004","indirect migration background","(1b) general elementary school","96","0.775530555867044","0.702093489281107","0.848967622452981"
"Not at all","2004","indirect migration background","(1c) basic vocational qualification","105","0.745083975669753","0.671294084170365","0.818873867169141"
"Not at all","2004","indirect migration background","(2b) intermediate general qualification","56","0.792187429904227","0.697809858651249","0.886565001157204"
"Not at all","2004","indirect migration background","(2a) intermediate vocational","89","0.603972996466347","0.5202232301354","0.687722762797294"
"Not at all","2004","indirect migration background","(2c_gen) general maturity certificate","73","0.772492245414181","0.684400821291096","0.860583669537267"
"Not at all","2004","indirect migration background","(2c_voc) vocational maturity certificate","42","0.620718514895335","0.497946145578635","0.743490884212035"
"Not at all","2004","indirect migration background","(3a) lower tertiary education","14","","",""
"Not at all","2004","indirect migration background","(3b) higher tertiary education","33","0.713965674804685","0.57889483309287","0.849036516516501"
"Strong","2005","no migration background","(0) in school","","","",""
"Strong","2005","no migration background","(1a) inadequately completed","","","",""
"Strong","2005","no migration background","(1b) general elementary school","","","",""
"Strong","2005","no migration background","(1c) basic vocational qualification","","","",""
"Strong","2005","no migration background","(2b) intermediate general qualification","","","",""
"Strong","2005","no migration background","(2a) intermediate vocational","","","",""
"Strong","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Strong","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Strong","2005","no migration background","(3a) lower tertiary education","","","",""
"Strong","2005","no migration background","(3b) higher tertiary education","","","",""
"Strong","2005","direct migration background","(0) in school","","","",""
"Strong","2005","direct migration background","(1a) inadequately completed","","","",""
"Strong","2005","direct migration background","(1b) general elementary school","","","",""
"Strong","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Strong","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Strong","2005","direct migration background","(2a) intermediate vocational","","","",""
"Strong","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Strong","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Strong","2005","direct migration background","(3a) lower tertiary education","","","",""
"Strong","2005","direct migration background","(3b) higher tertiary education","","","",""
"Strong","2005","indirect migration background","(0) in school","","","",""
"Strong","2005","indirect migration background","(1a) inadequately completed","","","",""
"Strong","2005","indirect migration background","(1b) general elementary school","","","",""
"Strong","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Strong","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Strong","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Strong","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Strong","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Strong","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Strong","2005","indirect migration background","(3b) higher tertiary education","","","",""
"A little","2005","no migration background","(0) in school","","","",""
"A little","2005","no migration background","(1a) inadequately completed","","","",""
"A little","2005","no migration background","(1b) general elementary school","","","",""
"A little","2005","no migration background","(1c) basic vocational qualification","","","",""
"A little","2005","no migration background","(2b) intermediate general qualification","","","",""
"A little","2005","no migration background","(2a) intermediate vocational","","","",""
"A little","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"A little","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"A little","2005","no migration background","(3a) lower tertiary education","","","",""
"A little","2005","no migration background","(3b) higher tertiary education","","","",""
"A little","2005","direct migration background","(0) in school","","","",""
"A little","2005","direct migration background","(1a) inadequately completed","","","",""
"A little","2005","direct migration background","(1b) general elementary school","","","",""
"A little","2005","direct migration background","(1c) basic vocational qualification","","","",""
"A little","2005","direct migration background","(2b) intermediate general qualification","","","",""
"A little","2005","direct migration background","(2a) intermediate vocational","","","",""
"A little","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"A little","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"A little","2005","direct migration background","(3a) lower tertiary education","","","",""
"A little","2005","direct migration background","(3b) higher tertiary education","","","",""
"A little","2005","indirect migration background","(0) in school","","","",""
"A little","2005","indirect migration background","(1a) inadequately completed","","","",""
"A little","2005","indirect migration background","(1b) general elementary school","","","",""
"A little","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"A little","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"A little","2005","indirect migration background","(2a) intermediate vocational","","","",""
"A little","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"A little","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"A little","2005","indirect migration background","(3a) lower tertiary education","","","",""
"A little","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Not at all","2005","no migration background","(0) in school","","","",""
"Not at all","2005","no migration background","(1a) inadequately completed","","","",""
"Not at all","2005","no migration background","(1b) general elementary school","","","",""
"Not at all","2005","no migration background","(1c) basic vocational qualification","","","",""
"Not at all","2005","no migration background","(2b) intermediate general qualification","","","",""
"Not at all","2005","no migration background","(2a) intermediate vocational","","","",""
"Not at all","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Not at all","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Not at all","2005","no migration background","(3a) lower tertiary education","","","",""
"Not at all","2005","no migration background","(3b) higher tertiary education","","","",""
"Not at all","2005","direct migration background","(0) in school","","","",""
"Not at all","2005","direct migration background","(1a) inadequately completed","","","",""
"Not at all","2005","direct migration background","(1b) general elementary school","","","",""
"Not at all","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Not at all","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Not at all","2005","direct migration background","(2a) intermediate vocational","","","",""
"Not at all","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Not at all","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Not at all","2005","direct migration background","(3a) lower tertiary education","","","",""
"Not at all","2005","direct migration background","(3b) higher tertiary education","","","",""
"Not at all","2005","indirect migration background","(0) in school","","","",""
"Not at all","2005","indirect migration background","(1a) inadequately completed","","","",""
"Not at all","2005","indirect migration background","(1b) general elementary school","","","",""
"Not at all","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Not at all","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Not at all","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Not at all","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Not at all","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Not at all","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Not at all","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Strong","2006","no migration background","(0) in school","8","","",""
"Strong","2006","no migration background","(1a) inadequately completed","20","","",""
"Strong","2006","no migration background","(1b) general elementary school","422","0.33091144435928","0.305717661249863","0.356105227468697"
