"ple0005","year","education","sex","n","percent","lower_confidence","upper_confidence"
"A little","2003","no degree/no degree yet","Male","","","",""
"A little","2003","no degree/no degree yet","Female","","","",""
"Not at all","2003","lower secondary degree","Male","","","",""
"Not at all","2003","lower secondary degree","Female","","","",""
"Not at all","2003","secondary school degree","Male","","","",""
"Not at all","2003","secondary school degree","Female","","","",""
"Not at all","2003","college entrance qualification","Male","","","",""
"Not at all","2003","college entrance qualification","Female","","","",""
"Not at all","2003","Other degree","Male","","","",""
"Not at all","2003","Other degree","Female","","","",""
"Not at all","2003","no degree/no degree yet","Male","","","",""
"Not at all","2003","no degree/no degree yet","Female","","","",""
"Strong","2004","lower secondary degree","Male","693","0.201568340677387","0.1886051105135","0.214531570841273"
"Strong","2004","lower secondary degree","Female","949","0.271428514634917","0.257430578410074","0.28542645085976"
"Strong","2004","secondary school degree","Male","241","0.0987139409627868","0.0874274658896479","0.110000416035926"
"Strong","2004","secondary school degree","Female","351","0.134575446067616","0.123429060782011","0.145721831353221"
"Strong","2004","college entrance qualification","Male","171","0.0735049475111544","0.063947510986312","0.0830623840359967"
"Strong","2004","college entrance qualification","Female","169","0.0976024410140191","0.0859968417868579","0.10920804024118"
"Strong","2004","Other degree","Male","95","0.170786067590333","0.140133396594128","0.201438738586537"
"Strong","2004","Other degree","Female","117","0.23069794156965","0.197375699696116","0.264020183443183"
"Strong","2004","no degree/no degree yet","Male","21","","",""
"Strong","2004","no degree/no degree yet","Female","43","0.14087421689609","0.109880793864584","0.171867639927596"
"A little","2004","lower secondary degree","Male","1325","0.358229929373799","0.342736275108385","0.373723583639213"
"A little","2004","lower secondary degree","Female","1659","0.430503471337189","0.414917493298182","0.446089449376196"
"A little","2004","secondary school degree","Male","889","0.337649967138911","0.319755659820758","0.355544274457065"
"A little","2004","secondary school degree","Female","1326","0.378724907826509","0.36288179788901","0.394568017764009"
"A little","2004","college entrance qualification","Male","773","0.271632892295054","0.255342635674264","0.287923148915844"
"A little","2004","college entrance qualification","Female","738","0.309021826395525","0.290951540837954","0.327092111953097"
"A little","2004","Other degree","Male","215","0.365008919038507","0.325794628689361","0.404223209387654"
"A little","2004","Other degree","Female","229","0.336509098841803","0.29913421969827","0.373883977985337"
"A little","2004","no degree/no degree yet","Male","72","0.220582564552413","0.181021996895006","0.260143132209819"
"A little","2004","no degree/no degree yet","Female","123","0.285673703208106","0.245428987703993","0.325918418712219"
"Not at all","2004","lower secondary degree","Male","1661","0.440201729948814","0.424160973472746","0.456242486424883"
"Not at all","2004","lower secondary degree","Female","1269","0.298068014027894","0.283669907117871","0.312466120937918"
"Not at all","2004","secondary school degree","Male","1553","0.563636091898302","0.544870530412696","0.582401653383908"
"Not at all","2004","secondary school degree","Female","1924","0.486699646105874","0.470374659733749","0.503024632478"
"Not at all","2004","college entrance qualification","Male","1920","0.654862160193792","0.637450795161615","0.672273525225969"
"Not at all","2004","college entrance qualification","Female","1605","0.593375732590455","0.574166951338203","0.612584513842708"
"Not at all","2004","Other degree","Male","269","0.46420501337116","0.423582850301058","0.504827176441262"
"Not at all","2004","Other degree","Female","268","0.432792959588547","0.393603000912477","0.471982918264617"
"Not at all","2004","no degree/no degree yet","Male","329","0.713514734576692","0.670378276380763","0.756651192772621"
"Not at all","2004","no degree/no degree yet","Female","318","0.573452079895804","0.529390720640191","0.617513439151417"
"Strong","2005","lower secondary degree","Male","","","",""
"Strong","2005","lower secondary degree","Female","","","",""
"Strong","2005","secondary school degree","Male","","","",""
"Strong","2005","secondary school degree","Female","","","",""
"Strong","2005","college entrance qualification","Male","","","",""
"Strong","2005","college entrance qualification","Female","","","",""
"Strong","2005","Other degree","Male","","","",""
"Strong","2005","Other degree","Female","","","",""
"Strong","2005","no degree/no degree yet","Male","","","",""
"Strong","2005","no degree/no degree yet","Female","","","",""
"A little","2005","lower secondary degree","Male","","","",""
"A little","2005","lower secondary degree","Female","","","",""
"A little","2005","secondary school degree","Male","","","",""
"A little","2005","secondary school degree","Female","","","",""
"A little","2005","college entrance qualification","Male","","","",""
"A little","2005","college entrance qualification","Female","","","",""
"A little","2005","Other degree","Male","","","",""
"A little","2005","Other degree","Female","","","",""
"A little","2005","no degree/no degree yet","Male","","","",""
"A little","2005","no degree/no degree yet","Female","","","",""
"Not at all","2005","lower secondary degree","Male","","","",""
"Not at all","2005","lower secondary degree","Female","","","",""
"Not at all","2005","secondary school degree","Male","","","",""
"Not at all","2005","secondary school degree","Female","","","",""
"Not at all","2005","college entrance qualification","Male","","","",""
"Not at all","2005","college entrance qualification","Female","","","",""
"Not at all","2005","Other degree","Male","","","",""
"Not at all","2005","Other degree","Female","","","",""
"Not at all","2005","no degree/no degree yet","Male","","","",""
"Not at all","2005","no degree/no degree yet","Female","","","",""
"Strong","2006","lower secondary degree","Male","705","0.196531767565259","0.183751855178125","0.209311679952393"
"Strong","2006","lower secondary degree","Female","1040","0.279550926275593","0.265471630687097","0.293630221864089"
"Strong","2006","secondary school degree","Male","280","0.102636824677998","0.0912961596846865","0.11397748967131"
"Strong","2006","secondary school degree","Female","403","0.132733883643207","0.121841185092474","0.14362658219394"
"Strong","2006","college entrance qualification","Male","176","0.0650624983946521","0.0561290483534696","0.0739959484358345"
"Strong","2006","college entrance qualification","Female","206","0.0954243984160314","0.0843279994168024","0.10652079741526"
"Strong","2006","Other degree","Male","95","0.169011333539716","0.137916627455237","0.200106039624195"
"Strong","2006","Other degree","Female","136","0.21971298224558","0.187584308255662","0.251841656235498"
"Strong","2006","no degree/no degree yet","Male","25","","",""
"Strong","2006","no degree/no degree yet","Female","60","0.206325814694144","0.16380942482706","0.248842204561227"
"A little","2006","lower secondary degree","Male","1412","0.37742171550431","0.361832022333382","0.393011408675239"
"A little","2006","lower secondary degree","Female","1612","0.417274010649191","0.401803962073621","0.432744059224762"
"A little","2006","secondary school degree","Male","932","0.333755650336614","0.316134515327189","0.351376785346039"
"A little","2006","secondary school degree","Female","1396","0.371525887975925","0.356012500798843","0.387039275153008"
"A little","2006","college entrance qualification","Male","840","0.280641859994511","0.264367221104635","0.296916498884388"
"A little","2006","college entrance qualification","Female","825","0.325637936539661","0.307939130217637","0.343336742861685"
"A little","2006","Other degree","Male","201","0.359239869674566","0.319431811150591","0.399047928198541"
"A little","2006","Other degree","Female","238","0.369135748702738","0.331690323723394","0.406581173682083"
"A little","2006","no degree/no degree yet","Male","55","0.188413005231501","0.144670678401088","0.232155332061914"
"A little","2006","no degree/no degree yet","Female","87","0.301371554871563","0.253162043404812","0.349581066338314"
"Not at all","2006","lower secondary degree","Male","1597","0.426046516930431","0.410142969853963","0.441950064006899"
"Not at all","2006","lower secondary degree","Female","1251","0.303175063075216","0.28875532420425","0.317594801946181"
"Not at all","2006","secondary school degree","Male","1539","0.563607524985388","0.545075203992516","0.58213984597826"
"Not at all","2006","secondary school degree","Female","1928","0.495740228380867","0.479688469135125","0.51179198762661"
"Not at all","2006","college entrance qualification","Male","1912","0.654295641610837","0.63706894536622","0.671522337855453"
"Not at all","2006","college entrance qualification","Female","1662","0.578937665044308","0.560290233816","0.597585096272615"
"Not at all","2006","Other degree","Male","262","0.471748796785718","0.430329126294934","0.513168467276502"
"Not at all","2006","Other degree","Female","264","0.411151269051681","0.372970871960626","0.449331666142736"
"Not at all","2006","no degree/no degree yet","Male","227","0.683903131859195","0.63189319865595","0.735913065062439"
"Not at all","2006","no degree/no degree yet","Female","201","0.492302630434293","0.439776306966093","0.544828953902494"
"Strong","2007","lower secondary degree","Male","","","",""
"Strong","2007","lower secondary degree","Female","","","",""
"Strong","2007","secondary school degree","Male","","","",""
"Strong","2007","secondary school degree","Female","","","",""
"Strong","2007","college entrance qualification","Male","","","",""
"Strong","2007","college entrance qualification","Female","","","",""
"Strong","2007","Other degree","Male","","","",""
"Strong","2007","Other degree","Female","","","",""
"Strong","2007","no degree/no degree yet","Male","","","",""
"Strong","2007","no degree/no degree yet","Female","","","",""
"A little","2007","lower secondary degree","Male","","","",""
"A little","2007","lower secondary degree","Female","","","",""
"A little","2007","secondary school degree","Male","","","",""
"A little","2007","secondary school degree","Female","","","",""
"A little","2007","college entrance qualification","Male","","","",""
"A little","2007","college entrance qualification","Female","","","",""
"A little","2007","Other degree","Male","","","",""
"A little","2007","Other degree","Female","","","",""
"A little","2007","no degree/no degree yet","Male","","","",""
"A little","2007","no degree/no degree yet","Female","","","",""
"Not at all","2007","lower secondary degree","Male","","","",""
"Not at all","2007","lower secondary degree","Female","","","",""
"Not at all","2007","secondary school degree","Male","","","",""
"Not at all","2007","secondary school degree","Female","","","",""
"Not at all","2007","college entrance qualification","Male","","","",""
"Not at all","2007","college entrance qualification","Female","","","",""
"Not at all","2007","Other degree","Male","","","",""
"Not at all","2007","Other degree","Female","","","",""
"Not at all","2007","no degree/no degree yet","Male","","","",""
"Not at all","2007","no degree/no degree yet","Female","","","",""
"Strong","2008","lower secondary degree","Male","618","0.194789477424475","0.181007264067608","0.208571690781342"
"Strong","2008","lower secondary degree","Female","907","0.29492130087032","0.279379445567896","0.310463156172744"
"Strong","2008","secondary school degree","Male","242","0.104323629576894","0.0922220144140703","0.116425244739719"
"Strong","2008","secondary school degree","Female","355","0.121091428454133","0.109957425901825","0.132225431006441"
"Strong","2008","college entrance qualification","Male","185","0.0856313906480155","0.0750056763787807","0.0962571049172504"
"Strong","2008","college entrance qualification","Female","171","0.0692579227012951","0.0592654802598174","0.0792503651427729"
"Strong","2008","Other degree","Male","84","0.174376341351793","0.138923046859988","0.209829635843598"
"Strong","2008","Other degree","Female","120","0.236286766894148","0.19938271453999","0.273190819248306"
"Strong","2008","no degree/no degree yet","Male","17","","",""
"Strong","2008","no degree/no degree yet","Female","38","0.149019582181778","0.108451573596849","0.189587590766707"
"A little","2008","lower secondary degree","Male","1233","0.385423554921998","0.368486473178059","0.402360636665938"
"A little","2008","lower secondary degree","Female","1400","0.424311535242054","0.407466684134984","0.441156386349124"
"A little","2008","secondary school degree","Male","845","0.35350543051238","0.334579513960366","0.372431347064393"
"A little","2008","secondary school degree","Female","1233","0.401337041706498","0.384608095616131","0.418065987796864"
"A little","2008","college entrance qualification","Male","772","0.277214699204005","0.260216858141","0.29421254026701"
"A little","2008","college entrance qualification","Female","775","0.317102574612256","0.298787871947856","0.335417277276656"
"A little","2008","Other degree","Male","155","0.378171615676754","0.33286084089306","0.423482390460447"
"A little","2008","Other degree","Female","186","0.404787926520334","0.362145801306657","0.447430051734012"
"A little","2008","no degree/no degree yet","Male","37","0.15135845397656","0.10736951498679","0.19534739296633"
"A little","2008","no degree/no degree yet","Female","74","0.303731977340788","0.251343506850159","0.356120447831417"
"Not at all","2008","lower secondary degree","Male","1321","0.419786967653527","0.402612245605603","0.436961689701451"
"Not at all","2008","lower secondary degree","Female","1000","0.280767163887626","0.265451391469336","0.296082936305917"
"Not at all","2008","secondary school degree","Male","1364","0.542170939910726","0.522446883720613","0.561894996100839"
"Not at all","2008","secondary school degree","Female","1710","0.477571529839369","0.460524237933533","0.494618821745206"
"Not at all","2008","college entrance qualification","Male","1707","0.637153910147979","0.618895440210575","0.655412380085383"
"Not at all","2008","college entrance qualification","Female","1534","0.613639502686449","0.594475983605708","0.63280302176719"
"Not at all","2008","Other degree","Male","201","0.447452042971453","0.400991959129995","0.493912126812911"
"Not at all","2008","Other degree","Female","203","0.358925306585518","0.31725319027981","0.400597422891226"
"Not at all","2008","no degree/no degree yet","Male","201","0.746467240779643","0.693072261926376","0.79986221963291"
"Not at all","2008","no degree/no degree yet","Female","184","0.547248440477434","0.490543032517881","0.603953848436987"
"Strong","2009","lower secondary degree","Male","","","",""
"Strong","2009","lower secondary degree","Female","","","",""
"Strong","2009","secondary school degree","Male","","","",""
"Strong","2009","secondary school degree","Female","","","",""
"Strong","2009","college entrance qualification","Male","","","",""
"Strong","2009","college entrance qualification","Female","","","",""
"Strong","2009","Other degree","Male","","","",""
"Strong","2009","Other degree","Female","","","",""
"Strong","2009","no degree/no degree yet","Male","","","",""
"Strong","2009","no degree/no degree yet","Female","","","",""
"A little","2009","lower secondary degree","Male","","","",""
"A little","2009","lower secondary degree","Female","","","",""
"A little","2009","secondary school degree","Male","","","",""
"A little","2009","secondary school degree","Female","","","",""
"A little","2009","college entrance qualification","Male","","","",""
"A little","2009","college entrance qualification","Female","","","",""
"A little","2009","Other degree","Male","","","",""
"A little","2009","Other degree","Female","","","",""
"A little","2009","no degree/no degree yet","Male","","","",""
"A little","2009","no degree/no degree yet","Female","","","",""
"Not at all","2009","lower secondary degree","Male","","","",""
"Not at all","2009","lower secondary degree","Female","","","",""
"Not at all","2009","secondary school degree","Male","","","",""
"Not at all","2009","secondary school degree","Female","","","",""
"Not at all","2009","college entrance qualification","Male","","","",""
"Not at all","2009","college entrance qualification","Female","","","",""
"Not at all","2009","Other degree","Male","","","",""
"Not at all","2009","Other degree","Female","","","",""
"Not at all","2009","no degree/no degree yet","Male","","","",""
"Not at all","2009","no degree/no degree yet","Female","","","",""
"Strong","2010","lower secondary degree","Male","563","0.211109487616013","0.195489021479185","0.226729953752841"
"Strong","2010","lower secondary degree","Female","756","0.306798486433408","0.289537296819273","0.324059676047543"
"Strong","2010","secondary school degree","Male","237","0.112959836908508","0.0995640536180072","0.126355620199008"
"Strong","2010","secondary school degree","Female","347","0.144388577908909","0.131591712367661","0.157185443450156"
"Strong","2010","college entrance qualification","Male","180","0.0899380814609512","0.0785159579996109","0.101360204922292"
"Strong","2010","college entrance qualification","Female","165","0.0871849289780653","0.0755490758116401","0.0988207821444905"
"Strong","2010","Other degree","Male","61","0.205150951294887","0.160907173874069","0.249394728715705"
"Strong","2010","Other degree","Female","76","0.181056707797865","0.143321015671071","0.218792399924659"
"Strong","2010","no degree/no degree yet","Male","17","","",""
"Strong","2010","no degree/no degree yet","Female","29","","",""
"A little","2010","lower secondary degree","Male","1031","0.410726074436909","0.391895373033033","0.429556775840784"
"A little","2010","lower secondary degree","Female","1234","0.4520579550329","0.433429418538555","0.470686491527245"
"A little","2010","secondary school degree","Male","783","0.379589768537091","0.359053044495176","0.400126492579007"
"A little","2010","secondary school degree","Female","1203","0.434348218298337","0.416301738389689","0.452394698206985"
"A little","2010","college entrance qualification","Male","749","0.313985512843152","0.295456127271017","0.332514898415287"
"A little","2010","college entrance qualification","Female","758","0.328866525610069","0.309488906829125","0.348244144391013"
"A little","2010","Other degree","Male","126","0.410556072340677","0.356657086841664","0.46445505783969"
"A little","2010","Other degree","Female","162","0.400120876790815","0.352109343554489","0.448132410027141"
"A little","2010","no degree/no degree yet","Male","36","0.182071926636504","0.130962020334618","0.233181832938391"
"A little","2010","no degree/no degree yet","Female","60","0.332627469718741","0.267166147636637","0.398088791800844"
"Not at all","2010","lower secondary degree","Male","1028","0.378164437947078","0.359603074787657","0.3967258011065"
"Not at all","2010","lower secondary degree","Female","752","0.241143558533692","0.225132058854195","0.257155058213188"
"Not at all","2010","secondary school degree","Male","1125","0.507450394554401","0.486293290218519","0.528607498890283"
"Not at all","2010","secondary school degree","Female","1348","0.421263203792754","0.403286245472644","0.439240162112864"
"Not at all","2010","college entrance qualification","Male","1481","0.596076405695897","0.576486148098722","0.615666663293071"
"Not at all","2010","college entrance qualification","Female","1335","0.583948545411866","0.56361809805557","0.604278992768162"
"Not at all","2010","Other degree","Male","133","0.384292976364436","0.330997373488518","0.437588579240354"
"Not at all","2010","Other degree","Female","162","0.41882241541132","0.3704734170009","0.46717141382174"
"Not at all","2010","no degree/no degree yet","Male","166","0.687966761551155","0.626603251890855","0.749330271211455"
"Not at all","2010","no degree/no degree yet","Female","110","0.471721372739256","0.402363486350266","0.541079259128245"
"Strong","2011","lower secondary degree","Male","","","",""
"Strong","2011","lower secondary degree","Female","","","",""
"Strong","2011","secondary school degree","Male","","","",""
"Strong","2011","secondary school degree","Female","","","",""
"Strong","2011","college entrance qualification","Male","","","",""
"Strong","2011","college entrance qualification","Female","","","",""
"Strong","2011","Other degree","Male","","","",""
"Strong","2011","Other degree","Female","","","",""
"Strong","2011","no degree/no degree yet","Male","","","",""
"Strong","2011","no degree/no degree yet","Female","","","",""
"A little","2011","lower secondary degree","Male","","","",""
"A little","2011","lower secondary degree","Female","","","",""
"A little","2011","secondary school degree","Male","","","",""
"A little","2011","secondary school degree","Female","","","",""
"A little","2011","college entrance qualification","Male","","","",""
"A little","2011","college entrance qualification","Female","","","",""
"A little","2011","Other degree","Male","","","",""
"A little","2011","Other degree","Female","","","",""
"A little","2011","no degree/no degree yet","Male","","","",""
"A little","2011","no degree/no degree yet","Female","","","",""
"Not at all","2011","lower secondary degree","Male","","","",""
"Not at all","2011","lower secondary degree","Female","","","",""
"Not at all","2011","secondary school degree","Male","","","",""
"Not at all","2011","secondary school degree","Female","","","",""
"Not at all","2011","college entrance qualification","Male","","","",""
"Not at all","2011","college entrance qualification","Female","","","",""
"Not at all","2011","Other degree","Male","","","",""
"Not at all","2011","Other degree","Female","","","",""
"Not at all","2011","no degree/no degree yet","Male","","","",""
"Not at all","2011","no degree/no degree yet","Female","","","",""
"Strong","2012","lower secondary degree","Male","672","0.200349099100753","0.186470150348054","0.214228047853451"
"Strong","2012","lower secondary degree","Female","911","0.290606555765772","0.27516200295123","0.306051108580315"
"Strong","2012","secondary school degree","Male","323","0.124694559774159","0.111929238046009","0.13745988150231"
"Strong","2012","secondary school degree","Female","473","0.156280104370634","0.144260418254958","0.168299790486311"
"Strong","2012","college entrance qualification","Male","220","0.0843161430737058","0.0741309525261017","0.09450133362131"
"Strong","2012","college entrance qualification","Female","233","0.0875705654570458","0.0771506569103469","0.0979904740037447"
"Strong","2012","Other degree","Male","74","0.143676768262044","0.113144698222418","0.174208838301669"
"Strong","2012","Other degree","Female","134","0.188929417948885","0.159222042008339","0.218636793889431"
"Strong","2012","no degree/no degree yet","Male","34","0.137958985576253","0.0957970548696594","0.180120916282847"
"Strong","2012","no degree/no degree yet","Female","47","0.216739907233548","0.169642514328103","0.263837300138994"
"A little","2012","lower secondary degree","Male","1324","0.423206354467509","0.406074712743366","0.440337996191651"
"A little","2012","lower secondary degree","Female","1422","0.442996403688975","0.426099460298747","0.459893347079204"
"A little","2012","secondary school degree","Male","917","0.357826311934448","0.339304196452795","0.376348427416101"
"A little","2012","secondary school degree","Female","1419","0.41410085535091","0.397796387419324","0.430405323282496"
"A little","2012","college entrance qualification","Male","870","0.284415817093593","0.267879139775347","0.300952494411839"
"A little","2012","college entrance qualification","Female","886","0.323138355857094","0.30589866814614","0.340378043568049"
"A little","2012","Other degree","Male","190","0.381080747854947","0.338807111051343","0.423354384658551"
"A little","2012","Other degree","Female","246","0.39442483689126","0.357335306992725","0.431514366789796"
"A little","2012","no degree/no degree yet","Male","55","0.264344106213051","0.210429839264991","0.31825837316111"
"A little","2012","no degree/no degree yet","Female","87","0.344558066998175","0.290236442602034","0.398879691394315"
"Not at all","2012","lower secondary degree","Male","1199","0.376444546431739","0.359644878180293","0.393244214683184"
"Not at all","2012","lower secondary degree","Female","987","0.266397040545252","0.251359587493809","0.281434493596695"
"Not at all","2012","secondary school degree","Male","1333","0.517479128291393","0.498171333750663","0.536786922832123"
"Not at all","2012","secondary school degree","Female","1614","0.429619040278456","0.41323328723093","0.446004793325983"
"Not at all","2012","college entrance qualification","Male","1769","0.631268039832701","0.613583111447505","0.648952968217897"
"Not at all","2012","college entrance qualification","Female","1708","0.58929107868586","0.571156094206206","0.607426063165514"
"Not at all","2012","Other degree","Male","243","0.47524248388301","0.431773341318557","0.518711626447463"
"Not at all","2012","Other degree","Female","287","0.416645745159855","0.379231685489966","0.454059804829744"
"Not at all","2012","no degree/no degree yet","Male","168","0.597696908210696","0.537745592442126","0.657648223979266"
"Not at all","2012","no degree/no degree yet","Female","160","0.438702025768277","0.38197944487607","0.495424606660483"
"Strong","2013","lower secondary degree","Male","","","",""
"Strong","2013","lower secondary degree","Female","","","",""
"Strong","2013","secondary school degree","Male","","","",""
"Strong","2013","secondary school degree","Female","","","",""
"Strong","2013","college entrance qualification","Male","","","",""
"Strong","2013","college entrance qualification","Female","","","",""
"Strong","2013","Other degree","Male","","","",""
"Strong","2013","Other degree","Female","","","",""
"Strong","2013","no degree/no degree yet","Male","","","",""
"Strong","2013","no degree/no degree yet","Female","","","",""
"A little","2013","lower secondary degree","Male","","","",""
"A little","2013","lower secondary degree","Female","","","",""
"A little","2013","secondary school degree","Male","","","",""
"A little","2013","secondary school degree","Female","","","",""
"A little","2013","college entrance qualification","Male","","","",""
"A little","2013","college entrance qualification","Female","","","",""
"A little","2013","Other degree","Male","","","",""
"A little","2013","Other degree","Female","","","",""
"A little","2013","no degree/no degree yet","Male","","","",""
"A little","2013","no degree/no degree yet","Female","","","",""
"Not at all","2013","lower secondary degree","Male","","","",""
"Not at all","2013","lower secondary degree","Female","","","",""
"Not at all","2013","secondary school degree","Male","","","",""
"Not at all","2013","secondary school degree","Female","","","",""
"Not at all","2013","college entrance qualification","Male","","","",""
"Not at all","2013","college entrance qualification","Female","","","",""
"Not at all","2013","Other degree","Male","","","",""
"Not at all","2013","Other degree","Female","","","",""
"Not at all","2013","no degree/no degree yet","Male","","","",""
"Not at all","2013","no degree/no degree yet","Female","","","",""
"Strong","2014","lower secondary degree","Male","669","0.21299280355342","0.199222736119525","0.226762870987315"
"Strong","2014","lower secondary degree","Female","907","0.286561946535244","0.271639750004532","0.301484143065955"
"Strong","2014","secondary school degree","Male","302","0.107170856435985","0.0962233872190914","0.118118325652878"
"Strong","2014","secondary school degree","Female","537","0.147255849602392","0.136878099415705","0.15763359978908"
"Strong","2014","college entrance qualification","Male","240","0.0807939268541544","0.0718644971265433","0.0897233565817656"
"Strong","2014","college entrance qualification","Female","290","0.0801834462489193","0.0716160785153461","0.0887508139824924"
"Strong","2014","Other degree","Male","195","0.173540765243913","0.154369148121679","0.192712382366147"
"Strong","2014","Other degree","Female","276","0.202170818573462","0.18366352130036","0.220678115846564"
"Strong","2014","no degree/no degree yet","Male","53","0.112992604748419","0.084061980436117","0.14192322906072"
"Strong","2014","no degree/no degree yet","Female","92","0.213692499738651","0.179246444794126","0.248138554683176"
"A little","2014","lower secondary degree","Male","1277","0.39169877215779","0.375281548988129","0.408115995327451"
"A little","2014","lower secondary degree","Female","1461","0.452934786228783","0.436506859787311","0.469362712670255"
"A little","2014","secondary school degree","Male","1040","0.353949505345593","0.337025814253427","0.370873196437758"
"A little","2014","secondary school degree","Female","1769","0.415631171998577","0.401198221025956","0.430064122971197"
"A little","2014","college entrance qualification","Male","962","0.256187892306908","0.241884506765994","0.270491277847823"
"A little","2014","college entrance qualification","Female","1073","0.28966398201484","0.275354180654776","0.303973783374903"
"A little","2014","Other degree","Male","406","0.303880728135936","0.280597634625045","0.327163821646827"
"A little","2014","Other degree","Female","599","0.341912617715377","0.320053725248502","0.363771510182253"
"A little","2014","no degree/no degree yet","Male","101","0.283883433471851","0.242680222672133","0.325086644271569"
"A little","2014","no degree/no degree yet","Female","147","0.309845415125341","0.270986169357725","0.348704660892956"
"Not at all","2014","lower secondary degree","Male","1450","0.39530842428879","0.378864735675934","0.411752112901645"
"Not at all","2014","lower secondary degree","Female","1159","0.260503267235973","0.246018214581029","0.274988319890917"
"Not at all","2014","secondary school degree","Male","1725","0.538879638218423","0.521237783556783","0.556521492880062"
"Not at all","2014","secondary school degree","Female","2173","0.437112978399031","0.422586343275884","0.451639613522178"
"Not at all","2014","college entrance qualification","Male","2376","0.663018180838937","0.647530233015981","0.678506128661893"
"Not at all","2014","college entrance qualification","Female","2497","0.630152571736241","0.614922968233609","0.645382175238873"
"Not at all","2014","Other degree","Male","898","0.522578506620151","0.497292862001176","0.547864151239126"
"Not at all","2014","Other degree","Female","934","0.455916563711161","0.432965424601521","0.478867702820801"
"Not at all","2014","no degree/no degree yet","Male","306","0.603123961779731","0.558414452200475","0.647833471358986"
"Not at all","2014","no degree/no degree yet","Female","305","0.476462085136008","0.434492286634076","0.518431883637941"
"Strong","2015","lower secondary degree","Male","","","",""
"Strong","2015","lower secondary degree","Female","","","",""
"Strong","2015","secondary school degree","Male","","","",""
"Strong","2015","secondary school degree","Female","","","",""
