"ple0005","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Strong","2003","16-34 y.","secondary school degree","","","",""
"Strong","2003","16-34 y.","college entrance qualification","","","",""
"Strong","2003","16-34 y.","Other degree","","","",""
"Strong","2003","16-34 y.","no degree/no degree yet","","","",""
"Strong","2003","35-65 y.","lower secondary degree","","","",""
"Strong","2003","35-65 y.","secondary school degree","","","",""
"Strong","2003","35-65 y.","college entrance qualification","","","",""
"Strong","2003","35-65 y.","Other degree","","","",""
"Strong","2003","35-65 y.","no degree/no degree yet","","","",""
"Strong","2003","66 and older","lower secondary degree","","","",""
"Strong","2003","66 and older","secondary school degree","","","",""
"Strong","2003","66 and older","college entrance qualification","","","",""
"Strong","2003","66 and older","Other degree","","","",""
"Strong","2003","66 and older","no degree/no degree yet","","","",""
"A little","2003","16-34 y.","lower secondary degree","","","",""
"A little","2003","16-34 y.","secondary school degree","","","",""
"A little","2003","16-34 y.","college entrance qualification","","","",""
"A little","2003","16-34 y.","Other degree","","","",""
"A little","2003","16-34 y.","no degree/no degree yet","","","",""
"A little","2003","35-65 y.","lower secondary degree","","","",""
"A little","2003","35-65 y.","secondary school degree","","","",""
"A little","2003","35-65 y.","college entrance qualification","","","",""
"A little","2003","35-65 y.","Other degree","","","",""
"A little","2003","35-65 y.","no degree/no degree yet","","","",""
"A little","2003","66 and older","lower secondary degree","","","",""
"A little","2003","66 and older","secondary school degree","","","",""
"A little","2003","66 and older","college entrance qualification","","","",""
"A little","2003","66 and older","Other degree","","","",""
"A little","2003","66 and older","no degree/no degree yet","","","",""
"Not at all","2003","16-34 y.","lower secondary degree","","","",""
"Not at all","2003","16-34 y.","secondary school degree","","","",""
"Not at all","2003","16-34 y.","college entrance qualification","","","",""
"Not at all","2003","16-34 y.","Other degree","","","",""
"Not at all","2003","16-34 y.","no degree/no degree yet","","","",""
"Not at all","2003","35-65 y.","lower secondary degree","","","",""
"Not at all","2003","35-65 y.","secondary school degree","","","",""
"Not at all","2003","35-65 y.","college entrance qualification","","","",""
"Not at all","2003","35-65 y.","Other degree","","","",""
"Not at all","2003","35-65 y.","no degree/no degree yet","","","",""
"Not at all","2003","66 and older","lower secondary degree","","","",""
"Not at all","2003","66 and older","secondary school degree","","","",""
"Not at all","2003","66 and older","college entrance qualification","","","",""
"Not at all","2003","66 and older","Other degree","","","",""
"Not at all","2003","66 and older","no degree/no degree yet","","","",""
"Strong","2004","16-34 y.","lower secondary degree","23","","",""
"Strong","2004","16-34 y.","secondary school degree","51","0.0393355764717088","0.0302820573354922","0.0483890956079255"
"Strong","2004","16-34 y.","college entrance qualification","20","","",""
"Strong","2004","16-34 y.","Other degree","6","","",""
"Strong","2004","16-34 y.","no degree/no degree yet","6","","",""
"Strong","2004","35-65 y.","lower secondary degree","674","0.174707574506046","0.16302751995813","0.186387629053963"
"Strong","2004","35-65 y.","secondary school degree","358","0.104459009885286","0.0949472876783275","0.113970732092245"
"Strong","2004","35-65 y.","college entrance qualification","193","0.0772257193213691","0.0679358367666528","0.0865156018760855"
"Strong","2004","35-65 y.","Other degree","130","0.167315139360253","0.141952503762216","0.19267777495829"
"Strong","2004","35-65 y.","no degree/no degree yet","32","0.198917889965876","0.13647633592124","0.261359444010512"
"Strong","2004","66 and older","lower secondary degree","945","0.401987840478346","0.382577287811728","0.421398393144963"
"Strong","2004","66 and older","secondary school degree","183","0.366294169710288","0.325695826293547","0.40689251312703"
"Strong","2004","66 and older","college entrance qualification","127","0.291453330424672","0.253018082229816","0.329888578619529"
"Strong","2004","66 and older","Other degree","76","0.505360327839801","0.431495650892343","0.579225004787258"
"Strong","2004","66 and older","no degree/no degree yet","26","","",""
"A little","2004","16-34 y.","lower secondary degree","223","0.207567648437066","0.182978081669337","0.232157215204794"
"A little","2004","16-34 y.","secondary school degree","419","0.252639215025867","0.232401832297924","0.272876597753809"
"A little","2004","16-34 y.","college entrance qualification","273","0.164993718308239","0.147175721885616","0.182811714730862"
"A little","2004","16-34 y.","Other degree","46","0.226254386182379","0.165962366744657","0.286546405620101"
"A little","2004","16-34 y.","no degree/no degree yet","89","0.140243354141356","0.114182729590441","0.16630397869227"
"A little","2004","35-65 y.","lower secondary degree","1621","0.401979464016437","0.38689794602365","0.417060982009224"
"A little","2004","35-65 y.","secondary school degree","1545","0.390916521299416","0.375741689235223","0.40609135336361"
"A little","2004","35-65 y.","college entrance qualification","972","0.306584870514406","0.290539360794353","0.322630380234458"
"A little","2004","35-65 y.","Other degree","327","0.376971824998192","0.344041598530075","0.409902051466309"
"A little","2004","35-65 y.","no degree/no degree yet","79","0.525572337636434","0.447463618512912","0.603681056759956"
"A little","2004","66 and older","lower secondary degree","1140","0.454488905159832","0.43477648840837","0.474201321911294"
"A little","2004","66 and older","secondary school degree","251","0.458136231423788","0.416151455994136","0.50012100685344"
"A little","2004","66 and older","college entrance qualification","266","0.524377716880368","0.482138665218402","0.566616768542335"
"A little","2004","66 and older","Other degree","71","0.357137777601553","0.28634831658634","0.427927238616767"
"A little","2004","66 and older","no degree/no degree yet","27","","",""
"Not at all","2004","16-34 y.","lower secondary degree","799","0.760493035232885","0.734617065180377","0.786369005285393"
"Not at all","2004","16-34 y.","secondary school degree","1301","0.708025208502424","0.686849602431774","0.729200814573075"
"Not at all","2004","16-34 y.","college entrance qualification","1374","0.822253850210253","0.803901852344841","0.840605848075666"
"Not at all","2004","16-34 y.","Other degree","133","0.726482632687388","0.662248287849651","0.790716977525124"
"Not at all","2004","16-34 y.","no degree/no degree yet","587","0.846654402651127","0.819612039224896","0.873696766077359"
"Not at all","2004","35-65 y.","lower secondary degree","1765","0.423312961477517","0.408114978538503","0.438510944416531"
"Not at all","2004","35-65 y.","secondary school degree","2069","0.504624468815297","0.489075739636873","0.520173197993722"
"Not at all","2004","35-65 y.","college entrance qualification","2007","0.616189410164225","0.599265640982559","0.633113179345891"
"Not at all","2004","35-65 y.","Other degree","375","0.455713035641555","0.421871807146405","0.489554264136705"
"Not at all","2004","35-65 y.","no degree/no degree yet","46","0.27550977239769","0.205624922820944","0.345394621974435"
"Not at all","2004","66 and older","lower secondary degree","366","0.143523254361822","0.129643065992919","0.157403442730725"
"Not at all","2004","66 and older","secondary school degree","107","0.175569598865923","0.143510514382106","0.207628683349741"
"Not at all","2004","66 and older","college entrance qualification","144","0.184168952694959","0.151384399307826","0.216953506082092"
"Not at all","2004","66 and older","Other degree","29","","",""
"Not at all","2004","66 and older","no degree/no degree yet","14","","",""
"Strong","2005","16-34 y.","lower secondary degree","","","",""
"Strong","2005","16-34 y.","secondary school degree","","","",""
"Strong","2005","16-34 y.","college entrance qualification","","","",""
"Strong","2005","16-34 y.","Other degree","","","",""
"Strong","2005","16-34 y.","no degree/no degree yet","","","",""
"Strong","2005","35-65 y.","lower secondary degree","","","",""
"Strong","2005","35-65 y.","secondary school degree","","","",""
"Strong","2005","35-65 y.","college entrance qualification","","","",""
"Strong","2005","35-65 y.","Other degree","","","",""
"Strong","2005","35-65 y.","no degree/no degree yet","","","",""
"Strong","2005","66 and older","lower secondary degree","","","",""
"Strong","2005","66 and older","secondary school degree","","","",""
"Strong","2005","66 and older","college entrance qualification","","","",""
"Strong","2005","66 and older","Other degree","","","",""
"Strong","2005","66 and older","no degree/no degree yet","","","",""
"A little","2005","16-34 y.","lower secondary degree","","","",""
"A little","2005","16-34 y.","secondary school degree","","","",""
"A little","2005","16-34 y.","college entrance qualification","","","",""
"A little","2005","16-34 y.","Other degree","","","",""
"A little","2005","16-34 y.","no degree/no degree yet","","","",""
"A little","2005","35-65 y.","lower secondary degree","","","",""
"A little","2005","35-65 y.","secondary school degree","","","",""
"A little","2005","35-65 y.","college entrance qualification","","","",""
"A little","2005","35-65 y.","Other degree","","","",""
"A little","2005","35-65 y.","no degree/no degree yet","","","",""
"A little","2005","66 and older","lower secondary degree","","","",""
"A little","2005","66 and older","secondary school degree","","","",""
"A little","2005","66 and older","college entrance qualification","","","",""
"A little","2005","66 and older","Other degree","","","",""
"A little","2005","66 and older","no degree/no degree yet","","","",""
"Not at all","2005","16-34 y.","lower secondary degree","","","",""
"Not at all","2005","16-34 y.","secondary school degree","","","",""
"Not at all","2005","16-34 y.","college entrance qualification","","","",""
"Not at all","2005","16-34 y.","Other degree","","","",""
"Not at all","2005","16-34 y.","no degree/no degree yet","","","",""
"Not at all","2005","35-65 y.","lower secondary degree","","","",""
"Not at all","2005","35-65 y.","secondary school degree","","","",""
"Not at all","2005","35-65 y.","college entrance qualification","","","",""
"Not at all","2005","35-65 y.","Other degree","","","",""
"Not at all","2005","35-65 y.","no degree/no degree yet","","","",""
"Not at all","2005","66 and older","lower secondary degree","","","",""
"Not at all","2005","66 and older","secondary school degree","","","",""
"Not at all","2005","66 and older","college entrance qualification","","","",""
"Not at all","2005","66 and older","Other degree","","","",""
"Not at all","2005","66 and older","no degree/no degree yet","","","",""
"Strong","2006","16-34 y.","lower secondary degree","26","","",""
"Strong","2006","16-34 y.","secondary school degree","43","0.0223229103918681","0.0150932310384605","0.0295525897452757"
"Strong","2006","16-34 y.","college entrance qualification","17","","",""
"Strong","2006","16-34 y.","Other degree","3","","",""
"Strong","2006","16-34 y.","no degree/no degree yet","4","","",""
"Strong","2006","35-65 y.","lower secondary degree","644","0.167565935999065","0.155835398622006","0.179296473376125"
"Strong","2006","35-65 y.","secondary school degree","418","0.107777210626225","0.0984044998307174","0.117149921421733"
"Strong","2006","35-65 y.","college entrance qualification","204","0.0669701244585384","0.0584646561992429","0.0754755927178341"
"Strong","2006","35-65 y.","Other degree","127","0.162799488281261","0.137200903166108","0.188398073396415"
"Strong","2006","35-65 y.","no degree/no degree yet","39","0.298202440529806","0.22295955497056","0.373445326089052"
"Strong","2006","66 and older","lower secondary degree","1075","0.4072223414228","0.389053219750547","0.425391463095052"
"Strong","2006","66 and older","secondary school degree","222","0.371743157472549","0.335122584296585","0.408363730648514"
"Strong","2006","66 and older","college entrance qualification","161","0.281804901728232","0.247891587579719","0.315718215876745"
"Strong","2006","66 and older","Other degree","101","0.505666042498108","0.438990995148657","0.57234108984756"
"Strong","2006","66 and older","no degree/no degree yet","42","0.49627904927554","0.388715029764256","0.603843068786824"
"A little","2006","16-34 y.","lower secondary degree","194","0.224743540317591","0.197682698733438","0.251804381901743"
"A little","2006","16-34 y.","secondary school degree","378","0.232772085083398","0.21209098885346","0.253453181313337"
"A little","2006","16-34 y.","college entrance qualification","290","0.185342898680172","0.166461693408688","0.204224103951655"
"A little","2006","16-34 y.","Other degree","40","0.203850914533369","0.145161154209952","0.262540674856787"
"A little","2006","16-34 y.","no degree/no degree yet","46","0.107537743104801","0.078256517462754","0.136818968746847"
"A little","2006","35-65 y.","lower secondary degree","1561","0.40990703310205","0.394459717429824","0.425354348774275"
"A little","2006","35-65 y.","secondary school degree","1639","0.389886872254358","0.375145443356246","0.40462830115247"
"A little","2006","35-65 y.","college entrance qualification","1060","0.325550466260196","0.309606594580119","0.341494337940272"
"A little","2006","35-65 y.","Other degree","311","0.401870101626063","0.367875081266535","0.435865121985591"
"A little","2006","35-65 y.","no degree/no degree yet","61","0.407429590321416","0.326613063369501","0.488246117273331"
"A little","2006","66 and older","lower secondary degree","1269","0.442667308570067","0.424299040643421","0.461035576496714"
"A little","2006","66 and older","secondary school degree","311","0.433099995359226","0.39555238071947","0.470647609998982"
"A little","2006","66 and older","college entrance qualification","315","0.473967468395451","0.43632697464113","0.511607962149772"
"A little","2006","66 and older","Other degree","88","0.399969347388172","0.334638049120264","0.465300645656081"
"A little","2006","66 and older","no degree/no degree yet","35","0.440001046367739","0.333211311754123","0.546790780981355"
"Not at all","2006","16-34 y.","lower secondary degree","694","0.753586542614773","0.725649928341097","0.781523156888449"
"Not at all","2006","16-34 y.","secondary school degree","1183","0.744905004524734","0.723572230923001","0.766237778126466"
"Not at all","2006","16-34 y.","college entrance qualification","1320","0.802599389389038","0.783258431786698","0.821940346991377"
"Not at all","2006","16-34 y.","Other degree","138","0.778089551576905","0.717553725828153","0.838625377325656"
"Not at all","2006","16-34 y.","no degree/no degree yet","380","0.886035196986299","0.856000398503216","0.916069995469383"
"Not at all","2006","35-65 y.","lower secondary degree","1689","0.422527030898885","0.407012337536612","0.438041724261157"
"Not at all","2006","35-65 y.","secondary school degree","2148","0.502335917119417","0.487223624446684","0.517448209792149"
"Not at all","2006","35-65 y.","college entrance qualification","2054","0.607479409281266","0.590864158409123","0.624094660153409"
"Not at all","2006","35-65 y.","Other degree","361","0.435330410092676","0.400952347013123","0.469708473172229"
"Not at all","2006","35-65 y.","no degree/no degree yet","42","0.294367969148778","0.219406457131649","0.369329481165907"
"Not at all","2006","66 and older","lower secondary degree","465","0.150110350007133","0.136901688512815","0.163319011501451"
"Not at all","2006","66 and older","secondary school degree","136","0.195156847168225","0.165124964701265","0.225188729635184"
"Not at all","2006","66 and older","college entrance qualification","200","0.244227629876317","0.211840859223076","0.276614400529557"
"Not at all","2006","66 and older","Other degree","27","","",""
"Not at all","2006","66 and older","no degree/no degree yet","6","","",""
"Strong","2007","16-34 y.","lower secondary degree","","","",""
"Strong","2007","16-34 y.","secondary school degree","","","",""
"Strong","2007","16-34 y.","college entrance qualification","","","",""
"Strong","2007","16-34 y.","Other degree","","","",""
"Strong","2007","16-34 y.","no degree/no degree yet","","","",""
"Strong","2007","35-65 y.","lower secondary degree","","","",""
"Strong","2007","35-65 y.","secondary school degree","","","",""
"Strong","2007","35-65 y.","college entrance qualification","","","",""
"Strong","2007","35-65 y.","Other degree","","","",""
"Strong","2007","35-65 y.","no degree/no degree yet","","","",""
"Strong","2007","66 and older","lower secondary degree","","","",""
"Strong","2007","66 and older","secondary school degree","","","",""
"Strong","2007","66 and older","college entrance qualification","","","",""
"Strong","2007","66 and older","Other degree","","","",""
"Strong","2007","66 and older","no degree/no degree yet","","","",""
"A little","2007","16-34 y.","lower secondary degree","","","",""
"A little","2007","16-34 y.","secondary school degree","","","",""
"A little","2007","16-34 y.","college entrance qualification","","","",""
"A little","2007","16-34 y.","Other degree","","","",""
"A little","2007","16-34 y.","no degree/no degree yet","","","",""
"A little","2007","35-65 y.","lower secondary degree","","","",""
"A little","2007","35-65 y.","secondary school degree","","","",""
"A little","2007","35-65 y.","college entrance qualification","","","",""
"A little","2007","35-65 y.","Other degree","","","",""
"A little","2007","35-65 y.","no degree/no degree yet","","","",""
"A little","2007","66 and older","lower secondary degree","","","",""
"A little","2007","66 and older","secondary school degree","","","",""
"A little","2007","66 and older","college entrance qualification","","","",""
"A little","2007","66 and older","Other degree","","","",""
"A little","2007","66 and older","no degree/no degree yet","","","",""
"Not at all","2007","16-34 y.","lower secondary degree","","","",""
"Not at all","2007","16-34 y.","secondary school degree","","","",""
"Not at all","2007","16-34 y.","college entrance qualification","","","",""
"Not at all","2007","16-34 y.","Other degree","","","",""
"Not at all","2007","16-34 y.","no degree/no degree yet","","","",""
"Not at all","2007","35-65 y.","lower secondary degree","","","",""
"Not at all","2007","35-65 y.","secondary school degree","","","",""
"Not at all","2007","35-65 y.","college entrance qualification","","","",""
"Not at all","2007","35-65 y.","Other degree","","","",""
"Not at all","2007","35-65 y.","no degree/no degree yet","","","",""
"Not at all","2007","66 and older","lower secondary degree","","","",""
"Not at all","2007","66 and older","secondary school degree","","","",""
"Not at all","2007","66 and older","college entrance qualification","","","",""
"Not at all","2007","66 and older","Other degree","","","",""
"Not at all","2007","66 and older","no degree/no degree yet","","","",""
"Strong","2008","16-34 y.","lower secondary degree","18","","",""
"Strong","2008","16-34 y.","secondary school degree","30","0.0170556909081089","0.00999550805710457","0.0241158737591132"
"Strong","2008","16-34 y.","college entrance qualification","20","","",""
"Strong","2008","16-34 y.","Other degree","4","","",""
"Strong","2008","16-34 y.","no degree/no degree yet","2","","",""
"Strong","2008","35-65 y.","lower secondary degree","514","0.173641192229184","0.160456782843246","0.186825601615122"
"Strong","2008","35-65 y.","secondary school degree","353","0.105993088433665","0.0961538070624839","0.115832369804845"
"Strong","2008","35-65 y.","college entrance qualification","179","0.0643532290676385","0.0555312744003045","0.0731751837349726"
"Strong","2008","35-65 y.","Other degree","110","0.183854732765883","0.153485821503692","0.214223644028075"
"Strong","2008","35-65 y.","no degree/no degree yet","22","","",""
"Strong","2008","66 and older","lower secondary degree","993","0.394022244164589","0.375382719246925","0.412661769082253"
"Strong","2008","66 and older","secondary school degree","214","0.321132435205117","0.28646942157477","0.355795448835463"
"Strong","2008","66 and older","college entrance qualification","157","0.262241927094988","0.230356117264361","0.294127736925615"
"Strong","2008","66 and older","Other degree","90","0.424681773265951","0.357182303938475","0.492181242593427"
"Strong","2008","66 and older","no degree/no degree yet","31","0.554486950474399","0.426575337972691","0.682398562976108"
"A little","2008","16-34 y.","lower secondary degree","168","0.258515552311001","0.225314318686462","0.29171678593554"
"A little","2008","16-34 y.","secondary school degree","272","0.248226905935034","0.224671822314875","0.271781989555194"
"A little","2008","16-34 y.","college entrance qualification","229","0.163891090615381","0.144778251730914","0.183003929499849"
"A little","2008","16-34 y.","Other degree","23","","",""
"A little","2008","16-34 y.","no degree/no degree yet","41","0.102948197293778","0.072865055394029","0.133031339193527"
"A little","2008","35-65 y.","lower secondary degree","1257","0.40083663465236","0.383779491302172","0.417893778002548"
"A little","2008","35-65 y.","secondary school degree","1475","0.40537092059647","0.389678008715028","0.421063832477912"
"A little","2008","35-65 y.","college entrance qualification","950","0.321170277932372","0.30438332831774","0.337957227547004"
"A little","2008","35-65 y.","Other degree","232","0.413692774932902","0.375081897293551","0.452303652572254"
"A little","2008","35-65 y.","no degree/no degree yet","48","0.450735616513411","0.35369823658496","0.547772996441862"
"A little","2008","66 and older","lower secondary degree","1208","0.453765022842208","0.434773867385448","0.472756178298968"
"A little","2008","66 and older","secondary school degree","331","0.500882697952723","0.463763290953012","0.538002104952434"
"A little","2008","66 and older","college entrance qualification","368","0.485401324415903","0.449170833965787","0.521631814866019"
"A little","2008","66 and older","Other degree","86","0.459799425113816","0.391741890326826","0.527856959900807"
"A little","2008","66 and older","no degree/no degree yet","22","","",""
"Not at all","2008","16-34 y.","lower secondary degree","482","0.700207293169874","0.665462981956584","0.734951604383163"
"Not at all","2008","16-34 y.","secondary school degree","990","0.734717403156857","0.710644338748655","0.758790467565059"
"Not at all","2008","16-34 y.","college entrance qualification","1192","0.821090776547488","0.801301584975108","0.840879968119869"
"Not at all","2008","16-34 y.","Other degree","91","0.760748739573378","0.683772830720117","0.837724648426639"
"Not at all","2008","16-34 y.","no degree/no degree yet","349","0.895491418221079","0.865207522035158","0.925775314407"
"Not at all","2008","35-65 y.","lower secondary degree","1400","0.425522173118456","0.40831348740352","0.442730858833393"
"Not at all","2008","35-65 y.","secondary school degree","1932","0.488635990969865","0.472658375174238","0.504613606765492"
"Not at all","2008","35-65 y.","college entrance qualification","1843","0.61447649299999","0.59697795531339","0.63197503068659"
"Not at all","2008","35-65 y.","Other degree","283","0.402452492301214","0.36400645237386","0.440898532228569"
"Not at all","2008","35-65 y.","no degree/no degree yet","31","0.33912606487351","0.246799367387015","0.431452762360006"
"Not at all","2008","66 and older","lower secondary degree","439","0.152212732993204","0.138509751717705","0.165915714268702"
"Not at all","2008","66 and older","secondary school degree","152","0.177984866842161","0.14958847584707","0.206381257837252"
"Not at all","2008","66 and older","college entrance qualification","206","0.252356748489109","0.22086882127488","0.283844675703337"
"Not at all","2008","66 and older","Other degree","30","0.115518801620233","0.0718687138788974","0.159168889361568"
"Not at all","2008","66 and older","no degree/no degree yet","5","","",""
"Strong","2009","16-34 y.","lower secondary degree","","","",""
"Strong","2009","16-34 y.","secondary school degree","","","",""
"Strong","2009","16-34 y.","college entrance qualification","","","",""
"Strong","2009","16-34 y.","Other degree","","","",""
"Strong","2009","16-34 y.","no degree/no degree yet","","","",""
"Strong","2009","35-65 y.","lower secondary degree","","","",""
"Strong","2009","35-65 y.","secondary school degree","","","",""
"Strong","2009","35-65 y.","college entrance qualification","","","",""
"Strong","2009","35-65 y.","Other degree","","","",""
"Strong","2009","35-65 y.","no degree/no degree yet","","","",""
"Strong","2009","66 and older","lower secondary degree","","","",""
"Strong","2009","66 and older","secondary school degree","","","",""
"Strong","2009","66 and older","college entrance qualification","","","",""
"Strong","2009","66 and older","Other degree","","","",""
"Strong","2009","66 and older","no degree/no degree yet","","","",""
"A little","2009","16-34 y.","lower secondary degree","","","",""
"A little","2009","16-34 y.","secondary school degree","","","",""
"A little","2009","16-34 y.","college entrance qualification","","","",""
"A little","2009","16-34 y.","Other degree","","","",""
"A little","2009","16-34 y.","no degree/no degree yet","","","",""
"A little","2009","35-65 y.","lower secondary degree","","","",""
"A little","2009","35-65 y.","secondary school degree","","","",""
"A little","2009","35-65 y.","college entrance qualification","","","",""
"A little","2009","35-65 y.","Other degree","","","",""
"A little","2009","35-65 y.","no degree/no degree yet","","","",""
"A little","2009","66 and older","lower secondary degree","","","",""
"A little","2009","66 and older","secondary school degree","","","",""
"A little","2009","66 and older","college entrance qualification","","","",""
"A little","2009","66 and older","Other degree","","","",""
"A little","2009","66 and older","no degree/no degree yet","","","",""
"Not at all","2009","16-34 y.","lower secondary degree","","","",""
"Not at all","2009","16-34 y.","secondary school degree","","","",""
"Not at all","2009","16-34 y.","college entrance qualification","","","",""
"Not at all","2009","16-34 y.","Other degree","","","",""
"Not at all","2009","16-34 y.","no degree/no degree yet","","","",""
"Not at all","2009","35-65 y.","lower secondary degree","","","",""
"Not at all","2009","35-65 y.","secondary school degree","","","",""
"Not at all","2009","35-65 y.","college entrance qualification","","","",""
"Not at all","2009","35-65 y.","Other degree","","","",""
"Not at all","2009","35-65 y.","no degree/no degree yet","","","",""
"Not at all","2009","66 and older","lower secondary degree","","","",""
"Not at all","2009","66 and older","secondary school degree","","","",""
"Not at all","2009","66 and older","college entrance qualification","","","",""
"Not at all","2009","66 and older","Other degree","","","",""
"Not at all","2009","66 and older","no degree/no degree yet","","","",""
"Strong","2010","16-34 y.","lower secondary degree","12","","",""
"Strong","2010","16-34 y.","secondary school degree","20","","",""
"Strong","2010","16-34 y.","college entrance qualification","16","","",""
"Strong","2010","16-34 y.","Other degree","3","","",""
"Strong","2010","16-34 y.","no degree/no degree yet","","","",""
"Strong","2010","35-65 y.","lower secondary degree","422","0.183704855847199","0.168715843920314","0.198693867774083"
"Strong","2010","35-65 y.","secondary school degree","359","0.120503046144189","0.109355165070653","0.131650927217724"
"Strong","2010","35-65 y.","college entrance qualification","171","0.0742203214695518","0.0642022193568172","0.0842384235822863"
"Strong","2010","35-65 y.","Other degree","75","0.167564999857209","0.133978240125972","0.201151759588447"
"Strong","2010","35-65 y.","no degree/no degree yet","20","","",""
"Strong","2010","66 and older","lower secondary degree","885","0.388278652903258","0.36846435882495","0.408092946981567"
"Strong","2010","66 and older","secondary school degree","205","0.286259977379351","0.253736536988801","0.318783417769901"
"Strong","2010","66 and older","college entrance qualification","158","0.275320702637709","0.243224475470836","0.307416929804583"
"Strong","2010","66 and older","Other degree","59","0.349766193800063","0.27807805282302","0.421454334777105"
"Strong","2010","66 and older","no degree/no degree yet","26","","",""
"A little","2010","16-34 y.","lower secondary degree","111","0.229157322737083","0.191400593972212","0.266914051501954"
"A little","2010","16-34 y.","secondary school degree","237","0.218796698338785","0.193486906374027","0.244106490303544"
"A little","2010","16-34 y.","college entrance qualification","229","0.166091320628342","0.145813855229227","0.186368786027457"
"A little","2010","16-34 y.","Other degree","18","","",""
