"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1989","indirect migration background","West Germany","35.4","39","118","20","37.5","40","40","42","34.14","36.66","8","50","38.5","40"
"1989","no migration background","East Germany","","","","","","","","","","","","","",""
"1989","no migration background","West Germany","36.53","39","3347","22","37.5","40","40","50","36.26","36.8","3","77","39","40"
"1990","direct migration background","East Germany","42.2","43.7","86","34","40","43.8","45","70","40.86","43.54","22","70","43","43.7999992370605"
"1990","direct migration background","West Germany","36.72","38.5","1487","26","37.5","40","40","48","36.4","37.04","1.4","80","38.5","38.5"
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","35.32","38","146","25","37","40","40","54","34.29","36.35","10","55","38","39"
"1990","no migration background","East Germany","40.84","43.7","3081","30","40","43.8","44","48.8","40.62","41.06","4","76","43.5","43.7000007629395"
"1990","no migration background","West Germany","35.87","38.5","3257","21","37.5","39","40","48","35.59","36.15","2","72","38.5","38.5"
"1991","direct migration background","East Germany","38.17","40","71","30","40","40","43.5","43.8","36.62","39.72","0","43.8","40","40"
"1991","direct migration background","West Germany","36.32","38","1495","25","37","40","40","50","35.98","36.66","4","72","38","38"
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","35.07","38","184","20","37","40","40","50","33.99","36.15","5","50","37.5","38.5"
"1991","no migration background","East Germany","39.19","40","2476","35","40","40","43.7","48","38.98","39.4","4","66","40","40"
"1991","no migration background","West Germany","35.41","38.5","3299","20","37","39","40","48","35.13","35.69","0.2","74","38.5","38.5"
"1992","direct migration background","East Germany","39.13","40","56","35","40","40","40","48","38.02","40.24","24","48","40","40"
"1992","direct migration background","West Germany","36.01","38","1400","22","37","39","40","50","35.67","36.35","3","66","37.5","38"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","34.76","38","203","19.3","37","39.5","40","51","33.54","35.98","3","54","37.5","38"
"1992","no migration background","East Germany","39.05","40","2091","35","40","40","42","50","38.84","39.26","3","72","40","40"
"1992","no migration background","West Germany","35.27","38.5","3231","20","37","39","40","48","34.99","35.55","0.6","70","38","38.5"
"1993","direct migration background","East Germany","39.03","40","41","32","40","40","41","45","37.6","40.46","20","45","40","40"
"1993","direct migration background","West Germany","36.14","38","1327","25","37","39","40","48","35.79","36.49","2","62","37.5","38"
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","36.22","38","249","30","37","39.5","40","45","35.51","36.93","5","58","38","38"
"1993","no migration background","East Germany","38.87","40","1920","35","40","40","41","50","38.65","39.09","0","70","40","40"
"1993","no migration background","West Germany","35.04","38","3178","20","37","38.5","40","47.5","34.76","35.32","0.8","68","38","38"
"1994","direct migration background","East Germany","38.54","40","46","32.5","39","40","40","42","37.1","39.98","18.6","42.5","40","40"
"1994","direct migration background","West Germany","35.47","37.5","1176","22","36","39","40","58","35.05","35.89","0","72","37.5","38"
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","36.21","38.23","247","21","37","40","40","56","35.32","37.1","6","56","38","38.5"
"1994","no migration background","East Germany","38.52","40","1876","32","40","40","40","47","38.28","38.76","0","60","40","40"
"1994","no migration background","West Germany","34.99","38","3113","20","36","38.5","40","48","34.7","35.28","0.9","72","38","38"
"1995","direct migration background","East Germany","38.48","40","50","32","39","40","42","50.5","36.6","40.36","12.5","50.5","39","40"
"1995","direct migration background","West Germany","34.71","37.5","1335","20","36","39","40","48","34.29","35.13","3.5","72","37.5","38"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","33.38","38","258","14","35","39","40","41.5","32.38","34.38","7","45","37.5","38"
"1995","no migration background","East Germany","37.93","40","1878","30","39","40","40","50","37.65","38.21","0.4","60","40","40"
"1995","no migration background","West Germany","34.68","38","3216","20","36","38.5","40","49","34.38","34.98","2","72","38","38"
"1996","direct migration background","East Germany","38.31","40","47","30","39","40","42","51","36.35","40.27","12.5","51","39","40"
"1996","direct migration background","West Germany","35.02","37.5","1236","20","35","39.5","40","48","34.61","35.43","4","59","37.5","37.5"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","35.43","38","276","24","36","39","40","43","34.6","36.26","6","54","37.5","38"
"1996","no migration background","East Germany","38.14","40","1804","30","39","40","40","50","37.88","38.4","0.5","61","40","40"
"1996","no migration background","West Germany","34.5","38","3138","20","35","38.5","40","48","34.2","34.8","0.3","60","38","38"
"1997","direct migration background","East Germany","39","40","40","32","39","40","42","51","37.6","40.4","24","51","40","40"
"1997","direct migration background","West Germany","35.09","37.5","1124","20","35","40","40","50","34.65","35.53","2","60","37.5","37.5"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","35.91","38","296","25","37","39.5","40","48","35.02","36.8","2","50","37.5","38"
"1997","no migration background","East Germany","37.95","40","1705","30","38.5","40","40","49","37.68","38.22","2","70","40","40"
"1997","no migration background","West Germany","34.63","38","2990","20","35","39","40","46","34.33","34.93","1","80","38","38"
"1998","direct migration background","East Germany","38.75","40","32","32","38","40","42","50.5","37.12","40.38","24","50.5","38.5","40"
"1998","direct migration background","West Germany","34.94","37.5","1091","20","35","40","40","48","34.47","35.41","3","60","37.5","38"
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","35.46","38","296","23","35","39","40","48","34.59","36.33","6","50.5","37.5","38"
"1998","no migration background","East Germany","37.41","40","1795","30","38","40","40","48","37.11","37.71","2","60","40","40"
"1998","no migration background","West Germany","34.47","38","3529","20","35","39","40","48","34.18","34.76","2","72","38","38"
"1999","direct migration background","East Germany","38.79","40","31","35","39","40","42","48","36.2","41.38","10","48","38.5","40"
"1999","direct migration background","West Germany","34.59","38","1019","20","35","40","40","48","34.08","35.1","3.5","60","37.5","38"
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","35.15","38","324","20","35","39","40","48","34.27","36.03","3","60","37.7999992370605","38.5"
"1999","no migration background","East Germany","37.53","40","1834","30","38","40","40","48","37.24","37.82","2","62","40","40"
"1999","no migration background","West Germany","34.33","38","3507","19.5","35","39","40","50","34.03","34.63","2","70","38","38"
"2000","direct migration background","East Germany","34.92","39.15","34","20","30","40","40","40","31.72","38.12","6","40","37","40"
"2000","direct migration background","West Germany","34.46","38","1488","20","35","40","40","48","34.01","34.91","1.5","77","37.5","38"
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","35.23","38","412","20","35","40","40","42","34.46","36","2.3","51","38","38.5"
"2000","no migration background","East Germany","37.31","40","2652","30","38","40","40","48","37.06","37.56","4","70","40","40"
"2000","no migration background","West Germany","34.37","38","6568","20","35","40","40","48","34.15","34.59","1","72","38","38"
"2001","direct migration background","East Germany","31.84","40","30","5","30","40","40","40","27.63","36.05","5","40","38","40"
"2001","direct migration background","West Germany","34.6","38","1392","20","35","40","40","48","34.14","35.06","2","56","37.5","38"
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","34.53","38","410","20","35","40","40","45","33.7","35.36","3","60","38","38.5"
"2001","no migration background","East Germany","36.72","40","2497","26","37.5","40","40","48","36.44","37","1","60","40","40"
"2001","no migration background","West Germany","33.87","38","6137","19.2","32","39","40","50","33.63","34.11","1","75","38","38"
"2002","direct migration background","East Germany","","","","","","","","","","","","","",""
"2002","direct migration background","West Germany","34.22","38","1258","17.5","35","40","40","50","33.71","34.73","2","60","37.5","38"
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","34.62","38","386","19.3","35","40","40","45","33.72","35.52","2","55","37.5","38.5"
"2002","no migration background","East Germany","37.05","40","2399","28.5","38","40","40","48","36.77","37.33","2.5","60","40","40"
"2002","no migration background","West Germany","33.92","38","6487","19.5","32","39.5","40","50","33.69","34.15","1","75","38","38"
"2003","direct migration background","East Germany","","","","","","","","","","","","","",""
"2003","direct migration background","West Germany","33.44","38","1189","15","32.5","40","40","48.5","32.89","33.99","1.5","60","37.5","37.5"
"2003","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","West Germany","34.01","38","409","15","35","39","40","48.5","33.01","35.01","2","60","37.5","38"
"2003","no migration background","East Germany","36.45","40","2340","25","37","40","40","48","36.14","36.76","3","60","40","40"
"2003","no migration background","West Germany","33.54","38","6325","18.5","30","39","40","48","33.3","33.78","1","60","38","38"
"2004","direct migration background","East Germany","","","","","","","","","","","","","",""
"2004","direct migration background","West Germany","33.92","38","1064","18","35","40","40","48","33.34","34.5","1","65","37.5","38"
"2004","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","West Germany","35","38.5","390","20","35","40","40","45","34.08","35.92","3","55","37.5","38.5"
"2004","no migration background","East Germany","36.05","40","2218","24","35","40","40","50","35.73","36.37","3","78","40","40"
"2004","no migration background","West Germany","33.99","38","5867","19.5","33","40","40","47","33.74","34.24","1","80","38","38"
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","33.67","38","1001","15","30","40","40","52","33.05","34.29","2","60","37.5","38"
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","35.14","38","379","20","35","40","40","56","34.22","36.06","4","60.5","38","38.5"
"2005","no migration background","East Germany","36.57","40","2075","26.5","35","40","40","50","36.25","36.89","2","77","40","40"
"2005","no migration background","West Germany","34.45","38.5","5617","20","34","40","40","49","34.2","34.7","1","80","38.5","38.5"
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","33.33","38","995","15","30","40","40","48.5","32.69","33.97","2","60","37.5","38"
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","35.34","38.5","383","20","35","40","40","47","34.44","36.24","3","60","38","38.5"
"2006","no migration background","East Germany","36.68","40","2160","26","36","40","40","50","36.38","36.98","4","72","40","40"
"2006","no migration background","West Germany","34.13","38.5","5923","19.5","30.5","40","40","46","33.88","34.38","1","70","38.5","38.5"
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","33.52","38.5","869","15","30","40","40","50","32.85","34.19","3","77","37.5","38"
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","34.73","38.5","403","20","35","40","40","45","33.83","35.63","2.5","70","38","38.5"
"2007","no migration background","East Germany","36.7","40","2127","25","35","40","40","56","36.38","37.02","3","70","40","40"
"2007","no migration background","West Germany","34.18","38.5","5719","19.5","30.8","40","40","48","33.92","34.44","1.5","72","38.5","38.5"
"2008","direct migration background","East Germany","","","","","","","","","","","","","",""
"2008","direct migration background","West Germany","33.13","38","811","15","28","40","40","48","32.44","33.82","1.3","60","37.5","38.5"
"2008","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","West Germany","35.37","38.5","394","20","35","40","40","48.5","34.49","36.25","4","60","38.5","39"
"2008","no migration background","East Germany","36.78","40","2023","28","36","40","40","56","36.45","37.11","2","80","40","40"
"2008","no migration background","West Germany","34.32","38.5","5411","19.5","32","40","40","49","34.06","34.58","1","72","38.5","38.5"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","32.18","38","684","12","25","40","40","50","31.38","32.98","1.5","65","37.5","38.5"
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","35.08","38.5","365","20","35","40","40","50","34.11","36.05","2.5","50","38.5","39"
"2009","no migration background","East Germany","36.59","40","1975","25","36","40","40","56","36.25","36.93","4","77","40","40"
"2009","no migration background","West Germany","34.4","38.5","5106","19.5","33","40","40","48","34.13","34.67","2","72.5","38.5","38.5"
"2010","direct migration background","East Germany","34.19","40","31","20","30","40","40","45","30.21","38.17","6","45","20","40"
"2010","direct migration background","West Germany","32.28","38","1212","12","25","40","40","56","31.65","32.91","2","60","38","38.5"
"2010","indirect migration background","East Germany","33.31","40","36","20","30","40","40","42","30.49","36.13","5","42","38","40"
"2010","indirect migration background","West Germany","33.89","38.5","547","16","30","40","40","48","33","34.78","1","50","38","38.5"
"2010","no migration background","East Germany","36.12","40","2471","25","35","40","40","54","35.78","36.46","2","72","40","40"
"2010","no migration background","West Germany","33.96","38.5","7136","18","30","40","40","48","33.71","34.21","0.3","70","38","38.5"
"2011","direct migration background","East Germany","26.99","38","39","8","8","40","40","41","23.08","30.9","4.5","42","28.7999992370605","40"
"2011","direct migration background","West Germany","32.78","38.5","1450","14","25","40","40","56","32.2","33.36","2","58","38","38.5"
"2011","indirect migration background","East Germany","36.87","39","45","30","35","40","42.5","45","34.76","38.98","15","45","38","40"
"2011","indirect migration background","West Germany","33.82","38.5","673","16","30","40","40","48","33.01","34.63","3","60","37.5","38.5"
"2011","no migration background","East Germany","36.34","40","2913","25","35","40","40","54","36.03","36.65","0.5","80","40","40"
"2011","no migration background","West Germany","34.23","38.5","8746","19.2","30","40","40","48","34.01","34.45","1","78","38","38"
"2012","direct migration background","East Germany","34.93","39.32","44","20","30","40","40","42","31.52","38.34","4","60","30","40"
"2012","direct migration background","West Germany","33.08","38.5","1450","13","28","40","40","54","32.51","33.65","3","70","38","38.5"
"2012","indirect migration background","East Germany","34.85","37.92","41","24","35","40","40","40","32.8","36.9","10","40","37","40"
"2012","indirect migration background","West Germany","34.23","38.5","684","16","30","40","40","50","33.43","35.03","1","70","37.5","38.5"
"2012","no migration background","East Germany","35.99","40","2850","25","35","40","40","48","35.68","36.3","1","72","40","40"
"2012","no migration background","West Germany","34.2","39","8591","19","30","40","40","48","33.97","34.43","1","70","38","38"
"2013","direct migration background","East Germany","32.74","38","194","20","28","40","40","41","31.28","34.2","3","45","38","40"
"2013","direct migration background","West Germany","32.98","38.5","3242","13","25","40","40","50","32.59","33.37","1.5","70","38","38.5"
"2013","indirect migration background","East Germany","36.23","38.72","62","30","35","40","40","42.5","34.51","37.95","10","56","38","40"
"2013","indirect migration background","West Germany","34.48","39","1130","18","35","40","40","49","33.88","35.08","2","72","38","39"
"2013","no migration background","East Germany","35.95","40","2719","25","35","40","40","48","35.63","36.27","2","70","40","40"
"2013","no migration background","West Germany","34.23","38.5","8230","19.5","30","40","40","48","34","34.46","1","72","38","38"
"2014","direct migration background","East Germany","32.07","38","150","15","25","40","40","45","30.39","33.75","2","48","35","40"
"2014","direct migration background","West Germany","32.48","38.5","2673","13","25","40","40","50","32.05","32.91","1","70","38","38.5"
"2014","indirect migration background","East Germany","35.51","40","59","20","38","40","40","42","33.67","37.35","8","45","38","40"
"2014","indirect migration background","West Germany","33.87","38.5","982","16","30","40","40","48","33.2","34.54","2","60","38","38.5"
"2014","no migration background","East Germany","35.72","40","2480","23","35","40","40","48","35.38","36.06","2","60","40","40"
"2014","no migration background","West Germany","33.53","38.5","7655","16","30","40","40","48","33.29","33.77","1","72","38","38"
"2015","direct migration background","East Germany","32.92","38","197","20","30","40","40","45","31.53","34.31","3","50","38.5","40"
"2015","direct migration background","West Germany","33.01","38.5","3032","15","25","40","40","50","32.62","33.4","1","77","38.5","39"
"2015","indirect migration background","East Germany","35.78","40","62","30","32","40","40","42","33.87","37.69","6","50","38","40"
"2015","indirect migration background","West Germany","35.17","39","878","20","35","40","40","48","34.5","35.84","3","60","38","39"
"2015","no migration background","East Germany","35.51","40","2343","22.5","32.5","40","40","48","35.15","35.87","2","60","39","40"
"2015","no migration background","West Germany","33.66","38.5","7253","18","30","40","40","48","33.42","33.9","1","60","38","38"
"2016","direct migration background","East Germany","34.19","39","170","20","30","40","40","50","32.56","35.82","3","60","38","40"
"2016","direct migration background","West Germany","32.25","38.5","2546","12","25","40","40","48","31.81","32.69","1","66","38","39"
"2016","indirect migration background","East Germany","36.46","40","62","20","37.5","40","40","70","34.27","38.65","15","70","38","40"
"2016","indirect migration background","West Germany","34.02","38.5","856","16","35","40","40","48","33.3","34.74","2","72","37.5","38.5"
"2016","no migration background","East Germany","35.73","40","2234","23","35","40","40","48","35.37","36.09","1.5","60","39","40"
"2016","no migration background","West Germany","33.53","38.5","6793","16","30","40","40","46","33.28","33.78","1","77","38","38"
"2017","direct migration background","East Germany","34.14","40","250","15","30","40","40","45","32.87","35.41","3","50","39","40"
"2017","direct migration background","West Germany","32.54","38.5","2809","12","25","40","40","48","32.11","32.97","1.5","70","38","39"
"2017","indirect migration background","East Germany","37.43","40","53","30","39","40","40","45","35.36","39.5","8","45","38","40"
"2017","indirect migration background","West Germany","33.77","38.5","950","18","30","40","40","50","33.09","34.45","1.5","72","37.5","38"
"2017","no migration background","East Germany","35.37","40","2618","20","32.5","40","40","48","35.05","35.69","1.2","60","39.5","40"
"2017","no migration background","West Germany","33.69","38.5","8104","18","30","40","40","48","33.46","33.92","0.6","75","38","38"
"2018","direct migration background","East Germany","33.61","40","289","15","30","40","40","45","32.3","34.92","2","60","38","40"
"2018","direct migration background","West Germany","33.04","38.5","3059","16","28","40","40","50","32.64","33.44","1","80","38.5","39"
"2018","indirect migration background","East Germany","33.64","40","71","9","30","40","40","45","31.29","35.99","3","45","38","40"
"2018","indirect migration background","West Germany","33.71","38.5","966","14","31","40","40","48","33.02","34.4","1","60","38","38.5"
"2018","no migration background","East Germany","35.12","40","2569","21","31","40","40","48","34.79","35.45","2","72","39","40"
"2018","no migration background","West Germany","33.41","38.5","7752","16","30","40","40","48","33.18","33.64","0.4","70","38","38"
"2019","direct migration background","East Germany","33.88","39","248","20","30","40","40","42","32.5","35.26","3","50","36","40"
"2019","direct migration background","West Germany","33.23","38","2885","16","30","40","40","48","32.83","33.63","1","60","38","39"
"2019","indirect migration background","East Germany","37.17","40","64","31","38","40","40","41","35.44","38.9","8","42","39","40"
"2019","indirect migration background","West Germany","34.79","38.47","893","20","34","40","40","50","34.13","35.45","2","55","38","38"
"2019","no migration background","East Germany","35.51","40","2413","25","34","40","40","48","35.18","35.84","1","75","39","40"
"2019","no migration background","West Germany","33.56","38","7431","18","30","40","40","48","33.33","33.79","1","65","38","38"
