"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","no migration background","Urban Area","36.28","39","2624","22","37.5","40","40","47","35.98","36.58","3","60","39","39"
"1990","direct migration background","Rural Area","36.48","39","253","20","37.5","40","43.8","60","35.64","37.32","1.4","70","39","40"
"1990","direct migration background","Urban Area","37.25","38.5","1319","30","37.5","40","40","48.5","36.91","37.59","5","80","38","38.5"
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","35.21","37.97","124","25","37","40","40","54","34.09","36.33","10","55","38","38.5"
"1990","no migration background","Rural Area","38.51","40","2664","27","38","43.7","43.8","51","38.23","38.79","2","76","40","41"
"1990","no migration background","Urban Area","36.6","38.5","3612","24","37.5","40","43.5","48","36.35","36.85","2","72","39","39"
"1991","direct migration background","Rural Area","35.04","38.5","243","20","37","40","40","50","34.14","35.94","0","55","38","39"
"1991","direct migration background","Urban Area","36.75","38","1323","30","37.5","40","40","49","36.39","37.11","4","72","38","38"
"1991","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Urban Area","34.97","38","164","16","36","40","40","50","33.8","36.14","5","50","37.5","38.5"
"1991","no migration background","Rural Area","37.2","40","2327","25","37.5","40","42.5","50","36.91","37.49","4","74","40","40"
"1991","no migration background","Urban Area","35.93","38.5","3393","22","37","40","40","48","35.67","36.19","0.2","72","38.5","38.5"
"1992","direct migration background","Rural Area","34.42","38.11","219","19","35","40","40","50","33.56","35.28","5","64","38","38.5"
"1992","direct migration background","Urban Area","36.54","38","1237","26","37.5","40","40","50","36.19","36.89","3","66","37.5","38"
"1992","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1992","indirect migration background","Urban Area","34.53","37.93","177","16","37","40","40","51","33.16","35.9","3","54","37.5","38"
"1992","no migration background","Rural Area","36.86","39","2033","25","37.5","40","40","50","36.56","37.16","2","72","40","40"
"1992","no migration background","Urban Area","35.77","38.5","3217","22","37","40","40","48","35.51","36.03","0.6","70","38.5","38.5"
"1993","direct migration background","Rural Area","35.75","38.5","205","21","37","40","40","45","34.97","36.53","7","56","38","38.5"
"1993","direct migration background","Urban Area","36.36","38","1163","28","37","39.5","40","48","35.98","36.74","2","62","37.5","38"
"1993","indirect migration background","Rural Area","37.64","38","40","36","37.5","40","40","42.5","36.33","38.95","20","42.5","37.5","40"
"1993","indirect migration background","Urban Area","36.07","38","217","28","37","40","40","45","35.28","36.86","5","58","37.7999992370605","38"
"1993","no migration background","Rural Area","36.52","38.7","1938","25","37.5","40","40","50","36.21","36.83","1","70","40","40"
"1993","no migration background","Urban Area","35.61","38.5","3160","22","37","39","40","48","35.35","35.87","0","68","38.5","38.5"
"1994","direct migration background","Rural Area","33.66","38","179","22","24","40","40","42","32.71","34.61","2","58","38","38.5"
"1994","direct migration background","Urban Area","35.98","38","1043","25","36.5","39","40","60","35.53","36.43","0","72","37.5","38"
"1994","indirect migration background","Rural Area","37.9","39","37","25","38","40","48.5","56","34.76","41.04","6","56","38","40"
"1994","indirect migration background","Urban Area","36","38","219","20","37","40","40","45","35.12","36.88","8","54","38","38.5"
"1994","no migration background","Rural Area","36.36","39","1919","25","37.2","40","40","50","36.04","36.68","0","70","40","40"
"1994","no migration background","Urban Area","35.52","38.5","3070","20","36.5","39","40","48","35.25","35.79","0","72","38.5","38.5"
"1995","direct migration background","Rural Area","32.42","37.5","215","17","23","40","40","45","31.17","33.67","7","56","37.5","38.5"
"1995","direct migration background","Urban Area","35.41","38","1170","20","36","39.5","40","50","34.98","35.84","3.5","72","37.5","38"
"1995","indirect migration background","Rural Area","34.1","37.5","39","20","37","38.5","40","42","31.26","36.94","8","42","37","38.5"
"1995","indirect migration background","Urban Area","33.56","38","230","14","35","40","40","41","32.53","34.59","7","45","37.5","38"
"1995","no migration background","Rural Area","35.98","38.5","2020","23","37","40","40","48","35.65","36.31","4","72","39","40"
"1995","no migration background","Urban Area","35.13","38","3074","20","36","39","40","50","34.84","35.42","0.4","60","38.5","38.5"
"1996","direct migration background","Rural Area","34.76","38.29","212","20","35","40","40","47","33.74","35.78","6","51","37.5","38.5"
"1996","direct migration background","Urban Area","35.25","37.87","1071","20","35","40","40","48","34.81","35.69","4","59","37.5","37.5"
"1996","indirect migration background","Rural Area","35.41","37.32","44","25","35.5","38.5","40","49","32.46","38.36","6","54","37.5","38.5"
"1996","indirect migration background","Urban Area","35.59","38","242","24","36","39","40","43","34.8","36.38","9","48","37.5","38"
"1996","no migration background","Rural Area","35.89","38.5","1948","24","35","40","40","48","35.58","36.2","2.5","61","39","40"
"1996","no migration background","Urban Area","35.02","38.5","2994","20","35","39","40","48","34.73","35.31","0.3","60","38.5","38.5"
"1997","direct migration background","Rural Area","34.46","38.16","191","20","35.11","40","40","49","33.35","35.57","7","56","38","38.5"
"1997","direct migration background","Urban Area","35.41","37.5","973","20","35","40","40","50","34.95","35.87","2","60","37.5","37.5"
"1997","indirect migration background","Rural Area","35.02","38.11","47","20","37.5","40","40","45","31.94","38.1","2","45","37.5","40"
"1997","indirect migration background","Urban Area","36.09","38","260","28","37","39","40","48","35.22","36.96","5","50","37.5","38"
"1997","no migration background","Rural Area","36.16","38.5","1846","25","36","40","40","46","35.85","36.47","2.5","70","39","40"
"1997","no migration background","Urban Area","34.96","38.5","2849","20","35","39","40","48","34.66","35.26","1","80","38.5","38.5"
"1998","direct migration background","Rural Area","35.66","38.36","168","23","36","40","40","60","34.5","36.82","7","60","37.5","38.5"
"1998","direct migration background","Urban Area","34.95","37.5","955","20","35","40","40","48","34.46","35.44","3","60","37.5","37.5"
"1998","indirect migration background","Rural Area","32.93","38","50","12","25","39","40","40","30.31","35.55","7.5","40","37","38.5"
"1998","indirect migration background","Urban Area","36.06","38","257","24","36","39","40","48","35.19","36.93","6","50.5","37.5","38"
"1998","no migration background","Rural Area","35.69","38.5","2075","22","35","40","40","48","35.36","36.02","3","72","38.5","39"
"1998","no migration background","Urban Area","34.83","38.5","3249","20","35","40","40","48","34.54","35.12","2","60","38.5","38.5"
"1999","direct migration background","Rural Area","33.95","38","163","18.5","30","40","40","60","32.54","35.36","6","60","37.5","38.5"
"1999","direct migration background","Urban Area","34.84","38","887","20","35","40","40","48","34.31","35.37","3.5","60","37.5","38"
"1999","indirect migration background","Rural Area","33.57","37.5","50","20","35","40","40","40","30.83","36.31","6","42","37.5","38.5"
"1999","indirect migration background","Urban Area","35.45","38","284","20","36","39","40","48","34.54","36.36","3","60","37.5","38.5"
"1999","no migration background","Rural Area","35.64","38.5","2112","20","35","40","40","48","35.3","35.98","2","70","38.5","39"
"1999","no migration background","Urban Area","34.72","38.5","3229","20","35","40","40","50","34.42","35.02","2","70","38.5","38.5"
"2000","direct migration background","Rural Area","33.93","38","235","15","35","40","40","50","32.72","35.14","3","50","37.5","38.5"
"2000","direct migration background","Urban Area","34.56","38","1287","20","35","40","40","48","34.08","35.04","1.5","77","37.5","38"
"2000","indirect migration background","Rural Area","35.28","37.98","54","25","35","40","40","41","33.57","36.99","12","41","38","40"
"2000","indirect migration background","Urban Area","35.32","38","369","20","37","40","40","42","34.49","36.15","2.3","51","38","38.5"
"2000","no migration background","Rural Area","35.65","38.5","3557","20","35","40","40","48","35.38","35.92","2","70","38.5","39"
"2000","no migration background","Urban Area","34.65","38.5","5663","20","35","40","40","48","34.42","34.88","1","72","38","38.5"
"2001","direct migration background","Rural Area","35.32","38.5","225","18","37","40","40","50","34.1","36.54","3","56","38","38.5"
"2001","direct migration background","Urban Area","34.4","38","1197","20","35","40","40","48","33.9","34.9","2","55","37.5","38"
"2001","indirect migration background","Rural Area","34.21","37.5","50","21","35","38.5","40","40.8","31.77","36.65","6","40.8","37.5","38.5"
"2001","indirect migration background","Urban Area","34.59","38","370","19.5","35","40","40","45","33.72","35.46","3","60","38","38.5"
"2001","no migration background","Rural Area","35.09","38.5","3275","20","35","40","40","48","34.79","35.39","1","72","38.5","38.5"
"2001","no migration background","Urban Area","34.14","38","5359","19.5","35","40","40","50","33.89","34.39","1","75","38","38.5"
"2002","direct migration background","Rural Area","34.24","38.38","198","15","35","40","40","43","32.82","35.66","5","65","38","38.5"
"2002","direct migration background","Urban Area","34.29","38","1082","19.5","35","40","40","50","33.75","34.83","2","60","37.5","38"
"2002","indirect migration background","Rural Area","36.36","38","44","25","37.5","39","40","42.5","34.08","38.64","5","42.5","38","40"
"2002","indirect migration background","Urban Area","34.48","38.5","355","17.5","35","40","40","45","33.52","35.44","2","55","37.5","38.5"
"2002","no migration background","Rural Area","35.05","38.5","3233","20","35","40","40","50","34.75","35.35","1.5","64","38.5","38.5"
"2002","no migration background","Urban Area","34.29","38","5653","20","35","40","40","50","34.05","34.53","1","75","38","38.5"
"2003","direct migration background","Rural Area","31.77","37.47","196","12","20","39.5","40","42.5","30.23","33.31","5","50","37","38.5"
"2003","direct migration background","Urban Area","33.81","38","1014","16","35","40","40","48.5","33.23","34.39","1.5","60","37.5","37.5"
"2003","indirect migration background","Rural Area","33.24","38.13","51","14.5","25","40","40","48","30.29","36.19","7.5","48","36","40"
"2003","indirect migration background","Urban Area","34.11","38","371","15","35","39","40","48.5","33.06","35.16","2","60","37.5","38"
"2003","no migration background","Rural Area","34.7","38.5","3139","20","35","40","40","48","34.38","35.02","1","60","38.5","38.5"
"2003","no migration background","Urban Area","33.83","38","5526","19.3","32","40","40","48","33.58","34.08","1","60","38","38.5"
"2004","direct migration background","Rural Area","34.14","38.5","175","14","35","40","40","50","32.5","35.78","2","65","38","38.5"
"2004","direct migration background","Urban Area","33.89","38","910","18","35","40","40","48","33.28","34.5","1","60","37.5","38"
"2004","indirect migration background","Rural Area","34.54","40","55","19.5","27","40","40","46.5","31.94","37.14","10","46.5","37","40"
"2004","indirect migration background","Urban Area","35.23","38.5","347","20","35","40","40","45","34.27","36.19","3","55","37.5","38.5"
"2004","no migration background","Rural Area","35.06","38.5","2921","20","35","40","40","50","34.73","35.39","1","80","38.5","38.5"
"2004","no migration background","Urban Area","34.09","38","5164","20","34","40","40","45","33.84","34.34","1.5","70","38","38.5"
"2005","direct migration background","Rural Area","34.97","38.5","154","15","35","40","42","54","33.13","36.81","4","60","37.5","38.5"
"2005","direct migration background","Urban Area","33.47","38","863","16","30","40","40","48.5","32.82","34.12","2","60","37.5","38"
"2005","indirect migration background","Rural Area","35.57","38.5","52","20","37","40","40","46.5","33.45","37.69","12","46.5","37.5","40"
"2005","indirect migration background","Urban Area","34.98","38","344","20","35","40","40","56","33.99","35.97","4","60.5","38","38.5"
"2005","no migration background","Rural Area","35.44","38.5","2772","20","35","40","40","48","35.11","35.77","1","77","38.5","39"
"2005","no migration background","Urban Area","34.57","38.5","4920","20","35","40","40","50","34.31","34.83","1.5","80","38.5","38.5"
"2006","direct migration background","Rural Area","32.8","38","168","15","30","40","40","42","31.2","34.4","5","45","37.5","38.5"
"2006","direct migration background","Urban Area","33.42","38","847","15","30","40","40","50","32.73","34.11","2","60","37.5","38"
"2006","indirect migration background","Rural Area","34.76","38.5","63","20","35","40","40","44","32.33","37.19","5","45","38","40"
"2006","indirect migration background","Urban Area","35.57","38.5","336","20","35","40","40","47","34.63","36.51","3","60","38","38.5"
"2006","no migration background","Rural Area","35.19","38.5","2938","20","35","40","40","48","34.87","35.51","3.5","72","38.5","39"
"2006","no migration background","Urban Area","34.35","38.5","5145","20","32","40","40","46.5","34.09","34.61","1","60","38.5","38.5"
"2007","direct migration background","Rural Area","33.05","38.5","165","15","30","40","40","45","31.38","34.72","6","50","38","38.5"
"2007","direct migration background","Urban Area","33.59","38","723","16","30","40","40","50","32.86","34.32","3","77","37.5","38"
"2007","indirect migration background","Rural Area","33.11","38","67","20","30","39","40","44","31.29","34.93","8","45","38","40"
"2007","indirect migration background","Urban Area","34.96","38.5","360","20","35","40","40","45","33.98","35.94","2.5","70","38.5","38.5"
"2007","no migration background","Rural Area","35.42","39","2895","20","35","40","41","55","35.09","35.75","2","70","39","40"
"2007","no migration background","Urban Area","34.31","38.5","4951","19.5","32","40","40","48","34.04","34.58","1.5","72","38.5","38.5"
"2008","direct migration background","Rural Area","33.05","38","144","15","29","40","40","42","31.35","34.75","2.5","48","37","38.5"
"2008","direct migration background","Urban Area","33.04","38","689","13.3","28","40","40","48","32.3","33.78","1.3","60","37.5","38.5"
"2008","indirect migration background","Rural Area","34.79","38.5","59","20","35","40","40","42","32.62","36.96","8","42","38","40"
"2008","indirect migration background","Urban Area","35.31","38.5","358","20","35","40","40","48.5","34.37","36.25","4","60","38.5","39"
"2008","no migration background","Rural Area","35.23","39","2706","20","35","40","40","50","34.88","35.58","1","80","39","39.5"
"2008","no migration background","Urban Area","34.62","38.5","4728","20","34","40","40","50","34.35","34.89","2","72","38.5","38.5"
"2009","direct migration background","Rural Area","30.68","37.64","120","8","20","40","40","56","28.55","32.81","4","56","35","38.5"
"2009","direct migration background","Urban Area","32.51","38","582","12","25","40","40","50","31.67","33.35","1.5","65","37.5","38.5"
"2009","indirect migration background","Rural Area","35.72","38.5","65","20","35","40","40","50","33.48","37.96","8","50","37.5","40"
"2009","indirect migration background","Urban Area","35.05","38.5","319","20","35","40","40","45","34.02","36.08","2.5","50","38.5","39"
"2009","no migration background","Rural Area","35.27","39","2641","20","35","40","40","50","34.92","35.62","2","77","39","39.5"
"2009","no migration background","Urban Area","34.64","38.5","4440","20","34","40","40","50","34.35","34.93","2","60","38.5","39"
"2010","direct migration background","Rural Area","30.08","36","260","8","15","40","44.8","56","28.59","31.57","2","60","36","38.5"
"2010","direct migration background","Urban Area","32.94","38","983","15","25","40","40","56","32.25","33.63","2","60","38","38.5"
"2010","indirect migration background","Rural Area","34.53","38.5","106","19.5","35","40","40","42","32.48","36.58","1","42","37","39.5"
"2010","indirect migration background","Urban Area","33.72","38.5","477","16","30","40","40","48","32.78","34.66","1","50","38","38.5"
"2010","no migration background","Rural Area","34.74","39","3639","20","33","40","40","50","34.4","35.08","1","72","38.5","39"
"2010","no migration background","Urban Area","34.23","38.5","5968","19.3","30","40","40","48","33.96","34.5","0.3","70","38.5","38.5"
"2011","direct migration background","Rural Area","31.12","38","369","10","20","40","40","56","29.87","32.37","4","56","37.5","39"
"2011","direct migration background","Urban Area","33.17","38.5","1120","15","27","40","40","56","32.52","33.82","2","58","38","38.5"
"2011","indirect migration background","Rural Area","33.24","37.99","137","17","30","40","40","48","31.54","34.94","6","50","35","39"
"2011","indirect migration background","Urban Area","34.12","38.5","581","18","30","40","40","45","33.25","34.99","3","60","37.5","38.5"
"2011","no migration background","Rural Area","35.18","39","4489","20","35","40","40","48","34.88","35.48","0.5","80","38.5","39"
"2011","no migration background","Urban Area","34.41","39","7170","19.8","31","40","40","48","34.17","34.65","1","72","38","38.5"
"2012","direct migration background","Rural Area","32.59","38.5","379","12","28","40","40","48","31.43","33.75","3","60","38","39"
"2012","direct migration background","Urban Area","33.28","38.5","1115","15","28","40","40","60","32.64","33.92","3","70","38","38.5"
"2012","indirect migration background","Rural Area","35.87","39","139","20","30","40","42","55","34.29","37.45","8","55","37.5","40"
"2012","indirect migration background","Urban Area","33.9","38.5","586","15","32","40","40","50","33.03","34.77","1","70","37.5","38.5"
"2012","no migration background","Rural Area","34.87","39","4469","20","32","40","40","47","34.58","35.16","1.5","72","38.5","39"
"2012","no migration background","Urban Area","34.41","39","6972","19","31.2","40","40","50","34.16","34.66","1","70","38","38.5"
"2013","direct migration background","Rural Area","33.36","38.5","835","14","30","40","40","50","32.61","34.11","2","60","39","40"
"2013","direct migration background","Urban Area","32.87","38.5","2601","13","25","40","40","50","32.44","33.3","1.5","70","38","38"
"2013","indirect migration background","Rural Area","35.8","39","211","20","36","40","40","46","34.49","37.11","5","56","38","40"
"2013","indirect migration background","Urban Area","34.26","38.76","981","16","35","40","40","50","33.61","34.91","2","72","38","39"
"2013","no migration background","Rural Area","34.78","39","4232","20","30","40","40","48","34.48","35.08","1","70","38","38.5"
"2013","no migration background","Urban Area","34.5","39","6717","20","31","40","40","48","34.25","34.75","1","72","38","38.5"
"2014","direct migration background","Rural Area","32.17","38","715","12","25","40","40","50","31.33","33.01","2","65","38","39"
"2014","direct migration background","Urban Area","32.55","39","2108","14","25","40","40","48","32.06","33.04","1","70","38","38.5"
"2014","indirect migration background","Rural Area","34.04","38.5","211","19","30","40","41","52","32.65","35.43","2","52","38","40"
"2014","indirect migration background","Urban Area","33.92","38.7","830","16","31","40","40","47","33.2","34.64","2","60","38","38.5"
"2014","no migration background","Rural Area","33.88","38.5","3885","18","30","40","40","48","33.56","34.2","1","65","38","38.5"
"2014","no migration background","Urban Area","34.04","38.5","6250","19","30","40","40","48","33.79","34.29","1","72","38","38.5"
"2015","direct migration background","Rural Area","33.17","38.5","844","15","25","40","40","45","32.46","33.88","2","55","39","40"
"2015","direct migration background","Urban Area","32.95","38.5","2385","15","25","40","40","50","32.51","33.39","1","77","38.5","39"
"2015","indirect migration background","Rural Area","34.08","38.82","189","15","35","40","40","45","32.6","35.56","3","50","38","40"
"2015","indirect migration background","Urban Area","35.46","39.46","751","20","35","40","40","50","34.75","36.17","3","60","38","39"
"2015","no migration background","Rural Area","34.14","39","3704","20","30","40","40","48","33.82","34.46","2","60","38","38.5"
"2015","no migration background","Urban Area","34","38.5","5892","18","30","40","40","48","33.74","34.26","1","60","38","38.5"
"2016","direct migration background","Rural Area","33.49","39","706","18","30","40","40","48","32.67","34.31","1","60","39","40"
"2016","direct migration background","Urban Area","32.03","38","2010","11","25","40","40","48","31.54","32.52","2","66","38","38.5"
"2016","indirect migration background","Rural Area","35.39","38.5","191","20","35","40","40","50","33.96","36.82","2","50","38","40"
"2016","indirect migration background","Urban Area","33.88","38.5","727","15","32.5","40","40","48","33.09","34.67","2","72","37.5","38.5"
"2016","no migration background","Rural Area","34.21","38.56","3487","20","30","40","40","48","33.88","34.54","1","65","38","38.5"
"2016","no migration background","Urban Area","33.86","38.5","5540","18","30","40","40","45","33.59","34.13","1","77","38","38.5"
"2017","direct migration background","Rural Area","32.89","39","845","15","25","40","40","45","32.13","33.65","1.5","60","39","40"
"2017","direct migration background","Urban Area","32.56","38.5","2214","12","25","40","40","50","32.08","33.04","2","70","38","38.5"
"2017","indirect migration background","Rural Area","35.17","38.5","195","20","35","40","40","45","33.72","36.62","3","49","38","40"
"2017","indirect migration background","Urban Area","33.71","38.5","808","18","30","40","40","50","32.98","34.44","1.5","72","37.5","38"
"2017","no migration background","Rural Area","34.17","38.5","4239","20","30","40","40","48","33.87","34.47","1","75","38","38.5"
"2017","no migration background","Urban Area","33.96","38.5","6483","19","30","40","40","48","33.71","34.21","0.6","70","38","38.5"
"2018","direct migration background","Rural Area","33.4","38","890","19.2","30","40","40","48","32.69","34.11","2","60","38.5","40"
"2018","direct migration background","Urban Area","32.99","38.5","2458","16","28","40","40","50","32.54","33.44","1","80","38","39"
"2018","indirect migration background","Rural Area","35.6","38.5","201","25","35","40","40","46","34.15","37.05","2","50","38","39"
"2018","indirect migration background","Urban Area","33.36","38.5","836","12.5","30","40","40","48","32.61","34.11","1","60","38","38.5"
"2018","no migration background","Rural Area","33.89","38.5","4039","19","30","40","40","48","33.59","34.19","1","72","38","38.5"
"2018","no migration background","Urban Area","33.69","38.5","6282","18","30","40","40","48","33.44","33.94","0.4","70","38","38.5"
"2019","direct migration background","Rural Area","33.04","38","866","20","25","40","40","45","32.33","33.75","2","60","39","40"
"2019","direct migration background","Urban Area","33.33","38","2143","15","30","40","40","48","32.86","33.8","1","60","38","39"
"2019","indirect migration background","Rural Area","35.35","38","181","20","35","40","40","45","34.12","36.58","4","50","38","39"
"2019","indirect migration background","Urban Area","34.83","39","717","20","34","40","40","55","34.09","35.57","2","55","38","38"
"2019","no migration background","Rural Area","34.05","38","3745","20","30","40","40","48","33.74","34.36","1","75","38","38"
"2019","no migration background","Urban Area","33.9","38","5540","19","30","40","40","48","33.63","34.17","1","65","38","38"
