"plh0112","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Important","2011","Urban Area","West Germany","","","","","2"
"Important","2011","Rural Area","West Germany","","","","","2"
"Important","2011","Urban Area","East Germany","","","","","2"
"Less important","2011","Urban Area","West Germany","","","","","3"
"Less important","2011","Rural Area","East Germany","","","","","3"
"Less important","2011","Urban Area","East Germany","","","","","3"
"Less important","2011","Rural Area","West Germany","","","","","3"
"Quite unimportant","2011","Urban Area","East Germany","","","","","4"
"Quite unimportant","2011","Rural Area","West Germany","","","","","4"
"Quite unimportant","2011","Rural Area","East Germany","","","","","4"
"Quite unimportant","2011","Urban Area","West Germany","","","","","4"
"Very important","2011","Urban Area","West Germany","","","","","1"
"Very important","2011","Urban Area","East Germany","","","","","1"
"Very important","2011","Rural Area","East Germany","","","","","1"
"Very important","2011","Rural Area","West Germany","","","","","1"
"Important","2012","Urban Area","West Germany","5583","0.367896369635306","0.360306871012766","0.375485868257845","2"
"Important","2012","Urban Area","East Germany","747","0.341015914218462","0.321215958435571","0.360815870001354","2"
"Important","2012","Rural Area","West Germany","1933","0.330486593903665","0.318547475789389","0.342425712017942","2"
"Important","2012","Rural Area","East Germany","1301","0.32894915918644","0.314372790992795","0.343525527380084","2"
"Less important","2012","Urban Area","West Germany","6460","0.393295230977009","0.385607392723152","0.400983069230866","3"
"Less important","2012","Urban Area","East Germany","948","0.400911712071868","0.380442118477448","0.421381305666289","3"
"Less important","2012","Rural Area","East Germany","1849","0.451734429929094","0.436294536073569","0.46717432378462","3"
"Less important","2012","Rural Area","West Germany","2680","0.421196936994929","0.408664841405156","0.433729032584703","3"
"Quite unimportant","2012","Urban Area","East Germany","280","0.140918856312925","0.126386331206003","0.155451381419846","4"
"Quite unimportant","2012","Rural Area","West Germany","824","0.153947887844539","0.14478776894829","0.163108006740787","4"
"Quite unimportant","2012","Rural Area","East Germany","553","0.140840455671647","0.130048308792326","0.151632602550969","4"
"Quite unimportant","2012","Urban Area","West Germany","1632","0.116270658076703","0.111225777433598","0.121315538719809","4"
"Very important","2012","Urban Area","West Germany","1834","0.122537741310982","0.117377080075573","0.127698402546391","1"
"Very important","2012","Urban Area","East Germany","227","0.117153517396745","0.103720929366663","0.130586105426826","1"
"Very important","2012","Rural Area","East Germany","288","0.078475955212819","0.0701328279498102","0.0868190824758278","1"
"Very important","2012","Rural Area","West Germany","526","0.0943685812568669","0.086948560165602","0.101788602348132","1"
"Important","2013","Urban Area","East Germany","","","","","2"
"Important","2013","Rural Area","West Germany","","","","","2"
"Important","2013","Rural Area","East Germany","","","","","2"
"Important","2013","Urban Area","West Germany","","","","","2"
"Less important","2013","Urban Area","West Germany","","","","","3"
"Less important","2013","Urban Area","East Germany","","","","","3"
"Less important","2013","Rural Area","West Germany","","","","","3"
"Less important","2013","Rural Area","East Germany","","","","","3"
"Quite unimportant","2013","Urban Area","East Germany","","","","","4"
"Quite unimportant","2013","Rural Area","East Germany","","","","","4"
"Quite unimportant","2013","Rural Area","West Germany","","","","","4"
"Quite unimportant","2013","Urban Area","West Germany","","","","","4"
"Very important","2013","Urban Area","West Germany","","","","","1"
"Very important","2013","Urban Area","East Germany","","","","","1"
"Very important","2013","Rural Area","East Germany","","","","","1"
"Very important","2013","Rural Area","West Germany","","","","","1"
"Important","2014","Urban Area","East Germany","","","","","2"
"Important","2014","Rural Area","West Germany","","","","","2"
"Important","2014","Rural Area","East Germany","","","","","2"
"Important","2014","Urban Area","West Germany","","","","","2"
"Less important","2014","Urban Area","West Germany","","","","","3"
"Less important","2014","Urban Area","East Germany","","","","","3"
"Less important","2014","Rural Area","West Germany","","","","","3"
"Less important","2014","Rural Area","East Germany","","","","","3"
"Quite unimportant","2014","Urban Area","West Germany","","","","","4"
"Quite unimportant","2014","Urban Area","East Germany","","","","","4"
"Quite unimportant","2014","Rural Area","East Germany","","","","","4"
"Quite unimportant","2014","Rural Area","West Germany","","","","","4"
"Very important","2014","Urban Area","West Germany","","","","","1"
"Very important","2014","Urban Area","East Germany","","","","","1"
"Very important","2014","Rural Area","West Germany","","","","","1"
"Very important","2014","Rural Area","East Germany","","","","","1"
"Important","2015","Urban Area","East Germany","","","","","2"
"Important","2015","Rural Area","West Germany","","","","","2"
"Important","2015","Urban Area","West Germany","","","","","2"
"Important","2015","Rural Area","East Germany","","","","","2"
"Less important","2015","Urban Area","West Germany","","","","","3"
"Less important","2015","Urban Area","East Germany","","","","","3"
"Less important","2015","Rural Area","West Germany","","","","","3"
"Less important","2015","Rural Area","East Germany","","","","","3"
"Quite unimportant","2015","Urban Area","West Germany","","","","","4"
"Quite unimportant","2015","Urban Area","East Germany","","","","","4"
"Quite unimportant","2015","Rural Area","East Germany","","","","","4"
"Quite unimportant","2015","Rural Area","West Germany","","","","","4"
"Very important","2015","Urban Area","East Germany","","","","","1"
"Very important","2015","Urban Area","West Germany","","","","","1"
"Very important","2015","Rural Area","West Germany","","","","","1"
"Very important","2015","Rural Area","East Germany","","","","","1"
"Important","2016","Urban Area","East Germany","679","0.382546873740557","0.360412261140415","0.4046814863407","2"
"Important","2016","Rural Area","West Germany","1771","0.32296451870072","0.310228016088339","0.335701021313102","2"
"Important","2016","Rural Area","East Germany","993","0.32210428844686","0.30593174569702","0.338276831196699","2"
"Important","2016","Urban Area","West Germany","5525","0.376571561383596","0.368580834247765","0.384562288519427","2"
"Less important","2016","Urban Area","West Germany","5344","0.37893075477243","0.370930217073187","0.386931292471673","3"
"Less important","2016","Rural Area","West Germany","2210","0.425783069002815","0.412315188361535","0.439250949644095","3"
"Less important","2016","Urban Area","East Germany","748","0.376948256237474","0.354876823431503","0.399019689043446","3"
"Less important","2016","Rural Area","East Germany","1473","0.443357651472506","0.426164169528711","0.460551133416301","3"
