"plh0112","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","1990","lower secondary degree","Female","341","0.176250226934174","0.160299138877885","0.192201314990462"
"Quite unimportant","1990","secondary school degree","Male","41","0.0568672725098016","0.03895304092555","0.0747815040940532"
"Quite unimportant","1990","secondary school degree","Female","64","0.0802131071750561","0.0628398370206113","0.0975863773295008"
"Quite unimportant","1990","college entrance qualification","Male","34","0.0484501881350259","0.0327008436328504","0.0641995326372014"
"Quite unimportant","1990","college entrance qualification","Female","15","","",""
"Quite unimportant","1990","Other degree","Male","2","","",""
"Quite unimportant","1990","Other degree","Female","2","","",""
"Quite unimportant","1990","no degree/no degree yet","Male","5","","",""
"Quite unimportant","1990","no degree/no degree yet","Female","6","","",""
"Very important","1991","lower secondary degree","Male","","","",""
"Very important","1991","lower secondary degree","Female","","","",""
"Very important","1991","secondary school degree","Male","","","",""
"Very important","1991","secondary school degree","Female","","","",""
"Very important","1991","college entrance qualification","Male","","","",""
"Very important","1991","college entrance qualification","Female","","","",""
"Very important","1991","Other degree","Male","","","",""
"Very important","1991","Other degree","Female","","","",""
"Very important","1991","no degree/no degree yet","Male","","","",""
"Very important","1991","no degree/no degree yet","Female","","","",""
"Important","1991","lower secondary degree","Male","","","",""
"Important","1991","lower secondary degree","Female","","","",""
"Important","1991","secondary school degree","Male","","","",""
"Important","1991","secondary school degree","Female","","","",""
"Important","1991","college entrance qualification","Male","","","",""
"Important","1991","college entrance qualification","Female","","","",""
"Important","1991","Other degree","Male","","","",""
"Important","1991","Other degree","Female","","","",""
"Important","1991","no degree/no degree yet","Male","","","",""
"Important","1991","no degree/no degree yet","Female","","","",""
"Less important","1991","lower secondary degree","Male","","","",""
"Less important","1991","lower secondary degree","Female","","","",""
"Less important","1991","secondary school degree","Male","","","",""
"Less important","1991","secondary school degree","Female","","","",""
"Less important","1991","college entrance qualification","Male","","","",""
"Less important","1991","college entrance qualification","Female","","","",""
"Less important","1991","Other degree","Male","","","",""
"Less important","1991","Other degree","Female","","","",""
"Less important","1991","no degree/no degree yet","Male","","","",""
"Less important","1991","no degree/no degree yet","Female","","","",""
"Quite unimportant","1991","lower secondary degree","Male","","","",""
"Quite unimportant","1991","lower secondary degree","Female","","","",""
"Quite unimportant","1991","secondary school degree","Male","","","",""
"Quite unimportant","1991","secondary school degree","Female","","","",""
"Quite unimportant","1991","college entrance qualification","Male","","","",""
"Quite unimportant","1991","college entrance qualification","Female","","","",""
"Quite unimportant","1991","Other degree","Male","","","",""
"Quite unimportant","1991","Other degree","Female","","","",""
"Quite unimportant","1991","no degree/no degree yet","Male","","","",""
"Quite unimportant","1991","no degree/no degree yet","Female","","","",""
"Very important","1992","lower secondary degree","Male","272","0.109406199524064","0.0971358105910919","0.121676588457037"
"Very important","1992","lower secondary degree","Female","268","0.0891466771759925","0.0787396029837785","0.0995537513682065"
"Very important","1992","secondary school degree","Male","177","0.132700371640627","0.115600500206063","0.14980024307519"
"Very important","1992","secondary school degree","Female","233","0.133334498201751","0.118315790530259","0.148353205873242"
"Very important","1992","college entrance qualification","Male","154","0.171985047664367","0.148513706722108","0.195456388606627"
"Very important","1992","college entrance qualification","Female","121","0.211109065328514","0.180413535919336","0.241804594737692"
"Very important","1992","Other degree","Male","4","","",""
"Very important","1992","Other degree","Female","9","","",""
"Very important","1992","no degree/no degree yet","Male","16","","",""
"Very important","1992","no degree/no degree yet","Female","30","0.203195525023873","0.132937527038871","0.273453523008875"
"Important","1992","lower secondary degree","Male","894","0.346020084564652","0.327320567600208","0.364719601529096"
"Important","1992","lower secondary degree","Female","1077","0.359527891558909","0.342002478936555","0.377053304181262"
"Important","1992","secondary school degree","Male","603","0.40438969147008","0.379652332208182","0.429127050731978"
"Important","1992","secondary school degree","Female","792","0.394331919926804","0.372740368269155","0.415923471584454"
"Important","1992","college entrance qualification","Male","437","0.444018188028086","0.413114939172199","0.474921436883972"
"Important","1992","college entrance qualification","Female","300","0.448188043432898","0.410782248353647","0.485593838512149"
"Important","1992","Other degree","Male","20","","",""
"Important","1992","Other degree","Female","10","","",""
"Important","1992","no degree/no degree yet","Male","42","0.384962356768621","0.290992306401697","0.478932407135546"
"Important","1992","no degree/no degree yet","Female","45","0.355992030339711","0.272387737631298","0.439596323048125"
"Less important","1992","lower secondary degree","Male","1026","0.407460520350564","0.38814533222259","0.426775708478538"
"Less important","1992","lower secondary degree","Female","1090","0.372382756156162","0.35472668534952","0.390038826962803"
"Less important","1992","secondary school degree","Male","636","0.396304217858533","0.371649751116757","0.420958684600309"
"Less important","1992","secondary school degree","Female","825","0.398274303594037","0.376645825225137","0.419902781962937"
"Less important","1992","college entrance qualification","Male","348","0.326133687942652","0.29697565848634","0.355291717398963"
"Less important","1992","college entrance qualification","Female","226","0.287259030575699","0.253224802033953","0.321293259117444"
"Less important","1992","Other degree","Male","16","","",""
"Less important","1992","Other degree","Female","21","","",""
"Less important","1992","no degree/no degree yet","Male","37","0.399228546100296","0.304649502819287","0.493807589381304"
"Less important","1992","no degree/no degree yet","Female","35","0.263194827404876","0.186303417135254","0.340086237674497"
"Quite unimportant","1992","lower secondary degree","Male","294","0.137113195560719","0.123592031916507","0.150634359204932"
"Quite unimportant","1992","lower secondary degree","Female","445","0.178942675108937","0.164943722288342","0.192941627929533"
"Quite unimportant","1992","secondary school degree","Male","96","0.0666057190307597","0.0540378824851728","0.0791735555763467"
"Quite unimportant","1992","secondary school degree","Female","118","0.0740592782774083","0.0624897174479656","0.085628839106851"
"Quite unimportant","1992","college entrance qualification","Male","54","0.0578630763648957","0.0433409156406436","0.0723852370891479"
"Quite unimportant","1992","college entrance qualification","Female","32","0.0534438606628897","0.0365263949979155","0.070361326327864"
"Quite unimportant","1992","Other degree","Male","10","","",""
"Quite unimportant","1992","Other degree","Female","6","","",""
"Quite unimportant","1992","no degree/no degree yet","Male","8","","",""
"Quite unimportant","1992","no degree/no degree yet","Female","16","","",""
"Very important","1993","lower secondary degree","Male","","","",""
"Very important","1993","lower secondary degree","Female","","","",""
"Very important","1993","secondary school degree","Male","","","",""
"Very important","1993","secondary school degree","Female","","","",""
"Very important","1993","college entrance qualification","Male","","","",""
"Very important","1993","college entrance qualification","Female","","","",""
"Very important","1993","Other degree","Male","","","",""
"Very important","1993","Other degree","Female","","","",""
"Very important","1993","no degree/no degree yet","Male","","","",""
"Very important","1993","no degree/no degree yet","Female","","","",""
"Important","1993","lower secondary degree","Male","","","",""
"Important","1993","lower secondary degree","Female","","","",""
"Important","1993","secondary school degree","Male","","","",""
"Important","1993","secondary school degree","Female","","","",""
"Important","1993","college entrance qualification","Male","","","",""
"Important","1993","college entrance qualification","Female","","","",""
"Important","1993","Other degree","Male","","","",""
"Important","1993","Other degree","Female","","","",""
"Important","1993","no degree/no degree yet","Male","","","",""
"Important","1993","no degree/no degree yet","Female","","","",""
"Less important","1993","lower secondary degree","Male","","","",""
"Less important","1993","lower secondary degree","Female","","","",""
"Less important","1993","secondary school degree","Male","","","",""
"Less important","1993","secondary school degree","Female","","","",""
"Less important","1993","college entrance qualification","Male","","","",""
"Less important","1993","college entrance qualification","Female","","","",""
"Less important","1993","Other degree","Male","","","",""
"Less important","1993","Other degree","Female","","","",""
"Less important","1993","no degree/no degree yet","Male","","","",""
"Less important","1993","no degree/no degree yet","Female","","","",""
"Quite unimportant","1993","lower secondary degree","Male","","","",""
"Quite unimportant","1993","lower secondary degree","Female","","","",""
"Quite unimportant","1993","secondary school degree","Male","","","",""
"Quite unimportant","1993","secondary school degree","Female","","","",""
"Quite unimportant","1993","college entrance qualification","Male","","","",""
"Quite unimportant","1993","college entrance qualification","Female","","","",""
"Quite unimportant","1993","Other degree","Male","","","",""
"Quite unimportant","1993","Other degree","Female","","","",""
"Quite unimportant","1993","no degree/no degree yet","Male","","","",""
"Quite unimportant","1993","no degree/no degree yet","Female","","","",""
"Very important","1994","lower secondary degree","Male","","","",""
"Very important","1994","lower secondary degree","Female","","","",""
"Very important","1994","secondary school degree","Male","","","",""
"Very important","1994","secondary school degree","Female","","","",""
"Very important","1994","college entrance qualification","Male","","","",""
"Very important","1994","college entrance qualification","Female","","","",""
"Very important","1994","Other degree","Male","","","",""
"Very important","1994","Other degree","Female","","","",""
"Very important","1994","no degree/no degree yet","Male","","","",""
"Very important","1994","no degree/no degree yet","Female","","","",""
"Important","1994","lower secondary degree","Male","","","",""
"Important","1994","lower secondary degree","Female","","","",""
"Important","1994","secondary school degree","Male","","","",""
"Important","1994","secondary school degree","Female","","","",""
"Important","1994","college entrance qualification","Male","","","",""
"Important","1994","college entrance qualification","Female","","","",""
"Important","1994","Other degree","Male","","","",""
"Important","1994","Other degree","Female","","","",""
"Important","1994","no degree/no degree yet","Male","","","",""
"Important","1994","no degree/no degree yet","Female","","","",""
"Less important","1994","lower secondary degree","Male","","","",""
"Less important","1994","lower secondary degree","Female","","","",""
"Less important","1994","secondary school degree","Male","","","",""
"Less important","1994","secondary school degree","Female","","","",""
"Less important","1994","college entrance qualification","Male","","","",""
"Less important","1994","college entrance qualification","Female","","","",""
"Less important","1994","Other degree","Male","","","",""
"Less important","1994","Other degree","Female","","","",""
"Less important","1994","no degree/no degree yet","Male","","","",""
"Less important","1994","no degree/no degree yet","Female","","","",""
"Quite unimportant","1994","lower secondary degree","Male","","","",""
"Quite unimportant","1994","lower secondary degree","Female","","","",""
"Quite unimportant","1994","secondary school degree","Male","","","",""
"Quite unimportant","1994","secondary school degree","Female","","","",""
"Quite unimportant","1994","college entrance qualification","Male","","","",""
"Quite unimportant","1994","college entrance qualification","Female","","","",""
"Quite unimportant","1994","Other degree","Male","","","",""
"Quite unimportant","1994","Other degree","Female","","","",""
"Quite unimportant","1994","no degree/no degree yet","Male","","","",""
"Quite unimportant","1994","no degree/no degree yet","Female","","","",""
"Very important","1995","lower secondary degree","Male","166","0.0729659029635706","0.0624236441904443","0.0835081617366969"
"Very important","1995","lower secondary degree","Female","193","0.0757143106452679","0.0656479712992563","0.0857806499912795"
"Very important","1995","secondary school degree","Male","118","0.0814509073030816","0.0674730402937651","0.0954287743123981"
"Very important","1995","secondary school degree","Female","212","0.113327772776017","0.0993404602718138","0.127315085280219"
"Very important","1995","college entrance qualification","Male","110","0.112808599281603","0.0936824959315738","0.131934702631631"
"Very important","1995","college entrance qualification","Female","113","0.154260712077885","0.128830899549089","0.17969052460668"
"Very important","1995","Other degree","Male","25","","",""
"Very important","1995","Other degree","Female","30","0.155237883019432","0.1070559416466","0.203419824392264"
"Very important","1995","no degree/no degree yet","Male","22","","",""
"Very important","1995","no degree/no degree yet","Female","35","0.207943396729584","0.147986046190526","0.267900747268641"
"Important","1995","lower secondary degree","Male","801","0.330649247422766","0.311579871296603","0.34971862354893"
"Important","1995","lower secondary degree","Female","865","0.312640040545692","0.295000231476683","0.330279849614701"
"Important","1995","secondary school degree","Male","538","0.394114881206864","0.369143169390924","0.419086593022804"
"Important","1995","secondary school degree","Female","737","0.377245083712559","0.3558578347419","0.398632332683217"
"Important","1995","college entrance qualification","Male","468","0.44425601265076","0.414215953980498","0.474296071321022"
"Important","1995","college entrance qualification","Female","341","0.41927483489499","0.384534663150799","0.45401500663918"
"Important","1995","Other degree","Male","83","0.416197046014787","0.350912757653449","0.481481334376125"
"Important","1995","Other degree","Female","96","0.41357859568481","0.348054330692506","0.479102860677113"
"Important","1995","no degree/no degree yet","Male","77","0.496600949660184","0.419608071894615","0.573593827425752"
"Important","1995","no degree/no degree yet","Female","80","0.438143270006414","0.364841810267338","0.51144472974549"
"Less important","1995","lower secondary degree","Male","1050","0.443979974368282","0.423840286046154","0.464119662690409"
"Less important","1995","lower secondary degree","Female","1142","0.421026577807282","0.402239313900551","0.439813841714012"
"Less important","1995","secondary school degree","Male","711","0.454351392642756","0.428906875602649","0.479795909682863"
"Less important","1995","secondary school degree","Female","876","0.423853798131381","0.402048655108818","0.445658941153943"
"Less important","1995","college entrance qualification","Male","421","0.391437656096289","0.361930281363324","0.420945030829254"
"Less important","1995","college entrance qualification","Female","291","0.378366419534845","0.344221918873501","0.412510920196189"
"Less important","1995","Other degree","Male","82","0.320685533509374","0.25886949786263","0.382501569156117"
"Less important","1995","Other degree","Female","68","0.29990558734858","0.238939432003186","0.360871742693975"
"Less important","1995","no degree/no degree yet","Male","51","0.330429461223611","0.257997852172598","0.402861070274624"
"Less important","1995","no degree/no degree yet","Female","46","0.2503311995986","0.18633061134189","0.31433178785531"
"Quite unimportant","1995","lower secondary degree","Male","321","0.152404875245381","0.137836219117826","0.166973531372936"
"Quite unimportant","1995","lower secondary degree","Female","453","0.190619071001758","0.175672584167303","0.205565557836214"
"Quite unimportant","1995","secondary school degree","Male","104","0.070082818847298","0.0570370502350811","0.083128587459515"
"Quite unimportant","1995","secondary school degree","Female","148","0.0855733453800444","0.0732301318508133","0.0979165589092756"
"Quite unimportant","1995","college entrance qualification","Male","52","0.0514977319713485","0.038136085674512","0.064859378268185"
"Quite unimportant","1995","college entrance qualification","Female","30","0.0480980334922809","0.0330334540497555","0.0631626129348062"
"Quite unimportant","1995","Other degree","Male","29","","",""
"Quite unimportant","1995","Other degree","Female","23","","",""
"Quite unimportant","1995","no degree/no degree yet","Male","12","","",""
"Quite unimportant","1995","no degree/no degree yet","Female","15","","",""
"Very important","1996","lower secondary degree","Male","","","",""
"Very important","1996","lower secondary degree","Female","","","",""
"Very important","1996","secondary school degree","Male","","","",""
"Very important","1996","secondary school degree","Female","","","",""
"Very important","1996","college entrance qualification","Male","","","",""
"Very important","1996","college entrance qualification","Female","","","",""
"Very important","1996","Other degree","Male","","","",""
"Very important","1996","Other degree","Female","","","",""
"Very important","1996","no degree/no degree yet","Male","","","",""
"Very important","1996","no degree/no degree yet","Female","","","",""
"Important","1996","lower secondary degree","Male","","","",""
"Important","1996","lower secondary degree","Female","","","",""
"Important","1996","secondary school degree","Male","","","",""
"Important","1996","secondary school degree","Female","","","",""
"Important","1996","college entrance qualification","Male","","","",""
"Important","1996","college entrance qualification","Female","","","",""
"Important","1996","Other degree","Male","","","",""
"Important","1996","Other degree","Female","","","",""
"Important","1996","no degree/no degree yet","Male","","","",""
"Important","1996","no degree/no degree yet","Female","","","",""
"Less important","1996","lower secondary degree","Male","","","",""
"Less important","1996","lower secondary degree","Female","","","",""
"Less important","1996","secondary school degree","Male","","","",""
"Less important","1996","secondary school degree","Female","","","",""
"Less important","1996","college entrance qualification","Male","","","",""
"Less important","1996","college entrance qualification","Female","","","",""
"Less important","1996","Other degree","Male","","","",""
"Less important","1996","Other degree","Female","","","",""
"Less important","1996","no degree/no degree yet","Male","","","",""
"Less important","1996","no degree/no degree yet","Female","","","",""
"Quite unimportant","1996","lower secondary degree","Male","","","",""
"Quite unimportant","1996","lower secondary degree","Female","","","",""
"Quite unimportant","1996","secondary school degree","Male","","","",""
"Quite unimportant","1996","secondary school degree","Female","","","",""
"Quite unimportant","1996","college entrance qualification","Male","","","",""
"Quite unimportant","1996","college entrance qualification","Female","","","",""
"Quite unimportant","1996","Other degree","Male","","","",""
"Quite unimportant","1996","Other degree","Female","","","",""
"Quite unimportant","1996","no degree/no degree yet","Male","","","",""
"Quite unimportant","1996","no degree/no degree yet","Female","","","",""
"Very important","1997","lower secondary degree","Male","","","",""
"Very important","1997","lower secondary degree","Female","","","",""
"Very important","1997","secondary school degree","Male","","","",""
"Very important","1997","secondary school degree","Female","","","",""
"Very important","1997","college entrance qualification","Male","","","",""
"Very important","1997","college entrance qualification","Female","","","",""
"Very important","1997","Other degree","Male","","","",""
"Very important","1997","Other degree","Female","","","",""
"Very important","1997","no degree/no degree yet","Male","","","",""
"Very important","1997","no degree/no degree yet","Female","","","",""
"Important","1997","lower secondary degree","Male","","","",""
"Important","1997","lower secondary degree","Female","","","",""
"Important","1997","secondary school degree","Male","","","",""
"Important","1997","secondary school degree","Female","","","",""
"Important","1997","college entrance qualification","Male","","","",""
"Important","1997","college entrance qualification","Female","","","",""
"Important","1997","Other degree","Male","","","",""
"Important","1997","Other degree","Female","","","",""
"Important","1997","no degree/no degree yet","Male","","","",""
"Important","1997","no degree/no degree yet","Female","","","",""
"Less important","1997","lower secondary degree","Male","","","",""
"Less important","1997","lower secondary degree","Female","","","",""
"Less important","1997","secondary school degree","Male","","","",""
"Less important","1997","secondary school degree","Female","","","",""
"Less important","1997","college entrance qualification","Male","","","",""
"Less important","1997","college entrance qualification","Female","","","",""
"Less important","1997","Other degree","Male","","","",""
"Less important","1997","Other degree","Female","","","",""
"Less important","1997","no degree/no degree yet","Male","","","",""
"Less important","1997","no degree/no degree yet","Female","","","",""
"Quite unimportant","1997","lower secondary degree","Male","","","",""
"Quite unimportant","1997","lower secondary degree","Female","","","",""
"Quite unimportant","1997","secondary school degree","Male","","","",""
"Quite unimportant","1997","secondary school degree","Female","","","",""
"Quite unimportant","1997","college entrance qualification","Male","","","",""
"Quite unimportant","1997","college entrance qualification","Female","","","",""
"Quite unimportant","1997","Other degree","Male","","","",""
"Quite unimportant","1997","Other degree","Female","","","",""
"Quite unimportant","1997","no degree/no degree yet","Male","","","",""
"Quite unimportant","1997","no degree/no degree yet","Female","","","",""
"Very important","1998","lower secondary degree","Male","","","",""
"Very important","1998","lower secondary degree","Female","","","",""
"Very important","1998","secondary school degree","Male","","","",""
"Very important","1998","secondary school degree","Female","","","",""
"Very important","1998","college entrance qualification","Male","","","",""
"Very important","1998","college entrance qualification","Female","","","",""
"Very important","1998","Other degree","Male","","","",""
"Very important","1998","Other degree","Female","","","",""
"Very important","1998","no degree/no degree yet","Male","","","",""
"Very important","1998","no degree/no degree yet","Female","","","",""
"Important","1998","lower secondary degree","Male","","","",""
"Important","1998","lower secondary degree","Female","","","",""
"Important","1998","secondary school degree","Male","","","",""
"Important","1998","secondary school degree","Female","","","",""
"Important","1998","college entrance qualification","Male","","","",""
"Important","1998","college entrance qualification","Female","","","",""
"Important","1998","Other degree","Male","","","",""
"Important","1998","Other degree","Female","","","",""
"Important","1998","no degree/no degree yet","Male","","","",""
"Important","1998","no degree/no degree yet","Female","","","",""
"Less important","1998","lower secondary degree","Male","","","",""
"Less important","1998","lower secondary degree","Female","","","",""
"Less important","1998","secondary school degree","Male","","","",""
"Less important","1998","secondary school degree","Female","","","",""
"Less important","1998","college entrance qualification","Male","","","",""
"Less important","1998","college entrance qualification","Female","","","",""
"Less important","1998","Other degree","Male","","","",""
"Less important","1998","Other degree","Female","","","",""
"Less important","1998","no degree/no degree yet","Male","","","",""
"Less important","1998","no degree/no degree yet","Female","","","",""
"Quite unimportant","1998","lower secondary degree","Male","","","",""
"Quite unimportant","1998","lower secondary degree","Female","","","",""
"Quite unimportant","1998","secondary school degree","Male","","","",""
"Quite unimportant","1998","secondary school degree","Female","","","",""
"Quite unimportant","1998","college entrance qualification","Male","","","",""
"Quite unimportant","1998","college entrance qualification","Female","","","",""
"Quite unimportant","1998","Other degree","Male","","","",""
"Quite unimportant","1998","Other degree","Female","","","",""
"Quite unimportant","1998","no degree/no degree yet","Male","","","",""
"Quite unimportant","1998","no degree/no degree yet","Female","","","",""
"Very important","1999","lower secondary degree","Male","","","",""
"Very important","1999","lower secondary degree","Female","","","",""
"Very important","1999","secondary school degree","Male","","","",""
"Very important","1999","secondary school degree","Female","","","",""
"Very important","1999","college entrance qualification","Male","","","",""
"Very important","1999","college entrance qualification","Female","","","",""
"Very important","1999","Other degree","Male","","","",""
"Very important","1999","Other degree","Female","","","",""
"Very important","1999","no degree/no degree yet","Male","","","",""
"Very important","1999","no degree/no degree yet","Female","","","",""
"Important","1999","lower secondary degree","Male","","","",""
"Important","1999","lower secondary degree","Female","","","",""
"Important","1999","secondary school degree","Male","","","",""
"Important","1999","secondary school degree","Female","","","",""
"Important","1999","college entrance qualification","Male","","","",""
"Important","1999","college entrance qualification","Female","","","",""
"Important","1999","Other degree","Male","","","",""
"Important","1999","Other degree","Female","","","",""
"Important","1999","no degree/no degree yet","Male","","","",""
"Important","1999","no degree/no degree yet","Female","","","",""
"Less important","1999","lower secondary degree","Male","","","",""
"Less important","1999","lower secondary degree","Female","","","",""
"Less important","1999","secondary school degree","Male","","","",""
"Less important","1999","secondary school degree","Female","","","",""
"Less important","1999","college entrance qualification","Male","","","",""
"Less important","1999","college entrance qualification","Female","","","",""
"Less important","1999","Other degree","Male","","","",""
"Less important","1999","Other degree","Female","","","",""
"Less important","1999","no degree/no degree yet","Male","","","",""
"Less important","1999","no degree/no degree yet","Female","","","",""
"Quite unimportant","1999","lower secondary degree","Male","","","",""
"Quite unimportant","1999","lower secondary degree","Female","","","",""
"Quite unimportant","1999","secondary school degree","Male","","","",""
"Quite unimportant","1999","secondary school degree","Female","","","",""
"Quite unimportant","1999","college entrance qualification","Male","","","",""
"Quite unimportant","1999","college entrance qualification","Female","","","",""
"Quite unimportant","1999","Other degree","Male","","","",""
"Quite unimportant","1999","Other degree","Female","","","",""
"Quite unimportant","1999","no degree/no degree yet","Male","","","",""
"Quite unimportant","1999","no degree/no degree yet","Female","","","",""
"Very important","2000","lower secondary degree","Male","","","",""
"Very important","2000","lower secondary degree","Female","","","",""
"Very important","2000","secondary school degree","Male","","","",""
"Very important","2000","secondary school degree","Female","","","",""
"Very important","2000","college entrance qualification","Male","","","",""
"Very important","2000","college entrance qualification","Female","","","",""
"Very important","2000","Other degree","Male","","","",""
"Very important","2000","Other degree","Female","","","",""
"Very important","2000","no degree/no degree yet","Male","","","",""
"Very important","2000","no degree/no degree yet","Female","","","",""
"Important","2000","lower secondary degree","Male","","","",""
"Important","2000","lower secondary degree","Female","","","",""
"Important","2000","secondary school degree","Male","","","",""
"Important","2000","secondary school degree","Female","","","",""
"Important","2000","college entrance qualification","Male","","","",""
"Important","2000","college entrance qualification","Female","","","",""
"Important","2000","Other degree","Male","","","",""
"Important","2000","Other degree","Female","","","",""
"Important","2000","no degree/no degree yet","Male","","","",""
"Important","2000","no degree/no degree yet","Female","","","",""
"Less important","2000","lower secondary degree","Male","","","",""
"Less important","2000","lower secondary degree","Female","","","",""
"Less important","2000","secondary school degree","Male","","","",""
"Less important","2000","secondary school degree","Female","","","",""
"Less important","2000","college entrance qualification","Male","","","",""
"Less important","2000","college entrance qualification","Female","","","",""
"Less important","2000","Other degree","Male","","","",""
"Less important","2000","Other degree","Female","","","",""
"Less important","2000","no degree/no degree yet","Male","","","",""
"Less important","2000","no degree/no degree yet","Female","","","",""
"Quite unimportant","2000","lower secondary degree","Male","","","",""
"Quite unimportant","2000","lower secondary degree","Female","","","",""
"Quite unimportant","2000","secondary school degree","Male","","","",""
"Quite unimportant","2000","secondary school degree","Female","","","",""
"Quite unimportant","2000","college entrance qualification","Male","","","",""
"Quite unimportant","2000","college entrance qualification","Female","","","",""
"Quite unimportant","2000","Other degree","Male","","","",""
"Quite unimportant","2000","Other degree","Female","","","",""
"Quite unimportant","2000","no degree/no degree yet","Male","","","",""
"Quite unimportant","2000","no degree/no degree yet","Female","","","",""
"Very important","2001","lower secondary degree","Male","","","",""
"Very important","2001","lower secondary degree","Female","","","",""
"Very important","2001","secondary school degree","Male","","","",""
"Very important","2001","secondary school degree","Female","","","",""
"Very important","2001","college entrance qualification","Male","","","",""
"Very important","2001","college entrance qualification","Female","","","",""
"Very important","2001","Other degree","Male","","","",""
"Very important","2001","Other degree","Female","","","",""
"Very important","2001","no degree/no degree yet","Male","","","",""
"Very important","2001","no degree/no degree yet","Female","","","",""
"Important","2001","lower secondary degree","Male","","","",""
"Important","2001","lower secondary degree","Female","","","",""
"Important","2001","secondary school degree","Male","","","",""
"Important","2001","secondary school degree","Female","","","",""
"Important","2001","college entrance qualification","Male","","","",""
"Important","2001","college entrance qualification","Female","","","",""
"Important","2001","Other degree","Male","","","",""
"Important","2001","Other degree","Female","","","",""
"Important","2001","no degree/no degree yet","Male","","","",""
"Important","2001","no degree/no degree yet","Female","","","",""
"Less important","2001","lower secondary degree","Male","","","",""
"Less important","2001","lower secondary degree","Female","","","",""
"Less important","2001","secondary school degree","Male","","","",""
"Less important","2001","secondary school degree","Female","","","",""
"Less important","2001","college entrance qualification","Male","","","",""
"Less important","2001","college entrance qualification","Female","","","",""
"Less important","2001","Other degree","Male","","","",""
"Less important","2001","Other degree","Female","","","",""
"Less important","2001","no degree/no degree yet","Male","","","",""
"Less important","2001","no degree/no degree yet","Female","","","",""
"Quite unimportant","2001","lower secondary degree","Male","","","",""
"Quite unimportant","2001","lower secondary degree","Female","","","",""
"Quite unimportant","2001","secondary school degree","Male","","","",""
"Quite unimportant","2001","secondary school degree","Female","","","",""
"Quite unimportant","2001","college entrance qualification","Male","","","",""
"Quite unimportant","2001","college entrance qualification","Female","","","",""
"Quite unimportant","2001","Other degree","Male","","","",""
"Quite unimportant","2001","Other degree","Female","","","",""
"Quite unimportant","2001","no degree/no degree yet","Male","","","",""
"Quite unimportant","2001","no degree/no degree yet","Female","","","",""
"Very important","2002","lower secondary degree","Male","","","",""
"Very important","2002","lower secondary degree","Female","","","",""
"Very important","2002","secondary school degree","Male","","","",""
"Very important","2002","secondary school degree","Female","","","",""
"Very important","2002","college entrance qualification","Male","","","",""
"Very important","2002","college entrance qualification","Female","","","",""
"Very important","2002","Other degree","Male","","","",""
"Very important","2002","Other degree","Female","","","",""
