"plh0112","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Important","1990","16-34 y.","(2c_voc) vocational maturity certificate","75","0.412956137000536","0.340007647254759","0.485904626746313"
"Important","1990","16-34 y.","(3a) lower tertiary education","21","","",""
"Important","1990","16-34 y.","(3b) higher tertiary education","49","0.404802560882174","0.316611054056656","0.492994067707692"
"Important","1990","35-65 y.","(0) in school","","","",""
"Important","1990","35-65 y.","(1a) inadequately completed","3","","",""
"Important","1990","35-65 y.","(1b) general elementary school","230","0.332818465575759","0.297734620091311","0.367902311060207"
"Important","1990","35-65 y.","(1c) basic vocational qualification","635","0.393537436016383","0.36993655582011","0.417138316212655"
"Important","1990","35-65 y.","(2b) intermediate general qualification","27","","",""
"Important","1990","35-65 y.","(2a) intermediate vocational","225","0.432069038541689","0.389574101956628","0.474563975126749"
"Important","1990","35-65 y.","(2c_gen) general maturity certificate","10","","",""
"Important","1990","35-65 y.","(2c_voc) vocational maturity certificate","47","0.455612662724968","0.359433414321039","0.551791911128896"
"Important","1990","35-65 y.","(3a) lower tertiary education","60","0.442578181472935","0.360007157041259","0.525149205904612"
"Important","1990","35-65 y.","(3b) higher tertiary education","120","0.437216326707837","0.378374560791115","0.49605809262456"
"Important","1990","66 and older","(0) in school","","","",""
"Important","1990","66 and older","(1a) inadequately completed","4","","",""
"Important","1990","66 and older","(1b) general elementary school","64","0.179315682281218","0.139297446180398","0.219333918382037"
"Important","1990","66 and older","(1c) basic vocational qualification","125","0.311779019443597","0.266609569085349","0.356948469801846"
"Important","1990","66 and older","(2b) intermediate general qualification","9","","",""
"Important","1990","66 and older","(2a) intermediate vocational","55","0.416355766004774","0.331616869092863","0.501094662916686"
"Important","1990","66 and older","(2c_gen) general maturity certificate","3","","",""
"Important","1990","66 and older","(2c_voc) vocational maturity certificate","13","","",""
"Important","1990","66 and older","(3a) lower tertiary education","13","","",""
"Important","1990","66 and older","(3b) higher tertiary education","17","","",""
"Less important","1990","16-34 y.","(0) in school","29","","",""
"Less important","1990","16-34 y.","(1a) inadequately completed","16","","",""
"Less important","1990","16-34 y.","(1b) general elementary school","114","0.380461352677245","0.326416203550826","0.434506501803663"
"Less important","1990","16-34 y.","(1c) basic vocational qualification","313","0.437584095099104","0.401119377734551","0.474048812463657"
"Less important","1990","16-34 y.","(2b) intermediate general qualification","62","0.289311219166012","0.228128435718494","0.35049400261353"
"Less important","1990","16-34 y.","(2a) intermediate vocational","266","0.484255645752344","0.443443311306065","0.525067980198622"
"Less important","1990","16-34 y.","(2c_gen) general maturity certificate","51","0.198429308418025","0.146662130324276","0.250196486511773"
"Less important","1990","16-34 y.","(2c_voc) vocational maturity certificate","54","0.315123061005963","0.246293431573727","0.383952690438198"
"Less important","1990","16-34 y.","(3a) lower tertiary education","27","","",""
"Less important","1990","16-34 y.","(3b) higher tertiary education","36","0.299544015631635","0.21724486385714","0.38184316740613"
"Less important","1990","35-65 y.","(0) in school","","","",""
"Less important","1990","35-65 y.","(1a) inadequately completed","8","","",""
"Less important","1990","35-65 y.","(1b) general elementary school","268","0.381441827785606","0.345277041280968","0.417606614290244"
"Less important","1990","35-65 y.","(1c) basic vocational qualification","700","0.412316742166118","0.388536278413926","0.43609720591831"
"Less important","1990","35-65 y.","(2b) intermediate general qualification","15","","",""
"Less important","1990","35-65 y.","(2a) intermediate vocational","203","0.385675554283519","0.343919178778831","0.427431929788207"
"Less important","1990","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Less important","1990","35-65 y.","(2c_voc) vocational maturity certificate","37","0.364159990193761","0.271231363518709","0.457088616868813"
"Less important","1990","35-65 y.","(3a) lower tertiary education","59","0.417361321973429","0.335383486645621","0.499339157301237"
"Less important","1990","35-65 y.","(3b) higher tertiary education","87","0.327009244541226","0.271361017534523","0.382657471547929"
"Less important","1990","66 and older","(0) in school","","","",""
"Less important","1990","66 and older","(1a) inadequately completed","","","",""
"Less important","1990","66 and older","(1b) general elementary school","135","0.377258741544892","0.326695580807997","0.427821902281787"
"Less important","1990","66 and older","(1c) basic vocational qualification","146","0.347443277111626","0.301012227757416","0.393874326465836"
"Less important","1990","66 and older","(2b) intermediate general qualification","10","","",""
"Less important","1990","66 and older","(2a) intermediate vocational","47","0.366515444016206","0.283684889209484","0.449345998822928"
"Less important","1990","66 and older","(2c_gen) general maturity certificate","3","","",""
"Less important","1990","66 and older","(2c_voc) vocational maturity certificate","14","","",""
"Less important","1990","66 and older","(3a) lower tertiary education","6","","",""
"Less important","1990","66 and older","(3b) higher tertiary education","11","","",""
"Quite unimportant","1990","16-34 y.","(0) in school","","","",""
"Quite unimportant","1990","16-34 y.","(1a) inadequately completed","4","","",""
"Quite unimportant","1990","16-34 y.","(1b) general elementary school","26","","",""
"Quite unimportant","1990","16-34 y.","(1c) basic vocational qualification","41","0.052973730251297","0.0365101387551305","0.0694373217474635"
"Quite unimportant","1990","16-34 y.","(2b) intermediate general qualification","9","","",""
"Quite unimportant","1990","16-34 y.","(2a) intermediate vocational","29","","",""
"Quite unimportant","1990","16-34 y.","(2c_gen) general maturity certificate","8","","",""
"Quite unimportant","1990","16-34 y.","(2c_voc) vocational maturity certificate","8","","",""
"Quite unimportant","1990","16-34 y.","(3a) lower tertiary education","3","","",""
"Quite unimportant","1990","16-34 y.","(3b) higher tertiary education","1","","",""
"Quite unimportant","1990","35-65 y.","(0) in school","","","",""
"Quite unimportant","1990","35-65 y.","(1a) inadequately completed","3","","",""
"Quite unimportant","1990","35-65 y.","(1b) general elementary school","117","0.171406972957828","0.14334834998113","0.199465595934526"
"Quite unimportant","1990","35-65 y.","(1c) basic vocational qualification","151","0.0928202702810344","0.0788017795519126","0.106838761010156"
"Quite unimportant","1990","35-65 y.","(2b) intermediate general qualification","8","","",""
"Quite unimportant","1990","35-65 y.","(2a) intermediate vocational","30","0.053799639053886","0.0344445989646867","0.0731546791430854"
"Quite unimportant","1990","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","35-65 y.","(2c_voc) vocational maturity certificate","5","","",""
"Quite unimportant","1990","35-65 y.","(3a) lower tertiary education","7","","",""
"Quite unimportant","1990","35-65 y.","(3b) higher tertiary education","10","","",""
"Quite unimportant","1990","66 and older","(0) in school","","","",""
"Quite unimportant","1990","66 and older","(1a) inadequately completed","4","","",""
"Quite unimportant","1990","66 and older","(1b) general elementary school","134","0.387714042923165","0.336887139278966","0.438540946567364"
"Quite unimportant","1990","66 and older","(1c) basic vocational qualification","103","0.273068615027069","0.229623593959298","0.316513636094841"
"Quite unimportant","1990","66 and older","(2b) intermediate general qualification","8","","",""
"Quite unimportant","1990","66 and older","(2a) intermediate vocational","19","","",""
"Quite unimportant","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"Quite unimportant","1990","66 and older","(3a) lower tertiary education","3","","",""
"Quite unimportant","1990","66 and older","(3b) higher tertiary education","3","","",""
"Very important","1991","16-34 y.","(0) in school","","","",""
"Very important","1991","16-34 y.","(1a) inadequately completed","","","",""
"Very important","1991","16-34 y.","(1b) general elementary school","","","",""
"Very important","1991","16-34 y.","(1c) basic vocational qualification","","","",""
"Very important","1991","16-34 y.","(2b) intermediate general qualification","","","",""
"Very important","1991","16-34 y.","(2a) intermediate vocational","","","",""
"Very important","1991","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very important","1991","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","16-34 y.","(3a) lower tertiary education","","","",""
"Very important","1991","16-34 y.","(3b) higher tertiary education","","","",""
"Very important","1991","35-65 y.","(0) in school","","","",""
"Very important","1991","35-65 y.","(1a) inadequately completed","","","",""
"Very important","1991","35-65 y.","(1b) general elementary school","","","",""
"Very important","1991","35-65 y.","(1c) basic vocational qualification","","","",""
"Very important","1991","35-65 y.","(2b) intermediate general qualification","","","",""
"Very important","1991","35-65 y.","(2a) intermediate vocational","","","",""
"Very important","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very important","1991","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","35-65 y.","(3a) lower tertiary education","","","",""
"Very important","1991","35-65 y.","(3b) higher tertiary education","","","",""
"Very important","1991","66 and older","(0) in school","","","",""
"Very important","1991","66 and older","(1a) inadequately completed","","","",""
"Very important","1991","66 and older","(1b) general elementary school","","","",""
"Very important","1991","66 and older","(1c) basic vocational qualification","","","",""
"Very important","1991","66 and older","(2b) intermediate general qualification","","","",""
"Very important","1991","66 and older","(2a) intermediate vocational","","","",""
"Very important","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"Very important","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","66 and older","(3a) lower tertiary education","","","",""
"Very important","1991","66 and older","(3b) higher tertiary education","","","",""
"Important","1991","16-34 y.","(0) in school","","","",""
"Important","1991","16-34 y.","(1a) inadequately completed","","","",""
"Important","1991","16-34 y.","(1b) general elementary school","","","",""
"Important","1991","16-34 y.","(1c) basic vocational qualification","","","",""
"Important","1991","16-34 y.","(2b) intermediate general qualification","","","",""
"Important","1991","16-34 y.","(2a) intermediate vocational","","","",""
"Important","1991","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Important","1991","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","16-34 y.","(3a) lower tertiary education","","","",""
"Important","1991","16-34 y.","(3b) higher tertiary education","","","",""
"Important","1991","35-65 y.","(0) in school","","","",""
"Important","1991","35-65 y.","(1a) inadequately completed","","","",""
"Important","1991","35-65 y.","(1b) general elementary school","","","",""
"Important","1991","35-65 y.","(1c) basic vocational qualification","","","",""
"Important","1991","35-65 y.","(2b) intermediate general qualification","","","",""
"Important","1991","35-65 y.","(2a) intermediate vocational","","","",""
"Important","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Important","1991","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","35-65 y.","(3a) lower tertiary education","","","",""
"Important","1991","35-65 y.","(3b) higher tertiary education","","","",""
"Important","1991","66 and older","(0) in school","","","",""
"Important","1991","66 and older","(1a) inadequately completed","","","",""
"Important","1991","66 and older","(1b) general elementary school","","","",""
"Important","1991","66 and older","(1c) basic vocational qualification","","","",""
"Important","1991","66 and older","(2b) intermediate general qualification","","","",""
"Important","1991","66 and older","(2a) intermediate vocational","","","",""
"Important","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"Important","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","66 and older","(3a) lower tertiary education","","","",""
"Important","1991","66 and older","(3b) higher tertiary education","","","",""
"Less important","1991","16-34 y.","(0) in school","","","",""
"Less important","1991","16-34 y.","(1a) inadequately completed","","","",""
"Less important","1991","16-34 y.","(1b) general elementary school","","","",""
"Less important","1991","16-34 y.","(1c) basic vocational qualification","","","",""
"Less important","1991","16-34 y.","(2b) intermediate general qualification","","","",""
"Less important","1991","16-34 y.","(2a) intermediate vocational","","","",""
"Less important","1991","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Less important","1991","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Less important","1991","16-34 y.","(3a) lower tertiary education","","","",""
"Less important","1991","16-34 y.","(3b) higher tertiary education","","","",""
"Less important","1991","35-65 y.","(0) in school","","","",""
"Less important","1991","35-65 y.","(1a) inadequately completed","","","",""
"Less important","1991","35-65 y.","(1b) general elementary school","","","",""
"Less important","1991","35-65 y.","(1c) basic vocational qualification","","","",""
"Less important","1991","35-65 y.","(2b) intermediate general qualification","","","",""
"Less important","1991","35-65 y.","(2a) intermediate vocational","","","",""
"Less important","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Less important","1991","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Less important","1991","35-65 y.","(3a) lower tertiary education","","","",""
"Less important","1991","35-65 y.","(3b) higher tertiary education","","","",""
"Less important","1991","66 and older","(0) in school","","","",""
"Less important","1991","66 and older","(1a) inadequately completed","","","",""
"Less important","1991","66 and older","(1b) general elementary school","","","",""
"Less important","1991","66 and older","(1c) basic vocational qualification","","","",""
"Less important","1991","66 and older","(2b) intermediate general qualification","","","",""
"Less important","1991","66 and older","(2a) intermediate vocational","","","",""
"Less important","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"Less important","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Less important","1991","66 and older","(3a) lower tertiary education","","","",""
"Less important","1991","66 and older","(3b) higher tertiary education","","","",""
"Quite unimportant","1991","16-34 y.","(0) in school","","","",""
"Quite unimportant","1991","16-34 y.","(1a) inadequately completed","","","",""
"Quite unimportant","1991","16-34 y.","(1b) general elementary school","","","",""
"Quite unimportant","1991","16-34 y.","(1c) basic vocational qualification","","","",""
"Quite unimportant","1991","16-34 y.","(2b) intermediate general qualification","","","",""
"Quite unimportant","1991","16-34 y.","(2a) intermediate vocational","","","",""
"Quite unimportant","1991","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1991","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1991","16-34 y.","(3a) lower tertiary education","","","",""
"Quite unimportant","1991","16-34 y.","(3b) higher tertiary education","","","",""
"Quite unimportant","1991","35-65 y.","(0) in school","","","",""
"Quite unimportant","1991","35-65 y.","(1a) inadequately completed","","","",""
"Quite unimportant","1991","35-65 y.","(1b) general elementary school","","","",""
"Quite unimportant","1991","35-65 y.","(1c) basic vocational qualification","","","",""
"Quite unimportant","1991","35-65 y.","(2b) intermediate general qualification","","","",""
"Quite unimportant","1991","35-65 y.","(2a) intermediate vocational","","","",""
"Quite unimportant","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1991","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1991","35-65 y.","(3a) lower tertiary education","","","",""
"Quite unimportant","1991","35-65 y.","(3b) higher tertiary education","","","",""
"Quite unimportant","1991","66 and older","(0) in school","","","",""
"Quite unimportant","1991","66 and older","(1a) inadequately completed","","","",""
"Quite unimportant","1991","66 and older","(1b) general elementary school","","","",""
"Quite unimportant","1991","66 and older","(1c) basic vocational qualification","","","",""
"Quite unimportant","1991","66 and older","(2b) intermediate general qualification","","","",""
"Quite unimportant","1991","66 and older","(2a) intermediate vocational","","","",""
"Quite unimportant","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1991","66 and older","(3a) lower tertiary education","","","",""
"Quite unimportant","1991","66 and older","(3b) higher tertiary education","","","",""
"Very important","1992","16-34 y.","(0) in school","23","","",""
"Very important","1992","16-34 y.","(1a) inadequately completed","19","","",""
"Very important","1992","16-34 y.","(1b) general elementary school","40","0.124124728153022","0.0861758117175847","0.16207364458846"
"Very important","1992","16-34 y.","(1c) basic vocational qualification","84","0.110580362565283","0.0884722989376595","0.132688426192907"
"Very important","1992","16-34 y.","(2b) intermediate general qualification","86","0.234950614500569","0.191633730348617","0.27826749865252"
"Very important","1992","16-34 y.","(2a) intermediate vocational","142","0.135485142390209","0.116816315155049","0.154153969625368"
"Very important","1992","16-34 y.","(2c_gen) general maturity certificate","61","0.229682609262779","0.177954078826947","0.281411139698612"
"Very important","1992","16-34 y.","(2c_voc) vocational maturity certificate","47","0.24025940574113","0.186206961741369","0.294311849740891"
"Very important","1992","16-34 y.","(3a) lower tertiary education","21","","",""
"Very important","1992","16-34 y.","(3b) higher tertiary education","28","","",""
"Very important","1992","35-65 y.","(0) in school","","","",""
"Very important","1992","35-65 y.","(1a) inadequately completed","5","","",""
"Very important","1992","35-65 y.","(1b) general elementary school","83","0.0994344411917686","0.0782568532116197","0.120612029171917"
"Very important","1992","35-65 y.","(1c) basic vocational qualification","257","0.113644027361725","0.101014703842036","0.126273350881414"
"Very important","1992","35-65 y.","(2b) intermediate general qualification","9","","",""
"Very important","1992","35-65 y.","(2a) intermediate vocational","116","0.127428879961341","0.107402260874025","0.147455499048656"
"Very important","1992","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Very important","1992","35-65 y.","(2c_voc) vocational maturity certificate","21","","",""
"Very important","1992","35-65 y.","(3a) lower tertiary education","65","0.128047732111749","0.10022335121267","0.155872113010827"
"Very important","1992","35-65 y.","(3b) higher tertiary education","67","0.160202872902227","0.128886956452435","0.191518789352018"
"Very important","1992","66 and older","(0) in school","","","",""
"Very important","1992","66 and older","(1a) inadequately completed","1","","",""
"Very important","1992","66 and older","(1b) general elementary school","23","","",""
"Very important","1992","66 and older","(1c) basic vocational qualification","44","0.0680668545477088","0.0482737864563475","0.08785992263907"
"Very important","1992","66 and older","(2b) intermediate general qualification","3","","",""
"Very important","1992","66 and older","(2a) intermediate vocational","18","","",""
"Very important","1992","66 and older","(2c_gen) general maturity certificate","","","",""
"Very important","1992","66 and older","(2c_voc) vocational maturity certificate","4","","",""
"Very important","1992","66 and older","(3a) lower tertiary education","11","","",""
"Very important","1992","66 and older","(3b) higher tertiary education","7","","",""
"Important","1992","16-34 y.","(0) in school","47","0.437525825254054","0.341253570127761","0.533798080380347"
"Important","1992","16-34 y.","(1a) inadequately completed","35","0.342115872687978","0.247214216706707","0.437017528669248"
"Important","1992","16-34 y.","(1b) general elementary school","122","0.438027388607414","0.38092460224811","0.495130174966717"
"Important","1992","16-34 y.","(1c) basic vocational qualification","287","0.378802473317353","0.344606134926541","0.412998811708164"
"Important","1992","16-34 y.","(2b) intermediate general qualification","169","0.443782545847584","0.393021378987362","0.494543712707807"
"Important","1992","16-34 y.","(2a) intermediate vocational","498","0.370553423122672","0.344208931474365","0.396897914770978"
"Important","1992","16-34 y.","(2c_gen) general maturity certificate","118","0.444382792725455","0.383274845723007","0.505490739727903"
"Important","1992","16-34 y.","(2c_voc) vocational maturity certificate","98","0.438301555580019","0.375527442304877","0.501075668855161"
"Important","1992","16-34 y.","(3a) lower tertiary education","87","0.358304004925664","0.298261950410386","0.418346059440941"
"Important","1992","16-34 y.","(3b) higher tertiary education","77","0.44099757534986","0.368864019125081","0.513131131574638"
"Important","1992","35-65 y.","(0) in school","","","",""
"Important","1992","35-65 y.","(1a) inadequately completed","9","","",""
"Important","1992","35-65 y.","(1b) general elementary school","248","0.33165091469372","0.298331858743873","0.364969970643568"
"Important","1992","35-65 y.","(1c) basic vocational qualification","966","0.386590797200987","0.367213036335725","0.405968558066249"
"Important","1992","35-65 y.","(2b) intermediate general qualification","25","","",""
"Important","1992","35-65 y.","(2a) intermediate vocational","432","0.417252438328887","0.387637354842013","0.446867521815762"
"Important","1992","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Important","1992","35-65 y.","(2c_voc) vocational maturity certificate","54","0.372906257540294","0.294196212844751","0.451616302235837"
"Important","1992","35-65 y.","(3a) lower tertiary education","252","0.472283338080698","0.430711911894581","0.513854764266815"
"Important","1992","35-65 y.","(3b) higher tertiary education","238","0.468147995035785","0.425546016652112","0.510749973419458"
"Important","1992","66 and older","(0) in school","","","",""
"Important","1992","66 and older","(1a) inadequately completed","2","","",""
"Important","1992","66 and older","(1b) general elementary school","104","0.235319777032632","0.195773454914617","0.274866099150646"
"Important","1992","66 and older","(1c) basic vocational qualification","208","0.31305555440584","0.276611690708448","0.349499418103232"
"Important","1992","66 and older","(2b) intermediate general qualification","14","","",""
"Important","1992","66 and older","(2a) intermediate vocational","59","0.355203028165128","0.280580600801157","0.4298254555291"
"Important","1992","66 and older","(2c_gen) general maturity certificate","2","","",""
"Important","1992","66 and older","(2c_voc) vocational maturity certificate","15","","",""
"Important","1992","66 and older","(3a) lower tertiary education","29","","",""
"Important","1992","66 and older","(3b) higher tertiary education","26","","",""
"Less important","1992","16-34 y.","(0) in school","31","0.329781242811988","0.238544605674098","0.421017879949878"
"Less important","1992","16-34 y.","(1a) inadequately completed","32","0.380925118555551","0.283783827363651","0.478066409747451"
"Less important","1992","16-34 y.","(1b) general elementary school","98","0.338485523612749","0.284024121498624","0.392946925726873"
"Less important","1992","16-34 y.","(1c) basic vocational qualification","347","0.443436652034142","0.408415418511156","0.478457885557128"
"Less important","1992","16-34 y.","(2b) intermediate general qualification","96","0.273538097054341","0.22799322206888","0.319082972039801"
"Less important","1992","16-34 y.","(2a) intermediate vocational","589","0.444455563953832","0.417349993936215","0.471561133971448"
"Less important","1992","16-34 y.","(2c_gen) general maturity certificate","69","0.302853544485798","0.246345591526919","0.359361497444677"
"Less important","1992","16-34 y.","(2c_voc) vocational maturity certificate","87","0.294862936889837","0.237174425182322","0.352551448597351"
"Less important","1992","16-34 y.","(3a) lower tertiary education","127","0.459579206844026","0.397175374737112","0.52198303895094"
"Less important","1992","16-34 y.","(3b) higher tertiary education","66","0.335278872459344","0.266692910856998","0.40386483406169"
"Less important","1992","35-65 y.","(0) in school","","","",""
"Less important","1992","35-65 y.","(1a) inadequately completed","10","","",""
"Less important","1992","35-65 y.","(1b) general elementary school","314","0.411226716478294","0.376403801894938","0.446049631061651"
"Less important","1992","35-65 y.","(1c) basic vocational qualification","984","0.40149106118764","0.381984713832271","0.42099740854301"
"Less important","1992","35-65 y.","(2b) intermediate general qualification","27","","",""
"Less important","1992","35-65 y.","(2a) intermediate vocational","447","0.386274408821284","0.357032321351566","0.415516496291003"
"Less important","1992","35-65 y.","(2c_gen) general maturity certificate","10","","",""
"Less important","1992","35-65 y.","(2c_voc) vocational maturity certificate","53","0.347853238160983","0.270329485678395","0.425376990643572"
"Less important","1992","35-65 y.","(3a) lower tertiary education","207","0.33577778873544","0.296452140689833","0.375103436781048"
"Less important","1992","35-65 y.","(3b) higher tertiary education","204","0.335684136414888","0.295366459147401","0.376001813682376"
"Less important","1992","66 and older","(0) in school","","","",""
"Less important","1992","66 and older","(1a) inadequately completed","1","","",""
"Less important","1992","66 and older","(1b) general elementary school","146","0.330426897798047","0.286576488401211","0.374277307194883"
"Less important","1992","66 and older","(1c) basic vocational qualification","220","0.350717658516487","0.31321616958745","0.388219147445524"
"Less important","1992","66 and older","(2b) intermediate general qualification","9","","",""
"Less important","1992","66 and older","(2a) intermediate vocational","56","0.354991152695264","0.280378728938222","0.429603576452307"
"Less important","1992","66 and older","(2c_gen) general maturity certificate","2","","",""
"Less important","1992","66 and older","(2c_voc) vocational maturity certificate","11","","",""
"Less important","1992","66 and older","(3a) lower tertiary education","17","","",""
"Less important","1992","66 and older","(3b) higher tertiary education","8","","",""
"Quite unimportant","1992","16-34 y.","(0) in school","1","","",""
"Quite unimportant","1992","16-34 y.","(1a) inadequately completed","10","","",""
"Quite unimportant","1992","16-34 y.","(1b) general elementary school","30","0.0993623596268154","0.064932513082284","0.133792206171347"
"Quite unimportant","1992","16-34 y.","(1c) basic vocational qualification","55","0.0671805120832216","0.0495331903180811","0.0848278338483622"
"Quite unimportant","1992","16-34 y.","(2b) intermediate general qualification","17","","",""
"Quite unimportant","1992","16-34 y.","(2a) intermediate vocational","62","0.0495058705332881","0.0376730564705458","0.0613386845960304"
"Quite unimportant","1992","16-34 y.","(2c_gen) general maturity certificate","6","","",""
"Quite unimportant","1992","16-34 y.","(2c_voc) vocational maturity certificate","8","","",""
"Quite unimportant","1992","16-34 y.","(3a) lower tertiary education","10","","",""
"Quite unimportant","1992","16-34 y.","(3b) higher tertiary education","11","","",""
"Quite unimportant","1992","35-65 y.","(0) in school","","","",""
"Quite unimportant","1992","35-65 y.","(1a) inadequately completed","7","","",""
"Quite unimportant","1992","35-65 y.","(1b) general elementary school","122","0.157687927636217","0.131895860862989","0.183479994409445"
"Quite unimportant","1992","35-65 y.","(1c) basic vocational qualification","219","0.0982741142496476","0.0864284469602177","0.110119781539077"
"Quite unimportant","1992","35-65 y.","(2b) intermediate general qualification","9","","",""
"Quite unimportant","1992","35-65 y.","(2a) intermediate vocational","70","0.0690442728884882","0.0538177187380955","0.0842708270388809"
"Quite unimportant","1992","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Quite unimportant","1992","35-65 y.","(2c_voc) vocational maturity certificate","17","","",""
"Quite unimportant","1992","35-65 y.","(3a) lower tertiary education","30","0.0638911410721127","0.0435265024140469","0.0842557797301784"
"Quite unimportant","1992","35-65 y.","(3b) higher tertiary education","18","","",""
"Quite unimportant","1992","66 and older","(0) in school","","","",""
"Quite unimportant","1992","66 and older","(1a) inadequately completed","6","","",""
"Quite unimportant","1992","66 and older","(1b) general elementary school","169","0.387101883078584","0.341692694466053","0.432511071691116"
