"plh0112","year","education","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","1992","secondary school degree","214","0.070855106463036","0.0623302756474208","0.0793799372786511"
"Quite unimportant","1992","college entrance qualification","86","0.0560988171026227","0.045068955286556","0.0671286789186893"
"Quite unimportant","1992","Other degree","16","","",""
"Quite unimportant","1992","no degree/no degree yet","24","","",""
"Very important","1993","lower secondary degree","","","",""
"Very important","1993","secondary school degree","","","",""
"Very important","1993","college entrance qualification","","","",""
"Very important","1993","Other degree","","","",""
"Very important","1993","no degree/no degree yet","","","",""
"Important","1993","lower secondary degree","","","",""
"Important","1993","secondary school degree","","","",""
"Important","1993","college entrance qualification","","","",""
"Important","1993","Other degree","","","",""
"Important","1993","no degree/no degree yet","","","",""
"Less important","1993","lower secondary degree","","","",""
"Less important","1993","secondary school degree","","","",""
"Less important","1993","college entrance qualification","","","",""
"Less important","1993","Other degree","","","",""
"Less important","1993","no degree/no degree yet","","","",""
"Quite unimportant","1993","lower secondary degree","","","",""
"Quite unimportant","1993","secondary school degree","","","",""
"Quite unimportant","1993","college entrance qualification","","","",""
"Quite unimportant","1993","Other degree","","","",""
"Quite unimportant","1993","no degree/no degree yet","","","",""
"Very important","1994","lower secondary degree","","","",""
"Very important","1994","secondary school degree","","","",""
"Very important","1994","college entrance qualification","","","",""
"Very important","1994","Other degree","","","",""
"Very important","1994","no degree/no degree yet","","","",""
"Important","1994","lower secondary degree","","","",""
"Important","1994","secondary school degree","","","",""
"Important","1994","college entrance qualification","","","",""
"Important","1994","Other degree","","","",""
"Important","1994","no degree/no degree yet","","","",""
"Less important","1994","lower secondary degree","","","",""
"Less important","1994","secondary school degree","","","",""
"Less important","1994","college entrance qualification","","","",""
"Less important","1994","Other degree","","","",""
"Less important","1994","no degree/no degree yet","","","",""
"Quite unimportant","1994","lower secondary degree","","","",""
"Quite unimportant","1994","secondary school degree","","","",""
"Quite unimportant","1994","college entrance qualification","","","",""
"Quite unimportant","1994","Other degree","","","",""
"Quite unimportant","1994","no degree/no degree yet","","","",""
"Very important","1995","lower secondary degree","359","0.0744600625672392","0.0671770076247327","0.0817431175097456"
"Very important","1995","secondary school degree","330","0.0995318666386235","0.0895334376100618","0.109530295667185"
"Very important","1995","college entrance qualification","223","0.130025984793244","0.114599537458751","0.145452432127738"
"Very important","1995","Other degree","55","0.157596085887861","0.123395169097359","0.191797002678363"
"Very important","1995","no degree/no degree yet","57","0.160503062843478","0.121370259443014","0.199635866243942"
"Important","1995","lower secondary degree","1666","0.320858622258592","0.307907981428465","0.333809263088719"
"Important","1995","secondary school degree","1275","0.384546119725208","0.368298546855877","0.400793692594539"
"Important","1995","college entrance qualification","809","0.433879929528779","0.411147975927575","0.456611883129983"
"Important","1995","Other degree","179","0.414940830967022","0.368692312232336","0.461189349701708"
"Important","1995","no degree/no degree yet","157","0.468013742709134","0.414818934121535","0.521208551296734"
"Less important","1995","lower secondary degree","2192","0.431501462487813","0.417760722616308","0.445242202359317"
"Less important","1995","secondary school degree","1587","0.437052773157719","0.420486786708064","0.453618759607373"
"Less important","1995","college entrance qualification","712","0.386008439011546","0.363679026076242","0.40833785194685"
"Less important","1995","Other degree","150","0.310716247187582","0.267276644067388","0.354155850307776"
"Less important","1995","no degree/no degree yet","97","0.291259490826987","0.242822917406626","0.339696064247348"
"Quite unimportant","1995","lower secondary degree","774","0.173179852686356","0.162681805648601","0.183677899724111"
"Quite unimportant","1995","secondary school degree","252","0.0788692404784501","0.0698674066561781","0.0878710743007221"
"Quite unimportant","1995","college entrance qualification","82","0.0500856466664301","0.0400811194017369","0.0600901739311232"
"Quite unimportant","1995","Other degree","52","0.116746835957535","0.0866049788300477","0.146888693085022"
"Quite unimportant","1995","no degree/no degree yet","27","","",""
"Very important","1996","lower secondary degree","","","",""
"Very important","1996","secondary school degree","","","",""
"Very important","1996","college entrance qualification","","","",""
"Very important","1996","Other degree","","","",""
"Very important","1996","no degree/no degree yet","","","",""
"Important","1996","lower secondary degree","","","",""
"Important","1996","secondary school degree","","","",""
"Important","1996","college entrance qualification","","","",""
"Important","1996","Other degree","","","",""
"Important","1996","no degree/no degree yet","","","",""
"Less important","1996","lower secondary degree","","","",""
"Less important","1996","secondary school degree","","","",""
"Less important","1996","college entrance qualification","","","",""
"Less important","1996","Other degree","","","",""
"Less important","1996","no degree/no degree yet","","","",""
"Quite unimportant","1996","lower secondary degree","","","",""
"Quite unimportant","1996","secondary school degree","","","",""
"Quite unimportant","1996","college entrance qualification","","","",""
"Quite unimportant","1996","Other degree","","","",""
"Quite unimportant","1996","no degree/no degree yet","","","",""
"Very important","1997","lower secondary degree","","","",""
"Very important","1997","secondary school degree","","","",""
"Very important","1997","college entrance qualification","","","",""
"Very important","1997","Other degree","","","",""
"Very important","1997","no degree/no degree yet","","","",""
"Important","1997","lower secondary degree","","","",""
"Important","1997","secondary school degree","","","",""
"Important","1997","college entrance qualification","","","",""
"Important","1997","Other degree","","","",""
"Important","1997","no degree/no degree yet","","","",""
"Less important","1997","lower secondary degree","","","",""
"Less important","1997","secondary school degree","","","",""
"Less important","1997","college entrance qualification","","","",""
"Less important","1997","Other degree","","","",""
"Less important","1997","no degree/no degree yet","","","",""
"Quite unimportant","1997","lower secondary degree","","","",""
"Quite unimportant","1997","secondary school degree","","","",""
"Quite unimportant","1997","college entrance qualification","","","",""
"Quite unimportant","1997","Other degree","","","",""
"Quite unimportant","1997","no degree/no degree yet","","","",""
"Very important","1998","lower secondary degree","","","",""
"Very important","1998","secondary school degree","","","",""
"Very important","1998","college entrance qualification","","","",""
"Very important","1998","Other degree","","","",""
"Very important","1998","no degree/no degree yet","","","",""
"Important","1998","lower secondary degree","","","",""
"Important","1998","secondary school degree","","","",""
"Important","1998","college entrance qualification","","","",""
"Important","1998","Other degree","","","",""
"Important","1998","no degree/no degree yet","","","",""
"Less important","1998","lower secondary degree","","","",""
"Less important","1998","secondary school degree","","","",""
"Less important","1998","college entrance qualification","","","",""
"Less important","1998","Other degree","","","",""
"Less important","1998","no degree/no degree yet","","","",""
"Quite unimportant","1998","lower secondary degree","","","",""
"Quite unimportant","1998","secondary school degree","","","",""
"Quite unimportant","1998","college entrance qualification","","","",""
"Quite unimportant","1998","Other degree","","","",""
"Quite unimportant","1998","no degree/no degree yet","","","",""
"Very important","1999","lower secondary degree","","","",""
"Very important","1999","secondary school degree","","","",""
"Very important","1999","college entrance qualification","","","",""
"Very important","1999","Other degree","","","",""
"Very important","1999","no degree/no degree yet","","","",""
"Important","1999","lower secondary degree","","","",""
"Important","1999","secondary school degree","","","",""
"Important","1999","college entrance qualification","","","",""
"Important","1999","Other degree","","","",""
"Important","1999","no degree/no degree yet","","","",""
"Less important","1999","lower secondary degree","","","",""
"Less important","1999","secondary school degree","","","",""
"Less important","1999","college entrance qualification","","","",""
"Less important","1999","Other degree","","","",""
"Less important","1999","no degree/no degree yet","","","",""
"Quite unimportant","1999","lower secondary degree","","","",""
"Quite unimportant","1999","secondary school degree","","","",""
"Quite unimportant","1999","college entrance qualification","","","",""
"Quite unimportant","1999","Other degree","","","",""
"Quite unimportant","1999","no degree/no degree yet","","","",""
"Very important","2000","lower secondary degree","","","",""
"Very important","2000","secondary school degree","","","",""
"Very important","2000","college entrance qualification","","","",""
"Very important","2000","Other degree","","","",""
"Very important","2000","no degree/no degree yet","","","",""
"Important","2000","lower secondary degree","","","",""
"Important","2000","secondary school degree","","","",""
"Important","2000","college entrance qualification","","","",""
"Important","2000","Other degree","","","",""
"Important","2000","no degree/no degree yet","","","",""
"Less important","2000","lower secondary degree","","","",""
"Less important","2000","secondary school degree","","","",""
"Less important","2000","college entrance qualification","","","",""
"Less important","2000","Other degree","","","",""
"Less important","2000","no degree/no degree yet","","","",""
"Quite unimportant","2000","lower secondary degree","","","",""
"Quite unimportant","2000","secondary school degree","","","",""
"Quite unimportant","2000","college entrance qualification","","","",""
"Quite unimportant","2000","Other degree","","","",""
"Quite unimportant","2000","no degree/no degree yet","","","",""
"Very important","2001","lower secondary degree","","","",""
"Very important","2001","secondary school degree","","","",""
"Very important","2001","college entrance qualification","","","",""
"Very important","2001","Other degree","","","",""
"Very important","2001","no degree/no degree yet","","","",""
"Important","2001","lower secondary degree","","","",""
"Important","2001","secondary school degree","","","",""
"Important","2001","college entrance qualification","","","",""
"Important","2001","Other degree","","","",""
"Important","2001","no degree/no degree yet","","","",""
"Less important","2001","lower secondary degree","","","",""
"Less important","2001","secondary school degree","","","",""
"Less important","2001","college entrance qualification","","","",""
"Less important","2001","Other degree","","","",""
"Less important","2001","no degree/no degree yet","","","",""
"Quite unimportant","2001","lower secondary degree","","","",""
"Quite unimportant","2001","secondary school degree","","","",""
"Quite unimportant","2001","college entrance qualification","","","",""
"Quite unimportant","2001","Other degree","","","",""
"Quite unimportant","2001","no degree/no degree yet","","","",""
"Very important","2002","lower secondary degree","","","",""
"Very important","2002","secondary school degree","","","",""
"Very important","2002","college entrance qualification","","","",""
"Very important","2002","Other degree","","","",""
"Very important","2002","no degree/no degree yet","","","",""
"Important","2002","lower secondary degree","","","",""
"Important","2002","secondary school degree","","","",""
"Important","2002","college entrance qualification","","","",""
"Important","2002","Other degree","","","",""
"Important","2002","no degree/no degree yet","","","",""
"Less important","2002","lower secondary degree","","","",""
"Less important","2002","secondary school degree","","","",""
"Less important","2002","college entrance qualification","","","",""
"Less important","2002","Other degree","","","",""
"Less important","2002","no degree/no degree yet","","","",""
"Quite unimportant","2002","lower secondary degree","","","",""
"Quite unimportant","2002","secondary school degree","","","",""
"Quite unimportant","2002","college entrance qualification","","","",""
"Quite unimportant","2002","Other degree","","","",""
"Quite unimportant","2002","no degree/no degree yet","","","",""
"Very important","2003","lower secondary degree","","","",""
"Very important","2003","secondary school degree","","","",""
"Very important","2003","college entrance qualification","","","",""
"Very important","2003","Other degree","","","",""
"Very important","2003","no degree/no degree yet","","","",""
"Important","2003","lower secondary degree","","","",""
"Important","2003","secondary school degree","","","",""
"Important","2003","college entrance qualification","","","",""
"Important","2003","Other degree","","","",""
"Important","2003","no degree/no degree yet","","","",""
"Less important","2003","lower secondary degree","","","",""
"Less important","2003","secondary school degree","","","",""
"Less important","2003","college entrance qualification","","","",""
"Less important","2003","Other degree","","","",""
"Less important","2003","no degree/no degree yet","","","",""
"Quite unimportant","2003","lower secondary degree","","","",""
"Quite unimportant","2003","secondary school degree","","","",""
"Quite unimportant","2003","college entrance qualification","","","",""
"Quite unimportant","2003","Other degree","","","",""
"Quite unimportant","2003","no degree/no degree yet","","","",""
"Very important","2004","lower secondary degree","553","0.0756479164097018","0.0696859355494555","0.0816098972699481"
"Very important","2004","secondary school degree","571","0.0961042293665811","0.0888176134610919","0.10339084527207"
"Very important","2004","college entrance qualification","705","0.132537126967562","0.123474120353036","0.141600133582088"
"Very important","2004","Other degree","98","0.085891699441626","0.0699647871713929","0.101818611711859"
"Very important","2004","no degree/no degree yet","151","0.165005460530836","0.140755121630627","0.189255799431046"
"Important","2004","lower secondary degree","2371","0.29776748506374","0.287457631814569","0.308077338312912"
"Important","2004","secondary school degree","2253","0.359493201696968","0.347629979553243","0.371356423840692"
"Important","2004","college entrance qualification","2348","0.438670968175243","0.425407525289963","0.451934411060522"
"Important","2004","Other degree","385","0.329529741269869","0.30281233888571","0.356247143654028"
"Important","2004","no degree/no degree yet","334","0.342676447285171","0.311669532116977","0.373683362453364"
"Less important","2004","lower secondary degree","3386","0.443900846779728","0.432698926347294","0.455102767212161"
"Less important","2004","secondary school degree","2911","0.448274477604839","0.43597946456031","0.460569490649369"
"Less important","2004","college entrance qualification","2019","0.362127332642884","0.349281101789922","0.374973563495846"
"Less important","2004","Other degree","480","0.418787153784853","0.390744349452799","0.446829958116906"
"Less important","2004","no degree/no degree yet","298","0.337836374481491","0.306936074170641","0.368736674792341"
"Quite unimportant","2004","lower secondary degree","1247","0.18268375174683","0.173971740902605","0.191395762591055"
"Quite unimportant","2004","secondary school degree","550","0.0961280913316121","0.0888406670683574","0.103415515594867"
"Quite unimportant","2004","college entrance qualification","305","0.066664572214311","0.0599973566542284","0.0733317877743936"
"Quite unimportant","2004","Other degree","226","0.165791405503653","0.144652840572136","0.186929970435169"
"Quite unimportant","2004","no degree/no degree yet","117","0.154481717702502","0.130870038043445","0.178093397361559"
"Very important","2005","lower secondary degree","","","",""
"Very important","2005","secondary school degree","","","",""
"Very important","2005","college entrance qualification","","","",""
"Very important","2005","Other degree","","","",""
"Very important","2005","no degree/no degree yet","","","",""
"Important","2005","lower secondary degree","","","",""
"Important","2005","secondary school degree","","","",""
"Important","2005","college entrance qualification","","","",""
"Important","2005","Other degree","","","",""
"Important","2005","no degree/no degree yet","","","",""
"Less important","2005","lower secondary degree","","","",""
"Less important","2005","secondary school degree","","","",""
"Less important","2005","college entrance qualification","","","",""
"Less important","2005","Other degree","","","",""
"Less important","2005","no degree/no degree yet","","","",""
"Quite unimportant","2005","lower secondary degree","","","",""
"Quite unimportant","2005","secondary school degree","","","",""
"Quite unimportant","2005","college entrance qualification","","","",""
"Quite unimportant","2005","Other degree","","","",""
"Quite unimportant","2005","no degree/no degree yet","","","",""
"Very important","2006","lower secondary degree","","","",""
"Very important","2006","secondary school degree","","","",""
"Very important","2006","college entrance qualification","","","",""
"Very important","2006","Other degree","","","",""
"Very important","2006","no degree/no degree yet","","","",""
"Important","2006","lower secondary degree","","","",""
"Important","2006","secondary school degree","","","",""
"Important","2006","college entrance qualification","","","",""
"Important","2006","Other degree","","","",""
"Important","2006","no degree/no degree yet","","","",""
"Less important","2006","lower secondary degree","","","",""
"Less important","2006","secondary school degree","","","",""
"Less important","2006","college entrance qualification","","","",""
"Less important","2006","Other degree","","","",""
"Less important","2006","no degree/no degree yet","","","",""
"Quite unimportant","2006","lower secondary degree","","","",""
"Quite unimportant","2006","secondary school degree","","","",""
"Quite unimportant","2006","college entrance qualification","","","",""
"Quite unimportant","2006","Other degree","","","",""
"Quite unimportant","2006","no degree/no degree yet","","","",""
"Very important","2007","lower secondary degree","","","",""
"Very important","2007","secondary school degree","","","",""
"Very important","2007","college entrance qualification","","","",""
"Very important","2007","Other degree","","","",""
"Very important","2007","no degree/no degree yet","","","",""
"Important","2007","lower secondary degree","","","",""
"Important","2007","secondary school degree","","","",""
"Important","2007","college entrance qualification","","","",""
"Important","2007","Other degree","","","",""
"Important","2007","no degree/no degree yet","","","",""
"Less important","2007","lower secondary degree","","","",""
"Less important","2007","secondary school degree","","","",""
"Less important","2007","college entrance qualification","","","",""
"Less important","2007","Other degree","","","",""
"Less important","2007","no degree/no degree yet","","","",""
"Quite unimportant","2007","lower secondary degree","","","",""
"Quite unimportant","2007","secondary school degree","","","",""
"Quite unimportant","2007","college entrance qualification","","","",""
"Quite unimportant","2007","Other degree","","","",""
"Quite unimportant","2007","no degree/no degree yet","","","",""
"Very important","2008","lower secondary degree","337","0.0561776748407788","0.0505634265277243","0.0617919231538333"
"Very important","2008","secondary school degree","407","0.0781046776755524","0.0711695296507801","0.0850398257003246"
"Very important","2008","college entrance qualification","610","0.133265086547003","0.123975777895917","0.142554395198088"
"Very important","2008","Other degree","69","0.0659655288311086","0.0500890104207881","0.0818420472414292"
"Very important","2008","no degree/no degree yet","67","0.0798028761840875","0.0570935558916732","0.102512196476502"
"Important","2008","lower secondary degree","1790","0.266656488207437","0.255874610072552","0.277438366342321"
"Important","2008","secondary school degree","1945","0.328253394420816","0.31611716548306","0.340389623358571"
"Important","2008","college entrance qualification","2152","0.401840595052661","0.388440205401227","0.415240984704095"
"Important","2008","Other degree","275","0.325024579555222","0.295066264996056","0.354982894114388"
"Important","2008","no degree/no degree yet","213","0.412484932068362","0.371230750391036","0.453739113745688"
"Less important","2008","lower secondary degree","2950","0.458686269198268","0.446537088101722","0.470835450294813"
"Less important","2008","secondary school degree","2755","0.474473105191847","0.46156746120192","0.487378749181774"
"Less important","2008","college entrance qualification","2072","0.392953963817995","0.379604503593749","0.406303424042241"
"Less important","2008","Other degree","386","0.385541583062904","0.354410290213696","0.416672875912113"
"Less important","2008","no degree/no degree yet","176","0.302319864954656","0.263832697531765","0.340807032377547"
"Quite unimportant","2008","lower secondary degree","1385","0.218479567753517","0.208404680457909","0.228554455049124"
"Quite unimportant","2008","secondary school degree","644","0.119168822711785","0.110795379664337","0.127542265759233"
"Quite unimportant","2008","college entrance qualification","308","0.0719403545823413","0.0648778899448099","0.0790028192198726"
"Quite unimportant","2008","Other degree","209","0.223468308550765","0.196824097927393","0.250112519174137"
"Quite unimportant","2008","no degree/no degree yet","91","0.205392326792895","0.171537319432536","0.239247334153255"
"Very important","2009","lower secondary degree","","","",""
"Very important","2009","secondary school degree","","","",""
"Very important","2009","college entrance qualification","","","",""
"Very important","2009","Other degree","","","",""
"Very important","2009","no degree/no degree yet","","","",""
"Important","2009","lower secondary degree","","","",""
"Important","2009","secondary school degree","","","",""
"Important","2009","college entrance qualification","","","",""
"Important","2009","Other degree","","","",""
"Important","2009","no degree/no degree yet","","","",""
"Less important","2009","lower secondary degree","","","",""
"Less important","2009","secondary school degree","","","",""
"Less important","2009","college entrance qualification","","","",""
"Less important","2009","Other degree","","","",""
"Less important","2009","no degree/no degree yet","","","",""
"Quite unimportant","2009","lower secondary degree","","","",""
"Quite unimportant","2009","secondary school degree","","","",""
"Quite unimportant","2009","college entrance qualification","","","",""
"Quite unimportant","2009","Other degree","","","",""
"Quite unimportant","2009","no degree/no degree yet","","","",""
"Very important","2010","lower secondary degree","88","0.057498434538322","0.0456861818211204","0.0693106872555235"
"Very important","2010","secondary school degree","174","0.0775774076853169","0.0669128619007875","0.0882419534698463"
"Very important","2010","college entrance qualification","276","0.146256451714222","0.131253469307198","0.161259434121245"
"Very important","2010","Other degree","110","0.136787490630508","0.113848383374234","0.159726597886782"
"Very important","2010","no degree/no degree yet","53","0.171129886159796","0.132007146185163","0.210252626134429"
"Important","2010","lower secondary degree","452","0.332445247876449","0.308541434469473","0.356349061283426"
"Important","2010","secondary school degree","744","0.320491023946247","0.301886639722171","0.339095408170323"
"Important","2010","college entrance qualification","782","0.369151771735138","0.348662746913488","0.389640796556788"
"Important","2010","Other degree","360","0.433967751198667","0.400881788598215","0.467053713799119"
"Important","2010","no degree/no degree yet","133","0.367252197243636","0.317177236637342","0.41732715784993"
"Less important","2010","lower secondary degree","701","0.451067116169406","0.425818133337546","0.476316099001266"
"Less important","2010","secondary school degree","1171","0.478907039390547","0.458991458450167","0.498822620330928"
"Less important","2010","college entrance qualification","944","0.425355990803916","0.404365041254949","0.446346940352882"
"Less important","2010","Other degree","315","0.340643165587191","0.309005491042453","0.372280840131929"
"Less important","2010","no degree/no degree yet","130","0.369673230858293","0.319529693330428","0.419816768386158"
"Quite unimportant","2010","lower secondary degree","251","0.158989201415823","0.140434743118904","0.177543659712742"
"Quite unimportant","2010","secondary school degree","328","0.123024528977888","0.109929714664177","0.1361193432916"
"Quite unimportant","2010","college entrance qualification","129","0.0592357857467251","0.0492129909827441","0.0692585805107061"
"Quite unimportant","2010","Other degree","77","0.0886015925836338","0.0696315041739414","0.107571680993326"
"Quite unimportant","2010","no degree/no degree yet","40","0.0919446857382743","0.0619293945732058","0.121959976903343"
"Very important","2011","lower secondary degree","","","",""
"Very important","2011","secondary school degree","","","",""
"Very important","2011","college entrance qualification","","","",""
"Very important","2011","Other degree","","","",""
"Very important","2011","no degree/no degree yet","","","",""
"Important","2011","lower secondary degree","","","",""
"Important","2011","secondary school degree","","","",""
"Important","2011","college entrance qualification","","","",""
"Important","2011","Other degree","","","",""
"Important","2011","no degree/no degree yet","","","",""
"Less important","2011","lower secondary degree","","","",""
"Less important","2011","secondary school degree","","","",""
"Less important","2011","college entrance qualification","","","",""
"Less important","2011","Other degree","","","",""
"Less important","2011","no degree/no degree yet","","","",""
"Quite unimportant","2011","lower secondary degree","","","",""
"Quite unimportant","2011","secondary school degree","","","",""
"Quite unimportant","2011","college entrance qualification","","","",""
"Quite unimportant","2011","Other degree","","","",""
"Quite unimportant","2011","no degree/no degree yet","","","",""
"Very important","2012","lower secondary degree","581","0.0778803989892923","0.0719773623437866","0.083783435634798"
"Very important","2012","secondary school degree","803","0.110462945490585","0.103783697397923","0.117142193583247"
"Very important","2012","college entrance qualification","997","0.137481361771657","0.12985401719238","0.145108706350934"
"Very important","2012","Other degree","207","0.111055157621198","0.0967761379269298","0.125334177315465"
"Very important","2012","no degree/no degree yet","167","0.177844224511852","0.152890133123007","0.202798315900696"
"Important","2012","lower secondary degree","2414","0.308300321298208","0.298128152830486","0.31847248976593"
"Important","2012","secondary school degree","2723","0.336793936818633","0.326723608736365","0.346864264900902"
"Important","2012","college entrance qualification","3077","0.415669964240719","0.404753785521816","0.426586142959622"
"Important","2012","Other degree","738","0.384662496974992","0.36255252283809","0.406772471111895"
"Important","2012","no degree/no degree yet","332","0.349951867846636","0.318825980767622","0.381077754925649"
"Less important","2012","lower secondary degree","3468","0.420974346975942","0.410098965815919","0.431849728135964"
"Less important","2012","secondary school degree","4063","0.445651270815567","0.435060529841908","0.456242011789225"
"Less important","2012","college entrance qualification","3226","0.381467429833217","0.37070829801872","0.392226561647713"
"Less important","2012","Other degree","653","0.342598214498857","0.321030724457431","0.364165704540282"
"Less important","2012","no degree/no degree yet","292","0.337433332198993","0.306576339023733","0.368290325374253"
"Quite unimportant","2012","lower secondary degree","1454","0.192844932736558","0.184154320490839","0.201535544982277"
"Quite unimportant","2012","secondary school degree","872","0.107091846875215","0.100502856973815","0.113680836776615"
"Quite unimportant","2012","college entrance qualification","530","0.0653812441544071","0.0599059047366784","0.0708565835721358"
"Quite unimportant","2012","Other degree","262","0.161684130904953","0.144952851151711","0.178415410658196"
"Quite unimportant","2012","no degree/no degree yet","111","0.13477057544252","0.112485813257093","0.157055337627946"
"Very important","2013","lower secondary degree","","","",""
"Very important","2013","secondary school degree","","","",""
"Very important","2013","college entrance qualification","","","",""
"Very important","2013","Other degree","","","",""
"Very important","2013","no degree/no degree yet","","","",""
"Important","2013","lower secondary degree","","","",""
"Important","2013","secondary school degree","","","",""
"Important","2013","college entrance qualification","","","",""
"Important","2013","Other degree","","","",""
"Important","2013","no degree/no degree yet","","","",""
"Less important","2013","lower secondary degree","","","",""
"Less important","2013","secondary school degree","","","",""
"Less important","2013","college entrance qualification","","","",""
"Less important","2013","Other degree","","","",""
"Less important","2013","no degree/no degree yet","","","",""
"Quite unimportant","2013","lower secondary degree","","","",""
"Quite unimportant","2013","secondary school degree","","","",""
"Quite unimportant","2013","college entrance qualification","","","",""
"Quite unimportant","2013","Other degree","","","",""
"Quite unimportant","2013","no degree/no degree yet","","","",""
"Very important","2014","lower secondary degree","","","",""
"Very important","2014","secondary school degree","","","",""
"Very important","2014","college entrance qualification","","","",""
"Very important","2014","Other degree","","","",""
"Very important","2014","no degree/no degree yet","","","",""
"Important","2014","lower secondary degree","","","",""
"Important","2014","secondary school degree","","","",""
"Important","2014","college entrance qualification","","","",""
"Important","2014","Other degree","","","",""
"Important","2014","no degree/no degree yet","","","",""
"Less important","2014","lower secondary degree","","","",""
"Less important","2014","secondary school degree","","","",""
"Less important","2014","college entrance qualification","","","",""
"Less important","2014","Other degree","","","",""
"Less important","2014","no degree/no degree yet","","","",""
"Quite unimportant","2014","lower secondary degree","","","",""
"Quite unimportant","2014","secondary school degree","","","",""
"Quite unimportant","2014","college entrance qualification","","","",""
"Quite unimportant","2014","Other degree","","","",""
"Quite unimportant","2014","no degree/no degree yet","","","",""
"Very important","2015","lower secondary degree","","","",""
"Very important","2015","secondary school degree","","","",""
"Very important","2015","college entrance qualification","","","",""
"Very important","2015","Other degree","","","",""
"Very important","2015","no degree/no degree yet","","","",""
"Important","2015","lower secondary degree","","","",""
"Important","2015","secondary school degree","","","",""
"Important","2015","college entrance qualification","","","",""
"Important","2015","Other degree","","","",""
"Important","2015","no degree/no degree yet","","","",""
"Less important","2015","lower secondary degree","","","",""
"Less important","2015","secondary school degree","","","",""
"Less important","2015","college entrance qualification","","","",""
