"plh0112","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Quite unimportant","1992","16-34 y.","Urban Area","132","0.0520226547751841","0.0430914197314284","0.0609538898189398","4"
"Quite unimportant","1992","16-34 y.","Rural Area","83","0.0571759782345549","0.0454730560609558","0.0688789004081541","4"
"Quite unimportant","1992","35-65 y.","Urban Area","293","0.0905320063214182","0.0809557386606071","0.100108273982229","4"
"Quite unimportant","1992","35-65 y.","Rural Area","203","0.110392129740742","0.0971086271494356","0.123675632332048","4"
"Quite unimportant","1992","66 and older","Urban Area","235","0.272196732338767","0.243325776896404","0.30106768778113","4"
"Quite unimportant","1992","66 and older","Rural Area","141","0.29174497137158","0.251941059959681","0.331548882783478","4"
"Very important","1992","16-34 y.","Urban Area","371","0.173715183315573","0.158478162537785","0.188952204093361","1"
"Very important","1992","16-34 y.","Rural Area","195","0.130029486200887","0.113076532136144","0.14698244026563","1"
"Very important","1992","35-65 y.","Urban Area","434","0.132449834736483","0.12113692029429","0.143762749178676","1"
"Very important","1992","35-65 y.","Rural Area","191","0.0965700429148854","0.0840498016886731","0.109090284141098","1"
"Very important","1992","66 and older","Urban Area","78","0.081251037970711","0.0635285132078989","0.0989735627335231","1"
"Very important","1992","66 and older","Rural Area","33","0.0687009837432857","0.0465519248395919","0.0908500426469795","1"
"Important","1993","16-34 y.","Urban Area","","","","","2"
"Important","1993","16-34 y.","Rural Area","","","","","2"
"Important","1993","35-65 y.","Urban Area","","","","","2"
"Important","1993","35-65 y.","Rural Area","","","","","2"
"Important","1993","66 and older","Urban Area","","","","","2"
"Important","1993","66 and older","Rural Area","","","","","2"
"Less important","1993","16-34 y.","Rural Area","","","","","3"
"Less important","1993","16-34 y.","Urban Area","","","","","3"
"Less important","1993","35-65 y.","Urban Area","","","","","3"
"Less important","1993","35-65 y.","Rural Area","","","","","3"
"Less important","1993","66 and older","Urban Area","","","","","3"
"Less important","1993","66 and older","Rural Area","","","","","3"
"Quite unimportant","1993","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","1993","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","1993","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","1993","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","1993","66 and older","Urban Area","","","","","4"
"Quite unimportant","1993","66 and older","Rural Area","","","","","4"
"Very important","1993","16-34 y.","Urban Area","","","","","1"
"Very important","1993","16-34 y.","Rural Area","","","","","1"
"Very important","1993","35-65 y.","Urban Area","","","","","1"
"Very important","1993","35-65 y.","Rural Area","","","","","1"
"Very important","1993","66 and older","Urban Area","","","","","1"
"Very important","1993","66 and older","Rural Area","","","","","1"
"Important","1994","16-34 y.","Urban Area","","","","","2"
"Important","1994","16-34 y.","Rural Area","","","","","2"
"Important","1994","35-65 y.","Urban Area","","","","","2"
"Important","1994","35-65 y.","Rural Area","","","","","2"
"Important","1994","66 and older","Urban Area","","","","","2"
"Important","1994","66 and older","Rural Area","","","","","2"
"Less important","1994","16-34 y.","Urban Area","","","","","3"
"Less important","1994","16-34 y.","Rural Area","","","","","3"
"Less important","1994","35-65 y.","Rural Area","","","","","3"
"Less important","1994","35-65 y.","Urban Area","","","","","3"
"Less important","1994","66 and older","Urban Area","","","","","3"
"Less important","1994","66 and older","Rural Area","","","","","3"
"Quite unimportant","1994","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","1994","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","1994","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","1994","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","1994","66 and older","Urban Area","","","","","4"
"Quite unimportant","1994","66 and older","Rural Area","","","","","4"
"Very important","1994","16-34 y.","Urban Area","","","","","1"
"Very important","1994","16-34 y.","Rural Area","","","","","1"
"Very important","1994","35-65 y.","Urban Area","","","","","1"
"Very important","1994","35-65 y.","Rural Area","","","","","1"
"Very important","1994","66 and older","Urban Area","","","","","1"
"Very important","1994","66 and older","Rural Area","","","","","1"
"Important","1995","16-34 y.","Urban Area","1050","0.42385709540592","0.404447197314751","0.443266993497088","2"
"Important","1995","16-34 y.","Rural Area","562","0.36208049220038","0.3377266325242","0.386434351876559","2"
"Important","1995","35-65 y.","Rural Area","765","0.347606344053058","0.327738733604156","0.367473954501961","2"
"Important","1995","35-65 y.","Urban Area","1351","0.372497037943853","0.356662141321833","0.388331934565873","2"
"Important","1995","66 and older","Urban Area","300","0.31369127302975","0.284551941032747","0.342830605026753","2"
"Important","1995","66 and older","Rural Area","129","0.27068064562498","0.231618385486082","0.309742905763878","2"
"Less important","1995","16-34 y.","Urban Area","959","0.380675952045002","0.36160444069989","0.399747463390115","3"
"Less important","1995","16-34 y.","Rural Area","683","0.465646774072757","0.440369815809473","0.49092373233604","3"
"Less important","1995","35-65 y.","Urban Area","1571","0.432970022068309","0.41674154170461","0.449198502432009","3"
"Less important","1995","35-65 y.","Rural Area","1084","0.474314204996176","0.453481622467526","0.495146787524827","3"
"Less important","1995","66 and older","Urban Area","344","0.350367393022687","0.320405837218137","0.380328948827237","3"
"Less important","1995","66 and older","Rural Area","188","0.356190463178885","0.314089721854431","0.398291204503338","3"
"Quite unimportant","1995","16-34 y.","Urban Area","146","0.0539452882480431","0.0450720262906646","0.0628185502054217","4"
"Quite unimportant","1995","16-34 y.","Rural Area","108","0.0719927425579597","0.0588948223706658","0.0850906627452535","4"
"Quite unimportant","1995","35-65 y.","Urban Area","320","0.0920424530766104","0.0825741359761699","0.101510770177051","4"
"Quite unimportant","1995","35-65 y.","Rural Area","233","0.11839387064286","0.104915144966619","0.131872596319101","4"
"Quite unimportant","1995","66 and older","Urban Area","248","0.257438482449276","0.229980313984294","0.284896650914258","4"
"Quite unimportant","1995","66 and older","Rural Area","146","0.309049387525779","0.26842308077603","0.349675694275528","4"
"Very important","1995","16-34 y.","Urban Area","335","0.141521664301035","0.127830999070386","0.155212329531684","1"
"Very important","1995","16-34 y.","Rural Area","143","0.100279991168904","0.0850589932283237","0.115500989109484","1"
"Very important","1995","35-65 y.","Urban Area","339","0.102490486911227","0.0925568738538213","0.112424099968633","1"
"Very important","1995","35-65 y.","Rural Area","125","0.0596855803079053","0.049801911530611","0.0695692490851996","1"
"Very important","1995","66 and older","Urban Area","82","0.0785028514982871","0.0616117361975446","0.0953939667990295","1"
"Very important","1995","66 and older","Rural Area","34","0.0640795036703564","0.0425492599801523","0.0856097473605605","1"
"Important","1996","16-34 y.","Rural Area","","","","","2"
"Important","1996","16-34 y.","Urban Area","","","","","2"
"Important","1996","35-65 y.","Rural Area","","","","","2"
"Important","1996","35-65 y.","Urban Area","","","","","2"
"Important","1996","66 and older","Urban Area","","","","","2"
"Important","1996","66 and older","Rural Area","","","","","2"
"Less important","1996","16-34 y.","Rural Area","","","","","3"
"Less important","1996","16-34 y.","Urban Area","","","","","3"
"Less important","1996","35-65 y.","Rural Area","","","","","3"
"Less important","1996","35-65 y.","Urban Area","","","","","3"
"Less important","1996","66 and older","Urban Area","","","","","3"
"Less important","1996","66 and older","Rural Area","","","","","3"
"Quite unimportant","1996","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","1996","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","1996","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","1996","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","1996","66 and older","Urban Area","","","","","4"
"Quite unimportant","1996","66 and older","Rural Area","","","","","4"
"Very important","1996","16-34 y.","Urban Area","","","","","1"
"Very important","1996","16-34 y.","Rural Area","","","","","1"
"Very important","1996","35-65 y.","Urban Area","","","","","1"
"Very important","1996","35-65 y.","Rural Area","","","","","1"
"Very important","1996","66 and older","Urban Area","","","","","1"
"Very important","1996","66 and older","Rural Area","","","","","1"
"Important","1997","16-34 y.","Urban Area","","","","","2"
"Important","1997","16-34 y.","Rural Area","","","","","2"
"Important","1997","35-65 y.","Rural Area","","","","","2"
"Important","1997","35-65 y.","Urban Area","","","","","2"
"Important","1997","66 and older","Urban Area","","","","","2"
"Important","1997","66 and older","Rural Area","","","","","2"
"Less important","1997","16-34 y.","Urban Area","","","","","3"
"Less important","1997","16-34 y.","Rural Area","","","","","3"
"Less important","1997","35-65 y.","Urban Area","","","","","3"
"Less important","1997","35-65 y.","Rural Area","","","","","3"
"Less important","1997","66 and older","Urban Area","","","","","3"
"Less important","1997","66 and older","Rural Area","","","","","3"
"Quite unimportant","1997","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","1997","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","1997","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","1997","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","1997","66 and older","Urban Area","","","","","4"
"Quite unimportant","1997","66 and older","Rural Area","","","","","4"
"Very important","1997","16-34 y.","Urban Area","","","","","1"
"Very important","1997","16-34 y.","Rural Area","","","","","1"
"Very important","1997","35-65 y.","Urban Area","","","","","1"
"Very important","1997","35-65 y.","Rural Area","","","","","1"
"Very important","1997","66 and older","Urban Area","","","","","1"
"Very important","1997","66 and older","Rural Area","","","","","1"
"Important","1998","16-34 y.","Urban Area","","","","","2"
"Important","1998","16-34 y.","Rural Area","","","","","2"
"Important","1998","35-65 y.","Rural Area","","","","","2"
"Important","1998","35-65 y.","Urban Area","","","","","2"
"Important","1998","66 and older","Urban Area","","","","","2"
"Important","1998","66 and older","Rural Area","","","","","2"
"Less important","1998","16-34 y.","Urban Area","","","","","3"
"Less important","1998","16-34 y.","Rural Area","","","","","3"
"Less important","1998","35-65 y.","Rural Area","","","","","3"
"Less important","1998","35-65 y.","Urban Area","","","","","3"
"Less important","1998","66 and older","Urban Area","","","","","3"
"Less important","1998","66 and older","Rural Area","","","","","3"
"Quite unimportant","1998","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","1998","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","1998","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","1998","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","1998","66 and older","Urban Area","","","","","4"
"Quite unimportant","1998","66 and older","Rural Area","","","","","4"
"Very important","1998","16-34 y.","Urban Area","","","","","1"
"Very important","1998","16-34 y.","Rural Area","","","","","1"
"Very important","1998","35-65 y.","Urban Area","","","","","1"
"Very important","1998","35-65 y.","Rural Area","","","","","1"
"Very important","1998","66 and older","Urban Area","","","","","1"
"Very important","1998","66 and older","Rural Area","","","","","1"
"Important","1999","16-34 y.","Urban Area","","","","","2"
"Important","1999","16-34 y.","Rural Area","","","","","2"
"Important","1999","35-65 y.","Urban Area","","","","","2"
"Important","1999","35-65 y.","Rural Area","","","","","2"
"Important","1999","66 and older","Urban Area","","","","","2"
"Important","1999","66 and older","Rural Area","","","","","2"
"Less important","1999","16-34 y.","Urban Area","","","","","3"
"Less important","1999","16-34 y.","Rural Area","","","","","3"
"Less important","1999","35-65 y.","Rural Area","","","","","3"
"Less important","1999","35-65 y.","Urban Area","","","","","3"
"Less important","1999","66 and older","Urban Area","","","","","3"
"Less important","1999","66 and older","Rural Area","","","","","3"
"Quite unimportant","1999","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","1999","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","1999","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","1999","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","1999","66 and older","Urban Area","","","","","4"
"Quite unimportant","1999","66 and older","Rural Area","","","","","4"
"Very important","1999","16-34 y.","Urban Area","","","","","1"
"Very important","1999","16-34 y.","Rural Area","","","","","1"
"Very important","1999","35-65 y.","Urban Area","","","","","1"
"Very important","1999","35-65 y.","Rural Area","","","","","1"
"Very important","1999","66 and older","Urban Area","","","","","1"
"Very important","1999","66 and older","Rural Area","","","","","1"
"Important","2000","16-34 y.","Rural Area","","","","","2"
"Important","2000","16-34 y.","Urban Area","","","","","2"
"Important","2000","35-65 y.","Urban Area","","","","","2"
"Important","2000","35-65 y.","Rural Area","","","","","2"
"Important","2000","66 and older","Urban Area","","","","","2"
"Important","2000","66 and older","Rural Area","","","","","2"
"Less important","2000","16-34 y.","Rural Area","","","","","3"
"Less important","2000","16-34 y.","Urban Area","","","","","3"
"Less important","2000","35-65 y.","Rural Area","","","","","3"
"Less important","2000","35-65 y.","Urban Area","","","","","3"
"Less important","2000","66 and older","Urban Area","","","","","3"
"Less important","2000","66 and older","Rural Area","","","","","3"
"Quite unimportant","2000","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2000","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2000","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2000","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2000","66 and older","Urban Area","","","","","4"
"Quite unimportant","2000","66 and older","Rural Area","","","","","4"
"Very important","2000","16-34 y.","Urban Area","","","","","1"
"Very important","2000","16-34 y.","Rural Area","","","","","1"
"Very important","2000","35-65 y.","Urban Area","","","","","1"
"Very important","2000","35-65 y.","Rural Area","","","","","1"
"Very important","2000","66 and older","Urban Area","","","","","1"
"Very important","2000","66 and older","Rural Area","","","","","1"
"Important","2001","16-34 y.","Urban Area","","","","","2"
"Important","2001","16-34 y.","Rural Area","","","","","2"
"Important","2001","35-65 y.","Rural Area","","","","","2"
"Important","2001","35-65 y.","Urban Area","","","","","2"
"Important","2001","66 and older","Urban Area","","","","","2"
"Important","2001","66 and older","Rural Area","","","","","2"
"Less important","2001","16-34 y.","Urban Area","","","","","3"
"Less important","2001","16-34 y.","Rural Area","","","","","3"
"Less important","2001","35-65 y.","Rural Area","","","","","3"
"Less important","2001","35-65 y.","Urban Area","","","","","3"
"Less important","2001","66 and older","Urban Area","","","","","3"
"Less important","2001","66 and older","Rural Area","","","","","3"
"Quite unimportant","2001","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2001","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2001","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2001","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2001","66 and older","Urban Area","","","","","4"
"Quite unimportant","2001","66 and older","Rural Area","","","","","4"
"Very important","2001","16-34 y.","Urban Area","","","","","1"
"Very important","2001","16-34 y.","Rural Area","","","","","1"
"Very important","2001","35-65 y.","Rural Area","","","","","1"
"Very important","2001","35-65 y.","Urban Area","","","","","1"
"Very important","2001","66 and older","Rural Area","","","","","1"
"Very important","2001","66 and older","Urban Area","","","","","1"
"Important","2002","16-34 y.","Rural Area","","","","","2"
"Important","2002","16-34 y.","Urban Area","","","","","2"
"Important","2002","35-65 y.","Urban Area","","","","","2"
"Important","2002","35-65 y.","Rural Area","","","","","2"
"Important","2002","66 and older","Urban Area","","","","","2"
"Important","2002","66 and older","Rural Area","","","","","2"
"Less important","2002","16-34 y.","Urban Area","","","","","3"
"Less important","2002","16-34 y.","Rural Area","","","","","3"
"Less important","2002","35-65 y.","Urban Area","","","","","3"
"Less important","2002","35-65 y.","Rural Area","","","","","3"
"Less important","2002","66 and older","Urban Area","","","","","3"
"Less important","2002","66 and older","Rural Area","","","","","3"
"Quite unimportant","2002","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2002","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2002","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2002","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2002","66 and older","Urban Area","","","","","4"
"Quite unimportant","2002","66 and older","Rural Area","","","","","4"
"Very important","2002","16-34 y.","Urban Area","","","","","1"
"Very important","2002","16-34 y.","Rural Area","","","","","1"
"Very important","2002","35-65 y.","Urban Area","","","","","1"
"Very important","2002","35-65 y.","Rural Area","","","","","1"
"Very important","2002","66 and older","Urban Area","","","","","1"
"Very important","2002","66 and older","Rural Area","","","","","1"
"Important","2003","16-34 y.","Urban Area","","","","","2"
"Important","2003","16-34 y.","Rural Area","","","","","2"
"Important","2003","35-65 y.","Urban Area","","","","","2"
"Important","2003","35-65 y.","Rural Area","","","","","2"
"Important","2003","66 and older","Urban Area","","","","","2"
"Important","2003","66 and older","Rural Area","","","","","2"
"Less important","2003","16-34 y.","Urban Area","","","","","3"
"Less important","2003","16-34 y.","Rural Area","","","","","3"
"Less important","2003","35-65 y.","Urban Area","","","","","3"
"Less important","2003","35-65 y.","Rural Area","","","","","3"
"Less important","2003","66 and older","Urban Area","","","","","3"
"Less important","2003","66 and older","Rural Area","","","","","3"
"Quite unimportant","2003","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2003","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2003","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2003","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2003","66 and older","Urban Area","","","","","4"
"Quite unimportant","2003","66 and older","Rural Area","","","","","4"
"Very important","2003","16-34 y.","Urban Area","","","","","1"
"Very important","2003","16-34 y.","Rural Area","","","","","1"
"Very important","2003","35-65 y.","Rural Area","","","","","1"
"Very important","2003","35-65 y.","Urban Area","","","","","1"
"Very important","2003","66 and older","Rural Area","","","","","1"
"Very important","2003","66 and older","Urban Area","","","","","1"
"Important","2004","16-34 y.","Urban Area","1592","0.426665234069139","0.410807749073634","0.442522719064644","2"
"Important","2004","16-34 y.","Rural Area","706","0.369648046050374","0.347816421387265","0.391479670713482","2"
"Important","2004","35-65 y.","Urban Area","3036","0.349769273913675","0.339462301543082","0.360076246284269","2"
"Important","2004","35-65 y.","Rural Area","1277","0.316278488708986","0.301881930285819","0.330675047132153","2"
"Important","2004","66 and older","Urban Area","832","0.316762892017115","0.29853048036881","0.33499530366542","2"
"Important","2004","66 and older","Rural Area","375","0.273425024141061","0.249036017583306","0.297814030698817","2"
"Less important","2004","16-34 y.","Urban Area","1342","0.364058589518729","0.348631615927841","0.379485563109617","3"
"Less important","2004","16-34 y.","Rural Area","782","0.403808531232422","0.381617324431493","0.425999738033352","3"
"Less important","2004","35-65 y.","Urban Area","3614","0.445637779434194","0.434895551732762","0.456380007135625","3"
"Less important","2004","35-65 y.","Rural Area","1995","0.483023331808086","0.467552852799058","0.498493810817114","3"
"Less important","2004","66 and older","Rural Area","532","0.421783365662912","0.394760912202295","0.448805819123528","3"
"Less important","2004","66 and older","Urban Area","952","0.370334962217433","0.35140963521452","0.389260289220346","3"
"Quite unimportant","2004","16-34 y.","Urban Area","254","0.071463446300818","0.0632044357147242","0.0797224568869119","4"
"Quite unimportant","2004","16-34 y.","Rural Area","156","0.0979393928361612","0.0844963723781951","0.111382413294127","4"
"Quite unimportant","2004","35-65 y.","Urban Area","777","0.103559286916992","0.0969741948380271","0.110144378995957","4"
"Quite unimportant","2004","35-65 y.","Rural Area","482","0.136542827921583","0.125912685533977","0.147172970309189","4"
"Quite unimportant","2004","66 and older","Urban Area","519","0.225614837180878","0.209233340232294","0.241996334129462","4"
"Quite unimportant","2004","66 and older","Rural Area","289","0.25343357772612","0.229632256445708","0.277234899006533","4"
"Very important","2004","16-34 y.","Urban Area","549","0.137812730111314","0.126760955652863","0.148864504569765","1"
"Very important","2004","16-34 y.","Rural Area","234","0.128604029881043","0.113463699243856","0.14374436051823","1"
"Very important","2004","35-65 y.","Urban Area","797","0.101033659735139","0.094520206520918","0.10754711294936","1"
"Very important","2004","35-65 y.","Rural Area","254","0.0641553515613449","0.0565695310993648","0.071741172023325","1"
"Very important","2004","66 and older","Urban Area","198","0.087287308584574","0.0762253038186578","0.0983493133504903","1"
"Very important","2004","66 and older","Rural Area","87","0.0513580324699066","0.0392801689303572","0.0634358960094561","1"
"Important","2005","16-34 y.","Urban Area","","","","","2"
"Important","2005","16-34 y.","Rural Area","","","","","2"
"Important","2005","35-65 y.","Rural Area","","","","","2"
"Important","2005","35-65 y.","Urban Area","","","","","2"
"Important","2005","66 and older","Urban Area","","","","","2"
"Important","2005","66 and older","Rural Area","","","","","2"
"Less important","2005","16-34 y.","Urban Area","","","","","3"
"Less important","2005","16-34 y.","Rural Area","","","","","3"
"Less important","2005","35-65 y.","Rural Area","","","","","3"
"Less important","2005","35-65 y.","Urban Area","","","","","3"
"Less important","2005","66 and older","Urban Area","","","","","3"
"Less important","2005","66 and older","Rural Area","","","","","3"
"Quite unimportant","2005","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2005","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2005","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2005","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2005","66 and older","Urban Area","","","","","4"
"Quite unimportant","2005","66 and older","Rural Area","","","","","4"
"Very important","2005","16-34 y.","Urban Area","","","","","1"
"Very important","2005","16-34 y.","Rural Area","","","","","1"
"Very important","2005","35-65 y.","Rural Area","","","","","1"
"Very important","2005","35-65 y.","Urban Area","","","","","1"
"Very important","2005","66 and older","Rural Area","","","","","1"
"Very important","2005","66 and older","Urban Area","","","","","1"
"Important","2006","16-34 y.","Urban Area","","","","","2"
"Important","2006","16-34 y.","Rural Area","","","","","2"
"Important","2006","35-65 y.","Rural Area","","","","","2"
"Important","2006","35-65 y.","Urban Area","","","","","2"
"Important","2006","66 and older","Rural Area","","","","","2"
"Important","2006","66 and older","Urban Area","","","","","2"
"Less important","2006","16-34 y.","Urban Area","","","","","3"
"Less important","2006","16-34 y.","Rural Area","","","","","3"
"Less important","2006","35-65 y.","Urban Area","","","","","3"
"Less important","2006","35-65 y.","Rural Area","","","","","3"
"Less important","2006","66 and older","Rural Area","","","","","3"
"Less important","2006","66 and older","Urban Area","","","","","3"
"Quite unimportant","2006","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2006","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2006","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2006","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2006","66 and older","Urban Area","","","","","4"
"Quite unimportant","2006","66 and older","Rural Area","","","","","4"
"Very important","2006","16-34 y.","Urban Area","","","","","1"
"Very important","2006","16-34 y.","Rural Area","","","","","1"
"Very important","2006","35-65 y.","Urban Area","","","","","1"
"Very important","2006","35-65 y.","Rural Area","","","","","1"
"Very important","2006","66 and older","Rural Area","","","","","1"
"Very important","2006","66 and older","Urban Area","","","","","1"
"Important","2007","16-34 y.","Urban Area","","","","","2"
"Important","2007","16-34 y.","Rural Area","","","","","2"
"Important","2007","35-65 y.","Rural Area","","","","","2"
"Important","2007","35-65 y.","Urban Area","","","","","2"
"Important","2007","66 and older","Urban Area","","","","","2"
"Important","2007","66 and older","Rural Area","","","","","2"
"Less important","2007","16-34 y.","Urban Area","","","","","3"
"Less important","2007","16-34 y.","Rural Area","","","","","3"
"Less important","2007","35-65 y.","Urban Area","","","","","3"
"Less important","2007","35-65 y.","Rural Area","","","","","3"
"Less important","2007","66 and older","Urban Area","","","","","3"
