"plh0112","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Important","1990","indirect migration background","(2a) intermediate vocational","2","","",""
"Important","1990","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Important","1990","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Important","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Important","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Less important","1990","no migration background","(0) in school","29","","",""
"Less important","1990","no migration background","(1a) inadequately completed","20","","",""
"Less important","1990","no migration background","(1b) general elementary school","480","0.381548000082132","0.354608194220202","0.408487805944062"
"Less important","1990","no migration background","(1c) basic vocational qualification","1089","0.405767615106665","0.386838310197303","0.424696920016027"
"Less important","1990","no migration background","(2b) intermediate general qualification","84","0.301666296334532","0.247517544898005","0.35581504777106"
"Less important","1990","no migration background","(2a) intermediate vocational","486","0.425665637701853","0.397125889697374","0.454205385706332"
"Less important","1990","no migration background","(2c_gen) general maturity certificate","55","0.222230469960804","0.168383953198149","0.276076986723458"
"Less important","1990","no migration background","(2c_voc) vocational maturity certificate","97","0.335607530133078","0.281722853352002","0.389492206914155"
"Less important","1990","no migration background","(3a) lower tertiary education","86","0.416105538852835","0.349279783853145","0.482931293852525"
"Less important","1990","no migration background","(3b) higher tertiary education","126","0.319973546913215","0.274030431722005","0.365916662104426"
"Less important","1990","direct migration background","(0) in school","","","",""
"Less important","1990","direct migration background","(1a) inadequately completed","3","","",""
"Less important","1990","direct migration background","(1b) general elementary school","32","0.35087644596827","0.254399187034393","0.447353704902147"
"Less important","1990","direct migration background","(1c) basic vocational qualification","65","0.407721154809693","0.331338585618727","0.484103724000658"
"Less important","1990","direct migration background","(2b) intermediate general qualification","3","","",""
"Less important","1990","direct migration background","(2a) intermediate vocational","26","","",""
"Less important","1990","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Less important","1990","direct migration background","(2c_voc) vocational maturity certificate","6","","",""
"Less important","1990","direct migration background","(3a) lower tertiary education","6","","",""
"Less important","1990","direct migration background","(3b) higher tertiary education","8","","",""
"Less important","1990","indirect migration background","(0) in school","","","",""
"Less important","1990","indirect migration background","(1a) inadequately completed","1","","",""
"Less important","1990","indirect migration background","(1b) general elementary school","5","","",""
"Less important","1990","indirect migration background","(1c) basic vocational qualification","5","","",""
"Less important","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"Less important","1990","indirect migration background","(2a) intermediate vocational","4","","",""
"Less important","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Less important","1990","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Less important","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Less important","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1990","no migration background","(0) in school","","","",""
"Quite unimportant","1990","no migration background","(1a) inadequately completed","9","","",""
"Quite unimportant","1990","no migration background","(1b) general elementary school","260","0.227422544000957","0.204176200864106","0.250668887137808"
"Quite unimportant","1990","no migration background","(1c) basic vocational qualification","282","0.120469461730606","0.107921252144937","0.133017671316275"
"Quite unimportant","1990","no migration background","(2b) intermediate general qualification","23","","",""
"Quite unimportant","1990","no migration background","(2a) intermediate vocational","73","0.0677459525462777","0.0532401335863114","0.082251771506244"
"Quite unimportant","1990","no migration background","(2c_gen) general maturity certificate","8","","",""
"Quite unimportant","1990","no migration background","(2c_voc) vocational maturity certificate","20","","",""
"Quite unimportant","1990","no migration background","(3a) lower tertiary education","13","","",""
"Quite unimportant","1990","no migration background","(3b) higher tertiary education","14","","",""
"Quite unimportant","1990","direct migration background","(0) in school","","","",""
"Quite unimportant","1990","direct migration background","(1a) inadequately completed","2","","",""
"Quite unimportant","1990","direct migration background","(1b) general elementary school","16","","",""
"Quite unimportant","1990","direct migration background","(1c) basic vocational qualification","12","","",""
"Quite unimportant","1990","direct migration background","(2b) intermediate general qualification","1","","",""
"Quite unimportant","1990","direct migration background","(2a) intermediate vocational","5","","",""
"Quite unimportant","1990","direct migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","direct migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","direct migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1990","indirect migration background","(0) in school","","","",""
"Quite unimportant","1990","indirect migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1990","indirect migration background","(1b) general elementary school","1","","",""
"Quite unimportant","1990","indirect migration background","(1c) basic vocational qualification","1","","",""
"Quite unimportant","1990","indirect migration background","(2b) intermediate general qualification","1","","",""
"Quite unimportant","1990","indirect migration background","(2a) intermediate vocational","","","",""
"Quite unimportant","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Very important","1991","no migration background","(0) in school","","","",""
"Very important","1991","no migration background","(1a) inadequately completed","","","",""
"Very important","1991","no migration background","(1b) general elementary school","","","",""
"Very important","1991","no migration background","(1c) basic vocational qualification","","","",""
"Very important","1991","no migration background","(2b) intermediate general qualification","","","",""
"Very important","1991","no migration background","(2a) intermediate vocational","","","",""
"Very important","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","no migration background","(3a) lower tertiary education","","","",""
"Very important","1991","no migration background","(3b) higher tertiary education","","","",""
"Very important","1991","direct migration background","(0) in school","","","",""
"Very important","1991","direct migration background","(1a) inadequately completed","","","",""
"Very important","1991","direct migration background","(1b) general elementary school","","","",""
"Very important","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Very important","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Very important","1991","direct migration background","(2a) intermediate vocational","","","",""
"Very important","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","direct migration background","(3a) lower tertiary education","","","",""
"Very important","1991","direct migration background","(3b) higher tertiary education","","","",""
"Very important","1991","indirect migration background","(0) in school","","","",""
"Very important","1991","indirect migration background","(1a) inadequately completed","","","",""
"Very important","1991","indirect migration background","(1b) general elementary school","","","",""
"Very important","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Very important","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Very important","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Very important","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Very important","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Important","1991","no migration background","(0) in school","","","",""
"Important","1991","no migration background","(1a) inadequately completed","","","",""
"Important","1991","no migration background","(1b) general elementary school","","","",""
"Important","1991","no migration background","(1c) basic vocational qualification","","","",""
"Important","1991","no migration background","(2b) intermediate general qualification","","","",""
"Important","1991","no migration background","(2a) intermediate vocational","","","",""
"Important","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Important","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","no migration background","(3a) lower tertiary education","","","",""
"Important","1991","no migration background","(3b) higher tertiary education","","","",""
"Important","1991","direct migration background","(0) in school","","","",""
"Important","1991","direct migration background","(1a) inadequately completed","","","",""
"Important","1991","direct migration background","(1b) general elementary school","","","",""
"Important","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Important","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Important","1991","direct migration background","(2a) intermediate vocational","","","",""
"Important","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Important","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","direct migration background","(3a) lower tertiary education","","","",""
"Important","1991","direct migration background","(3b) higher tertiary education","","","",""
"Important","1991","indirect migration background","(0) in school","","","",""
"Important","1991","indirect migration background","(1a) inadequately completed","","","",""
"Important","1991","indirect migration background","(1b) general elementary school","","","",""
"Important","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Important","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Important","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Important","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Important","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Important","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Less important","1991","no migration background","(0) in school","","","",""
"Less important","1991","no migration background","(1a) inadequately completed","","","",""
"Less important","1991","no migration background","(1b) general elementary school","","","",""
"Less important","1991","no migration background","(1c) basic vocational qualification","","","",""
"Less important","1991","no migration background","(2b) intermediate general qualification","","","",""
"Less important","1991","no migration background","(2a) intermediate vocational","","","",""
"Less important","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Less important","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Less important","1991","no migration background","(3a) lower tertiary education","","","",""
"Less important","1991","no migration background","(3b) higher tertiary education","","","",""
"Less important","1991","direct migration background","(0) in school","","","",""
"Less important","1991","direct migration background","(1a) inadequately completed","","","",""
"Less important","1991","direct migration background","(1b) general elementary school","","","",""
"Less important","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Less important","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Less important","1991","direct migration background","(2a) intermediate vocational","","","",""
"Less important","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Less important","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Less important","1991","direct migration background","(3a) lower tertiary education","","","",""
"Less important","1991","direct migration background","(3b) higher tertiary education","","","",""
"Less important","1991","indirect migration background","(0) in school","","","",""
"Less important","1991","indirect migration background","(1a) inadequately completed","","","",""
"Less important","1991","indirect migration background","(1b) general elementary school","","","",""
"Less important","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Less important","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Less important","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Less important","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Less important","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Less important","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Less important","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1991","no migration background","(0) in school","","","",""
"Quite unimportant","1991","no migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1991","no migration background","(1b) general elementary school","","","",""
"Quite unimportant","1991","no migration background","(1c) basic vocational qualification","","","",""
"Quite unimportant","1991","no migration background","(2b) intermediate general qualification","","","",""
"Quite unimportant","1991","no migration background","(2a) intermediate vocational","","","",""
"Quite unimportant","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1991","no migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1991","no migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1991","direct migration background","(0) in school","","","",""
"Quite unimportant","1991","direct migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1991","direct migration background","(1b) general elementary school","","","",""
"Quite unimportant","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Quite unimportant","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Quite unimportant","1991","direct migration background","(2a) intermediate vocational","","","",""
"Quite unimportant","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1991","direct migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1991","direct migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1991","indirect migration background","(0) in school","","","",""
"Quite unimportant","1991","indirect migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1991","indirect migration background","(1b) general elementary school","","","",""
"Quite unimportant","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Quite unimportant","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Quite unimportant","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Quite unimportant","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Very important","1992","no migration background","(0) in school","20","","",""
"Very important","1992","no migration background","(1a) inadequately completed","22","","",""
"Very important","1992","no migration background","(1b) general elementary school","131","0.0823635533976033","0.0678640169997044","0.0968630897955022"
"Very important","1992","no migration background","(1c) basic vocational qualification","357","0.102824703799165","0.0928753708478748","0.112774036750456"
"Very important","1992","no migration background","(2b) intermediate general qualification","92","0.204487458117096","0.16636589350275","0.242609022731442"
"Very important","1992","no migration background","(2a) intermediate vocational","263","0.127009836881876","0.113764985058541","0.140254688705211"
"Very important","1992","no migration background","(2c_gen) general maturity certificate","61","0.211668779735333","0.162393523222338","0.260944036248329"
"Very important","1992","no migration background","(2c_voc) vocational maturity certificate","70","0.201713481975417","0.162040150004618","0.241386813946216"
"Very important","1992","no migration background","(3a) lower tertiary education","86","0.127393587519495","0.104614770946656","0.150172404092334"
"Very important","1992","no migration background","(3b) higher tertiary education","92","0.152892732967412","0.126270642155379","0.179514823779444"
"Very important","1992","direct migration background","(0) in school","2","","",""
"Very important","1992","direct migration background","(1a) inadequately completed","3","","",""
"Very important","1992","direct migration background","(1b) general elementary school","12","","",""
"Very important","1992","direct migration background","(1c) basic vocational qualification","27","","",""
"Very important","1992","direct migration background","(2b) intermediate general qualification","3","","",""
"Very important","1992","direct migration background","(2a) intermediate vocational","11","","",""
"Very important","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1992","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Very important","1992","direct migration background","(3a) lower tertiary education","10","","",""
"Very important","1992","direct migration background","(3b) higher tertiary education","10","","",""
"Very important","1992","indirect migration background","(0) in school","1","","",""
"Very important","1992","indirect migration background","(1a) inadequately completed","","","",""
"Very important","1992","indirect migration background","(1b) general elementary school","3","","",""
"Very important","1992","indirect migration background","(1c) basic vocational qualification","1","","",""
"Very important","1992","indirect migration background","(2b) intermediate general qualification","3","","",""
"Very important","1992","indirect migration background","(2a) intermediate vocational","2","","",""
"Very important","1992","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Very important","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1992","indirect migration background","(3a) lower tertiary education","1","","",""
"Very important","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Important","1992","no migration background","(0) in school","38","0.427719346005541","0.324350246158618","0.531088445852463"
"Important","1992","no migration background","(1a) inadequately completed","42","0.317365305912428","0.235108955245525","0.399621656579331"
"Important","1992","no migration background","(1b) general elementary school","430","0.308463924723875","0.284104845822034","0.332823003625716"
"Important","1992","no migration background","(1c) basic vocational qualification","1355","0.363045034719163","0.347292835630794","0.378797233807532"
"Important","1992","no migration background","(2b) intermediate general qualification","192","0.449099791126986","0.402086380532449","0.496113201721523"
"Important","1992","no migration background","(2a) intermediate vocational","955","0.38819909681183","0.368814531482865","0.407583662140795"
"Important","1992","no migration background","(2c_gen) general maturity certificate","117","0.416308445493092","0.35684563351461","0.475771257471574"
"Important","1992","no migration background","(2c_voc) vocational maturity certificate","151","0.391931855034071","0.343666753558998","0.440196956509144"
"Important","1992","no migration background","(3a) lower tertiary education","352","0.432741350641452","0.398891797888421","0.466590903394484"
"Important","1992","no migration background","(3b) higher tertiary education","318","0.482967459744193","0.446001889611077","0.519933029877309"
"Important","1992","direct migration background","(0) in school","3","","",""
"Important","1992","direct migration background","(1a) inadequately completed","3","","",""
"Important","1992","direct migration background","(1b) general elementary school","38","0.375244995183533","0.280817225876167","0.4696727644909"
"Important","1992","direct migration background","(1c) basic vocational qualification","96","0.462503532452052","0.397210112600924","0.52779695230318"
"Important","1992","direct migration background","(2b) intermediate general qualification","11","","",""
"Important","1992","direct migration background","(2a) intermediate vocational","32","0.397889929135045","0.289267325405808","0.506512532864282"
"Important","1992","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Important","1992","direct migration background","(2c_voc) vocational maturity certificate","14","","",""
"Important","1992","direct migration background","(3a) lower tertiary education","16","","",""
"Important","1992","direct migration background","(3b) higher tertiary education","23","","",""
"Important","1992","indirect migration background","(0) in school","6","","",""
"Important","1992","indirect migration background","(1a) inadequately completed","1","","",""
"Important","1992","indirect migration background","(1b) general elementary school","6","","",""
"Important","1992","indirect migration background","(1c) basic vocational qualification","10","","",""
"Important","1992","indirect migration background","(2b) intermediate general qualification","5","","",""
"Important","1992","indirect migration background","(2a) intermediate vocational","2","","",""
"Important","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Important","1992","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Important","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Important","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Less important","1992","no migration background","(0) in school","29","","",""
"Less important","1992","no migration background","(1a) inadequately completed","40","0.337868180666254","0.254280666209554","0.421455695122954"
"Less important","1992","no migration background","(1b) general elementary school","515","0.368951834228496","0.343503032216788","0.394400636240204"
"Less important","1992","no migration background","(1c) basic vocational qualification","1463","0.40230809336627","0.386245167685486","0.418371019047053"
"Less important","1992","no migration background","(2b) intermediate general qualification","116","0.27379440496854","0.23164844570621","0.315940364230869"
"Less important","1992","no migration background","(2a) intermediate vocational","1063","0.413926926855878","0.394335707216468","0.433518146495289"
"Less important","1992","no migration background","(2c_gen) general maturity certificate","76","0.31733084182224","0.261186316966","0.373475366678479"
"Less important","1992","no migration background","(2c_voc) vocational maturity certificate","140","0.322708574752404","0.276486987283894","0.368930162220913"
"Less important","1992","no migration background","(3a) lower tertiary education","340","0.373643894705276","0.340592653312403","0.406695136098149"
"Less important","1992","no migration background","(3b) higher tertiary education","262","0.32468169765601","0.29004290876009","0.35932048655193"
"Less important","1992","direct migration background","(0) in school","1","","",""
"Less important","1992","direct migration background","(1a) inadequately completed","2","","",""
"Less important","1992","direct migration background","(1b) general elementary school","36","0.370054157794633","0.275893029223097","0.464215286366169"
"Less important","1992","direct migration background","(1c) basic vocational qualification","83","0.327111687987767","0.265672763403476","0.388550612572058"
"Less important","1992","direct migration background","(2b) intermediate general qualification","8","","",""
"Less important","1992","direct migration background","(2a) intermediate vocational","26","","",""
"Less important","1992","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Less important","1992","direct migration background","(2c_voc) vocational maturity certificate","9","","",""
"Less important","1992","direct migration background","(3a) lower tertiary education","11","","",""
"Less important","1992","direct migration background","(3b) higher tertiary education","16","","",""
"Less important","1992","indirect migration background","(0) in school","1","","",""
"Less important","1992","indirect migration background","(1a) inadequately completed","1","","",""
"Less important","1992","indirect migration background","(1b) general elementary school","7","","",""
"Less important","1992","indirect migration background","(1c) basic vocational qualification","5","","",""
"Less important","1992","indirect migration background","(2b) intermediate general qualification","8","","",""
"Less important","1992","indirect migration background","(2a) intermediate vocational","3","","",""
"Less important","1992","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Less important","1992","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Less important","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Less important","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1992","no migration background","(0) in school","1","","",""
"Quite unimportant","1992","no migration background","(1a) inadequately completed","19","","",""
"Quite unimportant","1992","no migration background","(1b) general elementary school","305","0.240220687650026","0.217688664605007","0.262752710695044"
"Quite unimportant","1992","no migration background","(1c) basic vocational qualification","405","0.131822168115402","0.120740499752884","0.14290383647792"
"Quite unimportant","1992","no migration background","(2b) intermediate general qualification","30","0.0726183457873784","0.0480901113079022","0.0971465802668546"
"Quite unimportant","1992","no migration background","(2a) intermediate vocational","147","0.0708641394504155","0.0606576446248069","0.081070634276024"
"Quite unimportant","1992","no migration background","(2c_gen) general maturity certificate","10","","",""
"Quite unimportant","1992","no migration background","(2c_voc) vocational maturity certificate","32","0.0836460882381087","0.0562741057954352","0.111018070680782"
"Quite unimportant","1992","no migration background","(3a) lower tertiary education","45","0.0662211671337764","0.0492321364261168","0.0832101978414359"
"Quite unimportant","1992","no migration background","(3b) higher tertiary education","30","0.0394581096323853","0.0250566726829256","0.053859546581845"
"Quite unimportant","1992","direct migration background","(0) in school","","","",""
"Quite unimportant","1992","direct migration background","(1a) inadequately completed","4","","",""
"Quite unimportant","1992","direct migration background","(1b) general elementary school","15","","",""
"Quite unimportant","1992","direct migration background","(1c) basic vocational qualification","18","","",""
"Quite unimportant","1992","direct migration background","(2b) intermediate general qualification","1","","",""
"Quite unimportant","1992","direct migration background","(2a) intermediate vocational","9","","",""
"Quite unimportant","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1992","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Quite unimportant","1992","direct migration background","(3a) lower tertiary education","2","","",""
"Quite unimportant","1992","direct migration background","(3b) higher tertiary education","1","","",""
"Quite unimportant","1992","indirect migration background","(0) in school","","","",""
"Quite unimportant","1992","indirect migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1992","indirect migration background","(1b) general elementary school","1","","",""
"Quite unimportant","1992","indirect migration background","(1c) basic vocational qualification","1","","",""
"Quite unimportant","1992","indirect migration background","(2b) intermediate general qualification","1","","",""
"Quite unimportant","1992","indirect migration background","(2a) intermediate vocational","1","","",""
"Quite unimportant","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1992","indirect migration background","(3b) higher tertiary education","1","","",""
"Very important","1993","no migration background","(0) in school","","","",""
"Very important","1993","no migration background","(1a) inadequately completed","","","",""
"Very important","1993","no migration background","(1b) general elementary school","","","",""
"Very important","1993","no migration background","(1c) basic vocational qualification","","","",""
"Very important","1993","no migration background","(2b) intermediate general qualification","","","",""
"Very important","1993","no migration background","(2a) intermediate vocational","","","",""
"Very important","1993","no migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1993","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1993","no migration background","(3a) lower tertiary education","","","",""
"Very important","1993","no migration background","(3b) higher tertiary education","","","",""
"Very important","1993","direct migration background","(0) in school","","","",""
"Very important","1993","direct migration background","(1a) inadequately completed","","","",""
"Very important","1993","direct migration background","(1b) general elementary school","","","",""
"Very important","1993","direct migration background","(1c) basic vocational qualification","","","",""
"Very important","1993","direct migration background","(2b) intermediate general qualification","","","",""
"Very important","1993","direct migration background","(2a) intermediate vocational","","","",""
"Very important","1993","direct migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1993","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1993","direct migration background","(3a) lower tertiary education","","","",""
"Very important","1993","direct migration background","(3b) higher tertiary education","","","",""
"Very important","1993","indirect migration background","(0) in school","","","",""
"Very important","1993","indirect migration background","(1a) inadequately completed","","","",""
"Very important","1993","indirect migration background","(1b) general elementary school","","","",""
"Very important","1993","indirect migration background","(1c) basic vocational qualification","","","",""
"Very important","1993","indirect migration background","(2b) intermediate general qualification","","","",""
