"plh0112","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Less important","1991","vocational + Abi","Male","","","","","3"
"Less important","1991","vocational + Abi","Female","","","","","3"
"Less important","1991","higher vocational","Male","","","","","3"
"Less important","1991","higher vocational","Female","","","","","3"
"Less important","1991","higher education","Male","","","","","3"
"Less important","1991","higher education","Female","","","","","3"
"Quite unimportant","1991","higher education","Female","","","","","4"
"Quite unimportant","1991","in school","Female","","","","","4"
"Quite unimportant","1991","higher vocational","Female","","","","","4"
"Quite unimportant","1991","inadequately","Male","","","","","4"
"Quite unimportant","1991","general elemantary","Male","","","","","4"
"Quite unimportant","1991","inadequately","Female","","","","","4"
"Quite unimportant","1991","higher education","Male","","","","","4"
"Quite unimportant","1991","in school","Male","","","","","4"
"Quite unimportant","1991","higher vocational","Male","","","","","4"
"Quite unimportant","1991","general elemantary","Female","","","","","4"
"Quite unimportant","1991","middle vocational","Male","","","","","4"
"Quite unimportant","1991","middle vocational","Female","","","","","4"
"Quite unimportant","1991","vocational + Abi","Male","","","","","4"
"Quite unimportant","1991","vocational + Abi","Female","","","","","4"
"Very important","1991","in school","Male","","","","","1"
"Very important","1991","in school","Female","","","","","1"
"Very important","1991","inadequately","Male","","","","","1"
"Very important","1991","inadequately","Female","","","","","1"
"Very important","1991","general elemantary","Male","","","","","1"
"Very important","1991","general elemantary","Female","","","","","1"
"Very important","1991","middle vocational","Male","","","","","1"
"Very important","1991","middle vocational","Female","","","","","1"
"Very important","1991","vocational + Abi","Male","","","","","1"
"Very important","1991","vocational + Abi","Female","","","","","1"
"Very important","1991","higher vocational","Male","","","","","1"
"Very important","1991","higher vocational","Female","","","","","1"
"Very important","1991","higher education","Male","","","","","1"
"Very important","1991","higher education","Female","","","","","1"
"Important","1992","in school","Female","37","0.511862404870737","0.397973877818838","0.625750931922637","2"
"Important","1992","inadequately","Male","19","","","","2"
"Important","1992","general elemantary","Male","193","0.353221440599619","0.31233589709091","0.394106984108329","2"
"Important","1992","higher vocational","Female","115","0.426257903436186","0.366828434007672","0.485687372864699","2"
"Important","1992","higher education","Female","309","0.432264570350612","0.396426230773313","0.468102909927911","2"
"Important","1992","inadequately","Female","9","","","","2"
"Important","1992","higher education","Male","400","0.468430839072101","0.435498966471055","0.501362711673146","2"
"Important","1992","in school","Male","29","","","","2"
"Important","1992","general elemantary","Female","482","0.330626891364543","0.306192793230783","0.355060989498303","2"
"Important","1992","higher vocational","Male","194","0.406587613167233","0.362872400323544","0.450302826010921","2"
"Important","1992","middle vocational","Male","1116","0.361667833268799","0.344505709867351","0.378829956670247","2"
"Important","1992","middle vocational","Female","1227","0.390637610357142","0.373285570155241","0.407989650559043","2"
"Important","1992","vocational + Abi","Male","55","0.326432889172315","0.253317812704948","0.399547965639683","2"
"Important","1992","vocational + Abi","Female","57","0.434818558884149","0.351194895505487","0.518442222262812","2"
"Less important","1992","in school","Male","24","","","","3"
"Less important","1992","in school","Female","17","","","","3"
"Less important","1992","inadequately","Male","13","","","","3"
"Less important","1992","inadequately","Female","19","","","","3"
"Less important","1992","general elemantary","Male","176","0.352371296293778","0.311508155325836","0.393234437261719","3"
"Less important","1992","general elemantary","Female","507","0.356689266004557","0.331809372596675","0.381569159412439","3"
"Less important","1992","middle vocational","Male","1263","0.405448711784995","0.387911710333396","0.422985713236594","3"
"Less important","1992","middle vocational","Female","1215","0.386198817219947","0.36888291896833","0.403514715471565","3"
"Less important","1992","vocational + Abi","Male","62","0.377037276455723","0.30146844223164","0.452606110679806","3"
"Less important","1992","vocational + Abi","Female","43","0.258256902288653","0.18442672141915","0.332087083158157","3"
"Less important","1992","higher vocational","Male","215","0.411750531868736","0.367950434321371","0.455550629416102","3"
"Less important","1992","higher vocational","Female","95","0.348108093103093","0.290861172865536","0.405355013340651","3"
"Less important","1992","higher education","Male","322","0.329979500389744","0.298948103642146","0.361010897137342","3"
"Less important","1992","higher education","Female","307","0.35840590000739","0.323714820283808","0.393096979730971","3"
"Quite unimportant","1992","in school","Female","","","","","4"
"Quite unimportant","1992","inadequately","Male","8","","","","4"
"Quite unimportant","1992","general elemantary","Male","65","0.146605296746415","0.116348827884433","0.176861765608398","4"
"Quite unimportant","1992","higher vocational","Female","25","","","","4"
"Quite unimportant","1992","higher education","Female","27","","","","4"
"Quite unimportant","1992","inadequately","Female","17","","","","4"
"Quite unimportant","1992","higher education","Male","52","0.0628696175030715","0.04685066120197","0.0788885738041731","4"
"Quite unimportant","1992","in school","Male","2","","","","4"
"Quite unimportant","1992","general elemantary","Female","283","0.219529568872976","0.198030589865241","0.24102854788071","4"
"Quite unimportant","1992","higher vocational","Male","27","","","","4"
"Quite unimportant","1992","middle vocational","Male","298","0.113406521419394","0.102080588263509","0.124732454575278","4"
"Quite unimportant","1992","middle vocational","Female","254","0.10405678279662","0.0931975001980809","0.11491606539516","4"
"Quite unimportant","1992","vocational + Abi","Male","13","","","","4"
"Quite unimportant","1992","vocational + Abi","Female","12","","","","4"
"Very important","1992","in school","Male","13","","","","1"
"Very important","1992","in school","Female","20","","","","1"
"Very important","1992","inadequately","Male","6","","","","1"
"Very important","1992","inadequately","Female","7","","","","1"
"Very important","1992","general elemantary","Male","91","0.147801966360188","0.117443571233539","0.178160361486837","1"
"Very important","1992","general elemantary","Female","152","0.0931542737579247","0.0780582978567378","0.108250249659112","1"
"Very important","1992","middle vocational","Male","334","0.119476933526813","0.107891691375209","0.131062175678416","1"
"Very important","1992","middle vocational","Female","341","0.11910678962629","0.10758670721713","0.130626872035451","1"
"Very important","1992","vocational + Abi","Male","28","","","","1"
"Very important","1992","vocational + Abi","Female","23","","","","1"
"Very important","1992","higher vocational","Male","49","0.114038872367692","0.0857503011788058","0.142327443556579","1"
"Very important","1992","higher vocational","Female","31","0.11251385315991","0.0745394407192103","0.150488265600609","1"
"Very important","1992","higher education","Male","108","0.138720043035084","0.115908452036996","0.161531634033172","1"
"Very important","1992","higher education","Female","91","0.174437606830755","0.146984274230601","0.201890939430909","1"
"Important","1993","in school","Female","","","","","2"
"Important","1993","general elemantary","Male","","","","","2"
"Important","1993","inadequately","Male","","","","","2"
"Important","1993","inadequately","Female","","","","","2"
"Important","1993","in school","Male","","","","","2"
"Important","1993","higher vocational","Male","","","","","2"
"Important","1993","higher vocational","Female","","","","","2"
"Important","1993","general elemantary","Female","","","","","2"
"Important","1993","higher education","Male","","","","","2"
"Important","1993","higher education","Female","","","","","2"
"Important","1993","middle vocational","Male","","","","","2"
"Important","1993","middle vocational","Female","","","","","2"
"Important","1993","vocational + Abi","Male","","","","","2"
"Important","1993","vocational + Abi","Female","","","","","2"
"Less important","1993","in school","Male","","","","","3"
"Less important","1993","in school","Female","","","","","3"
"Less important","1993","inadequately","Male","","","","","3"
"Less important","1993","inadequately","Female","","","","","3"
"Less important","1993","general elemantary","Male","","","","","3"
"Less important","1993","general elemantary","Female","","","","","3"
"Less important","1993","middle vocational","Male","","","","","3"
"Less important","1993","middle vocational","Female","","","","","3"
"Less important","1993","vocational + Abi","Male","","","","","3"
"Less important","1993","vocational + Abi","Female","","","","","3"
"Less important","1993","higher vocational","Male","","","","","3"
"Less important","1993","higher vocational","Female","","","","","3"
"Less important","1993","higher education","Male","","","","","3"
"Less important","1993","higher education","Female","","","","","3"
"Quite unimportant","1993","in school","Female","","","","","4"
"Quite unimportant","1993","general elemantary","Male","","","","","4"
"Quite unimportant","1993","inadequately","Male","","","","","4"
"Quite unimportant","1993","inadequately","Female","","","","","4"
"Quite unimportant","1993","in school","Male","","","","","4"
"Quite unimportant","1993","higher vocational","Male","","","","","4"
"Quite unimportant","1993","higher vocational","Female","","","","","4"
"Quite unimportant","1993","general elemantary","Female","","","","","4"
"Quite unimportant","1993","higher education","Male","","","","","4"
"Quite unimportant","1993","higher education","Female","","","","","4"
"Quite unimportant","1993","middle vocational","Male","","","","","4"
"Quite unimportant","1993","middle vocational","Female","","","","","4"
"Quite unimportant","1993","vocational + Abi","Male","","","","","4"
"Quite unimportant","1993","vocational + Abi","Female","","","","","4"
"Very important","1993","in school","Male","","","","","1"
"Very important","1993","in school","Female","","","","","1"
"Very important","1993","inadequately","Male","","","","","1"
"Very important","1993","inadequately","Female","","","","","1"
"Very important","1993","general elemantary","Male","","","","","1"
"Very important","1993","general elemantary","Female","","","","","1"
"Very important","1993","middle vocational","Male","","","","","1"
"Very important","1993","middle vocational","Female","","","","","1"
"Very important","1993","vocational + Abi","Male","","","","","1"
"Very important","1993","vocational + Abi","Female","","","","","1"
"Very important","1993","higher vocational","Male","","","","","1"
"Very important","1993","higher vocational","Female","","","","","1"
"Very important","1993","higher education","Male","","","","","1"
"Very important","1993","higher education","Female","","","","","1"
"Important","1994","in school","Female","","","","","2"
"Important","1994","inadequately","Male","","","","","2"
"Important","1994","general elemantary","Male","","","","","2"
"Important","1994","inadequately","Female","","","","","2"
"Important","1994","in school","Male","","","","","2"
"Important","1994","general elemantary","Female","","","","","2"
"Important","1994","higher vocational","Male","","","","","2"
"Important","1994","higher vocational","Female","","","","","2"
"Important","1994","higher education","Male","","","","","2"
"Important","1994","higher education","Female","","","","","2"
"Important","1994","middle vocational","Male","","","","","2"
"Important","1994","middle vocational","Female","","","","","2"
"Important","1994","vocational + Abi","Male","","","","","2"
"Important","1994","vocational + Abi","Female","","","","","2"
"Less important","1994","in school","Male","","","","","3"
"Less important","1994","in school","Female","","","","","3"
"Less important","1994","inadequately","Male","","","","","3"
"Less important","1994","inadequately","Female","","","","","3"
"Less important","1994","general elemantary","Male","","","","","3"
"Less important","1994","general elemantary","Female","","","","","3"
"Less important","1994","middle vocational","Male","","","","","3"
"Less important","1994","middle vocational","Female","","","","","3"
"Less important","1994","vocational + Abi","Male","","","","","3"
"Less important","1994","vocational + Abi","Female","","","","","3"
"Less important","1994","higher vocational","Male","","","","","3"
"Less important","1994","higher vocational","Female","","","","","3"
"Less important","1994","higher education","Male","","","","","3"
"Less important","1994","higher education","Female","","","","","3"
"Quite unimportant","1994","in school","Female","","","","","4"
"Quite unimportant","1994","inadequately","Male","","","","","4"
"Quite unimportant","1994","general elemantary","Male","","","","","4"
"Quite unimportant","1994","inadequately","Female","","","","","4"
"Quite unimportant","1994","in school","Male","","","","","4"
"Quite unimportant","1994","general elemantary","Female","","","","","4"
"Quite unimportant","1994","higher vocational","Male","","","","","4"
"Quite unimportant","1994","higher vocational","Female","","","","","4"
"Quite unimportant","1994","higher education","Male","","","","","4"
"Quite unimportant","1994","higher education","Female","","","","","4"
"Quite unimportant","1994","middle vocational","Male","","","","","4"
"Quite unimportant","1994","middle vocational","Female","","","","","4"
"Quite unimportant","1994","vocational + Abi","Male","","","","","4"
"Quite unimportant","1994","vocational + Abi","Female","","","","","4"
"Very important","1994","in school","Male","","","","","1"
"Very important","1994","in school","Female","","","","","1"
"Very important","1994","inadequately","Male","","","","","1"
"Very important","1994","inadequately","Female","","","","","1"
"Very important","1994","general elemantary","Male","","","","","1"
"Very important","1994","general elemantary","Female","","","","","1"
"Very important","1994","middle vocational","Male","","","","","1"
"Very important","1994","middle vocational","Female","","","","","1"
"Very important","1994","vocational + Abi","Male","","","","","1"
"Very important","1994","vocational + Abi","Female","","","","","1"
"Very important","1994","higher vocational","Male","","","","","1"
"Very important","1994","higher vocational","Female","","","","","1"
"Very important","1994","higher education","Male","","","","","1"
"Very important","1994","higher education","Female","","","","","1"
"Important","1995","higher vocational","Male","161","0.37010901206133","0.326129022392876","0.414089001729785","2"
"Important","1995","higher vocational","Female","108","0.400257614442206","0.342766839583616","0.457748389300797","2"
"Important","1995","in school","Female","63","0.503984189076844","0.415982002210314","0.591986375943374","2"
"Important","1995","inadequately","Male","16","","","","2"
"Important","1995","inadequately","Female","18","","","","2"
"Important","1995","general elemantary","Male","202","0.381540590000959","0.339789060137204","0.423292119864715","2"
"Important","1995","higher education","Male","401","0.447185798045285","0.415230695625669","0.479140900464901","2"
"Important","1995","higher education","Female","325","0.417518912051997","0.383042996463928","0.451994827640065","2"
"Important","1995","in school","Male","58","0.53821598011611","0.447493097596971","0.62893886263525","2"
"Important","1995","general elemantary","Female","409","0.288314817008226","0.263869079937048","0.312760554079405","2"
"Important","1995","middle vocational","Male","1060","0.349628641691477","0.33257636653246","0.366680916850495","2"
"Important","1995","middle vocational","Female","1129","0.356809808601358","0.339883102969469","0.373736514233247","2"
"Important","1995","vocational + Abi","Male","80","0.389272942836093","0.322689665117993","0.455856220554194","2"
"Important","1995","vocational + Abi","Female","84","0.427884359267346","0.358617551748179","0.497151166786513","2"
"Less important","1995","general elemantary","Male","201","0.373488367765863","0.331911714392038","0.415065021139688","3"
"Less important","1995","general elemantary","Female","529","0.38617190435629","0.359897104804086","0.412446703908495","3"
"Less important","1995","middle vocational","Male","1385","0.449819605432454","0.432029854316498","0.467609356548409","3"
"Less important","1995","middle vocational","Female","1330","0.430068832671925","0.412575823183188","0.447561842160661","3"
"Less important","1995","vocational + Abi","Male","89","0.410857243318923","0.343672567482532","0.478041919155314","3"
"Less important","1995","in school","Male","36","0.296127074882733","0.213045392015465","0.379208757750002","3"
"Less important","1995","in school","Female","31","0.230011514842928","0.155939500903308","0.304083528782549","3"
"Less important","1995","inadequately","Male","17","","","","3"
"Less important","1995","inadequately","Female","21","","","","3"
"Less important","1995","vocational + Abi","Female","78","0.407579504700705","0.338786977948106","0.476372031453303","3"
"Less important","1995","higher vocational","Male","235","0.475846323666851","0.430355869495565","0.521336777838136","3"
"Less important","1995","higher vocational","Female","115","0.37429053229255","0.31750512129264","0.43107594329246","3"
"Less important","1995","higher education","Male","373","0.379560715911375","0.34837204346309","0.41074938835966","3"
"Less important","1995","higher education","Female","334","0.397576554401181","0.363363004817428","0.431790103984935","3"
"Quite unimportant","1995","higher vocational","Male","32","0.0816628100904365","0.0567185376158013","0.106607082565072","4"
"Quite unimportant","1995","higher vocational","Female","24","","","","4"
"Quite unimportant","1995","in school","Female","1","","","","4"
"Quite unimportant","1995","inadequately","Male","6","","","","4"
"Quite unimportant","1995","inadequately","Female","13","","","","4"
"Quite unimportant","1995","general elemantary","Male","78","0.172151012405115","0.139703846397236","0.204598178412994","4"
"Quite unimportant","1995","higher education","Male","54","0.044387186050326","0.0311505872440355","0.0576237848566165","4"
"Quite unimportant","1995","higher education","Female","31","0.0529445068558705","0.0372901588056247","0.0685988549061163","4"
"Quite unimportant","1995","in school","Male","4","","","","4"
"Quite unimportant","1995","general elemantary","Female","280","0.247777181817582","0.224478593934808","0.271075769700356","4"
"Quite unimportant","1995","middle vocational","Male","330","0.121820951469151","0.110124593372125","0.133517309566178","4"
"Quite unimportant","1995","middle vocational","Female","314","0.110944244060549","0.0998473553750401","0.122041132746058","4"
"Quite unimportant","1995","vocational + Abi","Male","16","","","","4"
"Quite unimportant","1995","vocational + Abi","Female","8","","","","4"
"Very important","1995","general elemantary","Male","39","0.0728200298280629","0.0504866801431457","0.0951533795129802","1"
"Very important","1995","general elemantary","Female","101","0.0777360968179015","0.0632862027251808","0.0921859909106222","1"
"Very important","1995","middle vocational","Male","229","0.0787308014069179","0.0690999709256196","0.0883616318882161","1"
"Very important","1995","middle vocational","Female","304","0.102177114666168","0.0914753229100369","0.1128789064223","1"
"Very important","1995","vocational + Abi","Male","21","","","","1"
"Very important","1995","in school","Male","18","","","","1"
"Very important","1995","in school","Female","29","","","","1"
"Very important","1995","inadequately","Male","4","","","","1"
"Very important","1995","inadequately","Female","3","","","","1"
"Very important","1995","vocational + Abi","Female","26","","","","1"
"Very important","1995","higher vocational","Male","35","0.0723818541813825","0.0487794053188272","0.0959843030439378","1"
"Very important","1995","higher vocational","Female","32","0.128624728912059","0.0893411686400803","0.167908289184038","1"
"Very important","1995","higher education","Male","102","0.128866299993014","0.107332597738605","0.150400002247423","1"
"Very important","1995","higher education","Female","96","0.131960026690951","0.108299310958343","0.155620742423559","1"
"Important","1996","in school","Female","","","","","2"
"Important","1996","inadequately","Male","","","","","2"
"Important","1996","inadequately","Female","","","","","2"
"Important","1996","general elemantary","Male","","","","","2"
"Important","1996","higher vocational","Male","","","","","2"
"Important","1996","higher vocational","Female","","","","","2"
"Important","1996","higher education","Male","","","","","2"
"Important","1996","higher education","Female","","","","","2"
"Important","1996","in school","Male","","","","","2"
"Important","1996","general elemantary","Female","","","","","2"
"Important","1996","middle vocational","Male","","","","","2"
"Important","1996","middle vocational","Female","","","","","2"
"Important","1996","vocational + Abi","Male","","","","","2"
"Important","1996","vocational + Abi","Female","","","","","2"
"Less important","1996","general elemantary","Male","","","","","3"
"Less important","1996","general elemantary","Female","","","","","3"
"Less important","1996","middle vocational","Male","","","","","3"
"Less important","1996","middle vocational","Female","","","","","3"
"Less important","1996","vocational + Abi","Male","","","","","3"
"Less important","1996","in school","Male","","","","","3"
"Less important","1996","in school","Female","","","","","3"
"Less important","1996","inadequately","Male","","","","","3"
"Less important","1996","inadequately","Female","","","","","3"
"Less important","1996","vocational + Abi","Female","","","","","3"
"Less important","1996","higher vocational","Male","","","","","3"
"Less important","1996","higher vocational","Female","","","","","3"
"Less important","1996","higher education","Male","","","","","3"
"Less important","1996","higher education","Female","","","","","3"
"Quite unimportant","1996","in school","Female","","","","","4"
"Quite unimportant","1996","inadequately","Male","","","","","4"
"Quite unimportant","1996","inadequately","Female","","","","","4"
"Quite unimportant","1996","general elemantary","Male","","","","","4"
"Quite unimportant","1996","higher vocational","Male","","","","","4"
"Quite unimportant","1996","higher vocational","Female","","","","","4"
"Quite unimportant","1996","higher education","Male","","","","","4"
"Quite unimportant","1996","higher education","Female","","","","","4"
"Quite unimportant","1996","in school","Male","","","","","4"
"Quite unimportant","1996","general elemantary","Female","","","","","4"
"Quite unimportant","1996","middle vocational","Male","","","","","4"
"Quite unimportant","1996","middle vocational","Female","","","","","4"
"Quite unimportant","1996","vocational + Abi","Male","","","","","4"
"Quite unimportant","1996","vocational + Abi","Female","","","","","4"
"Very important","1996","general elemantary","Male","","","","","1"
"Very important","1996","general elemantary","Female","","","","","1"
"Very important","1996","middle vocational","Male","","","","","1"
"Very important","1996","middle vocational","Female","","","","","1"
"Very important","1996","vocational + Abi","Male","","","","","1"
"Very important","1996","in school","Male","","","","","1"
"Very important","1996","in school","Female","","","","","1"
"Very important","1996","inadequately","Male","","","","","1"
"Very important","1996","inadequately","Female","","","","","1"
"Very important","1996","vocational + Abi","Female","","","","","1"
"Very important","1996","higher vocational","Male","","","","","1"
"Very important","1996","higher vocational","Female","","","","","1"
"Very important","1996","higher education","Male","","","","","1"
"Very important","1996","higher education","Female","","","","","1"
"Important","1997","higher vocational","Female","","","","","2"
"Important","1997","in school","Female","","","","","2"
"Important","1997","in school","Male","","","","","2"
"Important","1997","inadequately","Male","","","","","2"
"Important","1997","inadequately","Female","","","","","2"
"Important","1997","higher education","Male","","","","","2"
"Important","1997","higher education","Female","","","","","2"
"Important","1997","general elemantary","Male","","","","","2"
"Important","1997","general elemantary","Female","","","","","2"
"Important","1997","higher vocational","Male","","","","","2"
"Important","1997","middle vocational","Male","","","","","2"
"Important","1997","middle vocational","Female","","","","","2"
"Important","1997","vocational + Abi","Male","","","","","2"
"Important","1997","vocational + Abi","Female","","","","","2"
"Less important","1997","in school","Male","","","","","3"
"Less important","1997","in school","Female","","","","","3"
"Less important","1997","inadequately","Male","","","","","3"
"Less important","1997","inadequately","Female","","","","","3"
"Less important","1997","general elemantary","Male","","","","","3"
"Less important","1997","general elemantary","Female","","","","","3"
"Less important","1997","middle vocational","Male","","","","","3"
"Less important","1997","middle vocational","Female","","","","","3"
"Less important","1997","vocational + Abi","Male","","","","","3"
"Less important","1997","vocational + Abi","Female","","","","","3"
"Less important","1997","higher vocational","Male","","","","","3"
"Less important","1997","higher vocational","Female","","","","","3"
"Less important","1997","higher education","Male","","","","","3"
"Less important","1997","higher education","Female","","","","","3"
"Quite unimportant","1997","higher vocational","Female","","","","","4"
"Quite unimportant","1997","in school","Female","","","","","4"
"Quite unimportant","1997","in school","Male","","","","","4"
"Quite unimportant","1997","inadequately","Male","","","","","4"
"Quite unimportant","1997","inadequately","Female","","","","","4"
"Quite unimportant","1997","higher education","Male","","","","","4"
"Quite unimportant","1997","higher education","Female","","","","","4"
"Quite unimportant","1997","general elemantary","Male","","","","","4"
"Quite unimportant","1997","general elemantary","Female","","","","","4"
"Quite unimportant","1997","higher vocational","Male","","","","","4"
"Quite unimportant","1997","middle vocational","Male","","","","","4"
"Quite unimportant","1997","middle vocational","Female","","","","","4"
"Quite unimportant","1997","vocational + Abi","Male","","","","","4"
"Quite unimportant","1997","vocational + Abi","Female","","","","","4"
"Very important","1997","in school","Male","","","","","1"
"Very important","1997","in school","Female","","","","","1"
"Very important","1997","inadequately","Male","","","","","1"
"Very important","1997","inadequately","Female","","","","","1"
"Very important","1997","general elemantary","Male","","","","","1"
"Very important","1997","general elemantary","Female","","","","","1"
"Very important","1997","middle vocational","Male","","","","","1"
"Very important","1997","middle vocational","Female","","","","","1"
"Very important","1997","vocational + Abi","Male","","","","","1"
"Very important","1997","vocational + Abi","Female","","","","","1"
"Very important","1997","higher vocational","Male","","","","","1"
"Very important","1997","higher vocational","Female","","","","","1"
"Very important","1997","higher education","Male","","","","","1"
"Very important","1997","higher education","Female","","","","","1"
"Important","1998","in school","Female","","","","","2"
"Important","1998","general elemantary","Male","","","","","2"
"Important","1998","higher education","Female","","","","","2"
"Important","1998","inadequately","Male","","","","","2"
"Important","1998","higher vocational","Female","","","","","2"
"Important","1998","inadequately","Female","","","","","2"
"Important","1998","higher education","Male","","","","","2"
"Important","1998","in school","Male","","","","","2"
"Important","1998","general elemantary","Female","","","","","2"
"Important","1998","higher vocational","Male","","","","","2"
"Important","1998","middle vocational","Male","","","","","2"
"Important","1998","middle vocational","Female","","","","","2"
"Important","1998","vocational + Abi","Male","","","","","2"
"Important","1998","vocational + Abi","Female","","","","","2"
"Less important","1998","in school","Male","","","","","3"
"Less important","1998","in school","Female","","","","","3"
"Less important","1998","inadequately","Male","","","","","3"
"Less important","1998","inadequately","Female","","","","","3"
"Less important","1998","general elemantary","Male","","","","","3"
"Less important","1998","general elemantary","Female","","","","","3"
"Less important","1998","middle vocational","Male","","","","","3"
"Less important","1998","middle vocational","Female","","","","","3"
"Less important","1998","vocational + Abi","Male","","","","","3"
"Less important","1998","vocational + Abi","Female","","","","","3"
"Less important","1998","higher vocational","Male","","","","","3"
"Less important","1998","higher vocational","Female","","","","","3"
"Less important","1998","higher education","Male","","","","","3"
"Less important","1998","higher education","Female","","","","","3"
"Quite unimportant","1998","in school","Female","","","","","4"
"Quite unimportant","1998","general elemantary","Male","","","","","4"
