"plh0112","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Important","1993","Urban Area","Female","","","",""
"Important","1993","Rural Area","Male","","","",""
"Important","1993","Rural Area","Female","","","",""
"Less important","1993","Urban Area","Male","","","",""
"Less important","1993","Urban Area","Female","","","",""
"Less important","1993","Rural Area","Male","","","",""
"Less important","1993","Rural Area","Female","","","",""
"Quite unimportant","1993","Urban Area","Male","","","",""
"Quite unimportant","1993","Urban Area","Female","","","",""
"Quite unimportant","1993","Rural Area","Male","","","",""
"Quite unimportant","1993","Rural Area","Female","","","",""
"Very important","1994","Urban Area","Male","","","",""
"Very important","1994","Urban Area","Female","","","",""
"Very important","1994","Rural Area","Male","","","",""
"Very important","1994","Rural Area","Female","","","",""
"Important","1994","Urban Area","Male","","","",""
"Important","1994","Urban Area","Female","","","",""
"Important","1994","Rural Area","Male","","","",""
"Important","1994","Rural Area","Female","","","",""
"Less important","1994","Urban Area","Male","","","",""
"Less important","1994","Urban Area","Female","","","",""
"Less important","1994","Rural Area","Male","","","",""
"Less important","1994","Rural Area","Female","","","",""
"Quite unimportant","1994","Urban Area","Male","","","",""
"Quite unimportant","1994","Urban Area","Female","","","",""
"Quite unimportant","1994","Rural Area","Male","","","",""
"Quite unimportant","1994","Rural Area","Female","","","",""
"Very important","1995","Urban Area","Male","319","0.0978088971749914","0.0876890828300903","0.107928711519892"
"Very important","1995","Urban Area","Female","437","0.118775730148388","0.108400210261625","0.12915125003515"
"Very important","1995","Rural Area","Male","136","0.070640391427629","0.0594971491124666","0.0817836337427915"
"Very important","1995","Rural Area","Female","166","0.0748768474699144","0.0638006200167071","0.0859530749231218"
"Important","1995","Urban Area","Male","1292","0.3918345634561","0.375204407098942","0.408464719813257"
"Important","1995","Urban Area","Female","1409","0.360823626510284","0.345422211338221","0.376225041682347"
"Important","1995","Rural Area","Male","705","0.341926442363605","0.321296562761474","0.362556321965736"
"Important","1995","Rural Area","Female","751","0.333283561849475","0.313445655145084","0.353121468553865"
"Less important","1995","Urban Area","Male","1403","0.41218100237159","0.395412283315863","0.428949721427317"
"Less important","1995","Urban Area","Female","1471","0.3918212748468","0.37616593835871","0.40747661133489"
"Less important","1995","Rural Area","Male","961","0.460894955737132","0.439216377080321","0.482573534393944"
"Less important","1995","Rural Area","Female","994","0.438558228217638","0.417675640827183","0.459440815608094"
"Quite unimportant","1995","Urban Area","Male","296","0.098175536997319","0.0880388335142631","0.108312240480375"
"Quite unimportant","1995","Urban Area","Female","418","0.128579368494528","0.117844361020569","0.139314375968488"
"Quite unimportant","1995","Rural Area","Male","229","0.126538210471634","0.112079620926861","0.140996800016407"
"Quite unimportant","1995","Rural Area","Female","258","0.153281362462972","0.13812019828412","0.168442526641825"
"Very important","1996","Urban Area","Male","","","",""
"Very important","1996","Urban Area","Female","","","",""
"Very important","1996","Rural Area","Male","","","",""
"Very important","1996","Rural Area","Female","","","",""
"Important","1996","Urban Area","Male","","","",""
"Important","1996","Urban Area","Female","","","",""
"Important","1996","Rural Area","Male","","","",""
"Important","1996","Rural Area","Female","","","",""
"Less important","1996","Urban Area","Male","","","",""
"Less important","1996","Urban Area","Female","","","",""
"Less important","1996","Rural Area","Male","","","",""
"Less important","1996","Rural Area","Female","","","",""
"Quite unimportant","1996","Urban Area","Male","","","",""
"Quite unimportant","1996","Urban Area","Female","","","",""
"Quite unimportant","1996","Rural Area","Male","","","",""
"Quite unimportant","1996","Rural Area","Female","","","",""
"Very important","1997","Urban Area","Male","","","",""
"Very important","1997","Urban Area","Female","","","",""
"Very important","1997","Rural Area","Male","","","",""
"Very important","1997","Rural Area","Female","","","",""
"Important","1997","Urban Area","Male","","","",""
"Important","1997","Urban Area","Female","","","",""
"Important","1997","Rural Area","Male","","","",""
"Important","1997","Rural Area","Female","","","",""
"Less important","1997","Urban Area","Male","","","",""
"Less important","1997","Urban Area","Female","","","",""
"Less important","1997","Rural Area","Male","","","",""
"Less important","1997","Rural Area","Female","","","",""
"Quite unimportant","1997","Urban Area","Male","","","",""
"Quite unimportant","1997","Urban Area","Female","","","",""
"Quite unimportant","1997","Rural Area","Male","","","",""
"Quite unimportant","1997","Rural Area","Female","","","",""
"Very important","1998","Urban Area","Male","","","",""
"Very important","1998","Urban Area","Female","","","",""
"Very important","1998","Rural Area","Male","","","",""
"Very important","1998","Rural Area","Female","","","",""
"Important","1998","Urban Area","Male","","","",""
"Important","1998","Urban Area","Female","","","",""
"Important","1998","Rural Area","Male","","","",""
"Important","1998","Rural Area","Female","","","",""
"Less important","1998","Urban Area","Male","","","",""
"Less important","1998","Urban Area","Female","","","",""
"Less important","1998","Rural Area","Male","","","",""
"Less important","1998","Rural Area","Female","","","",""
"Quite unimportant","1998","Urban Area","Male","","","",""
"Quite unimportant","1998","Urban Area","Female","","","",""
"Quite unimportant","1998","Rural Area","Male","","","",""
"Quite unimportant","1998","Rural Area","Female","","","",""
"Very important","1999","Urban Area","Male","","","",""
"Very important","1999","Urban Area","Female","","","",""
"Very important","1999","Rural Area","Male","","","",""
"Very important","1999","Rural Area","Female","","","",""
"Important","1999","Urban Area","Male","","","",""
"Important","1999","Urban Area","Female","","","",""
"Important","1999","Rural Area","Male","","","",""
"Important","1999","Rural Area","Female","","","",""
"Less important","1999","Urban Area","Male","","","",""
"Less important","1999","Urban Area","Female","","","",""
"Less important","1999","Rural Area","Male","","","",""
"Less important","1999","Rural Area","Female","","","",""
"Quite unimportant","1999","Urban Area","Male","","","",""
"Quite unimportant","1999","Urban Area","Female","","","",""
"Quite unimportant","1999","Rural Area","Male","","","",""
"Quite unimportant","1999","Rural Area","Female","","","",""
"Very important","2000","Urban Area","Male","","","",""
"Very important","2000","Urban Area","Female","","","",""
"Very important","2000","Rural Area","Male","","","",""
"Very important","2000","Rural Area","Female","","","",""
"Important","2000","Urban Area","Male","","","",""
"Important","2000","Urban Area","Female","","","",""
"Important","2000","Rural Area","Male","","","",""
"Important","2000","Rural Area","Female","","","",""
"Less important","2000","Urban Area","Male","","","",""
"Less important","2000","Urban Area","Female","","","",""
"Less important","2000","Rural Area","Male","","","",""
"Less important","2000","Rural Area","Female","","","",""
"Quite unimportant","2000","Urban Area","Male","","","",""
"Quite unimportant","2000","Urban Area","Female","","","",""
"Quite unimportant","2000","Rural Area","Male","","","",""
"Quite unimportant","2000","Rural Area","Female","","","",""
"Very important","2001","Urban Area","Male","","","",""
"Very important","2001","Urban Area","Female","","","",""
"Very important","2001","Rural Area","Male","","","",""
"Very important","2001","Rural Area","Female","","","",""
"Important","2001","Urban Area","Male","","","",""
"Important","2001","Urban Area","Female","","","",""
"Important","2001","Rural Area","Male","","","",""
"Important","2001","Rural Area","Female","","","",""
"Less important","2001","Urban Area","Male","","","",""
"Less important","2001","Urban Area","Female","","","",""
"Less important","2001","Rural Area","Male","","","",""
"Less important","2001","Rural Area","Female","","","",""
"Quite unimportant","2001","Urban Area","Male","","","",""
"Quite unimportant","2001","Urban Area","Female","","","",""
"Quite unimportant","2001","Rural Area","Male","","","",""
"Quite unimportant","2001","Rural Area","Female","","","",""
"Very important","2002","Urban Area","Male","","","",""
"Very important","2002","Urban Area","Female","","","",""
"Very important","2002","Rural Area","Male","","","",""
"Very important","2002","Rural Area","Female","","","",""
"Important","2002","Urban Area","Male","","","",""
"Important","2002","Urban Area","Female","","","",""
"Important","2002","Rural Area","Male","","","",""
"Important","2002","Rural Area","Female","","","",""
"Less important","2002","Urban Area","Male","","","",""
"Less important","2002","Urban Area","Female","","","",""
"Less important","2002","Rural Area","Male","","","",""
"Less important","2002","Rural Area","Female","","","",""
"Quite unimportant","2002","Urban Area","Male","","","",""
"Quite unimportant","2002","Urban Area","Female","","","",""
"Quite unimportant","2002","Rural Area","Male","","","",""
"Quite unimportant","2002","Rural Area","Female","","","",""
"Very important","2003","Urban Area","Male","","","",""
"Very important","2003","Urban Area","Female","","","",""
"Very important","2003","Rural Area","Male","","","",""
"Very important","2003","Rural Area","Female","","","",""
"Important","2003","Urban Area","Male","","","",""
"Important","2003","Urban Area","Female","","","",""
"Important","2003","Rural Area","Male","","","",""
"Important","2003","Rural Area","Female","","","",""
"Less important","2003","Urban Area","Male","","","",""
"Less important","2003","Urban Area","Female","","","",""
"Less important","2003","Rural Area","Male","","","",""
"Less important","2003","Rural Area","Female","","","",""
"Quite unimportant","2003","Urban Area","Male","","","",""
"Quite unimportant","2003","Urban Area","Female","","","",""
"Quite unimportant","2003","Rural Area","Male","","","",""
"Quite unimportant","2003","Rural Area","Female","","","",""
"Very important","2004","Urban Area","Male","741","0.106202137207577","0.0989477773616294","0.113456497053524"
"Very important","2004","Urban Area","Female","803","0.107495749730369","0.100501117248993","0.114490382211745"
"Very important","2004","Rural Area","Male","282","0.076636066716","0.0677826357856718","0.0854894976463283"
"Very important","2004","Rural Area","Female","293","0.0777186087713801","0.0690931385458272","0.086344078996933"
"Important","2004","Urban Area","Male","2651","0.373568947016217","0.362178655650913","0.384959238381521"
"Important","2004","Urban Area","Female","2809","0.349130320474587","0.338365546607554","0.359895094341621"
"Important","2004","Rural Area","Male","1144","0.32069826335708","0.305164087650889","0.336232439063271"
"Important","2004","Rural Area","Female","1214","0.319008862800846","0.30399264174966","0.334025083852033"
"Less important","2004","Urban Area","Male","2860","0.414189634163166","0.402591424660542","0.425787843665791"
"Less important","2004","Urban Area","Female","3048","0.404464418341851","0.393381398125022","0.41554743855868"
"Less important","2004","Rural Area","Male","1602","0.455245859450981","0.438671688315262","0.4718200305867"
"Less important","2004","Rural Area","Female","1707","0.444469440484274","0.428460467238733","0.460478413729814"
"Quite unimportant","2004","Urban Area","Male","677","0.10603928161304","0.0987898256395879","0.113288737586492"
"Quite unimportant","2004","Urban Area","Female","873","0.138909511453192","0.131099449205332","0.146719573701053"
"Quite unimportant","2004","Rural Area","Male","440","0.147419810475939","0.135620568992846","0.159219051959032"
"Quite unimportant","2004","Rural Area","Female","487","0.1588030879435","0.147027926916086","0.170578248970914"
"Very important","2005","Urban Area","Male","","","",""
"Very important","2005","Urban Area","Female","","","",""
"Very important","2005","Rural Area","Male","","","",""
"Very important","2005","Rural Area","Female","","","",""
"Important","2005","Urban Area","Male","","","",""
"Important","2005","Urban Area","Female","","","",""
"Important","2005","Rural Area","Male","","","",""
"Important","2005","Rural Area","Female","","","",""
"Less important","2005","Urban Area","Male","","","",""
"Less important","2005","Urban Area","Female","","","",""
"Less important","2005","Rural Area","Male","","","",""
"Less important","2005","Rural Area","Female","","","",""
"Quite unimportant","2005","Urban Area","Male","","","",""
"Quite unimportant","2005","Urban Area","Female","","","",""
"Quite unimportant","2005","Rural Area","Male","","","",""
"Quite unimportant","2005","Rural Area","Female","","","",""
"Very important","2006","Urban Area","Male","","","",""
"Very important","2006","Urban Area","Female","","","",""
"Very important","2006","Rural Area","Male","","","",""
"Very important","2006","Rural Area","Female","","","",""
"Important","2006","Urban Area","Male","","","",""
"Important","2006","Urban Area","Female","","","",""
"Important","2006","Rural Area","Male","","","",""
"Important","2006","Rural Area","Female","","","",""
"Less important","2006","Urban Area","Male","","","",""
"Less important","2006","Urban Area","Female","","","",""
"Less important","2006","Rural Area","Male","","","",""
"Less important","2006","Rural Area","Female","","","",""
"Quite unimportant","2006","Urban Area","Male","","","",""
"Quite unimportant","2006","Urban Area","Female","","","",""
"Quite unimportant","2006","Rural Area","Male","","","",""
"Quite unimportant","2006","Rural Area","Female","","","",""
"Very important","2007","Urban Area","Male","","","",""
"Very important","2007","Urban Area","Female","","","",""
"Very important","2007","Rural Area","Male","","","",""
"Very important","2007","Rural Area","Female","","","",""
"Important","2007","Urban Area","Male","","","",""
"Important","2007","Urban Area","Female","","","",""
"Important","2007","Rural Area","Male","","","",""
"Important","2007","Rural Area","Female","","","",""
"Less important","2007","Urban Area","Male","","","",""
"Less important","2007","Urban Area","Female","","","",""
"Less important","2007","Rural Area","Male","","","",""
"Less important","2007","Rural Area","Female","","","",""
"Quite unimportant","2007","Urban Area","Male","","","",""
"Quite unimportant","2007","Urban Area","Female","","","",""
"Quite unimportant","2007","Rural Area","Male","","","",""
"Quite unimportant","2007","Rural Area","Female","","","",""
"Very important","2008","Urban Area","Male","553","0.101050339052415","0.0934632234905501","0.10863745461428"
"Very important","2008","Urban Area","Female","594","0.0848880871419812","0.0782326697769505","0.091543504507012"
"Very important","2008","Rural Area","Male","197","0.0662894295786947","0.057609666469692","0.0749691926876973"
"Very important","2008","Rural Area","Female","220","0.0638270691762425","0.0555959880650216","0.0720581502874633"
"Important","2008","Urban Area","Male","2151","0.335481057785165","0.323595274446868","0.347366841123462"
"Important","2008","Urban Area","Female","2385","0.337915578023472","0.326620854389246","0.349210301657699"
"Important","2008","Rural Area","Male","1002","0.323531924388926","0.307210358703248","0.339853490074604"
"Important","2008","Rural Area","Female","1033","0.291005715438826","0.275710749412089","0.306300681465564"
"Less important","2008","Urban Area","Male","2602","0.427017217876663","0.414565375793008","0.439469059960318"
"Less important","2008","Urban Area","Female","2839","0.419011988378887","0.407230188892034","0.430793787865739"
"Less important","2008","Rural Area","Male","1448","0.444890731127316","0.427552870316007","0.462228591938625"
"Less important","2008","Rural Area","Female","1623","0.475206144204265","0.458390566791934","0.492021721616595"
"Quite unimportant","2008","Urban Area","Male","756","0.136451385285757","0.127810216355191","0.145092554216322"
"Quite unimportant","2008","Urban Area","Female","919","0.15818434645566","0.149470597008149","0.166898095903171"
"Quite unimportant","2008","Rural Area","Male","509","0.165287914905063","0.152329004269961","0.178246825540165"
"Quite unimportant","2008","Rural Area","Female","512","0.169961071180667","0.15731369749572","0.182608444865613"
"Very important","2009","Urban Area","Male","","","",""
"Very important","2009","Urban Area","Female","","","",""
"Very important","2009","Rural Area","Male","","","",""
"Very important","2009","Rural Area","Female","","","",""
"Important","2009","Urban Area","Male","","","",""
"Important","2009","Urban Area","Female","","","",""
"Important","2009","Rural Area","Male","","","",""
"Important","2009","Rural Area","Female","","","",""
"Less important","2009","Urban Area","Male","","","",""
"Less important","2009","Urban Area","Female","","","",""
"Less important","2009","Rural Area","Male","","","",""
"Less important","2009","Rural Area","Female","","","",""
"Quite unimportant","2009","Urban Area","Male","","","",""
"Quite unimportant","2009","Urban Area","Female","","","",""
"Quite unimportant","2009","Rural Area","Male","","","",""
"Quite unimportant","2009","Rural Area","Female","","","",""
"Very important","2010","Urban Area","Male","218","0.126188554940599","0.111327739607543","0.141049370273655"
"Very important","2010","Urban Area","Female","308","0.112711734324796","0.101044000271154","0.124379468378438"
"Very important","2010","Rural Area","Male","90","0.0916883168043174","0.0742495941243431","0.109127039484292"
"Very important","2010","Rural Area","Female","93","0.0707983843207809","0.057865883626271","0.0837308850152907"
"Important","2010","Urban Area","Male","731","0.392081324839407","0.370232171599977","0.413930478078838"
"Important","2010","Urban Area","Female","973","0.363153473502592","0.345410268116046","0.380896678889138"
"Important","2010","Rural Area","Male","330","0.310867806471823","0.282898650234448","0.338836962709197"
"Important","2010","Rural Area","Female","453","0.313151237381232","0.289766985249014","0.336535489513451"
"Less important","2010","Urban Area","Male","803","0.404557233096979","0.382592102649758","0.4265223635442"
"Less important","2010","Urban Area","Female","1243","0.417546708385028","0.399351682805592","0.435741733964463"
"Less important","2010","Rural Area","Male","496","0.472926417661583","0.442756603644631","0.503096231678535"
"Less important","2010","Rural Area","Female","737","0.470514491047675","0.445347609792949","0.4956813723024"
"Quite unimportant","2010","Urban Area","Male","166","0.077172887123014","0.0652298072592948","0.0891159669867331"
"Quite unimportant","2010","Urban Area","Female","298","0.106588083787585","0.0952026447038535","0.117973522871316"
"Quite unimportant","2010","Rural Area","Male","136","0.124517459062277","0.104565796510411","0.144469121614142"
"Quite unimportant","2010","Rural Area","Female","228","0.145535887250312","0.127755229547747","0.163316544952876"
"Very important","2011","Urban Area","Male","","","",""
"Very important","2011","Urban Area","Female","","","",""
"Very important","2011","Rural Area","Male","","","",""
"Very important","2011","Rural Area","Female","","","",""
"Important","2011","Urban Area","Male","","","",""
"Important","2011","Urban Area","Female","","","",""
"Important","2011","Rural Area","Male","","","",""
"Important","2011","Rural Area","Female","","","",""
"Less important","2011","Urban Area","Male","","","",""
"Less important","2011","Urban Area","Female","","","",""
"Less important","2011","Rural Area","Male","","","",""
"Less important","2011","Rural Area","Female","","","",""
"Quite unimportant","2011","Urban Area","Male","","","",""
"Quite unimportant","2011","Urban Area","Female","","","",""
"Quite unimportant","2011","Rural Area","Male","","","",""
"Quite unimportant","2011","Rural Area","Female","","","",""
"Very important","2012","Urban Area","Male","903","0.119134455283537","0.112030461609652","0.126238448957423"
"Very important","2012","Urban Area","Female","1158","0.124732531525116","0.118164908601415","0.131300154448816"
"Very important","2012","Rural Area","Male","381","0.0877045321397384","0.0795160281814391","0.0958930360980378"
"Very important","2012","Rural Area","Female","433","0.0897368797626799","0.0820927173777517","0.097381042147608"
"Important","2012","Urban Area","Male","2878","0.365592562433509","0.35503139636277","0.376153728504248"
"Important","2012","Urban Area","Female","3452","0.365036053584187","0.355466529016825","0.374605578151548"
"Important","2012","Rural Area","Male","1546","0.346035622679792","0.33226469373578","0.359806551623803"
"Important","2012","Rural Area","Female","1688","0.314465601566962","0.302047301573836","0.326883901560088"
"Less important","2012","Urban Area","Male","3366","0.404083580551656","0.393322463862884","0.414844697240427"
"Less important","2012","Urban Area","Female","4042","0.384569979750451","0.374900013099037","0.394239946401864"
"Less important","2012","Rural Area","Male","2044","0.428753764339253","0.414427220430346","0.443080308248159"
"Less important","2012","Rural Area","Female","2485","0.435143579822765","0.421883495892553","0.448403663752977"
"Quite unimportant","2012","Urban Area","Male","841","0.111189401731298","0.104295495500937","0.118083307961659"
"Quite unimportant","2012","Urban Area","Female","1071","0.125661435140247","0.119072901419498","0.132249968860996"
"Quite unimportant","2012","Rural Area","Male","613","0.137506080841217","0.127536778674949","0.147475383007486"
"Quite unimportant","2012","Rural Area","Female","764","0.160653938847593","0.15083245367183","0.170475424023357"
"Very important","2013","Urban Area","Male","","","",""
"Very important","2013","Urban Area","Female","","","",""
"Very important","2013","Rural Area","Male","","","",""
"Very important","2013","Rural Area","Female","","","",""
"Important","2013","Urban Area","Male","","","",""
"Important","2013","Urban Area","Female","","","",""
"Important","2013","Rural Area","Male","","","",""
"Important","2013","Rural Area","Female","","","",""
"Less important","2013","Urban Area","Male","","","",""
"Less important","2013","Urban Area","Female","","","",""
"Less important","2013","Rural Area","Male","","","",""
"Less important","2013","Rural Area","Female","","","",""
"Quite unimportant","2013","Urban Area","Male","","","",""
"Quite unimportant","2013","Urban Area","Female","","","",""
"Quite unimportant","2013","Rural Area","Male","","","",""
"Quite unimportant","2013","Rural Area","Female","","","",""
"Very important","2014","Urban Area","Male","","","",""
"Very important","2014","Urban Area","Female","","","",""
"Very important","2014","Rural Area","Male","","","",""
"Very important","2014","Rural Area","Female","","","",""
"Important","2014","Urban Area","Male","","","",""
"Important","2014","Urban Area","Female","","","",""
"Important","2014","Rural Area","Male","","","",""
"Important","2014","Rural Area","Female","","","",""
"Less important","2014","Urban Area","Male","","","",""
"Less important","2014","Urban Area","Female","","","",""
"Less important","2014","Rural Area","Male","","","",""
"Less important","2014","Rural Area","Female","","","",""
"Quite unimportant","2014","Urban Area","Male","","","",""
"Quite unimportant","2014","Urban Area","Female","","","",""
"Quite unimportant","2014","Rural Area","Male","","","",""
"Quite unimportant","2014","Rural Area","Female","","","",""
"Very important","2015","Urban Area","Male","","","",""
"Very important","2015","Urban Area","Female","","","",""
"Very important","2015","Rural Area","Male","","","",""
"Very important","2015","Rural Area","Female","","","",""
"Important","2015","Urban Area","Male","","","",""
"Important","2015","Urban Area","Female","","","",""
"Important","2015","Rural Area","Male","","","",""
"Important","2015","Rural Area","Female","","","",""
"Less important","2015","Urban Area","Male","","","",""
"Less important","2015","Urban Area","Female","","","",""
"Less important","2015","Rural Area","Male","","","",""
"Less important","2015","Rural Area","Female","","","",""
"Quite unimportant","2015","Urban Area","Male","","","",""
"Quite unimportant","2015","Urban Area","Female","","","",""
"Quite unimportant","2015","Rural Area","Male","","","",""
"Quite unimportant","2015","Rural Area","Female","","","",""
"Very important","2016","Urban Area","Male","916","0.131912229732446","0.124134631491249","0.139689827973643"
"Very important","2016","Urban Area","Female","1241","0.136665622150568","0.129449434657868","0.143881809643268"
"Very important","2016","Rural Area","Male","403","0.110438844714297","0.100580290517426","0.120297398911167"
"Very important","2016","Rural Area","Female","446","0.103196345911519","0.0943099391184311","0.112082752704608"
"Important","2016","Urban Area","Male","2875","0.380171762244704","0.369014779466183","0.391328745023224"
"Important","2016","Urban Area","Female","3329","0.374280320036806","0.364113689220814","0.384446950852799"
"Important","2016","Rural Area","Male","1313","0.343625385376558","0.328687713897705","0.358563056855412"
"Important","2016","Rural Area","Female","1451","0.302398237613772","0.288981752345532","0.315814722882011"
"Less important","2016","Urban Area","Male","2809","0.383927750478761","0.372749811577231","0.395105689380291"
"Less important","2016","Urban Area","Female","3283","0.373819463898928","0.363655353184225","0.383983574613631"
"Less important","2016","Rural Area","Male","1683","0.420057576316938","0.404533304206895","0.43558184842698"
"Less important","2016","Rural Area","Female","2000","0.44351729407","0.429005321086148","0.458029267053852"
"Quite unimportant","2016","Urban Area","Male","672","0.103988257544089","0.0969725713188104","0.111003943769368"
"Quite unimportant","2016","Urban Area","Female","851","0.115234593913698","0.108526576914825","0.121942610912571"
"Quite unimportant","2016","Rural Area","Male","484","0.125878193592207","0.115444799210179","0.136311587974235"
"Quite unimportant","2016","Rural Area","Female","605","0.150888122404709","0.140432369027968","0.161343875781449"
