"plh0112","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1991","Couple + C. LE 16 ","no migration background","","","",""
"Very important","1991","Couple + C. LE 16 ","direct migration background","","","",""
"Very important","1991","Couple + C. LE 16 ","indirect migration background","","","",""
"Very important","1991","Couple + C. GT 16 ","no migration background","","","",""
"Very important","1991","Couple + C. GT 16 ","direct migration background","","","",""
"Very important","1991","Couple + C. GT 16 ","indirect migration background","","","",""
"Very important","1991","Couple + C. LE and GT 16","no migration background","","","",""
"Very important","1991","Couple + C. LE and GT 16","direct migration background","","","",""
"Very important","1991","Couple + C. LE and GT 16","indirect migration background","","","",""
"Important","1991","1-pers.-HH","no migration background","","","",""
"Important","1991","1-pers.-HH","direct migration background","","","",""
"Important","1991","1-pers.-HH","indirect migration background","","","",""
"Important","1991","(Married) couple without C. ","no migration background","","","",""
"Important","1991","(Married) couple without C. ","direct migration background","","","",""
"Important","1991","(Married) couple without C. ","indirect migration background","","","",""
"Important","1991","Single parent ","no migration background","","","",""
"Important","1991","Single parent ","direct migration background","","","",""
"Important","1991","Single parent ","indirect migration background","","","",""
"Important","1991","Couple + C. LE 16 ","no migration background","","","",""
"Important","1991","Couple + C. LE 16 ","direct migration background","","","",""
"Important","1991","Couple + C. LE 16 ","indirect migration background","","","",""
"Important","1991","Couple + C. GT 16 ","no migration background","","","",""
"Important","1991","Couple + C. GT 16 ","direct migration background","","","",""
"Important","1991","Couple + C. GT 16 ","indirect migration background","","","",""
"Important","1991","Couple + C. LE and GT 16","no migration background","","","",""
"Important","1991","Couple + C. LE and GT 16","direct migration background","","","",""
"Important","1991","Couple + C. LE and GT 16","indirect migration background","","","",""
"Less important","1991","1-pers.-HH","no migration background","","","",""
"Less important","1991","1-pers.-HH","direct migration background","","","",""
"Less important","1991","1-pers.-HH","indirect migration background","","","",""
"Less important","1991","(Married) couple without C. ","no migration background","","","",""
"Less important","1991","(Married) couple without C. ","direct migration background","","","",""
"Less important","1991","(Married) couple without C. ","indirect migration background","","","",""
"Less important","1991","Single parent ","no migration background","","","",""
"Less important","1991","Single parent ","direct migration background","","","",""
"Less important","1991","Single parent ","indirect migration background","","","",""
"Less important","1991","Couple + C. LE 16 ","no migration background","","","",""
"Less important","1991","Couple + C. LE 16 ","direct migration background","","","",""
"Less important","1991","Couple + C. LE 16 ","indirect migration background","","","",""
"Less important","1991","Couple + C. GT 16 ","no migration background","","","",""
"Less important","1991","Couple + C. GT 16 ","direct migration background","","","",""
"Less important","1991","Couple + C. GT 16 ","indirect migration background","","","",""
"Less important","1991","Couple + C. LE and GT 16","no migration background","","","",""
"Less important","1991","Couple + C. LE and GT 16","direct migration background","","","",""
"Less important","1991","Couple + C. LE and GT 16","indirect migration background","","","",""
"Quite unimportant","1991","1-pers.-HH","no migration background","","","",""
"Quite unimportant","1991","1-pers.-HH","direct migration background","","","",""
"Quite unimportant","1991","1-pers.-HH","indirect migration background","","","",""
"Quite unimportant","1991","(Married) couple without C. ","no migration background","","","",""
"Quite unimportant","1991","(Married) couple without C. ","direct migration background","","","",""
"Quite unimportant","1991","(Married) couple without C. ","indirect migration background","","","",""
"Quite unimportant","1991","Single parent ","no migration background","","","",""
"Quite unimportant","1991","Single parent ","direct migration background","","","",""
"Quite unimportant","1991","Single parent ","indirect migration background","","","",""
"Quite unimportant","1991","Couple + C. LE 16 ","no migration background","","","",""
"Quite unimportant","1991","Couple + C. LE 16 ","direct migration background","","","",""
"Quite unimportant","1991","Couple + C. LE 16 ","indirect migration background","","","",""
"Quite unimportant","1991","Couple + C. GT 16 ","no migration background","","","",""
"Quite unimportant","1991","Couple + C. GT 16 ","direct migration background","","","",""
"Quite unimportant","1991","Couple + C. GT 16 ","indirect migration background","","","",""
"Quite unimportant","1991","Couple + C. LE and GT 16","no migration background","","","",""
"Quite unimportant","1991","Couple + C. LE and GT 16","direct migration background","","","",""
"Quite unimportant","1991","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very important","1992","1-pers.-HH","no migration background","163","0.138968935387678","0.118800270746332","0.159137600029024"
"Very important","1992","1-pers.-HH","direct migration background","5","","",""
"Very important","1992","1-pers.-HH","indirect migration background","2","","",""
"Very important","1992","(Married) couple without C. ","no migration background","370","0.134487814774639","0.121708445172578","0.1472671843767"
"Very important","1992","(Married) couple without C. ","direct migration background","36","0.206009609318672","0.151439072526151","0.260580146111194"
"Very important","1992","(Married) couple without C. ","indirect migration background","3","","",""
"Very important","1992","Single parent ","no migration background","67","0.136765822779452","0.106708566311353","0.166823079247551"
"Very important","1992","Single parent ","direct migration background","5","","",""
"Very important","1992","Single parent ","indirect migration background","2","","",""
"Very important","1992","Couple + C. LE 16 ","no migration background","151","0.064910274715058","0.0554693923282353","0.0743511571018808"
"Very important","1992","Couple + C. LE 16 ","direct migration background","15","","",""
"Very important","1992","Couple + C. LE 16 ","indirect migration background","1","","",""
"Very important","1992","Couple + C. GT 16 ","no migration background","299","0.140259518887105","0.12522003352464","0.155299004249571"
"Very important","1992","Couple + C. GT 16 ","direct migration background","14","","",""
"Very important","1992","Couple + C. GT 16 ","indirect migration background","7","","",""
"Very important","1992","Couple + C. LE and GT 16","no migration background","87","0.132420880600047","0.107038310948614","0.157803450251479"
"Very important","1992","Couple + C. LE and GT 16","direct migration background","6","","",""
"Very important","1992","Couple + C. LE and GT 16","indirect migration background","1","","",""
"Important","1992","1-pers.-HH","no migration background","438","0.378710249700383","0.350428290370158","0.406992209030608"
"Important","1992","1-pers.-HH","direct migration background","33","0.451300124229123","0.331246222055826","0.57135402640242"
"Important","1992","1-pers.-HH","indirect migration background","3","","",""
"Important","1992","(Married) couple without C. ","no migration background","1158","0.40955041309078","0.391130971289291","0.427969854892269"
"Important","1992","(Married) couple without C. ","direct migration background","90","0.418242845345206","0.351686113249846","0.484799577440565"
"Important","1992","(Married) couple without C. ","indirect migration background","3","","",""
"Important","1992","Single parent ","no migration background","196","0.377665489657673","0.335256119208347","0.420074860106999"
"Important","1992","Single parent ","direct migration background","13","","",""
"Important","1992","Single parent ","indirect migration background","5","","",""
"Important","1992","Couple + C. LE 16 ","no migration background","891","0.341519199676539","0.323346964798182","0.359691434554895"
"Important","1992","Couple + C. LE 16 ","direct migration background","38","0.350967023050498","0.257423304757985","0.444510741343012"
"Important","1992","Couple + C. LE 16 ","indirect migration background","3","","",""
"Important","1992","Couple + C. GT 16 ","no migration background","855","0.39163225906564","0.370492237189107","0.412772280942173"
"Important","1992","Couple + C. GT 16 ","direct migration background","51","0.490068361075989","0.39748703613752","0.582649686014457"
"Important","1992","Couple + C. GT 16 ","indirect migration background","11","","",""
"Important","1992","Couple + C. LE and GT 16","no migration background","279","0.381756108266327","0.345375017171429","0.418137199361224"
"Important","1992","Couple + C. LE and GT 16","direct migration background","11","","",""
"Important","1992","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Less important","1992","1-pers.-HH","no migration background","343","0.299400790169045","0.272697168772919","0.326104411565171"
"Less important","1992","1-pers.-HH","direct migration background","19","","",""
"Less important","1992","1-pers.-HH","indirect migration background","2","","",""
"Less important","1992","(Married) couple without C. ","no migration background","944","0.346532843507661","0.328708421636369","0.364357265378953"
"Less important","1992","(Married) couple without C. ","direct migration background","65","0.275967350092296","0.215653814099132","0.336280886085459"
"Less important","1992","(Married) couple without C. ","indirect migration background","4","","",""
"Less important","1992","Single parent ","no migration background","187","0.372266091123093","0.329978712281747","0.414553469964439"
"Less important","1992","Single parent ","direct migration background","9","","",""
"Less important","1992","Single parent ","indirect migration background","2","","",""
"Less important","1992","Couple + C. LE 16 ","no migration background","1348","0.496338035362915","0.477178385092175","0.515497685633655"
"Less important","1992","Couple + C. LE 16 ","direct migration background","42","0.385477461706232","0.290084464535853","0.48087045887661"
"Less important","1992","Couple + C. LE 16 ","indirect migration background","5","","",""
"Less important","1992","Couple + C. GT 16 ","no migration background","740","0.377646285089502","0.356649907881102","0.398642662297902"
"Less important","1992","Couple + C. GT 16 ","direct migration background","42","0.337042571008784","0.249498995576418","0.424586146441151"
"Less important","1992","Couple + C. GT 16 ","indirect migration background","9","","",""
"Less important","1992","Couple + C. LE and GT 16","no migration background","265","0.396674802767731","0.360039832426526","0.433309773108935"
"Less important","1992","Couple + C. LE and GT 16","direct migration background","7","","",""
"Less important","1992","Couple + C. LE and GT 16","indirect migration background","6","","",""
"Quite unimportant","1992","1-pers.-HH","no migration background","186","0.182920024742894","0.160379097430417","0.205460952055372"
"Quite unimportant","1992","1-pers.-HH","direct migration background","9","","",""
"Quite unimportant","1992","1-pers.-HH","indirect migration background","","","",""
"Quite unimportant","1992","(Married) couple without C. ","no migration background","266","0.10942892862692","0.0977357728716695","0.121122084382171"
"Quite unimportant","1992","(Married) couple without C. ","direct migration background","20","","",""
"Quite unimportant","1992","(Married) couple without C. ","indirect migration background","2","","",""
"Quite unimportant","1992","Single parent ","no migration background","52","0.113302596439783","0.0855755326253746","0.141029660254191"
"Quite unimportant","1992","Single parent ","direct migration background","1","","",""
"Quite unimportant","1992","Single parent ","indirect migration background","","","",""
"Quite unimportant","1992","Couple + C. LE 16 ","no migration background","226","0.0972324902454884","0.0858791700629815","0.108585810427995"
"Quite unimportant","1992","Couple + C. LE 16 ","direct migration background","5","","",""
"Quite unimportant","1992","Couple + C. LE 16 ","indirect migration background","1","","",""
"Quite unimportant","1992","Couple + C. GT 16 ","no migration background","154","0.0904619369577524","0.0780389366671527","0.102884937248352"
"Quite unimportant","1992","Couple + C. GT 16 ","direct migration background","5","","",""
"Quite unimportant","1992","Couple + C. GT 16 ","indirect migration background","2","","",""
"Quite unimportant","1992","Couple + C. LE and GT 16","no migration background","54","0.089148208365896","0.0678087705672697","0.110487646164522"
"Quite unimportant","1992","Couple + C. LE and GT 16","direct migration background","2","","",""
"Quite unimportant","1992","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very important","1993","1-pers.-HH","no migration background","","","",""
"Very important","1993","1-pers.-HH","direct migration background","","","",""
"Very important","1993","1-pers.-HH","indirect migration background","","","",""
"Very important","1993","(Married) couple without C. ","no migration background","","","",""
"Very important","1993","(Married) couple without C. ","direct migration background","","","",""
"Very important","1993","(Married) couple without C. ","indirect migration background","","","",""
"Very important","1993","Single parent ","no migration background","","","",""
"Very important","1993","Single parent ","direct migration background","","","",""
"Very important","1993","Single parent ","indirect migration background","","","",""
"Very important","1993","Couple + C. LE 16 ","no migration background","","","",""
"Very important","1993","Couple + C. LE 16 ","direct migration background","","","",""
"Very important","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"Very important","1993","Couple + C. GT 16 ","no migration background","","","",""
"Very important","1993","Couple + C. GT 16 ","direct migration background","","","",""
"Very important","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"Very important","1993","Couple + C. LE and GT 16","no migration background","","","",""
"Very important","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"Very important","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Important","1993","1-pers.-HH","no migration background","","","",""
"Important","1993","1-pers.-HH","direct migration background","","","",""
"Important","1993","1-pers.-HH","indirect migration background","","","",""
"Important","1993","(Married) couple without C. ","no migration background","","","",""
"Important","1993","(Married) couple without C. ","direct migration background","","","",""
"Important","1993","(Married) couple without C. ","indirect migration background","","","",""
"Important","1993","Single parent ","no migration background","","","",""
"Important","1993","Single parent ","direct migration background","","","",""
"Important","1993","Single parent ","indirect migration background","","","",""
"Important","1993","Couple + C. LE 16 ","no migration background","","","",""
"Important","1993","Couple + C. LE 16 ","direct migration background","","","",""
"Important","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"Important","1993","Couple + C. GT 16 ","no migration background","","","",""
"Important","1993","Couple + C. GT 16 ","direct migration background","","","",""
"Important","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"Important","1993","Couple + C. LE and GT 16","no migration background","","","",""
"Important","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"Important","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Less important","1993","1-pers.-HH","no migration background","","","",""
"Less important","1993","1-pers.-HH","direct migration background","","","",""
"Less important","1993","1-pers.-HH","indirect migration background","","","",""
"Less important","1993","(Married) couple without C. ","no migration background","","","",""
"Less important","1993","(Married) couple without C. ","direct migration background","","","",""
"Less important","1993","(Married) couple without C. ","indirect migration background","","","",""
"Less important","1993","Single parent ","no migration background","","","",""
"Less important","1993","Single parent ","direct migration background","","","",""
"Less important","1993","Single parent ","indirect migration background","","","",""
"Less important","1993","Couple + C. LE 16 ","no migration background","","","",""
"Less important","1993","Couple + C. LE 16 ","direct migration background","","","",""
"Less important","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"Less important","1993","Couple + C. GT 16 ","no migration background","","","",""
"Less important","1993","Couple + C. GT 16 ","direct migration background","","","",""
"Less important","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"Less important","1993","Couple + C. LE and GT 16","no migration background","","","",""
"Less important","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"Less important","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Quite unimportant","1993","1-pers.-HH","no migration background","","","",""
"Quite unimportant","1993","1-pers.-HH","direct migration background","","","",""
"Quite unimportant","1993","1-pers.-HH","indirect migration background","","","",""
"Quite unimportant","1993","(Married) couple without C. ","no migration background","","","",""
"Quite unimportant","1993","(Married) couple without C. ","direct migration background","","","",""
"Quite unimportant","1993","(Married) couple without C. ","indirect migration background","","","",""
"Quite unimportant","1993","Single parent ","no migration background","","","",""
"Quite unimportant","1993","Single parent ","direct migration background","","","",""
"Quite unimportant","1993","Single parent ","indirect migration background","","","",""
"Quite unimportant","1993","Couple + C. LE 16 ","no migration background","","","",""
"Quite unimportant","1993","Couple + C. LE 16 ","direct migration background","","","",""
"Quite unimportant","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"Quite unimportant","1993","Couple + C. GT 16 ","no migration background","","","",""
"Quite unimportant","1993","Couple + C. GT 16 ","direct migration background","","","",""
"Quite unimportant","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"Quite unimportant","1993","Couple + C. LE and GT 16","no migration background","","","",""
"Quite unimportant","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"Quite unimportant","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very important","1994","1-pers.-HH","no migration background","","","",""
"Very important","1994","1-pers.-HH","direct migration background","","","",""
"Very important","1994","1-pers.-HH","indirect migration background","","","",""
"Very important","1994","(Married) couple without C. ","no migration background","","","",""
"Very important","1994","(Married) couple without C. ","direct migration background","","","",""
"Very important","1994","(Married) couple without C. ","indirect migration background","","","",""
"Very important","1994","Single parent ","no migration background","","","",""
"Very important","1994","Single parent ","direct migration background","","","",""
"Very important","1994","Single parent ","indirect migration background","","","",""
"Very important","1994","Couple + C. LE 16 ","no migration background","","","",""
"Very important","1994","Couple + C. LE 16 ","direct migration background","","","",""
"Very important","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Very important","1994","Couple + C. GT 16 ","no migration background","","","",""
"Very important","1994","Couple + C. GT 16 ","direct migration background","","","",""
"Very important","1994","Couple + C. GT 16 ","indirect migration background","","","",""
"Very important","1994","Couple + C. LE and GT 16","no migration background","","","",""
"Very important","1994","Couple + C. LE and GT 16","direct migration background","","","",""
"Very important","1994","Couple + C. LE and GT 16","indirect migration background","","","",""
"Important","1994","1-pers.-HH","no migration background","","","",""
"Important","1994","1-pers.-HH","direct migration background","","","",""
"Important","1994","1-pers.-HH","indirect migration background","","","",""
"Important","1994","(Married) couple without C. ","no migration background","","","",""
"Important","1994","(Married) couple without C. ","direct migration background","","","",""
"Important","1994","(Married) couple without C. ","indirect migration background","","","",""
"Important","1994","Single parent ","no migration background","","","",""
"Important","1994","Single parent ","direct migration background","","","",""
"Important","1994","Single parent ","indirect migration background","","","",""
"Important","1994","Couple + C. LE 16 ","no migration background","","","",""
"Important","1994","Couple + C. LE 16 ","direct migration background","","","",""
"Important","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Important","1994","Couple + C. GT 16 ","no migration background","","","",""
"Important","1994","Couple + C. GT 16 ","direct migration background","","","",""
"Important","1994","Couple + C. GT 16 ","indirect migration background","","","",""
"Important","1994","Couple + C. LE and GT 16","no migration background","","","",""
"Important","1994","Couple + C. LE and GT 16","direct migration background","","","",""
"Important","1994","Couple + C. LE and GT 16","indirect migration background","","","",""
"Less important","1994","1-pers.-HH","no migration background","","","",""
"Less important","1994","1-pers.-HH","direct migration background","","","",""
"Less important","1994","1-pers.-HH","indirect migration background","","","",""
"Less important","1994","(Married) couple without C. ","no migration background","","","",""
"Less important","1994","(Married) couple without C. ","direct migration background","","","",""
"Less important","1994","(Married) couple without C. ","indirect migration background","","","",""
"Less important","1994","Single parent ","no migration background","","","",""
"Less important","1994","Single parent ","direct migration background","","","",""
"Less important","1994","Single parent ","indirect migration background","","","",""
"Less important","1994","Couple + C. LE 16 ","no migration background","","","",""
"Less important","1994","Couple + C. LE 16 ","direct migration background","","","",""
"Less important","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Less important","1994","Couple + C. GT 16 ","no migration background","","","",""
"Less important","1994","Couple + C. GT 16 ","direct migration background","","","",""
"Less important","1994","Couple + C. GT 16 ","indirect migration background","","","",""
"Less important","1994","Couple + C. LE and GT 16","no migration background","","","",""
"Less important","1994","Couple + C. LE and GT 16","direct migration background","","","",""
"Less important","1994","Couple + C. LE and GT 16","indirect migration background","","","",""
"Quite unimportant","1994","1-pers.-HH","no migration background","","","",""
"Quite unimportant","1994","1-pers.-HH","direct migration background","","","",""
"Quite unimportant","1994","1-pers.-HH","indirect migration background","","","",""
"Quite unimportant","1994","(Married) couple without C. ","no migration background","","","",""
"Quite unimportant","1994","(Married) couple without C. ","direct migration background","","","",""
"Quite unimportant","1994","(Married) couple without C. ","indirect migration background","","","",""
"Quite unimportant","1994","Single parent ","no migration background","","","",""
"Quite unimportant","1994","Single parent ","direct migration background","","","",""
"Quite unimportant","1994","Single parent ","indirect migration background","","","",""
"Quite unimportant","1994","Couple + C. LE 16 ","no migration background","","","",""
"Quite unimportant","1994","Couple + C. LE 16 ","direct migration background","","","",""
"Quite unimportant","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Quite unimportant","1994","Couple + C. GT 16 ","no migration background","","","",""
"Quite unimportant","1994","Couple + C. GT 16 ","direct migration background","","","",""
"Quite unimportant","1994","Couple + C. GT 16 ","indirect migration background","","","",""
"Quite unimportant","1994","Couple + C. LE and GT 16","no migration background","","","",""
"Quite unimportant","1994","Couple + C. LE and GT 16","direct migration background","","","",""
"Quite unimportant","1994","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very important","1995","1-pers.-HH","no migration background","128","0.100415327079712","0.0835225002209892","0.117308153938435"
"Very important","1995","1-pers.-HH","direct migration background","16","","",""
"Very important","1995","1-pers.-HH","indirect migration background","2","","",""
"Very important","1995","(Married) couple without C. ","no migration background","341","0.118799384588949","0.106878750298384","0.130720018879513"
"Very important","1995","(Married) couple without C. ","direct migration background","46","0.156749809636625","0.117101145005167","0.196398474268082"
"Very important","1995","(Married) couple without C. ","indirect migration background","2","","",""
"Very important","1995","Single parent ","no migration background","42","0.0769984680377226","0.0529482318980774","0.101048704177368"
"Very important","1995","Single parent ","direct migration background","10","","",""
"Very important","1995","Single parent ","indirect migration background","2","","",""
"Very important","1995","Couple + C. LE 16 ","no migration background","124","0.0595448032993707","0.0499690031214293","0.0691206034773121"
"Very important","1995","Couple + C. LE 16 ","direct migration background","25","","",""
"Very important","1995","Couple + C. LE 16 ","indirect migration background","","","",""
"Very important","1995","Couple + C. GT 16 ","no migration background","170","0.0866131680168579","0.073453986860688","0.0997723491730277"
"Very important","1995","Couple + C. GT 16 ","direct migration background","19","","",""
"Very important","1995","Couple + C. GT 16 ","indirect migration background","12","","",""
"Very important","1995","Couple + C. LE and GT 16","no migration background","50","0.0705043615669944","0.0522682675928891","0.0887404555410996"
"Very important","1995","Couple + C. LE and GT 16","direct migration background","19","","",""
"Very important","1995","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Important","1995","1-pers.-HH","no migration background","467","0.359575061987221","0.332603245073098","0.386546878901344"
"Important","1995","1-pers.-HH","direct migration background","41","0.373490334586375","0.282259891390808","0.464720777781942"
"Important","1995","1-pers.-HH","indirect migration background","7","","",""
"Important","1995","(Married) couple without C. ","no migration background","1090","0.371218891643661","0.353418906059882","0.389018877227439"
"Important","1995","(Married) couple without C. ","direct migration background","134","0.416292517352632","0.362534435707473","0.470050598997791"
"Important","1995","(Married) couple without C. ","indirect migration background","10","","",""
"Important","1995","Single parent ","no migration background","203","0.41924271133228","0.374727628409905","0.463757794254655"
"Important","1995","Single parent ","direct migration background","21","","",""
"Important","1995","Single parent ","indirect migration background","5","","",""
"Important","1995","Couple + C. LE 16 ","no migration background","692","0.302105359507214","0.283524823696111","0.320685895318317"
"Important","1995","Couple + C. LE 16 ","direct migration background","113","0.435124177939934","0.375320316214589","0.494928039665278"
"Important","1995","Couple + C. LE 16 ","indirect migration background","2","","",""
"Important","1995","Couple + C. GT 16 ","no migration background","715","0.389988686321857","0.367169272740508","0.412808099903206"
"Important","1995","Couple + C. GT 16 ","direct migration background","87","0.407786986245216","0.339337349106588","0.476236623383844"
"Important","1995","Couple + C. GT 16 ","indirect migration background","23","","",""
"Important","1995","Couple + C. LE and GT 16","no migration background","272","0.363445914714099","0.329181943075644","0.397709886352554"
