"plh0112","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","1991","inadequately","Urban Area","","","",""
"Quite unimportant","1991","inadequately","Rural Area","","","",""
"Quite unimportant","1991","general elemantary","Urban Area","","","",""
"Quite unimportant","1991","general elemantary","Rural Area","","","",""
"Quite unimportant","1991","middle vocational","Urban Area","","","",""
"Quite unimportant","1991","middle vocational","Rural Area","","","",""
"Quite unimportant","1991","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1991","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1991","higher vocational","Urban Area","","","",""
"Quite unimportant","1991","higher vocational","Rural Area","","","",""
"Quite unimportant","1991","higher education","Urban Area","","","",""
"Quite unimportant","1991","higher education","Rural Area","","","",""
"Very important","1992","in school","Urban Area","22","","",""
"Very important","1992","in school","Rural Area","11","","",""
"Very important","1992","inadequately","Urban Area","6","","",""
"Very important","1992","inadequately","Rural Area","7","","",""
"Very important","1992","general elemantary","Urban Area","163","0.115070275905226","0.0971493511832427","0.13299120062721"
"Very important","1992","general elemantary","Rural Area","78","0.0898733055366488","0.0689245676021221","0.110822043471176"
"Very important","1992","middle vocational","Urban Area","443","0.125515801576176","0.114760452514615","0.136271150637738"
"Very important","1992","middle vocational","Rural Area","228","0.106871678706782","0.0943431544554578","0.119400202958107"
"Very important","1992","vocational + Abi","Urban Area","43","0.242481399278942","0.185457870456004","0.29950492810188"
"Very important","1992","vocational + Abi","Rural Area","7","","",""
"Very important","1992","higher vocational","Urban Area","56","0.130504654520201","0.0998872588967285","0.161122050143674"
"Very important","1992","higher vocational","Rural Area","23","","",""
"Very important","1992","higher education","Urban Area","136","0.169357089977072","0.145717293862939","0.192996886091206"
"Very important","1992","higher education","Rural Area","59","0.113064533778488","0.0881178986299264","0.138011168927049"
"Important","1992","in school","Urban Area","36","0.362915403571266","0.262451972058101","0.46337883508443"
"Important","1992","in school","Rural Area","30","0.601956715402254","0.471400066656727","0.732513364147781"
"Important","1992","inadequately","Urban Area","16","","",""
"Important","1992","inadequately","Rural Area","11","","",""
"Important","1992","general elemantary","Urban Area","443","0.361176701473989","0.334200879675205","0.388152523272772"
"Important","1992","general elemantary","Rural Area","227","0.28701086132165","0.253876225406454","0.320145497236846"
"Important","1992","middle vocational","Urban Area","1425","0.386035864451751","0.370231222799053","0.40184050610445"
"Important","1992","middle vocational","Rural Area","892","0.353556143974897","0.334169337627322","0.372942950322471"
"Important","1992","vocational + Abi","Urban Area","81","0.360857428711373","0.296959773442842","0.424755083979904"
"Important","1992","vocational + Abi","Rural Area","31","0.441217821283262","0.328843972520469","0.553591670046054"
"Important","1992","higher vocational","Urban Area","199","0.418355651677904","0.373520030507831","0.463191272847977"
"Important","1992","higher vocational","Rural Area","108","0.405495478639464","0.348291601890008","0.462699355388921"
"Important","1992","higher education","Urban Area","439","0.465293041429814","0.433854958823635","0.496731124035993"
"Important","1992","higher education","Rural Area","257","0.428488272601271","0.389504415194942","0.4674721300076"
"Less important","1992","in school","Urban Area","28","","",""
"Less important","1992","in school","Rural Area","13","","",""
"Less important","1992","inadequately","Urban Area","20","","",""
"Less important","1992","inadequately","Rural Area","12","","",""
"Less important","1992","general elemantary","Urban Area","419","0.338467096993564","0.311893007085227","0.365041186901902"
"Less important","1992","general elemantary","Rural Area","257","0.388608365554836","0.352905144519519","0.424311586590153"
"Less important","1992","middle vocational","Urban Area","1429","0.377452295155496","0.361715485997384","0.393189104313608"
"Less important","1992","middle vocational","Rural Area","1016","0.434016615347539","0.413917974451399","0.454115256243679"
"Less important","1992","vocational + Abi","Urban Area","77","0.328494687033258","0.266005176120139","0.390984197946377"
"Less important","1992","vocational + Abi","Rural Area","28","","",""
"Less important","1992","higher vocational","Urban Area","183","0.384360971805003","0.340147529595916","0.42857441401409"
"Less important","1992","higher vocational","Rural Area","127","0.395516925469074","0.338549120965086","0.452484729973062"
"Less important","1992","higher education","Urban Area","343","0.310258815955048","0.281102006512713","0.339415625397383"
"Less important","1992","higher education","Rural Area","273","0.4133130566148","0.374520755647977","0.452105357581623"
"Quite unimportant","1992","in school","Urban Area","2","","",""
"Quite unimportant","1992","in school","Rural Area","","","",""
"Quite unimportant","1992","inadequately","Urban Area","18","","",""
"Quite unimportant","1992","inadequately","Rural Area","7","","",""
"Quite unimportant","1992","general elemantary","Urban Area","193","0.18528592562722","0.163466250904492","0.207105600349949"
"Quite unimportant","1992","general elemantary","Rural Area","154","0.234507467586865","0.203473278816265","0.265541656357465"
"Quite unimportant","1992","middle vocational","Urban Area","348","0.110996038816576","0.100798275858245","0.121193801774908"
"Quite unimportant","1992","middle vocational","Rural Area","200","0.105555561970782","0.0930952499750212","0.118015873966543"
"Quite unimportant","1992","vocational + Abi","Urban Area","16","","",""
"Quite unimportant","1992","vocational + Abi","Rural Area","9","","",""
"Quite unimportant","1992","higher vocational","Urban Area","27","","",""
"Quite unimportant","1992","higher vocational","Rural Area","25","","",""
"Quite unimportant","1992","higher education","Urban Area","49","0.0550910526380653","0.0407106723870018","0.0694714328891289"
"Quite unimportant","1992","higher education","Rural Area","30","0.045134137005441","0.0287800418019608","0.0614882322089212"
"Very important","1993","in school","Urban Area","","","",""
"Very important","1993","in school","Rural Area","","","",""
"Very important","1993","inadequately","Urban Area","","","",""
"Very important","1993","inadequately","Rural Area","","","",""
"Very important","1993","general elemantary","Urban Area","","","",""
"Very important","1993","general elemantary","Rural Area","","","",""
"Very important","1993","middle vocational","Urban Area","","","",""
"Very important","1993","middle vocational","Rural Area","","","",""
"Very important","1993","vocational + Abi","Urban Area","","","",""
"Very important","1993","vocational + Abi","Rural Area","","","",""
"Very important","1993","higher vocational","Urban Area","","","",""
"Very important","1993","higher vocational","Rural Area","","","",""
"Very important","1993","higher education","Urban Area","","","",""
"Very important","1993","higher education","Rural Area","","","",""
"Important","1993","in school","Urban Area","","","",""
"Important","1993","in school","Rural Area","","","",""
"Important","1993","inadequately","Urban Area","","","",""
"Important","1993","inadequately","Rural Area","","","",""
"Important","1993","general elemantary","Urban Area","","","",""
"Important","1993","general elemantary","Rural Area","","","",""
"Important","1993","middle vocational","Urban Area","","","",""
"Important","1993","middle vocational","Rural Area","","","",""
"Important","1993","vocational + Abi","Urban Area","","","",""
"Important","1993","vocational + Abi","Rural Area","","","",""
"Important","1993","higher vocational","Urban Area","","","",""
"Important","1993","higher vocational","Rural Area","","","",""
"Important","1993","higher education","Urban Area","","","",""
"Important","1993","higher education","Rural Area","","","",""
"Less important","1993","in school","Urban Area","","","",""
"Less important","1993","in school","Rural Area","","","",""
"Less important","1993","inadequately","Urban Area","","","",""
"Less important","1993","inadequately","Rural Area","","","",""
"Less important","1993","general elemantary","Urban Area","","","",""
"Less important","1993","general elemantary","Rural Area","","","",""
"Less important","1993","middle vocational","Urban Area","","","",""
"Less important","1993","middle vocational","Rural Area","","","",""
"Less important","1993","vocational + Abi","Urban Area","","","",""
"Less important","1993","vocational + Abi","Rural Area","","","",""
"Less important","1993","higher vocational","Urban Area","","","",""
"Less important","1993","higher vocational","Rural Area","","","",""
"Less important","1993","higher education","Urban Area","","","",""
"Less important","1993","higher education","Rural Area","","","",""
"Quite unimportant","1993","in school","Urban Area","","","",""
"Quite unimportant","1993","in school","Rural Area","","","",""
"Quite unimportant","1993","inadequately","Urban Area","","","",""
"Quite unimportant","1993","inadequately","Rural Area","","","",""
"Quite unimportant","1993","general elemantary","Urban Area","","","",""
"Quite unimportant","1993","general elemantary","Rural Area","","","",""
"Quite unimportant","1993","middle vocational","Urban Area","","","",""
"Quite unimportant","1993","middle vocational","Rural Area","","","",""
"Quite unimportant","1993","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1993","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1993","higher vocational","Urban Area","","","",""
"Quite unimportant","1993","higher vocational","Rural Area","","","",""
"Quite unimportant","1993","higher education","Urban Area","","","",""
"Quite unimportant","1993","higher education","Rural Area","","","",""
"Very important","1994","in school","Urban Area","","","",""
"Very important","1994","in school","Rural Area","","","",""
"Very important","1994","inadequately","Urban Area","","","",""
"Very important","1994","inadequately","Rural Area","","","",""
"Very important","1994","general elemantary","Urban Area","","","",""
"Very important","1994","general elemantary","Rural Area","","","",""
"Very important","1994","middle vocational","Urban Area","","","",""
"Very important","1994","middle vocational","Rural Area","","","",""
"Very important","1994","vocational + Abi","Urban Area","","","",""
"Very important","1994","vocational + Abi","Rural Area","","","",""
"Very important","1994","higher vocational","Urban Area","","","",""
"Very important","1994","higher vocational","Rural Area","","","",""
"Very important","1994","higher education","Urban Area","","","",""
"Very important","1994","higher education","Rural Area","","","",""
"Important","1994","in school","Urban Area","","","",""
"Important","1994","in school","Rural Area","","","",""
"Important","1994","inadequately","Urban Area","","","",""
"Important","1994","inadequately","Rural Area","","","",""
"Important","1994","general elemantary","Urban Area","","","",""
"Important","1994","general elemantary","Rural Area","","","",""
"Important","1994","middle vocational","Urban Area","","","",""
"Important","1994","middle vocational","Rural Area","","","",""
"Important","1994","vocational + Abi","Urban Area","","","",""
"Important","1994","vocational + Abi","Rural Area","","","",""
"Important","1994","higher vocational","Urban Area","","","",""
"Important","1994","higher vocational","Rural Area","","","",""
"Important","1994","higher education","Urban Area","","","",""
"Important","1994","higher education","Rural Area","","","",""
"Less important","1994","in school","Urban Area","","","",""
"Less important","1994","in school","Rural Area","","","",""
"Less important","1994","inadequately","Urban Area","","","",""
"Less important","1994","inadequately","Rural Area","","","",""
"Less important","1994","general elemantary","Urban Area","","","",""
"Less important","1994","general elemantary","Rural Area","","","",""
"Less important","1994","middle vocational","Urban Area","","","",""
"Less important","1994","middle vocational","Rural Area","","","",""
"Less important","1994","vocational + Abi","Urban Area","","","",""
"Less important","1994","vocational + Abi","Rural Area","","","",""
"Less important","1994","higher vocational","Urban Area","","","",""
"Less important","1994","higher vocational","Rural Area","","","",""
"Less important","1994","higher education","Urban Area","","","",""
"Less important","1994","higher education","Rural Area","","","",""
"Quite unimportant","1994","in school","Urban Area","","","",""
"Quite unimportant","1994","in school","Rural Area","","","",""
"Quite unimportant","1994","inadequately","Urban Area","","","",""
"Quite unimportant","1994","inadequately","Rural Area","","","",""
"Quite unimportant","1994","general elemantary","Urban Area","","","",""
"Quite unimportant","1994","general elemantary","Rural Area","","","",""
"Quite unimportant","1994","middle vocational","Urban Area","","","",""
"Quite unimportant","1994","middle vocational","Rural Area","","","",""
"Quite unimportant","1994","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1994","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1994","higher vocational","Urban Area","","","",""
"Quite unimportant","1994","higher vocational","Rural Area","","","",""
"Quite unimportant","1994","higher education","Urban Area","","","",""
"Quite unimportant","1994","higher education","Rural Area","","","",""
"Very important","1995","in school","Urban Area","39","0.238702728451716","0.17244212953065","0.304963327372783"
"Very important","1995","in school","Rural Area","8","","",""
"Very important","1995","inadequately","Urban Area","3","","",""
"Very important","1995","inadequately","Rural Area","4","","",""
"Very important","1995","general elemantary","Urban Area","105","0.0905280084091127","0.0740371075348419","0.107018909283383"
"Very important","1995","general elemantary","Rural Area","35","0.0477756543822163","0.0316970738336273","0.0638542349308054"
"Very important","1995","middle vocational","Urban Area","374","0.0994863236786364","0.0898898121383967","0.109082835218876"
"Very important","1995","middle vocational","Rural Area","159","0.0710400705367814","0.0606404026596824","0.0814397384138804"
"Very important","1995","vocational + Abi","Urban Area","38","0.133702632080559","0.0948000971171803","0.172605167043937"
"Very important","1995","vocational + Abi","Rural Area","9","","",""
"Very important","1995","higher vocational","Urban Area","44","0.103951495255547","0.0758467197836797","0.132056270727415"
"Very important","1995","higher vocational","Rural Area","23","","",""
"Very important","1995","higher education","Urban Area","140","0.13805044372261","0.117524976556332","0.158575910888889"
"Very important","1995","higher education","Rural Area","58","0.11009054939671","0.0856685430167992","0.134512555776621"
"Important","1995","in school","Urban Area","81","0.54724388233023","0.469873961918236","0.624613802742224"
"Important","1995","in school","Rural Area","40","0.45133065192471","0.342960833523828","0.559700470325592"
"Important","1995","inadequately","Urban Area","28","","",""
"Important","1995","inadequately","Rural Area","6","","",""
"Important","1995","general elemantary","Urban Area","403","0.329697709891158","0.302679812343482","0.356715607438835"
"Important","1995","general elemantary","Rural Area","208","0.273531969528842","0.239928273857694","0.307135665199989"
"Important","1995","middle vocational","Urban Area","1384","0.363262566292854","0.34784282608335","0.378682306502358"
"Important","1995","middle vocational","Rural Area","805","0.332041706125117","0.312976553818837","0.351106858431397"
"Important","1995","vocational + Abi","Urban Area","122","0.415026605083187","0.358704295947598","0.471348914218776"
"Important","1995","vocational + Abi","Rural Area","42","0.386877177305947","0.295023508020913","0.478730846590981"
"Important","1995","higher vocational","Urban Area","171","0.39142584674071","0.346480939171132","0.436370754310289"
"Important","1995","higher vocational","Rural Area","98","0.364127617433638","0.308650873817865","0.419604361049411"
"Important","1995","higher education","Urban Area","484","0.443581193439463","0.414020087036452","0.473142299842473"
"Important","1995","higher education","Rural Area","242","0.412841539982132","0.374426369270771","0.451256710693493"
"Less important","1995","in school","Urban Area","38","0.205273844679613","0.142493298408113","0.268054390951114"
"Less important","1995","in school","Rural Area","29","","",""
"Less important","1995","inadequately","Urban Area","26","","",""
"Less important","1995","inadequately","Rural Area","12","","",""
"Less important","1995","general elemantary","Urban Area","449","0.371964933422345","0.344186920222012","0.399742946622677"
"Less important","1995","general elemantary","Rural Area","281","0.405790094663824","0.368773590001968","0.442806599325679"
"Less important","1995","middle vocational","Urban Area","1580","0.422310654113586","0.406474499249193","0.438146808977979"
"Less important","1995","middle vocational","Rural Area","1135","0.477281356852543","0.457060920767752","0.497501792937334"
"Less important","1995","vocational + Abi","Urban Area","118","0.405687670987305","0.349559912261348","0.461815429713262"
"Less important","1995","vocational + Abi","Rural Area","49","0.420534909119209","0.327434652396916","0.513635165841502"
"Less important","1995","higher vocational","Urban Area","207","0.420408035940376","0.374951569570859","0.465864502309894"
"Less important","1995","higher vocational","Rural Area","143","0.464477958118953","0.406977619830587","0.52197829640732"
"Less important","1995","higher education","Urban Area","415","0.374068232511981","0.345276212698294","0.402860252325667"
"Less important","1995","higher education","Rural Area","292","0.419914186088133","0.381405401893887","0.458422970282379"
"Quite unimportant","1995","in school","Urban Area","1","","",""
"Quite unimportant","1995","in school","Rural Area","4","","",""
"Quite unimportant","1995","inadequately","Urban Area","11","","",""
"Quite unimportant","1995","inadequately","Rural Area","8","","",""
"Quite unimportant","1995","general elemantary","Urban Area","206","0.207809348277384","0.184490578730979","0.23112811782379"
"Quite unimportant","1995","general elemantary","Rural Area","152","0.272902281425118","0.239322743383803","0.306481819466433"
"Quite unimportant","1995","middle vocational","Urban Area","399","0.114940455914923","0.104714374532552","0.125166537297295"
"Quite unimportant","1995","middle vocational","Rural Area","245","0.119636866485559","0.106498761562831","0.132774971408287"
"Quite unimportant","1995","vocational + Abi","Urban Area","16","","",""
"Quite unimportant","1995","vocational + Abi","Rural Area","8","","",""
"Quite unimportant","1995","higher vocational","Urban Area","31","0.0842146220633662","0.0586411559411779","0.109788088185554"
"Quite unimportant","1995","higher vocational","Rural Area","25","","",""
"Quite unimportant","1995","higher education","Urban Area","46","0.0443001303259462","0.0320568868202537","0.0565433738316388"
"Quite unimportant","1995","higher education","Rural Area","39","0.0571537245330246","0.0390413193515803","0.075266129714469"
"Very important","1996","in school","Urban Area","","","",""
"Very important","1996","in school","Rural Area","","","",""
"Very important","1996","inadequately","Urban Area","","","",""
"Very important","1996","inadequately","Rural Area","","","",""
"Very important","1996","general elemantary","Urban Area","","","",""
"Very important","1996","general elemantary","Rural Area","","","",""
"Very important","1996","middle vocational","Urban Area","","","",""
"Very important","1996","middle vocational","Rural Area","","","",""
"Very important","1996","vocational + Abi","Urban Area","","","",""
"Very important","1996","vocational + Abi","Rural Area","","","",""
"Very important","1996","higher vocational","Urban Area","","","",""
"Very important","1996","higher vocational","Rural Area","","","",""
"Very important","1996","higher education","Urban Area","","","",""
"Very important","1996","higher education","Rural Area","","","",""
"Important","1996","in school","Urban Area","","","",""
"Important","1996","in school","Rural Area","","","",""
"Important","1996","inadequately","Urban Area","","","",""
"Important","1996","inadequately","Rural Area","","","",""
"Important","1996","general elemantary","Urban Area","","","",""
"Important","1996","general elemantary","Rural Area","","","",""
"Important","1996","middle vocational","Urban Area","","","",""
"Important","1996","middle vocational","Rural Area","","","",""
"Important","1996","vocational + Abi","Urban Area","","","",""
"Important","1996","vocational + Abi","Rural Area","","","",""
"Important","1996","higher vocational","Urban Area","","","",""
"Important","1996","higher vocational","Rural Area","","","",""
"Important","1996","higher education","Urban Area","","","",""
"Important","1996","higher education","Rural Area","","","",""
"Less important","1996","in school","Urban Area","","","",""
"Less important","1996","in school","Rural Area","","","",""
"Less important","1996","inadequately","Urban Area","","","",""
"Less important","1996","inadequately","Rural Area","","","",""
"Less important","1996","general elemantary","Urban Area","","","",""
"Less important","1996","general elemantary","Rural Area","","","",""
"Less important","1996","middle vocational","Urban Area","","","",""
"Less important","1996","middle vocational","Rural Area","","","",""
"Less important","1996","vocational + Abi","Urban Area","","","",""
"Less important","1996","vocational + Abi","Rural Area","","","",""
"Less important","1996","higher vocational","Urban Area","","","",""
"Less important","1996","higher vocational","Rural Area","","","",""
"Less important","1996","higher education","Urban Area","","","",""
"Less important","1996","higher education","Rural Area","","","",""
"Quite unimportant","1996","in school","Urban Area","","","",""
"Quite unimportant","1996","in school","Rural Area","","","",""
"Quite unimportant","1996","inadequately","Urban Area","","","",""
"Quite unimportant","1996","inadequately","Rural Area","","","",""
"Quite unimportant","1996","general elemantary","Urban Area","","","",""
"Quite unimportant","1996","general elemantary","Rural Area","","","",""
"Quite unimportant","1996","middle vocational","Urban Area","","","",""
"Quite unimportant","1996","middle vocational","Rural Area","","","",""
"Quite unimportant","1996","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1996","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1996","higher vocational","Urban Area","","","",""
"Quite unimportant","1996","higher vocational","Rural Area","","","",""
"Quite unimportant","1996","higher education","Urban Area","","","",""
"Quite unimportant","1996","higher education","Rural Area","","","",""
"Very important","1997","in school","Urban Area","","","",""
"Very important","1997","in school","Rural Area","","","",""
"Very important","1997","inadequately","Urban Area","","","",""
"Very important","1997","inadequately","Rural Area","","","",""
"Very important","1997","general elemantary","Urban Area","","","",""
"Very important","1997","general elemantary","Rural Area","","","",""
"Very important","1997","middle vocational","Urban Area","","","",""
"Very important","1997","middle vocational","Rural Area","","","",""
"Very important","1997","vocational + Abi","Urban Area","","","",""
"Very important","1997","vocational + Abi","Rural Area","","","",""
"Very important","1997","higher vocational","Urban Area","","","",""
"Very important","1997","higher vocational","Rural Area","","","",""
"Very important","1997","higher education","Urban Area","","","",""
"Very important","1997","higher education","Rural Area","","","",""
"Important","1997","in school","Urban Area","","","",""
"Important","1997","in school","Rural Area","","","",""
"Important","1997","inadequately","Urban Area","","","",""
"Important","1997","inadequately","Rural Area","","","",""
"Important","1997","general elemantary","Urban Area","","","",""
"Important","1997","general elemantary","Rural Area","","","",""
"Important","1997","middle vocational","Urban Area","","","",""
"Important","1997","middle vocational","Rural Area","","","",""
"Important","1997","vocational + Abi","Urban Area","","","",""
"Important","1997","vocational + Abi","Rural Area","","","",""
"Important","1997","higher vocational","Urban Area","","","",""
"Important","1997","higher vocational","Rural Area","","","",""
"Important","1997","higher education","Urban Area","","","",""
"Important","1997","higher education","Rural Area","","","",""
"Less important","1997","in school","Urban Area","","","",""
"Less important","1997","in school","Rural Area","","","",""
"Less important","1997","inadequately","Urban Area","","","",""
"Less important","1997","inadequately","Rural Area","","","",""
"Less important","1997","general elemantary","Urban Area","","","",""
"Less important","1997","general elemantary","Rural Area","","","",""
"Less important","1997","middle vocational","Urban Area","","","",""
"Less important","1997","middle vocational","Rural Area","","","",""
"Less important","1997","vocational + Abi","Urban Area","","","",""
"Less important","1997","vocational + Abi","Rural Area","","","",""
"Less important","1997","higher vocational","Urban Area","","","",""
"Less important","1997","higher vocational","Rural Area","","","",""
"Less important","1997","higher education","Urban Area","","","",""
"Less important","1997","higher education","Rural Area","","","",""
"Quite unimportant","1997","in school","Urban Area","","","",""
"Quite unimportant","1997","in school","Rural Area","","","",""
"Quite unimportant","1997","inadequately","Urban Area","","","",""
"Quite unimportant","1997","inadequately","Rural Area","","","",""
"Quite unimportant","1997","general elemantary","Urban Area","","","",""
"Quite unimportant","1997","general elemantary","Rural Area","","","",""
"Quite unimportant","1997","middle vocational","Urban Area","","","",""
"Quite unimportant","1997","middle vocational","Rural Area","","","",""
"Quite unimportant","1997","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1997","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1997","higher vocational","Urban Area","","","",""
"Quite unimportant","1997","higher vocational","Rural Area","","","",""
"Quite unimportant","1997","higher education","Urban Area","","","",""
"Quite unimportant","1997","higher education","Rural Area","","","",""
"Very important","1998","in school","Urban Area","","","",""
"Very important","1998","in school","Rural Area","","","",""
"Very important","1998","inadequately","Urban Area","","","",""
"Very important","1998","inadequately","Rural Area","","","",""
"Very important","1998","general elemantary","Urban Area","","","",""
"Very important","1998","general elemantary","Rural Area","","","",""
"Very important","1998","middle vocational","Urban Area","","","",""
"Very important","1998","middle vocational","Rural Area","","","",""
"Very important","1998","vocational + Abi","Urban Area","","","",""
