"plh0112","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","1991","Not Employed","no migration background","","","",""
"Quite unimportant","1991","Not Employed","direct migration background","","","",""
"Quite unimportant","1991","Not Employed","indirect migration background","","","",""
"Quite unimportant","1991","Employed","no migration background","","","",""
"Quite unimportant","1991","Employed","direct migration background","","","",""
"Quite unimportant","1991","Employed","indirect migration background","","","",""
"Very important","1992","Not Employed","no migration background","361","0.10131452101393","0.0909801952179332","0.111648846809928"
"Very important","1992","Not Employed","direct migration background","30","0.130774788242091","0.0874837202024604","0.174065856281722"
"Very important","1992","Not Employed","indirect migration background","7","","",""
"Very important","1992","Employed","no migration background","854","0.134930395824144","0.126968313100821","0.142892478547468"
"Very important","1992","Employed","direct migration background","53","0.176235354646353","0.13597135046028","0.216499358832426"
"Very important","1992","Employed","indirect migration background","9","","",""
"Important","1992","Not Employed","no migration background","1167","0.344526297994225","0.328250913256186","0.360801682732263"
"Important","1992","Not Employed","direct migration background","89","0.351153059730001","0.289863078340955","0.412443041119048"
"Important","1992","Not Employed","indirect migration background","12","","",""
"Important","1992","Employed","no migration background","2843","0.400108822268613","0.388691307993385","0.411526336543841"
"Important","1992","Employed","direct migration background","157","0.480030812642256","0.427235881028303","0.532825744256209"
"Important","1992","Employed","indirect migration background","20","","",""
"Less important","1992","Not Employed","no migration background","1170","0.35336205118338","0.336990757981956","0.369733344384805"
"Less important","1992","Not Employed","direct migration background","78","0.343413929163482","0.282442704776616","0.404385153550349"
"Less important","1992","Not Employed","indirect migration background","10","","",""
"Less important","1992","Employed","no migration background","2917","0.395982299103801","0.384584815361876","0.407379782845726"
"Less important","1992","Employed","direct migration background","119","0.298720714058097","0.250353948614686","0.347087479501508"
"Less important","1992","Employed","indirect migration background","18","","",""
"Quite unimportant","1992","Not Employed","no migration background","577","0.200797129808465","0.187077268958712","0.214516990658217"
"Quite unimportant","1992","Not Employed","direct migration background","36","0.174658222864425","0.125907443462894","0.223409002265956"
"Quite unimportant","1992","Not Employed","indirect migration background","2","","",""
"Quite unimportant","1992","Employed","no migration background","459","0.0689784828034418","0.0630726256280986","0.074884339978785"
"Quite unimportant","1992","Employed","direct migration background","15","","",""
"Quite unimportant","1992","Employed","indirect migration background","3","","",""
"Very important","1993","Not Employed","no migration background","","","",""
"Very important","1993","Not Employed","direct migration background","","","",""
"Very important","1993","Not Employed","indirect migration background","","","",""
"Very important","1993","Employed","no migration background","","","",""
"Very important","1993","Employed","direct migration background","","","",""
"Very important","1993","Employed","indirect migration background","","","",""
"Important","1993","Not Employed","no migration background","","","",""
"Important","1993","Not Employed","direct migration background","","","",""
"Important","1993","Not Employed","indirect migration background","","","",""
"Important","1993","Employed","no migration background","","","",""
"Important","1993","Employed","direct migration background","","","",""
"Important","1993","Employed","indirect migration background","","","",""
"Less important","1993","Not Employed","no migration background","","","",""
"Less important","1993","Not Employed","direct migration background","","","",""
"Less important","1993","Not Employed","indirect migration background","","","",""
"Less important","1993","Employed","no migration background","","","",""
"Less important","1993","Employed","direct migration background","","","",""
"Less important","1993","Employed","indirect migration background","","","",""
"Quite unimportant","1993","Not Employed","no migration background","","","",""
"Quite unimportant","1993","Not Employed","direct migration background","","","",""
"Quite unimportant","1993","Not Employed","indirect migration background","","","",""
"Quite unimportant","1993","Employed","no migration background","","","",""
"Quite unimportant","1993","Employed","direct migration background","","","",""
"Quite unimportant","1993","Employed","indirect migration background","","","",""
"Very important","1994","Not Employed","no migration background","","","",""
"Very important","1994","Not Employed","direct migration background","","","",""
"Very important","1994","Not Employed","indirect migration background","","","",""
"Very important","1994","Employed","no migration background","","","",""
"Very important","1994","Employed","direct migration background","","","",""
"Very important","1994","Employed","indirect migration background","","","",""
"Important","1994","Not Employed","no migration background","","","",""
"Important","1994","Not Employed","direct migration background","","","",""
"Important","1994","Not Employed","indirect migration background","","","",""
"Important","1994","Employed","no migration background","","","",""
"Important","1994","Employed","direct migration background","","","",""
"Important","1994","Employed","indirect migration background","","","",""
"Less important","1994","Not Employed","no migration background","","","",""
"Less important","1994","Not Employed","direct migration background","","","",""
"Less important","1994","Not Employed","indirect migration background","","","",""
"Less important","1994","Employed","no migration background","","","",""
"Less important","1994","Employed","direct migration background","","","",""
"Less important","1994","Employed","indirect migration background","","","",""
"Quite unimportant","1994","Not Employed","no migration background","","","",""
"Quite unimportant","1994","Not Employed","direct migration background","","","",""
"Quite unimportant","1994","Not Employed","indirect migration background","","","",""
"Quite unimportant","1994","Employed","no migration background","","","",""
"Quite unimportant","1994","Employed","direct migration background","","","",""
"Quite unimportant","1994","Employed","indirect migration background","","","",""
"Very important","1995","Not Employed","no migration background","313","0.0865250222037515","0.0772323023382767","0.0958177420692264"
"Very important","1995","Not Employed","direct migration background","62","0.137129391599724","0.107391878651832","0.166866904547616"
"Very important","1995","Not Employed","indirect migration background","7","","",""
"Very important","1995","Employed","no migration background","581","0.0952624460013109","0.088095092858418","0.102429799144204"
"Very important","1995","Employed","direct migration background","78","0.144461335053028","0.116965690678286","0.17195697942777"
"Very important","1995","Employed","indirect migration background","17","","",""
"Important","1995","Not Employed","no migration background","1177","0.319247609696458","0.303838339429948","0.334656879962968"
"Important","1995","Not Employed","direct migration background","194","0.37536458515878","0.333503885667806","0.417225284649753"
"Important","1995","Not Employed","indirect migration background","25","","",""
"Important","1995","Employed","no migration background","2445","0.384004286276473","0.372130382879502","0.395878189673443"
"Important","1995","Employed","direct migration background","273","0.425293802236306","0.386627224433243","0.463960380039368"
"Important","1995","Employed","indirect migration background","43","0.553366009912627","0.452327079086085","0.65440494073917"
"Less important","1995","Not Employed","no migration background","1431","0.403135014565617","0.386921134013059","0.419348895118176"
"Less important","1995","Not Employed","direct migration background","166","0.303597439934697","0.263846649991503","0.343348229877891"
"Less important","1995","Not Employed","indirect migration background","14","","",""
"Less important","1995","Employed","no migration background","2954","0.445115472584309","0.432982302569382","0.457248642599237"
"Less important","1995","Employed","direct migration background","238","0.368453939733013","0.330726061077753","0.406181818388274"
"Less important","1995","Employed","indirect migration background","26","","",""
"Quite unimportant","1995","Not Employed","no migration background","595","0.191092353534173","0.178096799993043","0.204087907075304"
"Quite unimportant","1995","Not Employed","direct migration background","92","0.1839085833068","0.150416903073784","0.217400263539815"
"Quite unimportant","1995","Not Employed","indirect migration background","3","","",""
"Quite unimportant","1995","Employed","no migration background","465","0.0756177951379074","0.0691631194923547","0.0820724707834601"
"Quite unimportant","1995","Employed","direct migration background","39","0.0617909229776532","0.0429596176279206","0.0806222283273858"
"Quite unimportant","1995","Employed","indirect migration background","7","","",""
"Very important","1996","Not Employed","no migration background","","","",""
"Very important","1996","Not Employed","direct migration background","","","",""
"Very important","1996","Not Employed","indirect migration background","","","",""
"Very important","1996","Employed","no migration background","","","",""
"Very important","1996","Employed","direct migration background","","","",""
"Very important","1996","Employed","indirect migration background","","","",""
"Important","1996","Not Employed","no migration background","","","",""
"Important","1996","Not Employed","direct migration background","","","",""
"Important","1996","Not Employed","indirect migration background","","","",""
"Important","1996","Employed","no migration background","","","",""
"Important","1996","Employed","direct migration background","","","",""
"Important","1996","Employed","indirect migration background","","","",""
"Less important","1996","Not Employed","no migration background","","","",""
"Less important","1996","Not Employed","direct migration background","","","",""
"Less important","1996","Not Employed","indirect migration background","","","",""
"Less important","1996","Employed","no migration background","","","",""
"Less important","1996","Employed","direct migration background","","","",""
"Less important","1996","Employed","indirect migration background","","","",""
"Quite unimportant","1996","Not Employed","no migration background","","","",""
"Quite unimportant","1996","Not Employed","direct migration background","","","",""
"Quite unimportant","1996","Not Employed","indirect migration background","","","",""
"Quite unimportant","1996","Employed","no migration background","","","",""
"Quite unimportant","1996","Employed","direct migration background","","","",""
"Quite unimportant","1996","Employed","indirect migration background","","","",""
"Very important","1997","Not Employed","no migration background","","","",""
"Very important","1997","Not Employed","direct migration background","","","",""
"Very important","1997","Not Employed","indirect migration background","","","",""
"Very important","1997","Employed","no migration background","","","",""
"Very important","1997","Employed","direct migration background","","","",""
"Very important","1997","Employed","indirect migration background","","","",""
"Important","1997","Not Employed","no migration background","","","",""
"Important","1997","Not Employed","direct migration background","","","",""
"Important","1997","Not Employed","indirect migration background","","","",""
"Important","1997","Employed","no migration background","","","",""
"Important","1997","Employed","direct migration background","","","",""
"Important","1997","Employed","indirect migration background","","","",""
"Less important","1997","Not Employed","no migration background","","","",""
"Less important","1997","Not Employed","direct migration background","","","",""
"Less important","1997","Not Employed","indirect migration background","","","",""
"Less important","1997","Employed","no migration background","","","",""
"Less important","1997","Employed","direct migration background","","","",""
"Less important","1997","Employed","indirect migration background","","","",""
"Quite unimportant","1997","Not Employed","no migration background","","","",""
"Quite unimportant","1997","Not Employed","direct migration background","","","",""
"Quite unimportant","1997","Not Employed","indirect migration background","","","",""
"Quite unimportant","1997","Employed","no migration background","","","",""
"Quite unimportant","1997","Employed","direct migration background","","","",""
"Quite unimportant","1997","Employed","indirect migration background","","","",""
"Very important","1998","Not Employed","no migration background","","","",""
"Very important","1998","Not Employed","direct migration background","","","",""
"Very important","1998","Not Employed","indirect migration background","","","",""
"Very important","1998","Employed","no migration background","","","",""
"Very important","1998","Employed","direct migration background","","","",""
"Very important","1998","Employed","indirect migration background","","","",""
"Important","1998","Not Employed","no migration background","","","",""
"Important","1998","Not Employed","direct migration background","","","",""
"Important","1998","Not Employed","indirect migration background","","","",""
"Important","1998","Employed","no migration background","","","",""
"Important","1998","Employed","direct migration background","","","",""
"Important","1998","Employed","indirect migration background","","","",""
"Less important","1998","Not Employed","no migration background","","","",""
"Less important","1998","Not Employed","direct migration background","","","",""
"Less important","1998","Not Employed","indirect migration background","","","",""
"Less important","1998","Employed","no migration background","","","",""
"Less important","1998","Employed","direct migration background","","","",""
"Less important","1998","Employed","indirect migration background","","","",""
"Quite unimportant","1998","Not Employed","no migration background","","","",""
"Quite unimportant","1998","Not Employed","direct migration background","","","",""
"Quite unimportant","1998","Not Employed","indirect migration background","","","",""
"Quite unimportant","1998","Employed","no migration background","","","",""
"Quite unimportant","1998","Employed","direct migration background","","","",""
"Quite unimportant","1998","Employed","indirect migration background","","","",""
"Very important","1999","Not Employed","no migration background","","","",""
"Very important","1999","Not Employed","direct migration background","","","",""
"Very important","1999","Not Employed","indirect migration background","","","",""
"Very important","1999","Employed","no migration background","","","",""
"Very important","1999","Employed","direct migration background","","","",""
"Very important","1999","Employed","indirect migration background","","","",""
"Important","1999","Not Employed","no migration background","","","",""
"Important","1999","Not Employed","direct migration background","","","",""
"Important","1999","Not Employed","indirect migration background","","","",""
"Important","1999","Employed","no migration background","","","",""
"Important","1999","Employed","direct migration background","","","",""
"Important","1999","Employed","indirect migration background","","","",""
"Less important","1999","Not Employed","no migration background","","","",""
"Less important","1999","Not Employed","direct migration background","","","",""
"Less important","1999","Not Employed","indirect migration background","","","",""
"Less important","1999","Employed","no migration background","","","",""
"Less important","1999","Employed","direct migration background","","","",""
"Less important","1999","Employed","indirect migration background","","","",""
"Quite unimportant","1999","Not Employed","no migration background","","","",""
"Quite unimportant","1999","Not Employed","direct migration background","","","",""
"Quite unimportant","1999","Not Employed","indirect migration background","","","",""
"Quite unimportant","1999","Employed","no migration background","","","",""
"Quite unimportant","1999","Employed","direct migration background","","","",""
"Quite unimportant","1999","Employed","indirect migration background","","","",""
"Very important","2000","Not Employed","no migration background","","","",""
"Very important","2000","Not Employed","direct migration background","","","",""
"Very important","2000","Not Employed","indirect migration background","","","",""
"Very important","2000","Employed","no migration background","","","",""
"Very important","2000","Employed","direct migration background","","","",""
"Very important","2000","Employed","indirect migration background","","","",""
"Important","2000","Not Employed","no migration background","","","",""
"Important","2000","Not Employed","direct migration background","","","",""
"Important","2000","Not Employed","indirect migration background","","","",""
"Important","2000","Employed","no migration background","","","",""
"Important","2000","Employed","direct migration background","","","",""
"Important","2000","Employed","indirect migration background","","","",""
"Less important","2000","Not Employed","no migration background","","","",""
"Less important","2000","Not Employed","direct migration background","","","",""
"Less important","2000","Not Employed","indirect migration background","","","",""
"Less important","2000","Employed","no migration background","","","",""
"Less important","2000","Employed","direct migration background","","","",""
"Less important","2000","Employed","indirect migration background","","","",""
"Quite unimportant","2000","Not Employed","no migration background","","","",""
"Quite unimportant","2000","Not Employed","direct migration background","","","",""
"Quite unimportant","2000","Not Employed","indirect migration background","","","",""
"Quite unimportant","2000","Employed","no migration background","","","",""
"Quite unimportant","2000","Employed","direct migration background","","","",""
"Quite unimportant","2000","Employed","indirect migration background","","","",""
"Very important","2001","Not Employed","no migration background","","","",""
"Very important","2001","Not Employed","direct migration background","","","",""
"Very important","2001","Not Employed","indirect migration background","","","",""
"Very important","2001","Employed","no migration background","","","",""
"Very important","2001","Employed","direct migration background","","","",""
"Very important","2001","Employed","indirect migration background","","","",""
"Important","2001","Not Employed","no migration background","","","",""
"Important","2001","Not Employed","direct migration background","","","",""
"Important","2001","Not Employed","indirect migration background","","","",""
"Important","2001","Employed","no migration background","","","",""
"Important","2001","Employed","direct migration background","","","",""
"Important","2001","Employed","indirect migration background","","","",""
"Less important","2001","Not Employed","no migration background","","","",""
"Less important","2001","Not Employed","direct migration background","","","",""
"Less important","2001","Not Employed","indirect migration background","","","",""
"Less important","2001","Employed","no migration background","","","",""
"Less important","2001","Employed","direct migration background","","","",""
"Less important","2001","Employed","indirect migration background","","","",""
"Quite unimportant","2001","Not Employed","no migration background","","","",""
"Quite unimportant","2001","Not Employed","direct migration background","","","",""
"Quite unimportant","2001","Not Employed","indirect migration background","","","",""
"Quite unimportant","2001","Employed","no migration background","","","",""
"Quite unimportant","2001","Employed","direct migration background","","","",""
"Quite unimportant","2001","Employed","indirect migration background","","","",""
"Very important","2002","Not Employed","no migration background","","","",""
"Very important","2002","Not Employed","direct migration background","","","",""
"Very important","2002","Not Employed","indirect migration background","","","",""
"Very important","2002","Employed","no migration background","","","",""
"Very important","2002","Employed","direct migration background","","","",""
"Very important","2002","Employed","indirect migration background","","","",""
"Important","2002","Not Employed","no migration background","","","",""
"Important","2002","Not Employed","direct migration background","","","",""
"Important","2002","Not Employed","indirect migration background","","","",""
"Important","2002","Employed","no migration background","","","",""
"Important","2002","Employed","direct migration background","","","",""
"Important","2002","Employed","indirect migration background","","","",""
"Less important","2002","Not Employed","no migration background","","","",""
"Less important","2002","Not Employed","direct migration background","","","",""
"Less important","2002","Not Employed","indirect migration background","","","",""
"Less important","2002","Employed","no migration background","","","",""
"Less important","2002","Employed","direct migration background","","","",""
"Less important","2002","Employed","indirect migration background","","","",""
"Quite unimportant","2002","Not Employed","no migration background","","","",""
"Quite unimportant","2002","Not Employed","direct migration background","","","",""
"Quite unimportant","2002","Not Employed","indirect migration background","","","",""
"Quite unimportant","2002","Employed","no migration background","","","",""
"Quite unimportant","2002","Employed","direct migration background","","","",""
"Quite unimportant","2002","Employed","indirect migration background","","","",""
"Very important","2003","Not Employed","no migration background","","","",""
"Very important","2003","Not Employed","direct migration background","","","",""
"Very important","2003","Not Employed","indirect migration background","","","",""
"Very important","2003","Employed","no migration background","","","",""
"Very important","2003","Employed","direct migration background","","","",""
"Very important","2003","Employed","indirect migration background","","","",""
"Important","2003","Not Employed","no migration background","","","",""
"Important","2003","Not Employed","direct migration background","","","",""
"Important","2003","Not Employed","indirect migration background","","","",""
"Important","2003","Employed","no migration background","","","",""
"Important","2003","Employed","direct migration background","","","",""
"Important","2003","Employed","indirect migration background","","","",""
"Less important","2003","Not Employed","no migration background","","","",""
"Less important","2003","Not Employed","direct migration background","","","",""
"Less important","2003","Not Employed","indirect migration background","","","",""
"Less important","2003","Employed","no migration background","","","",""
"Less important","2003","Employed","direct migration background","","","",""
"Less important","2003","Employed","indirect migration background","","","",""
"Quite unimportant","2003","Not Employed","no migration background","","","",""
"Quite unimportant","2003","Not Employed","direct migration background","","","",""
"Quite unimportant","2003","Not Employed","indirect migration background","","","",""
"Quite unimportant","2003","Employed","no migration background","","","",""
"Quite unimportant","2003","Employed","direct migration background","","","",""
"Quite unimportant","2003","Employed","indirect migration background","","","",""
"Very important","2004","Not Employed","no migration background","637","0.0879656576815035","0.0812517173997338","0.0946795979632733"
"Very important","2004","Not Employed","direct migration background","89","0.103596252802227","0.0852857136572163","0.121906791947237"
"Very important","2004","Not Employed","indirect migration background","45","0.17673338390971","0.129823886314982","0.223642881504438"
"Very important","2004","Employed","no migration background","1130","0.100750647173499","0.0952402629987878","0.10626103134821"
"Very important","2004","Employed","direct migration background","134","0.0887202782543874","0.0741799405306243","0.103260615978151"
"Very important","2004","Employed","indirect migration background","84","0.152911105768099","0.122695323085365","0.183126888450834"
"Important","2004","Not Employed","no migration background","2352","0.326304524995905","0.315190825122886","0.337418224868923"
"Important","2004","Not Employed","direct migration background","321","0.274722248557105","0.247901161801872","0.301543335312339"
"Important","2004","Not Employed","indirect migration background","101","0.352182619358386","0.293441598453743","0.410923640263028"
"Important","2004","Employed","no migration background","4235","0.36025827813506","0.351469526112342","0.369047030157778"
"Important","2004","Employed","direct migration background","552","0.395682460638421","0.370676520189149","0.420688401087693"
"Important","2004","Employed","indirect migration background","257","0.448825299245261","0.407067928841586","0.490582669648936"
"Less important","2004","Not Employed","no migration background","2781","0.39953468498999","0.38792457034966","0.411144799630319"
"Less important","2004","Not Employed","direct migration background","422","0.426613950519143","0.396896033567005","0.456331867471281"
"Less important","2004","Not Employed","indirect migration background","89","0.361843514105265","0.302747903722101","0.420939124488429"
"Less important","2004","Employed","no migration background","5157","0.446371981122469","0.437271268876399","0.455472693368538"
"Less important","2004","Employed","direct migration background","606","0.39798413557775","0.372953375272798","0.423014895882701"
"Less important","2004","Employed","indirect migration background","162","0.330163829065528","0.290681852719146","0.36964580541191"
"Quite unimportant","2004","Not Employed","no migration background","1067","0.186195132332602","0.176968151802095","0.195422112863109"
"Quite unimportant","2004","Not Employed","direct migration background","232","0.195067548121524","0.171258090183686","0.218877006059362"
"Quite unimportant","2004","Not Employed","indirect migration background","19","","",""
"Quite unimportant","2004","Employed","no migration background","940","0.0926190935689724","0.0873119239219945","0.0979262632159503"
"Quite unimportant","2004","Employed","direct migration background","177","0.117613125529442","0.101139294449931","0.134086956608953"
"Quite unimportant","2004","Employed","indirect migration background","42","0.0680997659211116","0.0469499125971858","0.0892496192450375"
"Very important","2005","Not Employed","no migration background","","","",""
"Very important","2005","Not Employed","direct migration background","","","",""
"Very important","2005","Not Employed","indirect migration background","","","",""
"Very important","2005","Employed","no migration background","","","",""
"Very important","2005","Employed","direct migration background","","","",""
"Very important","2005","Employed","indirect migration background","","","",""
"Important","2005","Not Employed","no migration background","","","",""
"Important","2005","Not Employed","direct migration background","","","",""
"Important","2005","Not Employed","indirect migration background","","","",""
"Important","2005","Employed","no migration background","","","",""
"Important","2005","Employed","direct migration background","","","",""
"Important","2005","Employed","indirect migration background","","","",""
"Less important","2005","Not Employed","no migration background","","","",""
"Less important","2005","Not Employed","direct migration background","","","",""
"Less important","2005","Not Employed","indirect migration background","","","",""
"Less important","2005","Employed","no migration background","","","",""
"Less important","2005","Employed","direct migration background","","","",""
"Less important","2005","Employed","indirect migration background","","","",""
"Quite unimportant","2005","Not Employed","no migration background","","","",""
"Quite unimportant","2005","Not Employed","direct migration background","","","",""
"Quite unimportant","2005","Not Employed","indirect migration background","","","",""
"Quite unimportant","2005","Employed","no migration background","","","",""
"Quite unimportant","2005","Employed","direct migration background","","","",""
"Quite unimportant","2005","Employed","indirect migration background","","","",""
"Very important","2006","Not Employed","no migration background","","","",""
"Very important","2006","Not Employed","direct migration background","","","",""
"Very important","2006","Not Employed","indirect migration background","","","",""
"Very important","2006","Employed","no migration background","","","",""
"Very important","2006","Employed","direct migration background","","","",""
"Very important","2006","Employed","indirect migration background","","","",""
"Important","2006","Not Employed","no migration background","","","",""
"Important","2006","Not Employed","direct migration background","","","",""
"Important","2006","Not Employed","indirect migration background","","","",""
"Important","2006","Employed","no migration background","","","",""
"Important","2006","Employed","direct migration background","","","",""
"Important","2006","Employed","indirect migration background","","","",""
"Less important","2006","Not Employed","no migration background","","","",""
"Less important","2006","Not Employed","direct migration background","","","",""
"Less important","2006","Not Employed","indirect migration background","","","",""
"Less important","2006","Employed","no migration background","","","",""
"Less important","2006","Employed","direct migration background","","","",""
"Less important","2006","Employed","indirect migration background","","","",""
"Quite unimportant","2006","Not Employed","no migration background","","","",""
"Quite unimportant","2006","Not Employed","direct migration background","","","",""
"Quite unimportant","2006","Not Employed","indirect migration background","","","",""
"Quite unimportant","2006","Employed","no migration background","","","",""
"Quite unimportant","2006","Employed","direct migration background","","","",""
"Quite unimportant","2006","Employed","indirect migration background","","","",""
"Very important","2007","Not Employed","no migration background","","","",""
"Very important","2007","Not Employed","direct migration background","","","",""
"Very important","2007","Not Employed","indirect migration background","","","",""
"Very important","2007","Employed","no migration background","","","",""
"Very important","2007","Employed","direct migration background","","","",""
"Very important","2007","Employed","indirect migration background","","","",""
"Important","2007","Not Employed","no migration background","","","",""
"Important","2007","Not Employed","direct migration background","","","",""
"Important","2007","Not Employed","indirect migration background","","","",""
"Important","2007","Employed","no migration background","","","",""
"Important","2007","Employed","direct migration background","","","",""
"Important","2007","Employed","indirect migration background","","","",""
"Less important","2007","Not Employed","no migration background","","","",""
"Less important","2007","Not Employed","direct migration background","","","",""
"Less important","2007","Not Employed","indirect migration background","","","",""
"Less important","2007","Employed","no migration background","","","",""
"Less important","2007","Employed","direct migration background","","","",""
"Less important","2007","Employed","indirect migration background","","","",""
"Quite unimportant","2007","Not Employed","no migration background","","","",""
"Quite unimportant","2007","Not Employed","direct migration background","","","",""
"Quite unimportant","2007","Not Employed","indirect migration background","","","",""
"Quite unimportant","2007","Employed","no migration background","","","",""
"Quite unimportant","2007","Employed","direct migration background","","","",""
"Quite unimportant","2007","Employed","indirect migration background","","","",""
"Very important","2008","Not Employed","no migration background","462","0.0750701125390183","0.0686329529461425","0.081507272131894"
"Very important","2008","Not Employed","direct migration background","49","0.0704429747107685","0.052621552362172","0.0882643970593651"
"Very important","2008","Not Employed","indirect migration background","29","","",""
"Very important","2008","Employed","no migration background","847","0.0863533038401311","0.0809118922723911","0.0917947154078711"
"Very important","2008","Employed","direct migration background","99","0.0871410736648407","0.0705190531437931","0.103763094185888"
"Very important","2008","Employed","indirect migration background","78","0.147800098580096","0.118536214434288","0.177063982725905"
"Important","2008","Not Employed","no migration background","1981","0.289770190615336","0.278687820812448","0.300852560418225"
"Important","2008","Not Employed","direct migration background","221","0.280070454265992","0.248797842972892","0.311343065559093"
"Important","2008","Not Employed","indirect migration background","79","0.346560808915174","0.281733912266672","0.411387705563677"
"Important","2008","Employed","no migration background","3660","0.339698948604592","0.330524054758236","0.348873842450947"
"Important","2008","Employed","direct migration background","391","0.390988706285947","0.362230267401038","0.419747145170855"
"Important","2008","Employed","indirect migration background","239","0.431198576228817","0.390362607402481","0.472034545055154"
"Less important","2008","Not Employed","no migration background","2732","0.413802255043597","0.40177061488231","0.425833895204885"
"Less important","2008","Not Employed","direct migration background","302","0.372202207167421","0.338536723014087","0.405867691320755"
"Less important","2008","Not Employed","indirect migration background","72","0.423442949412098","0.356132651149981","0.490753247674216"
"Less important","2008","Employed","no migration background","4722","0.46478562558306","0.455123488808515","0.474447762357605"
"Less important","2008","Employed","direct migration background","474","0.404061672132681","0.375141890129409","0.432981454135953"
"Less important","2008","Employed","indirect migration background","210","0.363388043805282","0.323728603625044","0.40304748398552"
"Quite unimportant","2008","Not Employed","no migration background","1262","0.221357441802048","0.211215468368258","0.231499415235839"
"Quite unimportant","2008","Not Employed","direct migration background","220","0.277284363855818","0.246107536659745","0.308461191051892"
"Quite unimportant","2008","Not Employed","indirect migration background","27","","",""
"Quite unimportant","2008","Employed","no migration background","1007","0.109162121972217","0.103120990679695","0.11520325326474"
"Quite unimportant","2008","Employed","direct migration background","142","0.117808547916532","0.0988091275491265","0.136807968283937"
"Quite unimportant","2008","Employed","indirect migration background","38","0.0576132813858042","0.038400079279197","0.0768264834924115"
"Very important","2009","Not Employed","no migration background","","","",""
"Very important","2009","Not Employed","direct migration background","","","",""
"Very important","2009","Not Employed","indirect migration background","","","",""
"Very important","2009","Employed","no migration background","","","",""
"Very important","2009","Employed","direct migration background","","","",""
"Very important","2009","Employed","indirect migration background","","","",""
"Important","2009","Not Employed","no migration background","","","",""
"Important","2009","Not Employed","direct migration background","","","",""
"Important","2009","Not Employed","indirect migration background","","","",""
"Important","2009","Employed","no migration background","","","",""
"Important","2009","Employed","direct migration background","","","",""
"Important","2009","Employed","indirect migration background","","","",""
"Less important","2009","Not Employed","no migration background","","","",""
"Less important","2009","Not Employed","direct migration background","","","",""
"Less important","2009","Not Employed","indirect migration background","","","",""
"Less important","2009","Employed","no migration background","","","",""
"Less important","2009","Employed","direct migration background","","","",""
"Less important","2009","Employed","indirect migration background","","","",""
"Quite unimportant","2009","Not Employed","no migration background","","","",""
"Quite unimportant","2009","Not Employed","direct migration background","","","",""
"Quite unimportant","2009","Not Employed","indirect migration background","","","",""
"Quite unimportant","2009","Employed","no migration background","","","",""
"Quite unimportant","2009","Employed","direct migration background","","","",""
