"plh0204_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"10 Very willing to take risks","2004","35-65 y.","Full Time","58","0.00921016896425477","0.00681176996029483","0.0116085679682147","10"
"10 Very willing to take risks","2004","16-34 y.","Part Time","31","0.0176758988036273","0.0112750282598873","0.0240767693473674","10"
"10 Very willing to take risks","2004","66 and older","Full Time","","","","","10"
"10 Very willing to take risks","2004","66 and older","Part Time","4","","","","10"
"10 Very willing to take risks","2004","66 and older","Not Working","15","","","","10"
"2","2004","16-34 y.","Part Time","116","0.072246847510133","0.0596707307500174","0.0848229642702485","2"
"2","2004","35-65 y.","Part Time","348","0.113513747766383","0.102521128033534","0.124506367499233","2"
"2","2004","35-65 y.","Not Working","389","0.133283134322344","0.120957521113698","0.14560874753099","2"
"2","2004","16-34 y.","Full Time","144","0.054500846829858","0.0452216411198523","0.0637800525398636","2"
"2","2004","66 and older","Part Time","18","","","","2"
"2","2004","66 and older","Not Working","472","0.137022849634731","0.125712685673567","0.148333013595895","2"
"2","2004","16-34 y.","Not Working","126","0.0695716357057625","0.0573982974257027","0.0817449739858223","2"
"2","2004","35-65 y.","Full Time","522","0.0877230197060617","0.080620425368616","0.0948256140435073","2"
"2","2004","66 and older","Full Time","5","","","","2"
"3","2004","16-34 y.","Part Time","187","0.116586895438171","0.100997557259968","0.132176233616373","3"
"3","2004","16-34 y.","Full Time","276","0.115624839913714","0.102553429657881","0.128696250169547","3"
"3","2004","35-65 y.","Part Time","488","0.140968045499887","0.128909193369679","0.153026897630095","3"
"3","2004","16-34 y.","Not Working","172","0.0948589162198913","0.0808388736971468","0.108878958742636","3"
"3","2004","35-65 y.","Full Time","736","0.11877544300574","0.110652685444982","0.126898200566498","3"
"3","2004","35-65 y.","Not Working","378","0.126646173575378","0.114585447256433","0.138706899894323","3"
"3","2004","66 and older","Full Time","2","","","","3"
"3","2004","66 and older","Part Time","16","","","","3"
"3","2004","66 and older","Not Working","492","0.140206529060579","0.128786848771848","0.151626209349311","3"
"4","2004","16-34 y.","Part Time","149","0.0898792275318885","0.0759860984838902","0.103772356579887","4"
"4","2004","16-34 y.","Full Time","254","0.10916980475488","0.0964222367694634","0.121917372740296","4"
"4","2004","35-65 y.","Part Time","392","0.115396402303729","0.104324775046599","0.126468029560859","4"
"4","2004","35-65 y.","Full Time","631","0.10190678978882","0.0943112414312682","0.109502338146373","4"
"4","2004","16-34 y.","Not Working","181","0.118179902849019","0.102733977793354","0.133625827904683","4"
"4","2004","35-65 y.","Not Working","328","0.103077227151849","0.0920506377862676","0.114103816517431","4"
"4","2004","66 and older","Full Time","1","","","","4"
"4","2004","66 and older","Part Time","15","","","","4"
"4","2004","66 and older","Not Working","361","0.091834523851651","0.0823359536188993","0.101333094084403","4"
"5","2004","16-34 y.","Part Time","357","0.23257798844506","0.212055863774775","0.253100113115344","5"
"5","2004","16-34 y.","Not Working","351","0.210711628175879","0.191199069746567","0.230224186605191","5"
"5","2004","35-65 y.","Part Time","756","0.239144179248162","0.224362558274749","0.253925800221574","5"
"5","2004","35-65 y.","Not Working","630","0.217749058957528","0.202782102228577","0.232716015686478","5"
"5","2004","35-65 y.","Full Time","1382","0.237661487478629","0.226974625468631","0.248348349488627","5"
"5","2004","16-34 y.","Full Time","504","0.223132104568283","0.206113136502003","0.240151072634562","5"
"5","2004","66 and older","Full Time","8","","","","5"
"5","2004","66 and older","Part Time","38","0.207124364263707","0.148087003528918","0.266161724998496","5"
"5","2004","66 and older","Not Working","684","0.18666636382717","0.173850728073534","0.199481999580805","5"
"6","2004","35-65 y.","Part Time","314","0.0912780475212245","0.0812978381639007","0.101258256878548","6"
"6","2004","16-34 y.","Full Time","298","0.144488874659715","0.130117158196623","0.158860591122806","6"
"6","2004","16-34 y.","Not Working","233","0.11834238973674","0.102887274040128","0.133797505433352","6"
"6","2004","35-65 y.","Full Time","795","0.124955716629341","0.116653578652758","0.133257854605924","6"
"6","2004","16-34 y.","Part Time","224","0.138061121531722","0.121304177294481","0.154818065768963","6"
"6","2004","35-65 y.","Not Working","246","0.0797997445084676","0.0699726702519303","0.0896268187650048","6"
"6","2004","66 and older","Full Time","5","","","","6"
"6","2004","66 and older","Part Time","21","","","","6"
"6","2004","66 and older","Not Working","225","0.0632456561014927","0.0552399256450829","0.0712513865579025","6"
"7","2004","35-65 y.","Part Time","275","0.0755868024429083","0.0664267696929654","0.0847468351928512","7"
"7","2004","16-34 y.","Full Time","363","0.149155125876625","0.134593063391101","0.163717188362149","7"
"7","2004","16-34 y.","Part Time","252","0.151203663737475","0.133801478141851","0.1686058493331","7"
"7","2004","16-34 y.","Not Working","244","0.145836582424556","0.128949452852878","0.162723711996235","7"
"7","2004","35-65 y.","Full Time","918","0.145340236681962","0.136491394965623","0.1541890783983","7"
"7","2004","35-65 y.","Not Working","211","0.0720943469740405","0.0627147359370461","0.081473958011035","7"
"7","2004","66 and older","Full Time","8","","","","7"
"7","2004","66 and older","Part Time","26","","","","7"
"7","2004","66 and older","Not Working","151","0.0376140913619403","0.0313562770798881","0.0438719056439924","7"
"8","2004","16-34 y.","Full Time","250","0.11815022958581","0.104955721809651","0.13134473736197","8"
"8","2004","16-34 y.","Not Working","161","0.0976882826101962","0.083482942093769","0.111893623126623","8"
"8","2004","35-65 y.","Full Time","516","0.0796561039987348","0.0728580992317505","0.0864541087657191","8"
"8","2004","35-65 y.","Part Time","172","0.051818823625931","0.0441375999760503","0.0595000472758117","8"
"8","2004","16-34 y.","Part Time","166","0.0957915904555527","0.0814954484414087","0.110087732469697","8"
"8","2004","35-65 y.","Not Working","127","0.0416717719018288","0.0344247356045749","0.0489188081990827","8"
"8","2004","66 and older","Full Time","9","","","","8"
"8","2004","66 and older","Part Time","12","","","","8"
"8","2004","66 and older","Not Working","117","0.0305674073193572","0.0249055246496948","0.0362292899890195","8"
"9","2004","35-65 y.","Not Working","37","0.0109909257653975","0.00720998748565011","0.0147718640451449","9"
"9","2004","16-34 y.","Not Working","52","0.0250605229863279","0.0175816526147409","0.0325393933579149","9"
"9","2004","35-65 y.","Part Time","39","0.0168955841017495","0.0124294948320021","0.0213616733714969","9"
"9","2004","35-65 y.","Full Time","130","0.0175406534040927","0.0142447305033983","0.020836576304787","9"
"9","2004","16-34 y.","Full Time","62","0.0212613795462568","0.015364697805835","0.0271580612866787","9"
"9","2004","16-34 y.","Part Time","39","0.0222374713669609","0.0150747132339909","0.029400229499931","9"
"9","2004","66 and older","Full Time","1","","","","9"
"9","2004","66 and older","Part Time","1","","","","9"
"9","2004","66 and older","Not Working","20","","","","9"
"0 Not at all Willing to take risks","2005","16-34 y.","Full Time","","","","","0"
"0 Not at all Willing to take risks","2005","35-65 y.","Full Time","","","","","0"
"0 Not at all Willing to take risks","2005","35-65 y.","Not Working","","","","","0"
"0 Not at all Willing to take risks","2005","16-34 y.","Part Time","","","","","0"
"0 Not at all Willing to take risks","2005","16-34 y.","Not Working","","","","","0"
"0 Not at all Willing to take risks","2005","35-65 y.","Part Time","","","","","0"
"0 Not at all Willing to take risks","2005","66 and older","Full Time","","","","","0"
"0 Not at all Willing to take risks","2005","66 and older","Part Time","","","","","0"
"0 Not at all Willing to take risks","2005","66 and older","Not Working","","","","","0"
"1","2005","16-34 y.","Full Time","","","","","1"
"1","2005","35-65 y.","Not Working","","","","","1"
"1","2005","16-34 y.","Part Time","","","","","1"
"1","2005","16-34 y.","Not Working","","","","","1"
"1","2005","35-65 y.","Full Time","","","","","1"
"1","2005","35-65 y.","Part Time","","","","","1"
"1","2005","66 and older","Full Time","","","","","1"
"1","2005","66 and older","Part Time","","","","","1"
"1","2005","66 and older","Not Working","","","","","1"
"10 Very willing to take risks","2005","16-34 y.","Not Working","","","","","10"
"10 Very willing to take risks","2005","35-65 y.","Part Time","","","","","10"
"10 Very willing to take risks","2005","35-65 y.","Not Working","","","","","10"
"10 Very willing to take risks","2005","16-34 y.","Full Time","","","","","10"
"10 Very willing to take risks","2005","16-34 y.","Part Time","","","","","10"
"10 Very willing to take risks","2005","35-65 y.","Full Time","","","","","10"
"10 Very willing to take risks","2005","66 and older","Full Time","","","","","10"
"10 Very willing to take risks","2005","66 and older","Part Time","","","","","10"
"10 Very willing to take risks","2005","66 and older","Not Working","","","","","10"
"2","2005","16-34 y.","Part Time","","","","","2"
"2","2005","16-34 y.","Full Time","","","","","2"
"2","2005","16-34 y.","Not Working","","","","","2"
"2","2005","35-65 y.","Full Time","","","","","2"
"2","2005","35-65 y.","Part Time","","","","","2"
"2","2005","35-65 y.","Not Working","","","","","2"
"2","2005","66 and older","Full Time","","","","","2"
"2","2005","66 and older","Part Time","","","","","2"
"2","2005","66 and older","Not Working","","","","","2"
"3","2005","16-34 y.","Part Time","","","","","3"
"3","2005","35-65 y.","Full Time","","","","","3"
"3","2005","16-34 y.","Full Time","","","","","3"
"3","2005","16-34 y.","Not Working","","","","","3"
"3","2005","35-65 y.","Part Time","","","","","3"
"3","2005","35-65 y.","Not Working","","","","","3"
"3","2005","66 and older","Full Time","","","","","3"
"3","2005","66 and older","Part Time","","","","","3"
"3","2005","66 and older","Not Working","","","","","3"
"4","2005","16-34 y.","Part Time","","","","","4"
"4","2005","35-65 y.","Not Working","","","","","4"
"4","2005","16-34 y.","Full Time","","","","","4"
"4","2005","16-34 y.","Not Working","","","","","4"
"4","2005","35-65 y.","Part Time","","","","","4"
"4","2005","35-65 y.","Full Time","","","","","4"
"4","2005","66 and older","Part Time","","","","","4"
"4","2005","66 and older","Not Working","","","","","4"
"4","2005","66 and older","Full Time","","","","","4"
"5","2005","66 and older","Full Time","","","","","5"
"5","2005","16-34 y.","Part Time","","","","","5"
"5","2005","16-34 y.","Not Working","","","","","5"
"5","2005","35-65 y.","Part Time","","","","","5"
"5","2005","16-34 y.","Full Time","","","","","5"
"5","2005","35-65 y.","Not Working","","","","","5"
"5","2005","35-65 y.","Full Time","","","","","5"
"5","2005","66 and older","Part Time","","","","","5"
"5","2005","66 and older","Not Working","","","","","5"
"6","2005","16-34 y.","Part Time","","","","","6"
"6","2005","16-34 y.","Full Time","","","","","6"
"6","2005","35-65 y.","Full Time","","","","","6"
"6","2005","35-65 y.","Part Time","","","","","6"
"6","2005","35-65 y.","Not Working","","","","","6"
"6","2005","16-34 y.","Not Working","","","","","6"
"6","2005","66 and older","Full Time","","","","","6"
"6","2005","66 and older","Part Time","","","","","6"
"6","2005","66 and older","Not Working","","","","","6"
"7","2005","35-65 y.","Part Time","","","","","7"
"7","2005","35-65 y.","Full Time","","","","","7"
"7","2005","16-34 y.","Full Time","","","","","7"
"7","2005","16-34 y.","Not Working","","","","","7"
"7","2005","35-65 y.","Not Working","","","","","7"
"7","2005","16-34 y.","Part Time","","","","","7"
"7","2005","66 and older","Full Time","","","","","7"
"7","2005","66 and older","Part Time","","","","","7"
"7","2005","66 and older","Not Working","","","","","7"
"8","2005","16-34 y.","Part Time","","","","","8"
"8","2005","35-65 y.","Full Time","","","","","8"
"8","2005","35-65 y.","Not Working","","","","","8"
"8","2005","16-34 y.","Full Time","","","","","8"
"8","2005","35-65 y.","Part Time","","","","","8"
"8","2005","16-34 y.","Not Working","","","","","8"
"8","2005","66 and older","Full Time","","","","","8"
"8","2005","66 and older","Part Time","","","","","8"
"8","2005","66 and older","Not Working","","","","","8"
"9","2005","16-34 y.","Part Time","","","","","9"
"9","2005","16-34 y.","Not Working","","","","","9"
"9","2005","35-65 y.","Part Time","","","","","9"
"9","2005","35-65 y.","Not Working","","","","","9"
"9","2005","66 and older","Full Time","","","","","9"
"9","2005","16-34 y.","Full Time","","","","","9"
"9","2005","35-65 y.","Full Time","","","","","9"
"9","2005","66 and older","Part Time","","","","","9"
"9","2005","66 and older","Not Working","","","","","9"
"0 Not at all Willing to take risks","2006","35-65 y.","Part Time","134","0.0446701791210657","0.0375843281758306","0.0517560300663009","0"
"0 Not at all Willing to take risks","2006","16-34 y.","Full Time","34","0.0239841418664336","0.0174743675810838","0.0304939161517833","0"
"0 Not at all Willing to take risks","2006","16-34 y.","Part Time","29","","","","0"
"0 Not at all Willing to take risks","2006","16-34 y.","Not Working","41","0.0419668754017494","0.0317651243614472","0.0521686264420517","0"
"0 Not at all Willing to take risks","2006","35-65 y.","Full Time","146","0.0286903330275445","0.0245417522671019","0.032838913787987","0"
"0 Not at all Willing to take risks","2006","35-65 y.","Not Working","203","0.0806989926104764","0.0707566506920467","0.0906413345289061","0"
"0 Not at all Willing to take risks","2006","66 and older","Full Time","3","","","","0"
"0 Not at all Willing to take risks","2006","66 and older","Part Time","12","","","","0"
"0 Not at all Willing to take risks","2006","66 and older","Not Working","476","0.128035168390152","0.117888987956289","0.138181348824014","0"
"1","2006","16-34 y.","Full Time","32","0.0144578819963749","0.00937903261450694","0.0195367313782429","1"
"1","2006","35-65 y.","Part Time","144","0.0453766129576763","0.0382375934119983","0.0525156325033544","1"
"1","2006","35-65 y.","Not Working","157","0.0656269053120769","0.0565877698540943","0.0746660407700595","1"
"1","2006","16-34 y.","Part Time","22","","","","1"
"1","2006","16-34 y.","Not Working","28","","","","1"
"1","2006","35-65 y.","Full Time","142","0.0251159776059461","0.0212272777984115","0.0290046774134806","1"
"1","2006","66 and older","Full Time","1","","","","1"
"1","2006","66 and older","Part Time","11","","","","1"
"1","2006","66 and older","Not Working","318","0.0791269950654049","0.0709300756445101","0.0873239144862998","1"
"10 Very willing to take risks","2006","16-34 y.","Part Time","28","","","","10"
"10 Very willing to take risks","2006","16-34 y.","Full Time","44","0.0239546286075764","0.0174487624369697","0.0304604947781831","10"
"10 Very willing to take risks","2006","16-34 y.","Not Working","29","","","","10"
"10 Very willing to take risks","2006","35-65 y.","Not Working","51","0.0231001250310974","0.0176166235878696","0.0285836264743252","10"
"10 Very willing to take risks","2006","35-65 y.","Part Time","26","","","","10"
"10 Very willing to take risks","2006","35-65 y.","Full Time","84","0.0147170618319822","0.011724494455966","0.0177096292079984","10"
"10 Very willing to take risks","2006","66 and older","Full Time","1","","","","10"
"10 Very willing to take risks","2006","66 and older","Part Time","2","","","","10"
"10 Very willing to take risks","2006","66 and older","Not Working","29","","","","10"
"2","2006","16-34 y.","Full Time","134","0.0542019396537046","0.0445684857209877","0.0638353935864214","2"
"2","2006","16-34 y.","Part Time","103","0.0612934701699202","0.049170858390894","0.0734160819489464","2"
"2","2006","16-34 y.","Not Working","100","0.0602857061125056","0.0481759266782955","0.0723954855467157","2"
"2","2006","35-65 y.","Full Time","443","0.0769861298866911","0.0703614750332943","0.0836107847400879","2"
"2","2006","35-65 y.","Part Time","301","0.0876950450061163","0.0779929830712586","0.0973971069409739","2"
"2","2006","35-65 y.","Not Working","320","0.111172279908441","0.0996978049835403","0.122646754833342","2"
"2","2006","66 and older","Full Time","5","","","","2"
"2","2006","66 and older","Part Time","22","","","","2"
"2","2006","66 and older","Not Working","505","0.123631078514617","0.113635779953558","0.133626377075676","2"
"3","2006","16-34 y.","Full Time","214","0.0996831870633887","0.0869368899127401","0.112429484214037","3"
"3","2006","16-34 y.","Part Time","150","0.0977779565100004","0.0827672418993705","0.11278867112063","3"
"3","2006","35-65 y.","Part Time","443","0.133401930628374","0.121739302871065","0.145064558385683","3"
"3","2006","16-34 y.","Not Working","144","0.088428975974443","0.0739837714781026","0.102874180470783","3"
"3","2006","35-65 y.","Full Time","723","0.114689391459592","0.106770537075097","0.122608245844087","3"
"3","2006","35-65 y.","Not Working","400","0.132451989139526","0.120078226769464","0.144825751509589","3"
"3","2006","66 and older","Not Working","547","0.127671690136416","0.117537810411071","0.13780556986176","3"
"3","2006","66 and older","Full Time","5","","","","3"
"3","2006","66 and older","Part Time","22","","","","3"
"4","2006","16-34 y.","Full Time","194","0.0998734456168797","0.0871163384226005","0.112630552811159","4"
"4","2006","16-34 y.","Part Time","165","0.106665412127018","0.0910647491318404","0.122266075122196","4"
"4","2006","35-65 y.","Part Time","378","0.111172656904992","0.100390287818647","0.121955025991337","4"
"4","2006","35-65 y.","Not Working","298","0.0949448437124074","0.0842444690260277","0.105645218398787","4"
"4","2006","35-65 y.","Full Time","656","0.112614692380421","0.104758600699842","0.120470784061","4"
"4","2006","16-34 y.","Not Working","119","0.0857871586766818","0.0715387638462441","0.10003555350712","4"
"4","2006","66 and older","Not Working","428","0.0978120150348594","0.0887914637349119","0.106832566334807","4"
"4","2006","66 and older","Part Time","20","","","","4"
"4","2006","66 and older","Full Time","3","","","","4"
"5","2006","16-34 y.","Full Time","458","0.211935995038658","0.194547639621929","0.229324350455387","5"
"5","2006","35-65 y.","Part Time","840","0.26338822042046","0.248279628122167","0.278496812718754","5"
"5","2006","35-65 y.","Not Working","705","0.238321528581987","0.222769277896526","0.253873779267449","5"
"5","2006","66 and older","Not Working","933","0.221794974342567","0.209179275172113","0.234410673513021","5"
"5","2006","35-65 y.","Full Time","1446","0.239475725571287","0.228870004824392","0.250081446318183","5"
"5","2006","66 and older","Full Time","13","","","","5"
"5","2006","66 and older","Part Time","61","0.273289646533635","0.215820550703904","0.330758742363367","5"
"5","2006","16-34 y.","Part Time","354","0.239550162414545","0.217979787509212","0.261120537319878","5"
"5","2006","16-34 y.","Not Working","329","0.216952004612001","0.195981582846528","0.237922426377474","5"
"6","2006","66 and older","Not Working","373","0.0841209707301533","0.0756922890273869","0.0925496524329196","6"
"6","2006","16-34 y.","Part Time","191","0.126301458673277","0.109513064347435","0.143089852999118","6"
"6","2006","35-65 y.","Part Time","378","0.106262343874248","0.0956917053451268","0.116832982403369","6"
"6","2006","35-65 y.","Not Working","264","0.0947860775094853","0.0840937154056383","0.105478439613332","6"
"6","2006","16-34 y.","Full Time","323","0.147768268755721","0.132669384915661","0.162867152595781","6"
"6","2006","66 and older","Part Time","16","","","","6"
"6","2006","35-65 y.","Full Time","845","0.13073728429432","0.122359519670065","0.139115048918574","6"
"6","2006","16-34 y.","Not Working","213","0.145629156014294","0.127682707535094","0.163575604493494","6"
"6","2006","66 and older","Full Time","11","","","","6"
"7","2006","66 and older","Not Working","330","0.0758869315952183","0.0678454789159313","0.0839283842745052","7"
"7","2006","66 and older","Part Time","37","0.149519129506939","0.103533434365496","0.195504824648383","7"
"7","2006","16-34 y.","Full Time","340","0.156343692632892","0.140891206493307","0.171796178772476","7"
"7","2006","35-65 y.","Full Time","923","0.13739357085812","0.128838128895731","0.145949012820508","7"
"7","2006","35-65 y.","Part Time","350","0.109577335022497","0.0988630062615664","0.120291663783428","7"
"7","2006","66 and older","Full Time","7","","","","7"
"7","2006","16-34 y.","Not Working","246","0.155442234684983","0.13700777827204","0.173876691097926","7"
"7","2006","35-65 y.","Not Working","277","0.0825305044326844","0.0724859925614034","0.0925750163039654","7"
"7","2006","16-34 y.","Part Time","243","0.160972376048024","0.142399122817761","0.179545629278287","7"
"8","2006","16-34 y.","Full Time","277","0.130056875685743","0.115745298747189","0.144368452624298","8"
"8","2006","16-34 y.","Part Time","165","0.111343743278835","0.0954464208276735","0.127241065729996","8"
"8","2006","35-65 y.","Part Time","217","0.0707992681828643","0.062001436395348","0.0795970999703807","8"
"8","2006","35-65 y.","Not Working","163","0.0600800078137926","0.0514056725499641","0.068754343077621","8"
"8","2006","35-65 y.","Full Time","654","0.0951890577277109","0.0878957366258724","0.102482378829549","8"
"8","2006","16-34 y.","Not Working","188","0.141115249889169","0.123402517508486","0.158827982269852","8"
"8","2006","66 and older","Full Time","10","","","","8"
"8","2006","66 and older","Part Time","25","","","","8"
"8","2006","66 and older","Not Working","190","0.0461854964744102","0.0398120663695088","0.0525589265793117","8"
"9","2006","16-34 y.","Part Time","54","0.0379232214468812","0.0282697914837652","0.0475766514099973","9"
"9","2006","35-65 y.","Not Working","45","0.0162867459480251","0.0116663712994111","0.0209071205966391","9"
"9","2006","16-34 y.","Full Time","72","0.0377399430826283","0.0296317841858043","0.0458481019794523","9"
"9","2006","16-34 y.","Not Working","47","0.0252928050847833","0.0173042777590538","0.0332813324105129","9"
"9","2006","35-65 y.","Part Time","54","0.0167227913812496","0.0123243493707714","0.0211212333917278","9"
"9","2006","35-65 y.","Full Time","158","0.0243907753563859","0.0205572031225703","0.0282243475902015","9"
"9","2006","66 and older","Full Time","","","","","9"
"9","2006","66 and older","Part Time","3","","","","9"
"9","2006","66 and older","Not Working","37","0.00693154941363228","0.00441217211131542","0.00945092671594914","9"
"0 Not at all Willing to take risks","2007","35-65 y.","Part Time","","","","","0"
"0 Not at all Willing to take risks","2007","16-34 y.","Full Time","","","","","0"
"0 Not at all Willing to take risks","2007","16-34 y.","Part Time","","","","","0"
"0 Not at all Willing to take risks","2007","16-34 y.","Not Working","","","","","0"
"0 Not at all Willing to take risks","2007","35-65 y.","Full Time","","","","","0"
"0 Not at all Willing to take risks","2007","35-65 y.","Not Working","","","","","0"
"0 Not at all Willing to take risks","2007","66 and older","Full Time","","","","","0"
"0 Not at all Willing to take risks","2007","66 and older","Part Time","","","","","0"
"0 Not at all Willing to take risks","2007","66 and older","Not Working","","","","","0"
"1","2007","35-65 y.","Part Time","","","","","1"
"1","2007","16-34 y.","Not Working","","","","","1"
"1","2007","35-65 y.","Full Time","","","","","1"
"1","2007","35-65 y.","Not Working","","","","","1"
"1","2007","66 and older","Full Time","","","","","1"
"1","2007","66 and older","Part Time","","","","","1"
"1","2007","66 and older","Not Working","","","","","1"
"1","2007","16-34 y.","Full Time","","","","","1"
"1","2007","16-34 y.","Part Time","","","","","1"
"10 Very willing to take risks","2007","35-65 y.","Not Working","","","","","10"
"10 Very willing to take risks","2007","35-65 y.","Part Time","","","","","10"
"10 Very willing to take risks","2007","16-34 y.","Part Time","","","","","10"
"10 Very willing to take risks","2007","16-34 y.","Not Working","","","","","10"
"10 Very willing to take risks","2007","16-34 y.","Full Time","","","","","10"
"10 Very willing to take risks","2007","35-65 y.","Full Time","","","","","10"
"10 Very willing to take risks","2007","66 and older","Full Time","","","","","10"
"10 Very willing to take risks","2007","66 and older","Part Time","","","","","10"
"10 Very willing to take risks","2007","66 and older","Not Working","","","","","10"
"2","2007","16-34 y.","Full Time","","","","","2"
"2","2007","16-34 y.","Not Working","","","","","2"
"2","2007","35-65 y.","Full Time","","","","","2"
"2","2007","35-65 y.","Part Time","","","","","2"
"2","2007","16-34 y.","Part Time","","","","","2"
"2","2007","66 and older","Full Time","","","","","2"
"2","2007","66 and older","Part Time","","","","","2"
"2","2007","35-65 y.","Not Working","","","","","2"
"2","2007","66 and older","Not Working","","","","","2"
"3","2007","35-65 y.","Part Time","","","","","3"
"3","2007","35-65 y.","Full Time","","","","","3"
"3","2007","16-34 y.","Not Working","","","","","3"
"3","2007","16-34 y.","Full Time","","","","","3"
"3","2007","16-34 y.","Part Time","","","","","3"
"3","2007","35-65 y.","Not Working","","","","","3"
"3","2007","66 and older","Full Time","","","","","3"
"3","2007","66 and older","Part Time","","","","","3"
"3","2007","66 and older","Not Working","","","","","3"
"4","2007","16-34 y.","Full Time","","","","","4"
"4","2007","35-65 y.","Part Time","","","","","4"
"4","2007","35-65 y.","Full Time","","","","","4"
"4","2007","16-34 y.","Not Working","","","","","4"
"4","2007","16-34 y.","Part Time","","","","","4"
"4","2007","66 and older","Not Working","","","","","4"
"4","2007","35-65 y.","Not Working","","","","","4"
"4","2007","66 and older","Full Time","","","","","4"
"4","2007","66 and older","Part Time","","","","","4"
"5","2007","35-65 y.","Part Time","","","","","5"
"5","2007","35-65 y.","Full Time","","","","","5"
"5","2007","66 and older","Not Working","","","","","5"
"5","2007","16-34 y.","Full Time","","","","","5"
"5","2007","16-34 y.","Part Time","","","","","5"
"5","2007","16-34 y.","Not Working","","","","","5"
"5","2007","35-65 y.","Not Working","","","","","5"
"5","2007","66 and older","Full Time","","","","","5"
"5","2007","66 and older","Part Time","","","","","5"
"6","2007","16-34 y.","Full Time","","","","","6"
"6","2007","35-65 y.","Part Time","","","","","6"
"6","2007","16-34 y.","Part Time","","","","","6"
"6","2007","16-34 y.","Not Working","","","","","6"
"6","2007","35-65 y.","Full Time","","","","","6"
"6","2007","35-65 y.","Not Working","","","","","6"
"6","2007","66 and older","Full Time","","","","","6"
"6","2007","66 and older","Part Time","","","","","6"
"6","2007","66 and older","Not Working","","","","","6"
"7","2007","16-34 y.","Full Time","","","","","7"
"7","2007","16-34 y.","Part Time","","","","","7"
"7","2007","16-34 y.","Not Working","","","","","7"
"7","2007","35-65 y.","Full Time","","","","","7"
"7","2007","35-65 y.","Part Time","","","","","7"
"7","2007","35-65 y.","Not Working","","","","","7"
"7","2007","66 and older","Full Time","","","","","7"
"7","2007","66 and older","Part Time","","","","","7"
"7","2007","66 and older","Not Working","","","","","7"
"8","2007","16-34 y.","Part Time","","","","","8"
"8","2007","35-65 y.","Full Time","","","","","8"
"8","2007","16-34 y.","Full Time","","","","","8"
"8","2007","16-34 y.","Not Working","","","","","8"
"8","2007","35-65 y.","Part Time","","","","","8"
"8","2007","35-65 y.","Not Working","","","","","8"
"8","2007","66 and older","Full Time","","","","","8"
"8","2007","66 and older","Part Time","","","","","8"
"8","2007","66 and older","Not Working","","","","","8"
"9","2007","16-34 y.","Part Time","","","","","9"
"9","2007","35-65 y.","Not Working","","","","","9"
"9","2007","35-65 y.","Part Time","","","","","9"
"9","2007","16-34 y.","Full Time","","","","","9"
"9","2007","35-65 y.","Full Time","","","","","9"
"9","2007","16-34 y.","Not Working","","","","","9"
"9","2007","66 and older","Part Time","","","","","9"
"9","2007","66 and older","Not Working","","","","","9"
"9","2007","66 and older","Full Time","","","","","9"
"0 Not at all Willing to take risks","2008","16-34 y.","Full Time","37","0.0197051113913965","0.0133871609877444","0.0260230617950485","0"
