"plh0175","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1984","Schleswig-Holstein","general elemantary","2","","","","1"
"1 on Scale 1 to 10","1984","North Rhine-Westphalia","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","North Rhine-Westphalia","higher education","2","","","","1"
"1 on Scale 1 to 10","1984","Hesse","in school","","","","","1"
"1 on Scale 1 to 10","1984","Hesse","inadequately","4","","","","1"
"1 on Scale 1 to 10","1984","Hesse","general elemantary","3","","","","1"
"1 on Scale 1 to 10","1984","Hesse","middle vocational","7","","","","1"
"1 on Scale 1 to 10","1984","Hesse","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Hesse","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Hesse","higher education","1","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","in school","","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","inadequately","2","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","general elemantary","8","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","middle vocational","8","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","in school","","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","inadequately","10","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","general elemantary","14","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","middle vocational","7","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","in school","","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","inadequately","6","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","general elemantary","9","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","middle vocational","9","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Berlin","in school","","","","","1"
"1 on Scale 1 to 10","1984","Berlin","inadequately","3","","","","1"
"1 on Scale 1 to 10","1984","Berlin","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Berlin","middle vocational","2","","","","1"
"1 on Scale 1 to 10","1984","Berlin","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1984","Berlin","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Berlin","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","in school","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","middle vocational","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","in school","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","middle vocational","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","in school","","","","","1"
"1 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","in school","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","middle vocational","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","in school","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","middle vocational","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","higher education","","","","","1"
"10 Completely satisfied","1984","Lower Saxony","inadequately","10","","","","10"
"10 Completely satisfied","1984","Lower Saxony","general elemantary","56","0.167251492393345","0.128319854913605","0.206183129873085","10"
"10 Completely satisfied","1984","Lower Saxony","middle vocational","73","0.120551434887141","0.0941435826177527","0.146959287156528","10"
"10 Completely satisfied","1984","Hesse","in school","2","","","","10"
"10 Completely satisfied","1984","Hesse","inadequately","14","","","","10"
"10 Completely satisfied","1984","Hesse","general elemantary","61","0.157722746072239","0.119428531162663","0.196016960981816","10"
"10 Completely satisfied","1984","Hesse","middle vocational","85","0.154999909767328","0.125470532746717","0.18452928678794","10"
"10 Completely satisfied","1984","Hesse","vocational + Abi","8","","","","10"
"10 Completely satisfied","1984","Hesse","higher vocational","13","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","vocational + Abi","1","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","higher education","20","","","","10"
"10 Completely satisfied","1984","Bavaria","in school","1","","","","10"
"10 Completely satisfied","1984","Bavaria","inadequately","11","","","","10"
"10 Completely satisfied","1984","Lower Saxony","vocational + Abi","10","","","","10"
"10 Completely satisfied","1984","Lower Saxony","higher vocational","10","","","","10"
"10 Completely satisfied","1984","Bremen","in school","","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","vocational + Abi","13","","","","10"
"10 Completely satisfied","1984","Hesse","higher education","18","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","in school","","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","inadequately","10","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","general elemantary","33","0.0912782146769785","0.0583571809084117","0.124199248445545","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","middle vocational","45","0.11193086356457","0.080680287454154","0.143181439674987","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","higher vocational","8","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","in school","1","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","inadequately","32","0.108330269021664","0.072373218065084","0.144287319978245","10"
"10 Completely satisfied","1984","Baden-Württemberg","general elemantary","70","0.106500008234961","0.0833315767851215","0.129668439684801","10"
"10 Completely satisfied","1984","Baden-Württemberg","higher vocational","26","","","","10"
"10 Completely satisfied","1984","Lower Saxony","higher education","21","","","","10"
"10 Completely satisfied","1984","Bremen","inadequately","1","","","","10"
"10 Completely satisfied","1984","Bremen","general elemantary","8","","","","10"
"10 Completely satisfied","1984","Bremen","middle vocational","20","","","","10"
"10 Completely satisfied","1984","Bremen","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Bremen","higher vocational","1","","","","10"
"10 Completely satisfied","1984","Bremen","higher education","","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","in school","15","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","inadequately","31","0.0832498548279265","0.0522967218202803","0.114202987835573","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","middle vocational","221","0.148419278976607","0.130558564248648","0.166279993704565","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","higher vocational","21","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","higher education","38","0.174874648379316","0.125350471733672","0.224398825024959","10"
"10 Completely satisfied","1984","Schleswig-Holstein","in school","2","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","inadequately","","","","","10"
"10 Completely satisfied","1984","Hamburg","in school","","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","higher education","11","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","middle vocational","141","0.150841736550453","0.127913785359234","0.173769687741672","10"
"10 Completely satisfied","1984","Baden-Württemberg","vocational + Abi","7","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","general elemantary","121","0.14647549092692","0.122649367411007","0.170301614442834","10"
"10 Completely satisfied","1984","Schleswig-Holstein","general elemantary","11","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","middle vocational","32","0.153645466448117","0.105885713549601","0.201405219346632","10"
"10 Completely satisfied","1984","Schleswig-Holstein","vocational + Abi","1","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","higher vocational","7","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","higher education","1","","","","10"
"10 Completely satisfied","1984","Hamburg","inadequately","6","","","","10"
"10 Completely satisfied","1984","Hamburg","general elemantary","7","","","","10"
"10 Completely satisfied","1984","Hamburg","middle vocational","22","","","","10"
"10 Completely satisfied","1984","Hamburg","vocational + Abi","1","","","","10"
"10 Completely satisfied","1984","Hamburg","higher vocational","4","","","","10"
"10 Completely satisfied","1984","Hamburg","higher education","","","","","10"
"10 Completely satisfied","1984","Lower Saxony","in school","5","","","","10"
"10 Completely satisfied","1984","Bavaria","general elemantary","84","0.151792782450598","0.122515097899993","0.181070467001203","10"
"10 Completely satisfied","1984","Bavaria","middle vocational","144","0.146107806775015","0.124420819166389","0.167794794383641","10"
"10 Completely satisfied","1984","Bavaria","vocational + Abi","6","","","","10"
"10 Completely satisfied","1984","Bavaria","higher vocational","16","","","","10"
"10 Completely satisfied","1984","Bavaria","higher education","36","0.234420079349335","0.167511716706947","0.301328441991723","10"
"10 Completely satisfied","1984","Berlin","in school","1","","","","10"
"10 Completely satisfied","1984","Berlin","inadequately","4","","","","10"
"10 Completely satisfied","1984","Berlin","general elemantary","15","","","","10"
"10 Completely satisfied","1984","Berlin","middle vocational","36","0.206741620415439","0.148542970361679","0.2649402704692","10"
"10 Completely satisfied","1984","Berlin","vocational + Abi","3","","","","10"
"10 Completely satisfied","1984","Berlin","higher vocational","4","","","","10"
"10 Completely satisfied","1984","Berlin","higher education","6","","","","10"
"10 Completely satisfied","1984","Brandenburg","in school","","","","","10"
"10 Completely satisfied","1984","Brandenburg","inadequately","","","","","10"
"10 Completely satisfied","1984","Brandenburg","general elemantary","","","","","10"
"10 Completely satisfied","1984","Brandenburg","middle vocational","","","","","10"
"10 Completely satisfied","1984","Brandenburg","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Brandenburg","higher vocational","","","","","10"
"10 Completely satisfied","1984","Brandenburg","higher education","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","in school","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","inadequately","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","higher education","","","","","10"
"10 Completely satisfied","1984","Saxony","in school","","","","","10"
"10 Completely satisfied","1984","Saxony","inadequately","","","","","10"
"10 Completely satisfied","1984","Saxony","general elemantary","","","","","10"
"10 Completely satisfied","1984","Saxony","middle vocational","","","","","10"
"10 Completely satisfied","1984","Saxony","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Saxony","higher vocational","","","","","10"
"10 Completely satisfied","1984","Saxony","higher education","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","in school","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","inadequately","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","general elemantary","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","middle vocational","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","higher vocational","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","higher education","","","","","10"
"10 Completely satisfied","1984","Thuringia","in school","","","","","10"
"10 Completely satisfied","1984","Thuringia","inadequately","","","","","10"
"10 Completely satisfied","1984","Thuringia","general elemantary","","","","","10"
"10 Completely satisfied","1984","Thuringia","middle vocational","","","","","10"
"10 Completely satisfied","1984","Thuringia","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Thuringia","higher vocational","","","","","10"
"10 Completely satisfied","1984","Thuringia","higher education","","","","","10"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","inadequately","15","","","","2"
"2 on Scale 1 to 10","1984","Bremen","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","in school","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","middle vocational","44","0.0281223549941774","0.0198167283604072","0.0364279816279475","2"
"2 on Scale 1 to 10","1984","Saxony","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","middle vocational","4","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","general elemantary","32","0.036978735727746","0.024262549562982","0.04969492189251","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","higher education","5","","","","2"
"2 on Scale 1 to 10","1984","Saxony","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","inadequately","5","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","higher vocational","6","","","","2"
"2 on Scale 1 to 10","1984","Saxony","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","general elemantary","21","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Thuringia","in school","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1984","Thuringia","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","in school","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","middle vocational","28","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher education","","","","","2"
