"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","no migration background","2.7","3","18333","2","2","3","4","5","2.69","2.71","1","5","2","2"
"2005","direct migration background","2.76","3","2377","2","2","3","4","5","2.72","2.8","1","5","3","3"
"2005","indirect migration background","2.26","2","832","1","2","3","3","5","2.2","2.32","1","5","2","2"
"2005","no migration background","2.71","3","17533","2","2","3","4","5","2.7","2.72","1","5","3","3"
"2006","direct migration background","2.72","3","2390","2","2","3","4","5","2.68","2.76","1","5","3","3"
"2006","indirect migration background","2.31","2","822","1","2","3","4","5","2.25","2.37","1","5","2","2"
"2006","no migration background","2.7","3","18833","2","2","3","4","5","2.69","2.71","1","5","3","3"
"2007","direct migration background","2.77","3","2133","2","2","3","4","5","2.73","2.81","1","5","3","3"
"2007","indirect migration background","2.28","2","787","1","2","3","4","5","2.22","2.34","1","5","2","2"
"2007","no migration background","2.71","3","17652","2","2","3","4","5","2.7","2.72","1","5","3","3"
"2008","direct migration background","2.78","3","1913","2","2","3","4","5","2.73","2.83","1","5","3","3"
"2008","indirect migration background","2.24","2","773","1","2","3","3","5","2.18","2.3","1","5","2","2"
"2008","no migration background","2.69","3","16716","2","2","3","4","5","2.68","2.7","1","5","3","3"
"2009","direct migration background","2.76","3","1666","2","2","3","4","5","2.71","2.81","1","5","3","3"
"2009","indirect migration background","2.26","2","714","1","2","3","3","5","2.2","2.32","1","5","2","2"
"2009","no migration background","2.71","3","15703","2","2","3","4","5","2.7","2.72","1","5","3","3"
"2010","direct migration background","2.69","3","2906","1","2","3","4","5","2.65","2.73","1","5","2","2"
"2010","indirect migration background","2.33","2","1149","1","2","3","4","5","2.28","2.38","1","5","2","2"
"2010","no migration background","2.7","3","19994","2","2","3","4","5","2.69","2.71","1","5","2","2"
"2011","direct migration background","2.65","3","3248","1","2","3","4","5","2.61","2.69","1","5","2","2"
"2011","indirect migration background","2.29","2","1307","1","2","3","4","5","2.24","2.34","1","5","2","2"
"2011","no migration background","2.68","3","23907","2","2","3","4","5","2.67","2.69","1","5","2","2"
"2012","direct migration background","2.64","3","3052","1","2","3","4","5","2.6","2.68","1","5","2","2"
"2012","indirect migration background","2.26","2","1280","1","2","3","4","5","2.21","2.31","1","5","2","2"
"2012","no migration background","2.66","3","23386","2","2","3","4","5","2.65","2.67","1","5","2","2"
"2013","direct migration background","2.56","2","6409","1","2","3","4","5","2.53","2.59","1","5","2","2"
"2013","indirect migration background","2.18","2","2134","1","2","3","3","5","2.14","2.22","1","5","2","2"
"2013","no migration background","2.7","3","22196","2","2","3","4","5","2.69","2.71","1","5","3","3"
"2014","direct migration background","2.61","2","5130","1","2","3","4","5","2.58","2.64","1","5","2","2"
"2014","indirect migration background","2.23","2","1793","1","2","3","3","5","2.19","2.27","1","5","2","2"
"2014","no migration background","2.7","3","20264","2","2","3","4","5","2.69","2.71","1","5","3","3"
"2015","direct migration background","2.55","2","5934","1","2","3","4","5","2.52","2.58","1","5","2","2"
"2015","indirect migration background","2.28","2","1691","1","2","3","4","5","2.24","2.32","1","5","2","2"
"2015","no migration background","2.71","3","19297","2","2","3","4","5","2.7","2.72","1","5","3","3"
"2016","direct migration background","2.58","2","9348","1","2","3","4","5","2.56","2.6","1","5","2","2"
"2016","indirect migration background","2.28","2","1572","1","2","3","3","5","2.23","2.33","1","5","2","2"
"2016","no migration background","2.71","3","17937","2","2","3","4","5","2.7","2.72","1","5","3","3"
"2017","direct migration background","2.58","2","10210","1","2","3","4","5","2.56","2.6","1","5","2","2"
"2017","indirect migration background","2.27","2","1714","1","2","3","4","5","2.23","2.31","1","5","2","2"
"2017","no migration background","2.69","3","20313","2","2","3","4","5","2.68","2.7","1","5","3","3"
"2018","direct migration background","2.57","2","8755","1","2","3","4","5","2.55","2.59","1","5","2","2"
"2018","indirect migration background","2.27","2","1708","1","2","3","4","5","2.22","2.32","1","5","2","2"
"2018","no migration background","2.68","3","19621","2","2","3","4","5","2.67","2.69","1","5","3","3"
"2019","direct migration background","2.56","2","7707","1","2","3","4","5","2.54","2.58","1","5","2","2"
"2019","indirect migration background","2.3","2","1705","1","2","3","4","5","2.25","2.35","1","5","2","2"
"2019","no migration background","2.66","3","20293","2","2","3","4","5","2.65","2.67","1","5","2","2"
