"ple0081_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"No","2002","Mecklenburg-Western Pomerania","no migration background","348","0.682377356947519","0.641611435860656","0.723143278034382"
"No","2002","Mecklenburg-Western Pomerania","direct migration background","13","","",""
"No","2002","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2002","Saxony","no migration background","1203","0.744716843062799","0.723497626991535","0.765936059134064"
"No","2002","Saxony","direct migration background","21","","",""
"No","2002","Saxony","indirect migration background","6","","",""
"No","2002","Saxony-Anhalt","no migration background","629","0.673698064923577","0.643661335575805","0.703734794271349"
"No","2002","Saxony-Anhalt","direct migration background","30","0.911581027840499","0.81321537654166","1.00994667913934"
"No","2002","Saxony-Anhalt","indirect migration background","3","","",""
"No","2002","Thuringia","no migration background","655","0.701898550437056","0.672780443340829","0.731016657533282"
"No","2002","Thuringia","direct migration background","17","","",""
"No","2002","Thuringia","indirect migration background","","","",""
"Yes","2003","Schleswig-Holstein","no migration background","","","",""
"Yes","2003","Schleswig-Holstein","direct migration background","","","",""
"Yes","2003","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2003","Hamburg","no migration background","","","",""
"Yes","2003","Hamburg","direct migration background","","","",""
"Yes","2003","Hamburg","indirect migration background","","","",""
"Yes","2003","Lower Saxony","no migration background","","","",""
"Yes","2003","Lower Saxony","direct migration background","","","",""
"Yes","2003","Lower Saxony","indirect migration background","","","",""
"Yes","2003","Bremen","no migration background","","","",""
"Yes","2003","Bremen","direct migration background","","","",""
"Yes","2003","Bremen","indirect migration background","","","",""
"Yes","2003","North Rhine-Westphalia","no migration background","","","",""
"Yes","2003","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2003","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2003","Hesse","no migration background","","","",""
"Yes","2003","Hesse","direct migration background","","","",""
"Yes","2003","Hesse","indirect migration background","","","",""
"Yes","2003","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2003","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2003","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2003","Baden-Württemberg","no migration background","","","",""
"Yes","2003","Baden-Württemberg","direct migration background","","","",""
"Yes","2003","Baden-Württemberg","indirect migration background","","","",""
"Yes","2003","Bavaria","no migration background","","","",""
"Yes","2003","Bavaria","direct migration background","","","",""
"Yes","2003","Bavaria","indirect migration background","","","",""
"Yes","2003","Berlin","no migration background","","","",""
"Yes","2003","Berlin","direct migration background","","","",""
"Yes","2003","Berlin","indirect migration background","","","",""
"Yes","2003","Brandenburg","no migration background","","","",""
"Yes","2003","Brandenburg","direct migration background","","","",""
"Yes","2003","Brandenburg","indirect migration background","","","",""
"Yes","2003","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2003","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2003","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2003","Saxony","no migration background","","","",""
"Yes","2003","Saxony","direct migration background","","","",""
"Yes","2003","Saxony","indirect migration background","","","",""
"Yes","2003","Saxony-Anhalt","no migration background","","","",""
"Yes","2003","Saxony-Anhalt","direct migration background","","","",""
"Yes","2003","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2003","Thuringia","no migration background","","","",""
"Yes","2003","Thuringia","direct migration background","","","",""
"Yes","2003","Thuringia","indirect migration background","","","",""
"No","2003","Schleswig-Holstein","no migration background","","","",""
"No","2003","Schleswig-Holstein","direct migration background","","","",""
"No","2003","Schleswig-Holstein","indirect migration background","","","",""
"No","2003","Hamburg","no migration background","","","",""
"No","2003","Hamburg","direct migration background","","","",""
"No","2003","Hamburg","indirect migration background","","","",""
"No","2003","Lower Saxony","no migration background","","","",""
"No","2003","Lower Saxony","direct migration background","","","",""
"No","2003","Lower Saxony","indirect migration background","","","",""
"No","2003","Bremen","no migration background","","","",""
"No","2003","Bremen","direct migration background","","","",""
"No","2003","Bremen","indirect migration background","","","",""
"No","2003","North Rhine-Westphalia","no migration background","","","",""
"No","2003","North Rhine-Westphalia","direct migration background","","","",""
"No","2003","North Rhine-Westphalia","indirect migration background","","","",""
"No","2003","Hesse","no migration background","","","",""
"No","2003","Hesse","direct migration background","","","",""
"No","2003","Hesse","indirect migration background","","","",""
"No","2003","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2003","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2003","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2003","Baden-Württemberg","no migration background","","","",""
"No","2003","Baden-Württemberg","direct migration background","","","",""
"No","2003","Baden-Württemberg","indirect migration background","","","",""
"No","2003","Bavaria","no migration background","","","",""
"No","2003","Bavaria","direct migration background","","","",""
"No","2003","Bavaria","indirect migration background","","","",""
"No","2003","Berlin","no migration background","","","",""
"No","2003","Berlin","direct migration background","","","",""
"No","2003","Berlin","indirect migration background","","","",""
"No","2003","Brandenburg","no migration background","","","",""
"No","2003","Brandenburg","direct migration background","","","",""
"No","2003","Brandenburg","indirect migration background","","","",""
"No","2003","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2003","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2003","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2003","Saxony","no migration background","","","",""
"No","2003","Saxony","direct migration background","","","",""
"No","2003","Saxony","indirect migration background","","","",""
"No","2003","Saxony-Anhalt","no migration background","","","",""
"No","2003","Saxony-Anhalt","direct migration background","","","",""
"No","2003","Saxony-Anhalt","indirect migration background","","","",""
"No","2003","Thuringia","no migration background","","","",""
"No","2003","Thuringia","direct migration background","","","",""
"No","2003","Thuringia","indirect migration background","","","",""
"Yes","2004","Schleswig-Holstein","no migration background","183","0.319111571562845","0.281782779816595","0.356440363309096"
"Yes","2004","Schleswig-Holstein","direct migration background","15","","",""
"Yes","2004","Schleswig-Holstein","indirect migration background","5","","",""
"Yes","2004","Hamburg","no migration background","81","0.395467662607163","0.336598153956879","0.454337171257446"
"Yes","2004","Hamburg","direct migration background","3","","",""
"Yes","2004","Hamburg","indirect migration background","1","","",""
"Yes","2004","Lower Saxony","no migration background","476","0.288294522383403","0.266304653572084","0.310284391194721"
"Yes","2004","Lower Saxony","direct migration background","65","0.317937655463702","0.254500173117076","0.381375137810328"
"Yes","2004","Lower Saxony","indirect migration background","23","","",""
"Yes","2004","Bremen","no migration background","46","0.319737689239248","0.243029975333801","0.396445403144696"
"Yes","2004","Bremen","direct migration background","10","","",""
"Yes","2004","Bremen","indirect migration background","1","","",""
"Yes","2004","North Rhine-Westphalia","no migration background","1119","0.300315050851822","0.285417452694718","0.315212649008926"
"Yes","2004","North Rhine-Westphalia","direct migration background","230","0.33633971828337","0.300829313223306","0.371850123343433"
"Yes","2004","North Rhine-Westphalia","indirect migration background","102","0.425701361405576","0.36095050829112","0.490452214520032"
"Yes","2004","Hesse","no migration background","319","0.281621865179927","0.25545450585135","0.307789224508503"
"Yes","2004","Hesse","direct migration background","73","0.301335399083903","0.24328544020709","0.359385357960716"
"Yes","2004","Hesse","indirect migration background","29","","",""
"Yes","2004","Rhineland-Palatinate,Saarland","no migration background","328","0.31522682166323","0.28734951365427","0.343104129672191"
"Yes","2004","Rhineland-Palatinate,Saarland","direct migration background","58","0.271762093547579","0.208836320871598","0.33468786622356"
"Yes","2004","Rhineland-Palatinate,Saarland","indirect migration background","21","","",""
"Yes","2004","Baden-Württemberg","no migration background","481","0.276150591593797","0.255777387883617","0.296523795303976"
"Yes","2004","Baden-Württemberg","direct migration background","170","0.252946348808722","0.217260110857426","0.288632586760018"
"Yes","2004","Baden-Württemberg","indirect migration background","76","0.34440946606345","0.278881561089509","0.409937371037391"
"Yes","2004","Bavaria","no migration background","675","0.27229856306395","0.255011034545363","0.289586091582537"
"Yes","2004","Bavaria","direct migration background","97","0.260227782495827","0.21611320422797","0.304342360763683"
"Yes","2004","Bavaria","indirect migration background","50","0.375095571334044","0.291870498403937","0.45832064426415"
"Yes","2004","Berlin","no migration background","255","0.392539003819456","0.356670876622415","0.428407131016496"
"Yes","2004","Berlin","direct migration background","20","","",""
"Yes","2004","Berlin","indirect migration background","14","","",""
"Yes","2004","Brandenburg","no migration background","249","0.292855314716913","0.263091361138506","0.32261926829532"
"Yes","2004","Brandenburg","direct migration background","1","","",""
"Yes","2004","Brandenburg","indirect migration background","1","","",""
"Yes","2004","Mecklenburg-Western Pomerania","no migration background","147","0.291853530430096","0.251804729817397","0.331902331042794"
"Yes","2004","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Yes","2004","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Yes","2004","Saxony","no migration background","389","0.259807674222359","0.237891325611068","0.281724022833651"
"Yes","2004","Saxony","direct migration background","10","","",""
"Yes","2004","Saxony","indirect migration background","2","","",""
"Yes","2004","Saxony-Anhalt","no migration background","288","0.287911416831388","0.258263748676192","0.317559084986583"
"Yes","2004","Saxony-Anhalt","direct migration background","3","","",""
"Yes","2004","Saxony-Anhalt","indirect migration background","3","","",""
"Yes","2004","Thuringia","no migration background","280","0.300378903122171","0.270756496482184","0.330001309762158"
"Yes","2004","Thuringia","direct migration background","1","","",""
"Yes","2004","Thuringia","indirect migration background","3","","",""
"No","2004","Schleswig-Holstein","no migration background","416","0.680888428437155","0.643559636690904","0.718217220183405"
"No","2004","Schleswig-Holstein","direct migration background","51","0.66748089179154","0.553821887904017","0.781139895679063"
"No","2004","Schleswig-Holstein","indirect migration background","8","","",""
"No","2004","Hamburg","no migration background","184","0.604532337392837","0.545662828742553","0.663401846043121"
"No","2004","Hamburg","direct migration background","20","","",""
"No","2004","Hamburg","indirect migration background","7","","",""
"No","2004","Lower Saxony","no migration background","1154","0.711705477616597","0.689715608805279","0.733695346427916"
"No","2004","Lower Saxony","direct migration background","142","0.682062344536298","0.618624862189672","0.745499826882924"
"No","2004","Lower Saxony","indirect migration background","29","","",""
"No","2004","Bremen","no migration background","96","0.680262310760752","0.603554596855304","0.756970024666199"
"No","2004","Bremen","direct migration background","13","","",""
"No","2004","Bremen","indirect migration background","2","","",""
"No","2004","North Rhine-Westphalia","no migration background","2518","0.699684949148178","0.684787350991074","0.714582547305282"
"No","2004","North Rhine-Westphalia","direct migration background","450","0.663660281716631","0.628149876656567","0.699170686776694"
"No","2004","North Rhine-Westphalia","indirect migration background","122","0.574298638594424","0.509547785479968","0.63904949170888"
"No","2004","Hesse","no migration background","816","0.718378134820073","0.692210775491496","0.74454549414865"
"No","2004","Hesse","direct migration background","167","0.698664600916097","0.640614642039284","0.75671455979291"
"No","2004","Hesse","indirect migration background","42","0.596752640966912","0.482648381336328","0.710856900597496"
"No","2004","Rhineland-Palatinate,Saarland","no migration background","739","0.68477317833677","0.656895870327809","0.712650486345731"
"No","2004","Rhineland-Palatinate,Saarland","direct migration background","134","0.728237906452421","0.66531213377644","0.791163679128401"
"No","2004","Rhineland-Palatinate,Saarland","indirect migration background","23","","",""
"No","2004","Baden-Württemberg","no migration background","1369","0.723849408406203","0.703476204696024","0.744222612116383"
"No","2004","Baden-Württemberg","direct migration background","400","0.747053651191278","0.711367413239982","0.782739889142574"
"No","2004","Baden-Württemberg","indirect migration background","126","0.65559053393655","0.590062628962609","0.721118438910491"
"No","2004","Bavaria","no migration background","1872","0.72770143693605","0.710413908417463","0.744988965454637"
"No","2004","Bavaria","direct migration background","283","0.739772217504173","0.695657639236317","0.78388679577203"
"No","2004","Bavaria","indirect migration background","80","0.624904428665956","0.54167935573585","0.708129501596063"
"No","2004","Berlin","no migration background","457","0.607460996180544","0.571592868983504","0.643329123377585"
"No","2004","Berlin","direct migration background","43","0.676373313700022","0.560843729154903","0.791902898245141"
"No","2004","Berlin","indirect migration background","22","","",""
"No","2004","Brandenburg","no migration background","649","0.707144685283087","0.67738073170468","0.736908638861494"
"No","2004","Brandenburg","direct migration background","12","","",""
"No","2004","Brandenburg","indirect migration background","2","","",""
"No","2004","Mecklenburg-Western Pomerania","no migration background","348","0.708146469569904","0.668097668957205","0.748195270182603"
"No","2004","Mecklenburg-Western Pomerania","direct migration background","15","","",""
"No","2004","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"No","2004","Saxony","no migration background","1149","0.740192325777641","0.718275977166349","0.762108674388932"
"No","2004","Saxony","direct migration background","19","","",""
"No","2004","Saxony","indirect migration background","5","","",""
"No","2004","Saxony-Anhalt","no migration background","608","0.712088583168612","0.682440915013417","0.741736251323808"
"No","2004","Saxony-Anhalt","direct migration background","21","","",""
"No","2004","Saxony-Anhalt","indirect migration background","4","","",""
"No","2004","Thuringia","no migration background","640","0.699621096877829","0.669998690237842","0.729243503517816"
"No","2004","Thuringia","direct migration background","15","","",""
"No","2004","Thuringia","indirect migration background","4","","",""
"Yes","2005","Schleswig-Holstein","no migration background","","","",""
"Yes","2005","Schleswig-Holstein","direct migration background","","","",""
"Yes","2005","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2005","Hamburg","no migration background","","","",""
"Yes","2005","Hamburg","direct migration background","","","",""
"Yes","2005","Hamburg","indirect migration background","","","",""
"Yes","2005","Lower Saxony","no migration background","","","",""
"Yes","2005","Lower Saxony","direct migration background","","","",""
"Yes","2005","Lower Saxony","indirect migration background","","","",""
"Yes","2005","Bremen","no migration background","","","",""
"Yes","2005","Bremen","direct migration background","","","",""
"Yes","2005","Bremen","indirect migration background","","","",""
"Yes","2005","North Rhine-Westphalia","no migration background","","","",""
"Yes","2005","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2005","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2005","Hesse","no migration background","","","",""
"Yes","2005","Hesse","direct migration background","","","",""
"Yes","2005","Hesse","indirect migration background","","","",""
"Yes","2005","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2005","Baden-Württemberg","no migration background","","","",""
"Yes","2005","Baden-Württemberg","direct migration background","","","",""
"Yes","2005","Baden-Württemberg","indirect migration background","","","",""
"Yes","2005","Bavaria","no migration background","","","",""
"Yes","2005","Bavaria","direct migration background","","","",""
"Yes","2005","Bavaria","indirect migration background","","","",""
"Yes","2005","Berlin","no migration background","","","",""
"Yes","2005","Berlin","direct migration background","","","",""
"Yes","2005","Berlin","indirect migration background","","","",""
"Yes","2005","Brandenburg","no migration background","","","",""
"Yes","2005","Brandenburg","direct migration background","","","",""
"Yes","2005","Brandenburg","indirect migration background","","","",""
"Yes","2005","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2005","Saxony","no migration background","","","",""
"Yes","2005","Saxony","direct migration background","","","",""
"Yes","2005","Saxony","indirect migration background","","","",""
"Yes","2005","Saxony-Anhalt","no migration background","","","",""
"Yes","2005","Saxony-Anhalt","direct migration background","","","",""
"Yes","2005","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2005","Thuringia","no migration background","","","",""
"Yes","2005","Thuringia","direct migration background","","","",""
"Yes","2005","Thuringia","indirect migration background","","","",""
"No","2005","Schleswig-Holstein","no migration background","","","",""
"No","2005","Schleswig-Holstein","direct migration background","","","",""
"No","2005","Schleswig-Holstein","indirect migration background","","","",""
"No","2005","Hamburg","no migration background","","","",""
"No","2005","Hamburg","direct migration background","","","",""
"No","2005","Hamburg","indirect migration background","","","",""
"No","2005","Lower Saxony","no migration background","","","",""
"No","2005","Lower Saxony","direct migration background","","","",""
"No","2005","Lower Saxony","indirect migration background","","","",""
"No","2005","Bremen","no migration background","","","",""
"No","2005","Bremen","direct migration background","","","",""
"No","2005","Bremen","indirect migration background","","","",""
"No","2005","North Rhine-Westphalia","no migration background","","","",""
"No","2005","North Rhine-Westphalia","direct migration background","","","",""
"No","2005","North Rhine-Westphalia","indirect migration background","","","",""
"No","2005","Hesse","no migration background","","","",""
"No","2005","Hesse","direct migration background","","","",""
"No","2005","Hesse","indirect migration background","","","",""
"No","2005","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2005","Baden-Württemberg","no migration background","","","",""
"No","2005","Baden-Württemberg","direct migration background","","","",""
"No","2005","Baden-Württemberg","indirect migration background","","","",""
"No","2005","Bavaria","no migration background","","","",""
"No","2005","Bavaria","direct migration background","","","",""
"No","2005","Bavaria","indirect migration background","","","",""
"No","2005","Berlin","no migration background","","","",""
"No","2005","Berlin","direct migration background","","","",""
"No","2005","Berlin","indirect migration background","","","",""
"No","2005","Brandenburg","no migration background","","","",""
"No","2005","Brandenburg","direct migration background","","","",""
"No","2005","Brandenburg","indirect migration background","","","",""
"No","2005","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2005","Saxony","no migration background","","","",""
"No","2005","Saxony","direct migration background","","","",""
"No","2005","Saxony","indirect migration background","","","",""
"No","2005","Saxony-Anhalt","no migration background","","","",""
"No","2005","Saxony-Anhalt","direct migration background","","","",""
"No","2005","Saxony-Anhalt","indirect migration background","","","",""
"No","2005","Thuringia","no migration background","","","",""
"No","2005","Thuringia","direct migration background","","","",""
"No","2005","Thuringia","indirect migration background","","","",""
"Yes","2006","Schleswig-Holstein","no migration background","173","0.3153171577015","0.278384137346206","0.352250178056793"
"Yes","2006","Schleswig-Holstein","direct migration background","19","","",""
"Yes","2006","Schleswig-Holstein","indirect migration background","4","","",""
"Yes","2006","Hamburg","no migration background","75","0.318326799679326","0.262967785123318","0.373685814235334"
"Yes","2006","Hamburg","direct migration background","7","","",""
"Yes","2006","Hamburg","indirect migration background","2","","",""
"Yes","2006","Lower Saxony","no migration background","494","0.288125270412422","0.266777965282054","0.309472575542791"
"Yes","2006","Lower Saxony","direct migration background","55","0.265098783287348","0.203618785056727","0.326578781517968"
"Yes","2006","Lower Saxony","indirect migration background","19","","",""
"Yes","2006","Bremen","no migration background","37","0.33726463239139","0.255679934403096","0.418849330379685"
"Yes","2006","Bremen","direct migration background","4","","",""
"Yes","2006","Bremen","indirect migration background","2","","",""
"Yes","2006","North Rhine-Westphalia","no migration background","1083","0.31099336795526","0.296011019243797","0.325975716666723"
"Yes","2006","North Rhine-Westphalia","direct migration background","208","0.322736196592753","0.287041133443233","0.358431259742273"
"Yes","2006","North Rhine-Westphalia","indirect migration background","111","0.463180022245263","0.399153579273552","0.527206465216974"
"Yes","2006","Hesse","no migration background","326","0.294198252341229","0.268351419354267","0.320045085328191"
"Yes","2006","Hesse","direct migration background","63","0.344439834075636","0.281215947760611","0.407663720390661"
"Yes","2006","Hesse","indirect migration background","35","0.561637133692951","0.447813761769161","0.675460505616741"
"Yes","2006","Rhineland-Palatinate,Saarland","no migration background","305","0.306702244742644","0.278942623725361","0.334461865759928"
"Yes","2006","Rhineland-Palatinate,Saarland","direct migration background","57","0.308148094165584","0.240695578371538","0.375600609959631"
"Yes","2006","Rhineland-Palatinate,Saarland","indirect migration background","21","","",""
"Yes","2006","Baden-Württemberg","no migration background","482","0.262809004020637","0.24353296718161","0.282085040859664"
"Yes","2006","Baden-Württemberg","direct migration background","170","0.318164840088094","0.27828547492634","0.358044205249848"
"Yes","2006","Baden-Württemberg","indirect migration background","77","0.376936381298308","0.310434607050771","0.443438155545846"
"Yes","2006","Bavaria","no migration background","716","0.271964522428121","0.255105304083779","0.288823740772463"
"Yes","2006","Bavaria","direct migration background","94","0.317864594504216","0.269150918096387","0.366578270912045"
"Yes","2006","Bavaria","indirect migration background","41","0.299239367219721","0.219597681758137","0.378881052681304"
"Yes","2006","Berlin","no migration background","227","0.375013852723582","0.338917117960793","0.411110587486372"
"Yes","2006","Berlin","direct migration background","19","","",""
"Yes","2006","Berlin","indirect migration background","15","","",""
"Yes","2006","Brandenburg","no migration background","259","0.295759928011046","0.266269287177826","0.325250568844265"
"Yes","2006","Brandenburg","direct migration background","2","","",""
"Yes","2006","Brandenburg","indirect migration background","3","","",""
"Yes","2006","Mecklenburg-Western Pomerania","no migration background","166","0.322621708839257","0.283046052434221","0.362197365244293"
"Yes","2006","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Yes","2006","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Yes","2006","Saxony","no migration background","367","0.242361920809857","0.221008570531615","0.263715271088098"
"Yes","2006","Saxony","direct migration background","9","","",""
"Yes","2006","Saxony","indirect migration background","2","","",""
"Yes","2006","Saxony-Anhalt","no migration background","292","0.300047965228825","0.269769334035876","0.330326596421775"
"Yes","2006","Saxony-Anhalt","direct migration background","2","","",""
"Yes","2006","Saxony-Anhalt","indirect migration background","4","","",""
"Yes","2006","Thuringia","no migration background","250","0.270915054958097","0.242336131243812","0.299493978672382"
"Yes","2006","Thuringia","direct migration background","1","","",""
"Yes","2006","Thuringia","indirect migration background","2","","",""
"No","2006","Schleswig-Holstein","no migration background","435","0.6846828422985","0.647749821943207","0.721615862653794"
"No","2006","Schleswig-Holstein","direct migration background","37","0.53897005527194","0.408412814451584","0.669527296092296"
"No","2006","Schleswig-Holstein","indirect migration background","8","","",""
