"pli0080","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1990","35-65 y.","inadequately","243","0.47654511773095","0.430903522531966","0.522186712929934","2"
"Min 1x per week","1990","35-65 y.","general elemantary","420","0.297337217392287","0.270953769551399","0.323720665233174","2"
"Min 1x per week","1990","35-65 y.","middle vocational","783","0.31520367995603","0.29623710224977","0.33417025766229","2"
"Min 1x per week","1990","35-65 y.","vocational + Abi","49","0.39786001153876","0.304682943883648","0.491037079193872","2"
"Min 1x per week","1990","35-65 y.","higher vocational","88","0.303205915323195","0.249174448774383","0.357237381872007","2"
"Min 1x per week","1990","35-65 y.","higher education","161","0.368615303590577","0.323435458014996","0.413795149166158","2"
"Never","1990","66 and older","in school","","","","","5"
"Never","1990","66 and older","vocational + Abi","","","","","5"
"Never","1990","66 and older","inadequately","5","","","","5"
"Never","1990","66 and older","general elemantary","37","0.107422813764251","0.07645192760092","0.138393699927581","5"
"Never","1990","66 and older","middle vocational","37","0.0818952826307539","0.0578605861914751","0.105929979070033","5"
"Never","1990","35-65 y.","in school","","","","","5"
"Never","1990","35-65 y.","inadequately","13","","","","5"
"Never","1990","35-65 y.","general elemantary","39","0.0329147429397735","0.0226165493285835","0.0432129365509635","5"
"Never","1990","66 and older","higher vocational","5","","","","5"
"Never","1990","66 and older","higher education","1","","","","5"
"Never","1990","35-65 y.","middle vocational","54","0.0265212300308787","0.0199617003776103","0.0330807596841471","5"
"Never","1990","35-65 y.","vocational + Abi","5","","","","5"
"Never","1990","35-65 y.","higher vocational","4","","","","5"
"Never","1990","35-65 y.","higher education","7","","","","5"
"Never","1990","16-34 y.","in school","2","","","","5"
"Never","1990","16-34 y.","inadequately","6","","","","5"
"Never","1990","16-34 y.","general elemantary","23","","","","5"
"Never","1990","16-34 y.","middle vocational","12","","","","5"
"Never","1990","16-34 y.","vocational + Abi","2","","","","5"
"Never","1990","16-34 y.","higher vocational","2","","","","5"
"Never","1990","16-34 y.","higher education","","","","","5"
"Rarely","1990","16-34 y.","general elemantary","96","0.110197947173995","0.0901480684788528","0.130247825869138","4"
"Rarely","1990","16-34 y.","middle vocational","233","0.141237002283338","0.124906011045247","0.157567993521429","4"
"Rarely","1990","16-34 y.","vocational + Abi","20","","","","4"
"Rarely","1990","16-34 y.","higher vocational","29","","","","4"
"Rarely","1990","16-34 y.","higher education","16","","","","4"
"Rarely","1990","35-65 y.","in school","","","","","4"
"Rarely","1990","35-65 y.","inadequately","55","0.146845109305724","0.114499684374524","0.179190534236923","4"
"Rarely","1990","35-65 y.","general elemantary","292","0.30870475523418","0.282040044187893","0.335369466280468","4"
"Rarely","1990","35-65 y.","middle vocational","565","0.266669276966884","0.248616290442654","0.284722263491114","4"
"Rarely","1990","35-65 y.","vocational + Abi","16","","","","4"
"Rarely","1990","35-65 y.","higher vocational","74","0.277828386803078","0.225174042569751","0.330482731036405","4"
"Rarely","1990","35-65 y.","higher education","88","0.190558643302236","0.15377810705261","0.227339179551861","4"
"Rarely","1990","66 and older","in school","","","","","4"
"Rarely","1990","66 and older","inadequately","2","","","","4"
"Rarely","1990","16-34 y.","in school","13","","","","4"
"Rarely","1990","16-34 y.","inadequately","16","","","","4"
"Rarely","1990","66 and older","general elemantary","99","0.235176186326497","0.192757242455086","0.277595130197909","4"
"Rarely","1990","66 and older","middle vocational","143","0.288610339124053","0.248893671182066","0.328327007066039","4"
"Rarely","1990","66 and older","vocational + Abi","9","","","","4"
"Rarely","1990","66 and older","higher vocational","22","","","","4"
"Rarely","1990","66 and older","higher education","17","","","","4"
"Daily","1991","16-34 y.","in school","","","","","1"
"Daily","1991","16-34 y.","inadequately","","","","","1"
"Daily","1991","16-34 y.","general elemantary","","","","","1"
"Daily","1991","16-34 y.","middle vocational","","","","","1"
"Daily","1991","16-34 y.","vocational + Abi","","","","","1"
"Daily","1991","16-34 y.","higher vocational","","","","","1"
"Daily","1991","16-34 y.","higher education","","","","","1"
"Daily","1991","35-65 y.","in school","","","","","1"
"Daily","1991","35-65 y.","inadequately","","","","","1"
"Daily","1991","35-65 y.","general elemantary","","","","","1"
"Daily","1991","35-65 y.","middle vocational","","","","","1"
"Daily","1991","35-65 y.","vocational + Abi","","","","","1"
"Daily","1991","35-65 y.","higher vocational","","","","","1"
"Daily","1991","35-65 y.","higher education","","","","","1"
"Daily","1991","66 and older","in school","","","","","1"
"Daily","1991","66 and older","inadequately","","","","","1"
"Daily","1991","66 and older","general elemantary","","","","","1"
"Daily","1991","66 and older","middle vocational","","","","","1"
"Daily","1991","66 and older","vocational + Abi","","","","","1"
"Daily","1991","66 and older","higher vocational","","","","","1"
"Daily","1991","66 and older","higher education","","","","","1"
"Min 1x per month","1991","66 and older","middle vocational","","","","","3"
"Min 1x per month","1991","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1991","35-65 y.","in school","","","","","3"
"Min 1x per month","1991","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1991","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1991","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1991","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1991","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","1991","35-65 y.","higher education","","","","","3"
"Min 1x per month","1991","66 and older","in school","","","","","3"
"Min 1x per month","1991","66 and older","inadequately","","","","","3"
"Min 1x per month","1991","66 and older","general elemantary","","","","","3"
"Min 1x per month","1991","66 and older","higher vocational","","","","","3"
"Min 1x per month","1991","66 and older","higher education","","","","","3"
"Min 1x per month","1991","16-34 y.","in school","","","","","3"
"Min 1x per month","1991","16-34 y.","inadequately","","","","","3"
"Min 1x per month","1991","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","1991","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","1991","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","1991","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1991","16-34 y.","higher education","","","","","3"
"Min 1x per week","1991","66 and older","in school","","","","","2"
"Min 1x per week","1991","66 and older","inadequately","","","","","2"
"Min 1x per week","1991","66 and older","general elemantary","","","","","2"
"Min 1x per week","1991","66 and older","middle vocational","","","","","2"
"Min 1x per week","1991","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1991","66 and older","higher vocational","","","","","2"
"Min 1x per week","1991","66 and older","higher education","","","","","2"
"Min 1x per week","1991","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1991","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1991","35-65 y.","higher education","","","","","2"
"Min 1x per week","1991","16-34 y.","in school","","","","","2"
"Min 1x per week","1991","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1991","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","1991","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","1991","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1991","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1991","16-34 y.","higher education","","","","","2"
"Min 1x per week","1991","35-65 y.","in school","","","","","2"
"Min 1x per week","1991","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1991","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1991","35-65 y.","middle vocational","","","","","2"
"Never","1991","66 and older","vocational + Abi","","","","","5"
"Never","1991","66 and older","in school","","","","","5"
"Never","1991","66 and older","inadequately","","","","","5"
"Never","1991","66 and older","general elemantary","","","","","5"
"Never","1991","66 and older","middle vocational","","","","","5"
"Never","1991","66 and older","higher vocational","","","","","5"
"Never","1991","66 and older","higher education","","","","","5"
"Never","1991","35-65 y.","in school","","","","","5"
"Never","1991","35-65 y.","inadequately","","","","","5"
"Never","1991","35-65 y.","general elemantary","","","","","5"
"Never","1991","35-65 y.","middle vocational","","","","","5"
"Never","1991","35-65 y.","vocational + Abi","","","","","5"
"Never","1991","35-65 y.","higher vocational","","","","","5"
"Never","1991","35-65 y.","higher education","","","","","5"
"Never","1991","16-34 y.","in school","","","","","5"
"Never","1991","16-34 y.","inadequately","","","","","5"
"Never","1991","16-34 y.","general elemantary","","","","","5"
"Never","1991","16-34 y.","middle vocational","","","","","5"
"Never","1991","16-34 y.","vocational + Abi","","","","","5"
"Never","1991","16-34 y.","higher vocational","","","","","5"
"Never","1991","16-34 y.","higher education","","","","","5"
"Rarely","1991","16-34 y.","general elemantary","","","","","4"
"Rarely","1991","16-34 y.","middle vocational","","","","","4"
"Rarely","1991","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1991","16-34 y.","higher vocational","","","","","4"
"Rarely","1991","16-34 y.","higher education","","","","","4"
"Rarely","1991","35-65 y.","in school","","","","","4"
"Rarely","1991","35-65 y.","inadequately","","","","","4"
"Rarely","1991","35-65 y.","general elemantary","","","","","4"
"Rarely","1991","35-65 y.","middle vocational","","","","","4"
"Rarely","1991","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1991","35-65 y.","higher vocational","","","","","4"
"Rarely","1991","35-65 y.","higher education","","","","","4"
"Rarely","1991","66 and older","in school","","","","","4"
"Rarely","1991","66 and older","inadequately","","","","","4"
"Rarely","1991","66 and older","vocational + Abi","","","","","4"
"Rarely","1991","66 and older","higher vocational","","","","","4"
"Rarely","1991","66 and older","higher education","","","","","4"
"Rarely","1991","16-34 y.","in school","","","","","4"
"Rarely","1991","16-34 y.","inadequately","","","","","4"
"Rarely","1991","66 and older","general elemantary","","","","","4"
"Rarely","1991","66 and older","middle vocational","","","","","4"
"Daily","1992","35-65 y.","general elemantary","","","","","1"
"Daily","1992","35-65 y.","middle vocational","","","","","1"
"Daily","1992","35-65 y.","vocational + Abi","","","","","1"
"Daily","1992","35-65 y.","higher vocational","","","","","1"
"Daily","1992","35-65 y.","higher education","","","","","1"
"Daily","1992","66 and older","in school","","","","","1"
"Daily","1992","66 and older","inadequately","","","","","1"
"Daily","1992","16-34 y.","in school","","","","","1"
"Daily","1992","16-34 y.","inadequately","","","","","1"
"Daily","1992","16-34 y.","general elemantary","","","","","1"
"Daily","1992","16-34 y.","middle vocational","","","","","1"
"Daily","1992","16-34 y.","vocational + Abi","","","","","1"
"Daily","1992","16-34 y.","higher vocational","","","","","1"
"Daily","1992","16-34 y.","higher education","","","","","1"
"Daily","1992","35-65 y.","in school","","","","","1"
"Daily","1992","35-65 y.","inadequately","","","","","1"
"Daily","1992","66 and older","general elemantary","","","","","1"
"Daily","1992","66 and older","middle vocational","","","","","1"
"Daily","1992","66 and older","vocational + Abi","","","","","1"
"Daily","1992","66 and older","higher vocational","","","","","1"
"Daily","1992","66 and older","higher education","","","","","1"
"Min 1x per month","1992","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1992","66 and older","higher vocational","","","","","3"
"Min 1x per month","1992","35-65 y.","in school","","","","","3"
"Min 1x per month","1992","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1992","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1992","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1992","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1992","16-34 y.","in school","","","","","3"
"Min 1x per month","1992","16-34 y.","inadequately","","","","","3"
"Min 1x per month","1992","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","1992","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","1992","35-65 y.","higher education","","","","","3"
"Min 1x per month","1992","66 and older","in school","","","","","3"
"Min 1x per month","1992","66 and older","inadequately","","","","","3"
"Min 1x per month","1992","66 and older","general elemantary","","","","","3"
"Min 1x per month","1992","66 and older","middle vocational","","","","","3"
"Min 1x per month","1992","66 and older","higher education","","","","","3"
"Min 1x per month","1992","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","1992","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","1992","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1992","16-34 y.","higher education","","","","","3"
"Min 1x per week","1992","66 and older","in school","","","","","2"
"Min 1x per week","1992","66 and older","inadequately","","","","","2"
"Min 1x per week","1992","66 and older","general elemantary","","","","","2"
"Min 1x per week","1992","66 and older","middle vocational","","","","","2"
"Min 1x per week","1992","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1992","66 and older","higher vocational","","","","","2"
"Min 1x per week","1992","66 and older","higher education","","","","","2"
"Min 1x per week","1992","35-65 y.","in school","","","","","2"
"Min 1x per week","1992","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1992","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1992","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","1992","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1992","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1992","35-65 y.","higher education","","","","","2"
"Min 1x per week","1992","16-34 y.","in school","","","","","2"
"Min 1x per week","1992","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1992","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","1992","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","1992","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1992","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1992","16-34 y.","higher education","","","","","2"
"Never","1992","66 and older","higher vocational","","","","","5"
"Never","1992","35-65 y.","in school","","","","","5"
"Never","1992","35-65 y.","inadequately","","","","","5"
"Never","1992","35-65 y.","general elemantary","","","","","5"
"Never","1992","35-65 y.","middle vocational","","","","","5"
"Never","1992","66 and older","in school","","","","","5"
"Never","1992","66 and older","inadequately","","","","","5"
"Never","1992","66 and older","general elemantary","","","","","5"
"Never","1992","66 and older","middle vocational","","","","","5"
"Never","1992","66 and older","vocational + Abi","","","","","5"
"Never","1992","66 and older","higher education","","","","","5"
"Never","1992","35-65 y.","vocational + Abi","","","","","5"
"Never","1992","35-65 y.","higher vocational","","","","","5"
"Never","1992","35-65 y.","higher education","","","","","5"
"Never","1992","16-34 y.","in school","","","","","5"
"Never","1992","16-34 y.","inadequately","","","","","5"
"Never","1992","16-34 y.","general elemantary","","","","","5"
"Never","1992","16-34 y.","middle vocational","","","","","5"
"Never","1992","16-34 y.","vocational + Abi","","","","","5"
"Never","1992","16-34 y.","higher vocational","","","","","5"
"Never","1992","16-34 y.","higher education","","","","","5"
"Rarely","1992","16-34 y.","in school","","","","","4"
"Rarely","1992","16-34 y.","inadequately","","","","","4"
"Rarely","1992","16-34 y.","general elemantary","","","","","4"
"Rarely","1992","16-34 y.","middle vocational","","","","","4"
"Rarely","1992","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1992","16-34 y.","higher vocational","","","","","4"
"Rarely","1992","16-34 y.","higher education","","","","","4"
"Rarely","1992","35-65 y.","in school","","","","","4"
"Rarely","1992","35-65 y.","inadequately","","","","","4"
"Rarely","1992","35-65 y.","general elemantary","","","","","4"
"Rarely","1992","35-65 y.","middle vocational","","","","","4"
"Rarely","1992","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1992","35-65 y.","higher vocational","","","","","4"
"Rarely","1992","35-65 y.","higher education","","","","","4"
"Rarely","1992","66 and older","in school","","","","","4"
"Rarely","1992","66 and older","inadequately","","","","","4"
"Rarely","1992","66 and older","general elemantary","","","","","4"
"Rarely","1992","66 and older","middle vocational","","","","","4"
"Rarely","1992","66 and older","vocational + Abi","","","","","4"
"Rarely","1992","66 and older","higher vocational","","","","","4"
"Rarely","1992","66 and older","higher education","","","","","4"
"Daily","1993","35-65 y.","general elemantary","","","","","1"
"Daily","1993","35-65 y.","middle vocational","","","","","1"
"Daily","1993","35-65 y.","vocational + Abi","","","","","1"
"Daily","1993","35-65 y.","higher vocational","","","","","1"
"Daily","1993","35-65 y.","higher education","","","","","1"
"Daily","1993","66 and older","in school","","","","","1"
"Daily","1993","66 and older","inadequately","","","","","1"
"Daily","1993","16-34 y.","in school","","","","","1"
"Daily","1993","16-34 y.","inadequately","","","","","1"
"Daily","1993","16-34 y.","general elemantary","","","","","1"
"Daily","1993","16-34 y.","middle vocational","","","","","1"
"Daily","1993","16-34 y.","vocational + Abi","","","","","1"
"Daily","1993","16-34 y.","higher vocational","","","","","1"
"Daily","1993","16-34 y.","higher education","","","","","1"
"Daily","1993","35-65 y.","in school","","","","","1"
"Daily","1993","35-65 y.","inadequately","","","","","1"
"Daily","1993","66 and older","general elemantary","","","","","1"
"Daily","1993","66 and older","middle vocational","","","","","1"
"Daily","1993","66 and older","vocational + Abi","","","","","1"
"Daily","1993","66 and older","higher vocational","","","","","1"
"Daily","1993","66 and older","higher education","","","","","1"
"Min 1x per month","1993","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1993","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1993","66 and older","middle vocational","","","","","3"
"Min 1x per month","1993","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1993","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1993","66 and older","higher vocational","","","","","3"
"Min 1x per month","1993","35-65 y.","in school","","","","","3"
"Min 1x per month","1993","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1993","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","1993","35-65 y.","higher education","","","","","3"
"Min 1x per month","1993","66 and older","in school","","","","","3"
"Min 1x per month","1993","66 and older","inadequately","","","","","3"
"Min 1x per month","1993","66 and older","general elemantary","","","","","3"
"Min 1x per month","1993","66 and older","higher education","","","","","3"
"Min 1x per month","1993","16-34 y.","in school","","","","","3"
"Min 1x per month","1993","16-34 y.","inadequately","","","","","3"
"Min 1x per month","1993","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","1993","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","1993","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","1993","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1993","16-34 y.","higher education","","","","","3"
"Min 1x per week","1993","66 and older","in school","","","","","2"
"Min 1x per week","1993","66 and older","inadequately","","","","","2"
"Min 1x per week","1993","66 and older","general elemantary","","","","","2"
"Min 1x per week","1993","66 and older","middle vocational","","","","","2"
"Min 1x per week","1993","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1993","66 and older","higher vocational","","","","","2"
"Min 1x per week","1993","66 and older","higher education","","","","","2"
"Min 1x per week","1993","35-65 y.","in school","","","","","2"
"Min 1x per week","1993","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1993","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1993","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","1993","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1993","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1993","35-65 y.","higher education","","","","","2"
"Min 1x per week","1993","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1993","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1993","16-34 y.","higher education","","","","","2"
"Min 1x per week","1993","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","1993","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","1993","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1993","16-34 y.","in school","","","","","2"
"Never","1993","66 and older","vocational + Abi","","","","","5"
"Never","1993","66 and older","higher vocational","","","","","5"
"Never","1993","35-65 y.","in school","","","","","5"
"Never","1993","35-65 y.","inadequately","","","","","5"
"Never","1993","35-65 y.","general elemantary","","","","","5"
"Never","1993","66 and older","in school","","","","","5"
"Never","1993","66 and older","inadequately","","","","","5"
"Never","1993","66 and older","general elemantary","","","","","5"
"Never","1993","66 and older","middle vocational","","","","","5"
"Never","1993","66 and older","higher education","","","","","5"
"Never","1993","35-65 y.","middle vocational","","","","","5"
"Never","1993","35-65 y.","vocational + Abi","","","","","5"
"Never","1993","35-65 y.","higher vocational","","","","","5"
"Never","1993","35-65 y.","higher education","","","","","5"
"Never","1993","16-34 y.","in school","","","","","5"
"Never","1993","16-34 y.","inadequately","","","","","5"
"Never","1993","16-34 y.","general elemantary","","","","","5"
"Never","1993","16-34 y.","middle vocational","","","","","5"
"Never","1993","16-34 y.","vocational + Abi","","","","","5"
"Never","1993","16-34 y.","higher vocational","","","","","5"
"Never","1993","16-34 y.","higher education","","","","","5"
"Rarely","1993","16-34 y.","general elemantary","","","","","4"
"Rarely","1993","16-34 y.","middle vocational","","","","","4"
"Rarely","1993","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1993","16-34 y.","higher vocational","","","","","4"
"Rarely","1993","16-34 y.","higher education","","","","","4"
"Rarely","1993","35-65 y.","in school","","","","","4"
"Rarely","1993","35-65 y.","inadequately","","","","","4"
"Rarely","1993","35-65 y.","general elemantary","","","","","4"
"Rarely","1993","35-65 y.","middle vocational","","","","","4"
"Rarely","1993","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1993","35-65 y.","higher vocational","","","","","4"
"Rarely","1993","35-65 y.","higher education","","","","","4"
"Rarely","1993","66 and older","in school","","","","","4"
"Rarely","1993","66 and older","inadequately","","","","","4"
"Rarely","1993","16-34 y.","in school","","","","","4"
"Rarely","1993","16-34 y.","inadequately","","","","","4"
"Rarely","1993","66 and older","general elemantary","","","","","4"
"Rarely","1993","66 and older","middle vocational","","","","","4"
"Rarely","1993","66 and older","vocational + Abi","","","","","4"
"Rarely","1993","66 and older","higher vocational","","","","","4"
"Rarely","1993","66 and older","higher education","","","","","4"
"Daily","1994","16-34 y.","in school","","","","","1"
"Daily","1994","16-34 y.","inadequately","","","","","1"
"Daily","1994","16-34 y.","general elemantary","","","","","1"
"Daily","1994","16-34 y.","middle vocational","","","","","1"
"Daily","1994","16-34 y.","vocational + Abi","","","","","1"
"Daily","1994","16-34 y.","higher vocational","","","","","1"
"Daily","1994","16-34 y.","higher education","","","","","1"
"Daily","1994","35-65 y.","in school","","","","","1"
"Daily","1994","35-65 y.","inadequately","","","","","1"
"Daily","1994","35-65 y.","general elemantary","","","","","1"
"Daily","1994","35-65 y.","middle vocational","","","","","1"
"Daily","1994","35-65 y.","vocational + Abi","","","","","1"
"Daily","1994","35-65 y.","higher vocational","","","","","1"
"Daily","1994","35-65 y.","higher education","","","","","1"
"Daily","1994","66 and older","in school","","","","","1"
"Daily","1994","66 and older","inadequately","","","","","1"
"Daily","1994","66 and older","general elemantary","","","","","1"
"Daily","1994","66 and older","middle vocational","","","","","1"
"Daily","1994","66 and older","vocational + Abi","","","","","1"
"Daily","1994","66 and older","higher vocational","","","","","1"
"Daily","1994","66 and older","higher education","","","","","1"
"Min 1x per month","1994","16-34 y.","in school","","","","","3"
"Min 1x per month","1994","16-34 y.","inadequately","","","","","3"
"Min 1x per month","1994","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","1994","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","1994","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","1994","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1994","16-34 y.","higher education","","","","","3"
"Min 1x per month","1994","35-65 y.","in school","","","","","3"
"Min 1x per month","1994","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1994","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1994","35-65 y.","middle vocational","","","","","3"
