"pli0080","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1992","no migration background","East Germany","","","","","4"
"Rarely","1992","direct migration background","West Germany","","","","","4"
"Rarely","1992","direct migration background","East Germany","","","","","4"
"Rarely","1992","indirect migration background","West Germany","","","","","4"
"Rarely","1992","indirect migration background","East Germany","","","","","4"
"Daily","1993","no migration background","West Germany","","","","","1"
"Daily","1993","no migration background","East Germany","","","","","1"
"Daily","1993","direct migration background","West Germany","","","","","1"
"Daily","1993","direct migration background","East Germany","","","","","1"
"Daily","1993","indirect migration background","West Germany","","","","","1"
"Daily","1993","indirect migration background","East Germany","","","","","1"
"Min 1x per month","1993","no migration background","West Germany","","","","","3"
"Min 1x per month","1993","no migration background","East Germany","","","","","3"
"Min 1x per month","1993","direct migration background","West Germany","","","","","3"
"Min 1x per month","1993","direct migration background","East Germany","","","","","3"
"Min 1x per month","1993","indirect migration background","West Germany","","","","","3"
"Min 1x per month","1993","indirect migration background","East Germany","","","","","3"
"Min 1x per week","1993","no migration background","West Germany","","","","","2"
"Min 1x per week","1993","no migration background","East Germany","","","","","2"
"Min 1x per week","1993","direct migration background","West Germany","","","","","2"
"Min 1x per week","1993","direct migration background","East Germany","","","","","2"
"Min 1x per week","1993","indirect migration background","West Germany","","","","","2"
"Min 1x per week","1993","indirect migration background","East Germany","","","","","2"
"Never","1993","no migration background","West Germany","","","","","5"
"Never","1993","no migration background","East Germany","","","","","5"
"Never","1993","direct migration background","West Germany","","","","","5"
"Never","1993","direct migration background","East Germany","","","","","5"
"Never","1993","indirect migration background","West Germany","","","","","5"
"Never","1993","indirect migration background","East Germany","","","","","5"
"Rarely","1993","no migration background","West Germany","","","","","4"
"Rarely","1993","no migration background","East Germany","","","","","4"
"Rarely","1993","direct migration background","West Germany","","","","","4"
"Rarely","1993","direct migration background","East Germany","","","","","4"
"Rarely","1993","indirect migration background","West Germany","","","","","4"
"Rarely","1993","indirect migration background","East Germany","","","","","4"
"Daily","1994","no migration background","West Germany","","","","","1"
"Daily","1994","no migration background","East Germany","","","","","1"
"Daily","1994","direct migration background","West Germany","","","","","1"
"Daily","1994","direct migration background","East Germany","","","","","1"
"Daily","1994","indirect migration background","West Germany","","","","","1"
"Daily","1994","indirect migration background","East Germany","","","","","1"
"Min 1x per month","1994","no migration background","East Germany","","","","","3"
"Min 1x per month","1994","no migration background","West Germany","","","","","3"
"Min 1x per month","1994","direct migration background","West Germany","","","","","3"
"Min 1x per month","1994","direct migration background","East Germany","","","","","3"
"Min 1x per month","1994","indirect migration background","East Germany","","","","","3"
"Min 1x per month","1994","indirect migration background","West Germany","","","","","3"
"Min 1x per week","1994","no migration background","West Germany","","","","","2"
"Min 1x per week","1994","no migration background","East Germany","","","","","2"
"Min 1x per week","1994","direct migration background","West Germany","","","","","2"
"Min 1x per week","1994","direct migration background","East Germany","","","","","2"
"Min 1x per week","1994","indirect migration background","East Germany","","","","","2"
"Min 1x per week","1994","indirect migration background","West Germany","","","","","2"
"Never","1994","no migration background","West Germany","","","","","5"
"Never","1994","no migration background","East Germany","","","","","5"
"Never","1994","direct migration background","West Germany","","","","","5"
"Never","1994","direct migration background","East Germany","","","","","5"
"Never","1994","indirect migration background","West Germany","","","","","5"
"Never","1994","indirect migration background","East Germany","","","","","5"
"Rarely","1994","no migration background","East Germany","","","","","4"
"Rarely","1994","no migration background","West Germany","","","","","4"
"Rarely","1994","direct migration background","East Germany","","","","","4"
"Rarely","1994","direct migration background","West Germany","","","","","4"
"Rarely","1994","indirect migration background","West Germany","","","","","4"
"Rarely","1994","indirect migration background","East Germany","","","","","4"
"Daily","1995","no migration background","West Germany","325","0.0521710196876748","0.0467508872909622","0.0575911520843874","1"
"Daily","1995","no migration background","East Germany","189","0.0569693404280441","0.0493188295139814","0.0646198513421067","1"
"Daily","1995","direct migration background","West Germany","237","0.0778872282365862","0.0677028993478442","0.0880715571253282","1"
"Daily","1995","direct migration background","East Germany","8","","","","1"
"Daily","1995","indirect migration background","West Germany","115","0.232180564947873","0.19494764481455","0.269413485081197","1"
"Daily","1995","indirect migration background","East Germany","3","","","","1"
"Min 1x per month","1995","no migration background","West Germany","2029","0.310078986798352","0.298805296622558","0.321352676974146","3"
"Min 1x per month","1995","no migration background","East Germany","1115","0.294952592817006","0.279900662258112","0.310004523375901","3"
"Min 1x per month","1995","direct migration background","West Germany","648","0.282883334305588","0.265767193062123","0.299999475549053","3"
"Min 1x per month","1995","direct migration background","East Germany","41","0.277549394394049","0.203898480423964","0.351200308364133","3"
"Min 1x per month","1995","indirect migration background","West Germany","67","0.149876875143851","0.11839991049094","0.181353839796762","3"
"Min 1x per month","1995","indirect migration background","East Germany","3","","","","3"
"Min 1x per week","1995","no migration background","West Germany","2711","0.402409831502192","0.390457125038628","0.414362537965756","2"
"Min 1x per week","1995","no migration background","East Germany","1058","0.314640717594194","0.299313139110774","0.329968296077615","2"
"Min 1x per week","1995","direct migration background","West Germany","1399","0.465928910156234","0.446972039941986","0.484885780370483","2"
"Min 1x per week","1995","direct migration background","East Germany","40","0.245155288142858","0.174400903191573","0.315909673094143","2"
"Min 1x per week","1995","indirect migration background","West Germany","278","0.519241190059058","0.475182375226282","0.563300004891834","2"
"Min 1x per week","1995","indirect migration background","East Germany","6","","","","2"
"Never","1995","no migration background","West Germany","159","0.0303556644937438","0.0261739310578334","0.0345373979296543","5"
"Never","1995","no migration background","East Germany","138","0.0550665801893859","0.0475373323201766","0.0625958280585953","5"
"Never","1995","direct migration background","West Germany","74","0.0362995770364335","0.0291918771853556","0.0434072768875115","5"
"Never","1995","direct migration background","East Germany","6","","","","5"
"Never","1995","indirect migration background","West Germany","5","","","","5"
"Never","1995","indirect migration background","East Germany","","","","","5"
"Rarely","1995","no migration background","East Germany","1026","0.278370768971369","0.263577102946697","0.293164434996042","4"
"Rarely","1995","no migration background","West Germany","1242","0.204984497518037","0.195144872493015","0.214824122543059","4"
"Rarely","1995","direct migration background","West Germany","302","0.137000950265158","0.123934000508338","0.150067900021977","4"
"Rarely","1995","direct migration background","East Germany","47","0.324750911221866","0.247729563899949","0.401772258543784","4"
"Rarely","1995","indirect migration background","West Germany","29","","","","4"
"Rarely","1995","indirect migration background","East Germany","4","","","","4"
"Daily","1996","no migration background","West Germany","","","","","1"
"Daily","1996","no migration background","East Germany","","","","","1"
"Daily","1996","direct migration background","West Germany","","","","","1"
"Daily","1996","direct migration background","East Germany","","","","","1"
"Daily","1996","indirect migration background","West Germany","","","","","1"
"Daily","1996","indirect migration background","East Germany","","","","","1"
"Min 1x per month","1996","no migration background","West Germany","","","","","3"
"Min 1x per month","1996","no migration background","East Germany","","","","","3"
"Min 1x per month","1996","direct migration background","West Germany","","","","","3"
"Min 1x per month","1996","direct migration background","East Germany","","","","","3"
"Min 1x per month","1996","indirect migration background","West Germany","","","","","3"
"Min 1x per month","1996","indirect migration background","East Germany","","","","","3"
"Min 1x per week","1996","no migration background","West Germany","","","","","2"
"Min 1x per week","1996","no migration background","East Germany","","","","","2"
"Min 1x per week","1996","direct migration background","West Germany","","","","","2"
"Min 1x per week","1996","indirect migration background","West Germany","","","","","2"
"Min 1x per week","1996","direct migration background","East Germany","","","","","2"
"Min 1x per week","1996","indirect migration background","East Germany","","","","","2"
"Never","1996","no migration background","West Germany","","","","","5"
"Never","1996","no migration background","East Germany","","","","","5"
"Never","1996","direct migration background","West Germany","","","","","5"
"Never","1996","direct migration background","East Germany","","","","","5"
"Never","1996","indirect migration background","West Germany","","","","","5"
"Never","1996","indirect migration background","East Germany","","","","","5"
"Rarely","1996","no migration background","East Germany","","","","","4"
"Rarely","1996","no migration background","West Germany","","","","","4"
"Rarely","1996","direct migration background","West Germany","","","","","4"
"Rarely","1996","direct migration background","East Germany","","","","","4"
"Rarely","1996","indirect migration background","West Germany","","","","","4"
"Rarely","1996","indirect migration background","East Germany","","","","","4"
"Daily","1997","no migration background","West Germany","","","","","1"
"Daily","1997","no migration background","East Germany","","","","","1"
"Daily","1997","direct migration background","West Germany","","","","","1"
"Daily","1997","direct migration background","East Germany","","","","","1"
"Daily","1997","indirect migration background","West Germany","","","","","1"
"Daily","1997","indirect migration background","East Germany","","","","","1"
"Min 1x per month","1997","no migration background","West Germany","","","","","3"
"Min 1x per month","1997","no migration background","East Germany","","","","","3"
"Min 1x per month","1997","direct migration background","West Germany","","","","","3"
"Min 1x per month","1997","direct migration background","East Germany","","","","","3"
"Min 1x per month","1997","indirect migration background","West Germany","","","","","3"
"Min 1x per month","1997","indirect migration background","East Germany","","","","","3"
"Min 1x per week","1997","no migration background","West Germany","","","","","2"
"Min 1x per week","1997","no migration background","East Germany","","","","","2"
"Min 1x per week","1997","direct migration background","West Germany","","","","","2"
"Min 1x per week","1997","direct migration background","East Germany","","","","","2"
"Min 1x per week","1997","indirect migration background","East Germany","","","","","2"
"Min 1x per week","1997","indirect migration background","West Germany","","","","","2"
"Never","1997","no migration background","West Germany","","","","","5"
"Never","1997","no migration background","East Germany","","","","","5"
"Never","1997","direct migration background","West Germany","","","","","5"
"Never","1997","direct migration background","East Germany","","","","","5"
"Never","1997","indirect migration background","West Germany","","","","","5"
"Never","1997","indirect migration background","East Germany","","","","","5"
"Rarely","1997","no migration background","West Germany","","","","","4"
"Rarely","1997","direct migration background","West Germany","","","","","4"
"Rarely","1997","no migration background","East Germany","","","","","4"
"Rarely","1997","direct migration background","East Germany","","","","","4"
"Rarely","1997","indirect migration background","West Germany","","","","","4"
"Rarely","1997","indirect migration background","East Germany","","","","","4"
"Daily","1998","no migration background","West Germany","393","0.0505198271636348","0.0455684206523691","0.0554712336749006","1"
"Daily","1998","no migration background","East Germany","209","0.0527464868339722","0.0455711875401379","0.0599217861278065","1"
"Daily","1998","direct migration background","West Germany","228","0.0819803895371574","0.0707566465255855","0.0932041325487293","1"
"Daily","1998","direct migration background","East Germany","4","","","","1"
"Daily","1998","indirect migration background","East Germany","5","","","","1"
"Daily","1998","indirect migration background","West Germany","152","0.273237200576361","0.236908452664453","0.309565948488269","1"
"Min 1x per month","1998","no migration background","West Germany","2273","0.291459334606343","0.281185653521065","0.30173301569162","3"
"Min 1x per month","1998","no migration background","East Germany","1219","0.322699835084746","0.307692620184736","0.337707049984756","3"
"Min 1x per month","1998","direct migration background","West Germany","554","0.25848436270706","0.240572776788621","0.2763959486255","3"
"Min 1x per month","1998","direct migration background","East Germany","30","0.264711005431614","0.185444512811377","0.34397749805185","3"
"Min 1x per month","1998","indirect migration background","East Germany","5","","","","3"
"Min 1x per month","1998","indirect migration background","West Germany","83","0.131255468953707","0.103726565187775","0.158784372719639","3"
"Min 1x per week","1998","no migration background","West Germany","3270","0.422697249591201","0.411529356969826","0.433865142212575","2"
"Min 1x per week","1998","no migration background","East Germany","1194","0.333327494793523","0.318195298004236","0.348459691582811","2"
"Min 1x per week","1998","direct migration background","West Germany","1173","0.471927296445808","0.451503279857176","0.49235131303444","2"
"Min 1x per week","1998","direct migration background","East Germany","36","0.270907336607871","0.191057072362864","0.350757600852878","2"
"Min 1x per week","1998","indirect migration background","West Germany","311","0.515025448813354","0.474281980921712","0.555768916704996","2"
"Min 1x per week","1998","indirect migration background","East Germany","12","","","","2"
"Never","1998","no migration background","West Germany","148","0.02356276143488","0.0201335839364376","0.0269919389333223","5"
"Never","1998","no migration background","East Germany","85","0.0284080185191283","0.0230750063908945","0.0337410306473622","5"
"Never","1998","direct migration background","West Germany","42","0.0257868372572797","0.0193022433736025","0.0322714311409569","5"
"Never","1998","direct migration background","East Germany","5","","","","5"
"Never","1998","indirect migration background","West Germany","3","","","","5"
"Never","1998","indirect migration background","East Germany","1","","","","5"
"Rarely","1998","no migration background","West Germany","1432","0.211760827203942","0.202524346554701","0.220997307853182","4"
"Rarely","1998","no migration background","East Germany","1021","0.26281816476863","0.248688718540034","0.276947610997226","4"
"Rarely","1998","direct migration background","West Germany","298","0.161821114052695","0.146753562094398","0.176888666010991","4"
"Rarely","1998","direct migration background","East Germany","44","0.361483259804154","0.275164568114937","0.447801951493372","4"
"Rarely","1998","indirect migration background","East Germany","2","","","","4"
"Rarely","1998","indirect migration background","West Germany","29","","","","4"
"Daily","1999","no migration background","West Germany","","","","","1"
"Daily","1999","no migration background","East Germany","","","","","1"
"Daily","1999","direct migration background","West Germany","","","","","1"
"Daily","1999","direct migration background","East Germany","","","","","1"
"Daily","1999","indirect migration background","East Germany","","","","","1"
"Daily","1999","indirect migration background","West Germany","","","","","1"
"Min 1x per month","1999","no migration background","West Germany","","","","","3"
"Min 1x per month","1999","no migration background","East Germany","","","","","3"
"Min 1x per month","1999","direct migration background","West Germany","","","","","3"
"Min 1x per month","1999","direct migration background","East Germany","","","","","3"
"Min 1x per month","1999","indirect migration background","East Germany","","","","","3"
"Min 1x per month","1999","indirect migration background","West Germany","","","","","3"
"Min 1x per week","1999","no migration background","West Germany","","","","","2"
"Min 1x per week","1999","no migration background","East Germany","","","","","2"
"Min 1x per week","1999","direct migration background","West Germany","","","","","2"
"Min 1x per week","1999","direct migration background","East Germany","","","","","2"
"Min 1x per week","1999","indirect migration background","East Germany","","","","","2"
"Min 1x per week","1999","indirect migration background","West Germany","","","","","2"
"Never","1999","no migration background","East Germany","","","","","5"
"Never","1999","no migration background","West Germany","","","","","5"
"Never","1999","direct migration background","West Germany","","","","","5"
"Never","1999","direct migration background","East Germany","","","","","5"
"Never","1999","indirect migration background","West Germany","","","","","5"
"Never","1999","indirect migration background","East Germany","","","","","5"
"Rarely","1999","no migration background","West Germany","","","","","4"
"Rarely","1999","no migration background","East Germany","","","","","4"
"Rarely","1999","direct migration background","West Germany","","","","","4"
"Rarely","1999","direct migration background","East Germany","","","","","4"
"Rarely","1999","indirect migration background","West Germany","","","","","4"
"Rarely","1999","indirect migration background","East Germany","","","","","4"
"Daily","2000","no migration background","West Germany","","","","","1"
"Daily","2000","no migration background","East Germany","","","","","1"
"Daily","2000","direct migration background","West Germany","","","","","1"
"Daily","2000","direct migration background","East Germany","","","","","1"
"Daily","2000","indirect migration background","West Germany","","","","","1"
"Daily","2000","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2000","no migration background","West Germany","","","","","3"
"Min 1x per month","2000","no migration background","East Germany","","","","","3"
"Min 1x per month","2000","direct migration background","West Germany","","","","","3"
"Min 1x per month","2000","direct migration background","East Germany","","","","","3"
"Min 1x per month","2000","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2000","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2000","no migration background","West Germany","","","","","2"
"Min 1x per week","2000","no migration background","East Germany","","","","","2"
"Min 1x per week","2000","direct migration background","West Germany","","","","","2"
"Min 1x per week","2000","direct migration background","East Germany","","","","","2"
"Min 1x per week","2000","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2000","indirect migration background","East Germany","","","","","2"
"Never","2000","no migration background","West Germany","","","","","5"
"Never","2000","no migration background","East Germany","","","","","5"
"Never","2000","direct migration background","West Germany","","","","","5"
"Never","2000","direct migration background","East Germany","","","","","5"
"Never","2000","indirect migration background","West Germany","","","","","5"
"Never","2000","indirect migration background","East Germany","","","","","5"
"Rarely","2000","no migration background","West Germany","","","","","4"
"Rarely","2000","no migration background","East Germany","","","","","4"
"Rarely","2000","direct migration background","West Germany","","","","","4"
"Rarely","2000","direct migration background","East Germany","","","","","4"
"Rarely","2000","indirect migration background","West Germany","","","","","4"
"Rarely","2000","indirect migration background","East Germany","","","","","4"
"Daily","2001","no migration background","West Germany","","","","","1"
"Daily","2001","no migration background","East Germany","","","","","1"
"Daily","2001","direct migration background","West Germany","","","","","1"
"Daily","2001","direct migration background","East Germany","","","","","1"
"Daily","2001","indirect migration background","East Germany","","","","","1"
"Daily","2001","indirect migration background","West Germany","","","","","1"
"Min 1x per month","2001","no migration background","West Germany","","","","","3"
"Min 1x per month","2001","no migration background","East Germany","","","","","3"
"Min 1x per month","2001","direct migration background","West Germany","","","","","3"
"Min 1x per month","2001","direct migration background","East Germany","","","","","3"
"Min 1x per month","2001","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2001","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2001","no migration background","East Germany","","","","","2"
"Min 1x per week","2001","no migration background","West Germany","","","","","2"
"Min 1x per week","2001","direct migration background","West Germany","","","","","2"
"Min 1x per week","2001","direct migration background","East Germany","","","","","2"
"Min 1x per week","2001","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2001","indirect migration background","East Germany","","","","","2"
"Never","2001","no migration background","East Germany","","","","","5"
"Never","2001","no migration background","West Germany","","","","","5"
"Never","2001","direct migration background","West Germany","","","","","5"
"Never","2001","direct migration background","East Germany","","","","","5"
"Never","2001","indirect migration background","West Germany","","","","","5"
"Never","2001","indirect migration background","East Germany","","","","","5"
"Rarely","2001","no migration background","West Germany","","","","","4"
"Rarely","2001","no migration background","East Germany","","","","","4"
"Rarely","2001","direct migration background","West Germany","","","","","4"
"Rarely","2001","indirect migration background","West Germany","","","","","4"
"Rarely","2001","direct migration background","East Germany","","","","","4"
"Rarely","2001","indirect migration background","East Germany","","","","","4"
"Daily","2002","no migration background","West Germany","","","","","1"
"Daily","2002","no migration background","East Germany","","","","","1"
"Daily","2002","direct migration background","West Germany","","","","","1"
"Daily","2002","direct migration background","East Germany","","","","","1"
"Daily","2002","indirect migration background","East Germany","","","","","1"
"Daily","2002","indirect migration background","West Germany","","","","","1"
"Min 1x per month","2002","no migration background","West Germany","","","","","3"
"Min 1x per month","2002","no migration background","East Germany","","","","","3"
"Min 1x per month","2002","direct migration background","West Germany","","","","","3"
"Min 1x per month","2002","direct migration background","East Germany","","","","","3"
"Min 1x per month","2002","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2002","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2002","no migration background","West Germany","","","","","2"
"Min 1x per week","2002","no migration background","East Germany","","","","","2"
"Min 1x per week","2002","direct migration background","West Germany","","","","","2"
"Min 1x per week","2002","direct migration background","East Germany","","","","","2"
"Min 1x per week","2002","indirect migration background","East Germany","","","","","2"
"Min 1x per week","2002","indirect migration background","West Germany","","","","","2"
"Never","2002","no migration background","West Germany","","","","","5"
"Never","2002","no migration background","East Germany","","","","","5"
"Never","2002","direct migration background","West Germany","","","","","5"
"Never","2002","direct migration background","East Germany","","","","","5"
"Never","2002","indirect migration background","West Germany","","","","","5"
"Never","2002","indirect migration background","East Germany","","","","","5"
"Rarely","2002","no migration background","West Germany","","","","","4"
"Rarely","2002","no migration background","East Germany","","","","","4"
"Rarely","2002","direct migration background","West Germany","","","","","4"
"Rarely","2002","direct migration background","East Germany","","","","","4"
"Rarely","2002","indirect migration background","West Germany","","","","","4"
"Rarely","2002","indirect migration background","East Germany","","","","","4"
"Daily","2003","no migration background","West Germany","600","0.0422271455114906","0.0388441198173936","0.0456101712055877","1"
"Daily","2003","no migration background","East Germany","245","0.046904701334829","0.0411667659836036","0.0526426366860544","1"
"Daily","2003","direct migration background","West Germany","134","0.0595693049962078","0.0503410383551455","0.0687975716372701","1"
"Daily","2003","direct migration background","East Germany","1","","","","1"
"Daily","2003","indirect migration background","West Germany","102","0.118175129523165","0.0951485818274196","0.14120167721891","1"
"Daily","2003","indirect migration background","East Germany","2","","","","1"
"Min 1x per month","2003","no migration background","West Germany","4429","0.306457397653967","0.29870207629604","0.314212719011895","3"
"Min 1x per month","2003","no migration background","East Germany","1778","0.329288886852915","0.316535204743983","0.342042568961847","3"
"Min 1x per month","2003","direct migration background","West Germany","709","0.273439333170245","0.256060848514613","0.290817817825877","3"
"Min 1x per month","2003","direct migration background","East Germany","37","0.340084609044376","0.249899927514777","0.430269290573975","3"
"Min 1x per month","2003","indirect migration background","West Germany","136","0.180621008000974","0.153179930619372","0.208062085382576","3"
"Min 1x per month","2003","indirect migration background","East Germany","6","","","","3"
"Min 1x per week","2003","no migration background","East Germany","1751","0.339370128386494","0.32652036266454","0.352219894108449","2"
"Min 1x per week","2003","no migration background","West Germany","5769","0.418545090123134","0.410246442599505","0.426843737646762","2"
"Min 1x per week","2003","direct migration background","West Germany","1203","0.461487402300272","0.442050666615657","0.480924137984887","2"
"Min 1x per week","2003","direct migration background","East Germany","30","0.294742826535215","0.207948660112902","0.381536992957527","2"
"Min 1x per week","2003","indirect migration background","East Germany","21","","","","2"
"Min 1x per week","2003","indirect migration background","West Germany","434","0.53072735720858","0.495129572599505","0.566325141817655","2"
"Never","2003","no migration background","West Germany","362","0.0326092940189316","0.0296215056965773","0.0355970823412859","5"
"Never","2003","no migration background","East Germany","158","0.0403650440097044","0.0350238906928536","0.0457061973265552","5"
"Never","2003","direct migration background","West Germany","91","0.036037403666752","0.0287704513809319","0.0433043559525722","5"
"Never","2003","direct migration background","East Germany","6","","","","5"
"Never","2003","indirect migration background","West Germany","13","","","","5"
"Never","2003","indirect migration background","East Germany","","","","","5"
"Rarely","2003","no migration background","West Germany","2415","0.200161072692477","0.193430232951545","0.206891912433409","4"
"Rarely","2003","no migration background","East Germany","1284","0.244071239416057","0.23241447451554","0.255728004316573","4"
"Rarely","2003","direct migration background","West Germany","390","0.169466555866523","0.154839193028827","0.184093918704219","4"
"Rarely","2003","direct migration background","East Germany","32","0.313271996383829","0.224974513236228","0.401569479531429","4"
"Rarely","2003","indirect migration background","East Germany","3","","","","4"
"Rarely","2003","indirect migration background","West Germany","70","0.127349517657737","0.103570526032098","0.151128509283376","4"
"Daily","2004","no migration background","West Germany","","","","","1"
"Daily","2004","no migration background","East Germany","","","","","1"
"Daily","2004","direct migration background","West Germany","","","","","1"
"Daily","2004","indirect migration background","West Germany","","","","","1"
"Daily","2004","direct migration background","East Germany","","","","","1"
"Daily","2004","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2004","no migration background","West Germany","","","","","3"
"Min 1x per month","2004","no migration background","East Germany","","","","","3"
"Min 1x per month","2004","direct migration background","West Germany","","","","","3"
"Min 1x per month","2004","direct migration background","East Germany","","","","","3"
"Min 1x per month","2004","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2004","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2004","no migration background","West Germany","","","","","2"
"Min 1x per week","2004","direct migration background","West Germany","","","","","2"
"Min 1x per week","2004","no migration background","East Germany","","","","","2"
"Min 1x per week","2004","direct migration background","East Germany","","","","","2"
"Min 1x per week","2004","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2004","indirect migration background","East Germany","","","","","2"
