"pli0080","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1991","no degree/no degree yet","Male","","","",""
"Min 1x per week","1991","no degree/no degree yet","Female","","","",""
"Min 1x per month","1991","lower secondary degree","Male","","","",""
"Min 1x per month","1991","lower secondary degree","Female","","","",""
"Min 1x per month","1991","secondary school degree","Male","","","",""
"Min 1x per month","1991","secondary school degree","Female","","","",""
"Min 1x per month","1991","college entrance qualification","Male","","","",""
"Min 1x per month","1991","college entrance qualification","Female","","","",""
"Min 1x per month","1991","Other degree","Male","","","",""
"Min 1x per month","1991","Other degree","Female","","","",""
"Min 1x per month","1991","no degree/no degree yet","Male","","","",""
"Min 1x per month","1991","no degree/no degree yet","Female","","","",""
"Rarely","1991","lower secondary degree","Male","","","",""
"Rarely","1991","lower secondary degree","Female","","","",""
"Rarely","1991","secondary school degree","Male","","","",""
"Rarely","1991","secondary school degree","Female","","","",""
"Rarely","1991","college entrance qualification","Male","","","",""
"Rarely","1991","college entrance qualification","Female","","","",""
"Rarely","1991","Other degree","Male","","","",""
"Rarely","1991","Other degree","Female","","","",""
"Rarely","1991","no degree/no degree yet","Male","","","",""
"Rarely","1991","no degree/no degree yet","Female","","","",""
"Never","1991","lower secondary degree","Male","","","",""
"Never","1991","lower secondary degree","Female","","","",""
"Never","1991","secondary school degree","Male","","","",""
"Never","1991","secondary school degree","Female","","","",""
"Never","1991","college entrance qualification","Male","","","",""
"Never","1991","college entrance qualification","Female","","","",""
"Never","1991","Other degree","Male","","","",""
"Never","1991","Other degree","Female","","","",""
"Never","1991","no degree/no degree yet","Male","","","",""
"Never","1991","no degree/no degree yet","Female","","","",""
"Daily","1992","lower secondary degree","Male","","","",""
"Daily","1992","lower secondary degree","Female","","","",""
"Daily","1992","secondary school degree","Male","","","",""
"Daily","1992","secondary school degree","Female","","","",""
"Daily","1992","college entrance qualification","Male","","","",""
"Daily","1992","college entrance qualification","Female","","","",""
"Daily","1992","Other degree","Male","","","",""
"Daily","1992","Other degree","Female","","","",""
"Daily","1992","no degree/no degree yet","Male","","","",""
"Daily","1992","no degree/no degree yet","Female","","","",""
"Min 1x per week","1992","lower secondary degree","Male","","","",""
"Min 1x per week","1992","lower secondary degree","Female","","","",""
"Min 1x per week","1992","secondary school degree","Male","","","",""
"Min 1x per week","1992","secondary school degree","Female","","","",""
"Min 1x per week","1992","college entrance qualification","Male","","","",""
"Min 1x per week","1992","college entrance qualification","Female","","","",""
"Min 1x per week","1992","Other degree","Male","","","",""
"Min 1x per week","1992","Other degree","Female","","","",""
"Min 1x per week","1992","no degree/no degree yet","Male","","","",""
"Min 1x per week","1992","no degree/no degree yet","Female","","","",""
"Min 1x per month","1992","lower secondary degree","Male","","","",""
"Min 1x per month","1992","lower secondary degree","Female","","","",""
"Min 1x per month","1992","secondary school degree","Male","","","",""
"Min 1x per month","1992","secondary school degree","Female","","","",""
"Min 1x per month","1992","college entrance qualification","Male","","","",""
"Min 1x per month","1992","college entrance qualification","Female","","","",""
"Min 1x per month","1992","Other degree","Male","","","",""
"Min 1x per month","1992","Other degree","Female","","","",""
"Min 1x per month","1992","no degree/no degree yet","Male","","","",""
"Min 1x per month","1992","no degree/no degree yet","Female","","","",""
"Rarely","1992","lower secondary degree","Male","","","",""
"Rarely","1992","lower secondary degree","Female","","","",""
"Rarely","1992","secondary school degree","Male","","","",""
"Rarely","1992","secondary school degree","Female","","","",""
"Rarely","1992","college entrance qualification","Male","","","",""
"Rarely","1992","college entrance qualification","Female","","","",""
"Rarely","1992","Other degree","Male","","","",""
"Rarely","1992","Other degree","Female","","","",""
"Rarely","1992","no degree/no degree yet","Male","","","",""
"Rarely","1992","no degree/no degree yet","Female","","","",""
"Never","1992","lower secondary degree","Male","","","",""
"Never","1992","lower secondary degree","Female","","","",""
"Never","1992","secondary school degree","Male","","","",""
"Never","1992","secondary school degree","Female","","","",""
"Never","1992","college entrance qualification","Male","","","",""
"Never","1992","college entrance qualification","Female","","","",""
"Never","1992","Other degree","Male","","","",""
"Never","1992","Other degree","Female","","","",""
"Never","1992","no degree/no degree yet","Male","","","",""
"Never","1992","no degree/no degree yet","Female","","","",""
"Daily","1993","lower secondary degree","Male","","","",""
"Daily","1993","lower secondary degree","Female","","","",""
"Daily","1993","secondary school degree","Male","","","",""
"Daily","1993","secondary school degree","Female","","","",""
"Daily","1993","college entrance qualification","Male","","","",""
"Daily","1993","college entrance qualification","Female","","","",""
"Daily","1993","Other degree","Male","","","",""
"Daily","1993","Other degree","Female","","","",""
"Daily","1993","no degree/no degree yet","Male","","","",""
"Daily","1993","no degree/no degree yet","Female","","","",""
"Min 1x per week","1993","lower secondary degree","Male","","","",""
"Min 1x per week","1993","lower secondary degree","Female","","","",""
"Min 1x per week","1993","secondary school degree","Male","","","",""
"Min 1x per week","1993","secondary school degree","Female","","","",""
"Min 1x per week","1993","college entrance qualification","Male","","","",""
"Min 1x per week","1993","college entrance qualification","Female","","","",""
"Min 1x per week","1993","Other degree","Male","","","",""
"Min 1x per week","1993","Other degree","Female","","","",""
"Min 1x per week","1993","no degree/no degree yet","Male","","","",""
"Min 1x per week","1993","no degree/no degree yet","Female","","","",""
"Min 1x per month","1993","lower secondary degree","Male","","","",""
"Min 1x per month","1993","lower secondary degree","Female","","","",""
"Min 1x per month","1993","secondary school degree","Male","","","",""
"Min 1x per month","1993","secondary school degree","Female","","","",""
"Min 1x per month","1993","college entrance qualification","Male","","","",""
"Min 1x per month","1993","college entrance qualification","Female","","","",""
"Min 1x per month","1993","Other degree","Male","","","",""
"Min 1x per month","1993","Other degree","Female","","","",""
"Min 1x per month","1993","no degree/no degree yet","Male","","","",""
"Min 1x per month","1993","no degree/no degree yet","Female","","","",""
"Rarely","1993","lower secondary degree","Male","","","",""
"Rarely","1993","lower secondary degree","Female","","","",""
"Rarely","1993","secondary school degree","Male","","","",""
"Rarely","1993","secondary school degree","Female","","","",""
"Rarely","1993","college entrance qualification","Male","","","",""
"Rarely","1993","college entrance qualification","Female","","","",""
"Rarely","1993","Other degree","Male","","","",""
"Rarely","1993","Other degree","Female","","","",""
"Rarely","1993","no degree/no degree yet","Male","","","",""
"Rarely","1993","no degree/no degree yet","Female","","","",""
"Never","1993","lower secondary degree","Male","","","",""
"Never","1993","lower secondary degree","Female","","","",""
"Never","1993","secondary school degree","Male","","","",""
"Never","1993","secondary school degree","Female","","","",""
"Never","1993","college entrance qualification","Male","","","",""
"Never","1993","college entrance qualification","Female","","","",""
"Never","1993","Other degree","Male","","","",""
"Never","1993","Other degree","Female","","","",""
"Never","1993","no degree/no degree yet","Male","","","",""
"Never","1993","no degree/no degree yet","Female","","","",""
"Daily","1994","lower secondary degree","Male","","","",""
"Daily","1994","lower secondary degree","Female","","","",""
"Daily","1994","secondary school degree","Male","","","",""
"Daily","1994","secondary school degree","Female","","","",""
"Daily","1994","college entrance qualification","Male","","","",""
"Daily","1994","college entrance qualification","Female","","","",""
"Daily","1994","Other degree","Male","","","",""
"Daily","1994","Other degree","Female","","","",""
"Daily","1994","no degree/no degree yet","Male","","","",""
"Daily","1994","no degree/no degree yet","Female","","","",""
"Min 1x per week","1994","lower secondary degree","Male","","","",""
"Min 1x per week","1994","lower secondary degree","Female","","","",""
"Min 1x per week","1994","secondary school degree","Male","","","",""
"Min 1x per week","1994","secondary school degree","Female","","","",""
"Min 1x per week","1994","college entrance qualification","Male","","","",""
"Min 1x per week","1994","college entrance qualification","Female","","","",""
"Min 1x per week","1994","Other degree","Male","","","",""
"Min 1x per week","1994","Other degree","Female","","","",""
"Min 1x per week","1994","no degree/no degree yet","Male","","","",""
"Min 1x per week","1994","no degree/no degree yet","Female","","","",""
"Min 1x per month","1994","lower secondary degree","Male","","","",""
"Min 1x per month","1994","lower secondary degree","Female","","","",""
"Min 1x per month","1994","secondary school degree","Male","","","",""
"Min 1x per month","1994","secondary school degree","Female","","","",""
"Min 1x per month","1994","college entrance qualification","Male","","","",""
"Min 1x per month","1994","college entrance qualification","Female","","","",""
"Min 1x per month","1994","Other degree","Male","","","",""
"Min 1x per month","1994","Other degree","Female","","","",""
"Min 1x per month","1994","no degree/no degree yet","Male","","","",""
"Min 1x per month","1994","no degree/no degree yet","Female","","","",""
"Rarely","1994","lower secondary degree","Male","","","",""
"Rarely","1994","lower secondary degree","Female","","","",""
"Rarely","1994","secondary school degree","Male","","","",""
"Rarely","1994","secondary school degree","Female","","","",""
"Rarely","1994","college entrance qualification","Male","","","",""
"Rarely","1994","college entrance qualification","Female","","","",""
"Rarely","1994","Other degree","Male","","","",""
"Rarely","1994","Other degree","Female","","","",""
"Rarely","1994","no degree/no degree yet","Male","","","",""
"Rarely","1994","no degree/no degree yet","Female","","","",""
"Never","1994","lower secondary degree","Male","","","",""
"Never","1994","lower secondary degree","Female","","","",""
"Never","1994","secondary school degree","Male","","","",""
"Never","1994","secondary school degree","Female","","","",""
"Never","1994","college entrance qualification","Male","","","",""
"Never","1994","college entrance qualification","Female","","","",""
"Never","1994","Other degree","Male","","","",""
"Never","1994","Other degree","Female","","","",""
"Never","1994","no degree/no degree yet","Male","","","",""
"Never","1994","no degree/no degree yet","Female","","","",""
"Daily","1995","lower secondary degree","Male","152","0.0477471432684257","0.0395335743751026","0.0559607121617487"
"Daily","1995","lower secondary degree","Female","151","0.0564291910834572","0.0479081270636235","0.0649502551032909"
"Daily","1995","secondary school degree","Male","86","0.0483919269347757","0.0376357022613953","0.0591481516081561"
"Daily","1995","secondary school degree","Female","97","0.0483152719450951","0.0390169908331207","0.0576135530570695"
"Daily","1995","college entrance qualification","Male","52","0.0487436446739767","0.0359895740733496","0.0614977152746037"
"Daily","1995","college entrance qualification","Female","53","0.0634789840500308","0.0467599643202046","0.080198003779857"
"Daily","1995","Other degree","Male","57","0.0957118271762844","0.0730252978462344","0.118398356506334"
"Daily","1995","Other degree","Female","48","0.100615864449229","0.0750776617750509","0.126154067123406"
"Daily","1995","no degree/no degree yet","Male","64","0.183624658946909","0.14474736364671","0.222501954247108"
"Daily","1995","no degree/no degree yet","Female","68","0.147707574859074","0.115866728756585","0.179548420961564"
"Min 1x per week","1995","lower secondary degree","Male","922","0.322149323607347","0.304149108519821","0.340149538694873"
"Min 1x per week","1995","lower secondary degree","Female","1044","0.368226365165921","0.350415178426074","0.386037551905768"
"Min 1x per week","1995","secondary school degree","Male","567","0.393072742219919","0.368590615930954","0.417554868508883"
"Min 1x per week","1995","secondary school degree","Female","831","0.41020202887656","0.388873325871533","0.431530731881587"
"Min 1x per week","1995","college entrance qualification","Male","453","0.420815022323957","0.391573815443024","0.45005622920489"
"Min 1x per week","1995","college entrance qualification","Female","401","0.511923125930096","0.477647645368974","0.546198606491219"
"Min 1x per week","1995","Other degree","Male","330","0.469890522848183","0.431403620386331","0.508377425310035"
"Min 1x per week","1995","Other degree","Female","291","0.535287360002721","0.492945471589066","0.577629248416377"
"Min 1x per week","1995","no degree/no degree yet","Male","192","0.504431247890437","0.454227221260146","0.554635274520728"
"Min 1x per week","1995","no degree/no degree yet","Female","263","0.54225511728903","0.497545342730371","0.586964891847689"
"Min 1x per month","1995","lower secondary degree","Male","790","0.320663275595698","0.302684950700052","0.338641600491344"
"Min 1x per month","1995","lower secondary degree","Female","862","0.300567426664409","0.283635805177835","0.317499048150983"
"Min 1x per month","1995","secondary school degree","Male","481","0.309263119475568","0.286096389489938","0.332429849461198"
"Min 1x per month","1995","secondary school degree","Female","635","0.308438944618357","0.288412042457817","0.328465846778897"
"Min 1x per month","1995","college entrance qualification","Male","366","0.327148483544001","0.29935947162997","0.354937495458033"
"Min 1x per month","1995","college entrance qualification","Female","245","0.285824855866199","0.254844284370371","0.316805427362027"
"Min 1x per month","1995","Other degree","Male","162","0.266956609675618","0.232843837625503","0.301069381725732"
"Min 1x per month","1995","Other degree","Female","123","0.228546475920721","0.192899176445671","0.264193775395771"
"Min 1x per month","1995","no degree/no degree yet","Male","66","0.156665942998947","0.120167635877119","0.193164250120775"
"Min 1x per month","1995","no degree/no degree yet","Female","96","0.189361588351557","0.154201623299104","0.224521553404009"
"Rarely","1995","lower secondary degree","Male","634","0.262569505409206","0.245619698494729","0.279519312323683"
"Rarely","1995","lower secondary degree","Female","628","0.22174297010181","0.206402413273181","0.23708352693044"
"Rarely","1995","secondary school degree","Male","362","0.222998085907037","0.202133683018141","0.243862488795934"
"Rarely","1995","secondary school degree","Female","445","0.213660828292106","0.195886986222799","0.231434670361412"
"Rarely","1995","college entrance qualification","Male","209","0.183189807342193","0.160278374048321","0.206101240636064"
"Rarely","1995","college entrance qualification","Female","113","0.130671578142245","0.107560533833867","0.153782622450623"
"Rarely","1995","Other degree","Male","77","0.133099694132547","0.106905506214083","0.159293882051012"
"Rarely","1995","Other degree","Female","52","0.100311619598064","0.0748077450473424","0.125815494148786"
"Rarely","1995","no degree/no degree yet","Male","50","0.128731875459441","0.0951036024782803","0.162360148440601"
"Rarely","1995","no degree/no degree yet","Female","37","0.0902047028854592","0.0644962858998464","0.115913119871072"
"Never","1995","lower secondary degree","Male","91","0.0468707521193234","0.0387291677941532","0.0550123364444935"
"Never","1995","lower secondary degree","Female","132","0.0530340469844021","0.0447584518722282","0.061309642096576"
"Never","1995","secondary school degree","Male","33","0.0262741254627002","0.0182568493970477","0.0342914015283528"
"Never","1995","secondary school degree","Female","35","0.0193829262678827","0.0134046868352306","0.0253611657005348"
"Never","1995","college entrance qualification","Male","15","","",""
"Never","1995","college entrance qualification","Female","5","","",""
"Never","1995","Other degree","Male","20","","",""
"Never","1995","Other degree","Female","19","","",""
"Never","1995","no degree/no degree yet","Male","9","","",""
"Never","1995","no degree/no degree yet","Female","13","","",""
"Daily","1996","lower secondary degree","Male","","","",""
"Daily","1996","lower secondary degree","Female","","","",""
"Daily","1996","secondary school degree","Male","","","",""
"Daily","1996","secondary school degree","Female","","","",""
"Daily","1996","college entrance qualification","Male","","","",""
"Daily","1996","college entrance qualification","Female","","","",""
"Daily","1996","Other degree","Male","","","",""
"Daily","1996","Other degree","Female","","","",""
"Daily","1996","no degree/no degree yet","Male","","","",""
"Daily","1996","no degree/no degree yet","Female","","","",""
"Min 1x per week","1996","lower secondary degree","Male","","","",""
"Min 1x per week","1996","lower secondary degree","Female","","","",""
"Min 1x per week","1996","secondary school degree","Male","","","",""
"Min 1x per week","1996","secondary school degree","Female","","","",""
"Min 1x per week","1996","college entrance qualification","Male","","","",""
"Min 1x per week","1996","college entrance qualification","Female","","","",""
"Min 1x per week","1996","Other degree","Male","","","",""
"Min 1x per week","1996","Other degree","Female","","","",""
"Min 1x per week","1996","no degree/no degree yet","Male","","","",""
"Min 1x per week","1996","no degree/no degree yet","Female","","","",""
"Min 1x per month","1996","lower secondary degree","Male","","","",""
"Min 1x per month","1996","lower secondary degree","Female","","","",""
"Min 1x per month","1996","secondary school degree","Male","","","",""
"Min 1x per month","1996","secondary school degree","Female","","","",""
"Min 1x per month","1996","college entrance qualification","Male","","","",""
"Min 1x per month","1996","college entrance qualification","Female","","","",""
"Min 1x per month","1996","Other degree","Male","","","",""
"Min 1x per month","1996","Other degree","Female","","","",""
"Min 1x per month","1996","no degree/no degree yet","Male","","","",""
"Min 1x per month","1996","no degree/no degree yet","Female","","","",""
"Rarely","1996","lower secondary degree","Male","","","",""
"Rarely","1996","lower secondary degree","Female","","","",""
"Rarely","1996","secondary school degree","Male","","","",""
"Rarely","1996","secondary school degree","Female","","","",""
"Rarely","1996","college entrance qualification","Male","","","",""
"Rarely","1996","college entrance qualification","Female","","","",""
"Rarely","1996","Other degree","Male","","","",""
"Rarely","1996","Other degree","Female","","","",""
"Rarely","1996","no degree/no degree yet","Male","","","",""
"Rarely","1996","no degree/no degree yet","Female","","","",""
"Never","1996","lower secondary degree","Male","","","",""
"Never","1996","lower secondary degree","Female","","","",""
"Never","1996","secondary school degree","Male","","","",""
"Never","1996","secondary school degree","Female","","","",""
"Never","1996","college entrance qualification","Male","","","",""
"Never","1996","college entrance qualification","Female","","","",""
"Never","1996","Other degree","Male","","","",""
"Never","1996","Other degree","Female","","","",""
"Never","1996","no degree/no degree yet","Male","","","",""
"Never","1996","no degree/no degree yet","Female","","","",""
"Daily","1997","lower secondary degree","Male","","","",""
"Daily","1997","lower secondary degree","Female","","","",""
"Daily","1997","secondary school degree","Male","","","",""
"Daily","1997","secondary school degree","Female","","","",""
"Daily","1997","college entrance qualification","Male","","","",""
"Daily","1997","college entrance qualification","Female","","","",""
"Daily","1997","Other degree","Male","","","",""
"Daily","1997","Other degree","Female","","","",""
"Daily","1997","no degree/no degree yet","Male","","","",""
"Daily","1997","no degree/no degree yet","Female","","","",""
"Min 1x per week","1997","lower secondary degree","Male","","","",""
"Min 1x per week","1997","lower secondary degree","Female","","","",""
"Min 1x per week","1997","secondary school degree","Male","","","",""
"Min 1x per week","1997","secondary school degree","Female","","","",""
"Min 1x per week","1997","college entrance qualification","Male","","","",""
"Min 1x per week","1997","college entrance qualification","Female","","","",""
"Min 1x per week","1997","Other degree","Male","","","",""
"Min 1x per week","1997","Other degree","Female","","","",""
"Min 1x per week","1997","no degree/no degree yet","Male","","","",""
"Min 1x per week","1997","no degree/no degree yet","Female","","","",""
"Min 1x per month","1997","lower secondary degree","Male","","","",""
"Min 1x per month","1997","lower secondary degree","Female","","","",""
"Min 1x per month","1997","secondary school degree","Male","","","",""
"Min 1x per month","1997","secondary school degree","Female","","","",""
"Min 1x per month","1997","college entrance qualification","Male","","","",""
"Min 1x per month","1997","college entrance qualification","Female","","","",""
"Min 1x per month","1997","Other degree","Male","","","",""
"Min 1x per month","1997","Other degree","Female","","","",""
"Min 1x per month","1997","no degree/no degree yet","Male","","","",""
"Min 1x per month","1997","no degree/no degree yet","Female","","","",""
"Rarely","1997","lower secondary degree","Male","","","",""
"Rarely","1997","lower secondary degree","Female","","","",""
"Rarely","1997","secondary school degree","Male","","","",""
"Rarely","1997","secondary school degree","Female","","","",""
"Rarely","1997","college entrance qualification","Male","","","",""
"Rarely","1997","college entrance qualification","Female","","","",""
"Rarely","1997","Other degree","Male","","","",""
"Rarely","1997","Other degree","Female","","","",""
"Rarely","1997","no degree/no degree yet","Male","","","",""
"Rarely","1997","no degree/no degree yet","Female","","","",""
"Never","1997","lower secondary degree","Male","","","",""
"Never","1997","lower secondary degree","Female","","","",""
"Never","1997","secondary school degree","Male","","","",""
"Never","1997","secondary school degree","Female","","","",""
"Never","1997","college entrance qualification","Male","","","",""
"Never","1997","college entrance qualification","Female","","","",""
"Never","1997","Other degree","Male","","","",""
"Never","1997","Other degree","Female","","","",""
"Never","1997","no degree/no degree yet","Male","","","",""
"Never","1997","no degree/no degree yet","Female","","","",""
"Daily","1998","lower secondary degree","Male","181","0.0565135349554474","0.0478325812789836","0.0651944886319113"
"Daily","1998","lower secondary degree","Female","159","0.0518447167615333","0.0437919634804248","0.0598974700426418"
"Daily","1998","secondary school degree","Male","102","0.0533880178029636","0.0426795457151829","0.0640964898907444"
"Daily","1998","secondary school degree","Female","105","0.0426873783975834","0.0341976110770688","0.051177145718098"
"Daily","1998","college entrance qualification","Male","58","0.0418921127106526","0.0306593695846198","0.0531248558366854"
"Daily","1998","college entrance qualification","Female","56","0.0523731350269607","0.038460706583927","0.0662855634699944"
"Daily","1998","Other degree","Male","50","0.0896296539017117","0.0654019435107745","0.113857364292649"
"Daily","1998","Other degree","Female","35","0.06968848155345","0.0464957289479632","0.0928812341589367"
"Daily","1998","no degree/no degree yet","Male","72","0.188431100933796","0.148035336474481","0.22882686539311"
"Daily","1998","no degree/no degree yet","Female","90","0.196337016269624","0.159635846199464","0.233038186339785"
"Min 1x per week","1998","lower secondary degree","Male","1039","0.357619204393358","0.339600230517988","0.375638178268729"
"Min 1x per week","1998","lower secondary degree","Female","1153","0.390484794786664","0.372765487427011","0.408204102146316"
"Min 1x per week","1998","secondary school degree","Male","635","0.388828708495092","0.365607744431399","0.412049672558784"
"Min 1x per week","1998","secondary school degree","Female","893","0.418132813840338","0.397417657660476","0.438847970020199"
"Min 1x per week","1998","college entrance qualification","Male","515","0.446775267140898","0.418900718517082","0.474649815764713"
"Min 1x per week","1998","college entrance qualification","Female","473","0.508516981202891","0.477296688932418","0.539737273473364"
"Min 1x per week","1998","Other degree","Male","261","0.465069237259646","0.422764884375602","0.50737359014369"
"Min 1x per week","1998","Other degree","Female","237","0.528914323874963","0.483446914543393","0.574381733206532"
"Min 1x per week","1998","no degree/no degree yet","Male","192","0.523506370363805","0.471913893812151","0.575098846915459"
"Min 1x per week","1998","no degree/no degree yet","Female","236","0.510911415896639","0.464725623349584","0.557097208443694"
"Min 1x per month","1998","lower secondary degree","Male","781","0.289118177937393","0.272074639340263","0.306161716534523"
"Min 1x per month","1998","lower secondary degree","Female","822","0.272182636052804","0.256016961925296","0.288348310180312"
"Min 1x per month","1998","secondary school degree","Male","554","0.32694765499483","0.304602511588403","0.349292798401257"
"Min 1x per month","1998","secondary school degree","Female","725","0.331234957306199","0.31146871943731","0.351001195175088"
"Min 1x per month","1998","college entrance qualification","Male","431","0.320588677434009","0.294421735655022","0.346755619212996"
"Min 1x per month","1998","college entrance qualification","Female","296","0.278953911453182","0.250946194027506","0.306961628878858"
"Min 1x per month","1998","Other degree","Male","136","0.290161501038418","0.251668911187481","0.328654090889355"
"Min 1x per month","1998","Other degree","Female","119","0.224022382177498","0.18604474873485","0.262000015620145"
"Min 1x per month","1998","no degree/no degree yet","Male","52","0.125225580980719","0.091036186789031","0.159414975172408"
"Min 1x per month","1998","no degree/no degree yet","Female","73","0.155384789216699","0.12191326151211","0.188856316921289"
"Rarely","1998","lower secondary degree","Male","652","0.266135467204926","0.249521142565515","0.282749791844338"
"Rarely","1998","lower secondary degree","Female","675","0.246550754308371","0.230896493154895","0.262205015461847"
"Rarely","1998","secondary school degree","Male","375","0.21097582573958","0.191540979262025","0.230410672217136"
"Rarely","1998","secondary school degree","Female","429","0.192918139512378","0.176346538095411","0.209489740929346"
"Rarely","1998","college entrance qualification","Male","210","0.181720633110978","0.160100149260646","0.203341116961311"
"Rarely","1998","college entrance qualification","Female","155","0.154197391038838","0.131644459642568","0.176750322435109"
"Rarely","1998","Other degree","Male","79","0.135902413188906","0.106837271603831","0.16496755477398"
"Rarely","1998","Other degree","Female","59","0.143978894921621","0.112001045762153","0.17595674408109"
