"pli0080","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1991","direct migration background","Rural Area","","","",""
"Min 1x per month","1991","indirect migration background","Urban Area","","","",""
"Min 1x per month","1991","indirect migration background","Rural Area","","","",""
"Rarely","1991","no migration background","Urban Area","","","",""
"Rarely","1991","no migration background","Rural Area","","","",""
"Rarely","1991","direct migration background","Urban Area","","","",""
"Rarely","1991","direct migration background","Rural Area","","","",""
"Rarely","1991","indirect migration background","Urban Area","","","",""
"Rarely","1991","indirect migration background","Rural Area","","","",""
"Never","1991","no migration background","Urban Area","","","",""
"Never","1991","no migration background","Rural Area","","","",""
"Never","1991","direct migration background","Urban Area","","","",""
"Never","1991","direct migration background","Rural Area","","","",""
"Never","1991","indirect migration background","Urban Area","","","",""
"Never","1991","indirect migration background","Rural Area","","","",""
"Daily","1992","no migration background","Urban Area","","","",""
"Daily","1992","no migration background","Rural Area","","","",""
"Daily","1992","direct migration background","Urban Area","","","",""
"Daily","1992","direct migration background","Rural Area","","","",""
"Daily","1992","indirect migration background","Urban Area","","","",""
"Daily","1992","indirect migration background","Rural Area","","","",""
"Min 1x per week","1992","no migration background","Urban Area","","","",""
"Min 1x per week","1992","no migration background","Rural Area","","","",""
"Min 1x per week","1992","direct migration background","Urban Area","","","",""
"Min 1x per week","1992","direct migration background","Rural Area","","","",""
"Min 1x per week","1992","indirect migration background","Urban Area","","","",""
"Min 1x per week","1992","indirect migration background","Rural Area","","","",""
"Min 1x per month","1992","no migration background","Urban Area","","","",""
"Min 1x per month","1992","no migration background","Rural Area","","","",""
"Min 1x per month","1992","direct migration background","Urban Area","","","",""
"Min 1x per month","1992","direct migration background","Rural Area","","","",""
"Min 1x per month","1992","indirect migration background","Urban Area","","","",""
"Min 1x per month","1992","indirect migration background","Rural Area","","","",""
"Rarely","1992","no migration background","Urban Area","","","",""
"Rarely","1992","no migration background","Rural Area","","","",""
"Rarely","1992","direct migration background","Urban Area","","","",""
"Rarely","1992","direct migration background","Rural Area","","","",""
"Rarely","1992","indirect migration background","Urban Area","","","",""
"Rarely","1992","indirect migration background","Rural Area","","","",""
"Never","1992","no migration background","Urban Area","","","",""
"Never","1992","no migration background","Rural Area","","","",""
"Never","1992","direct migration background","Urban Area","","","",""
"Never","1992","direct migration background","Rural Area","","","",""
"Never","1992","indirect migration background","Urban Area","","","",""
"Never","1992","indirect migration background","Rural Area","","","",""
"Daily","1993","no migration background","Urban Area","","","",""
"Daily","1993","no migration background","Rural Area","","","",""
"Daily","1993","direct migration background","Urban Area","","","",""
"Daily","1993","direct migration background","Rural Area","","","",""
"Daily","1993","indirect migration background","Urban Area","","","",""
"Daily","1993","indirect migration background","Rural Area","","","",""
"Min 1x per week","1993","no migration background","Urban Area","","","",""
"Min 1x per week","1993","no migration background","Rural Area","","","",""
"Min 1x per week","1993","direct migration background","Urban Area","","","",""
"Min 1x per week","1993","direct migration background","Rural Area","","","",""
"Min 1x per week","1993","indirect migration background","Urban Area","","","",""
"Min 1x per week","1993","indirect migration background","Rural Area","","","",""
"Min 1x per month","1993","no migration background","Urban Area","","","",""
"Min 1x per month","1993","no migration background","Rural Area","","","",""
"Min 1x per month","1993","direct migration background","Urban Area","","","",""
"Min 1x per month","1993","direct migration background","Rural Area","","","",""
"Min 1x per month","1993","indirect migration background","Urban Area","","","",""
"Min 1x per month","1993","indirect migration background","Rural Area","","","",""
"Rarely","1993","no migration background","Urban Area","","","",""
"Rarely","1993","no migration background","Rural Area","","","",""
"Rarely","1993","direct migration background","Urban Area","","","",""
"Rarely","1993","direct migration background","Rural Area","","","",""
"Rarely","1993","indirect migration background","Urban Area","","","",""
"Rarely","1993","indirect migration background","Rural Area","","","",""
"Never","1993","no migration background","Urban Area","","","",""
"Never","1993","no migration background","Rural Area","","","",""
"Never","1993","direct migration background","Urban Area","","","",""
"Never","1993","direct migration background","Rural Area","","","",""
"Never","1993","indirect migration background","Urban Area","","","",""
"Never","1993","indirect migration background","Rural Area","","","",""
"Daily","1994","no migration background","Urban Area","","","",""
"Daily","1994","no migration background","Rural Area","","","",""
"Daily","1994","direct migration background","Urban Area","","","",""
"Daily","1994","direct migration background","Rural Area","","","",""
"Daily","1994","indirect migration background","Urban Area","","","",""
"Daily","1994","indirect migration background","Rural Area","","","",""
"Min 1x per week","1994","no migration background","Urban Area","","","",""
"Min 1x per week","1994","no migration background","Rural Area","","","",""
"Min 1x per week","1994","direct migration background","Urban Area","","","",""
"Min 1x per week","1994","direct migration background","Rural Area","","","",""
"Min 1x per week","1994","indirect migration background","Urban Area","","","",""
"Min 1x per week","1994","indirect migration background","Rural Area","","","",""
"Min 1x per month","1994","no migration background","Urban Area","","","",""
"Min 1x per month","1994","no migration background","Rural Area","","","",""
"Min 1x per month","1994","direct migration background","Urban Area","","","",""
"Min 1x per month","1994","direct migration background","Rural Area","","","",""
"Min 1x per month","1994","indirect migration background","Urban Area","","","",""
"Min 1x per month","1994","indirect migration background","Rural Area","","","",""
"Rarely","1994","no migration background","Urban Area","","","",""
"Rarely","1994","no migration background","Rural Area","","","",""
"Rarely","1994","direct migration background","Urban Area","","","",""
"Rarely","1994","direct migration background","Rural Area","","","",""
"Rarely","1994","indirect migration background","Urban Area","","","",""
"Rarely","1994","indirect migration background","Rural Area","","","",""
"Never","1994","no migration background","Urban Area","","","",""
"Never","1994","no migration background","Rural Area","","","",""
"Never","1994","direct migration background","Urban Area","","","",""
"Never","1994","direct migration background","Rural Area","","","",""
"Never","1994","indirect migration background","Urban Area","","","",""
"Never","1994","indirect migration background","Rural Area","","","",""
"Daily","1995","no migration background","Urban Area","307","0.0524386532198173","0.0468346654860828","0.0580426409535519"
"Daily","1995","no migration background","Rural Area","207","0.0548074155847378","0.0476769564538531","0.0619378747156226"
"Daily","1995","direct migration background","Urban Area","211","0.0813510338666426","0.0702723208194554","0.0924297469138297"
"Daily","1995","direct migration background","Rural Area","34","0.0647113515337161","0.0423024451440475","0.0871202579233847"
"Daily","1995","indirect migration background","Urban Area","105","0.230594029131361","0.191011342553663","0.270176715709058"
"Daily","1995","indirect migration background","Rural Area","13","","",""
"Min 1x per week","1995","no migration background","Urban Area","2446","0.396124066385199","0.383828254267991","0.408419878502408"
"Min 1x per week","1995","no migration background","Rural Area","1323","0.357038827234278","0.342028582344356","0.3720490721242"
"Min 1x per week","1995","direct migration background","Urban Area","1218","0.460554599578519","0.440354789353143","0.480754409803895"
"Min 1x per week","1995","direct migration background","Rural Area","221","0.409314103062999","0.364525836862459","0.454102369263538"
"Min 1x per week","1995","indirect migration background","Urban Area","239","0.505586333135631","0.458602725715151","0.552569940556112"
"Min 1x per week","1995","indirect migration background","Rural Area","45","0.561057862207202","0.44874618240761","0.673369542006795"
"Min 1x per month","1995","no migration background","Urban Area","1913","0.309502754010528","0.297880751165175","0.32112475685588"
"Min 1x per month","1995","no migration background","Rural Area","1231","0.301219071742505","0.286846005242379","0.315592138242632"
"Min 1x per month","1995","direct migration background","Urban Area","573","0.28103998085783","0.262823293542511","0.299256668173149"
"Min 1x per month","1995","direct migration background","Rural Area","116","0.289132361827279","0.247837090945715","0.330427632708843"
"Min 1x per month","1995","indirect migration background","Urban Area","60","0.162678277651655","0.127995455857446","0.197361099445864"
"Min 1x per month","1995","indirect migration background","Rural Area","10","","",""
"Rarely","1995","no migration background","Urban Area","1238","0.206159495088806","0.195989141751745","0.216329848425866"
"Rarely","1995","no migration background","Rural Area","1030","0.251294285715729","0.237705377640085","0.264883193791373"
"Rarely","1995","direct migration background","Urban Area","267","0.138296998942977","0.124306984564652","0.152287013321302"
"Rarely","1995","direct migration background","Rural Area","82","0.199702361674686","0.163287810321141","0.23611691302823"
"Rarely","1995","indirect migration background","Urban Area","26","","",""
"Rarely","1995","indirect migration background","Rural Area","7","","",""
"Never","1995","no migration background","Urban Area","174","0.03577503129565","0.0311057833001109","0.0404442792911891"
"Never","1995","no migration background","Rural Area","123","0.0356403997227501","0.0298323748494501","0.04144842459605"
"Never","1995","direct migration background","Urban Area","70","0.0387573867540316","0.030935226103243","0.0465795474048202"
"Never","1995","direct migration background","Rural Area","10","","",""
"Never","1995","indirect migration background","Urban Area","5","","",""
"Never","1995","indirect migration background","Rural Area","","","",""
"Daily","1996","no migration background","Urban Area","","","",""
"Daily","1996","no migration background","Rural Area","","","",""
"Daily","1996","direct migration background","Urban Area","","","",""
"Daily","1996","direct migration background","Rural Area","","","",""
"Daily","1996","indirect migration background","Urban Area","","","",""
"Daily","1996","indirect migration background","Rural Area","","","",""
"Min 1x per week","1996","no migration background","Urban Area","","","",""
"Min 1x per week","1996","no migration background","Rural Area","","","",""
"Min 1x per week","1996","direct migration background","Urban Area","","","",""
"Min 1x per week","1996","direct migration background","Rural Area","","","",""
"Min 1x per week","1996","indirect migration background","Urban Area","","","",""
"Min 1x per week","1996","indirect migration background","Rural Area","","","",""
"Min 1x per month","1996","no migration background","Urban Area","","","",""
"Min 1x per month","1996","no migration background","Rural Area","","","",""
"Min 1x per month","1996","direct migration background","Urban Area","","","",""
"Min 1x per month","1996","direct migration background","Rural Area","","","",""
"Min 1x per month","1996","indirect migration background","Urban Area","","","",""
"Min 1x per month","1996","indirect migration background","Rural Area","","","",""
"Rarely","1996","no migration background","Urban Area","","","",""
"Rarely","1996","no migration background","Rural Area","","","",""
"Rarely","1996","direct migration background","Urban Area","","","",""
"Rarely","1996","direct migration background","Rural Area","","","",""
"Rarely","1996","indirect migration background","Urban Area","","","",""
"Rarely","1996","indirect migration background","Rural Area","","","",""
"Never","1996","no migration background","Urban Area","","","",""
"Never","1996","no migration background","Rural Area","","","",""
"Never","1996","direct migration background","Urban Area","","","",""
"Never","1996","direct migration background","Rural Area","","","",""
"Never","1996","indirect migration background","Urban Area","","","",""
"Never","1996","indirect migration background","Rural Area","","","",""
"Daily","1997","no migration background","Urban Area","","","",""
"Daily","1997","no migration background","Rural Area","","","",""
"Daily","1997","direct migration background","Urban Area","","","",""
"Daily","1997","direct migration background","Rural Area","","","",""
"Daily","1997","indirect migration background","Urban Area","","","",""
"Daily","1997","indirect migration background","Rural Area","","","",""
"Min 1x per week","1997","no migration background","Urban Area","","","",""
"Min 1x per week","1997","no migration background","Rural Area","","","",""
"Min 1x per week","1997","direct migration background","Urban Area","","","",""
"Min 1x per week","1997","direct migration background","Rural Area","","","",""
"Min 1x per week","1997","indirect migration background","Urban Area","","","",""
"Min 1x per week","1997","indirect migration background","Rural Area","","","",""
"Min 1x per month","1997","no migration background","Urban Area","","","",""
"Min 1x per month","1997","no migration background","Rural Area","","","",""
"Min 1x per month","1997","direct migration background","Urban Area","","","",""
"Min 1x per month","1997","direct migration background","Rural Area","","","",""
"Min 1x per month","1997","indirect migration background","Urban Area","","","",""
"Min 1x per month","1997","indirect migration background","Rural Area","","","",""
"Rarely","1997","no migration background","Urban Area","","","",""
"Rarely","1997","no migration background","Rural Area","","","",""
"Rarely","1997","direct migration background","Urban Area","","","",""
"Rarely","1997","direct migration background","Rural Area","","","",""
"Rarely","1997","indirect migration background","Urban Area","","","",""
"Rarely","1997","indirect migration background","Rural Area","","","",""
"Never","1997","no migration background","Urban Area","","","",""
"Never","1997","no migration background","Rural Area","","","",""
"Never","1997","direct migration background","Urban Area","","","",""
"Never","1997","direct migration background","Rural Area","","","",""
"Never","1997","indirect migration background","Urban Area","","","",""
"Never","1997","indirect migration background","Rural Area","","","",""
"Daily","1998","no migration background","Urban Area","381","0.0542155101373158","0.0488636291531694","0.0595673911214621"
"Daily","1998","no migration background","Rural Area","221","0.0444218480621751","0.0383111909888825","0.0505325051354678"
"Daily","1998","direct migration background","Urban Area","210","0.0891229614163048","0.076660870407086","0.101585052425524"
"Daily","1998","direct migration background","Rural Area","22","","",""
"Daily","1998","indirect migration background","Urban Area","137","0.286784902430765","0.247648778136177","0.325921026725353"
"Daily","1998","indirect migration background","Rural Area","20","","",""
"Min 1x per week","1998","no migration background","Urban Area","2880","0.41761666493602","0.405960868372072","0.429272461499968"
"Min 1x per week","1998","no migration background","Rural Area","1584","0.373538795066716","0.359191453338237","0.387886136795194"
"Min 1x per week","1998","direct migration background","Urban Area","1028","0.485491186065238","0.463631026827823","0.507351345302654"
"Min 1x per week","1998","direct migration background","Rural Area","181","0.335279924249215","0.289359250986982","0.381200597511449"
"Min 1x per week","1998","indirect migration background","Urban Area","273","0.49856351201898","0.455296428646384","0.541830595391576"
"Min 1x per week","1998","indirect migration background","Rural Area","50","0.626652751275273","0.526722543750729","0.726582958799817"
"Min 1x per month","1998","no migration background","Urban Area","2125","0.295704730598336","0.284918862606224","0.306490598590449"
"Min 1x per month","1998","no migration background","Rural Area","1367","0.303576880940868","0.28993961115312","0.317214150728616"
"Min 1x per month","1998","direct migration background","Urban Area","471","0.248161149653656","0.229268384992411","0.267053914314902"
"Min 1x per month","1998","direct migration background","Rural Area","113","0.310500490142897","0.265493165283051","0.355507815002744"
"Min 1x per month","1998","indirect migration background","Urban Area","75","0.13555319667854","0.105931261538859","0.16517513181822"
"Min 1x per month","1998","indirect migration background","Rural Area","13","","",""
"Rarely","1998","no migration background","Urban Area","1350","0.208296046771151","0.19869827321148","0.217893820330821"
"Rarely","1998","no migration background","Rural Area","1103","0.252909228276573","0.240017073250014","0.265801383303132"
"Rarely","1998","direct migration background","Urban Area","260","0.150352245200745","0.134719305499957","0.165985184901533"
"Rarely","1998","direct migration background","Rural Area","82","0.287878840972391","0.243836855229457","0.331920826715326"
"Rarely","1998","indirect migration background","Urban Area","25","","",""
"Rarely","1998","indirect migration background","Rural Area","6","","",""
"Never","1998","no migration background","Urban Area","141","0.0241670475571774","0.0205375365572208","0.0277965585571339"
"Never","1998","no migration background","Rural Area","92","0.025553247653668","0.0208731102536527","0.0302333850536834"
"Never","1998","direct migration background","Urban Area","39","0.026872457664056","0.0197994388593362","0.0339454764687758"
"Never","1998","direct migration background","Rural Area","8","","",""
"Never","1998","indirect migration background","Urban Area","3","","",""
"Never","1998","indirect migration background","Rural Area","1","","",""
"Daily","1999","no migration background","Urban Area","","","",""
"Daily","1999","no migration background","Rural Area","","","",""
"Daily","1999","direct migration background","Urban Area","","","",""
"Daily","1999","direct migration background","Rural Area","","","",""
"Daily","1999","indirect migration background","Urban Area","","","",""
"Daily","1999","indirect migration background","Rural Area","","","",""
"Min 1x per week","1999","no migration background","Urban Area","","","",""
"Min 1x per week","1999","no migration background","Rural Area","","","",""
"Min 1x per week","1999","direct migration background","Urban Area","","","",""
"Min 1x per week","1999","direct migration background","Rural Area","","","",""
"Min 1x per week","1999","indirect migration background","Urban Area","","","",""
"Min 1x per week","1999","indirect migration background","Rural Area","","","",""
"Min 1x per month","1999","no migration background","Urban Area","","","",""
"Min 1x per month","1999","no migration background","Rural Area","","","",""
"Min 1x per month","1999","direct migration background","Urban Area","","","",""
"Min 1x per month","1999","direct migration background","Rural Area","","","",""
"Min 1x per month","1999","indirect migration background","Urban Area","","","",""
"Min 1x per month","1999","indirect migration background","Rural Area","","","",""
"Rarely","1999","no migration background","Urban Area","","","",""
"Rarely","1999","no migration background","Rural Area","","","",""
"Rarely","1999","direct migration background","Urban Area","","","",""
"Rarely","1999","direct migration background","Rural Area","","","",""
"Rarely","1999","indirect migration background","Urban Area","","","",""
"Rarely","1999","indirect migration background","Rural Area","","","",""
"Never","1999","no migration background","Urban Area","","","",""
"Never","1999","no migration background","Rural Area","","","",""
"Never","1999","direct migration background","Urban Area","","","",""
"Never","1999","direct migration background","Rural Area","","","",""
"Never","1999","indirect migration background","Urban Area","","","",""
"Never","1999","indirect migration background","Rural Area","","","",""
"Daily","2000","no migration background","Urban Area","","","",""
"Daily","2000","no migration background","Rural Area","","","",""
"Daily","2000","direct migration background","Urban Area","","","",""
"Daily","2000","direct migration background","Rural Area","","","",""
"Daily","2000","indirect migration background","Urban Area","","","",""
"Daily","2000","indirect migration background","Rural Area","","","",""
"Min 1x per week","2000","no migration background","Urban Area","","","",""
"Min 1x per week","2000","no migration background","Rural Area","","","",""
"Min 1x per week","2000","direct migration background","Urban Area","","","",""
"Min 1x per week","2000","direct migration background","Rural Area","","","",""
"Min 1x per week","2000","indirect migration background","Urban Area","","","",""
"Min 1x per week","2000","indirect migration background","Rural Area","","","",""
"Min 1x per month","2000","no migration background","Urban Area","","","",""
"Min 1x per month","2000","no migration background","Rural Area","","","",""
"Min 1x per month","2000","direct migration background","Urban Area","","","",""
"Min 1x per month","2000","direct migration background","Rural Area","","","",""
"Min 1x per month","2000","indirect migration background","Urban Area","","","",""
"Min 1x per month","2000","indirect migration background","Rural Area","","","",""
"Rarely","2000","no migration background","Urban Area","","","",""
"Rarely","2000","no migration background","Rural Area","","","",""
"Rarely","2000","direct migration background","Urban Area","","","",""
"Rarely","2000","direct migration background","Rural Area","","","",""
"Rarely","2000","indirect migration background","Urban Area","","","",""
"Rarely","2000","indirect migration background","Rural Area","","","",""
"Never","2000","no migration background","Urban Area","","","",""
"Never","2000","no migration background","Rural Area","","","",""
"Never","2000","direct migration background","Urban Area","","","",""
"Never","2000","direct migration background","Rural Area","","","",""
"Never","2000","indirect migration background","Urban Area","","","",""
"Never","2000","indirect migration background","Rural Area","","","",""
"Daily","2001","no migration background","Urban Area","","","",""
"Daily","2001","no migration background","Rural Area","","","",""
"Daily","2001","direct migration background","Urban Area","","","",""
"Daily","2001","direct migration background","Rural Area","","","",""
"Daily","2001","indirect migration background","Urban Area","","","",""
"Daily","2001","indirect migration background","Rural Area","","","",""
"Min 1x per week","2001","no migration background","Urban Area","","","",""
"Min 1x per week","2001","no migration background","Rural Area","","","",""
"Min 1x per week","2001","direct migration background","Urban Area","","","",""
"Min 1x per week","2001","direct migration background","Rural Area","","","",""
"Min 1x per week","2001","indirect migration background","Urban Area","","","",""
"Min 1x per week","2001","indirect migration background","Rural Area","","","",""
"Min 1x per month","2001","no migration background","Urban Area","","","",""
"Min 1x per month","2001","no migration background","Rural Area","","","",""
"Min 1x per month","2001","direct migration background","Urban Area","","","",""
"Min 1x per month","2001","direct migration background","Rural Area","","","",""
"Min 1x per month","2001","indirect migration background","Urban Area","","","",""
"Min 1x per month","2001","indirect migration background","Rural Area","","","",""
"Rarely","2001","no migration background","Urban Area","","","",""
"Rarely","2001","no migration background","Rural Area","","","",""
"Rarely","2001","direct migration background","Urban Area","","","",""
"Rarely","2001","direct migration background","Rural Area","","","",""
"Rarely","2001","indirect migration background","Urban Area","","","",""
"Rarely","2001","indirect migration background","Rural Area","","","",""
"Never","2001","no migration background","Urban Area","","","",""
"Never","2001","no migration background","Rural Area","","","",""
"Never","2001","direct migration background","Urban Area","","","",""
"Never","2001","direct migration background","Rural Area","","","",""
"Never","2001","indirect migration background","Urban Area","","","",""
"Never","2001","indirect migration background","Rural Area","","","",""
"Daily","2002","no migration background","Urban Area","","","",""
"Daily","2002","no migration background","Rural Area","","","",""
"Daily","2002","direct migration background","Urban Area","","","",""
"Daily","2002","direct migration background","Rural Area","","","",""
"Daily","2002","indirect migration background","Urban Area","","","",""
"Daily","2002","indirect migration background","Rural Area","","","",""
"Min 1x per week","2002","no migration background","Urban Area","","","",""
"Min 1x per week","2002","no migration background","Rural Area","","","",""
"Min 1x per week","2002","direct migration background","Urban Area","","","",""
"Min 1x per week","2002","direct migration background","Rural Area","","","",""
"Min 1x per week","2002","indirect migration background","Urban Area","","","",""
"Min 1x per week","2002","indirect migration background","Rural Area","","","",""
"Min 1x per month","2002","no migration background","Urban Area","","","",""
"Min 1x per month","2002","no migration background","Rural Area","","","",""
"Min 1x per month","2002","direct migration background","Urban Area","","","",""
"Min 1x per month","2002","direct migration background","Rural Area","","","",""
"Min 1x per month","2002","indirect migration background","Urban Area","","","",""
"Min 1x per month","2002","indirect migration background","Rural Area","","","",""
"Rarely","2002","no migration background","Urban Area","","","",""
"Rarely","2002","no migration background","Rural Area","","","",""
"Rarely","2002","direct migration background","Urban Area","","","",""
"Rarely","2002","direct migration background","Rural Area","","","",""
"Rarely","2002","indirect migration background","Urban Area","","","",""
"Rarely","2002","indirect migration background","Rural Area","","","",""
"Never","2002","no migration background","Urban Area","","","",""
"Never","2002","no migration background","Rural Area","","","",""
"Never","2002","direct migration background","Urban Area","","","",""
"Never","2002","direct migration background","Rural Area","","","",""
"Never","2002","indirect migration background","Urban Area","","","",""
"Never","2002","indirect migration background","Rural Area","","","",""
"Daily","2003","no migration background","Urban Area","528","0.0414838938404754","0.0379205745261627","0.0450472131547881"
"Daily","2003","no migration background","Rural Area","317","0.0466779906353275","0.0416497215675453","0.0517062597031097"
"Daily","2003","direct migration background","Urban Area","119","0.0609233862831512","0.0508619331354044","0.0709848394308979"
"Daily","2003","direct migration background","Rural Area","16","","",""
"Daily","2003","indirect migration background","Urban Area","96","0.120373034350395","0.0960407101721632","0.144705358528626"
"Daily","2003","indirect migration background","Rural Area","8","","",""
"Min 1x per week","2003","no migration background","Urban Area","4965","0.407327570975958","0.398547570422996","0.41610757152892"
"Min 1x per week","2003","no migration background","Rural Area","2555","0.38987529199979","0.37824970779897","0.40150087620061"
"Min 1x per week","2003","direct migration background","Urban Area","1034","0.464890701460917","0.443910248607289","0.485871154314544"
"Min 1x per week","2003","direct migration background","Rural Area","199","0.410431284908543","0.365575904221787","0.455286665595299"
"Min 1x per week","2003","indirect migration background","Urban Area","413","0.550807942783855","0.513612832239931","0.588003053327779"
"Min 1x per week","2003","indirect migration background","Rural Area","42","0.403887143185857","0.307716537849702","0.500057748522013"
"Min 1x per month","2003","no migration background","Urban Area","4052","0.317403437516918","0.30908573969239","0.325721135341446"
"Min 1x per month","2003","no migration background","Rural Area","2155","0.299603220378955","0.288684093010675","0.310522347747235"
"Min 1x per month","2003","direct migration background","Urban Area","599","0.266100580318337","0.247511437576786","0.284689723059888"
"Min 1x per month","2003","direct migration background","Rural Area","147","0.321972400833631","0.27936744569545","0.364577355971813"
"Min 1x per month","2003","indirect migration background","Urban Area","109","0.173202947705032","0.144905528945957","0.201500366464107"
"Min 1x per month","2003","indirect migration background","Rural Area","33","0.251935908209109","0.16684904154204","0.337022774876178"
"Rarely","2003","no migration background","Urban Area","2167","0.200220485388244","0.19306968474896","0.207371286027527"
"Rarely","2003","no migration background","Rural Area","1532","0.228144358346343","0.218141697783961","0.238147018908724"
"Rarely","2003","direct migration background","Urban Area","337","0.170573693197133","0.154751630231053","0.186395756163213"
"Rarely","2003","direct migration background","Rural Area","85","0.19448156327892","0.158390135414601","0.230572991143239"
"Rarely","2003","indirect migration background","Urban Area","58","0.110696934659875","0.0872350759779178","0.134158793341832"
"Rarely","2003","indirect migration background","Rural Area","15","","",""
"Never","2003","no migration background","Urban Area","318","0.0335646122784045","0.0303461938466395","0.0367830307101696"
"Never","2003","no migration background","Rural Area","202","0.0356991386395847","0.0312765375445001","0.0401217397346692"
"Never","2003","direct migration background","Urban Area","82","0.0375116387404626","0.0295188388281749","0.0455044386527504"
"Never","2003","direct migration background","Rural Area","15","","",""
"Never","2003","indirect migration background","Urban Area","11","","",""
"Never","2003","indirect migration background","Rural Area","2","","",""
"Daily","2004","no migration background","Urban Area","","","",""
"Daily","2004","no migration background","Rural Area","","","",""
"Daily","2004","direct migration background","Urban Area","","","",""
"Daily","2004","direct migration background","Rural Area","","","",""
"Daily","2004","indirect migration background","Urban Area","","","",""
"Daily","2004","indirect migration background","Rural Area","","","",""
"Min 1x per week","2004","no migration background","Urban Area","","","",""
"Min 1x per week","2004","no migration background","Rural Area","","","",""
"Min 1x per week","2004","direct migration background","Urban Area","","","",""
"Min 1x per week","2004","direct migration background","Rural Area","","","",""
"Min 1x per week","2004","indirect migration background","Urban Area","","","",""
"Min 1x per week","2004","indirect migration background","Rural Area","","","",""
"Min 1x per month","2004","no migration background","Urban Area","","","",""
"Min 1x per month","2004","no migration background","Rural Area","","","",""
"Min 1x per month","2004","direct migration background","Urban Area","","","",""
"Min 1x per month","2004","direct migration background","Rural Area","","","",""
"Min 1x per month","2004","indirect migration background","Urban Area","","","",""
"Min 1x per month","2004","indirect migration background","Rural Area","","","",""
"Rarely","2004","no migration background","Urban Area","","","",""
"Rarely","2004","no migration background","Rural Area","","","",""
"Rarely","2004","direct migration background","Urban Area","","","",""
"Rarely","2004","direct migration background","Rural Area","","","",""
"Rarely","2004","indirect migration background","Urban Area","","","",""
