"pli0080","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Never","1990","college entrance qualification","no migration background","14","","",""
"Never","1990","college entrance qualification","direct migration background","","","",""
"Never","1990","college entrance qualification","indirect migration background","1","","",""
"Never","1990","Other degree","no migration background","3","","",""
"Never","1990","Other degree","direct migration background","33","0.0203983785822945","0.0114423660284667","0.0293543911361223"
"Never","1990","Other degree","indirect migration background","","","",""
"Never","1990","no degree/no degree yet","no migration background","8","","",""
"Never","1990","no degree/no degree yet","direct migration background","16","","",""
"Never","1990","no degree/no degree yet","indirect migration background","3","","",""
"Daily","1991","lower secondary degree","no migration background","","","",""
"Daily","1991","lower secondary degree","direct migration background","","","",""
"Daily","1991","lower secondary degree","indirect migration background","","","",""
"Daily","1991","secondary school degree","no migration background","","","",""
"Daily","1991","secondary school degree","direct migration background","","","",""
"Daily","1991","secondary school degree","indirect migration background","","","",""
"Daily","1991","college entrance qualification","no migration background","","","",""
"Daily","1991","college entrance qualification","direct migration background","","","",""
"Daily","1991","college entrance qualification","indirect migration background","","","",""
"Daily","1991","Other degree","no migration background","","","",""
"Daily","1991","Other degree","direct migration background","","","",""
"Daily","1991","Other degree","indirect migration background","","","",""
"Daily","1991","no degree/no degree yet","no migration background","","","",""
"Daily","1991","no degree/no degree yet","direct migration background","","","",""
"Daily","1991","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1991","lower secondary degree","no migration background","","","",""
"Min 1x per week","1991","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1991","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1991","secondary school degree","no migration background","","","",""
"Min 1x per week","1991","secondary school degree","direct migration background","","","",""
"Min 1x per week","1991","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1991","college entrance qualification","no migration background","","","",""
"Min 1x per week","1991","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1991","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1991","Other degree","no migration background","","","",""
"Min 1x per week","1991","Other degree","direct migration background","","","",""
"Min 1x per week","1991","Other degree","indirect migration background","","","",""
"Min 1x per week","1991","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1991","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1991","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1991","lower secondary degree","no migration background","","","",""
"Min 1x per month","1991","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1991","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1991","secondary school degree","no migration background","","","",""
"Min 1x per month","1991","secondary school degree","direct migration background","","","",""
"Min 1x per month","1991","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1991","college entrance qualification","no migration background","","","",""
"Min 1x per month","1991","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1991","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1991","Other degree","no migration background","","","",""
"Min 1x per month","1991","Other degree","direct migration background","","","",""
"Min 1x per month","1991","Other degree","indirect migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1991","lower secondary degree","no migration background","","","",""
"Rarely","1991","lower secondary degree","direct migration background","","","",""
"Rarely","1991","lower secondary degree","indirect migration background","","","",""
"Rarely","1991","secondary school degree","no migration background","","","",""
"Rarely","1991","secondary school degree","direct migration background","","","",""
"Rarely","1991","secondary school degree","indirect migration background","","","",""
"Rarely","1991","college entrance qualification","no migration background","","","",""
"Rarely","1991","college entrance qualification","direct migration background","","","",""
"Rarely","1991","college entrance qualification","indirect migration background","","","",""
"Rarely","1991","Other degree","no migration background","","","",""
"Rarely","1991","Other degree","direct migration background","","","",""
"Rarely","1991","Other degree","indirect migration background","","","",""
"Rarely","1991","no degree/no degree yet","no migration background","","","",""
"Rarely","1991","no degree/no degree yet","direct migration background","","","",""
"Rarely","1991","no degree/no degree yet","indirect migration background","","","",""
"Never","1991","lower secondary degree","no migration background","","","",""
"Never","1991","lower secondary degree","direct migration background","","","",""
"Never","1991","lower secondary degree","indirect migration background","","","",""
"Never","1991","secondary school degree","no migration background","","","",""
"Never","1991","secondary school degree","direct migration background","","","",""
"Never","1991","secondary school degree","indirect migration background","","","",""
"Never","1991","college entrance qualification","no migration background","","","",""
"Never","1991","college entrance qualification","direct migration background","","","",""
"Never","1991","college entrance qualification","indirect migration background","","","",""
"Never","1991","Other degree","no migration background","","","",""
"Never","1991","Other degree","direct migration background","","","",""
"Never","1991","Other degree","indirect migration background","","","",""
"Never","1991","no degree/no degree yet","no migration background","","","",""
"Never","1991","no degree/no degree yet","direct migration background","","","",""
"Never","1991","no degree/no degree yet","indirect migration background","","","",""
"Daily","1992","lower secondary degree","no migration background","","","",""
"Daily","1992","lower secondary degree","direct migration background","","","",""
"Daily","1992","lower secondary degree","indirect migration background","","","",""
"Daily","1992","secondary school degree","no migration background","","","",""
"Daily","1992","secondary school degree","direct migration background","","","",""
"Daily","1992","secondary school degree","indirect migration background","","","",""
"Daily","1992","college entrance qualification","no migration background","","","",""
"Daily","1992","college entrance qualification","direct migration background","","","",""
"Daily","1992","college entrance qualification","indirect migration background","","","",""
"Daily","1992","Other degree","no migration background","","","",""
"Daily","1992","Other degree","direct migration background","","","",""
"Daily","1992","Other degree","indirect migration background","","","",""
"Daily","1992","no degree/no degree yet","no migration background","","","",""
"Daily","1992","no degree/no degree yet","direct migration background","","","",""
"Daily","1992","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1992","lower secondary degree","no migration background","","","",""
"Min 1x per week","1992","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1992","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1992","secondary school degree","no migration background","","","",""
"Min 1x per week","1992","secondary school degree","direct migration background","","","",""
"Min 1x per week","1992","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1992","college entrance qualification","no migration background","","","",""
"Min 1x per week","1992","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1992","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1992","Other degree","no migration background","","","",""
"Min 1x per week","1992","Other degree","direct migration background","","","",""
"Min 1x per week","1992","Other degree","indirect migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1992","lower secondary degree","no migration background","","","",""
"Min 1x per month","1992","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1992","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1992","secondary school degree","no migration background","","","",""
"Min 1x per month","1992","secondary school degree","direct migration background","","","",""
"Min 1x per month","1992","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1992","college entrance qualification","no migration background","","","",""
"Min 1x per month","1992","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1992","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1992","Other degree","no migration background","","","",""
"Min 1x per month","1992","Other degree","direct migration background","","","",""
"Min 1x per month","1992","Other degree","indirect migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1992","lower secondary degree","no migration background","","","",""
"Rarely","1992","lower secondary degree","direct migration background","","","",""
"Rarely","1992","lower secondary degree","indirect migration background","","","",""
"Rarely","1992","secondary school degree","no migration background","","","",""
"Rarely","1992","secondary school degree","direct migration background","","","",""
"Rarely","1992","secondary school degree","indirect migration background","","","",""
"Rarely","1992","college entrance qualification","no migration background","","","",""
"Rarely","1992","college entrance qualification","direct migration background","","","",""
"Rarely","1992","college entrance qualification","indirect migration background","","","",""
"Rarely","1992","Other degree","no migration background","","","",""
"Rarely","1992","Other degree","direct migration background","","","",""
"Rarely","1992","Other degree","indirect migration background","","","",""
"Rarely","1992","no degree/no degree yet","no migration background","","","",""
"Rarely","1992","no degree/no degree yet","direct migration background","","","",""
"Rarely","1992","no degree/no degree yet","indirect migration background","","","",""
"Never","1992","lower secondary degree","no migration background","","","",""
"Never","1992","lower secondary degree","direct migration background","","","",""
"Never","1992","lower secondary degree","indirect migration background","","","",""
"Never","1992","secondary school degree","no migration background","","","",""
"Never","1992","secondary school degree","direct migration background","","","",""
"Never","1992","secondary school degree","indirect migration background","","","",""
"Never","1992","college entrance qualification","no migration background","","","",""
"Never","1992","college entrance qualification","direct migration background","","","",""
"Never","1992","college entrance qualification","indirect migration background","","","",""
"Never","1992","Other degree","no migration background","","","",""
"Never","1992","Other degree","direct migration background","","","",""
"Never","1992","Other degree","indirect migration background","","","",""
"Never","1992","no degree/no degree yet","no migration background","","","",""
"Never","1992","no degree/no degree yet","direct migration background","","","",""
"Never","1992","no degree/no degree yet","indirect migration background","","","",""
"Daily","1993","lower secondary degree","no migration background","","","",""
"Daily","1993","lower secondary degree","direct migration background","","","",""
"Daily","1993","lower secondary degree","indirect migration background","","","",""
"Daily","1993","secondary school degree","no migration background","","","",""
"Daily","1993","secondary school degree","direct migration background","","","",""
"Daily","1993","secondary school degree","indirect migration background","","","",""
"Daily","1993","college entrance qualification","no migration background","","","",""
"Daily","1993","college entrance qualification","direct migration background","","","",""
"Daily","1993","college entrance qualification","indirect migration background","","","",""
"Daily","1993","Other degree","no migration background","","","",""
"Daily","1993","Other degree","direct migration background","","","",""
"Daily","1993","Other degree","indirect migration background","","","",""
"Daily","1993","no degree/no degree yet","no migration background","","","",""
"Daily","1993","no degree/no degree yet","direct migration background","","","",""
"Daily","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1993","lower secondary degree","no migration background","","","",""
"Min 1x per week","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1993","secondary school degree","no migration background","","","",""
"Min 1x per week","1993","secondary school degree","direct migration background","","","",""
"Min 1x per week","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1993","college entrance qualification","no migration background","","","",""
"Min 1x per week","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1993","Other degree","no migration background","","","",""
"Min 1x per week","1993","Other degree","direct migration background","","","",""
"Min 1x per week","1993","Other degree","indirect migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1993","lower secondary degree","no migration background","","","",""
"Min 1x per month","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1993","secondary school degree","no migration background","","","",""
"Min 1x per month","1993","secondary school degree","direct migration background","","","",""
"Min 1x per month","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1993","college entrance qualification","no migration background","","","",""
"Min 1x per month","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1993","Other degree","no migration background","","","",""
"Min 1x per month","1993","Other degree","direct migration background","","","",""
"Min 1x per month","1993","Other degree","indirect migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1993","lower secondary degree","no migration background","","","",""
"Rarely","1993","lower secondary degree","direct migration background","","","",""
"Rarely","1993","lower secondary degree","indirect migration background","","","",""
"Rarely","1993","secondary school degree","no migration background","","","",""
"Rarely","1993","secondary school degree","direct migration background","","","",""
"Rarely","1993","secondary school degree","indirect migration background","","","",""
"Rarely","1993","college entrance qualification","no migration background","","","",""
"Rarely","1993","college entrance qualification","direct migration background","","","",""
"Rarely","1993","college entrance qualification","indirect migration background","","","",""
"Rarely","1993","Other degree","no migration background","","","",""
"Rarely","1993","Other degree","direct migration background","","","",""
"Rarely","1993","Other degree","indirect migration background","","","",""
"Rarely","1993","no degree/no degree yet","no migration background","","","",""
"Rarely","1993","no degree/no degree yet","direct migration background","","","",""
"Rarely","1993","no degree/no degree yet","indirect migration background","","","",""
"Never","1993","lower secondary degree","no migration background","","","",""
"Never","1993","lower secondary degree","direct migration background","","","",""
"Never","1993","lower secondary degree","indirect migration background","","","",""
"Never","1993","secondary school degree","no migration background","","","",""
"Never","1993","secondary school degree","direct migration background","","","",""
"Never","1993","secondary school degree","indirect migration background","","","",""
"Never","1993","college entrance qualification","no migration background","","","",""
"Never","1993","college entrance qualification","direct migration background","","","",""
"Never","1993","college entrance qualification","indirect migration background","","","",""
"Never","1993","Other degree","no migration background","","","",""
"Never","1993","Other degree","direct migration background","","","",""
"Never","1993","Other degree","indirect migration background","","","",""
"Never","1993","no degree/no degree yet","no migration background","","","",""
"Never","1993","no degree/no degree yet","direct migration background","","","",""
"Never","1993","no degree/no degree yet","indirect migration background","","","",""
"Daily","1994","lower secondary degree","no migration background","","","",""
"Daily","1994","lower secondary degree","direct migration background","","","",""
"Daily","1994","lower secondary degree","indirect migration background","","","",""
"Daily","1994","secondary school degree","no migration background","","","",""
"Daily","1994","secondary school degree","direct migration background","","","",""
"Daily","1994","secondary school degree","indirect migration background","","","",""
"Daily","1994","college entrance qualification","no migration background","","","",""
"Daily","1994","college entrance qualification","direct migration background","","","",""
"Daily","1994","college entrance qualification","indirect migration background","","","",""
"Daily","1994","Other degree","no migration background","","","",""
"Daily","1994","Other degree","direct migration background","","","",""
"Daily","1994","Other degree","indirect migration background","","","",""
"Daily","1994","no degree/no degree yet","no migration background","","","",""
"Daily","1994","no degree/no degree yet","direct migration background","","","",""
"Daily","1994","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1994","lower secondary degree","no migration background","","","",""
"Min 1x per week","1994","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1994","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1994","secondary school degree","no migration background","","","",""
"Min 1x per week","1994","secondary school degree","direct migration background","","","",""
"Min 1x per week","1994","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1994","college entrance qualification","no migration background","","","",""
"Min 1x per week","1994","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1994","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1994","Other degree","no migration background","","","",""
"Min 1x per week","1994","Other degree","direct migration background","","","",""
"Min 1x per week","1994","Other degree","indirect migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1994","lower secondary degree","no migration background","","","",""
"Min 1x per month","1994","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1994","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1994","secondary school degree","no migration background","","","",""
"Min 1x per month","1994","secondary school degree","direct migration background","","","",""
"Min 1x per month","1994","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1994","college entrance qualification","no migration background","","","",""
"Min 1x per month","1994","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1994","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1994","Other degree","no migration background","","","",""
"Min 1x per month","1994","Other degree","direct migration background","","","",""
"Min 1x per month","1994","Other degree","indirect migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1994","lower secondary degree","no migration background","","","",""
"Rarely","1994","lower secondary degree","direct migration background","","","",""
"Rarely","1994","lower secondary degree","indirect migration background","","","",""
"Rarely","1994","secondary school degree","no migration background","","","",""
"Rarely","1994","secondary school degree","direct migration background","","","",""
"Rarely","1994","secondary school degree","indirect migration background","","","",""
"Rarely","1994","college entrance qualification","no migration background","","","",""
"Rarely","1994","college entrance qualification","direct migration background","","","",""
"Rarely","1994","college entrance qualification","indirect migration background","","","",""
"Rarely","1994","Other degree","no migration background","","","",""
"Rarely","1994","Other degree","direct migration background","","","",""
"Rarely","1994","Other degree","indirect migration background","","","",""
"Rarely","1994","no degree/no degree yet","no migration background","","","",""
"Rarely","1994","no degree/no degree yet","direct migration background","","","",""
"Rarely","1994","no degree/no degree yet","indirect migration background","","","",""
"Never","1994","lower secondary degree","no migration background","","","",""
"Never","1994","lower secondary degree","direct migration background","","","",""
"Never","1994","lower secondary degree","indirect migration background","","","",""
"Never","1994","secondary school degree","no migration background","","","",""
"Never","1994","secondary school degree","direct migration background","","","",""
"Never","1994","secondary school degree","indirect migration background","","","",""
"Never","1994","college entrance qualification","no migration background","","","",""
"Never","1994","college entrance qualification","direct migration background","","","",""
"Never","1994","college entrance qualification","indirect migration background","","","",""
"Never","1994","Other degree","no migration background","","","",""
"Never","1994","Other degree","direct migration background","","","",""
"Never","1994","Other degree","indirect migration background","","","",""
"Never","1994","no degree/no degree yet","no migration background","","","",""
"Never","1994","no degree/no degree yet","direct migration background","","","",""
"Never","1994","no degree/no degree yet","indirect migration background","","","",""
"Daily","1995","lower secondary degree","no migration background","199","0.0485645267132976","0.0423425601748952","0.0547864932517001"
"Daily","1995","lower secondary degree","direct migration background","57","0.0692463726471736","0.0494536547450462","0.0890390905493011"
"Daily","1995","lower secondary degree","indirect migration background","47","0.212217586942568","0.153925310542352","0.270509863342783"
"Daily","1995","secondary school degree","no migration background","144","0.0442541717539953","0.0371998573433579","0.0513084861646326"
"Daily","1995","secondary school degree","direct migration background","16","","",""
"Daily","1995","secondary school degree","indirect migration background","23","","",""
"Daily","1995","college entrance qualification","no migration background","83","0.0546516042586999","0.0437040948275574","0.0655991136898425"
"Daily","1995","college entrance qualification","direct migration background","14","","",""
"Daily","1995","college entrance qualification","indirect migration background","8","","",""
"Daily","1995","Other degree","no migration background","11","","",""
"Daily","1995","Other degree","direct migration background","87","0.0817415626094881","0.0655143112650566","0.0979688139539196"
"Daily","1995","Other degree","indirect migration background","7","","",""
"Daily","1995","no degree/no degree yet","no migration background","55","0.17657015845975","0.128529122673152","0.224611194246349"
"Daily","1995","no degree/no degree yet","direct migration background","55","0.119663386995181","0.0925382603813593","0.146788513609002"
"Daily","1995","no degree/no degree yet","indirect migration background","22","","",""
"Min 1x per week","1995","lower secondary degree","no migration background","1572","0.34310197479881","0.329360320838458","0.356843628759162"
"Min 1x per week","1995","lower secondary degree","direct migration background","298","0.375072859937986","0.337327630907164","0.412818088968808"
"Min 1x per week","1995","lower secondary degree","indirect migration background","96","0.43504374234295","0.364364633720554","0.505722850965346"
"Min 1x per week","1995","secondary school degree","no migration background","1248","0.401032578516242","0.384221409047757","0.417843747984728"
"Min 1x per week","1995","secondary school degree","direct migration background","77","0.374467880334189","0.305467849874875","0.443467910793503"
"Min 1x per week","1995","secondary school degree","indirect migration background","73","0.588098712471179","0.499295479619796","0.676901945322562"
"Min 1x per week","1995","college entrance qualification","no migration background","729","0.459677414837312","0.435674108458984","0.48368072121564"
"Min 1x per week","1995","college entrance qualification","direct migration background","85","0.42974664654642","0.360264863070778","0.499228430022061"
"Min 1x per week","1995","college entrance qualification","indirect migration background","40","0.63884875400226","0.518309983225017","0.759387524779504"
"Min 1x per week","1995","Other degree","no migration background","18","","",""
"Min 1x per week","1995","Other degree","direct migration background","597","0.524039287726063","0.49445858355788","0.553619991894246"
"Min 1x per week","1995","Other degree","indirect migration background","6","","",""
"Min 1x per week","1995","no degree/no degree yet","no migration background","121","0.544460085728899","0.481713998415258","0.607206173042541"
"Min 1x per week","1995","no degree/no degree yet","direct migration background","301","0.516467438658133","0.474703535329638","0.558231341986627"
"Min 1x per week","1995","no degree/no degree yet","indirect migration background","33","0.442802294942487","0.322966733678536","0.562637856206439"
"Min 1x per month","1995","lower secondary degree","no migration background","1454","0.308628720059059","0.295258078165732","0.321999361952387"
"Min 1x per month","1995","lower secondary degree","direct migration background","168","0.335765430819998","0.298946745317414","0.372584116322582"
"Min 1x per month","1995","lower secondary degree","indirect migration background","30","0.212316122574193","0.154013961331809","0.270618283816578"
"Min 1x per month","1995","secondary school degree","no migration background","1056","0.316268099281683","0.300317495980562","0.332218702582804"
"Min 1x per month","1995","secondary school degree","direct migration background","45","0.230647244199659","0.170591565302712","0.290702923096607"
"Min 1x per month","1995","secondary school degree","indirect migration background","15","","",""
"Min 1x per month","1995","college entrance qualification","no migration background","536","0.30685014642148","0.284637788641822","0.329062504201138"
"Min 1x per month","1995","college entrance qualification","direct migration background","65","0.36326095689809","0.295758296905332","0.430763616890849"
"Min 1x per month","1995","college entrance qualification","indirect migration background","10","","",""
"Min 1x per month","1995","Other degree","no migration background","20","","",""
"Min 1x per month","1995","Other degree","direct migration background","264","0.247148401247513","0.221599359105787","0.272697443389239"
"Min 1x per month","1995","Other degree","indirect migration background","1","","",""
"Min 1x per month","1995","no degree/no degree yet","no migration background","35","0.149891554354113","0.104917073903184","0.194866034805043"
"Min 1x per month","1995","no degree/no degree yet","direct migration background","121","0.215108314005006","0.180768320486841","0.249448307523172"
"Min 1x per month","1995","no degree/no degree yet","indirect migration background","6","","",""
"Rarely","1995","lower secondary degree","no migration background","1153","0.248327353394314","0.235821737818861","0.260832968969767"
"Rarely","1995","lower secondary degree","direct migration background","94","0.175078766388111","0.14545007079","0.204707461986223"
"Rarely","1995","lower secondary degree","indirect migration background","15","","",""
"Rarely","1995","secondary school degree","no migration background","757","0.21828213872192","0.2041130925353","0.232451184908539"
"Rarely","1995","secondary school degree","direct migration background","44","0.261382179256922","0.198740258317013","0.32402410019683"
"Rarely","1995","secondary school degree","indirect migration background","6","","",""
"Rarely","1995","college entrance qualification","no migration background","290","0.163782969262146","0.145958697336803","0.181607241187488"
"Rarely","1995","college entrance qualification","direct migration background","29","","",""
"Rarely","1995","college entrance qualification","indirect migration background","3","","",""
"Rarely","1995","Other degree","no migration background","17","","",""
"Rarely","1995","Other degree","direct migration background","112","0.112771298004895","0.0940361075435853","0.131506488466205"
"Rarely","1995","Other degree","indirect migration background","","","",""
"Rarely","1995","no degree/no degree yet","no migration background","27","","",""
