"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","1.44","1","344","1","1","2","2","4","1.37","1.51","1","4","1","1"
"2008","direct migration background","Urban Area","1.44","1","1548","1","1","2","2","4","1.41","1.47","1","4","1","1"
"2008","indirect migration background","Rural Area","1.51","1","112","1","1","2","2","3","1.4","1.62","1","3","1","2"
"2008","indirect migration background","Urban Area","1.38","1","656","1","1","2","2","3","1.33","1.43","1","4","1","1"
"2008","no migration background","Rural Area","1.56","1","6042","1","1","2","3","4","1.54","1.58","1","4","1","1"
"2008","no migration background","Urban Area","1.53","1","10513","1","1","2","3","4","1.52","1.54","1","4","1","1"
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2009","no migration background","Rural Area","","","","","","","","","","","","","",""
"2009","no migration background","Urban Area","","","","","","","","","","","","","",""
"2010","direct migration background","Rural Area","1.16","1","334","1","1","1","2","2","1.12","1.2","1","3","1","1"
"2010","direct migration background","Urban Area","1.21","1","1093","1","1","1","2","3","1.18","1.24","1","4","1","1"
"2010","indirect migration background","Rural Area","1.14","1","97","1","1","1","2","2","1.06","1.22","1","2","1","1"
"2010","indirect migration background","Urban Area","1.24","1","393","1","1","1","2","3","1.2","1.28","1","3","1","1"
"2010","no migration background","Rural Area","1.33","1","2133","1","1","2","2","3","1.31","1.35","1","4","1","1"
"2010","no migration background","Urban Area","1.34","1","3259","1","1","2","2","4","1.32","1.36","1","4","1","1"
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","1.41","1","767","1","1","2","2","4","1.36","1.46","1","4","1","1"
"2012","direct migration background","Urban Area","1.44","1","2262","1","1","2","2","4","1.41","1.47","1","4","1","1"
"2012","indirect migration background","Rural Area","1.51","1","246","1","1","2","2","3","1.43","1.59","1","4","1","1"
"2012","indirect migration background","Urban Area","1.37","1","1030","1","1","2","2","4","1.33","1.41","1","4","1","1"
"2012","no migration background","Rural Area","1.54","1","8867","1","1","2","2","4","1.53","1.55","1","4","1","1"
"2012","no migration background","Urban Area","1.54","1","14255","1","1","2","2","4","1.53","1.55","1","4","1","1"
"2013","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2013","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2013","no migration background","Rural Area","","","","","","","","","","","","","",""
"2013","no migration background","Urban Area","","","","","","","","","","","","","",""
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","1.42","1","1248","1","1","2","2","4","1.38","1.46","1","4","1","1"
"2016","direct migration background","Urban Area","1.44","1","3623","1","1","2","2","4","1.42","1.46","1","4","1","1"
"2016","indirect migration background","Rural Area","1.59","1","310","1","1","2","2","4","1.51","1.67","1","4","1","1"
"2016","indirect migration background","Urban Area","1.43","1","1255","1","1","2","2","4","1.39","1.47","1","4","1","1"
"2016","no migration background","Rural Area","1.58","1","6750","1","1","2","3","4","1.56","1.6","1","4","1","1"
"2016","no migration background","Urban Area","1.56","1","10979","1","1","2","3","4","1.55","1.57","1","4","1","1"
