"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2011","Rural Area","Female","","","","","","","","","","","","","",""
"2011","Rural Area","Male","","","","","","","","","","","","","",""
"2011","Urban Area","Female","","","","","","","","","","","","","",""
"2011","Urban Area","Male","","","","","","","","","","","","","",""
"2012","Rural Area","Female","1.55","1","5319","1","1","2","3","4","1.53","1.57","1","4","1","1"
"2012","Rural Area","Male","1.51","1","4561","1","1","2","2","4","1.49","1.53","1","4","1","1"
"2012","Urban Area","Female","1.55","1","9608","1","1","2","3","4","1.54","1.56","1","4","1","1"
"2012","Urban Area","Male","1.49","1","7939","1","1","2","2","4","1.48","1.5","1","4","1","1"
"2013","Rural Area","Female","","","","","","","","","","","","","",""
"2013","Rural Area","Male","","","","","","","","","","","","","",""
"2013","Urban Area","Female","","","","","","","","","","","","","",""
"2013","Urban Area","Male","","","","","","","","","","","","","",""
"2014","Rural Area","Female","","","","","","","","","","","","","",""
"2014","Rural Area","Male","","","","","","","","","","","","","",""
"2014","Urban Area","Female","","","","","","","","","","","","","",""
"2014","Urban Area","Male","","","","","","","","","","","","","",""
"2015","Rural Area","Female","","","","","","","","","","","","","",""
"2015","Rural Area","Male","","","","","","","","","","","","","",""
"2015","Urban Area","Female","","","","","","","","","","","","","",""
"2015","Urban Area","Male","","","","","","","","","","","","","",""
"2016","Rural Area","Female","1.6","1","4445","1","1","2","3","4","1.58","1.62","1","4","1","1"
"2016","Rural Area","Male","1.53","1","3863","1","1","2","2","4","1.51","1.55","1","4","1","1"
"2016","Urban Area","Female","1.57","1","8627","1","1","2","3","4","1.55","1.59","1","4","1","1"
"2016","Urban Area","Male","1.5","1","7230","1","1","2","2","4","1.49","1.51","1","4","1","1"
