"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","indirect migration background","East Germany","2.97","3","43","2","2","3","4","4","2.79","3.15","2","4","3","3"
"2008","indirect migration background","West Germany","3.13","3","727","2","3","4","4","4","3.08","3.18","1","4","3","3"
"2008","no migration background","East Germany","3.14","3","4633","2","3","4","4","4","3.12","3.16","1","4","3","3"
"2008","no migration background","West Germany","3.08","3","11977","2","3","4","4","4","3.07","3.09","1","4","3","3"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2009","no migration background","East Germany","","","","","","","","","","","","","",""
"2009","no migration background","West Germany","","","","","","","","","","","","","",""
"2010","direct migration background","East Germany","3.04","3","65","2","3","4","4","4","2.85","3.23","1","4","3","3"
"2010","direct migration background","West Germany","2.86","3","1354","2","2","3","4","4","2.81","2.91","1","4","3","3"
"2010","indirect migration background","East Germany","2.73","3","38","1","2","4","4","4","2.43","3.03","1","4","2","3"
"2010","indirect migration background","West Germany","2.63","3","450","2","2","3","4","4","2.56","2.7","1","4","3","3"
"2010","no migration background","East Germany","2.79","3","1243","2","2","3","4","4","2.75","2.83","1","4","3","3"
"2010","no migration background","West Germany","2.63","3","4145","2","2","3","4","4","2.61","2.65","1","4","3","3"
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","3.08","3","154","2","2","4","4","4","2.95","3.21","1","4","3","3"
"2012","direct migration background","West Germany","3.03","3","2883","2","3","4","4","4","3","3.06","1","4","3","3"
"2012","indirect migration background","East Germany","2.86","3","80","2","2","3","4","4","2.67","3.05","1","4","3","3"
"2012","indirect migration background","West Germany","2.86","3","1197","2","2","3","4","4","2.82","2.9","1","4","3","3"
"2012","no migration background","East Germany","2.91","3","5954","2","2","3","4","4","2.89","2.93","1","4","3","3"
"2012","no migration background","West Germany","2.8","3","17348","2","2","3","4","4","2.79","2.81","1","4","3","3"
"2013","direct migration background","East Germany","","","","","","","","","","","","","",""
"2013","direct migration background","West Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2013","no migration background","East Germany","","","","","","","","","","","","","",""
"2013","no migration background","West Germany","","","","","","","","","","","","","",""
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2014","no migration background","East Germany","","","","","","","","","","","","","",""
"2014","no migration background","West Germany","","","","","","","","","","","","","",""
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2015","no migration background","East Germany","","","","","","","","","","","","","",""
"2015","no migration background","West Germany","","","","","","","","","","","","","",""
"2016","direct migration background","East Germany","2.8","3","357","2","2","4","4","4","2.71","2.89","1","4","3","3"
"2016","direct migration background","West Germany","2.95","3","4507","2","2","4","4","4","2.93","2.97","1","4","3","3"
"2016","indirect migration background","East Germany","2.8","3","108","2","2","3","4","4","2.66","2.94","1","4","3","3"
"2016","indirect migration background","West Germany","2.73","3","1458","2","2","3","4","4","2.69","2.77","1","4","3","3"
"2016","no migration background","East Germany","2.88","3","4587","2","2","3","4","4","2.86","2.9","1","4","3","3"
"2016","no migration background","West Germany","2.77","3","13285","2","2","3","4","4","2.76","2.78","1","4","3","3"
