"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","no migration background","Rural Area","3.14","3","6056","2","3","4","4","4","3.12","3.16","1","4","3","3"
"2008","no migration background","Urban Area","3.07","3","10554","2","3","4","4","4","3.06","3.08","1","4","3","3"
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2009","no migration background","Rural Area","","","","","","","","","","","","","",""
"2009","no migration background","Urban Area","","","","","","","","","","","","","",""
"2010","direct migration background","Rural Area","2.86","3","334","2","2","3","4","4","2.77","2.95","1","4","3","3"
"2010","direct migration background","Urban Area","2.87","3","1085","2","2","4","4","4","2.82","2.92","1","4","3","3"
"2010","indirect migration background","Rural Area","2.6","3","97","1","2","3","4","4","2.42","2.78","1","4","2","3"
"2010","indirect migration background","Urban Area","2.65","3","391","2","2","3","4","4","2.57","2.73","1","4","3","3"
"2010","no migration background","Rural Area","2.71","3","2131","2","2","3","4","4","2.68","2.74","1","4","3","3"
"2010","no migration background","Urban Area","2.64","3","3257","2","2","3","4","4","2.61","2.67","1","4","3","3"
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","3.04","3","769","2","2","4","4","4","2.99","3.09","1","4","3","3"
"2012","direct migration background","Urban Area","3.03","3","2268","2","3","4","4","4","3","3.06","1","4","3","3"
"2012","indirect migration background","Rural Area","2.95","3","244","2","3","3","4","4","2.85","3.05","1","4","3","3"
"2012","indirect migration background","Urban Area","2.83","3","1033","2","2","3","4","4","2.78","2.88","1","4","3","3"
"2012","no migration background","Rural Area","2.89","3","8932","2","2","3","4","4","2.87","2.91","1","4","3","3"
"2012","no migration background","Urban Area","2.79","3","14370","2","2","3","4","4","2.78","2.8","1","4","3","3"
"2013","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2013","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2013","no migration background","Rural Area","","","","","","","","","","","","","",""
"2013","no migration background","Urban Area","","","","","","","","","","","","","",""
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","2.95","3","1253","2","2","4","4","4","2.9","3","1","4","3","3"
"2016","direct migration background","Urban Area","2.94","3","3611","2","2","4","4","4","2.91","2.97","1","4","3","3"
"2016","indirect migration background","Rural Area","2.91","3","311","2","2","3","4","4","2.82","3","1","4","3","3"
"2016","indirect migration background","Urban Area","2.7","3","1255","2","2","3","4","4","2.66","2.74","1","4","3","3"
"2016","no migration background","Rural Area","2.85","3","6806","2","2","3","4","4","2.83","2.87","1","4","3","3"
"2016","no migration background","Urban Area","2.76","3","11066","2","2","3","4","4","2.75","2.77","1","4","3","3"
