"plh0218","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2011","Not Employed","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","","","","","3"
"3 on scale 1-7 ","2011","Employed","","","","","3"
"4 on scale 1-7","2011","Employed","","","","","4"
"4 on scale 1-7","2011","Not Employed","","","","","4"
"5 on scale 1-7","2011","Employed","","","","","5"
"5 on scale 1-7","2011","Not Employed","","","","","5"
"6 on scale 1-7","2011","Employed","","","","","6"
"6 on scale 1-7","2011","Not Employed","","","","","6"
"7 Strongly agree","2011","Not Employed","","","","","7"
"7 Strongly agree","2011","Employed","","","","","7"
"1 Strongly disagree","2012","Not Employed","608","0.326987614658928","0.304977233914103","0.348997995403753","1"
"1 Strongly disagree","2012","Employed","2136","0.400294282975833","0.387200772284995","0.413387793666671","1"
"2 on scale 1-7 ","2012","Not Employed","434","0.244130522609984","0.223975428977483","0.264285616242484","2"
"2 on scale 1-7 ","2012","Employed","1478","0.270412630614178","0.258542665054911","0.282282596173446","2"
"3 on scale 1-7 ","2012","Employed","573","0.0994551380615302","0.0914574657185279","0.107452810404533","3"
"3 on scale 1-7 ","2012","Not Employed","194","0.115037600261615","0.100067224840499","0.130007975682732","3"
"4 on scale 1-7","2012","Employed","516","0.0912185853462163","0.0835242926413198","0.0989128780511127","4"
"4 on scale 1-7","2012","Not Employed","216","0.12012417486471","0.104870437066767","0.135377912662652","4"
"5 on scale 1-7","2012","Employed","438","0.089521795764695","0.0818922885430671","0.0971513029863229","5"
"5 on scale 1-7","2012","Not Employed","164","0.107397183854349","0.0928701834542944","0.121924184254403","5"
"6 on scale 1-7","2012","Not Employed","86","0.0551027646956213","0.0443967124296904","0.0658088169615523","6"
"6 on scale 1-7","2012","Employed","166","0.0316720203188647","0.0269920139616339","0.0363520266760955","6"
"7 Strongly agree","2012","Not Employed","43","0.0312201390547931","0.023060323482622","0.0393799546269642","7"
"7 Strongly agree","2012","Employed","72","0.0174255469186823","0.0139287270436424","0.0209223667937223","7"
"1 Strongly disagree","2013","Not Employed","2994","0.409425801873762","0.398125597938794","0.420726005808729","1"
"1 Strongly disagree","2013","Employed","4063","0.340729782200361","0.332084700720804","0.349374863679919","1"
"2 on scale 1-7 ","2013","Employed","3020","0.259770998662661","0.251772459150049","0.267769538175273","2"
"2 on scale 1-7 ","2013","Not Employed","1751","0.235827012494709","0.226071410849695","0.245582614139723","2"
"3 on scale 1-7 ","2013","Employed","1483","0.128343399341644","0.12224252900344","0.134444269679848","3"
"3 on scale 1-7 ","2013","Not Employed","861","0.123630212432712","0.116065935000376","0.131194489865048","3"
"4 on scale 1-7","2013","Employed","1294","0.118910602878804","0.11300651799917","0.124814687758437","4"
"4 on scale 1-7","2013","Not Employed","719","0.0992860727812938","0.0924138212293704","0.106158324333217","4"
"5 on scale 1-7","2013","Not Employed","558","0.0770756115629225","0.0709464228441058","0.0832048002817392","5"
"5 on scale 1-7","2013","Employed","1004","0.0907421461922214","0.085502760517489","0.0959815318669539","5"
"6 on scale 1-7","2013","Employed","488","0.0470022406008428","0.0431417941301562","0.0508626870715295","6"
"6 on scale 1-7","2013","Not Employed","269","0.0373205972147916","0.0329647105135801","0.0416764839160031","6"
"7 Strongly agree","2013","Not Employed","122","0.01743469163981","0.0144268893118547","0.0204424939677653","7"
"7 Strongly agree","2013","Employed","194","0.0145008301234655","0.0123203261708776","0.0166813340760534","7"
"1 Strongly disagree","2014","Not Employed","","","","","1"
"1 Strongly disagree","2014","Employed","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","","","","","2"
"2 on scale 1-7 ","2014","Employed","","","","","2"
"3 on scale 1-7 ","2014","Employed","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","","","","","3"
"4 on scale 1-7","2014","Employed","","","","","4"
"4 on scale 1-7","2014","Not Employed","","","","","4"
"5 on scale 1-7","2014","Employed","","","","","5"
"5 on scale 1-7","2014","Not Employed","","","","","5"
"6 on scale 1-7","2014","Not Employed","","","","","6"
"6 on scale 1-7","2014","Employed","","","","","6"
"7 Strongly agree","2014","Not Employed","","","","","7"
"7 Strongly agree","2014","Employed","","","","","7"
"1 Strongly disagree","2015","Not Employed","","","","","1"
"1 Strongly disagree","2015","Employed","","","","","1"
"2 on scale 1-7 ","2015","Employed","","","","","2"
"2 on scale 1-7 ","2015","Not Employed","","","","","2"
"3 on scale 1-7 ","2015","Employed","","","","","3"
"3 on scale 1-7 ","2015","Not Employed","","","","","3"
"4 on scale 1-7","2015","Employed","","","","","4"
"4 on scale 1-7","2015","Not Employed","","","","","4"
"5 on scale 1-7","2015","Not Employed","","","","","5"
"5 on scale 1-7","2015","Employed","","","","","5"
"6 on scale 1-7","2015","Employed","","","","","6"
"6 on scale 1-7","2015","Not Employed","","","","","6"
"7 Strongly agree","2015","Not Employed","","","","","7"
"7 Strongly agree","2015","Employed","","","","","7"
"1 Strongly disagree","2016","Not Employed","","","","","1"
"1 Strongly disagree","2016","Employed","","","","","1"
"2 on scale 1-7 ","2016","Employed","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","","","","","2"
"3 on scale 1-7 ","2016","Employed","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","","","","","3"
"4 on scale 1-7","2016","Not Employed","","","","","4"
"4 on scale 1-7","2016","Employed","","","","","4"
"5 on scale 1-7","2016","Employed","","","","","5"
"5 on scale 1-7","2016","Not Employed","","","","","5"
"6 on scale 1-7","2016","Not Employed","","","","","6"
"6 on scale 1-7","2016","Employed","","","","","6"
"7 Strongly agree","2016","Not Employed","","","","","7"
"7 Strongly agree","2016","Employed","","","","","7"
"1 Strongly disagree","2017","Not Employed","4715","0.333550247261743","0.324725381415361","0.342375113108124","1"
"1 Strongly disagree","2017","Employed","5885","0.306918341302276","0.300235125137159","0.313601557467393","1"
"2 on scale 1-7 ","2017","Employed","4745","0.252968268840594","0.246669082826614","0.259267454854575","2"
"2 on scale 1-7 ","2017","Not Employed","2333","0.241754481900248","0.233740728648854","0.249768235151641","2"
"3 on scale 1-7 ","2017","Employed","2451","0.144261512225235","0.139170224314499","0.149352800135972","3"
"3 on scale 1-7 ","2017","Not Employed","1200","0.131183906689779","0.124864912129109","0.137502901250448","3"
"4 on scale 1-7","2017","Employed","2322","0.128994530607401","0.124137420223922","0.13385164099088","4"
"4 on scale 1-7","2017","Not Employed","1165","0.133131507687745","0.126772917914146","0.139490097461343","4"
"5 on scale 1-7","2017","Not Employed","829","0.0874830170594234","0.0821945947687188","0.092771439350128","5"
"5 on scale 1-7","2017","Employed","1637","0.0968967118062597","0.0926101892278294","0.10118323438469","5"
"6 on scale 1-7","2017","Employed","890","0.0489679189540244","0.0458408655979916","0.0520949723100571","6"
"6 on scale 1-7","2017","Not Employed","467","0.0470766727857738","0.0431122895345209","0.0510410560370266","6"
"7 Strongly agree","2017","Not Employed","256","0.0258201666152891","0.0228516269199656","0.0287887063106127","7"
"7 Strongly agree","2017","Employed","365","0.0209927162642099","0.018915368707431","0.0230700638209889","7"
"1 Strongly disagree","2018","Employed","","","","","1"
"1 Strongly disagree","2018","Not Employed","","","","","1"
"2 on scale 1-7 ","2018","Employed","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","","","","","2"
"3 on scale 1-7 ","2018","Employed","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","","","","","3"
"4 on scale 1-7","2018","Not Employed","","","","","4"
"4 on scale 1-7","2018","Employed","","","","","4"
"5 on scale 1-7","2018","Employed","","","","","5"
"5 on scale 1-7","2018","Not Employed","","","","","5"
"6 on scale 1-7","2018","Not Employed","","","","","6"
"6 on scale 1-7","2018","Employed","","","","","6"
"7 Strongly agree","2018","Not Employed","","","","","7"
"7 Strongly agree","2018","Employed","","","","","7"
"1 Strongly disagree","2019","Employed","6339","0.334934639363042","0.327979258387969","0.341890020338116","1"
"1 Strongly disagree","2019","Not Employed","2915","0.368925092645113","0.358371511056122","0.379478674234105","1"
"2 on scale 1-7 ","2019","Employed","4732","0.261372304834643","0.254897132912269","0.267847476757016","2"
"2 on scale 1-7 ","2019","Not Employed","1858","0.227863717874507","0.218689376670104","0.237038059078909","2"
"3 on scale 1-7 ","2019","Not Employed","985","0.125714753808577","0.118463551572124","0.13296595604503","3"
"3 on scale 1-7 ","2019","Employed","2189","0.135073740325296","0.130036603700045","0.140110876950546","3"
"4 on scale 1-7","2019","Employed","2077","0.125076486863844","0.120201408428605","0.129951565299083","4"
"4 on scale 1-7","2019","Not Employed","1001","0.127634674841088","0.120336338832885","0.134933010849292","4"
"5 on scale 1-7","2019","Not Employed","727","0.0869814185997759","0.0808176919585892","0.0931451452409625","5"
"5 on scale 1-7","2019","Employed","1378","0.0852822461951528","0.0811661871543476","0.0893983052359579","5"
"6 on scale 1-7","2019","Employed","700","0.0416495321753202","0.0387052734576793","0.0445937908929612","6"
"6 on scale 1-7","2019","Not Employed","378","0.0442983540802262","0.0397980145512275","0.0487986936092249","6"
"7 Strongly agree","2019","Not Employed","166","0.0185819881507126","0.0156283083029942","0.021535667998431","7"
"7 Strongly agree","2019","Employed","273","0.0166110502427022","0.0147275315524966","0.0184945689329077","7"
