"plh0218","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2005","in school","Urban Area","76","0.149848896760321","0.11687147714162","0.182826316379022","3"
"3 on scale 1-7 ","2005","in school","Rural Area","45","0.160719800671476","0.109433289212881","0.212006312130071","3"
"3 on scale 1-7 ","2005","inadequately","Urban Area","17","","","","3"
"3 on scale 1-7 ","2005","inadequately","Rural Area","4","","","","3"
"3 on scale 1-7 ","2005","middle vocational","Rural Area","342","0.0919716726135856","0.0826638526154268","0.101279492611744","3"
"3 on scale 1-7 ","2005","vocational + Abi","Urban Area","106","0.144665874026625","0.121278085928729","0.168053662124522","3"
"3 on scale 1-7 ","2005","vocational + Abi","Rural Area","38","0.134995815239508","0.0937751131305351","0.17621651734848","3"
"3 on scale 1-7 ","2005","higher vocational","Urban Area","106","0.0997688215768335","0.0811568291068653","0.118380814046802","3"
"3 on scale 1-7 ","2005","higher vocational","Rural Area","42","0.0706772956669737","0.0493554480561966","0.0919991432777508","3"
"3 on scale 1-7 ","2005","higher education","Urban Area","356","0.124577233900791","0.112692464001273","0.13646200380031","3"
"3 on scale 1-7 ","2005","higher education","Rural Area","148","0.109547815820917","0.0918766732315563","0.127218958410279","3"
"4 on scale 1-7","2005","middle vocational","Urban Area","571","0.0881219135628699","0.0812432912510309","0.0950005358747089","4"
"4 on scale 1-7","2005","general elemantary","Rural Area","67","0.0887744372877074","0.0685269842864959","0.109021890288919","4"
"4 on scale 1-7","2005","higher education","Rural Area","83","0.0751489446134626","0.0602328610017444","0.0900650282251809","4"
"4 on scale 1-7","2005","middle vocational","Rural Area","242","0.0664783739361781","0.0584546935513752","0.074502054320981","4"
"4 on scale 1-7","2005","vocational + Abi","Urban Area","108","0.116512177320351","0.0951805422282493","0.137843812412452","4"
"4 on scale 1-7","2005","in school","Urban Area","72","0.145555548984136","0.112972018861783","0.178139079106489","4"
"4 on scale 1-7","2005","in school","Rural Area","40","0.219734733801617","0.161913750740561","0.277555716862674","4"
"4 on scale 1-7","2005","vocational + Abi","Rural Area","26","","","","4"
"4 on scale 1-7","2005","higher vocational","Urban Area","80","0.0772230043185171","0.0606446984436152","0.093801310193419","4"
"4 on scale 1-7","2005","higher vocational","Rural Area","37","0.0847650624472129","0.0615923785318455","0.10793774636258","4"
"4 on scale 1-7","2005","higher education","Urban Area","306","0.10985204679332","0.0985982856529796","0.12110580793366","4"
"4 on scale 1-7","2005","inadequately","Urban Area","12","","","","4"
"4 on scale 1-7","2005","inadequately","Rural Area","13","","","","4"
"4 on scale 1-7","2005","general elemantary","Urban Area","190","0.105806715595568","0.0909018261179461","0.12071160507319","4"
"5 on scale 1-7","2005","higher vocational","Urban Area","61","0.0688939589008312","0.0531646889926232","0.0846232288090393","5"
"5 on scale 1-7","2005","higher vocational","Rural Area","28","","","","5"
"5 on scale 1-7","2005","higher education","Urban Area","211","0.0785110714978735","0.0688311233543373","0.0881910196414097","5"
"5 on scale 1-7","2005","higher education","Rural Area","76","0.0772640907379138","0.0621568542381208","0.0923713272377068","5"
"5 on scale 1-7","2005","in school","Urban Area","78","0.182444446625209","0.146761082239002","0.218127811011417","5"
"5 on scale 1-7","2005","in school","Rural Area","24","","","","5"
"5 on scale 1-7","2005","inadequately","Urban Area","5","","","","5"
"5 on scale 1-7","2005","inadequately","Rural Area","2","","","","5"
"5 on scale 1-7","2005","general elemantary","Urban Area","91","0.0550910298160972","0.0440351865662874","0.066146873065907","5"
"5 on scale 1-7","2005","general elemantary","Rural Area","42","0.0570589975142091","0.0405463079163665","0.0735716871120517","5"
"5 on scale 1-7","2005","middle vocational","Urban Area","392","0.0591290033575486","0.0534055725766135","0.0648524341384837","5"
"5 on scale 1-7","2005","middle vocational","Rural Area","194","0.0557862886318935","0.0483941496923317","0.0631784275714553","5"
"5 on scale 1-7","2005","vocational + Abi","Urban Area","74","0.0864271890509419","0.0677446895247513","0.105109688577133","5"
"5 on scale 1-7","2005","vocational + Abi","Rural Area","18","","","","5"
"6 on scale 1-7","2005","higher education","Urban Area","104","0.0319834012285156","0.0256510318083004","0.0383157706487308","6"
"6 on scale 1-7","2005","higher education","Rural Area","25","","","","6"
"6 on scale 1-7","2005","in school","Urban Area","57","0.131249493047292","0.10005067171935","0.162448314375233","6"
"6 on scale 1-7","2005","in school","Rural Area","19","","","","6"
"6 on scale 1-7","2005","inadequately","Urban Area","4","","","","6"
"6 on scale 1-7","2005","inadequately","Rural Area","3","","","","6"
"6 on scale 1-7","2005","general elemantary","Urban Area","58","0.0384027582402467","0.0290909450458707","0.0477145714346227","6"
"6 on scale 1-7","2005","general elemantary","Rural Area","36","0.0393034363052751","0.0254702614022839","0.0531366112082662","6"
"6 on scale 1-7","2005","middle vocational","Urban Area","199","0.0298541963738441","0.0257245552486317","0.0339838374990565","6"
"6 on scale 1-7","2005","middle vocational","Rural Area","107","0.0310090648098656","0.0254259645547328","0.0365921650649985","6"
"6 on scale 1-7","2005","vocational + Abi","Urban Area","23","","","","6"
"6 on scale 1-7","2005","vocational + Abi","Rural Area","15","","","","6"
"6 on scale 1-7","2005","higher vocational","Urban Area","20","","","","6"
"6 on scale 1-7","2005","higher vocational","Rural Area","12","","","","6"
"7 Strongly agree","2005","higher vocational","Urban Area","7","","","","7"
"7 Strongly agree","2005","higher education","Rural Area","8","","","","7"
"7 Strongly agree","2005","higher education","Urban Area","27","","","","7"
"7 Strongly agree","2005","higher vocational","Rural Area","6","","","","7"
"7 Strongly agree","2005","general elemantary","Rural Area","20","","","","7"
"7 Strongly agree","2005","middle vocational","Urban Area","99","0.0167329790711449","0.0136204495066712","0.0198455086356186","7"
"7 Strongly agree","2005","middle vocational","Rural Area","36","0.0108712817924233","0.00753134677455695","0.0142112168102897","7"
"7 Strongly agree","2005","vocational + Abi","Urban Area","6","","","","7"
"7 Strongly agree","2005","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2005","in school","Urban Area","34","0.0897731310960577","0.0633618269714098","0.116184435220706","7"
"7 Strongly agree","2005","in school","Rural Area","9","","","","7"
"7 Strongly agree","2005","inadequately","Urban Area","10","","","","7"
"7 Strongly agree","2005","inadequately","Rural Area","2","","","","7"
"7 Strongly agree","2005","general elemantary","Urban Area","26","","","","7"
"1 Strongly disagree","2006","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2006","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2006","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2006","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2006","in school","Urban Area","","","","","1"
"1 Strongly disagree","2006","in school","Rural Area","","","","","1"
"1 Strongly disagree","2006","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2006","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2006","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2006","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2006","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2006","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2006","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2006","higher education","Rural Area","","","","","1"
"2 on scale 1-7 ","2006","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","higher education","Rural Area","","","","","3"
"4 on scale 1-7","2006","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2006","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2006","higher education","Rural Area","","","","","4"
"4 on scale 1-7","2006","in school","Urban Area","","","","","4"
"4 on scale 1-7","2006","in school","Rural Area","","","","","4"
"4 on scale 1-7","2006","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2006","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2006","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2006","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2006","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2006","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2006","higher vocational","Rural Area","","","","","4"
"5 on scale 1-7","2006","in school","Urban Area","","","","","5"
"5 on scale 1-7","2006","in school","Rural Area","","","","","5"
"5 on scale 1-7","2006","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2006","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2006","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2006","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2006","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2006","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2006","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2006","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2006","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2006","higher education","Rural Area","","","","","5"
"6 on scale 1-7","2006","in school","Urban Area","","","","","6"
"6 on scale 1-7","2006","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2006","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2006","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2006","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2006","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2006","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2006","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2006","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2006","in school","Rural Area","","","","","6"
"6 on scale 1-7","2006","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2006","inadequately","Rural Area","","","","","6"
"7 Strongly agree","2006","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2006","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2006","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2006","higher education","Urban Area","","","","","7"
"7 Strongly agree","2006","higher education","Rural Area","","","","","7"
"7 Strongly agree","2006","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2006","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2006","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2006","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2006","in school","Urban Area","","","","","7"
"7 Strongly agree","2006","in school","Rural Area","","","","","7"
"7 Strongly agree","2006","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2006","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2006","general elemantary","Urban Area","","","","","7"
"1 Strongly disagree","2007","in school","Urban Area","","","","","1"
"1 Strongly disagree","2007","in school","Rural Area","","","","","1"
"1 Strongly disagree","2007","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2007","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2007","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2007","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2007","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2007","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2007","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2007","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2007","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2007","higher education","Rural Area","","","","","1"
"1 Strongly disagree","2007","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2007","higher vocational","Rural Area","","","","","1"
"2 on scale 1-7 ","2007","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","Urban Area","","","","","2"
"3 on scale 1-7 ","2007","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","higher education","Rural Area","","","","","3"
"4 on scale 1-7","2007","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2007","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2007","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2007","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2007","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2007","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2007","higher education","Rural Area","","","","","4"
"4 on scale 1-7","2007","in school","Urban Area","","","","","4"
"4 on scale 1-7","2007","in school","Rural Area","","","","","4"
"4 on scale 1-7","2007","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2007","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2007","general elemantary","Urban Area","","","","","4"
"5 on scale 1-7","2007","in school","Urban Area","","","","","5"
"5 on scale 1-7","2007","in school","Rural Area","","","","","5"
"5 on scale 1-7","2007","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2007","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2007","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2007","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2007","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2007","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2007","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2007","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2007","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2007","higher education","Rural Area","","","","","5"
"6 on scale 1-7","2007","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2007","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2007","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2007","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2007","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2007","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2007","in school","Urban Area","","","","","6"
"6 on scale 1-7","2007","in school","Rural Area","","","","","6"
"6 on scale 1-7","2007","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2007","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2007","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2007","general elemantary","Rural Area","","","","","6"
"7 Strongly agree","2007","in school","Urban Area","","","","","7"
"7 Strongly agree","2007","in school","Rural Area","","","","","7"
"7 Strongly agree","2007","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2007","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2007","general elemantary","Urban Area","","","","","7"
"7 Strongly agree","2007","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2007","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2007","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2007","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2007","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2007","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2007","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2007","higher education","Urban Area","","","","","7"
"7 Strongly agree","2007","higher education","Rural Area","","","","","7"
"1 Strongly disagree","2008","in school","Urban Area","","","","","1"
"1 Strongly disagree","2008","in school","Rural Area","","","","","1"
"1 Strongly disagree","2008","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2008","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2008","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2008","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2008","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2008","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2008","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2008","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2008","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2008","higher education","Rural Area","","","","","1"
"2 on scale 1-7 ","2008","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","Rural Area","","","","","2"
"3 on scale 1-7 ","2008","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","higher education","Rural Area","","","","","3"
"4 on scale 1-7","2008","in school","Urban Area","","","","","4"
"4 on scale 1-7","2008","in school","Rural Area","","","","","4"
"4 on scale 1-7","2008","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2008","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2008","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2008","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2008","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2008","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2008","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2008","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2008","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2008","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2008","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2008","higher education","Rural Area","","","","","4"
"5 on scale 1-7","2008","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2008","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2008","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2008","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2008","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2008","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2008","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2008","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2008","in school","Urban Area","","","","","5"
"5 on scale 1-7","2008","in school","Rural Area","","","","","5"
"5 on scale 1-7","2008","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2008","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2008","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2008","higher education","Rural Area","","","","","5"
"6 on scale 1-7","2008","in school","Urban Area","","","","","6"
"6 on scale 1-7","2008","in school","Rural Area","","","","","6"
"6 on scale 1-7","2008","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2008","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2008","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2008","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2008","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2008","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2008","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2008","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2008","higher vocational","Urban Area","","","","","6"
