"plh0218","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2005","indirect migration background","vocational + Abi","17","","","","2"
"2 on scale 1-7 ","2005","indirect migration background","higher vocational","9","","","","2"
"2 on scale 1-7 ","2005","direct migration background","in school","14","","","","2"
"2 on scale 1-7 ","2005","direct migration background","inadequately","44","0.233463546418451","0.165077834981635","0.301849257855266","2"
"2 on scale 1-7 ","2005","direct migration background","general elemantary","133","0.191460379401075","0.158989156136155","0.223931602665994","2"
"2 on scale 1-7 ","2005","direct migration background","middle vocational","211","0.199727634975269","0.17313102906838","0.226324240882159","2"
"2 on scale 1-7 ","2005","direct migration background","vocational + Abi","41","0.155986603452039","0.107598395741016","0.204374811163061","2"
"2 on scale 1-7 ","2005","no migration background","in school","79","0.145145063746101","0.114362028072181","0.175928099420022","2"
"2 on scale 1-7 ","2005","no migration background","inadequately","15","","","","2"
"2 on scale 1-7 ","2005","no migration background","general elemantary","381","0.232905388393526","0.212504362954673","0.253306413832378","2"
"2 on scale 1-7 ","2005","direct migration background","higher vocational","32","0.2748041617356","0.198648809749777","0.350959513721423","2"
"2 on scale 1-7 ","2005","direct migration background","higher education","72","0.228176797002541","0.183504025508852","0.272849568496231","2"
"2 on scale 1-7 ","2005","no migration background","vocational + Abi","247","0.276871634524199","0.247155935935572","0.306587333112826","2"
"2 on scale 1-7 ","2005","no migration background","higher vocational","381","0.28448686826347","0.260665681240852","0.308308055286089","2"
"2 on scale 1-7 ","2005","no migration background","higher education","995","0.245298318077386","0.231541922771746","0.259054713383026","2"
"2 on scale 1-7 ","2005","no migration background","middle vocational","2155","0.231937455474253","0.223228694920012","0.240646216028494","2"
"3 on scale 1-7 ","2005","indirect migration background","in school","12","","","","3"
"3 on scale 1-7 ","2005","indirect migration background","general elemantary","23","","","","3"
"3 on scale 1-7 ","2005","indirect migration background","inadequately","4","","","","3"
"3 on scale 1-7 ","2005","indirect migration background","middle vocational","52","0.172502090254994","0.132104162704487","0.2129000178055","3"
"3 on scale 1-7 ","2005","direct migration background","in school","13","","","","3"
"3 on scale 1-7 ","2005","direct migration background","inadequately","8","","","","3"
"3 on scale 1-7 ","2005","direct migration background","general elemantary","54","0.0905604977420488","0.0668759636178784","0.114245031866219","3"
"3 on scale 1-7 ","2005","direct migration background","higher education","37","0.115689589404551","0.0816411076900089","0.149738071119092","3"
"3 on scale 1-7 ","2005","indirect migration background","vocational + Abi","4","","","","3"
"3 on scale 1-7 ","2005","indirect migration background","higher vocational","4","","","","3"
"3 on scale 1-7 ","2005","indirect migration background","higher education","8","","","","3"
"3 on scale 1-7 ","2005","direct migration background","middle vocational","89","0.106656020376655","0.0861212300211923","0.127190810732118","3"
"3 on scale 1-7 ","2005","direct migration background","vocational + Abi","26","","","","3"
"3 on scale 1-7 ","2005","direct migration background","higher vocational","10","","","","3"
"3 on scale 1-7 ","2005","no migration background","in school","96","0.164876146196539","0.132448273702982","0.197304018690097","3"
"3 on scale 1-7 ","2005","no migration background","inadequately","9","","","","3"
"3 on scale 1-7 ","2005","no migration background","general elemantary","181","0.0948189996577231","0.0806788774609239","0.108959121854522","3"
"3 on scale 1-7 ","2005","no migration background","middle vocational","876","0.0962740907056375","0.090187898103925","0.10236028330735","3"
"3 on scale 1-7 ","2005","no migration background","vocational + Abi","114","0.147532686880992","0.123981000627172","0.171084373134812","3"
"3 on scale 1-7 ","2005","no migration background","higher vocational","134","0.0958962405566584","0.0803497126532858","0.111442768460031","3"
"3 on scale 1-7 ","2005","no migration background","higher education","459","0.122115235155222","0.111647002064605","0.13258346824584","3"
"4 on scale 1-7","2005","no migration background","inadequately","14","","","","4"
"4 on scale 1-7","2005","indirect migration background","in school","17","","","","4"
"4 on scale 1-7","2005","no migration background","in school","88","0.165533381884654","0.133053729211854","0.198013034557455","4"
"4 on scale 1-7","2005","direct migration background","higher education","23","","","","4"
"4 on scale 1-7","2005","no migration background","general elemantary","181","0.100984334641448","0.0864415224004438","0.115527146882452","4"
"4 on scale 1-7","2005","direct migration background","in school","7","","","","4"
"4 on scale 1-7","2005","direct migration background","vocational + Abi","18","","","","4"
"4 on scale 1-7","2005","direct migration background","higher vocational","13","","","","4"
"4 on scale 1-7","2005","indirect migration background","inadequately","1","","","","4"
"4 on scale 1-7","2005","indirect migration background","general elemantary","25","","","","4"
"4 on scale 1-7","2005","indirect migration background","middle vocational","41","0.130279969689546","0.0942878841003539","0.166272055278739","4"
"4 on scale 1-7","2005","indirect migration background","vocational + Abi","8","","","","4"
"4 on scale 1-7","2005","indirect migration background","higher vocational","3","","","","4"
"4 on scale 1-7","2005","indirect migration background","higher education","10","","","","4"
"4 on scale 1-7","2005","direct migration background","inadequately","10","","","","4"
"4 on scale 1-7","2005","direct migration background","general elemantary","51","0.0803827601399705","0.0579442742302902","0.102821246049651","4"
"4 on scale 1-7","2005","direct migration background","middle vocational","61","0.0601148998766154","0.0443018123457933","0.0759279874074375","4"
"4 on scale 1-7","2005","no migration background","middle vocational","711","0.0811945386373559","0.0755588394306249","0.0868302378440869","4"
"4 on scale 1-7","2005","no migration background","vocational + Abi","108","0.120032780354629","0.0984492643556177","0.14161629635364","4"
"4 on scale 1-7","2005","no migration background","higher vocational","101","0.0785604208335389","0.06435484593553","0.0927659957315478","4"
"4 on scale 1-7","2005","no migration background","higher education","356","0.103630089111241","0.093885662842772","0.11337451537971","4"
"5 on scale 1-7","2005","indirect migration background","general elemantary","17","","","","5"
"5 on scale 1-7","2005","indirect migration background","inadequately","1","","","","5"
"5 on scale 1-7","2005","indirect migration background","in school","13","","","","5"
"5 on scale 1-7","2005","indirect migration background","middle vocational","25","","","","5"
"5 on scale 1-7","2005","indirect migration background","vocational + Abi","5","","","","5"
"5 on scale 1-7","2005","indirect migration background","higher vocational","3","","","","5"
"5 on scale 1-7","2005","indirect migration background","higher education","5","","","","5"
"5 on scale 1-7","2005","no migration background","in school","84","0.190048636047279","0.155761915513108","0.224335356581451","5"
"5 on scale 1-7","2005","no migration background","inadequately","4","","","","5"
"5 on scale 1-7","2005","no migration background","general elemantary","99","0.0548398743653588","0.0438513674845429","0.0658283812461747","5"
"5 on scale 1-7","2005","no migration background","middle vocational","521","0.0572381151630095","0.0524450174532874","0.0620312128727316","5"
"5 on scale 1-7","2005","no migration background","vocational + Abi","80","0.077093867245682","0.0593794163306144","0.0948083181607496","5"
"5 on scale 1-7","2005","no migration background","higher vocational","79","0.0589328839820209","0.0464988334354627","0.0713669345285791","5"
"5 on scale 1-7","2005","no migration background","higher education","267","0.0832175433178507","0.074386534964107","0.0920485516715945","5"
"5 on scale 1-7","2005","direct migration background","in school","5","","","","5"
"5 on scale 1-7","2005","direct migration background","inadequately","2","","","","5"
"5 on scale 1-7","2005","direct migration background","general elemantary","17","","","","5"
"5 on scale 1-7","2005","direct migration background","middle vocational","40","0.0589143106710077","0.0432499305515147","0.0745786907905007","5"
"5 on scale 1-7","2005","direct migration background","vocational + Abi","7","","","","5"
"5 on scale 1-7","2005","direct migration background","higher vocational","7","","","","5"
"5 on scale 1-7","2005","direct migration background","higher education","15","","","","5"
"6 on scale 1-7","2005","indirect migration background","inadequately","","","","","6"
"6 on scale 1-7","2005","indirect migration background","in school","12","","","","6"
"6 on scale 1-7","2005","indirect migration background","general elemantary","11","","","","6"
"6 on scale 1-7","2005","indirect migration background","middle vocational","12","","","","6"
"6 on scale 1-7","2005","indirect migration background","higher vocational","1","","","","6"
"6 on scale 1-7","2005","indirect migration background","higher education","2","","","","6"
"6 on scale 1-7","2005","indirect migration background","vocational + Abi","","","","","6"
"6 on scale 1-7","2005","direct migration background","in school","","","","","6"
"6 on scale 1-7","2005","direct migration background","inadequately","3","","","","6"
"6 on scale 1-7","2005","direct migration background","general elemantary","14","","","","6"
"6 on scale 1-7","2005","direct migration background","middle vocational","23","","","","6"
"6 on scale 1-7","2005","direct migration background","vocational + Abi","6","","","","6"
"6 on scale 1-7","2005","direct migration background","higher vocational","2","","","","6"
"6 on scale 1-7","2005","no migration background","in school","64","0.139635678596811","0.109345384182709","0.169925973010913","6"
"6 on scale 1-7","2005","no migration background","inadequately","4","","","","6"
"6 on scale 1-7","2005","no migration background","general elemantary","69","0.0374249176076035","0.0282640734045582","0.0465857618106488","6"
"6 on scale 1-7","2005","no migration background","middle vocational","271","0.0287076476811867","0.0252621941197157","0.0321531012426576","6"
"6 on scale 1-7","2005","direct migration background","higher education","13","","","","6"
"6 on scale 1-7","2005","no migration background","higher education","114","0.027382494945692","0.02216481720745","0.0326001726839341","6"
"6 on scale 1-7","2005","no migration background","vocational + Abi","32","0.0487077626626186","0.0344124031933536","0.0630031221318837","6"
"6 on scale 1-7","2005","no migration background","higher vocational","29","","","","6"
"7 Strongly agree","2005","indirect migration background","inadequately","","","","","7"
"7 Strongly agree","2005","indirect migration background","in school","7","","","","7"
"7 Strongly agree","2005","indirect migration background","general elemantary","9","","","","7"
"7 Strongly agree","2005","indirect migration background","higher vocational","","","","","7"
"7 Strongly agree","2005","indirect migration background","higher education","1","","","","7"
"7 Strongly agree","2005","indirect migration background","middle vocational","5","","","","7"
"7 Strongly agree","2005","direct migration background","in school","3","","","","7"
"7 Strongly agree","2005","direct migration background","inadequately","5","","","","7"
"7 Strongly agree","2005","indirect migration background","vocational + Abi","","","","","7"
"7 Strongly agree","2005","direct migration background","general elemantary","6","","","","7"
"7 Strongly agree","2005","direct migration background","middle vocational","9","","","","7"
"7 Strongly agree","2005","direct migration background","vocational + Abi","2","","","","7"
"7 Strongly agree","2005","direct migration background","higher vocational","","","","","7"
"7 Strongly agree","2005","direct migration background","higher education","3","","","","7"
"7 Strongly agree","2005","no migration background","in school","33","0.0615677897695356","0.0405618395013283","0.0825737400377429","7"
"7 Strongly agree","2005","no migration background","inadequately","7","","","","7"
"7 Strongly agree","2005","no migration background","general elemantary","31","0.0214547519784763","0.0144613262247966","0.028448177732156","7"
"7 Strongly agree","2005","no migration background","middle vocational","121","0.0155573201106762","0.013003823867099","0.0181108163542534","7"
"7 Strongly agree","2005","no migration background","vocational + Abi","4","","","","7"
"7 Strongly agree","2005","no migration background","higher vocational","13","","","","7"
"7 Strongly agree","2005","no migration background","higher education","31","0.0108940698672921","0.00757523087346247","0.0142129088611217","7"
"1 Strongly disagree","2006","direct migration background","general elemantary","","","","","1"
"1 Strongly disagree","2006","direct migration background","middle vocational","","","","","1"
"1 Strongly disagree","2006","direct migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","direct migration background","higher vocational","","","","","1"
"1 Strongly disagree","2006","direct migration background","higher education","","","","","1"
"1 Strongly disagree","2006","indirect migration background","in school","","","","","1"
"1 Strongly disagree","2006","indirect migration background","inadequately","","","","","1"
"1 Strongly disagree","2006","indirect migration background","general elemantary","","","","","1"
"1 Strongly disagree","2006","indirect migration background","middle vocational","","","","","1"
"1 Strongly disagree","2006","indirect migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","indirect migration background","higher vocational","","","","","1"
"1 Strongly disagree","2006","indirect migration background","higher education","","","","","1"
"1 Strongly disagree","2006","no migration background","in school","","","","","1"
"1 Strongly disagree","2006","no migration background","inadequately","","","","","1"
"1 Strongly disagree","2006","no migration background","general elemantary","","","","","1"
"1 Strongly disagree","2006","no migration background","middle vocational","","","","","1"
"1 Strongly disagree","2006","no migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","no migration background","higher vocational","","","","","1"
"1 Strongly disagree","2006","no migration background","higher education","","","","","1"
"1 Strongly disagree","2006","direct migration background","in school","","","","","1"
"1 Strongly disagree","2006","direct migration background","inadequately","","","","","1"
"2 on scale 1-7 ","2006","indirect migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","in school","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","higher education","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","no migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2006","no migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","in school","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","higher education","","","","","2"
"2 on scale 1-7 ","2006","no migration background","in school","","","","","2"
"2 on scale 1-7 ","2006","no migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","no migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","no migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","no migration background","higher education","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","in school","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","in school","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","higher education","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","higher education","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","no migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2006","no migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","no migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","no migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","no migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","no migration background","higher education","","","","","3"
"3 on scale 1-7 ","2006","no migration background","in school","","","","","3"
"4 on scale 1-7","2006","direct migration background","higher education","","","","","4"
"4 on scale 1-7","2006","direct migration background","higher vocational","","","","","4"
"4 on scale 1-7","2006","indirect migration background","middle vocational","","","","","4"
"4 on scale 1-7","2006","indirect migration background","in school","","","","","4"
"4 on scale 1-7","2006","indirect migration background","inadequately","","","","","4"
"4 on scale 1-7","2006","indirect migration background","general elemantary","","","","","4"
"4 on scale 1-7","2006","indirect migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","indirect migration background","higher vocational","","","","","4"
"4 on scale 1-7","2006","indirect migration background","higher education","","","","","4"
"4 on scale 1-7","2006","direct migration background","in school","","","","","4"
"4 on scale 1-7","2006","direct migration background","inadequately","","","","","4"
"4 on scale 1-7","2006","direct migration background","general elemantary","","","","","4"
"4 on scale 1-7","2006","direct migration background","middle vocational","","","","","4"
"4 on scale 1-7","2006","direct migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","no migration background","in school","","","","","4"
"4 on scale 1-7","2006","no migration background","inadequately","","","","","4"
"4 on scale 1-7","2006","no migration background","general elemantary","","","","","4"
"4 on scale 1-7","2006","no migration background","middle vocational","","","","","4"
"4 on scale 1-7","2006","no migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","no migration background","higher vocational","","","","","4"
"4 on scale 1-7","2006","no migration background","higher education","","","","","4"
"5 on scale 1-7","2006","indirect migration background","inadequately","","","","","5"
"5 on scale 1-7","2006","indirect migration background","in school","","","","","5"
"5 on scale 1-7","2006","indirect migration background","general elemantary","","","","","5"
"5 on scale 1-7","2006","indirect migration background","middle vocational","","","","","5"
"5 on scale 1-7","2006","indirect migration background","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","direct migration background","inadequately","","","","","5"
"5 on scale 1-7","2006","direct migration background","general elemantary","","","","","5"
"5 on scale 1-7","2006","direct migration background","middle vocational","","","","","5"
"5 on scale 1-7","2006","direct migration background","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","direct migration background","higher vocational","","","","","5"
"5 on scale 1-7","2006","direct migration background","higher education","","","","","5"
"5 on scale 1-7","2006","indirect migration background","higher vocational","","","","","5"
"5 on scale 1-7","2006","indirect migration background","higher education","","","","","5"
"5 on scale 1-7","2006","no migration background","general elemantary","","","","","5"
"5 on scale 1-7","2006","no migration background","middle vocational","","","","","5"
"5 on scale 1-7","2006","no migration background","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","no migration background","higher vocational","","","","","5"
"5 on scale 1-7","2006","no migration background","higher education","","","","","5"
"5 on scale 1-7","2006","direct migration background","in school","","","","","5"
"5 on scale 1-7","2006","no migration background","in school","","","","","5"
"5 on scale 1-7","2006","no migration background","inadequately","","","","","5"
"6 on scale 1-7","2006","indirect migration background","inadequately","","","","","6"
"6 on scale 1-7","2006","indirect migration background","in school","","","","","6"
"6 on scale 1-7","2006","direct migration background","inadequately","","","","","6"
"6 on scale 1-7","2006","direct migration background","higher vocational","","","","","6"
"6 on scale 1-7","2006","direct migration background","higher education","","","","","6"
"6 on scale 1-7","2006","indirect migration background","general elemantary","","","","","6"
"6 on scale 1-7","2006","indirect migration background","middle vocational","","","","","6"
"6 on scale 1-7","2006","indirect migration background","higher vocational","","","","","6"
"6 on scale 1-7","2006","indirect migration background","higher education","","","","","6"
"6 on scale 1-7","2006","direct migration background","general elemantary","","","","","6"
"6 on scale 1-7","2006","direct migration background","middle vocational","","","","","6"
"6 on scale 1-7","2006","direct migration background","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","indirect migration background","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","no migration background","inadequately","","","","","6"
"6 on scale 1-7","2006","no migration background","general elemantary","","","","","6"
"6 on scale 1-7","2006","no migration background","middle vocational","","","","","6"
"6 on scale 1-7","2006","direct migration background","in school","","","","","6"
"6 on scale 1-7","2006","no migration background","in school","","","","","6"
"6 on scale 1-7","2006","no migration background","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","no migration background","higher vocational","","","","","6"
"6 on scale 1-7","2006","no migration background","higher education","","","","","6"
"7 Strongly agree","2006","indirect migration background","higher education","","","","","7"
"7 Strongly agree","2006","indirect migration background","higher vocational","","","","","7"
"7 Strongly agree","2006","indirect migration background","in school","","","","","7"
"7 Strongly agree","2006","indirect migration background","inadequately","","","","","7"
"7 Strongly agree","2006","indirect migration background","middle vocational","","","","","7"
"7 Strongly agree","2006","indirect migration background","vocational + Abi","","","","","7"
"7 Strongly agree","2006","indirect migration background","general elemantary","","","","","7"
"7 Strongly agree","2006","direct migration background","in school","","","","","7"
"7 Strongly agree","2006","direct migration background","inadequately","","","","","7"
"7 Strongly agree","2006","direct migration background","general elemantary","","","","","7"
"7 Strongly agree","2006","direct migration background","middle vocational","","","","","7"
"7 Strongly agree","2006","direct migration background","vocational + Abi","","","","","7"
"7 Strongly agree","2006","direct migration background","higher vocational","","","","","7"
"7 Strongly agree","2006","direct migration background","higher education","","","","","7"
"7 Strongly agree","2006","no migration background","in school","","","","","7"
"7 Strongly agree","2006","no migration background","inadequately","","","","","7"
"7 Strongly agree","2006","no migration background","general elemantary","","","","","7"
"7 Strongly agree","2006","no migration background","middle vocational","","","","","7"
"7 Strongly agree","2006","no migration background","vocational + Abi","","","","","7"
"7 Strongly agree","2006","no migration background","higher vocational","","","","","7"
"7 Strongly agree","2006","no migration background","higher education","","","","","7"
"1 Strongly disagree","2007","direct migration background","general elemantary","","","","","1"
"1 Strongly disagree","2007","direct migration background","middle vocational","","","","","1"
"1 Strongly disagree","2007","direct migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","direct migration background","higher vocational","","","","","1"
"1 Strongly disagree","2007","direct migration background","higher education","","","","","1"
"1 Strongly disagree","2007","indirect migration background","in school","","","","","1"
"1 Strongly disagree","2007","indirect migration background","inadequately","","","","","1"
"1 Strongly disagree","2007","indirect migration background","general elemantary","","","","","1"
"1 Strongly disagree","2007","indirect migration background","middle vocational","","","","","1"
"1 Strongly disagree","2007","indirect migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","indirect migration background","higher vocational","","","","","1"
"1 Strongly disagree","2007","indirect migration background","higher education","","","","","1"
"1 Strongly disagree","2007","no migration background","in school","","","","","1"
"1 Strongly disagree","2007","no migration background","inadequately","","","","","1"
"1 Strongly disagree","2007","no migration background","general elemantary","","","","","1"
"1 Strongly disagree","2007","no migration background","middle vocational","","","","","1"
"1 Strongly disagree","2007","no migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","no migration background","higher vocational","","","","","1"
"1 Strongly disagree","2007","no migration background","higher education","","","","","1"
"1 Strongly disagree","2007","direct migration background","in school","","","","","1"
"1 Strongly disagree","2007","direct migration background","inadequately","","","","","1"
"2 on scale 1-7 ","2007","indirect migration background","in school","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","no migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","in school","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","higher education","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","higher education","","","","","2"
"2 on scale 1-7 ","2007","no migration background","in school","","","","","2"
"2 on scale 1-7 ","2007","no migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","no migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","no migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","no migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","no migration background","higher education","","","","","2"
"3 on scale 1-7 ","2007","indirect migration background","in school","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","in school","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","higher education","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","higher education","","","","","3"
"3 on scale 1-7 ","2007","no migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2007","no migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","no migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","no migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","no migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","no migration background","higher education","","","","","3"
"3 on scale 1-7 ","2007","no migration background","in school","","","","","3"
"4 on scale 1-7","2007","direct migration background","higher vocational","","","","","4"
"4 on scale 1-7","2007","direct migration background","higher education","","","","","4"
"4 on scale 1-7","2007","indirect migration background","in school","","","","","4"
"4 on scale 1-7","2007","indirect migration background","inadequately","","","","","4"
"4 on scale 1-7","2007","indirect migration background","general elemantary","","","","","4"
"4 on scale 1-7","2007","indirect migration background","middle vocational","","","","","4"
"4 on scale 1-7","2007","indirect migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","indirect migration background","higher vocational","","","","","4"
"4 on scale 1-7","2007","indirect migration background","higher education","","","","","4"
"4 on scale 1-7","2007","direct migration background","in school","","","","","4"
"4 on scale 1-7","2007","direct migration background","inadequately","","","","","4"
"4 on scale 1-7","2007","direct migration background","general elemantary","","","","","4"
"4 on scale 1-7","2007","direct migration background","middle vocational","","","","","4"
"4 on scale 1-7","2007","direct migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","no migration background","in school","","","","","4"
"4 on scale 1-7","2007","no migration background","inadequately","","","","","4"
"4 on scale 1-7","2007","no migration background","general elemantary","","","","","4"
"4 on scale 1-7","2007","no migration background","middle vocational","","","","","4"
