"plh0218","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2007","West Germany","Male","","","",""
"5 on scale 1-7","2007","West Germany","Female","","","",""
"5 on scale 1-7","2007","East Germany","Male","","","",""
"5 on scale 1-7","2007","East Germany","Female","","","",""
"6 on scale 1-7","2007","West Germany","Male","","","",""
"6 on scale 1-7","2007","West Germany","Female","","","",""
"6 on scale 1-7","2007","East Germany","Male","","","",""
"6 on scale 1-7","2007","East Germany","Female","","","",""
"7 Strongly agree","2007","West Germany","Male","","","",""
"7 Strongly agree","2007","West Germany","Female","","","",""
"7 Strongly agree","2007","East Germany","Male","","","",""
"7 Strongly agree","2007","East Germany","Female","","","",""
"1 Strongly disagree","2008","West Germany","Male","","","",""
"1 Strongly disagree","2008","West Germany","Female","","","",""
"1 Strongly disagree","2008","East Germany","Male","","","",""
"1 Strongly disagree","2008","East Germany","Female","","","",""
"2 on scale 1-7 ","2008","West Germany","Male","","","",""
"2 on scale 1-7 ","2008","West Germany","Female","","","",""
"2 on scale 1-7 ","2008","East Germany","Male","","","",""
"2 on scale 1-7 ","2008","East Germany","Female","","","",""
"3 on scale 1-7 ","2008","West Germany","Male","","","",""
"3 on scale 1-7 ","2008","West Germany","Female","","","",""
"3 on scale 1-7 ","2008","East Germany","Male","","","",""
"3 on scale 1-7 ","2008","East Germany","Female","","","",""
"4 on scale 1-7","2008","West Germany","Male","","","",""
"4 on scale 1-7","2008","West Germany","Female","","","",""
"4 on scale 1-7","2008","East Germany","Male","","","",""
"4 on scale 1-7","2008","East Germany","Female","","","",""
"5 on scale 1-7","2008","West Germany","Male","","","",""
"5 on scale 1-7","2008","West Germany","Female","","","",""
"5 on scale 1-7","2008","East Germany","Male","","","",""
"5 on scale 1-7","2008","East Germany","Female","","","",""
"6 on scale 1-7","2008","West Germany","Male","","","",""
"6 on scale 1-7","2008","West Germany","Female","","","",""
"6 on scale 1-7","2008","East Germany","Male","","","",""
"6 on scale 1-7","2008","East Germany","Female","","","",""
"7 Strongly agree","2008","West Germany","Male","","","",""
"7 Strongly agree","2008","West Germany","Female","","","",""
"7 Strongly agree","2008","East Germany","Male","","","",""
"7 Strongly agree","2008","East Germany","Female","","","",""
"1 Strongly disagree","2009","West Germany","Male","2045","0.315300654660441","0.303907498777493","0.326693810543388"
"1 Strongly disagree","2009","West Germany","Female","2699","0.387314747187632","0.375929865742973","0.398699628632291"
"1 Strongly disagree","2009","East Germany","Male","792","0.350730064132057","0.330693713645756","0.370766414618358"
"1 Strongly disagree","2009","East Germany","Female","1048","0.44067094743076","0.420619601301693","0.460722293559827"
"2 on scale 1-7 ","2009","West Germany","Male","1593","0.246593705446011","0.236024623566853","0.257162787325169"
"2 on scale 1-7 ","2009","West Germany","Female","1898","0.265224727091959","0.254907522226153","0.275541931957765"
"2 on scale 1-7 ","2009","East Germany","Male","583","0.276819941415441","0.258033635799856","0.295606247031026"
"2 on scale 1-7 ","2009","East Germany","Female","689","0.272819955265581","0.254830762389968","0.290809148141194"
"3 on scale 1-7 ","2009","West Germany","Male","882","0.137367028885974","0.128926183869521","0.145807873902428"
"3 on scale 1-7 ","2009","West Germany","Female","914","0.130088577062399","0.122226543729128","0.137950610395671"
"3 on scale 1-7 ","2009","East Germany","Male","275","0.124752794538716","0.110878529589382","0.138627059488051"
"3 on scale 1-7 ","2009","East Germany","Female","233","0.103079118412637","0.0907986466557763","0.115359590169497"
"4 on scale 1-7","2009","West Germany","Male","801","0.131567905654428","0.123279432020956","0.1398563792879"
"4 on scale 1-7","2009","West Germany","Female","734","0.101839106180682","0.0947708522607625","0.108907360100602"
"4 on scale 1-7","2009","East Germany","Male","232","0.106261257637255","0.0933219140863198","0.119200601188191"
"4 on scale 1-7","2009","East Germany","Female","202","0.0912076163110005","0.0795797366781002","0.102835495943901"
"5 on scale 1-7","2009","West Germany","Male","575","0.091634737186439","0.0845602986918092","0.0987091756810687"
"5 on scale 1-7","2009","West Germany","Female","442","0.0637779042609086","0.0580670332930025","0.0694887752288147"
"5 on scale 1-7","2009","East Germany","Male","165","0.080191656477843","0.0687882989597738","0.0915950139959122"
"5 on scale 1-7","2009","East Germany","Female","101","0.0502274367036663","0.0414061293798493","0.0590487440274832"
"6 on scale 1-7","2009","West Germany","Male","335","0.0528023844076101","0.0473186209619571","0.0582861478532631"
"6 on scale 1-7","2009","West Germany","Female","249","0.0368153094174227","0.0324143557613522","0.0412162630734933"
"6 on scale 1-7","2009","East Germany","Male","92","0.0387136851285801","0.0306138139390096","0.0468135563181505"
"6 on scale 1-7","2009","East Germany","Female","59","0.0314538523055009","0.0244044918827911","0.0385032127282107"
"7 Strongly agree","2009","West Germany","Male","158","0.0247335837590976","0.020925234189976","0.0285419333282193"
"7 Strongly agree","2009","West Germany","Female","97","0.014939628798996","0.0121044587674065","0.0177747988305855"
"7 Strongly agree","2009","East Germany","Male","40","0.022530600670107","0.0162996050475845","0.0287615962926296"
"7 Strongly agree","2009","East Germany","Female","","","",""
"1 Strongly disagree","2010","West Germany","Male","","","",""
"1 Strongly disagree","2010","West Germany","Female","","","",""
"1 Strongly disagree","2010","East Germany","Male","","","",""
"1 Strongly disagree","2010","East Germany","Female","","","",""
"2 on scale 1-7 ","2010","West Germany","Male","","","",""
"2 on scale 1-7 ","2010","West Germany","Female","","","",""
"2 on scale 1-7 ","2010","East Germany","Male","","","",""
"2 on scale 1-7 ","2010","East Germany","Female","","","",""
"3 on scale 1-7 ","2010","West Germany","Male","","","",""
"3 on scale 1-7 ","2010","West Germany","Female","","","",""
"3 on scale 1-7 ","2010","East Germany","Male","","","",""
"3 on scale 1-7 ","2010","East Germany","Female","","","",""
"4 on scale 1-7","2010","West Germany","Male","","","",""
"4 on scale 1-7","2010","West Germany","Female","","","",""
"4 on scale 1-7","2010","East Germany","Male","","","",""
"4 on scale 1-7","2010","East Germany","Female","","","",""
"5 on scale 1-7","2010","West Germany","Male","","","",""
"5 on scale 1-7","2010","West Germany","Female","","","",""
"5 on scale 1-7","2010","East Germany","Male","","","",""
"5 on scale 1-7","2010","East Germany","Female","","","",""
"6 on scale 1-7","2010","West Germany","Male","","","",""
"6 on scale 1-7","2010","West Germany","Female","","","",""
"6 on scale 1-7","2010","East Germany","Male","","","",""
"6 on scale 1-7","2010","East Germany","Female","","","",""
"7 Strongly agree","2010","West Germany","Male","","","",""
"7 Strongly agree","2010","West Germany","Female","","","",""
"7 Strongly agree","2010","East Germany","Male","","","",""
"7 Strongly agree","2010","East Germany","Female","","","",""
"1 Strongly disagree","2011","West Germany","Male","","","",""
"1 Strongly disagree","2011","West Germany","Female","","","",""
"1 Strongly disagree","2011","East Germany","Male","","","",""
"1 Strongly disagree","2011","East Germany","Female","","","",""
"2 on scale 1-7 ","2011","West Germany","Male","","","",""
"2 on scale 1-7 ","2011","West Germany","Female","","","",""
"2 on scale 1-7 ","2011","East Germany","Male","","","",""
"2 on scale 1-7 ","2011","East Germany","Female","","","",""
"3 on scale 1-7 ","2011","West Germany","Male","","","",""
"3 on scale 1-7 ","2011","West Germany","Female","","","",""
"3 on scale 1-7 ","2011","East Germany","Male","","","",""
"3 on scale 1-7 ","2011","East Germany","Female","","","",""
"4 on scale 1-7","2011","West Germany","Male","","","",""
"4 on scale 1-7","2011","West Germany","Female","","","",""
"4 on scale 1-7","2011","East Germany","Male","","","",""
"4 on scale 1-7","2011","East Germany","Female","","","",""
"5 on scale 1-7","2011","West Germany","Male","","","",""
"5 on scale 1-7","2011","West Germany","Female","","","",""
"5 on scale 1-7","2011","East Germany","Male","","","",""
"5 on scale 1-7","2011","East Germany","Female","","","",""
"6 on scale 1-7","2011","West Germany","Male","","","",""
"6 on scale 1-7","2011","West Germany","Female","","","",""
"6 on scale 1-7","2011","East Germany","Male","","","",""
"6 on scale 1-7","2011","East Germany","Female","","","",""
"7 Strongly agree","2011","West Germany","Male","","","",""
"7 Strongly agree","2011","West Germany","Female","","","",""
"7 Strongly agree","2011","East Germany","Male","","","",""
"7 Strongly agree","2011","East Germany","Female","","","",""
"1 Strongly disagree","2012","West Germany","Male","759","0.324846388681653","0.305964016687853","0.343728760675452"
"1 Strongly disagree","2012","West Germany","Female","1370","0.407643691675074","0.391181922288116","0.424105461062032"
"1 Strongly disagree","2012","East Germany","Male","218","0.407014256962752","0.36518914683277","0.448839367092734"
"1 Strongly disagree","2012","East Germany","Female","397","0.462962600810065","0.428581669975455","0.497343531644674"
"2 on scale 1-7 ","2012","West Germany","Male","622","0.251961847962404","0.234457517771198","0.26946617815361"
"2 on scale 1-7 ","2012","West Germany","Female","967","0.278120567367937","0.263110123701572","0.293131011034303"
"2 on scale 1-7 ","2012","East Germany","Male","129","0.257279343924679","0.220063714615971","0.294494973233387"
"2 on scale 1-7 ","2012","East Germany","Female","194","0.245443788905218","0.21577059920345","0.275116978606985"
"3 on scale 1-7 ","2012","West Germany","Male","278","0.111363897726531","0.0986800675629688","0.124047727890094"
"3 on scale 1-7 ","2012","West Germany","Female","360","0.0996961411172258","0.0896597316463978","0.109732550588054"
"3 on scale 1-7 ","2012","East Germany","Male","54","0.0899537974606495","0.0655952364771253","0.114312358444174"
"3 on scale 1-7 ","2012","East Germany","Female","75","0.0996580904930882","0.0790041736278825","0.120312007358294"
"4 on scale 1-7","2012","West Germany","Male","290","0.118390140356132","0.105364106062872","0.131416174649392"
"4 on scale 1-7","2012","West Germany","Female","318","0.0852833008981201","0.0759266603418401","0.0946399414544"
"4 on scale 1-7","2012","East Germany","Male","55","0.0996259208874508","0.0741278207472739","0.125124021027628"
"4 on scale 1-7","2012","East Germany","Female","69","0.0833881071006129","0.0643252842371528","0.102450929964073"
"5 on scale 1-7","2012","West Germany","Male","245","0.119437575044952","0.106361819474448","0.132513330615455"
"5 on scale 1-7","2012","West Germany","Female","266","0.0819679817692041","0.0727784014786138","0.0911575620597945"
"5 on scale 1-7","2012","East Germany","Male","43","0.0764303844071441","0.0538111450408242","0.0990496237734639"
"5 on scale 1-7","2012","East Germany","Female","48","0.0665994719046083","0.0494080489794517","0.0837908948297648"
"6 on scale 1-7","2012","West Germany","Male","107","0.0427384553488125","0.0345831364598637","0.0508937742377612"
"6 on scale 1-7","2012","West Germany","Female","99","0.0306102557770879","0.0248395712734909","0.036380940280685"
"6 on scale 1-7","2012","East Germany","Male","","","",""
"6 on scale 1-7","2012","East Germany","Female","","","",""
"7 Strongly agree","2012","West Germany","Male","62","0.0312616948795154","0.0242451109165854","0.0382782788424453"
"7 Strongly agree","2012","West Germany","Female","43","0.0166780613953506","0.01238798239238","0.0209681403983212"
"7 Strongly agree","2012","East Germany","Male","","","",""
"7 Strongly agree","2012","East Germany","Female","","","",""
"1 Strongly disagree","2013","West Germany","Male","2097","0.304402313201775","0.293388965381185","0.315415661022365"
"1 Strongly disagree","2013","West Germany","Female","3014","0.393075053932616","0.382134885634632","0.404015222230601"
"1 Strongly disagree","2013","East Germany","Male","806","0.391669274713312","0.370812130152307","0.412526419274317"
"1 Strongly disagree","2013","East Germany","Female","1140","0.494556214903433","0.4743548185426","0.514757611264266"
"2 on scale 1-7 ","2013","West Germany","Male","1648","0.246212628305839","0.235901744155857","0.25652351245582"
"2 on scale 1-7 ","2013","West Germany","Female","1991","0.257968439851378","0.24816872938492","0.267768150317837"
"2 on scale 1-7 ","2013","East Germany","Male","526","0.232556665326338","0.214505186834332","0.250608143818344"
"2 on scale 1-7 ","2013","East Germany","Female","606","0.251274644265635","0.23374905088264","0.26880023764863"
"3 on scale 1-7 ","2013","West Germany","Male","879","0.13378524587186","0.125637579911332","0.141932911832388"
"3 on scale 1-7 ","2013","West Germany","Female","935","0.122929937085779","0.115575240837965","0.130284633333594"
"3 on scale 1-7 ","2013","East Germany","Male","291","0.143791909986011","0.128799131894872","0.15878468807715"
"3 on scale 1-7 ","2013","East Germany","Female","239","0.0948775171604885","0.0830369512575104","0.106718083063467"
"4 on scale 1-7","2013","West Germany","Male","868","0.133660425041677","0.125515974088875","0.141804875994479"
"4 on scale 1-7","2013","West Germany","Female","775","0.104040063746837","0.0972015241273501","0.110878603366324"
"4 on scale 1-7","2013","East Germany","Male","203","0.0876344009437413","0.0755521741021735","0.099716627785309"
"4 on scale 1-7","2013","East Germany","Female","167","0.0733853750482281","0.062848994164272","0.0839217559321842"
"5 on scale 1-7","2013","West Germany","Male","701","0.108819862097331","0.101366484024382","0.116273240170279"
"5 on scale 1-7","2013","West Germany","Female","570","0.0721153554539594","0.0663213401824178","0.0779093707255011"
"5 on scale 1-7","2013","East Germany","Male","167","0.0816366831777701","0.069936971402571","0.0933363949529692"
"5 on scale 1-7","2013","East Germany","Female","124","0.0504095928976207","0.0415693971465091","0.0592497886487324"
"6 on scale 1-7","2013","West Germany","Male","351","0.0520913548675955","0.0467729378767732","0.0574097718584179"
"6 on scale 1-7","2013","West Germany","Female","253","0.0365573753732496","0.0323537965085693","0.0407609542379299"
"6 on scale 1-7","2013","East Germany","Male","94","0.0532282998833707","0.043636079355309","0.0628205204114325"
"6 on scale 1-7","2013","East Germany","Female","59","0.0254062278801258","0.0190482496299418","0.0317642061303098"
"7 Strongly agree","2013","West Germany","Male","162","0.0210281706139229","0.017594155834797","0.0244621853930489"
"7 Strongly agree","2013","West Germany","Female","119","0.0133137745561796","0.010746579312334","0.0158809698000253"
"7 Strongly agree","2013","East Germany","Male","","","",""
"7 Strongly agree","2013","East Germany","Female","","","",""
"1 Strongly disagree","2014","West Germany","Male","","","",""
"1 Strongly disagree","2014","West Germany","Female","","","",""
"1 Strongly disagree","2014","East Germany","Male","","","",""
"1 Strongly disagree","2014","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","East Germany","Female","","","",""
"4 on scale 1-7","2014","West Germany","Male","","","",""
"4 on scale 1-7","2014","West Germany","Female","","","",""
"4 on scale 1-7","2014","East Germany","Male","","","",""
"4 on scale 1-7","2014","East Germany","Female","","","",""
"5 on scale 1-7","2014","West Germany","Male","","","",""
"5 on scale 1-7","2014","West Germany","Female","","","",""
"5 on scale 1-7","2014","East Germany","Male","","","",""
"5 on scale 1-7","2014","East Germany","Female","","","",""
"6 on scale 1-7","2014","West Germany","Male","","","",""
"6 on scale 1-7","2014","West Germany","Female","","","",""
"6 on scale 1-7","2014","East Germany","Male","","","",""
"6 on scale 1-7","2014","East Germany","Female","","","",""
"7 Strongly agree","2014","West Germany","Male","","","",""
"7 Strongly agree","2014","West Germany","Female","","","",""
"7 Strongly agree","2014","East Germany","Male","","","",""
"7 Strongly agree","2014","East Germany","Female","","","",""
"1 Strongly disagree","2015","West Germany","Male","","","",""
"1 Strongly disagree","2015","West Germany","Female","","","",""
"1 Strongly disagree","2015","East Germany","Male","","","",""
"1 Strongly disagree","2015","East Germany","Female","","","",""
"2 on scale 1-7 ","2015","West Germany","Male","","","",""
"2 on scale 1-7 ","2015","West Germany","Female","","","",""
"2 on scale 1-7 ","2015","East Germany","Male","","","",""
"2 on scale 1-7 ","2015","East Germany","Female","","","",""
"3 on scale 1-7 ","2015","West Germany","Male","","","",""
"3 on scale 1-7 ","2015","West Germany","Female","","","",""
"3 on scale 1-7 ","2015","East Germany","Male","","","",""
"3 on scale 1-7 ","2015","East Germany","Female","","","",""
"4 on scale 1-7","2015","West Germany","Male","","","",""
"4 on scale 1-7","2015","West Germany","Female","","","",""
"4 on scale 1-7","2015","East Germany","Male","","","",""
"4 on scale 1-7","2015","East Germany","Female","","","",""
"5 on scale 1-7","2015","West Germany","Male","","","",""
"5 on scale 1-7","2015","West Germany","Female","","","",""
"5 on scale 1-7","2015","East Germany","Male","","","",""
"5 on scale 1-7","2015","East Germany","Female","","","",""
"6 on scale 1-7","2015","West Germany","Male","","","",""
"6 on scale 1-7","2015","West Germany","Female","","","",""
"6 on scale 1-7","2015","East Germany","Male","","","",""
"6 on scale 1-7","2015","East Germany","Female","","","",""
"7 Strongly agree","2015","West Germany","Male","","","",""
"7 Strongly agree","2015","West Germany","Female","","","",""
"7 Strongly agree","2015","East Germany","Male","","","",""
"7 Strongly agree","2015","East Germany","Female","","","",""
"1 Strongly disagree","2016","West Germany","Male","","","",""
"1 Strongly disagree","2016","West Germany","Female","","","",""
"1 Strongly disagree","2016","East Germany","Male","","","",""
"1 Strongly disagree","2016","East Germany","Female","","","",""
"2 on scale 1-7 ","2016","West Germany","Male","","","",""
"2 on scale 1-7 ","2016","West Germany","Female","","","",""
"2 on scale 1-7 ","2016","East Germany","Male","","","",""
"2 on scale 1-7 ","2016","East Germany","Female","","","",""
"3 on scale 1-7 ","2016","West Germany","Male","","","",""
"3 on scale 1-7 ","2016","West Germany","Female","","","",""
"3 on scale 1-7 ","2016","East Germany","Male","","","",""
"3 on scale 1-7 ","2016","East Germany","Female","","","",""
"4 on scale 1-7","2016","West Germany","Male","","","",""
"4 on scale 1-7","2016","West Germany","Female","","","",""
"4 on scale 1-7","2016","East Germany","Male","","","",""
"4 on scale 1-7","2016","East Germany","Female","","","",""
"5 on scale 1-7","2016","West Germany","Male","","","",""
"5 on scale 1-7","2016","West Germany","Female","","","",""
"5 on scale 1-7","2016","East Germany","Male","","","",""
"5 on scale 1-7","2016","East Germany","Female","","","",""
"6 on scale 1-7","2016","West Germany","Male","","","",""
"6 on scale 1-7","2016","West Germany","Female","","","",""
"6 on scale 1-7","2016","East Germany","Male","","","",""
"6 on scale 1-7","2016","East Germany","Female","","","",""
"7 Strongly agree","2016","West Germany","Male","","","",""
"7 Strongly agree","2016","West Germany","Female","","","",""
"7 Strongly agree","2016","East Germany","Male","","","",""
"7 Strongly agree","2016","East Germany","Female","","","",""
"1 Strongly disagree","2017","West Germany","Male","3611","0.262561435760337","0.254367808531471","0.270755062989204"
"1 Strongly disagree","2017","West Germany","Female","4652","0.360293195728458","0.351734858787569","0.368851532669348"
"1 Strongly disagree","2017","East Germany","Male","1036","0.306426380584946","0.289627388210249","0.323225372959642"
"1 Strongly disagree","2017","East Germany","Female","1301","0.365629152166333","0.348942657342957","0.38231564698971"
"2 on scale 1-7 ","2017","West Germany","Male","2536","0.238748550452519","0.230810163804696","0.246686937100342"
"2 on scale 1-7 ","2017","West Germany","Female","3019","0.253448549053644","0.245694194723213","0.261202903384075"
"2 on scale 1-7 ","2017","East Germany","Male","697","0.247633308149437","0.231904595285857","0.263362021013017"
"2 on scale 1-7 ","2017","East Germany","Female","826","0.275758693524406","0.260274829326066","0.291242557722746"
"3 on scale 1-7 ","2017","West Germany","Male","1434","0.151213266142589","0.144542249126436","0.157884283158742"
"3 on scale 1-7 ","2017","West Germany","Female","1476","0.131578943743667","0.125552942239134","0.1376049452482"
"3 on scale 1-7 ","2017","East Germany","Male","365","0.130772249771221","0.11848659059202","0.143057908950423"
"3 on scale 1-7 ","2017","East Germany","Female","376","0.132624853065335","0.120873468285199","0.144376237845471"
"4 on scale 1-7","2017","West Germany","Male","1410","0.145484086484258","0.138918619329786","0.15204955363873"
"4 on scale 1-7","2017","West Germany","Female","1427","0.12354341519238","0.117677363701547","0.129409466683213"
"4 on scale 1-7","2017","East Germany","Male","329","0.116093566641926","0.10442060392115","0.127766529362702"
"4 on scale 1-7","2017","East Germany","Female","321","0.108476895462812","0.0977021250022732","0.119251665923352"
"5 on scale 1-7","2017","West Germany","Male","1128","0.114034934117202","0.108116251300166","0.119953616934238"
"5 on scale 1-7","2017","West Germany","Female","873","0.075469057116826","0.0707601941418762","0.0801779200917759"
"5 on scale 1-7","2017","East Germany","Male","265","0.112819703427582","0.101291216934963","0.124348189920202"
"5 on scale 1-7","2017","East Germany","Female","200","0.0662070731945906","0.0575921663313775","0.0748219800578038"
"6 on scale 1-7","2017","West Germany","Male","648","0.0601041461366145","0.0556783654157528","0.0645299268574762"
"6 on scale 1-7","2017","West Germany","Female","438","0.0371489540450901","0.0337774497768792","0.040520458313301"
"6 on scale 1-7","2017","East Germany","Male","142","0.0579194073861657","0.0494074398694094","0.0664313749029221"
"6 on scale 1-7","2017","East Germany","Female","129","0.0376144753923665","0.0310223547397328","0.0442065960450002"
"7 Strongly agree","2017","West Germany","Male","312","0.0278535809064795","0.0247894722016731","0.0309176896112858"
"7 Strongly agree","2017","West Germany","Female","203","0.0185178851199349","0.0161145864110596","0.0209211838288102"
"7 Strongly agree","2017","East Germany","Male","59","0.0283353840387217","0.0222889875875731","0.0343817804898702"
"7 Strongly agree","2017","East Germany","Female","47","0.0136888571941564","0.00966295084521028","0.0177147635431025"
"1 Strongly disagree","2018","West Germany","Male","","","",""
"1 Strongly disagree","2018","West Germany","Female","","","",""
"1 Strongly disagree","2018","East Germany","Male","","","",""
"1 Strongly disagree","2018","East Germany","Female","","","",""
"2 on scale 1-7 ","2018","West Germany","Male","","","",""
"2 on scale 1-7 ","2018","West Germany","Female","","","",""
"2 on scale 1-7 ","2018","East Germany","Male","","","",""
"2 on scale 1-7 ","2018","East Germany","Female","","","",""
"3 on scale 1-7 ","2018","West Germany","Male","","","",""
"3 on scale 1-7 ","2018","West Germany","Female","","","",""
"3 on scale 1-7 ","2018","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","East Germany","Female","","","",""
"4 on scale 1-7","2018","West Germany","Male","","","",""
"4 on scale 1-7","2018","West Germany","Female","","","",""
"4 on scale 1-7","2018","East Germany","Male","","","",""
"4 on scale 1-7","2018","East Germany","Female","","","",""
"5 on scale 1-7","2018","West Germany","Male","","","",""
"5 on scale 1-7","2018","West Germany","Female","","","",""
"5 on scale 1-7","2018","East Germany","Male","","","",""
"5 on scale 1-7","2018","East Germany","Female","","","",""
"6 on scale 1-7","2018","West Germany","Male","","","",""
"6 on scale 1-7","2018","West Germany","Female","","","",""
"6 on scale 1-7","2018","East Germany","Male","","","",""
"6 on scale 1-7","2018","East Germany","Female","","","",""
"7 Strongly agree","2018","West Germany","Male","","","",""
"7 Strongly agree","2018","West Germany","Female","","","",""
"7 Strongly agree","2018","East Germany","Male","","","",""
"7 Strongly agree","2018","East Germany","Female","","","",""
"1 Strongly disagree","2019","West Germany","Male","3047","0.299430000960217","0.29026331800253","0.308596683917904"
