"plh0218","year","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2007","Female","","","","","3"
"4 on scale 1-7","2007","Female","","","","","4"
"4 on scale 1-7","2007","Male","","","","","4"
"5 on scale 1-7","2007","Female","","","","","5"
"5 on scale 1-7","2007","Male","","","","","5"
"6 on scale 1-7","2007","Female","","","","","6"
"6 on scale 1-7","2007","Male","","","","","6"
"7 Strongly agree","2007","Male","","","","","7"
"7 Strongly agree","2007","Female","","","","","7"
"1 Strongly disagree","2008","Male","","","","","1"
"1 Strongly disagree","2008","Female","","","","","1"
"2 on scale 1-7 ","2008","Male","","","","","2"
"2 on scale 1-7 ","2008","Female","","","","","2"
"3 on scale 1-7 ","2008","Female","","","","","3"
"3 on scale 1-7 ","2008","Male","","","","","3"
"4 on scale 1-7","2008","Male","","","","","4"
"4 on scale 1-7","2008","Female","","","","","4"
"5 on scale 1-7","2008","Female","","","","","5"
"5 on scale 1-7","2008","Male","","","","","5"
"6 on scale 1-7","2008","Female","","","","","6"
"6 on scale 1-7","2008","Male","","","","","6"
"7 Strongly agree","2008","Male","","","","","7"
"7 Strongly agree","2008","Female","","","","","7"
"1 Strongly disagree","2009","Male","2837","0.321978844604931","0.312085488231032","0.331872200978829","1"
"1 Strongly disagree","2009","Female","3747","0.397239761557734","0.387341470846388","0.407138052269079","1"
"2 on scale 1-7 ","2009","Female","2587","0.266637547877995","0.257692523280577","0.275582572475414","2"
"2 on scale 1-7 ","2009","Male","2176","0.252291134449803","0.243094569931942","0.261487698967665","2"
"3 on scale 1-7 ","2009","Male","1157","0.134989336053053","0.127753831460696","0.14222484064541","3"
"3 on scale 1-7 ","2009","Female","1147","0.125064432464282","0.118373040126455","0.13175582480211","3"
"4 on scale 1-7","2009","Female","936","0.0998614974069807","0.0937967145386089","0.105926280275352","4"
"4 on scale 1-7","2009","Male","1033","0.126797783746175","0.11975212494055","0.133843442551799","4"
"5 on scale 1-7","2009","Female","543","0.0612573239981762","0.056406518715535","0.0661081292808175","5"
"5 on scale 1-7","2009","Male","740","0.0894777984267525","0.0834339818298373","0.0955216150236677","5"
"6 on scale 1-7","2009","Female","308","0.0358180019135519","0.0320588338922735","0.0395771699348303","6"
"6 on scale 1-7","2009","Male","427","0.0501467654949794","0.0455255302381406","0.0547680007518182","6"
"7 Strongly agree","2009","Male","198","0.0243183372243067","0.0210567471875421","0.0275799272610713","7"
"7 Strongly agree","2009","Female","120","0.0141214347812799","0.0117346532148305","0.0165082163477293","7"
"1 Strongly disagree","2010","Male","","","","","1"
"1 Strongly disagree","2010","Female","","","","","1"
"2 on scale 1-7 ","2010","Male","","","","","2"
"2 on scale 1-7 ","2010","Female","","","","","2"
"3 on scale 1-7 ","2010","Female","","","","","3"
"3 on scale 1-7 ","2010","Male","","","","","3"
"4 on scale 1-7","2010","Female","","","","","4"
"4 on scale 1-7","2010","Male","","","","","4"
"5 on scale 1-7","2010","Female","","","","","5"
"5 on scale 1-7","2010","Male","","","","","5"
"6 on scale 1-7","2010","Male","","","","","6"
"6 on scale 1-7","2010","Female","","","","","6"
"7 Strongly agree","2010","Male","","","","","7"
"7 Strongly agree","2010","Female","","","","","7"
"1 Strongly disagree","2011","Male","","","","","1"
"1 Strongly disagree","2011","Female","","","","","1"
"2 on scale 1-7 ","2011","Female","","","","","2"
"2 on scale 1-7 ","2011","Male","","","","","2"
"3 on scale 1-7 ","2011","Male","","","","","3"
"3 on scale 1-7 ","2011","Female","","","","","3"
"4 on scale 1-7","2011","Female","","","","","4"
"4 on scale 1-7","2011","Male","","","","","4"
"5 on scale 1-7","2011","Female","","","","","5"
"5 on scale 1-7","2011","Male","","","","","5"
"6 on scale 1-7","2011","Female","","","","","6"
"6 on scale 1-7","2011","Male","","","","","6"
"7 Strongly agree","2011","Male","","","","","7"
"7 Strongly agree","2011","Female","","","","","7"
"1 Strongly disagree","2012","Male","977","0.338348111704217","0.321106790973665","0.355589432434769","1"
"1 Strongly disagree","2012","Female","1767","0.416815323633621","0.401959338067455","0.431671309199788","1"
"2 on scale 1-7 ","2012","Male","751","0.252835612356664","0.236997585369936","0.268673639343391","2"
"2 on scale 1-7 ","2012","Female","1161","0.272702901142457","0.259283677678468","0.286122124606447","2"
"3 on scale 1-7 ","2012","Female","435","0.0996898324910102","0.090662735912523","0.108716929069498","3"
"3 on scale 1-7 ","2012","Male","332","0.107845816392276","0.0965427706907445","0.119148862093808","3"
"4 on scale 1-7","2012","Female","387","0.0849690860975635","0.0765672358735486","0.0933709363215785","4"
"4 on scale 1-7","2012","Male","345","0.115306826899173","0.103668307824253","0.126945345974094","4"
"5 on scale 1-7","2012","Female","314","0.079419950391987","0.0712724917704037","0.0875674090135703","5"
"5 on scale 1-7","2012","Male","288","0.112370686392276","0.100862252982728","0.123879119801824","5"
"6 on scale 1-7","2012","Male","131","0.044348488923209","0.0368467306999207","0.0518502471464974","6"
"6 on scale 1-7","2012","Female","121","0.0319780750024742","0.0266766168979384","0.03727953310701","6"
"7 Strongly agree","2012","Male","69","0.0289444573321853","0.0228353378980871","0.0350535767662834","7"
"7 Strongly agree","2012","Female","46","0.0144248312408864","0.010832082669554","0.0180175798122188","7"
"1 Strongly disagree","2013","Male","2903","0.321488454576988","0.311735831309005","0.331241077844971","1"
"1 Strongly disagree","2013","Female","4154","0.412161341253578","0.402518750135357","0.421803932371798","1"
"2 on scale 1-7 ","2013","Female","2597","0.256709489868987","0.248152297245145","0.265266682492829","2"
"2 on scale 1-7 ","2013","Male","2174","0.243538904939733","0.234576230738881","0.252501579140585","2"
"3 on scale 1-7 ","2013","Female","1174","0.11765391795454","0.111342110672746","0.123965725236335","3"
"3 on scale 1-7 ","2013","Male","1170","0.135744467033996","0.128592223571066","0.142896710496925","3"
"4 on scale 1-7","2013","Female","942","0.0982746173266436","0.0924430018432099","0.104106232810077","4"
"4 on scale 1-7","2013","Male","1071","0.124648914373091","0.117751353779468","0.131546474966714","4"
"5 on scale 1-7","2013","Male","868","0.103497622958915","0.0971369795728963","0.109858266344933","5"
"5 on scale 1-7","2013","Female","694","0.0680329975393709","0.0631002246167893","0.0729657704619525","5"
"6 on scale 1-7","2013","Female","312","0.0344600993569318","0.0308867586425353","0.0380334400713282","6"
"6 on scale 1-7","2013","Male","445","0.0523139591950398","0.0476645135674506","0.056963404822629","6"
"7 Strongly agree","2013","Male","179","0.0187676769222376","0.0159339935673155","0.0216013602771597","7"
"7 Strongly agree","2013","Female","137","0.0127075366999486","0.0105132940641483","0.014901779335749","7"
"1 Strongly disagree","2014","Male","","","","","1"
"1 Strongly disagree","2014","Female","","","","","1"
"2 on scale 1-7 ","2014","Male","","","","","2"
"2 on scale 1-7 ","2014","Female","","","","","2"
"3 on scale 1-7 ","2014","Female","","","","","3"
"3 on scale 1-7 ","2014","Male","","","","","3"
"4 on scale 1-7","2014","Female","","","","","4"
"4 on scale 1-7","2014","Male","","","","","4"
"5 on scale 1-7","2014","Female","","","","","5"
"5 on scale 1-7","2014","Male","","","","","5"
"6 on scale 1-7","2014","Male","","","","","6"
"6 on scale 1-7","2014","Female","","","","","6"
"7 Strongly agree","2014","Male","","","","","7"
"7 Strongly agree","2014","Female","","","","","7"
"1 Strongly disagree","2015","Male","","","","","1"
"1 Strongly disagree","2015","Female","","","","","1"
"2 on scale 1-7 ","2015","Female","","","","","2"
"2 on scale 1-7 ","2015","Male","","","","","2"
"3 on scale 1-7 ","2015","Female","","","","","3"
"3 on scale 1-7 ","2015","Male","","","","","3"
"4 on scale 1-7","2015","Female","","","","","4"
"4 on scale 1-7","2015","Male","","","","","4"
"5 on scale 1-7","2015","Male","","","","","5"
"5 on scale 1-7","2015","Female","","","","","5"
"6 on scale 1-7","2015","Female","","","","","6"
"6 on scale 1-7","2015","Male","","","","","6"
"7 Strongly agree","2015","Male","","","","","7"
"7 Strongly agree","2015","Female","","","","","7"
"1 Strongly disagree","2016","Male","","","","","1"
"1 Strongly disagree","2016","Female","","","","","1"
"2 on scale 1-7 ","2016","Female","","","","","2"
"2 on scale 1-7 ","2016","Male","","","","","2"
"3 on scale 1-7 ","2016","Female","","","","","3"
"3 on scale 1-7 ","2016","Male","","","","","3"
"4 on scale 1-7","2016","Male","","","","","4"
"4 on scale 1-7","2016","Female","","","","","4"
"5 on scale 1-7","2016","Female","","","","","5"
"5 on scale 1-7","2016","Male","","","","","5"
"6 on scale 1-7","2016","Male","","","","","6"
"6 on scale 1-7","2016","Female","","","","","6"
"7 Strongly agree","2016","Male","","","","","7"
"7 Strongly agree","2016","Female","","","","","7"
"1 Strongly disagree","2017","Male","4647","0.270243969335164","0.262880446220237","0.277607492450091","1"
"1 Strongly disagree","2017","Female","5953","0.361213055221873","0.353598711298177","0.36882739914557","1"
"2 on scale 1-7 ","2017","Female","3845","0.257294569618059","0.250365157937994","0.264223981298124","2"
"2 on scale 1-7 ","2017","Male","3233","0.240304632412355","0.233219962620754","0.247389302203957","2"
"3 on scale 1-7 ","2017","Female","1852","0.131759246868325","0.126397782929975","0.137120710806675","3"
"3 on scale 1-7 ","2017","Male","1799","0.147633213888915","0.141751226367541","0.153515201410289","3"
"4 on scale 1-7","2017","Female","1748","0.120946114901921","0.115777472762967","0.126114757040875","4"
"4 on scale 1-7","2017","Male","1739","0.140336612655825","0.134577328418841","0.14609589689281","4"
"5 on scale 1-7","2017","Male","1393","0.113822097862386","0.108555956007755","0.119088239717017","5"
"5 on scale 1-7","2017","Female","1073","0.0738723941871492","0.069726203649257","0.0780185847250414","5"
"6 on scale 1-7","2017","Female","567","0.0372292047434729","0.0342281350051647","0.040230274481781","6"
"6 on scale 1-7","2017","Male","790","0.0597215096402127","0.0557922344879867","0.0636507847924386","6"
"7 Strongly agree","2017","Male","371","0.027937964205141","0.0252054453222004","0.0306704830880817","7"
"7 Strongly agree","2017","Female","250","0.0176854144591994","0.015596091044899","0.0197747378734998","7"
"1 Strongly disagree","2018","Female","","","","","1"
"1 Strongly disagree","2018","Male","","","","","1"
"2 on scale 1-7 ","2018","Female","","","","","2"
"2 on scale 1-7 ","2018","Male","","","","","2"
"3 on scale 1-7 ","2018","Female","","","","","3"
"3 on scale 1-7 ","2018","Male","","","","","3"
"4 on scale 1-7","2018","Male","","","","","4"
"4 on scale 1-7","2018","Female","","","","","4"
"5 on scale 1-7","2018","Female","","","","","5"
"5 on scale 1-7","2018","Male","","","","","5"
"6 on scale 1-7","2018","Male","","","","","6"
"6 on scale 1-7","2018","Female","","","","","6"
"7 Strongly agree","2018","Male","","","","","7"
"7 Strongly agree","2018","Female","","","","","7"
"1 Strongly disagree","2019","Female","5236","0.386944432522094","0.378708369890089","0.395180495154099","1"
"1 Strongly disagree","2019","Male","4016","0.304903867135549","0.296759801912958","0.31304793235814","1"
"2 on scale 1-7 ","2019","Female","3547","0.257439332798844","0.25004585385639","0.264832811741299","2"
"2 on scale 1-7 ","2019","Male","3042","0.241555407820746","0.233983459302655","0.249127356338837","2"
"3 on scale 1-7 ","2019","Male","1545","0.139674040050113","0.133541693324117","0.14580638677611","3"
"3 on scale 1-7 ","2019","Female","1629","0.124335025643127","0.118755321745119","0.129914729541136","3"
"4 on scale 1-7","2019","Female","1445","0.111475447490333","0.106153510261921","0.116797384718745","4"
"4 on scale 1-7","2019","Male","1630","0.14107375039864","0.134915768834725","0.147231731962556","4"
"5 on scale 1-7","2019","Male","1160","0.102116355875234","0.0967596842388628","0.107473027511606","5"
"5 on scale 1-7","2019","Female","943","0.070310832202954","0.0659874321493222","0.0746342322565859","5"
"6 on scale 1-7","2019","Female","452","0.0345081086838409","0.0314215089600595","0.0375947084076223","6"
"6 on scale 1-7","2019","Male","625","0.0509552617319412","0.0470650324202066","0.0548454910436758","6"
"7 Strongly agree","2019","Male","257","0.0197213169877757","0.0172616286794238","0.0221810052961275","7"
"7 Strongly agree","2019","Female","182","0.0149868206588064","0.0129322494645935","0.0170413918530192","7"
