"plh0218","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","1-pers.-HH","no migration background","603","0.225767658849368","0.209837515268942","0.241697802429794"
"2 on scale 1-7 ","2005","1-pers.-HH","direct migration background","48","0.195960706641569","0.142654052500491","0.249267360782647"
"2 on scale 1-7 ","2005","1-pers.-HH","indirect migration background","21","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","no migration background","1501","0.233100313845762","0.22256667173345","0.243633955958074"
"2 on scale 1-7 ","2005","(Married) couple without C. ","direct migration background","168","0.210774878632802","0.180474130919831","0.241075626345774"
"2 on scale 1-7 ","2005","(Married) couple without C. ","indirect migration background","24","","",""
"2 on scale 1-7 ","2005","Single parent ","no migration background","213","0.216778933302476","0.18978368720303","0.243774179401921"
"2 on scale 1-7 ","2005","Single parent ","direct migration background","37","0.287981167487236","0.20827993583259","0.367682399141883"
"2 on scale 1-7 ","2005","Single parent ","indirect migration background","14","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","no migration background","806","0.274586223089448","0.258626314549413","0.290546131629484"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","direct migration background","125","0.220482245497653","0.185120723679872","0.255843767315435"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","indirect migration background","45","0.288687945493102","0.221740167644995","0.355635723341209"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","no migration background","778","0.256437560801501","0.240904868189384","0.271970253413618"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","direct migration background","93","0.189505584724485","0.151147057452567","0.227864111996402"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","indirect migration background","45","0.238607176278104","0.180402132388611","0.296812220167597"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","no migration background","302","0.217840503415825","0.195306486829271","0.240374520002378"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","direct migration background","56","0.188172360027695","0.142715571123909","0.233629148931481"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","indirect migration background","30","0.203405271280383","0.132839693729709","0.273970848831057"
"3 on scale 1-7 ","2005","1-pers.-HH","no migration background","284","0.106542027817095","0.0947862677264536","0.118297787907737"
"3 on scale 1-7 ","2005","1-pers.-HH","direct migration background","16","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","indirect migration background","17","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","no migration background","597","0.0962021485976016","0.0888558954833535","0.10354840171185"
"3 on scale 1-7 ","2005","(Married) couple without C. ","direct migration background","64","0.0932048259329225","0.0716066402200886","0.114803011645757"
"3 on scale 1-7 ","2005","(Married) couple without C. ","indirect migration background","11","","",""
"3 on scale 1-7 ","2005","Single parent ","no migration background","107","0.133272946335937","0.111006610802859","0.155539281869015"
"3 on scale 1-7 ","2005","Single parent ","direct migration background","16","","",""
"3 on scale 1-7 ","2005","Single parent ","indirect migration background","13","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","no migration background","341","0.112147579873988","0.100863569642163","0.123431590105812"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","direct migration background","44","0.114037893277227","0.0869257846331512","0.141150001921304"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","indirect migration background","20","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","no migration background","357","0.107345650909125","0.0963345410183922","0.118356760799857"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","direct migration background","48","0.132809968294209","0.0995938881475371","0.16602604844088"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","indirect migration background","26","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","no migration background","154","0.0958206029060071","0.0797519901245516","0.111889215687463"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","direct migration background","38","0.112692980405499","0.0759161487262675","0.14946981208473"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","indirect migration background","16","","",""
"4 on scale 1-7","2005","1-pers.-HH","no migration background","278","0.106128410008525","0.0943927757262912","0.117864044290758"
"4 on scale 1-7","2005","1-pers.-HH","direct migration background","12","","",""
"4 on scale 1-7","2005","1-pers.-HH","indirect migration background","15","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","no migration background","472","0.0747005675647676","0.0681505728684766","0.0812505622610586"
"4 on scale 1-7","2005","(Married) couple without C. ","direct migration background","56","0.0727421940244523","0.053447543436609","0.0920368446122956"
"4 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","17","","",""
"4 on scale 1-7","2005","Single parent ","no migration background","106","0.106888160232974","0.0866461193464838","0.127130201119465"
"4 on scale 1-7","2005","Single parent ","direct migration background","5","","",""
"4 on scale 1-7","2005","Single parent ","indirect migration background","12","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","276","0.0960883740971139","0.0855494437224321","0.106627304471796"
"4 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","46","0.0876592362922246","0.0635375030179894","0.11178096956646"
"4 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","17","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","298","0.0917949093972014","0.0815242465706298","0.102065572223773"
"4 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","28","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","26","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","132","0.101775006490144","0.0852692752465566","0.118280737733731"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","26","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","26","","",""
"5 on scale 1-7","2005","1-pers.-HH","no migration background","177","0.0659386664786572","0.0564825906056994","0.075394742351615"
"5 on scale 1-7","2005","1-pers.-HH","direct migration background","14","","",""
"5 on scale 1-7","2005","1-pers.-HH","indirect migration background","5","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","no migration background","366","0.0599572411835307","0.0540425445483012","0.0658719378187603"
"5 on scale 1-7","2005","(Married) couple without C. ","direct migration background","27","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","10","","",""
"5 on scale 1-7","2005","Single parent ","no migration background","63","0.0661166438211783","0.0498372476911398","0.0823960399512168"
"5 on scale 1-7","2005","Single parent ","direct migration background","4","","",""
"5 on scale 1-7","2005","Single parent ","indirect migration background","10","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","164","0.0457292444982718","0.038259066549186","0.0531994224473575"
"5 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","25","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","9","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","252","0.094514283087954","0.0841082133582132","0.104920352817695"
"5 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","13","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","24","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","109","0.0928392696701756","0.0769965546186341","0.108681984721717"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","12","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","16","","",""
"6 on scale 1-7","2005","1-pers.-HH","no migration background","88","0.0273505228956976","0.021135908785248","0.0335651370061472"
"6 on scale 1-7","2005","1-pers.-HH","direct migration background","8","","",""
"6 on scale 1-7","2005","1-pers.-HH","indirect migration background","4","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","no migration background","169","0.0244120342768538","0.0205672404828814","0.0282568280708263"
"6 on scale 1-7","2005","(Married) couple without C. ","direct migration background","16","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","7","","",""
"6 on scale 1-7","2005","Single parent ","no migration background","25","","",""
"6 on scale 1-7","2005","Single parent ","direct migration background","4","","",""
"6 on scale 1-7","2005","Single parent ","indirect migration background","4","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","92","0.0368588360757977","0.0301211013577626","0.0435965707938329"
"6 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","16","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","7","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","140","0.0469301182152278","0.0394072162168793","0.0544530202135762"
"6 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","10","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","13","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","68","0.0574640806766755","0.0447592518296508","0.0701689095237002"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","9","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","4","","",""
"7 Strongly agree","2005","1-pers.-HH","no migration background","39","0.0174900365513046","0.0124952491083148","0.0224848239942945"
"7 Strongly agree","2005","1-pers.-HH","direct migration background","2","","",""
"7 Strongly agree","2005","1-pers.-HH","indirect migration background","1","","",""
"7 Strongly agree","2005","(Married) couple without C. ","no migration background","76","0.011944804419262","0.00923824245486927","0.0146513663836548"
"7 Strongly agree","2005","(Married) couple without C. ","direct migration background","7","","",""
"7 Strongly agree","2005","(Married) couple without C. ","indirect migration background","2","","",""
"7 Strongly agree","2005","Single parent ","no migration background","18","","",""
"7 Strongly agree","2005","Single parent ","direct migration background","2","","",""
"7 Strongly agree","2005","Single parent ","indirect migration background","3","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","no migration background","30","0.0148822156507563","0.0105523342253416","0.0192120970761711"
"7 Strongly agree","2005","Couple + C. LE 16 ","direct migration background","5","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","indirect migration background","1","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","no migration background","56","0.0219078967299518","0.0167008985455564","0.0271148949143472"
"7 Strongly agree","2005","Couple + C. GT 16 ","direct migration background","8","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","indirect migration background","7","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","no migration background","24","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","direct migration background","4","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","indirect migration background","8","","",""
"1 Strongly disagree","2006","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2006","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2006","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2006","Single parent ","no migration background","","","",""
"1 Strongly disagree","2006","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2006","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2006","Single parent ","no migration background","","","",""
"4 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2006","Single parent ","no migration background","","","",""
"5 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"5 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"6 on scale 1-7","2006","Single parent ","no migration background","","","",""
"6 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"6 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","no migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","direct migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","indirect migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","no migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","direct migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","indirect migration background","","","",""
"7 Strongly agree","2006","Single parent ","no migration background","","","",""
"7 Strongly agree","2006","Single parent ","direct migration background","","","",""
"7 Strongly agree","2006","Single parent ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2007","Single parent ","no migration background","","","",""
"1 Strongly disagree","2007","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2007","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","direct migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2007","Single parent ","no migration background","","","",""
"4 on scale 1-7","2007","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2007","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2007","Single parent ","no migration background","","","",""
"5 on scale 1-7","2007","Single parent ","direct migration background","","","",""
"5 on scale 1-7","2007","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","direct migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","direct migration background","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","indirect migration background","","","",""
