"plh0218","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2006","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","higher education","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","in school","","","","","2"
"2 on scale 1-7 ","2006","inadequately","","","","","2"
"3 on scale 1-7 ","2006","higher education","","","","","3"
"3 on scale 1-7 ","2006","in school","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","inadequately","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","","","","","3"
"4 on scale 1-7","2006","higher education","","","","","4"
"4 on scale 1-7","2006","middle vocational","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","in school","","","","","4"
"4 on scale 1-7","2006","inadequately","","","","","4"
"4 on scale 1-7","2006","general elemantary","","","","","4"
"4 on scale 1-7","2006","higher vocational","","","","","4"
"5 on scale 1-7","2006","higher education","","","","","5"
"5 on scale 1-7","2006","in school","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","higher vocational","","","","","5"
"5 on scale 1-7","2006","middle vocational","","","","","5"
"5 on scale 1-7","2006","inadequately","","","","","5"
"5 on scale 1-7","2006","general elemantary","","","","","5"
"6 on scale 1-7","2006","middle vocational","","","","","6"
"6 on scale 1-7","2006","higher education","","","","","6"
"6 on scale 1-7","2006","in school","","","","","6"
"6 on scale 1-7","2006","inadequately","","","","","6"
"6 on scale 1-7","2006","general elemantary","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","higher vocational","","","","","6"
"7 Strongly agree","2006","vocational + Abi","","","","","7"
"7 Strongly agree","2006","higher education","","","","","7"
"7 Strongly agree","2006","middle vocational","","","","","7"
"7 Strongly agree","2006","higher vocational","","","","","7"
"7 Strongly agree","2006","in school","","","","","7"
"7 Strongly agree","2006","inadequately","","","","","7"
"7 Strongly agree","2006","general elemantary","","","","","7"
"1 Strongly disagree","2007","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","higher vocational","","","","","1"
"1 Strongly disagree","2007","higher education","","","","","1"
"1 Strongly disagree","2007","in school","","","","","1"
"1 Strongly disagree","2007","inadequately","","","","","1"
"1 Strongly disagree","2007","general elemantary","","","","","1"
"1 Strongly disagree","2007","middle vocational","","","","","1"
"2 on scale 1-7 ","2007","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","higher education","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","inadequately","","","","","2"
"2 on scale 1-7 ","2007","in school","","","","","2"
"3 on scale 1-7 ","2007","higher education","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","in school","","","","","3"
"3 on scale 1-7 ","2007","inadequately","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","","","","","3"
"4 on scale 1-7","2007","middle vocational","","","","","4"
"4 on scale 1-7","2007","higher education","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","in school","","","","","4"
"4 on scale 1-7","2007","inadequately","","","","","4"
"4 on scale 1-7","2007","general elemantary","","","","","4"
"4 on scale 1-7","2007","higher vocational","","","","","4"
"5 on scale 1-7","2007","higher education","","","","","5"
"5 on scale 1-7","2007","in school","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","","","","","5"
"5 on scale 1-7","2007","higher vocational","","","","","5"
"5 on scale 1-7","2007","inadequately","","","","","5"
"5 on scale 1-7","2007","middle vocational","","","","","5"
"5 on scale 1-7","2007","general elemantary","","","","","5"
"6 on scale 1-7","2007","middle vocational","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","","","","","6"
"6 on scale 1-7","2007","higher education","","","","","6"
"6 on scale 1-7","2007","inadequately","","","","","6"
"6 on scale 1-7","2007","general elemantary","","","","","6"
"6 on scale 1-7","2007","higher vocational","","","","","6"
"6 on scale 1-7","2007","in school","","","","","6"
"7 Strongly agree","2007","higher education","","","","","7"
"7 Strongly agree","2007","vocational + Abi","","","","","7"
"7 Strongly agree","2007","higher vocational","","","","","7"
"7 Strongly agree","2007","middle vocational","","","","","7"
"7 Strongly agree","2007","in school","","","","","7"
"7 Strongly agree","2007","inadequately","","","","","7"
"7 Strongly agree","2007","general elemantary","","","","","7"
"1 Strongly disagree","2008","in school","","","","","1"
"1 Strongly disagree","2008","inadequately","","","","","1"
"1 Strongly disagree","2008","general elemantary","","","","","1"
"1 Strongly disagree","2008","middle vocational","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","","","","","1"
"1 Strongly disagree","2008","higher vocational","","","","","1"
"1 Strongly disagree","2008","higher education","","","","","1"
"2 on scale 1-7 ","2008","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2008","higher education","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","","","","","2"
"2 on scale 1-7 ","2008","inadequately","","","","","2"
"2 on scale 1-7 ","2008","in school","","","","","2"
"3 on scale 1-7 ","2008","higher education","","","","","3"
"3 on scale 1-7 ","2008","middle vocational","","","","","3"
"3 on scale 1-7 ","2008","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2008","higher vocational","","","","","3"
"3 on scale 1-7 ","2008","in school","","","","","3"
"3 on scale 1-7 ","2008","inadequately","","","","","3"
"3 on scale 1-7 ","2008","general elemantary","","","","","3"
"4 on scale 1-7","2008","in school","","","","","4"
"4 on scale 1-7","2008","inadequately","","","","","4"
"4 on scale 1-7","2008","middle vocational","","","","","4"
"4 on scale 1-7","2008","vocational + Abi","","","","","4"
"4 on scale 1-7","2008","higher education","","","","","4"
"4 on scale 1-7","2008","higher vocational","","","","","4"
"4 on scale 1-7","2008","general elemantary","","","","","4"
"5 on scale 1-7","2008","higher education","","","","","5"
"5 on scale 1-7","2008","middle vocational","","","","","5"
"5 on scale 1-7","2008","vocational + Abi","","","","","5"
"5 on scale 1-7","2008","higher vocational","","","","","5"
"5 on scale 1-7","2008","in school","","","","","5"
"5 on scale 1-7","2008","inadequately","","","","","5"
"5 on scale 1-7","2008","general elemantary","","","","","5"
"6 on scale 1-7","2008","middle vocational","","","","","6"
"6 on scale 1-7","2008","general elemantary","","","","","6"
"6 on scale 1-7","2008","higher education","","","","","6"
"6 on scale 1-7","2008","in school","","","","","6"
"6 on scale 1-7","2008","inadequately","","","","","6"
"6 on scale 1-7","2008","vocational + Abi","","","","","6"
"6 on scale 1-7","2008","higher vocational","","","","","6"
"7 Strongly agree","2008","vocational + Abi","","","","","7"
"7 Strongly agree","2008","higher education","","","","","7"
"7 Strongly agree","2008","middle vocational","","","","","7"
"7 Strongly agree","2008","higher vocational","","","","","7"
"7 Strongly agree","2008","in school","","","","","7"
"7 Strongly agree","2008","inadequately","","","","","7"
"7 Strongly agree","2008","general elemantary","","","","","7"
"1 Strongly disagree","2009","vocational + Abi","279","0.278564872492954","0.25073813254431","0.306391612441597","1"
"1 Strongly disagree","2009","higher vocational","524","0.393182836982968","0.366852369653838","0.419513304312099","1"
"1 Strongly disagree","2009","higher education","1322","0.296856581548943","0.282749253795456","0.310963909302429","1"
"1 Strongly disagree","2009","in school","33","0.076682920052794","0.0471575363789885","0.106208303726599","1"
"1 Strongly disagree","2009","inadequately","70","0.393029972091512","0.31850487040586","0.467555073777164","1"
"1 Strongly disagree","2009","general elemantary","693","0.405944456572125","0.383144129595641","0.428744783548608","1"
"1 Strongly disagree","2009","middle vocational","3598","0.392313772829056","0.382237468019593","0.402390077638519","1"
"2 on scale 1-7 ","2009","middle vocational","2377","0.258337073601329","0.249303876733148","0.267370270469509","2"
"2 on scale 1-7 ","2009","vocational + Abi","272","0.260266412966461","0.233030167215078","0.287502658717845","2"
"2 on scale 1-7 ","2009","higher education","1158","0.293124209297024","0.279068691297962","0.307179727296086","2"
"2 on scale 1-7 ","2009","general elemantary","433","0.240660288926714","0.220812391154848","0.260508186698579","2"
"2 on scale 1-7 ","2009","higher vocational","349","0.233361147482141","0.210560769234095","0.256161525730187","2"
"2 on scale 1-7 ","2009","inadequately","41","0.271969731986072","0.204074211284034","0.33986525268811","2"
"2 on scale 1-7 ","2009","in school","52","0.201428211844442","0.15692535160296","0.245931072085923","2"
"3 on scale 1-7 ","2009","higher education","547","0.144082310839461","0.133238778202892","0.154925843476029","3"
"3 on scale 1-7 ","2009","middle vocational","1082","0.122081242593916","0.115325136562185","0.128837348625647","3"
"3 on scale 1-7 ","2009","vocational + Abi","152","0.142826116784223","0.121107168495478","0.164545065072968","3"
"3 on scale 1-7 ","2009","higher vocational","177","0.146149219669067","0.127106823171794","0.165191616166339","3"
"3 on scale 1-7 ","2009","inadequately","19","","","","3"
"3 on scale 1-7 ","2009","general elemantary","229","0.11760225046092","0.102645603130136","0.132558897791704","3"
"3 on scale 1-7 ","2009","in school","50","0.176328539593393","0.134041322197525","0.218615756989262","3"
"4 on scale 1-7","2009","in school","39","0.0908363507136898","0.0589487631046709","0.122723938322709","4"
"4 on scale 1-7","2009","inadequately","12","","","","4"
"4 on scale 1-7","2009","middle vocational","925","0.106963622764991","0.100585432812642","0.11334181271734","4"
"4 on scale 1-7","2009","vocational + Abi","138","0.14192811658755","0.120266215547115","0.163590017627985","4"
"4 on scale 1-7","2009","higher education","487","0.127620239330479","0.117317279054676","0.137923199606282","4"
"4 on scale 1-7","2009","higher vocational","128","0.120804059970614","0.103236317130399","0.13837180281083","4"
"4 on scale 1-7","2009","general elemantary","177","0.0974849062811347","0.0837131233967185","0.111256689165551","4"
"5 on scale 1-7","2009","higher education","318","0.084170847159379","0.0755977540902166","0.0927439402285414","5"
"5 on scale 1-7","2009","middle vocational","559","0.0660211336023614","0.0608965942155602","0.0711456729891625","5"
"5 on scale 1-7","2009","vocational + Abi","91","0.117658612597243","0.0976585802170768","0.137658644977409","5"
"5 on scale 1-7","2009","higher vocational","84","0.0546249794029808","0.0423751492259936","0.066874809579968","5"
"5 on scale 1-7","2009","general elemantary","130","0.0728484688096367","0.0607820105468896","0.0849149270723838","5"
"5 on scale 1-7","2009","in school","56","0.194814144150777","0.15086715716374","0.238761131137815","5"
"5 on scale 1-7","2009","inadequately","11","","","","5"
"6 on scale 1-7","2009","middle vocational","328","0.0368948617614241","0.0330047272726389","0.0407849962502093","6"
"6 on scale 1-7","2009","higher education","149","0.0423925155486796","0.0361711199549827","0.0486139111423765","6"
"6 on scale 1-7","2009","in school","51","0.165606234570581","0.124359016713755","0.206853452427406","6"
"6 on scale 1-7","2009","inadequately","7","","","","6"
"6 on scale 1-7","2009","general elemantary","81","0.0435423969240569","0.0340673085507195","0.0530174852973942","6"
"6 on scale 1-7","2009","vocational + Abi","50","0.0429100147808936","0.0303307218695355","0.0554893076922517","6"
"6 on scale 1-7","2009","higher vocational","46","0.0356665567979663","0.0256693984697516","0.045663715126181","6"
"7 Strongly agree","2009","middle vocational","151","0.0173882928469237","0.0146907754003382","0.0200858102935092","7"
"7 Strongly agree","2009","vocational + Abi","15","","","","7"
"7 Strongly agree","2009","higher education","48","0.011753296276035","0.00842545973231432","0.0150811328197557","7"
"7 Strongly agree","2009","higher vocational","14","","","","7"
"7 Strongly agree","2009","in school","31","0.0943035990743232","0.0618751447497506","0.126732053398896","7"
"7 Strongly agree","2009","inadequately","5","","","","7"
"7 Strongly agree","2009","general elemantary","39","0.0219172320254135","0.0151193300543226","0.0287151339965044","7"
"1 Strongly disagree","2010","vocational + Abi","","","","","1"
"1 Strongly disagree","2010","higher vocational","","","","","1"
"1 Strongly disagree","2010","higher education","","","","","1"
"1 Strongly disagree","2010","in school","","","","","1"
"1 Strongly disagree","2010","inadequately","","","","","1"
"1 Strongly disagree","2010","general elemantary","","","","","1"
"1 Strongly disagree","2010","middle vocational","","","","","1"
"2 on scale 1-7 ","2010","higher education","","","","","2"
"2 on scale 1-7 ","2010","higher vocational","","","","","2"
"2 on scale 1-7 ","2010","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2010","middle vocational","","","","","2"
"2 on scale 1-7 ","2010","general elemantary","","","","","2"
"2 on scale 1-7 ","2010","inadequately","","","","","2"
"2 on scale 1-7 ","2010","in school","","","","","2"
"3 on scale 1-7 ","2010","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2010","middle vocational","","","","","3"
"3 on scale 1-7 ","2010","higher vocational","","","","","3"
"3 on scale 1-7 ","2010","higher education","","","","","3"
"3 on scale 1-7 ","2010","in school","","","","","3"
"3 on scale 1-7 ","2010","inadequately","","","","","3"
"3 on scale 1-7 ","2010","general elemantary","","","","","3"
"4 on scale 1-7","2010","vocational + Abi","","","","","4"
"4 on scale 1-7","2010","higher education","","","","","4"
"4 on scale 1-7","2010","in school","","","","","4"
"4 on scale 1-7","2010","inadequately","","","","","4"
"4 on scale 1-7","2010","middle vocational","","","","","4"
"4 on scale 1-7","2010","higher vocational","","","","","4"
"4 on scale 1-7","2010","general elemantary","","","","","4"
"5 on scale 1-7","2010","higher education","","","","","5"
"5 on scale 1-7","2010","vocational + Abi","","","","","5"
"5 on scale 1-7","2010","higher vocational","","","","","5"
"5 on scale 1-7","2010","in school","","","","","5"
"5 on scale 1-7","2010","inadequately","","","","","5"
"5 on scale 1-7","2010","middle vocational","","","","","5"
"5 on scale 1-7","2010","general elemantary","","","","","5"
"6 on scale 1-7","2010","vocational + Abi","","","","","6"
"6 on scale 1-7","2010","higher vocational","","","","","6"
"6 on scale 1-7","2010","middle vocational","","","","","6"
"6 on scale 1-7","2010","higher education","","","","","6"
"6 on scale 1-7","2010","inadequately","","","","","6"
"6 on scale 1-7","2010","general elemantary","","","","","6"
"6 on scale 1-7","2010","in school","","","","","6"
"7 Strongly agree","2010","middle vocational","","","","","7"
"7 Strongly agree","2010","vocational + Abi","","","","","7"
"7 Strongly agree","2010","higher vocational","","","","","7"
"7 Strongly agree","2010","higher education","","","","","7"
"7 Strongly agree","2010","in school","","","","","7"
"7 Strongly agree","2010","inadequately","","","","","7"
"7 Strongly agree","2010","general elemantary","","","","","7"
"1 Strongly disagree","2011","vocational + Abi","","","","","1"
"1 Strongly disagree","2011","higher vocational","","","","","1"
"1 Strongly disagree","2011","higher education","","","","","1"
"1 Strongly disagree","2011","in school","","","","","1"
"1 Strongly disagree","2011","inadequately","","","","","1"
"1 Strongly disagree","2011","general elemantary","","","","","1"
"1 Strongly disagree","2011","middle vocational","","","","","1"
"2 on scale 1-7 ","2011","higher education","","","","","2"
"2 on scale 1-7 ","2011","higher vocational","","","","","2"
"2 on scale 1-7 ","2011","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2011","in school","","","","","2"
"2 on scale 1-7 ","2011","middle vocational","","","","","2"
"2 on scale 1-7 ","2011","inadequately","","","","","2"
"2 on scale 1-7 ","2011","general elemantary","","","","","2"
"3 on scale 1-7 ","2011","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2011","higher vocational","","","","","3"
"3 on scale 1-7 ","2011","higher education","","","","","3"
"3 on scale 1-7 ","2011","in school","","","","","3"
"3 on scale 1-7 ","2011","inadequately","","","","","3"
"3 on scale 1-7 ","2011","middle vocational","","","","","3"
"3 on scale 1-7 ","2011","general elemantary","","","","","3"
"4 on scale 1-7","2011","vocational + Abi","","","","","4"
"4 on scale 1-7","2011","higher education","","","","","4"
"4 on scale 1-7","2011","in school","","","","","4"
"4 on scale 1-7","2011","inadequately","","","","","4"
"4 on scale 1-7","2011","middle vocational","","","","","4"
"4 on scale 1-7","2011","higher vocational","","","","","4"
"4 on scale 1-7","2011","general elemantary","","","","","4"
"5 on scale 1-7","2011","higher education","","","","","5"
"5 on scale 1-7","2011","in school","","","","","5"
"5 on scale 1-7","2011","vocational + Abi","","","","","5"
"5 on scale 1-7","2011","higher vocational","","","","","5"
"5 on scale 1-7","2011","inadequately","","","","","5"
"5 on scale 1-7","2011","middle vocational","","","","","5"
"5 on scale 1-7","2011","general elemantary","","","","","5"
"6 on scale 1-7","2011","higher vocational","","","","","6"
"6 on scale 1-7","2011","vocational + Abi","","","","","6"
"6 on scale 1-7","2011","middle vocational","","","","","6"
"6 on scale 1-7","2011","higher education","","","","","6"
"6 on scale 1-7","2011","general elemantary","","","","","6"
"6 on scale 1-7","2011","in school","","","","","6"
"6 on scale 1-7","2011","inadequately","","","","","6"
"7 Strongly agree","2011","higher education","","","","","7"
"7 Strongly agree","2011","middle vocational","","","","","7"
"7 Strongly agree","2011","vocational + Abi","","","","","7"
"7 Strongly agree","2011","higher vocational","","","","","7"
"7 Strongly agree","2011","in school","","","","","7"
"7 Strongly agree","2011","inadequately","","","","","7"
"7 Strongly agree","2011","general elemantary","","","","","7"
"1 Strongly disagree","2012","vocational + Abi","274","0.392765056727952","0.35795281486464","0.427577298591265","1"
"1 Strongly disagree","2012","in school","16","","","","1"
"1 Strongly disagree","2012","inadequately","61","0.372944805141854","0.297058928071503","0.448830682212205","1"
"1 Strongly disagree","2012","general elemantary","284","0.360033820684957","0.326347703828634","0.39371993754128","1"
"1 Strongly disagree","2012","middle vocational","1452","0.441033460550257","0.42396602459527","0.458100896505244","1"
"1 Strongly disagree","2012","higher vocational","145","0.408960102338998","0.358522953486517","0.459397251191479","1"
"1 Strongly disagree","2012","higher education","480","0.313067949353135","0.28956845656716","0.336567442139109","1"
"2 on scale 1-7 ","2012","higher vocational","112","0.28686038899287","0.240459721277125","0.333261056708616","2"
"2 on scale 1-7 ","2012","vocational + Abi","221","0.268058411674913","0.236483646794029","0.299633176555798","2"
"2 on scale 1-7 ","2012","middle vocational","878","0.263413619663458","0.248272061765015","0.278555177561901","2"
"2 on scale 1-7 ","2012","higher education","452","0.322897397241411","0.299203210440706","0.346591584042115","2"
"2 on scale 1-7 ","2012","general elemantary","173","0.231658778713504","0.202051244644253","0.261266312782755","2"
"2 on scale 1-7 ","2012","in school","28","","","","2"
"2 on scale 1-7 ","2012","inadequately","29","","","","2"
"3 on scale 1-7 ","2012","vocational + Abi","86","0.105745355669864","0.0838249570953333","0.127665754244394","3"
"3 on scale 1-7 ","2012","higher vocational","43","0.110374537569461","0.0782275923906951","0.142521482748227","3"
"3 on scale 1-7 ","2012","higher education","179","0.109931056645386","0.0940801422943706","0.125781970996401","3"
"3 on scale 1-7 ","2012","inadequately","23","","","","3"
"3 on scale 1-7 ","2012","in school","30","0.156576878758608","0.104904571083103","0.208249186434114","3"
"3 on scale 1-7 ","2012","middle vocational","304","0.0916118974508608","0.081695560756763","0.101528234144959","3"
"3 on scale 1-7 ","2012","general elemantary","87","0.103914520008333","0.0824997394869618","0.125329300529705","3"
"4 on scale 1-7","2012","vocational + Abi","73","0.0971402594534576","0.0760298349388691","0.118250683968046","4"
"4 on scale 1-7","2012","in school","31","0.128898340548596","0.0812520193424084","0.176544661754783","4"
"4 on scale 1-7","2012","inadequately","18","","","","4"
"4 on scale 1-7","2012","middle vocational","272","0.0859304458201359","0.0762965319203918","0.0955643597198799","4"
"4 on scale 1-7","2012","higher vocational","32","0.0917565632527085","0.0621409068894317","0.121372219615985","4"
"4 on scale 1-7","2012","higher education","193","0.121289284157565","0.104746200269242","0.137832368045887","4"
"4 on scale 1-7","2012","general elemantary","91","0.0962574991339527","0.0755589249597768","0.116956073308129","4"
"5 on scale 1-7","2012","vocational + Abi","70","0.095582470952593","0.0746239415826594","0.116541000322527","5"
"5 on scale 1-7","2012","middle vocational","214","0.0739297470952928","0.0649353680971954","0.0829241260933901","5"
"5 on scale 1-7","2012","higher education","135","0.0979986180364886","0.0829326905986078","0.113064545474369","5"
"5 on scale 1-7","2012","higher vocational","25","","","","5"
"5 on scale 1-7","2012","in school","40","0.215180582060838","0.156747647252187","0.27361351686949","5"
"5 on scale 1-7","2012","inadequately","18","","","","5"
"5 on scale 1-7","2012","general elemantary","80","0.108458166128902","0.086635752598177","0.130280579659626","5"
"6 on scale 1-7","2012","higher vocational","7","","","","6"
"6 on scale 1-7","2012","higher education","43","0.0251839481268656","0.0172442217045962","0.0331236745491351","6"
"6 on scale 1-7","2012","vocational + Abi","25","","","","6"
"6 on scale 1-7","2012","in school","28","","","","6"
"6 on scale 1-7","2012","middle vocational","95","0.0298042658609006","0.023958943040234","0.0356495886815673","6"
"6 on scale 1-7","2012","general elemantary","40","0.0618737913115604","0.0449660813850856","0.0787815012380353","6"
"6 on scale 1-7","2012","inadequately","2","","","","6"
"7 Strongly agree","2012","in school","17","","","","7"
"7 Strongly agree","2012","inadequately","5","","","","7"
"7 Strongly agree","2012","middle vocational","36","0.0142765635590944","0.0101987347566058","0.0183543923615831","7"
"7 Strongly agree","2012","vocational + Abi","7","","","","7"
"7 Strongly agree","2012","higher vocational","1","","","","7"
"7 Strongly agree","2012","higher education","14","","","","7"
"7 Strongly agree","2012","general elemantary","25","","","","7"
"1 Strongly disagree","2013","vocational + Abi","342","0.276151117392311","0.249657772902007","0.302644461882614","1"
"1 Strongly disagree","2013","higher vocational","491","0.364755409047274","0.338817227405092","0.390693590689457","1"
"1 Strongly disagree","2013","higher education","1400","0.30211543701969","0.288634967203681","0.315595906835699","1"
"1 Strongly disagree","2013","inadequately","89","0.46046025165678","0.389957629057029","0.530962874256531","1"
"1 Strongly disagree","2013","general elemantary","768","0.423198391065882","0.400598986951891","0.445797795179873","1"
"1 Strongly disagree","2013","middle vocational","3879","0.402143188245954","0.392223528735942","0.412062847755965","1"
"1 Strongly disagree","2013","in school","21","","","","1"
"2 on scale 1-7 ","2013","higher vocational","385","0.300440247208925","0.275736682166919","0.32514381225093","2"
"2 on scale 1-7 ","2013","higher education","1244","0.266622032719824","0.253640118929768","0.27960394650988","2"
"2 on scale 1-7 ","2013","vocational + Abi","300","0.290342327516381","0.263444385175602","0.31724026985716","2"
"2 on scale 1-7 ","2013","in school","42","0.174668711889629","0.128338962445027","0.220998461334231","2"
"2 on scale 1-7 ","2013","middle vocational","2310","0.243974565190076","0.235285995363186","0.252663135016967","2"
"2 on scale 1-7 ","2013","general elemantary","411","0.222611550119537","0.203583046316886","0.241640053922188","2"
"2 on scale 1-7 ","2013","inadequately","35","0.172845138922252","0.119361681435696","0.226328596408808","2"
