"plh0218","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2005","Rural Area","Male","115","0.0369826858556428","0.0305272001829539","0.0434381715283317","6"
"6 on scale 1-7","2005","Rural Area","Female","110","0.0309836512047511","0.0252813605995554","0.0366859418099467","6"
"6 on scale 1-7","2005","Urban Area","Female","189","0.0238602436170791","0.0203417035488549","0.0273787836853033","6"
"6 on scale 1-7","2005","Urban Area","Male","292","0.0449214622364082","0.0399235523595013","0.0499193721133151","6"
"7 Strongly agree","2005","Rural Area","Female","41","0.011031793082865","0.00759438007877387","0.0144692060869561","7"
"7 Strongly agree","2005","Urban Area","Female","92","0.0156847087516034","0.0128200400115382","0.0185493774916686","7"
"7 Strongly agree","2005","Rural Area","Male","43","0.0188413967225985","0.014190477412764","0.0234923160324329","7"
"7 Strongly agree","2005","Urban Area","Male","127","0.0190427142518076","0.0157448603711833","0.022340568132432","7"
"1 Strongly disagree","2006","Urban Area","Male","","","","","1"
"1 Strongly disagree","2006","Urban Area","Female","","","","","1"
"1 Strongly disagree","2006","Rural Area","Male","","","","","1"
"1 Strongly disagree","2006","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2006","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2006","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2006","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2006","Urban Area","Male","","","","","2"
"3 on scale 1-7 ","2006","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2006","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2006","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2006","Rural Area","Male","","","","","3"
"4 on scale 1-7","2006","Urban Area","Female","","","","","4"
"4 on scale 1-7","2006","Rural Area","Male","","","","","4"
"4 on scale 1-7","2006","Rural Area","Female","","","","","4"
"4 on scale 1-7","2006","Urban Area","Male","","","","","4"
"5 on scale 1-7","2006","Rural Area","Male","","","","","5"
"5 on scale 1-7","2006","Urban Area","Female","","","","","5"
"5 on scale 1-7","2006","Rural Area","Female","","","","","5"
"5 on scale 1-7","2006","Urban Area","Male","","","","","5"
"6 on scale 1-7","2006","Rural Area","Male","","","","","6"
"6 on scale 1-7","2006","Urban Area","Female","","","","","6"
"6 on scale 1-7","2006","Rural Area","Female","","","","","6"
"6 on scale 1-7","2006","Urban Area","Male","","","","","6"
"7 Strongly agree","2006","Urban Area","Female","","","","","7"
"7 Strongly agree","2006","Rural Area","Male","","","","","7"
"7 Strongly agree","2006","Rural Area","Female","","","","","7"
"7 Strongly agree","2006","Urban Area","Male","","","","","7"
"1 Strongly disagree","2007","Urban Area","Male","","","","","1"
"1 Strongly disagree","2007","Urban Area","Female","","","","","1"
"1 Strongly disagree","2007","Rural Area","Male","","","","","1"
"1 Strongly disagree","2007","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2007","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2007","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2007","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2007","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","Female","","","","","3"
"4 on scale 1-7","2007","Urban Area","Male","","","","","4"
"4 on scale 1-7","2007","Urban Area","Female","","","","","4"
"4 on scale 1-7","2007","Rural Area","Male","","","","","4"
"4 on scale 1-7","2007","Rural Area","Female","","","","","4"
"5 on scale 1-7","2007","Urban Area","Male","","","","","5"
"5 on scale 1-7","2007","Urban Area","Female","","","","","5"
"5 on scale 1-7","2007","Rural Area","Male","","","","","5"
"5 on scale 1-7","2007","Rural Area","Female","","","","","5"
"6 on scale 1-7","2007","Rural Area","Male","","","","","6"
"6 on scale 1-7","2007","Urban Area","Male","","","","","6"
"6 on scale 1-7","2007","Urban Area","Female","","","","","6"
"6 on scale 1-7","2007","Rural Area","Female","","","","","6"
"7 Strongly agree","2007","Urban Area","Male","","","","","7"
"7 Strongly agree","2007","Urban Area","Female","","","","","7"
"7 Strongly agree","2007","Rural Area","Male","","","","","7"
"7 Strongly agree","2007","Rural Area","Female","","","","","7"
"1 Strongly disagree","2008","Urban Area","Female","","","","","1"
"1 Strongly disagree","2008","Rural Area","Male","","","","","1"
"1 Strongly disagree","2008","Urban Area","Male","","","","","1"
"1 Strongly disagree","2008","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2008","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2008","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2008","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2008","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","Female","","","","","3"
"4 on scale 1-7","2008","Urban Area","Female","","","","","4"
"4 on scale 1-7","2008","Rural Area","Male","","","","","4"
"4 on scale 1-7","2008","Urban Area","Male","","","","","4"
"4 on scale 1-7","2008","Rural Area","Female","","","","","4"
"5 on scale 1-7","2008","Rural Area","Male","","","","","5"
"5 on scale 1-7","2008","Urban Area","Male","","","","","5"
"5 on scale 1-7","2008","Urban Area","Female","","","","","5"
"5 on scale 1-7","2008","Rural Area","Female","","","","","5"
"6 on scale 1-7","2008","Urban Area","Female","","","","","6"
"6 on scale 1-7","2008","Rural Area","Female","","","","","6"
"6 on scale 1-7","2008","Urban Area","Male","","","","","6"
"6 on scale 1-7","2008","Rural Area","Male","","","","","6"
"7 Strongly agree","2008","Urban Area","Male","","","","","7"
"7 Strongly agree","2008","Urban Area","Female","","","","","7"
"7 Strongly agree","2008","Rural Area","Male","","","","","7"
"7 Strongly agree","2008","Rural Area","Female","","","","","7"
"1 Strongly disagree","2009","Urban Area","Female","2423","0.390805897434685","0.378645811652546","0.402965983216824","1"
"1 Strongly disagree","2009","Rural Area","Male","1068","0.349991435859463","0.332918015823906","0.367064855895019","1"
"1 Strongly disagree","2009","Rural Area","Female","1324","0.410881334143582","0.393842918067754","0.42791975021941","1"
"1 Strongly disagree","2009","Urban Area","Male","1769","0.309019875122379","0.296884687996038","0.32115506224872","1"
"2 on scale 1-7 ","2009","Urban Area","Female","1627","0.25492554457474","0.24406417093757","0.265786918211911","2"
"2 on scale 1-7 ","2009","Rural Area","Male","791","0.263599262758362","0.247828181125004","0.279370344391719","2"
"2 on scale 1-7 ","2009","Rural Area","Female","960","0.291470236310859","0.275732372689244","0.307208099932475","2"
"2 on scale 1-7 ","2009","Urban Area","Male","1385","0.247059855118168","0.235733196498746","0.258386513737591","2"
"3 on scale 1-7 ","2009","Urban Area","Male","773","0.142437959013457","0.133259576797784","0.15161634122913","3"
"3 on scale 1-7 ","2009","Urban Area","Female","803","0.136057204664425","0.127512805976033","0.144601603352817","3"
"3 on scale 1-7 ","2009","Rural Area","Male","384","0.118888115143485","0.107302555234748","0.130473675052221","3"
"3 on scale 1-7 ","2009","Rural Area","Female","344","0.101756713025396","0.0912866777066406","0.11222674834415","3"
"4 on scale 1-7","2009","Urban Area","Female","640","0.103011284147237","0.0954357348367168","0.110586833457758","4"
"4 on scale 1-7","2009","Rural Area","Male","349","0.124659915495398","0.112835379732177","0.136484451258619","4"
"4 on scale 1-7","2009","Urban Area","Male","684","0.127786787911044","0.119019307569461","0.136554268252628","4"
"4 on scale 1-7","2009","Rural Area","Female","296","0.0931830777783749","0.0831161267702754","0.103250028786474","4"
"5 on scale 1-7","2009","Urban Area","Male","515","0.0931305281516542","0.0854985183830726","0.100762537920236","5"
"5 on scale 1-7","2009","Rural Area","Male","225","0.0815819217611951","0.0717836505937349","0.0913801929286553","5"
"5 on scale 1-7","2009","Urban Area","Female","388","0.0665742737954365","0.060361703138604","0.072786844452269","5"
"5 on scale 1-7","2009","Rural Area","Female","155","0.0499839189017272","0.0424373376613743","0.05753050014208","5"
"6 on scale 1-7","2009","Urban Area","Female","210","0.0331143352685015","0.0286549620585725","0.0375737084784305","6"
"6 on scale 1-7","2009","Urban Area","Male","308","0.0556407235357295","0.0496208758452882","0.0616605712261708","6"
"6 on scale 1-7","2009","Rural Area","Male","119","0.0382708211020015","0.0314034176378961","0.0451382245661068","6"
"6 on scale 1-7","2009","Rural Area","Female","98","0.0415505234715165","0.0346394981572232","0.0484615487858099","6"
"7 Strongly agree","2009","Urban Area","Male","136","0.0249242711475683","0.0208302422837933","0.0290183000113434","7"
"7 Strongly agree","2009","Urban Area","Female","94","0.015511460114975","0.0124317494868826","0.0185911707430674","7"
"7 Strongly agree","2009","Rural Area","Male","62","0.0230085278800963","0.0176416454735469","0.0283754102866456","7"
"7 Strongly agree","2009","Rural Area","Female","26","","","","7"
"1 Strongly disagree","2010","Urban Area","Male","","","","","1"
"1 Strongly disagree","2010","Urban Area","Female","","","","","1"
"1 Strongly disagree","2010","Rural Area","Male","","","","","1"
"1 Strongly disagree","2010","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2010","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2010","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2010","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2010","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","Male","","","","","3"
"4 on scale 1-7","2010","Urban Area","Female","","","","","4"
"4 on scale 1-7","2010","Rural Area","Male","","","","","4"
"4 on scale 1-7","2010","Urban Area","Male","","","","","4"
"4 on scale 1-7","2010","Rural Area","Female","","","","","4"
"5 on scale 1-7","2010","Urban Area","Male","","","","","5"
"5 on scale 1-7","2010","Rural Area","Male","","","","","5"
"5 on scale 1-7","2010","Urban Area","Female","","","","","5"
"5 on scale 1-7","2010","Rural Area","Female","","","","","5"
"6 on scale 1-7","2010","Urban Area","Male","","","","","6"
"6 on scale 1-7","2010","Urban Area","Female","","","","","6"
"6 on scale 1-7","2010","Rural Area","Male","","","","","6"
"6 on scale 1-7","2010","Rural Area","Female","","","","","6"
"7 Strongly agree","2010","Urban Area","Male","","","","","7"
"7 Strongly agree","2010","Urban Area","Female","","","","","7"
"7 Strongly agree","2010","Rural Area","Male","","","","","7"
"7 Strongly agree","2010","Rural Area","Female","","","","","7"
"1 Strongly disagree","2011","Urban Area","Male","","","","","1"
"1 Strongly disagree","2011","Urban Area","Female","","","","","1"
"1 Strongly disagree","2011","Rural Area","Male","","","","","1"
"1 Strongly disagree","2011","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2011","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2011","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","Female","","","","","3"
"4 on scale 1-7","2011","Urban Area","Male","","","","","4"
"4 on scale 1-7","2011","Urban Area","Female","","","","","4"
"4 on scale 1-7","2011","Rural Area","Male","","","","","4"
"4 on scale 1-7","2011","Rural Area","Female","","","","","4"
"5 on scale 1-7","2011","Rural Area","Male","","","","","5"
"5 on scale 1-7","2011","Urban Area","Female","","","","","5"
"5 on scale 1-7","2011","Urban Area","Male","","","","","5"
"5 on scale 1-7","2011","Rural Area","Female","","","","","5"
"6 on scale 1-7","2011","Urban Area","Male","","","","","6"
"6 on scale 1-7","2011","Urban Area","Female","","","","","6"
"6 on scale 1-7","2011","Rural Area","Male","","","","","6"
"6 on scale 1-7","2011","Rural Area","Female","","","","","6"
"7 Strongly agree","2011","Urban Area","Male","","","","","7"
"7 Strongly agree","2011","Urban Area","Female","","","","","7"
"7 Strongly agree","2011","Rural Area","Male","","","","","7"
"7 Strongly agree","2011","Rural Area","Female","","","","","7"
"1 Strongly disagree","2012","Urban Area","Male","555","0.315361164933969","0.293738652577468","0.336983677290469","1"
"1 Strongly disagree","2012","Urban Area","Female","1091","0.416955657872798","0.398246643581554","0.435664672164043","1"
"1 Strongly disagree","2012","Rural Area","Male","422","0.381584716275067","0.353122504832324","0.410046927717809","1"
"1 Strongly disagree","2012","Rural Area","Female","676","0.416525081090451","0.392085133122217","0.440965029058685","1"
"2 on scale 1-7 ","2012","Urban Area","Male","464","0.255782460264761","0.235479628587157","0.276085291942366","2"
"2 on scale 1-7 ","2012","Urban Area","Female","730","0.268449388038661","0.25163393484422","0.285264841233102","2"
"2 on scale 1-7 ","2012","Rural Area","Male","287","0.247292827618598","0.222014296457351","0.272571358779845","2"
"2 on scale 1-7 ","2012","Rural Area","Female","431","0.281500116048065","0.25920440936417","0.30379582273196","2"
"3 on scale 1-7 ","2012","Urban Area","Male","217","0.115603804009974","0.100724562988931","0.130483045031017","3"
"3 on scale 1-7 ","2012","Urban Area","Female","290","0.102497326657079","0.0909885457372874","0.114006107576871","3"
"3 on scale 1-7 ","2012","Rural Area","Male","115","0.0932536634524135","0.0762160443992333","0.110291282505594","3"
"3 on scale 1-7 ","2012","Rural Area","Female","145","0.0938833076437948","0.0794237549418343","0.108342860345755","3"
"4 on scale 1-7","2012","Urban Area","Male","220","0.117849920409721","0.102845916492208","0.132853924327234","4"
"4 on scale 1-7","2012","Urban Area","Female","241","0.0835332330918192","0.0730343479549797","0.0940321182286588","4"
"4 on scale 1-7","2012","Rural Area","Male","125","0.110523471823737","0.0921526936439073","0.128894250003568","4"
"4 on scale 1-7","2012","Rural Area","Female","146","0.0879387507385684","0.0738986329918145","0.101978868485322","4"
"5 on scale 1-7","2012","Urban Area","Male","191","0.119985767702897","0.104864750811022","0.135106784594772","5"
"5 on scale 1-7","2012","Urban Area","Female","207","0.0807541657810066","0.0704157622141029","0.0910925693479103","5"
"5 on scale 1-7","2012","Rural Area","Male","97","0.0980473287627032","0.0806235316517509","0.115471125873656","5"
"5 on scale 1-7","2012","Rural Area","Female","107","0.0766604950379886","0.0634707888823691","0.089850201193608","5"
"6 on scale 1-7","2012","Urban Area","Male","80","0.0440294484310817","0.034482487114834","0.0535764097473293","6"
"6 on scale 1-7","2012","Urban Area","Female","79","0.0334292947152282","0.0266084902495905","0.0402500991808659","6"
"6 on scale 1-7","2012","Rural Area","Male","51","0.0449485785191902","0.0328089776974684","0.057088179340912","6"
"6 on scale 1-7","2012","Rural Area","Female","42","0.0289766285799967","0.0206607647253944","0.0372924924345991","6"
"7 Strongly agree","2012","Urban Area","Male","47","0.0313874342475964","0.023273635326842","0.0395012331683508","7"
"7 Strongly agree","2012","Urban Area","Female","30","0.0143809338434077","0.00986338069560516","0.0188984869912103","7"
"7 Strongly agree","2012","Rural Area","Male","22","","","","7"
"7 Strongly agree","2012","Rural Area","Female","16","","","","7"
"1 Strongly disagree","2013","Urban Area","Male","1710","0.293828071948484","0.281957903855739","0.30569824004123","1"
"1 Strongly disagree","2013","Urban Area","Female","2584","0.395889409187783","0.384027081325119","0.407751737050447","1"
"1 Strongly disagree","2013","Rural Area","Male","1193","0.375930255028954","0.359023653787905","0.392836856270002","1"
"1 Strongly disagree","2013","Rural Area","Female","1570","0.446538343300584","0.430023698884879","0.463052987716289","1"
"2 on scale 1-7 ","2013","Urban Area","Male","1390","0.240920290676929","0.229776437482361","0.252064143871498","2"
"2 on scale 1-7 ","2013","Urban Area","Female","1722","0.258738679335515","0.248115827972818","0.269361530698212","2"
"2 on scale 1-7 ","2013","Rural Area","Male","784","0.248692921681689","0.233605099460727","0.263780743902651","2"
"2 on scale 1-7 ","2013","Rural Area","Female","875","0.252422509677419","0.237991782117108","0.26685323723773","2"
"3 on scale 1-7 ","2013","Urban Area","Male","757","0.132317427115444","0.1234877674784","0.141147086752488","3"
"3 on scale 1-7 ","2013","Rural Area","Female","404","0.112013941711335","0.10153698394937","0.1224908994733","3"
"3 on scale 1-7 ","2013","Rural Area","Male","413","0.142489645721237","0.130288589020999","0.154690702421475","3"
"3 on scale 1-7 ","2013","Urban Area","Female","770","0.120323531498987","0.112431995735103","0.12821506726287","3"
"4 on scale 1-7","2013","Urban Area","Male","748","0.137412920547968","0.128441313136648","0.146384527959289","4"
"4 on scale 1-7","2013","Urban Area","Female","649","0.103313266173133","0.095930430962162","0.110696101384104","4"
"4 on scale 1-7","2013","Rural Area","Male","323","0.0995265042288345","0.0890771140022193","0.10997589445545","4"
"4 on scale 1-7","2013","Rural Area","Female","293","0.0876296833993434","0.078236619552367","0.0970227472463197","4"
"5 on scale 1-7","2013","Urban Area","Male","604","0.116964610292745","0.108589871016803","0.125339349568687","5"
"5 on scale 1-7","2013","Rural Area","Male","264","0.0769915891500402","0.0676867134314939","0.0862964648685865","5"
"5 on scale 1-7","2013","Urban Area","Female","486","0.0710034689711053","0.0647737050892269","0.0772332328529838","5"
"5 on scale 1-7","2013","Rural Area","Female","208","0.0617574119434867","0.0537609441134299","0.0697538797735435","5"
"6 on scale 1-7","2013","Urban Area","Male","309","0.0577260851575591","0.0516485197872441","0.0638036505278742","6"
"6 on scale 1-7","2013","Urban Area","Female","222","0.0375598069855495","0.0329479767910102","0.0421716371800888","6"
"6 on scale 1-7","2013","Rural Area","Male","136","0.0416616885583802","0.0346871743268015","0.0486362027899588","6"
"6 on scale 1-7","2013","Rural Area","Female","90","0.0279114820776039","0.0224395533129282","0.0333834108422796","6"
"7 Strongly agree","2013","Urban Area","Male","139","0.0208305942608699","0.0171089509323854","0.0245522375893545","7"
"7 Strongly agree","2013","Urban Area","Female","96","0.0131718378479278","0.0104063693733742","0.0159373063224815","7"
"7 Strongly agree","2013","Rural Area","Male","40","0.014707395630865","0.0105055837501319","0.0189092075115982","7"
"7 Strongly agree","2013","Rural Area","Female","41","0.0117266278902283","0.00815043283362436","0.0153028229468323","7"
"1 Strongly disagree","2014","Urban Area","Male","","","","","1"
"1 Strongly disagree","2014","Urban Area","Female","","","","","1"
"1 Strongly disagree","2014","Rural Area","Male","","","","","1"
"1 Strongly disagree","2014","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2014","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2014","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","Female","","","","","3"
"4 on scale 1-7","2014","Urban Area","Male","","","","","4"
"4 on scale 1-7","2014","Rural Area","Female","","","","","4"
"4 on scale 1-7","2014","Urban Area","Female","","","","","4"
"4 on scale 1-7","2014","Rural Area","Male","","","","","4"
"5 on scale 1-7","2014","Urban Area","Female","","","","","5"
"5 on scale 1-7","2014","Urban Area","Male","","","","","5"
"5 on scale 1-7","2014","Rural Area","Male","","","","","5"
"5 on scale 1-7","2014","Rural Area","Female","","","","","5"
"6 on scale 1-7","2014","Urban Area","Male","","","","","6"
"6 on scale 1-7","2014","Urban Area","Female","","","","","6"
"6 on scale 1-7","2014","Rural Area","Male","","","","","6"
"6 on scale 1-7","2014","Rural Area","Female","","","","","6"
"7 Strongly agree","2014","Urban Area","Male","","","","","7"
"7 Strongly agree","2014","Urban Area","Female","","","","","7"
"7 Strongly agree","2014","Rural Area","Male","","","","","7"
"7 Strongly agree","2014","Rural Area","Female","","","","","7"
"1 Strongly disagree","2015","Urban Area","Male","","","","","1"
"1 Strongly disagree","2015","Urban Area","Female","","","","","1"
"1 Strongly disagree","2015","Rural Area","Male","","","","","1"
"1 Strongly disagree","2015","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2015","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2015","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","Male","","","","","2"
"3 on scale 1-7 ","2015","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2015","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","Female","","","","","3"
"4 on scale 1-7","2015","Urban Area","Male","","","","","4"
"4 on scale 1-7","2015","Rural Area","Female","","","","","4"
"4 on scale 1-7","2015","Urban Area","Female","","","","","4"
"4 on scale 1-7","2015","Rural Area","Male","","","","","4"
"5 on scale 1-7","2015","Urban Area","Male","","","","","5"
"5 on scale 1-7","2015","Urban Area","Female","","","","","5"
"5 on scale 1-7","2015","Rural Area","Male","","","","","5"
"5 on scale 1-7","2015","Rural Area","Female","","","","","5"
"6 on scale 1-7","2015","Rural Area","Female","","","","","6"
"6 on scale 1-7","2015","Urban Area","Male","","","","","6"
"6 on scale 1-7","2015","Urban Area","Female","","","","","6"
"6 on scale 1-7","2015","Rural Area","Male","","","","","6"
"7 Strongly agree","2015","Rural Area","Female","","","","","7"
"7 Strongly agree","2015","Urban Area","Male","","","","","7"
"7 Strongly agree","2015","Urban Area","Female","","","","","7"
"7 Strongly agree","2015","Rural Area","Male","","","","","7"
"1 Strongly disagree","2016","Urban Area","Male","","","","","1"
"1 Strongly disagree","2016","Urban Area","Female","","","","","1"
"1 Strongly disagree","2016","Rural Area","Male","","","","","1"
"1 Strongly disagree","2016","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2016","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2016","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","Male","","","","","2"
"3 on scale 1-7 ","2016","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2016","Urban Area","Female","","","","","3"
"4 on scale 1-7","2016","Urban Area","Male","","","","","4"
"4 on scale 1-7","2016","Rural Area","Female","","","","","4"
"4 on scale 1-7","2016","Urban Area","Female","","","","","4"
"4 on scale 1-7","2016","Rural Area","Male","","","","","4"
"5 on scale 1-7","2016","Urban Area","Male","","","","","5"
"5 on scale 1-7","2016","Urban Area","Female","","","","","5"
"5 on scale 1-7","2016","Rural Area","Male","","","","","5"
"5 on scale 1-7","2016","Rural Area","Female","","","","","5"
"6 on scale 1-7","2016","Urban Area","Male","","","","","6"
"6 on scale 1-7","2016","Urban Area","Female","","","","","6"
"6 on scale 1-7","2016","Rural Area","Female","","","","","6"
"6 on scale 1-7","2016","Rural Area","Male","","","","","6"
"7 Strongly agree","2016","Urban Area","Male","","","","","7"
"7 Strongly agree","2016","Rural Area","Female","","","","","7"
"7 Strongly agree","2016","Urban Area","Female","","","","","7"
"7 Strongly agree","2016","Rural Area","Male","","","","","7"
"1 Strongly disagree","2017","Urban Area","Male","2856","0.253400514678293","0.244440196991187","0.2623608323654","1"
"1 Strongly disagree","2017","Urban Area","Female","3766","0.347123770056495","0.337794652576735","0.356452887536255","1"
"1 Strongly disagree","2017","Rural Area","Male","1791","0.306629867605646","0.293745730656516","0.319514004554777","1"
"1 Strongly disagree","2017","Rural Area","Female","2187","0.39239990462573","0.379235568626539","0.405564240624922","1"
"2 on scale 1-7 ","2017","Urban Area","Male","2049","0.231417327974017","0.222729343218283","0.240105312729751","2"
"2 on scale 1-7 ","2017","Rural Area","Male","1184","0.259503339671632","0.247254397976617","0.271752281366647","2"
"2 on scale 1-7 ","2017","Rural Area","Female","1311","0.252842101505275","0.241124020744958","0.264560182265591","2"
"2 on scale 1-7 ","2017","Urban Area","Female","2534","0.259306061452916","0.250717732188173","0.267894390717659","2"
"3 on scale 1-7 ","2017","Urban Area","Male","1196","0.158038603983343","0.150524044950843","0.165553163015843","3"
"3 on scale 1-7 ","2017","Urban Area","Female","1243","0.135007428383393","0.128310618374614","0.141704238392172","3"
"3 on scale 1-7 ","2017","Rural Area","Male","603","0.125155077832302","0.115909047482601","0.134401108182004","3"
"3 on scale 1-7 ","2017","Rural Area","Female","609","0.124569347128362","0.115666230471311","0.133472463785413","3"
"4 on scale 1-7","2017","Urban Area","Male","1167","0.145354098345443","0.138093330242948","0.152614866447938","4"
"4 on scale 1-7","2017","Urban Area","Female","1185","0.125381820035429","0.118892346111278","0.131871293959579","4"
"4 on scale 1-7","2017","Rural Area","Male","572","0.129497641221806","0.1201159433092","0.138879339134412","4"
"4 on scale 1-7","2017","Rural Area","Female","563","0.111127613368675","0.102654240921342","0.119600985816008","4"
"5 on scale 1-7","2017","Urban Area","Male","973","0.117459112857335","0.110826470286954","0.124091755427716","5"
"5 on scale 1-7","2017","Urban Area","Female","719","0.0759280470409065","0.0707372151301506","0.0811188789516624","5"
"5 on scale 1-7","2017","Rural Area","Male","420","0.105965273932241","0.0973647577723016","0.114565790092181","5"
"5 on scale 1-7","2017","Rural Area","Female","354","0.0693221749798416","0.0624742125589522","0.076170137400731","5"
"6 on scale 1-7","2017","Urban Area","Male","553","0.0649746175733363","0.0598970070587224","0.0700522280879503","6"
