"plh0218","year","e11103","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2007","Full Time","","","",""
"4 on scale 1-7","2007","Part Time","","","",""
"4 on scale 1-7","2007","Not Working","","","",""
"5 on scale 1-7","2007","Full Time","","","",""
"5 on scale 1-7","2007","Part Time","","","",""
"5 on scale 1-7","2007","Not Working","","","",""
"6 on scale 1-7","2007","Full Time","","","",""
"6 on scale 1-7","2007","Part Time","","","",""
"6 on scale 1-7","2007","Not Working","","","",""
"7 Strongly agree","2007","Full Time","","","",""
"7 Strongly agree","2007","Part Time","","","",""
"7 Strongly agree","2007","Not Working","","","",""
"1 Strongly disagree","2008","Full Time","","","",""
"1 Strongly disagree","2008","Part Time","","","",""
"1 Strongly disagree","2008","Not Working","","","",""
"2 on scale 1-7 ","2008","Full Time","","","",""
"2 on scale 1-7 ","2008","Part Time","","","",""
"2 on scale 1-7 ","2008","Not Working","","","",""
"3 on scale 1-7 ","2008","Full Time","","","",""
"3 on scale 1-7 ","2008","Part Time","","","",""
"3 on scale 1-7 ","2008","Not Working","","","",""
"4 on scale 1-7","2008","Full Time","","","",""
"4 on scale 1-7","2008","Part Time","","","",""
"4 on scale 1-7","2008","Not Working","","","",""
"5 on scale 1-7","2008","Full Time","","","",""
"5 on scale 1-7","2008","Part Time","","","",""
"5 on scale 1-7","2008","Not Working","","","",""
"6 on scale 1-7","2008","Full Time","","","",""
"6 on scale 1-7","2008","Part Time","","","",""
"6 on scale 1-7","2008","Not Working","","","",""
"7 Strongly agree","2008","Full Time","","","",""
"7 Strongly agree","2008","Part Time","","","",""
"7 Strongly agree","2008","Not Working","","","",""
"1 Strongly disagree","2009","Full Time","2475","0.34262256946813","0.331492154547581","0.353752984388679"
"1 Strongly disagree","2009","Part Time","1438","0.32916680411132","0.314975601589279","0.343358006633362"
"1 Strongly disagree","2009","Not Working","2671","0.398399318716868","0.386728852754855","0.410069784678881"
"2 on scale 1-7 ","2009","Full Time","1899","0.267347052244993","0.256967399451845","0.27772670503814"
"2 on scale 1-7 ","2009","Part Time","1115","0.272714130707775","0.259264501690031","0.286163759725518"
"2 on scale 1-7 ","2009","Not Working","1749","0.243610349923616","0.233377528394323","0.25384317145291"
"3 on scale 1-7 ","2009","Full Time","907","0.135434712674078","0.12740943868928","0.143459986658875"
"3 on scale 1-7 ","2009","Part Time","550","0.124650682633126","0.114675015733385","0.134626349532867"
"3 on scale 1-7 ","2009","Not Working","847","0.12751428436047","0.11956307251316","0.135465496207779"
"4 on scale 1-7","2009","Full Time","768","0.120371600926877","0.112740141227679","0.128003060626075"
"4 on scale 1-7","2009","Part Time","523","0.118756200005162","0.108986525530907","0.128525874479418"
"4 on scale 1-7","2009","Not Working","678","0.101865894288156","0.0946554879724634","0.10907630060385"
"5 on scale 1-7","2009","Full Time","545","0.0773496309194863","0.0710843048451598","0.0836149569938129"
"5 on scale 1-7","2009","Part Time","318","0.0852719351586941","0.0768375588970569","0.0937063114203312"
"5 on scale 1-7","2009","Not Working","420","0.0662553364274736","0.0603260935408874","0.0721845793140599"
"6 on scale 1-7","2009","Full Time","280","0.04235021840524","0.0376271181980602","0.0470733186124197"
"6 on scale 1-7","2009","Part Time","194","0.0470726581693447","0.0406765151589031","0.0534688011797863"
"6 on scale 1-7","2009","Not Working","261","0.0406177910492179","0.035912042425727","0.0453235396727088"
"7 Strongly agree","2009","Full Time","110","0.0145242153611964","0.0117183599073927","0.017330070815"
"7 Strongly agree","2009","Part Time","74","0.0223675892145779","0.0179017683916146","0.0268334100375412"
"7 Strongly agree","2009","Not Working","134","0.0217370252341982","0.0182608424358407","0.0252132080325556"
"1 Strongly disagree","2010","Full Time","","","",""
"1 Strongly disagree","2010","Part Time","","","",""
"1 Strongly disagree","2010","Not Working","","","",""
"2 on scale 1-7 ","2010","Full Time","","","",""
"2 on scale 1-7 ","2010","Part Time","","","",""
"2 on scale 1-7 ","2010","Not Working","","","",""
"3 on scale 1-7 ","2010","Full Time","","","",""
"3 on scale 1-7 ","2010","Part Time","","","",""
"3 on scale 1-7 ","2010","Not Working","","","",""
"4 on scale 1-7","2010","Full Time","","","",""
"4 on scale 1-7","2010","Part Time","","","",""
"4 on scale 1-7","2010","Not Working","","","",""
"5 on scale 1-7","2010","Full Time","","","",""
"5 on scale 1-7","2010","Part Time","","","",""
"5 on scale 1-7","2010","Not Working","","","",""
"6 on scale 1-7","2010","Full Time","","","",""
"6 on scale 1-7","2010","Part Time","","","",""
"6 on scale 1-7","2010","Not Working","","","",""
"7 Strongly agree","2010","Full Time","","","",""
"7 Strongly agree","2010","Part Time","","","",""
"7 Strongly agree","2010","Not Working","","","",""
"1 Strongly disagree","2011","Full Time","","","",""
"1 Strongly disagree","2011","Part Time","","","",""
"1 Strongly disagree","2011","Not Working","","","",""
"2 on scale 1-7 ","2011","Full Time","","","",""
"2 on scale 1-7 ","2011","Part Time","","","",""
"2 on scale 1-7 ","2011","Not Working","","","",""
"3 on scale 1-7 ","2011","Full Time","","","",""
"3 on scale 1-7 ","2011","Part Time","","","",""
"3 on scale 1-7 ","2011","Not Working","","","",""
"4 on scale 1-7","2011","Full Time","","","",""
"4 on scale 1-7","2011","Part Time","","","",""
"4 on scale 1-7","2011","Not Working","","","",""
"5 on scale 1-7","2011","Full Time","","","",""
"5 on scale 1-7","2011","Part Time","","","",""
"5 on scale 1-7","2011","Not Working","","","",""
"6 on scale 1-7","2011","Full Time","","","",""
"6 on scale 1-7","2011","Part Time","","","",""
"6 on scale 1-7","2011","Not Working","","","",""
"7 Strongly agree","2011","Full Time","","","",""
"7 Strongly agree","2011","Part Time","","","",""
"7 Strongly agree","2011","Not Working","","","",""
"1 Strongly disagree","2012","Full Time","1091","0.38712026446195","0.36908169386346","0.40515883506044"
"1 Strongly disagree","2012","Part Time","1045","0.41585919375016","0.396833585021799","0.43488480247852"
"1 Strongly disagree","2012","Not Working","608","0.326987614658928","0.304977233914103","0.348997995403753"
"2 on scale 1-7 ","2012","Full Time","756","0.2660246285385","0.249660487910146","0.282388769166854"
"2 on scale 1-7 ","2012","Part Time","722","0.275596991081982","0.258349179741509","0.292844802422456"
"2 on scale 1-7 ","2012","Not Working","434","0.244130522609984","0.223975428977483","0.264285616242484"
"3 on scale 1-7 ","2012","Full Time","302","0.0968383719895518","0.0858862564865438","0.10779048749256"
"3 on scale 1-7 ","2012","Part Time","271","0.102546809018627","0.0908363582407975","0.114257259796457"
"3 on scale 1-7 ","2012","Not Working","194","0.115037600261615","0.100067224840499","0.130007975682732"
"4 on scale 1-7","2012","Full Time","299","0.107844940381589","0.0963578088117514","0.119332071951427"
"4 on scale 1-7","2012","Part Time","217","0.0715747893127481","0.0616239403114545","0.0815256383140417"
"4 on scale 1-7","2012","Not Working","216","0.12012417486471","0.104870437066767","0.135377912662652"
"5 on scale 1-7","2012","Full Time","224","0.0934133594480158","0.0826362897981986","0.104190429097833"
"5 on scale 1-7","2012","Part Time","214","0.0849239700185369","0.0741630260924312","0.0956849139446426"
"5 on scale 1-7","2012","Not Working","164","0.107397183854349","0.0928701834542944","0.121924184254403"
"6 on scale 1-7","2012","Full Time","95","0.0335817025911331","0.0269101722707821","0.0402532329114841"
"6 on scale 1-7","2012","Part Time","71","0.0294157585606285","0.0228932707144051","0.0359382464068519"
"6 on scale 1-7","2012","Not Working","86","0.0551027646956213","0.0443967124296904","0.0658088169615523"
"7 Strongly agree","2012","Full Time","34","0.0151767325892603","0.0106492183177838","0.0197042468607368"
"7 Strongly agree","2012","Part Time","38","0.0200824882573174","0.0146673424509367","0.0254976340636981"
"7 Strongly agree","2012","Not Working","43","0.0312201390547931","0.023060323482622","0.0393799546269642"
"1 Strongly disagree","2013","Full Time","2467","0.343346238409466","0.332196631636519","0.354495845182413"
"1 Strongly disagree","2013","Part Time","1596","0.336156450985528","0.322473922407997","0.34983897956306"
"1 Strongly disagree","2013","Not Working","2994","0.409425801873762","0.398125597938794","0.420726005808729"
"2 on scale 1-7 ","2013","Full Time","1861","0.260884635104304","0.250573521969745","0.271195748238863"
"2 on scale 1-7 ","2013","Part Time","1159","0.257824461861158","0.24515441715607","0.270494506566246"
"2 on scale 1-7 ","2013","Not Working","1751","0.235827012494709","0.226071410849695","0.245582614139723"
"3 on scale 1-7 ","2013","Full Time","887","0.125682115417964","0.117898226890547","0.133466003945381"
"3 on scale 1-7 ","2013","Part Time","596","0.132995085388347","0.123159700831343","0.14283046994535"
"3 on scale 1-7 ","2013","Not Working","861","0.123630212432712","0.116065935000376","0.131194489865048"
"4 on scale 1-7","2013","Full Time","769","0.119879358202521","0.112252099207783","0.12750661719726"
"4 on scale 1-7","2013","Part Time","525","0.117217305300929","0.107900102654318","0.12653450794754"
"4 on scale 1-7","2013","Not Working","719","0.0992860727812938","0.0924138212293704","0.106158324333217"
"5 on scale 1-7","2013","Full Time","587","0.0928588092440519","0.086043678614253","0.0996739398738509"
"5 on scale 1-7","2013","Part Time","417","0.0870424086722369","0.0788774588224274","0.0952073585220463"
"5 on scale 1-7","2013","Not Working","558","0.0770756115629225","0.0709464228441058","0.0832048002817392"
"6 on scale 1-7","2013","Full Time","293","0.0443031286359952","0.0394714007656415","0.0491348565063488"
"6 on scale 1-7","2013","Part Time","195","0.0517200466769446","0.0453055806670498","0.0581345126868395"
"6 on scale 1-7","2013","Not Working","269","0.0373205972147916","0.0329647105135801","0.0416764839160031"
"7 Strongly agree","2013","Full Time","103","0.0130457149856976","0.0103812645414016","0.0157101654299936"
"7 Strongly agree","2013","Part Time","91","0.0170442411148567","0.0132952139296782","0.0207932683000353"
"7 Strongly agree","2013","Not Working","122","0.01743469163981","0.0144268893118547","0.0204424939677653"
"1 Strongly disagree","2014","Full Time","","","",""
"1 Strongly disagree","2014","Part Time","","","",""
"1 Strongly disagree","2014","Not Working","","","",""
"2 on scale 1-7 ","2014","Full Time","","","",""
"2 on scale 1-7 ","2014","Part Time","","","",""
"2 on scale 1-7 ","2014","Not Working","","","",""
"3 on scale 1-7 ","2014","Full Time","","","",""
"3 on scale 1-7 ","2014","Part Time","","","",""
"3 on scale 1-7 ","2014","Not Working","","","",""
"4 on scale 1-7","2014","Full Time","","","",""
"4 on scale 1-7","2014","Part Time","","","",""
"4 on scale 1-7","2014","Not Working","","","",""
"5 on scale 1-7","2014","Full Time","","","",""
"5 on scale 1-7","2014","Part Time","","","",""
"5 on scale 1-7","2014","Not Working","","","",""
"6 on scale 1-7","2014","Full Time","","","",""
"6 on scale 1-7","2014","Part Time","","","",""
"6 on scale 1-7","2014","Not Working","","","",""
"7 Strongly agree","2014","Full Time","","","",""
"7 Strongly agree","2014","Part Time","","","",""
"7 Strongly agree","2014","Not Working","","","",""
"1 Strongly disagree","2015","Full Time","","","",""
"1 Strongly disagree","2015","Part Time","","","",""
"1 Strongly disagree","2015","Not Working","","","",""
"2 on scale 1-7 ","2015","Full Time","","","",""
"2 on scale 1-7 ","2015","Part Time","","","",""
"2 on scale 1-7 ","2015","Not Working","","","",""
"3 on scale 1-7 ","2015","Full Time","","","",""
"3 on scale 1-7 ","2015","Part Time","","","",""
"3 on scale 1-7 ","2015","Not Working","","","",""
"4 on scale 1-7","2015","Full Time","","","",""
"4 on scale 1-7","2015","Part Time","","","",""
"4 on scale 1-7","2015","Not Working","","","",""
"5 on scale 1-7","2015","Full Time","","","",""
"5 on scale 1-7","2015","Part Time","","","",""
"5 on scale 1-7","2015","Not Working","","","",""
"6 on scale 1-7","2015","Full Time","","","",""
"6 on scale 1-7","2015","Part Time","","","",""
"6 on scale 1-7","2015","Not Working","","","",""
"7 Strongly agree","2015","Full Time","","","",""
"7 Strongly agree","2015","Part Time","","","",""
"7 Strongly agree","2015","Not Working","","","",""
"1 Strongly disagree","2016","Full Time","","","",""
"1 Strongly disagree","2016","Part Time","","","",""
"1 Strongly disagree","2016","Not Working","","","",""
"2 on scale 1-7 ","2016","Full Time","","","",""
"2 on scale 1-7 ","2016","Part Time","","","",""
"2 on scale 1-7 ","2016","Not Working","","","",""
"3 on scale 1-7 ","2016","Full Time","","","",""
"3 on scale 1-7 ","2016","Part Time","","","",""
"3 on scale 1-7 ","2016","Not Working","","","",""
"4 on scale 1-7","2016","Full Time","","","",""
"4 on scale 1-7","2016","Part Time","","","",""
"4 on scale 1-7","2016","Not Working","","","",""
"5 on scale 1-7","2016","Full Time","","","",""
"5 on scale 1-7","2016","Part Time","","","",""
"5 on scale 1-7","2016","Not Working","","","",""
"6 on scale 1-7","2016","Full Time","","","",""
"6 on scale 1-7","2016","Part Time","","","",""
"6 on scale 1-7","2016","Not Working","","","",""
"7 Strongly agree","2016","Full Time","","","",""
"7 Strongly agree","2016","Part Time","","","",""
"7 Strongly agree","2016","Not Working","","","",""
"1 Strongly disagree","2017","Full Time","3288","0.297797609374917","0.289034600625091","0.306560618124743"
"1 Strongly disagree","2017","Part Time","2597","0.321104935135013","0.310765873521341","0.331443996748685"
"1 Strongly disagree","2017","Not Working","4715","0.333550247261743","0.324725381415361","0.342375113108124"
"2 on scale 1-7 ","2017","Full Time","2788","0.264414937942668","0.255963688235276","0.272866187650059"
"2 on scale 1-7 ","2017","Part Time","1957","0.235163859437687","0.225772557630929","0.244555161244445"
"2 on scale 1-7 ","2017","Not Working","2333","0.241754481900248","0.233740728648854","0.249768235151641"
"3 on scale 1-7 ","2017","Full Time","1431","0.147989806085265","0.141185250188335","0.154794361982195"
"3 on scale 1-7 ","2017","Part Time","1020","0.138462439179061","0.130814236214191","0.14611064214393"
"3 on scale 1-7 ","2017","Not Working","1200","0.131183906689779","0.124864912129109","0.137502901250448"
"4 on scale 1-7","2017","Full Time","1280","0.121059677369841","0.114808800554308","0.127310554185374"
"4 on scale 1-7","2017","Part Time","1042","0.141336581760771","0.133622307416051","0.149050856105492"
"4 on scale 1-7","2017","Not Working","1165","0.133131507687745","0.126772917914146","0.139490097461343"
"5 on scale 1-7","2017","Full Time","959","0.0987009087787894","0.0929853784679464","0.104416439089632"
"5 on scale 1-7","2017","Part Time","678","0.0940904228102245","0.0876253794353352","0.100555466185114"
"5 on scale 1-7","2017","Not Working","829","0.0874830170594234","0.0821945947687188","0.092771439350128"
"6 on scale 1-7","2017","Full Time","522","0.04957608364642","0.0454164385677046","0.0537357287251354"
"6 on scale 1-7","2017","Part Time","368","0.048021965762642","0.0432872955067214","0.0527566360185626"
"6 on scale 1-7","2017","Not Working","467","0.0470766727857738","0.0431122895345209","0.0510410560370266"
"7 Strongly agree","2017","Full Time","193","0.0204609768020997","0.0177480658265001","0.0231738877776993"
"7 Strongly agree","2017","Part Time","172","0.0218197959146016","0.018584670776574","0.0250549210526293"
"7 Strongly agree","2017","Not Working","256","0.0258201666152891","0.0228516269199656","0.0287887063106127"
"1 Strongly disagree","2018","Full Time","","","",""
"1 Strongly disagree","2018","Part Time","","","",""
"1 Strongly disagree","2018","Not Working","","","",""
"2 on scale 1-7 ","2018","Full Time","","","",""
"2 on scale 1-7 ","2018","Part Time","","","",""
"2 on scale 1-7 ","2018","Not Working","","","",""
"3 on scale 1-7 ","2018","Full Time","","","",""
"3 on scale 1-7 ","2018","Part Time","","","",""
"3 on scale 1-7 ","2018","Not Working","","","",""
"4 on scale 1-7","2018","Full Time","","","",""
"4 on scale 1-7","2018","Part Time","","","",""
"4 on scale 1-7","2018","Not Working","","","",""
"5 on scale 1-7","2018","Full Time","","","",""
"5 on scale 1-7","2018","Part Time","","","",""
"5 on scale 1-7","2018","Not Working","","","",""
"6 on scale 1-7","2018","Full Time","","","",""
"6 on scale 1-7","2018","Part Time","","","",""
"6 on scale 1-7","2018","Not Working","","","",""
"7 Strongly agree","2018","Full Time","","","",""
"7 Strongly agree","2018","Part Time","","","",""
"7 Strongly agree","2018","Not Working","","","",""
"1 Strongly disagree","2019","Full Time","3914","0.33898878752108","0.329930263780057","0.348047311262104"
"1 Strongly disagree","2019","Part Time","2425","0.328646979746953","0.317795662362294","0.339498297131612"
"1 Strongly disagree","2019","Not Working","2915","0.368925092645113","0.358371511056122","0.379478674234105"
"2 on scale 1-7 ","2019","Full Time","2838","0.260696303512559","0.25229514416168","0.269097462863439"
"2 on scale 1-7 ","2019","Part Time","1894","0.262420728830904","0.252257175041491","0.272584282620316"
"2 on scale 1-7 ","2019","Not Working","1858","0.227863717874507","0.218689376670104","0.237038059078909"
"3 on scale 1-7 ","2019","Full Time","1237","0.133092673134734","0.126592517463767","0.139592828805702"
"3 on scale 1-7 ","2019","Part Time","952","0.138146217128137","0.130174929785835","0.146117504470438"
"3 on scale 1-7 ","2019","Not Working","985","0.125714753808577","0.118463551572124","0.13296595604503"
"4 on scale 1-7","2019","Full Time","1196","0.125970066525569","0.119620308443754","0.132319824607383"
"4 on scale 1-7","2019","Part Time","881","0.123690616260757","0.116084914744498","0.131296317777017"
"4 on scale 1-7","2019","Not Working","1001","0.127634674841088","0.120336338832885","0.134933010849292"
"5 on scale 1-7","2019","Full Time","747","0.0843812007705766","0.0790620714644244","0.0897003300767289"
"5 on scale 1-7","2019","Part Time","631","0.0866796955994467","0.0801797096931173","0.0931796815057762"
"5 on scale 1-7","2019","Not Working","727","0.0869814185997759","0.0808176919585892","0.0931451452409625"
"6 on scale 1-7","2019","Full Time","404","0.0387653813551059","0.0350713797569851","0.0424593829532268"
"6 on scale 1-7","2019","Part Time","296","0.0461226194755509","0.0412770432779163","0.0509681956731855"
"6 on scale 1-7","2019","Not Working","378","0.0442983540802262","0.0397980145512275","0.0487986936092249"
"7 Strongly agree","2019","Full Time","154","0.0181055871803748","0.0155540667608075","0.0206571075999421"
"7 Strongly agree","2019","Part Time","119","0.0142931429582516","0.0115510641811334","0.0170352217353697"
"7 Strongly agree","2019","Not Working","166","0.0185819881507126","0.0156283083029942","0.021535667998431"
