"plh0218","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2008","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","","","","","2"
"3 on scale 1-7 ","2008","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","Urban Area","","","","","3"
"4 on scale 1-7","2008","Urban Area","","","","","4"
"4 on scale 1-7","2008","Rural Area","","","","","4"
"5 on scale 1-7","2008","Rural Area","","","","","5"
"5 on scale 1-7","2008","Urban Area","","","","","5"
"6 on scale 1-7","2008","Rural Area","","","","","6"
"6 on scale 1-7","2008","Urban Area","","","","","6"
"7 Strongly agree","2008","Urban Area","","","","","7"
"7 Strongly agree","2008","Rural Area","","","","","7"
"1 Strongly disagree","2009","Urban Area","4192","0.35079105826332","0.342164187778868","0.359417928747772","1"
"1 Strongly disagree","2009","Rural Area","2392","0.381384068010269","0.369294548258987","0.393473587761551","1"
"2 on scale 1-7 ","2009","Rural Area","1751","0.277968529994379","0.266818061781844","0.289118998206914","2"
"2 on scale 1-7 ","2009","Urban Area","3012","0.25107715716479","0.243238188756336","0.258916125573243","2"
"3 on scale 1-7 ","2009","Urban Area","1576","0.139179068912737","0.132921867323888","0.145436270501587","3"
"3 on scale 1-7 ","2009","Rural Area","728","0.110055783014906","0.102266364258293","0.117845201771519","3"
"4 on scale 1-7","2009","Rural Area","645","0.108431594943599","0.100692815253498","0.116170374633699","4"
"4 on scale 1-7","2009","Urban Area","1324","0.115133010702327","0.109363012180602","0.120903009224053","4"
"5 on scale 1-7","2009","Rural Area","380","0.0652911328385583","0.0591424440989331","0.0714398215781835","5"
"5 on scale 1-7","2009","Urban Area","903","0.0795672549554704","0.0746751023915169","0.0844594075194239","5"
"6 on scale 1-7","2009","Rural Area","217","0.0399617171775689","0.035086616689855","0.0448368176652827","6"
"6 on scale 1-7","2009","Urban Area","518","0.0441356538036275","0.0404226132906828","0.0478486943165723","6"
"7 Strongly agree","2009","Urban Area","230","0.0201167961977275","0.0175787276977887","0.0226548646976664","7"
"7 Strongly agree","2009","Rural Area","88","0.0169071740207199","0.0136983197056991","0.0201160283357407","7"
"1 Strongly disagree","2010","Urban Area","","","","","1"
"1 Strongly disagree","2010","Rural Area","","","","","1"
"2 on scale 1-7 ","2010","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","","","","","2"
"3 on scale 1-7 ","2010","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","Urban Area","","","","","3"
"4 on scale 1-7","2010","Rural Area","","","","","4"
"4 on scale 1-7","2010","Urban Area","","","","","4"
"5 on scale 1-7","2010","Rural Area","","","","","5"
"5 on scale 1-7","2010","Urban Area","","","","","5"
"6 on scale 1-7","2010","Urban Area","","","","","6"
"6 on scale 1-7","2010","Rural Area","","","","","6"
"7 Strongly agree","2010","Urban Area","","","","","7"
"7 Strongly agree","2010","Rural Area","","","","","7"
"1 Strongly disagree","2011","Urban Area","","","","","1"
"1 Strongly disagree","2011","Rural Area","","","","","1"
"2 on scale 1-7 ","2011","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","","","","","3"
"4 on scale 1-7","2011","Rural Area","","","","","4"
"4 on scale 1-7","2011","Urban Area","","","","","4"
"5 on scale 1-7","2011","Rural Area","","","","","5"
"5 on scale 1-7","2011","Urban Area","","","","","5"
"6 on scale 1-7","2011","Rural Area","","","","","6"
"6 on scale 1-7","2011","Urban Area","","","","","6"
"7 Strongly agree","2011","Urban Area","","","","","7"
"7 Strongly agree","2011","Rural Area","","","","","7"
"1 Strongly disagree","2012","Urban Area","1646","0.373097302757738","0.358874999399199","0.387319606116277","1"
"1 Strongly disagree","2012","Rural Area","1098","0.400622888726759","0.382077469273478","0.419168308180039","1"
"2 on scale 1-7 ","2012","Urban Area","1194","0.262981073758486","0.250034335105715","0.275927812411257","2"
"2 on scale 1-7 ","2012","Rural Area","718","0.265931564210673","0.24921019164433","0.282652936777016","2"
"3 on scale 1-7 ","2012","Rural Area","260","0.0935967415731504","0.0825734879909875","0.104619995155313","3"
"3 on scale 1-7 ","2012","Urban Area","507","0.108155394544645","0.0990220991994643","0.117288689889826","3"
"4 on scale 1-7","2012","Rural Area","271","0.0982175953091485","0.0869543321472522","0.109480858471045","4"
"4 on scale 1-7","2012","Urban Area","461","0.0983477512337349","0.0895906460528207","0.107104856414649","4"
"5 on scale 1-7","2012","Rural Area","204","0.0863941525352044","0.0757615320182164","0.0970267730521924","5"
"5 on scale 1-7","2012","Urban Area","398","0.097690453162833","0.0889594800215015","0.106421426304164","5"
"6 on scale 1-7","2012","Urban Area","159","0.0380053823799803","0.0323823874982057","0.0436283772617549","6"
"6 on scale 1-7","2012","Rural Area","93","0.0362458434750997","0.029172399116066","0.0433192878341335","6"
"7 Strongly agree","2012","Urban Area","77","0.0217226421625822","0.0174357146615986","0.0260095696635658","7"
"7 Strongly agree","2012","Rural Area","38","0.0189912141699653","0.013825486364185","0.0241569419757457","7"
"1 Strongly disagree","2013","Urban Area","4294","0.346709520121738","0.338259581540015","0.35515945870346","1"
"1 Strongly disagree","2013","Rural Area","2763","0.411265238894777","0.39942443472286","0.423106043066695","1"
"2 on scale 1-7 ","2013","Rural Area","1659","0.250559349946229","0.240131751777406","0.260986948115052","2"
"2 on scale 1-7 ","2013","Urban Area","3112","0.250152603537681","0.24246295550837","0.257842251566992","2"
"3 on scale 1-7 ","2013","Rural Area","817","0.127238439579714","0.119219492827318","0.135257386332109","3"
"3 on scale 1-7 ","2013","Urban Area","1527","0.126102982090586","0.120208979651115","0.131996984530057","3"
"4 on scale 1-7","2013","Rural Area","616","0.0935728807509196","0.086564756344359","0.10058100515748","4"
"4 on scale 1-7","2013","Urban Area","1397","0.119744730473986","0.1139803846699","0.125509076278072","4"
"5 on scale 1-7","2013","Urban Area","1090","0.0931505806265924","0.0879902458557037","0.0983109153974811","5"
"5 on scale 1-7","2013","Rural Area","472","0.0693678250887357","0.0632537829417529","0.0754818672357186","5"
"6 on scale 1-7","2013","Rural Area","226","0.0347805601205042","0.0303715441351724","0.039189576105836","6"
"6 on scale 1-7","2013","Urban Area","531","0.0472772509285881","0.043509112234785","0.0510453896223912","6"
"7 Strongly agree","2013","Urban Area","235","0.0168623322208286","0.0145762939703386","0.0191483704713185","7"
"7 Strongly agree","2013","Rural Area","81","0.0132157056191205","0.0104677061162048","0.0159637051220362","7"
"1 Strongly disagree","2014","Urban Area","","","","","1"
"1 Strongly disagree","2014","Rural Area","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","","","","","2"
"3 on scale 1-7 ","2014","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","","","","","3"
"4 on scale 1-7","2014","Rural Area","","","","","4"
"4 on scale 1-7","2014","Urban Area","","","","","4"
"5 on scale 1-7","2014","Rural Area","","","","","5"
"5 on scale 1-7","2014","Urban Area","","","","","5"
"6 on scale 1-7","2014","Urban Area","","","","","6"
"6 on scale 1-7","2014","Rural Area","","","","","6"
"7 Strongly agree","2014","Urban Area","","","","","7"
"7 Strongly agree","2014","Rural Area","","","","","7"
"1 Strongly disagree","2015","Urban Area","","","","","1"
"1 Strongly disagree","2015","Rural Area","","","","","1"
"2 on scale 1-7 ","2015","Rural Area","","","","","2"
"2 on scale 1-7 ","2015","Urban Area","","","","","2"
"3 on scale 1-7 ","2015","Rural Area","","","","","3"
"3 on scale 1-7 ","2015","Urban Area","","","","","3"
"4 on scale 1-7","2015","Rural Area","","","","","4"
"4 on scale 1-7","2015","Urban Area","","","","","4"
"5 on scale 1-7","2015","Urban Area","","","","","5"
"5 on scale 1-7","2015","Rural Area","","","","","5"
"6 on scale 1-7","2015","Rural Area","","","","","6"
"6 on scale 1-7","2015","Urban Area","","","","","6"
"7 Strongly agree","2015","Urban Area","","","","","7"
"7 Strongly agree","2015","Rural Area","","","","","7"
"1 Strongly disagree","2016","Urban Area","","","","","1"
"1 Strongly disagree","2016","Rural Area","","","","","1"
"2 on scale 1-7 ","2016","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Urban Area","","","","","2"
"3 on scale 1-7 ","2016","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Urban Area","","","","","3"
"4 on scale 1-7","2016","Urban Area","","","","","4"
"4 on scale 1-7","2016","Rural Area","","","","","4"
"5 on scale 1-7","2016","Rural Area","","","","","5"
"5 on scale 1-7","2016","Urban Area","","","","","5"
"6 on scale 1-7","2016","Urban Area","","","","","6"
"6 on scale 1-7","2016","Rural Area","","","","","6"
"7 Strongly agree","2016","Urban Area","","","","","7"
"7 Strongly agree","2016","Rural Area","","","","","7"
"1 Strongly disagree","2017","Urban Area","6622","0.301219227628085","0.294705112453134","0.307733342803036","1"
"1 Strongly disagree","2017","Rural Area","3978","0.349868469494989","0.340615212936502","0.359121726053477","1"
"2 on scale 1-7 ","2017","Rural Area","2495","0.256145259913572","0.247676324601237","0.264614195225907","2"
"2 on scale 1-7 ","2017","Urban Area","4583","0.245646489513266","0.239534447182985","0.251758531843546","2"
"3 on scale 1-7 ","2017","Rural Area","1212","0.124859797830078","0.118446347765552","0.131273247894605","3"
"3 on scale 1-7 ","2017","Urban Area","2439","0.146287825903067","0.141270140315797","0.151305511490338","3"
"4 on scale 1-7","2017","Rural Area","1135","0.120236897626095","0.113926694502948","0.126547100749241","4"
"4 on scale 1-7","2017","Urban Area","2352","0.135164005826718","0.130309544787254","0.140018466866183","4"
"5 on scale 1-7","2017","Urban Area","1692","0.0962694720711636","0.0920814651951458","0.100457478947181","5"
"5 on scale 1-7","2017","Rural Area","774","0.0874926648178998","0.0820105820175581","0.0929747476182414","5"
"6 on scale 1-7","2017","Rural Area","422","0.0413324275537775","0.0374703493665999","0.0451945057409551","6"
"6 on scale 1-7","2017","Urban Area","935","0.05146921477693","0.0483320083129386","0.0546064212409215","6"
"7 Strongly agree","2017","Urban Area","432","0.0239437642807698","0.0217731770248405","0.026114351536699","7"
"7 Strongly agree","2017","Rural Area","189","0.0200644827635886","0.0173439477469204","0.0227850177802568","7"
"1 Strongly disagree","2018","Rural Area","","","","","1"
"1 Strongly disagree","2018","Urban Area","","","","","1"
"2 on scale 1-7 ","2018","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Urban Area","","","","","2"
"3 on scale 1-7 ","2018","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Urban Area","","","","","3"
"4 on scale 1-7","2018","Urban Area","","","","","4"
"4 on scale 1-7","2018","Rural Area","","","","","4"
"5 on scale 1-7","2018","Rural Area","","","","","5"
"5 on scale 1-7","2018","Urban Area","","","","","5"
"6 on scale 1-7","2018","Urban Area","","","","","6"
"6 on scale 1-7","2018","Rural Area","","","","","6"
"7 Strongly agree","2018","Urban Area","","","","","7"
"7 Strongly agree","2018","Rural Area","","","","","7"
"1 Strongly disagree","2019","Rural Area","3463","0.370681621243391","0.360606444736754","0.380756797750028","1"
"1 Strongly disagree","2019","Urban Area","5369","0.34228388859663","0.334782567524319","0.349785209668942","1"
"2 on scale 1-7 ","2019","Rural Area","2243","0.257997491051167","0.248870505627008","0.267124476475325","2"
"2 on scale 1-7 ","2019","Urban Area","3983","0.246918995015296","0.240101522703203","0.25373646732739","2"
"3 on scale 1-7 ","2019","Urban Area","1934","0.133720536331871","0.128339655796074","0.139101416867667","3"
"3 on scale 1-7 ","2019","Rural Area","1031","0.123290024731468","0.116431844838876","0.130148204624059","3"
"4 on scale 1-7","2019","Rural Area","958","0.118593510117831","0.111849231359819","0.125337788875842","4"
"4 on scale 1-7","2019","Urban Area","1885","0.128137265016051","0.122852969844822","0.13342156018728","4"
"5 on scale 1-7","2019","Urban Area","1268","0.085441148423533","0.0810217347708137","0.0898605620762522","5"
"5 on scale 1-7","2019","Rural Area","667","0.0783254943268108","0.0727207308701917","0.08393025778343","5"
"6 on scale 1-7","2019","Rural Area","327","0.0364748288990075","0.0325642136200062","0.0403854441780088","6"
"6 on scale 1-7","2019","Urban Area","664","0.0449125481831348","0.0416381559355767","0.0481869404306929","6"
"7 Strongly agree","2019","Urban Area","266","0.0185856184334842","0.0164504113428158","0.0207208255241526","7"
"7 Strongly agree","2019","Rural Area","139","0.0146370296303259","0.0121318347034289","0.0171422245572229","7"
