"plh0218","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2005","Not Employed","East Germany","31","0.0164223668579917","0.0109853075718542","0.0218594261441293","7"
"7 Strongly agree","2005","Employed","West Germany","119","0.0139752127398329","0.011661693713949","0.0162887317657169","7"
"7 Strongly agree","2005","Not Employed","West Germany","129","0.0234755743055851","0.0195549218328772","0.0273962267782929","7"
"1 Strongly disagree","2006","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2006","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2006","Employed","West Germany","","","","","1"
"1 Strongly disagree","2006","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2006","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2006","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2006","Employed","West Germany","","","","","3"
"4 on scale 1-7","2006","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2006","Employed","West Germany","","","","","4"
"4 on scale 1-7","2006","Employed","East Germany","","","","","4"
"4 on scale 1-7","2006","Not Employed","West Germany","","","","","4"
"5 on scale 1-7","2006","Employed","West Germany","","","","","5"
"5 on scale 1-7","2006","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2006","Employed","East Germany","","","","","5"
"5 on scale 1-7","2006","Not Employed","West Germany","","","","","5"
"6 on scale 1-7","2006","Employed","West Germany","","","","","6"
"6 on scale 1-7","2006","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2006","Employed","East Germany","","","","","6"
"6 on scale 1-7","2006","Not Employed","West Germany","","","","","6"
"7 Strongly agree","2006","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2006","Employed","West Germany","","","","","7"
"7 Strongly agree","2006","Employed","East Germany","","","","","7"
"7 Strongly agree","2006","Not Employed","West Germany","","","","","7"
"1 Strongly disagree","2007","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2007","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2007","Employed","West Germany","","","","","1"
"1 Strongly disagree","2007","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2007","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2007","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2007","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Employed","East Germany","","","","","3"
"4 on scale 1-7","2007","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2007","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2007","Employed","West Germany","","","","","4"
"4 on scale 1-7","2007","Employed","East Germany","","","","","4"
"5 on scale 1-7","2007","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2007","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2007","Employed","West Germany","","","","","5"
"5 on scale 1-7","2007","Employed","East Germany","","","","","5"
"6 on scale 1-7","2007","Employed","West Germany","","","","","6"
"6 on scale 1-7","2007","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2007","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2007","Employed","East Germany","","","","","6"
"7 Strongly agree","2007","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2007","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2007","Employed","West Germany","","","","","7"
"7 Strongly agree","2007","Employed","East Germany","","","","","7"
"1 Strongly disagree","2008","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2008","Employed","West Germany","","","","","1"
"1 Strongly disagree","2008","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2008","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2008","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Employed","East Germany","","","","","3"
"4 on scale 1-7","2008","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2008","Employed","West Germany","","","","","4"
"4 on scale 1-7","2008","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2008","Employed","East Germany","","","","","4"
"5 on scale 1-7","2008","Employed","West Germany","","","","","5"
"5 on scale 1-7","2008","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2008","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2008","Employed","East Germany","","","","","5"
"6 on scale 1-7","2008","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2008","Employed","East Germany","","","","","6"
"6 on scale 1-7","2008","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2008","Employed","West Germany","","","","","6"
"7 Strongly agree","2008","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2008","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2008","Employed","West Germany","","","","","7"
"7 Strongly agree","2008","Employed","East Germany","","","","","7"
"1 Strongly disagree","2009","Not Employed","East Germany","819","0.444125059892602","0.421477530977946","0.466772588807258","1"
"1 Strongly disagree","2009","Employed","West Germany","2892","0.332262713643286","0.322255770931092","0.34226965635548","1"
"1 Strongly disagree","2009","Employed","East Germany","1021","0.362348624557285","0.344167074542504","0.380530174572067","1"
"1 Strongly disagree","2009","Not Employed","West Germany","1852","0.386465902026685","0.372847126328508","0.400084677724862","1"
"2 on scale 1-7 ","2009","Not Employed","East Germany","489","0.250964399799913","0.231202125412064","0.270726674187762","2"
"2 on scale 1-7 ","2009","Employed","West Germany","2231","0.26459716707109","0.255225582254786","0.273968751887393","2"
"2 on scale 1-7 ","2009","Employed","East Germany","783","0.291870892701081","0.274674887716941","0.30906689768522","2"
"2 on scale 1-7 ","2009","Not Employed","West Germany","1260","0.241691104017968","0.229717730463899","0.253664477572038","2"
"3 on scale 1-7 ","2009","Not Employed","West Germany","649","0.131303747794215","0.12185801493115","0.140749480657279","3"
"3 on scale 1-7 ","2009","Not Employed","East Germany","198","0.112994048566737","0.0985639038302178","0.127424193303255","3"
"3 on scale 1-7 ","2009","Employed","West Germany","1147","0.134993131242883","0.127733352089998","0.142252910395769","3"
"3 on scale 1-7 ","2009","Employed","East Germany","310","0.114243527438505","0.10221122013112","0.12627583474589","3"
"4 on scale 1-7","2009","Not Employed","East Germany","174","0.0920109329168986","0.0788362654539894","0.105185600379808","4"
"4 on scale 1-7","2009","Employed","West Germany","1031","0.123252659341968","0.116268837150733","0.130236481533203","4"
"4 on scale 1-7","2009","Not Employed","West Germany","504","0.104437823304176","0.0958844012633696","0.112991245344983","4"
"4 on scale 1-7","2009","Employed","East Germany","260","0.103325666203903","0.0918124297936683","0.114838902614137","4"
"5 on scale 1-7","2009","Not Employed","West Germany","336","0.0712322246978487","0.0640384812169555","0.0784259681787419","5"
"5 on scale 1-7","2009","Employed","West Germany","681","0.080911901540235","0.0751183807360028","0.0867054223444671","5"
"5 on scale 1-7","2009","Not Employed","East Germany","84","0.0471851982750931","0.0375205339375668","0.0568498626126194","5"
"5 on scale 1-7","2009","Employed","East Germany","182","0.0776777173756958","0.0675534052897443","0.0878020294616474","5"
"6 on scale 1-7","2009","Not Employed","East Germany","56","0.0332001468662572","0.0250339860965058","0.0413663076360086","6"
"6 on scale 1-7","2009","Not Employed","West Germany","205","0.0425536336756849","0.0369083122154077","0.048198955135962","6"
"6 on scale 1-7","2009","Employed","West Germany","379","0.0457957458883664","0.0413546409169241","0.0502368508598087","6"
"6 on scale 1-7","2009","Employed","East Germany","95","0.0363231727144277","0.0292464277934408","0.0433999176354147","6"
"7 Strongly agree","2009","Not Employed","West Germany","105","0.0223155644834222","0.0181844577749883","0.0264466711918562","7"
"7 Strongly agree","2009","Not Employed","East Germany","29","","","","7"
"7 Strongly agree","2009","Employed","West Germany","150","0.0181866812721716","0.0153477885384545","0.0210255740058887","7"
"7 Strongly agree","2009","Employed","East Germany","34","0.0142103990091025","0.00973356287145819","0.0186872351467468","7"
"1 Strongly disagree","2010","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2010","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2010","Employed","West Germany","","","","","1"
"1 Strongly disagree","2010","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2010","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2010","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2010","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2010","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Employed","West Germany","","","","","3"
"4 on scale 1-7","2010","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2010","Employed","West Germany","","","","","4"
"4 on scale 1-7","2010","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2010","Employed","East Germany","","","","","4"
"5 on scale 1-7","2010","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2010","Employed","West Germany","","","","","5"
"5 on scale 1-7","2010","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2010","Employed","East Germany","","","","","5"
"6 on scale 1-7","2010","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2010","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2010","Employed","West Germany","","","","","6"
"6 on scale 1-7","2010","Employed","East Germany","","","","","6"
"7 Strongly agree","2010","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2010","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2010","Employed","West Germany","","","","","7"
"7 Strongly agree","2010","Employed","East Germany","","","","","7"
"1 Strongly disagree","2011","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2011","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2011","Employed","West Germany","","","","","1"
"1 Strongly disagree","2011","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2011","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2011","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2011","Employed","East Germany","","","","","3"
"4 on scale 1-7","2011","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2011","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2011","Employed","West Germany","","","","","4"
"4 on scale 1-7","2011","Employed","East Germany","","","","","4"
"5 on scale 1-7","2011","Employed","West Germany","","","","","5"
"5 on scale 1-7","2011","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2011","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2011","Employed","East Germany","","","","","5"
"6 on scale 1-7","2011","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2011","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2011","Employed","West Germany","","","","","6"
"6 on scale 1-7","2011","Employed","East Germany","","","","","6"
"7 Strongly agree","2011","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2011","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2011","Employed","West Germany","","","","","7"
"7 Strongly agree","2011","Employed","East Germany","","","","","7"
"1 Strongly disagree","2012","Not Employed","West Germany","472","0.323711114320392","0.299254273262139","0.348167955378645","1"
"1 Strongly disagree","2012","Not Employed","East Germany","136","0.343365472442911","0.292819284182293","0.393911660703529","1"
"1 Strongly disagree","2012","Employed","West Germany","1657","0.38660104809527","0.372179427560782","0.401022668629758","1"
"1 Strongly disagree","2012","Employed","East Germany","479","0.469771804200663","0.438823259673986","0.500720348727341","1"
"2 on scale 1-7 ","2012","Not Employed","West Germany","356","0.24733637636814","0.224783606356295","0.269889146379985","2"
"2 on scale 1-7 ","2012","Not Employed","East Germany","78","0.228105797597811","0.183437922486607","0.272773672709014","2"
"2 on scale 1-7 ","2012","Employed","West Germany","1233","0.272854532503242","0.259663242363137","0.286045822643347","2"
"2 on scale 1-7 ","2012","Employed","East Germany","245","0.258022768627133","0.230890278624249","0.285155258630016","2"
"3 on scale 1-7 ","2012","Not Employed","West Germany","158","0.111075304062959","0.0946506333293006","0.127499974796616","3"
"3 on scale 1-7 ","2012","Not Employed","East Germany","36","0.134843465341615","0.0984845816700474","0.171202349013183","3"
"3 on scale 1-7 ","2012","Employed","West Germany","480","0.102806764344761","0.0938125159688339","0.111801012720688","3"
"3 on scale 1-7 ","2012","Employed","East Germany","93","0.0824494642187922","0.0653935790899399","0.0995053493476444","3"
"4 on scale 1-7","2012","Not Employed","West Germany","171","0.11710398171699","0.100296755682061","0.133911207751919","4"
"4 on scale 1-7","2012","Not Employed","East Germany","45","0.135220859968554","0.0988190740440275","0.17162264589308","4"
"4 on scale 1-7","2012","Employed","West Germany","437","0.0942609463561559","0.0856077117067665","0.102914181005545","4"
"4 on scale 1-7","2012","Employed","East Germany","79","0.0757820794011003","0.0593710509488385","0.0921931078533622","4"
"5 on scale 1-7","2012","Not Employed","West Germany","140","0.114096047634393","0.0974778449897561","0.13071425027903","5"
"5 on scale 1-7","2012","Not Employed","East Germany","24","","","","5"
"5 on scale 1-7","2012","Employed","West Germany","371","0.09338740827934","0.0847702103088113","0.102004606249869","5"
"5 on scale 1-7","2012","Employed","East Germany","67","0.0699082290745887","0.0540960254577794","0.0857204326913979","5"
"6 on scale 1-7","2012","Not Employed","West Germany","69","0.0514769266712594","0.0399268282298992","0.0630270251126195","6"
"6 on scale 1-7","2012","Not Employed","East Germany","17","","","","6"
"6 on scale 1-7","2012","Employed","West Germany","137","0.0309158738581462","0.0257898273878797","0.0360419203284127","6"
"6 on scale 1-7","2012","Employed","East Germany","29","","","","6"
"7 Strongly agree","2012","Not Employed","West Germany","40","0.0352002492258673","0.0255675745929139","0.0448329238588207","7"
"7 Strongly agree","2012","Not Employed","East Germany","3","","","","7"
"7 Strongly agree","2012","Employed","West Germany","65","0.0191734265630848","0.0151122019012315","0.0232346512249381","7"
"7 Strongly agree","2012","Employed","East Germany","7","","","","7"
"1 Strongly disagree","2013","Not Employed","West Germany","2115","0.394638722447434","0.381622773387849","0.407654671507019","1"
"1 Strongly disagree","2013","Not Employed","East Germany","879","0.467842747938902","0.445148694010976","0.490536801866827","1"
"1 Strongly disagree","2013","Employed","West Germany","2996","0.321392866161154","0.311715415387846","0.331070316934461","1"
"1 Strongly disagree","2013","Employed","East Germany","1067","0.425817533261859","0.40681120830368","0.444823858220037","1"
"2 on scale 1-7 ","2013","Not Employed","West Germany","1302","0.237354316632806","0.226024349535417","0.248684283730194","2"
"2 on scale 1-7 ","2013","Not Employed","East Germany","449","0.229793336683011","0.210658952454995","0.248927720911028","2"
"2 on scale 1-7 ","2013","Employed","West Germany","2337","0.261840994529227","0.252730804704363","0.270951184354091","2"
"2 on scale 1-7 ","2013","Employed","East Germany","683","0.250662447297201","0.234003605510946","0.267321289083456","2"
"3 on scale 1-7 ","2013","Not Employed","West Germany","642","0.123954244585861","0.115178928481279","0.132729560690442","3"
"3 on scale 1-7 ","2013","Employed","East Germany","311","0.116986863186578","0.104632693916286","0.129341032456871","3"
"3 on scale 1-7 ","2013","Employed","West Germany","1172","0.130924268895571","0.123934343604009","0.137914194187133","3"
"3 on scale 1-7 ","2013","Not Employed","East Germany","219","0.122350110509396","0.107446037361684","0.137254183657108","3"
"4 on scale 1-7","2013","Not Employed","West Germany","580","0.104141647298616","0.0960077147180111","0.112275579879222","4"
"4 on scale 1-7","2013","Not Employed","East Germany","139","0.0801039323115073","0.0677575864610236","0.0924502781619909","4"
"4 on scale 1-7","2013","Employed","West Germany","1063","0.127584071281306","0.120670639757261","0.13449750280535","4"
"4 on scale 1-7","2013","Employed","East Germany","231","0.0807449554314321","0.0702727747301003","0.0912171361327639","4"
"5 on scale 1-7","2013","Not Employed","West Germany","452","0.0826525887225619","0.0753198903081905","0.0899852871369333","5"
"5 on scale 1-7","2013","Employed","West Germany","819","0.0946019274700614","0.0885373099052876","0.100666545034835","5"
"5 on scale 1-7","2013","Not Employed","East Germany","106","0.0550435412298772","0.0446706166244907","0.0654164658352637","5"
"5 on scale 1-7","2013","Employed","East Germany","185","0.0737580465635752","0.0637112329776642","0.0838048601494863","5"
"6 on scale 1-7","2013","Not Employed","West Germany","220","0.039396504221105","0.0342160290304562","0.0445769794117538","6"
"6 on scale 1-7","2013","Not Employed","East Germany","49","0.0291196439279545","0.0214721696265086","0.0367671182294004","6"
"6 on scale 1-7","2013","Employed","West Germany","384","0.0471150432893249","0.0427243441758799","0.0515057424027699","6"
"6 on scale 1-7","2013","Employed","East Germany","104","0.046505877734232","0.0384116699306745","0.0546000855377895","6"
"7 Strongly agree","2013","Not Employed","West Germany","106","0.0178619760916162","0.014334860540577","0.0213890916426553","7"
"7 Strongly agree","2013","Not Employed","East Germany","16","","","","7"
"7 Strongly agree","2013","Employed","West Germany","175","0.0165408283733563","0.0138978692927076","0.0191837874540051","7"
"7 Strongly agree","2013","Employed","East Germany","19","","","","7"
"1 Strongly disagree","2014","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2014","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2014","Employed","West Germany","","","","","1"
"1 Strongly disagree","2014","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2014","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Employed","East Germany","","","","","3"
"4 on scale 1-7","2014","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2014","Employed","East Germany","","","","","4"
"4 on scale 1-7","2014","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2014","Employed","West Germany","","","","","4"
"5 on scale 1-7","2014","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2014","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2014","Employed","West Germany","","","","","5"
"5 on scale 1-7","2014","Employed","East Germany","","","","","5"
"6 on scale 1-7","2014","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2014","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2014","Employed","West Germany","","","","","6"
"6 on scale 1-7","2014","Employed","East Germany","","","","","6"
"7 Strongly agree","2014","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2014","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2014","Employed","West Germany","","","","","7"
"7 Strongly agree","2014","Employed","East Germany","","","","","7"
"1 Strongly disagree","2015","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2015","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2015","Employed","West Germany","","","","","1"
"1 Strongly disagree","2015","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2015","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2015","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2015","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2015","Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2015","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2015","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2015","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2015","Employed","East Germany","","","","","3"
"4 on scale 1-7","2015","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2015","Employed","East Germany","","","","","4"
"4 on scale 1-7","2015","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2015","Employed","West Germany","","","","","4"
"5 on scale 1-7","2015","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2015","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2015","Employed","West Germany","","","","","5"
"5 on scale 1-7","2015","Employed","East Germany","","","","","5"
"6 on scale 1-7","2015","Employed","East Germany","","","","","6"
"6 on scale 1-7","2015","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2015","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2015","Employed","West Germany","","","","","6"
"7 Strongly agree","2015","Employed","East Germany","","","","","7"
"7 Strongly agree","2015","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2015","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2015","Employed","West Germany","","","","","7"
"1 Strongly disagree","2016","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2016","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2016","Employed","West Germany","","","","","1"
"1 Strongly disagree","2016","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2016","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2016","Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2016","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","East Germany","","","","","3"
"4 on scale 1-7","2016","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2016","Employed","East Germany","","","","","4"
"4 on scale 1-7","2016","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2016","Employed","West Germany","","","","","4"
"5 on scale 1-7","2016","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2016","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2016","Employed","West Germany","","","","","5"
"5 on scale 1-7","2016","Employed","East Germany","","","","","5"
"6 on scale 1-7","2016","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2016","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2016","Employed","East Germany","","","","","6"
"6 on scale 1-7","2016","Employed","West Germany","","","","","6"
"7 Strongly agree","2016","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2016","Employed","East Germany","","","","","7"
"7 Strongly agree","2016","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2016","Employed","West Germany","","","","","7"
"1 Strongly disagree","2017","Not Employed","West Germany","3646","0.330325896504087","0.320330178494463","0.34032161451371","1"
"1 Strongly disagree","2017","Not Employed","East Germany","1069","0.347977552885236","0.329154614267106","0.366800491503366","1"
"1 Strongly disagree","2017","Employed","West Germany","4617","0.302397205315624","0.294962830106771","0.309831580524477","1"
"1 Strongly disagree","2017","Employed","East Germany","1268","0.329190643965406","0.313910104409228","0.344471183521583","1"
"2 on scale 1-7 ","2017","Not Employed","West Germany","1743","0.234366405994965","0.225363782189228","0.243369029800702","2"
"2 on scale 1-7 ","2017","Employed","West Germany","3812","0.252772175269803","0.245737523009409","0.259806827530197","2"
"2 on scale 1-7 ","2017","Employed","East Germany","933","0.253934277244645","0.239780752788323","0.268087801700967","2"
"2 on scale 1-7 ","2017","Not Employed","East Germany","590","0.274812308751744","0.257171282757965","0.292453334745523","2"
"3 on scale 1-7 ","2017","Not Employed","West Germany","932","0.133270794064427","0.126047752062449","0.140493836066405","3"
"3 on scale 1-7 ","2017","Not Employed","East Germany","268","0.12184616268523","0.108919936011902","0.134772389358558","3"
"3 on scale 1-7 ","2017","Employed","West Germany","1978","0.145595659401682","0.139886693878434","0.151304624924929","3"
"3 on scale 1-7 ","2017","Employed","East Germany","473","0.137689153021995","0.12648453176672","0.14889377427727","3"
"4 on scale 1-7","2017","Not Employed","West Germany","940","0.138499387766589","0.131158262174299","0.145840513358878","4"
"4 on scale 1-7","2017","Not Employed","East Germany","225","0.10911301458061","0.0967924638278652","0.121433565333354","4"
"4 on scale 1-7","2017","Employed","West Germany","1897","0.13200650725093","0.126527430447665","0.137485584054194","4"
"4 on scale 1-7","2017","Employed","East Germany","425","0.114156743021047","0.103816169692456","0.124497316349638","4"
