"plh0218","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","16-34 y.","Employed","187","0.0551966754422361","0.0478384278732822","0.0625549230111899"
"6 on scale 1-7","2005","35-65 y.","Not Employed","80","0.0272584493572019","0.0210992359370648","0.033417662777339"
"6 on scale 1-7","2005","35-65 y.","Employed","228","0.0265656990132999","0.0232249593205993","0.0299064387060005"
"6 on scale 1-7","2005","66 and older","Not Employed","69","0.0176255527650991","0.0132847441330307","0.0219663613971674"
"6 on scale 1-7","2005","66 and older","Employed","2","","",""
"7 Strongly agree","2005","16-34 y.","Not Employed","75","0.0568177554536311","0.0455205571482701","0.068114953758992"
"7 Strongly agree","2005","16-34 y.","Employed","55","0.0165174689661361","0.0124106807816612","0.0206242571506111"
"7 Strongly agree","2005","35-65 y.","Not Employed","31","0.0141816662099927","0.00970929316828041","0.0186540392517051"
"7 Strongly agree","2005","35-65 y.","Employed","87","0.0114676002537822","0.00925572608200395","0.0136794744255605"
"7 Strongly agree","2005","66 and older","Not Employed","54","0.0151529920590933","0.0111230915804076","0.019182892537779"
"7 Strongly agree","2005","66 and older","Employed","1","","",""
"1 Strongly disagree","2006","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2006","16-34 y.","Employed","","","",""
"1 Strongly disagree","2006","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2006","35-65 y.","Employed","","","",""
"1 Strongly disagree","2006","66 and older","Not Employed","","","",""
"1 Strongly disagree","2006","66 and older","Employed","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2006","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2006","66 and older","Employed","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2006","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2006","66 and older","Employed","","","",""
"4 on scale 1-7","2006","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2006","16-34 y.","Employed","","","",""
"4 on scale 1-7","2006","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2006","35-65 y.","Employed","","","",""
"4 on scale 1-7","2006","66 and older","Not Employed","","","",""
"4 on scale 1-7","2006","66 and older","Employed","","","",""
"5 on scale 1-7","2006","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2006","16-34 y.","Employed","","","",""
"5 on scale 1-7","2006","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2006","35-65 y.","Employed","","","",""
"5 on scale 1-7","2006","66 and older","Not Employed","","","",""
"5 on scale 1-7","2006","66 and older","Employed","","","",""
"6 on scale 1-7","2006","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2006","16-34 y.","Employed","","","",""
"6 on scale 1-7","2006","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2006","35-65 y.","Employed","","","",""
"6 on scale 1-7","2006","66 and older","Not Employed","","","",""
"6 on scale 1-7","2006","66 and older","Employed","","","",""
"7 Strongly agree","2006","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2006","16-34 y.","Employed","","","",""
"7 Strongly agree","2006","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2006","35-65 y.","Employed","","","",""
"7 Strongly agree","2006","66 and older","Not Employed","","","",""
"7 Strongly agree","2006","66 and older","Employed","","","",""
"1 Strongly disagree","2007","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2007","16-34 y.","Employed","","","",""
"1 Strongly disagree","2007","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2007","35-65 y.","Employed","","","",""
"1 Strongly disagree","2007","66 and older","Not Employed","","","",""
"1 Strongly disagree","2007","66 and older","Employed","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2007","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2007","66 and older","Employed","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2007","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2007","66 and older","Employed","","","",""
"4 on scale 1-7","2007","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2007","16-34 y.","Employed","","","",""
"4 on scale 1-7","2007","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2007","35-65 y.","Employed","","","",""
"4 on scale 1-7","2007","66 and older","Not Employed","","","",""
"4 on scale 1-7","2007","66 and older","Employed","","","",""
"5 on scale 1-7","2007","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2007","16-34 y.","Employed","","","",""
"5 on scale 1-7","2007","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2007","35-65 y.","Employed","","","",""
"5 on scale 1-7","2007","66 and older","Not Employed","","","",""
"5 on scale 1-7","2007","66 and older","Employed","","","",""
"6 on scale 1-7","2007","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2007","16-34 y.","Employed","","","",""
"6 on scale 1-7","2007","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2007","35-65 y.","Employed","","","",""
"6 on scale 1-7","2007","66 and older","Not Employed","","","",""
"6 on scale 1-7","2007","66 and older","Employed","","","",""
"7 Strongly agree","2007","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2007","16-34 y.","Employed","","","",""
"7 Strongly agree","2007","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2007","35-65 y.","Employed","","","",""
"7 Strongly agree","2007","66 and older","Not Employed","","","",""
"7 Strongly agree","2007","66 and older","Employed","","","",""
"1 Strongly disagree","2008","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2008","16-34 y.","Employed","","","",""
"1 Strongly disagree","2008","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2008","35-65 y.","Employed","","","",""
"1 Strongly disagree","2008","66 and older","Not Employed","","","",""
"1 Strongly disagree","2008","66 and older","Employed","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2008","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2008","66 and older","Employed","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2008","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2008","66 and older","Employed","","","",""
"4 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2008","16-34 y.","Employed","","","",""
"4 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2008","35-65 y.","Employed","","","",""
"4 on scale 1-7","2008","66 and older","Not Employed","","","",""
"4 on scale 1-7","2008","66 and older","Employed","","","",""
"5 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2008","16-34 y.","Employed","","","",""
"5 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2008","35-65 y.","Employed","","","",""
"5 on scale 1-7","2008","66 and older","Not Employed","","","",""
"5 on scale 1-7","2008","66 and older","Employed","","","",""
"6 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2008","16-34 y.","Employed","","","",""
"6 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2008","35-65 y.","Employed","","","",""
"6 on scale 1-7","2008","66 and older","Not Employed","","","",""
"6 on scale 1-7","2008","66 and older","Employed","","","",""
"7 Strongly agree","2008","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2008","16-34 y.","Employed","","","",""
"7 Strongly agree","2008","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2008","35-65 y.","Employed","","","",""
"7 Strongly agree","2008","66 and older","Not Employed","","","",""
"7 Strongly agree","2008","66 and older","Employed","","","",""
"1 Strongly disagree","2009","16-34 y.","Not Employed","178","0.156795771535912","0.134600916158588","0.178990626913237"
"1 Strongly disagree","2009","16-34 y.","Employed","675","0.238607261080644","0.22323672415009","0.253977798011199"
"1 Strongly disagree","2009","35-65 y.","Not Employed","749","0.413161423200024","0.391073019211501","0.435249827188548"
"1 Strongly disagree","2009","35-65 y.","Employed","3082","0.375109094715312","0.364453139260968","0.385765050169656"
"1 Strongly disagree","2009","66 and older","Not Employed","1744","0.455021353868255","0.439229902704867","0.470812805031643"
"1 Strongly disagree","2009","66 and older","Employed","156","0.483204788899582","0.427755542359373","0.538654035439792"
"2 on scale 1-7 ","2009","16-34 y.","Not Employed","222","0.194402923140062","0.170246696552289","0.218559149727834"
"2 on scale 1-7 ","2009","16-34 y.","Employed","715","0.248507191182298","0.232923341860882","0.264091040503714"
"2 on scale 1-7 ","2009","35-65 y.","Not Employed","515","0.245531688736028","0.226224483907174","0.264838893564881"
"2 on scale 1-7 ","2009","35-65 y.","Employed","2229","0.280639455540393","0.270750300883715","0.290528610197071"
"2 on scale 1-7 ","2009","66 and older","Not Employed","1012","0.255659157217594","0.241825627386422","0.269492687048766"
"2 on scale 1-7 ","2009","66 and older","Employed","70","0.22169534506464","0.17560352103747","0.26778716909181"
"3 on scale 1-7 ","2009","16-34 y.","Not Employed","162","0.16645369480042","0.143716842341753","0.189190547259087"
"3 on scale 1-7 ","2009","16-34 y.","Employed","486","0.157913302281112","0.14476315530683","0.171063449255394"
"3 on scale 1-7 ","2009","35-65 y.","Not Employed","239","0.120781592897424","0.106163393242582","0.135399792552266"
"3 on scale 1-7 ","2009","35-65 y.","Employed","939","0.120256898735846","0.113098029458077","0.127415768013615"
"3 on scale 1-7 ","2009","66 and older","Not Employed","446","0.120460747400704","0.110138677414509","0.130782817386899"
"3 on scale 1-7 ","2009","66 and older","Employed","32","0.116076600749938","0.0805338979487066","0.151619303551169"
"4 on scale 1-7","2009","16-34 y.","Not Employed","164","0.141916401978585","0.120615408732796","0.163217395224374"
"4 on scale 1-7","2009","16-34 y.","Employed","467","0.148737285568999","0.13590557435321","0.161568996784789"
"4 on scale 1-7","2009","35-65 y.","Not Employed","203","0.11361503204882","0.0993794832098869","0.127850580887753"
"4 on scale 1-7","2009","35-65 y.","Employed","802","0.109886618241347","0.103003161831645","0.116770074651048"
"4 on scale 1-7","2009","66 and older","Not Employed","311","0.0857222001215761","0.0768444656507036","0.0945999345924485"
"4 on scale 1-7","2009","66 and older","Employed","22","","",""
"5 on scale 1-7","2009","16-34 y.","Not Employed","138","0.154390527090119","0.132335174601035","0.176445879579202"
"5 on scale 1-7","2009","16-34 y.","Employed","318","0.111540809846314","0.100188650350928","0.1228929693417"
"5 on scale 1-7","2009","35-65 y.","Not Employed","109","0.0553025483090449","0.0450492387208164","0.0655558578972733"
"5 on scale 1-7","2009","35-65 y.","Employed","524","0.0665142877582568","0.0610299675024289","0.0719986080140847"
"5 on scale 1-7","2009","66 and older","Not Employed","173","0.0482502809580084","0.041454682463169","0.0550458794528478"
"5 on scale 1-7","2009","66 and older","Employed","21","","",""
"6 on scale 1-7","2009","16-34 y.","Not Employed","106","0.114277221476166","0.0948572985705954","0.133697144381737"
"6 on scale 1-7","2009","16-34 y.","Employed","212","0.0698181301458256","0.0606282279907172","0.0790080323009341"
"6 on scale 1-7","2009","35-65 y.","Not Employed","69","0.0365267787966031","0.0281114587338501","0.0449420988593561"
"6 on scale 1-7","2009","35-65 y.","Employed","254","0.0334031481921346","0.0294483175933567","0.0373579787909126"
"6 on scale 1-7","2009","66 and older","Not Employed","86","0.0231600391960557","0.018390265619584","0.0279298127725274"
"6 on scale 1-7","2009","66 and older","Employed","8","","",""
"7 Strongly agree","2009","16-34 y.","Not Employed","61","0.0717634599787366","0.0560091359610121","0.0875177839964612"
"7 Strongly agree","2009","16-34 y.","Employed","81","0.0248760198948067","0.0192595528933771","0.0304924868962363"
"7 Strongly agree","2009","35-65 y.","Not Employed","25","","",""
"7 Strongly agree","2009","35-65 y.","Employed","100","0.0141904968167109","0.011587301238648","0.0167936923947739"
"7 Strongly agree","2009","66 and older","Not Employed","48","0.0117262212378072","0.00831245257224395","0.0151399899033705"
"7 Strongly agree","2009","66 and older","Employed","3","","",""
"1 Strongly disagree","2010","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2010","16-34 y.","Employed","","","",""
"1 Strongly disagree","2010","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2010","35-65 y.","Employed","","","",""
"1 Strongly disagree","2010","66 and older","Not Employed","","","",""
"1 Strongly disagree","2010","66 and older","Employed","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2010","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2010","66 and older","Employed","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2010","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2010","66 and older","Employed","","","",""
"4 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2010","16-34 y.","Employed","","","",""
"4 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2010","35-65 y.","Employed","","","",""
"4 on scale 1-7","2010","66 and older","Not Employed","","","",""
"4 on scale 1-7","2010","66 and older","Employed","","","",""
"5 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2010","16-34 y.","Employed","","","",""
"5 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2010","35-65 y.","Employed","","","",""
"5 on scale 1-7","2010","66 and older","Not Employed","","","",""
"5 on scale 1-7","2010","66 and older","Employed","","","",""
"6 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2010","16-34 y.","Employed","","","",""
"6 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2010","35-65 y.","Employed","","","",""
"6 on scale 1-7","2010","66 and older","Not Employed","","","",""
"6 on scale 1-7","2010","66 and older","Employed","","","",""
"7 Strongly agree","2010","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2010","16-34 y.","Employed","","","",""
"7 Strongly agree","2010","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2010","35-65 y.","Employed","","","",""
"7 Strongly agree","2010","66 and older","Not Employed","","","",""
"7 Strongly agree","2010","66 and older","Employed","","","",""
"1 Strongly disagree","2011","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2011","16-34 y.","Employed","","","",""
"1 Strongly disagree","2011","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2011","35-65 y.","Employed","","","",""
"1 Strongly disagree","2011","66 and older","Not Employed","","","",""
"1 Strongly disagree","2011","66 and older","Employed","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2011","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2011","66 and older","Employed","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2011","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2011","66 and older","Employed","","","",""
"4 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2011","16-34 y.","Employed","","","",""
"4 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2011","35-65 y.","Employed","","","",""
"4 on scale 1-7","2011","66 and older","Not Employed","","","",""
"4 on scale 1-7","2011","66 and older","Employed","","","",""
"5 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2011","16-34 y.","Employed","","","",""
"5 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2011","35-65 y.","Employed","","","",""
"5 on scale 1-7","2011","66 and older","Not Employed","","","",""
"5 on scale 1-7","2011","66 and older","Employed","","","",""
"6 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2011","16-34 y.","Employed","","","",""
"6 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2011","35-65 y.","Employed","","","",""
"6 on scale 1-7","2011","66 and older","Not Employed","","","",""
"6 on scale 1-7","2011","66 and older","Employed","","","",""
"7 Strongly agree","2011","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2011","16-34 y.","Employed","","","",""
"7 Strongly agree","2011","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2011","35-65 y.","Employed","","","",""
"7 Strongly agree","2011","66 and older","Not Employed","","","",""
"7 Strongly agree","2011","66 and older","Employed","","","",""
"1 Strongly disagree","2012","16-34 y.","Not Employed","237","0.257082645989335","0.22765110388808","0.28651418809059"
"1 Strongly disagree","2012","16-34 y.","Employed","494","0.36038702079936","0.334804555274918","0.385969486323802"
"1 Strongly disagree","2012","35-65 y.","Not Employed","365","0.406412666056158","0.373924382800823","0.438900949311492"
"1 Strongly disagree","2012","35-65 y.","Employed","1639","0.417773799819084","0.402531744608821","0.433015855029347"
"1 Strongly disagree","2012","66 and older","Not Employed","6","","",""
"1 Strongly disagree","2012","66 and older","Employed","3","","",""
"2 on scale 1-7 ","2012","16-34 y.","Not Employed","188","0.222745721651509","0.194724140833183","0.250767302469836"
"2 on scale 1-7 ","2012","16-34 y.","Employed","351","0.25395047416825","0.230757441693088","0.277143506643412"
"2 on scale 1-7 ","2012","35-65 y.","Not Employed","240","0.26810113000627","0.238800585332241","0.297401674680298"
"2 on scale 1-7 ","2012","35-65 y.","Employed","1126","0.277799175428932","0.263956452572548","0.291641898285317"
"2 on scale 1-7 ","2012","66 and older","Not Employed","6","","",""
"2 on scale 1-7 ","2012","66 and older","Employed","1","","",""
"3 on scale 1-7 ","2012","16-34 y.","Not Employed","104","0.129428507000264","0.106822514582506","0.152034499418021"
"3 on scale 1-7 ","2012","16-34 y.","Employed","153","0.108748179818715","0.0921595541965194","0.12533680544091"
"3 on scale 1-7 ","2012","35-65 y.","Not Employed","87","0.0988424117052349","0.0791012424602369","0.118583580950233"
"3 on scale 1-7 ","2012","35-65 y.","Employed","420","0.0953982658637415","0.0863195169337141","0.104477014793769"
"3 on scale 1-7 ","2012","66 and older","Not Employed","3","","",""
"3 on scale 1-7 ","2012","66 and older","Employed","","","",""
"4 on scale 1-7","2012","16-34 y.","Not Employed","126","0.132197733588492","0.109387550002256","0.155007917174728"
"4 on scale 1-7","2012","16-34 y.","Employed","128","0.0981962973676232","0.0823399644375175","0.114052630297729"
"4 on scale 1-7","2012","35-65 y.","Not Employed","88","0.107900391273274","0.0873784227437345","0.128422359802813"
"4 on scale 1-7","2012","35-65 y.","Employed","388","0.0881880480659613","0.0794244073737792","0.0969516887581434"
"4 on scale 1-7","2012","66 and older","Not Employed","2","","",""
"4 on scale 1-7","2012","66 and older","Employed","","","",""
"5 on scale 1-7","2012","16-34 y.","Not Employed","96","0.123905581297451","0.101717115343595","0.146094047251307"
"5 on scale 1-7","2012","16-34 y.","Employed","144","0.111270554281357","0.0945144095375999","0.128026699025114"
"5 on scale 1-7","2012","35-65 y.","Not Employed","66","0.086346684949204","0.0677680250523947","0.104925344846013"
"5 on scale 1-7","2012","35-65 y.","Employed","294","0.0798924929261264","0.071513355152013","0.0882716307002398"
"5 on scale 1-7","2012","66 and older","Not Employed","2","","",""
"5 on scale 1-7","2012","66 and older","Employed","","","",""
"6 on scale 1-7","2012","16-34 y.","Not Employed","61","0.0812441018980762","0.0628447562957203","0.0996434475004321"
"6 on scale 1-7","2012","16-34 y.","Employed","50","0.0368678712227732","0.0268271211066499","0.0469086213388966"
"6 on scale 1-7","2012","35-65 y.","Not Employed","25","","",""
"6 on scale 1-7","2012","35-65 y.","Employed","116","0.0293812337936523","0.0241622443995527","0.0346002231877519"
"6 on scale 1-7","2012","66 and older","Not Employed","","","",""
"6 on scale 1-7","2012","66 and older","Employed","","","",""
"7 Strongly agree","2012","16-34 y.","Not Employed","35","0.0533957085748733","0.0382550837723775","0.0685363333773692"
"7 Strongly agree","2012","16-34 y.","Employed","33","0.0305796023419219","0.0214053393359431","0.0397538653479007"
"7 Strongly agree","2012","35-65 y.","Not Employed","7","","",""
"7 Strongly agree","2012","35-65 y.","Employed","39","0.011566984102502","0.00826244611317294","0.014871522091831"
"7 Strongly agree","2012","66 and older","Not Employed","1","","",""
"7 Strongly agree","2012","66 and older","Employed","","","",""
"1 Strongly disagree","2013","16-34 y.","Not Employed","153","0.131873774170872","0.109467652295136","0.154279896046608"
"1 Strongly disagree","2013","16-34 y.","Employed","592","0.19491824474946","0.180289707367122","0.209546782131798"
"1 Strongly disagree","2013","35-65 y.","Not Employed","746","0.387338521098473","0.365491760989886","0.40918528120706"
"1 Strongly disagree","2013","35-65 y.","Employed","3262","0.387992762903347","0.37750817253916","0.398477353267533"
"1 Strongly disagree","2013","66 and older","Not Employed","2095","0.461144711827555","0.446560721826442","0.475728701828669"
"1 Strongly disagree","2013","66 and older","Employed","209","0.505551903819254","0.458350742328839","0.552753065309669"
"2 on scale 1-7 ","2013","16-34 y.","Not Employed","164","0.164471473351203","0.139923142353121","0.189019804349284"
"2 on scale 1-7 ","2013","16-34 y.","Employed","660","0.241919716170058","0.2261054916442","0.257733940695917"
"2 on scale 1-7 ","2013","35-65 y.","Not Employed","489","0.2440988408146","0.224834827418677","0.263362854210523"
"2 on scale 1-7 ","2013","35-65 y.","Employed","2266","0.269406043191597","0.25986044651989","0.278951639863305"
"2 on scale 1-7 ","2013","66 and older","Not Employed","1098","0.243909200156377","0.231345350388051","0.256473049924703"
"2 on scale 1-7 ","2013","66 and older","Employed","94","0.212581873781845","0.173956270526647","0.251207477037043"
"3 on scale 1-7 ","2013","16-34 y.","Not Employed","130","0.180210522033905","0.154757621507839","0.20566342255997"
"3 on scale 1-7 ","2013","16-34 y.","Employed","466","0.16795018869772","0.15414572373455","0.181754653660889"
"3 on scale 1-7 ","2013","35-65 y.","Not Employed","252","0.132937460680324","0.117711654100737","0.148163267259912"
"3 on scale 1-7 ","2013","35-65 y.","Employed","968","0.114634832620234","0.107780251945471","0.121489413294997"
"3 on scale 1-7 ","2013","66 and older","Not Employed","479","0.111291232904403","0.10209029974079","0.120492166068016"
"3 on scale 1-7 ","2013","66 and older","Employed","49","0.0988101372726504","0.0706380933929076","0.126982181152393"
"4 on scale 1-7","2013","16-34 y.","Not Employed","144","0.169664347396578","0.144809095071829","0.194519599721328"
"4 on scale 1-7","2013","16-34 y.","Employed","434","0.15355335366004","0.140240102817926","0.166866604502154"
"4 on scale 1-7","2013","35-65 y.","Not Employed","192","0.0997935068535637","0.0863518247464374","0.11323518896069"
"4 on scale 1-7","2013","35-65 y.","Employed","828","0.108796581856296","0.102096849972326","0.115496313740266"
"4 on scale 1-7","2013","66 and older","Not Employed","383","0.0880754989767988","0.0797840837429123","0.0963669142106854"
