"plh0218","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","in school","47","0.13150766685765","0.090970724143689","0.172044609571611"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","inadequately","16","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","general elemantary","86","0.202012638937084","0.164019364706722","0.240005913167445"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","middle vocational","472","0.2644169241172","0.243882774552689","0.284951073681711"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","vocational + Abi","42","0.211935189958057","0.151036557005841","0.272833822910274"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","higher vocational","53","0.195667499460591","0.141883622564232","0.24945137635695"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","higher education","174","0.262495222259209","0.228137771169946","0.296852673348471"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","in school","42","0.170529016644883","0.12418565073448","0.216872382555286"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","inadequately","8","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","general elemantary","50","0.209236826649266","0.158093704807891","0.260379948490641"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","middle vocational","159","0.217278536785076","0.185720628712252","0.248836444857901"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","vocational + Abi","8","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher vocational","24","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher education","79","0.207718982628328","0.160866828225385","0.254571137031271"
"3 on scale 1-7 ","2005","1-pers.-HH","in school","1","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","inadequately","5","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","general elemantary","36","0.0722741958279765","0.0477137862048067","0.0968346054511463"
"3 on scale 1-7 ","2005","1-pers.-HH","middle vocational","159","0.10047763935995","0.0854527730395574","0.115502505680342"
"3 on scale 1-7 ","2005","1-pers.-HH","vocational + Abi","26","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","higher vocational","19","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","higher education","69","0.122434874560741","0.0952620718628326","0.149607677258649"
"3 on scale 1-7 ","2005","(Married) couple without C. ","in school","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","inadequately","5","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","general elemantary","58","0.0868592596864778","0.0658304155744698","0.107888103798486"
"3 on scale 1-7 ","2005","(Married) couple without C. ","middle vocational","331","0.086954506832285","0.0778009547719642","0.0961080588926058"
"3 on scale 1-7 ","2005","(Married) couple without C. ","vocational + Abi","36","0.135873030065454","0.100077222099985","0.171668838030923"
"3 on scale 1-7 ","2005","(Married) couple without C. ","higher vocational","49","0.0987379479161642","0.0739866155095605","0.123489280322768"
"3 on scale 1-7 ","2005","(Married) couple without C. ","higher education","189","0.120561554525021","0.104873964351768","0.136249144698274"
"3 on scale 1-7 ","2005","Single parent ","in school","21","","",""
"3 on scale 1-7 ","2005","Single parent ","inadequately","1","","",""
"3 on scale 1-7 ","2005","Single parent ","general elemantary","28","","",""
"3 on scale 1-7 ","2005","Single parent ","middle vocational","57","0.123672962667786","0.095672106003878","0.151673819331693"
"3 on scale 1-7 ","2005","Single parent ","vocational + Abi","6","","",""
"3 on scale 1-7 ","2005","Single parent ","higher vocational","5","","",""
"3 on scale 1-7 ","2005","Single parent ","higher education","10","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","in school","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","inadequately","4","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","general elemantary","28","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","middle vocational","179","0.114427547881501","0.0998507308958459","0.129004364867156"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","vocational + Abi","40","0.121995346279602","0.0858532902297707","0.158137402329432"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","higher vocational","42","0.089043822383383","0.0614757244646081","0.116611920302158"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","higher education","110","0.119088905837956","0.0971069283889326","0.14107088328698"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","in school","42","0.126038770720303","0.0862289132083477","0.165848628232259"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","inadequately","3","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","general elemantary","55","0.113052912122515","0.0830882642908583","0.143017559954171"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","middle vocational","184","0.10405849655947","0.0898419263780582","0.118275066740882"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","vocational + Abi","28","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","higher vocational","17","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","higher education","82","0.118942738901371","0.09366438143203","0.144221096370712"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","in school","52","0.158391302712702","0.11340206825244","0.203380537172964"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","inadequately","2","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","general elemantary","33","0.0823817258467737","0.047812359096558","0.116951092596989"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","middle vocational","69","0.0779637066322801","0.0574465856790291","0.098480827585531"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher vocational","11","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher education","27","","",""
"4 on scale 1-7","2005","1-pers.-HH","in school","1","","",""
"4 on scale 1-7","2005","1-pers.-HH","inadequately","2","","",""
"4 on scale 1-7","2005","1-pers.-HH","general elemantary","36","0.0886309216647022","0.061673774411908","0.115588068917496"
"4 on scale 1-7","2005","1-pers.-HH","middle vocational","156","0.107132515492444","0.0916755556630138","0.122589475321874"
"4 on scale 1-7","2005","1-pers.-HH","vocational + Abi","18","","",""
"4 on scale 1-7","2005","1-pers.-HH","higher vocational","19","","",""
"4 on scale 1-7","2005","1-pers.-HH","higher education","69","0.119769861613952","0.0928536410690969","0.146686082158808"
"4 on scale 1-7","2005","(Married) couple without C. ","in school","","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","inadequately","7","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","general elemantary","65","0.0805943121678417","0.0602686702739251","0.100919954061758"
"4 on scale 1-7","2005","(Married) couple without C. ","middle vocational","244","0.0663585488071841","0.0582725085044411","0.0744445891099271"
"4 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","44","0.138518049753354","0.102430862367669","0.174605237139038"
"4 on scale 1-7","2005","(Married) couple without C. ","higher vocational","41","0.0591946078746666","0.0396141896199697","0.0787750261293634"
"4 on scale 1-7","2005","(Married) couple without C. ","higher education","137","0.0875054818309034","0.0738916038344976","0.101119359827309"
"4 on scale 1-7","2005","Single parent ","in school","16","","",""
"4 on scale 1-7","2005","Single parent ","inadequately","2","","",""
"4 on scale 1-7","2005","Single parent ","general elemantary","28","","",""
"4 on scale 1-7","2005","Single parent ","middle vocational","53","0.0883442007935813","0.0642059773551385","0.112482424232024"
"4 on scale 1-7","2005","Single parent ","vocational + Abi","2","","",""
"4 on scale 1-7","2005","Single parent ","higher vocational","","","",""
"4 on scale 1-7","2005","Single parent ","higher education","16","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","in school","1","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","5","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","20","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","157","0.0882199712484872","0.0752328214465066","0.101207121050468"
"4 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","41","0.11881333357052","0.0830811658993576","0.154545501241683"
"4 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","31","0.100331266054531","0.0712498451043582","0.129412687004705"
"4 on scale 1-7","2005","Couple + C. LE 16 ","higher education","84","0.10747840877881","0.0864582958332868","0.128498521724333"
"4 on scale 1-7","2005","Couple + C. GT 16 ","in school","43","0.170474339751495","0.125368073270656","0.215580606232334"
"4 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","4","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","56","0.118142600557287","0.0875988833747336","0.148686317739841"
"4 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","144","0.070443132111513","0.0585286946205322","0.0823575696024937"
"4 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","20","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","15","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","higher education","55","0.0855734760460933","0.0637299969911257","0.107416955101061"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","in school","50","0.188165204455598","0.140004667595981","0.236325741315214"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","4","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","33","0.162911555456611","0.116480712032349","0.209342398880873"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","48","0.0732904490900381","0.053347394306615","0.0932335038734613"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","8","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","6","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","24","","",""
"5 on scale 1-7","2005","1-pers.-HH","in school","1","","",""
"5 on scale 1-7","2005","1-pers.-HH","inadequately","2","","",""
"5 on scale 1-7","2005","1-pers.-HH","general elemantary","18","","",""
"5 on scale 1-7","2005","1-pers.-HH","middle vocational","94","0.0566635787058768","0.0451089704885436","0.06821818692321"
"5 on scale 1-7","2005","1-pers.-HH","vocational + Abi","10","","",""
"5 on scale 1-7","2005","1-pers.-HH","higher vocational","17","","",""
"5 on scale 1-7","2005","1-pers.-HH","higher education","49","0.0934297305445234","0.0693037223233805","0.117555738765666"
"5 on scale 1-7","2005","(Married) couple without C. ","in school","1","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","inadequately","1","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","general elemantary","26","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","middle vocational","189","0.0566122842329225","0.0491047409130039","0.0641198275528411"
"5 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","38","0.11074643886116","0.0779630042783702","0.14352987344395"
"5 on scale 1-7","2005","(Married) couple without C. ","higher vocational","32","0.0468754901612248","0.0293375444489758","0.0644134358734738"
"5 on scale 1-7","2005","(Married) couple without C. ","higher education","114","0.0738855352880905","0.0612829066906719","0.086488163885509"
"5 on scale 1-7","2005","Single parent ","in school","16","","",""
"5 on scale 1-7","2005","Single parent ","inadequately","2","","",""
"5 on scale 1-7","2005","Single parent ","general elemantary","11","","",""
"5 on scale 1-7","2005","Single parent ","middle vocational","35","0.056018292816078","0.0364592519365129","0.0755773336956431"
"5 on scale 1-7","2005","Single parent ","vocational + Abi","3","","",""
"5 on scale 1-7","2005","Single parent ","higher vocational","2","","",""
"5 on scale 1-7","2005","Single parent ","higher education","4","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","1","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","11","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","90","0.0408518155132798","0.0317875234235969","0.0499161076029628"
"5 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","19","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","21","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","higher education","52","0.0571271341515317","0.0413759628959387","0.0728783054071246"
"5 on scale 1-7","2005","Couple + C. GT 16 ","in school","50","0.214502648915252","0.165266831488103","0.263738466342402"
"5 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","36","0.0794436781797387","0.0538534417098293","0.105033914649648"
"5 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","109","0.0697659802518817","0.057904628324485","0.0816273321792783"
"5 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","17","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","11","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","higher education","47","0.110991120971094","0.0864623953973747","0.135519846544813"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","in school","32","0.115115557778514","0.075787896450292","0.154443219106736"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","1","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","22","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","51","0.0951623684244504","0.0727073136047128","0.117617423244188"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","6","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","16","","",""
"6 on scale 1-7","2005","1-pers.-HH","in school","1","","",""
"6 on scale 1-7","2005","1-pers.-HH","inadequately","1","","",""
"6 on scale 1-7","2005","1-pers.-HH","general elemantary","11","","",""
"6 on scale 1-7","2005","1-pers.-HH","middle vocational","52","0.0303286279381379","0.0217580799304099","0.0388991759458659"
"6 on scale 1-7","2005","1-pers.-HH","vocational + Abi","7","","",""
"6 on scale 1-7","2005","1-pers.-HH","higher vocational","3","","",""
"6 on scale 1-7","2005","1-pers.-HH","higher education","23","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","in school","","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","inadequately","","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","general elemantary","15","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","middle vocational","98","0.0268593528321573","0.021607252936547","0.0321114527277676"
"6 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","9","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","higher vocational","14","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","higher education","53","0.0210905056190766","0.0141679913741266","0.0280130198640267"
"6 on scale 1-7","2005","Single parent ","in school","8","","",""
"6 on scale 1-7","2005","Single parent ","inadequately","","","",""
"6 on scale 1-7","2005","Single parent ","general elemantary","10","","",""
"6 on scale 1-7","2005","Single parent ","middle vocational","12","","",""
"6 on scale 1-7","2005","Single parent ","vocational + Abi","","","",""
"6 on scale 1-7","2005","Single parent ","higher vocational","","","",""
"6 on scale 1-7","2005","Single parent ","higher education","3","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","1","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","12","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","57","0.0326596808138567","0.0245204948894496","0.0407988667382639"
"6 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","14","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","10","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","higher education","21","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","in school","39","0.152955518624539","0.109780936339654","0.196130100909424"
"6 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","2","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","28","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","58","0.0345296082352582","0.0260283827087088","0.0430308337618077"
"6 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","6","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","5","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","higher education","16","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","in school","26","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","2","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","12","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","21","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","9","","",""
"7 Strongly agree","2005","1-pers.-HH","in school","","","",""
"7 Strongly agree","2005","1-pers.-HH","inadequately","","","",""
"7 Strongly agree","2005","1-pers.-HH","general elemantary","3","","",""
"7 Strongly agree","2005","1-pers.-HH","middle vocational","30","0.0230407989293057","0.0155426009354863","0.0305389969231251"
"7 Strongly agree","2005","1-pers.-HH","vocational + Abi","2","","",""
"7 Strongly agree","2005","1-pers.-HH","higher vocational","1","","",""
"7 Strongly agree","2005","1-pers.-HH","higher education","5","","",""
"7 Strongly agree","2005","(Married) couple without C. ","in school","","","",""
"7 Strongly agree","2005","(Married) couple without C. ","inadequately","2","","",""
"7 Strongly agree","2005","(Married) couple without C. ","general elemantary","12","","",""
"7 Strongly agree","2005","(Married) couple without C. ","middle vocational","45","0.0118225166014265","0.00831120119217357","0.0153338320106795"
"7 Strongly agree","2005","(Married) couple without C. ","vocational + Abi","1","","",""
"7 Strongly agree","2005","(Married) couple without C. ","higher vocational","4","","",""
"7 Strongly agree","2005","(Married) couple without C. ","higher education","17","","",""
"7 Strongly agree","2005","Single parent ","in school","8","","",""
"7 Strongly agree","2005","Single parent ","inadequately","1","","",""
"7 Strongly agree","2005","Single parent ","general elemantary","5","","",""
"7 Strongly agree","2005","Single parent ","middle vocational","6","","",""
"7 Strongly agree","2005","Single parent ","vocational + Abi","1","","",""
"7 Strongly agree","2005","Single parent ","higher vocational","","","",""
"7 Strongly agree","2005","Single parent ","higher education","1","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","in school","","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","inadequately","3","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","general elemantary","3","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","middle vocational","18","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","vocational + Abi","","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","higher vocational","5","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","higher education","7","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","in school","19","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","inadequately","3","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","general elemantary","12","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","middle vocational","26","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","vocational + Abi","1","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","higher vocational","3","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","higher education","3","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","in school","16","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","inadequately","1","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","general elemantary","9","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","middle vocational","7","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","higher vocational","","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","higher education","","","",""
"1 Strongly disagree","2006","1-pers.-HH","in school","","","",""
"1 Strongly disagree","2006","1-pers.-HH","inadequately","","","",""
"1 Strongly disagree","2006","1-pers.-HH","general elemantary","","","",""
"1 Strongly disagree","2006","1-pers.-HH","middle vocational","","","",""
"1 Strongly disagree","2006","1-pers.-HH","vocational + Abi","","","",""
"1 Strongly disagree","2006","1-pers.-HH","higher vocational","","","",""
"1 Strongly disagree","2006","1-pers.-HH","higher education","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","in school","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","inadequately","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","general elemantary","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","middle vocational","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","vocational + Abi","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","higher vocational","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","higher education","","","",""
