"plh0218","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2005","direct migration background","West Germany","30","0.0130962196439959","0.00840704396678875","0.0177853953212031","7"
"7 Strongly agree","2005","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2005","no migration background","West Germany","196","0.017585679677197","0.0152877225262311","0.0198836368281629","7"
"7 Strongly agree","2005","no migration background","East Germany","53","0.0117445536467709","0.00872836427002298","0.0147607430235189","7"
"1 Strongly disagree","2006","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2006","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2006","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2006","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2006","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2006","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2006","no migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2006","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2006","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2006","no migration background","West Germany","","","","","3"
"4 on scale 1-7","2006","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2006","no migration background","West Germany","","","","","4"
"4 on scale 1-7","2006","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2006","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2006","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2006","direct migration background","West Germany","","","","","4"
"5 on scale 1-7","2006","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2006","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2006","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2006","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2006","no migration background","West Germany","","","","","5"
"5 on scale 1-7","2006","no migration background","East Germany","","","","","5"
"6 on scale 1-7","2006","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2006","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2006","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2006","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2006","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2006","no migration background","West Germany","","","","","6"
"7 Strongly agree","2006","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2006","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2006","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2006","indirect migration background","West Germany","","","","","7"
"7 Strongly agree","2006","no migration background","West Germany","","","","","7"
"7 Strongly agree","2006","no migration background","East Germany","","","","","7"
"1 Strongly disagree","2007","no migration background","West Germany","","","","","1"
"1 Strongly disagree","2007","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2007","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2007","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2007","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2007","indirect migration background","East Germany","","","","","1"
"2 on scale 1-7 ","2007","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2007","no migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2007","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","East Germany","","","","","2"
"3 on scale 1-7 ","2007","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2007","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2007","no migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","West Germany","","","","","3"
"4 on scale 1-7","2007","no migration background","West Germany","","","","","4"
"4 on scale 1-7","2007","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2007","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2007","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2007","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2007","direct migration background","East Germany","","","","","4"
"5 on scale 1-7","2007","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2007","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2007","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2007","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2007","no migration background","West Germany","","","","","5"
"5 on scale 1-7","2007","no migration background","East Germany","","","","","5"
"6 on scale 1-7","2007","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2007","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2007","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2007","no migration background","West Germany","","","","","6"
"6 on scale 1-7","2007","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2007","no migration background","East Germany","","","","","6"
"7 Strongly agree","2007","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2007","no migration background","West Germany","","","","","7"
"7 Strongly agree","2007","no migration background","East Germany","","","","","7"
"7 Strongly agree","2007","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2007","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2007","indirect migration background","West Germany","","","","","7"
"1 Strongly disagree","2008","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2008","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2008","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2008","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2008","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2008","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2008","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2008","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2008","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2008","no migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2008","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2008","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2008","no migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2008","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","West Germany","","","","","3"
"4 on scale 1-7","2008","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2008","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2008","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2008","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2008","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2008","no migration background","West Germany","","","","","4"
"5 on scale 1-7","2008","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2008","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2008","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2008","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2008","no migration background","East Germany","","","","","5"
"5 on scale 1-7","2008","no migration background","West Germany","","","","","5"
"6 on scale 1-7","2008","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2008","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2008","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2008","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2008","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2008","no migration background","West Germany","","","","","6"
"7 Strongly agree","2008","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2008","no migration background","West Germany","","","","","7"
"7 Strongly agree","2008","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2008","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2008","indirect migration background","West Germany","","","","","7"
"7 Strongly agree","2008","no migration background","East Germany","","","","","7"
"1 Strongly disagree","2009","no migration background","East Germany","1792","0.395769515884565","0.38135139786439","0.410187633904739","1"
"1 Strongly disagree","2009","direct migration background","West Germany","674","0.423347557054076","0.398915187112462","0.44777992699569","1"
"1 Strongly disagree","2009","direct migration background","East Germany","39","0.495621697887129","0.3817054729663","0.609537922807958","1"
"1 Strongly disagree","2009","indirect migration background","West Germany","203","0.299161247893952","0.264437900789793","0.333884594998112","1"
"1 Strongly disagree","2009","indirect migration background","East Germany","9","","","","1"
"1 Strongly disagree","2009","no migration background","West Germany","3867","0.343232982067692","0.334433257015665","0.352032707119719","1"
"2 on scale 1-7 ","2009","indirect migration background","East Germany","6","","","","2"
"2 on scale 1-7 ","2009","direct migration background","East Germany","11","","","","2"
"2 on scale 1-7 ","2009","direct migration background","West Germany","391","0.244631984755129","0.223375281312046","0.265888688198211","2"
"2 on scale 1-7 ","2009","indirect migration background","West Germany","155","0.226360096793529","0.194625774637901","0.258094418949157","2"
"2 on scale 1-7 ","2009","no migration background","West Germany","2945","0.260495284716842","0.252360626030343","0.268629943403341","2"
"2 on scale 1-7 ","2009","no migration background","East Germany","1255","0.279849166299525","0.266613072601653","0.293085259997396","2"
"3 on scale 1-7 ","2009","direct migration background","West Germany","208","0.123236645298845","0.106982238405787","0.139491052191903","3"
"3 on scale 1-7 ","2009","no migration background","East Germany","494","0.114006881616237","0.104636294599267","0.123377468633208","3"
"3 on scale 1-7 ","2009","no migration background","West Germany","1480","0.134032174278088","0.127717886980805","0.140346461575372","3"
"3 on scale 1-7 ","2009","indirect migration background","East Germany","7","","","","3"
"3 on scale 1-7 ","2009","indirect migration background","West Germany","108","0.153630083143996","0.126285072180181","0.180975094107812","3"
"3 on scale 1-7 ","2009","direct migration background","East Germany","7","","","","3"
"4 on scale 1-7","2009","indirect migration background","East Germany","4","","","","4"
"4 on scale 1-7","2009","direct migration background","West Germany","147","0.104767908799098","0.0896238615097039","0.119911956088492","4"
"4 on scale 1-7","2009","indirect migration background","West Germany","83","0.135929271281544","0.109940185612111","0.161918356950976","4"
"4 on scale 1-7","2009","no migration background","East Germany","420","0.0961393800897203","0.0874480252416531","0.104830734937787","4"
"4 on scale 1-7","2009","direct migration background","East Germany","10","","","","4"
"4 on scale 1-7","2009","no migration background","West Germany","1305","0.11695460864496","0.110998410832941","0.122910806456978","4"
"5 on scale 1-7","2009","indirect migration background","East Germany","6","","","","5"
"5 on scale 1-7","2009","direct migration background","West Germany","76","0.0529133489685844","0.0418436074277889","0.0639830905093799","5"
"5 on scale 1-7","2009","indirect migration background","West Germany","54","0.082756929876772","0.0618637633955114","0.103650096358033","5"
"5 on scale 1-7","2009","no migration background","East Germany","257","0.0643399741613386","0.057105856485114","0.0715740918375633","5"
"5 on scale 1-7","2009","direct migration background","East Germany","3","","","","5"
"5 on scale 1-7","2009","no migration background","West Germany","887","0.0814031992756491","0.0763350181212597","0.0864713804300385","5"
"6 on scale 1-7","2009","indirect migration background","East Germany","8","","","","6"
"6 on scale 1-7","2009","indirect migration background","West Germany","48","0.0777630383541222","0.057455011347793","0.0980710653604514","6"
"6 on scale 1-7","2009","direct migration background","West Germany","48","0.0332470037678063","0.0243816918963592","0.0421123156392535","6"
"6 on scale 1-7","2009","direct migration background","East Germany","2","","","","6"
"6 on scale 1-7","2009","no migration background","East Germany","141","0.033852227866077","0.0285200884466363","0.0391843672855176","6"
"6 on scale 1-7","2009","no migration background","West Germany","488","0.0441861497611753","0.0403772576751236","0.0479950418472271","6"
"7 Strongly agree","2009","indirect migration background","East Germany","1","","","","7"
"7 Strongly agree","2009","no migration background","West Germany","211","0.0196956012555935","0.0171202645019705","0.0222709380092166","7"
"7 Strongly agree","2009","no migration background","East Germany","60","0.0160428540825379","0.0123384786184459","0.0197472295466299","7"
"7 Strongly agree","2009","direct migration background","West Germany","27","","","","7"
"7 Strongly agree","2009","direct migration background","East Germany","2","","","","7"
"7 Strongly agree","2009","indirect migration background","West Germany","17","","","","7"
"1 Strongly disagree","2010","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2010","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2010","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2010","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2010","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2010","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2010","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2010","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2010","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2010","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2010","indirect migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2010","no migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2010","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2010","no migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2010","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2010","indirect migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","East Germany","","","","","3"
"4 on scale 1-7","2010","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2010","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2010","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2010","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2010","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2010","no migration background","West Germany","","","","","4"
"5 on scale 1-7","2010","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2010","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2010","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2010","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2010","no migration background","East Germany","","","","","5"
"5 on scale 1-7","2010","no migration background","West Germany","","","","","5"
"6 on scale 1-7","2010","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2010","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2010","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2010","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2010","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2010","no migration background","West Germany","","","","","6"
"7 Strongly agree","2010","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2010","no migration background","West Germany","","","","","7"
"7 Strongly agree","2010","no migration background","East Germany","","","","","7"
"7 Strongly agree","2010","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2010","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2010","indirect migration background","West Germany","","","","","7"
"1 Strongly disagree","2011","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2011","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2011","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2011","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2011","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2011","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2011","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2011","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2011","no migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2011","indirect migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2011","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2011","indirect migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2011","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2011","no migration background","West Germany","","","","","3"
"4 on scale 1-7","2011","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2011","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2011","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2011","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2011","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2011","no migration background","West Germany","","","","","4"
"5 on scale 1-7","2011","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2011","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2011","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2011","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2011","no migration background","East Germany","","","","","5"
"5 on scale 1-7","2011","no migration background","West Germany","","","","","5"
"6 on scale 1-7","2011","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2011","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2011","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2011","no migration background","West Germany","","","","","6"
"6 on scale 1-7","2011","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2011","indirect migration background","West Germany","","","","","6"
"7 Strongly agree","2011","no migration background","East Germany","","","","","7"
"7 Strongly agree","2011","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2011","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2011","no migration background","West Germany","","","","","7"
"7 Strongly agree","2011","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2011","indirect migration background","West Germany","","","","","7"
"1 Strongly disagree","2012","no migration background","East Germany","589","0.443534485278068","0.416004735753417","0.471064234802719","1"
"1 Strongly disagree","2012","direct migration background","West Germany","456","0.4584638040977","0.428063738962588","0.488863869232812","1"
"1 Strongly disagree","2012","indirect migration background","West Germany","163","0.32298982202379","0.279880529948217","0.366099114099363","1"
"1 Strongly disagree","2012","indirect migration background","East Germany","9","","","","1"
"1 Strongly disagree","2012","direct migration background","East Germany","17","","","","1"
"1 Strongly disagree","2012","no migration background","West Germany","1510","0.34409307024292","0.329896875091988","0.358289265393852","1"
"2 on scale 1-7 ","2012","direct migration background","West Germany","272","0.26611883140152","0.239156408383539","0.293081254419501","2"
"2 on scale 1-7 ","2012","direct migration background","East Germany","18","","","","2"
"2 on scale 1-7 ","2012","indirect migration background","East Germany","8","","","","2"
"2 on scale 1-7 ","2012","no migration background","East Germany","297","0.247714682902305","0.223793282324162","0.271636083480449","2"
"2 on scale 1-7 ","2012","no migration background","West Germany","1221","0.275404735225534","0.262055808924286","0.288753661526781","2"
"2 on scale 1-7 ","2012","indirect migration background","West Germany","96","0.20022290151623","0.163331918235145","0.237113884797314","2"
"3 on scale 1-7 ","2012","indirect migration background","East Germany","5","","","","3"
"3 on scale 1-7 ","2012","indirect migration background","West Germany","41","0.0975385870606323","0.0701870696940005","0.124890104427264","3"
"3 on scale 1-7 ","2012","direct migration background","West Germany","98","0.0787101026864753","0.0622807052236751","0.0951395001492756","3"
"3 on scale 1-7 ","2012","direct migration background","East Germany","5","","","","3"
"3 on scale 1-7 ","2012","no migration background","East Germany","119","0.0962875005662097","0.0799411978453581","0.112633803287061","3"
"3 on scale 1-7 ","2012","no migration background","West Germany","499","0.115765306109153","0.106204690098451","0.125325922119855","3"
"4 on scale 1-7","2012","indirect migration background","East Germany","5","","","","4"
"4 on scale 1-7","2012","indirect migration background","West Germany","55","0.126527424908429","0.0958798690572463","0.157174980759612","4"
"4 on scale 1-7","2012","direct migration background","West Germany","84","0.0818358578086171","0.0651118552290194","0.0985598603882147","4"
"4 on scale 1-7","2012","direct migration background","East Germany","6","","","","4"
"4 on scale 1-7","2012","no migration background","East Germany","113","0.0877307439484845","0.0720539640165917","0.103407523880377","4"
"4 on scale 1-7","2012","no migration background","West Germany","469","0.103281996969898","0.0941880347479796","0.112375959191816","4"
"5 on scale 1-7","2012","indirect migration background","East Germany","4","","","","5"
"5 on scale 1-7","2012","indirect migration background","West Germany","57","0.166055250764578","0.131748955645504","0.200361545883652","5"
"5 on scale 1-7","2012","direct migration background","West Germany","79","0.0768222862920066","0.0605744882498984","0.0930700843341147","5"
"5 on scale 1-7","2012","direct migration background","East Germany","6","","","","5"
"5 on scale 1-7","2012","no migration background","East Germany","81","0.0691833668424594","0.0551211966289859","0.083245537055933","5"
"5 on scale 1-7","2012","no migration background","West Germany","375","0.0979653504183213","0.0890823282429446","0.106848372593698","5"
"6 on scale 1-7","2012","no migration background","East Germany","43","0.0458037836403963","0.0342189724905106","0.057388594790282","6"
"6 on scale 1-7","2012","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2012","indirect migration background","West Germany","25","","","","6"
"6 on scale 1-7","2012","no migration background","West Germany","153","0.0380555469644962","0.0323381694477361","0.0437729244812564","6"
"6 on scale 1-7","2012","direct migration background","West Germany","28","","","","6"
"6 on scale 1-7","2012","direct migration background","East Germany","3","","","","6"
"7 Strongly agree","2012","indirect migration background","East Germany","1","","","","7"
"7 Strongly agree","2012","direct migration background","West Germany","15","","","","7"
"7 Strongly agree","2012","no migration background","West Germany","75","0.0254339940696778","0.0207293605325894","0.0301386276067662","7"
"7 Strongly agree","2012","no migration background","East Germany","9","","","","7"
"7 Strongly agree","2012","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2012","indirect migration background","West Germany","15","","","","7"
"1 Strongly disagree","2013","no migration background","East Germany","1892","0.441898648413758","0.427108522445864","0.456688774381652","1"
"1 Strongly disagree","2013","direct migration background","West Germany","708","0.412505797873336","0.388338908530132","0.43667268721654","1"
"1 Strongly disagree","2013","indirect migration background","East Germany","11","","","","1"
"1 Strongly disagree","2013","no migration background","West Germany","4201","0.345041856687143","0.336571570775679","0.353512142598607","1"
"1 Strongly disagree","2013","direct migration background","East Germany","43","0.612154137061618","0.506041878687525","0.718266395435711","1"
"1 Strongly disagree","2013","indirect migration background","West Germany","202","0.274692294539713","0.240868726730492","0.308515862348935","1"
"2 on scale 1-7 ","2013","no migration background","East Germany","1098","0.242283102881299","0.229522563014093","0.255043642748505","2"
"2 on scale 1-7 ","2013","direct migration background","West Germany","388","0.254924645372628","0.233529761010685","0.276319529734571","2"
"2 on scale 1-7 ","2013","indirect migration background","East Germany","14","","","","2"
"2 on scale 1-7 ","2013","direct migration background","East Germany","20","","","","2"
"2 on scale 1-7 ","2013","no migration background","West Germany","3096","0.253017982908221","0.245271828071352","0.26076413774509","2"
"2 on scale 1-7 ","2013","indirect migration background","West Germany","155","0.22389590078477","0.192308194439129","0.255483607130411","2"
"3 on scale 1-7 ","2013","indirect migration background","East Germany","6","","","","3"
"3 on scale 1-7 ","2013","indirect migration background","West Germany","90","0.123781254124484","0.0988256124293898","0.148736895819578","3"
"3 on scale 1-7 ","2013","direct migration background","West Germany","177","0.0997757702628652","0.0850630890147538","0.114488451510977","3"
"3 on scale 1-7 ","2013","direct migration background","East Germany","11","","","","3"
"3 on scale 1-7 ","2013","no migration background","East Germany","513","0.118224732908441","0.108608895164817","0.127840570652065","3"
"3 on scale 1-7 ","2013","no migration background","West Germany","1547","0.131961955573684","0.125931513401715","0.137992397745652","3"
"4 on scale 1-7","2013","indirect migration background","East Germany","4","","","","4"
"4 on scale 1-7","2013","indirect migration background","West Germany","80","0.142448551577624","0.115963907349377","0.168933195805871","4"
"4 on scale 1-7","2013","direct migration background","West Germany","156","0.109385586204549","0.0940631140237193","0.124708058385379","4"
"4 on scale 1-7","2013","direct migration background","East Germany","1","","","","4"
"4 on scale 1-7","2013","no migration background","West Germany","1407","0.118632142349946","0.112870647252659","0.124393637447233","4"
