"plh0218","year","age_gr","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2006","16-34 y.","","","",""
"5 on scale 1-7","2006","35-65 y.","","","",""
"5 on scale 1-7","2006","66 and older","","","",""
"6 on scale 1-7","2006","16-34 y.","","","",""
"6 on scale 1-7","2006","35-65 y.","","","",""
"6 on scale 1-7","2006","66 and older","","","",""
"7 Strongly agree","2006","16-34 y.","","","",""
"7 Strongly agree","2006","35-65 y.","","","",""
"7 Strongly agree","2006","66 and older","","","",""
"1 Strongly disagree","2007","16-34 y.","","","",""
"1 Strongly disagree","2007","35-65 y.","","","",""
"1 Strongly disagree","2007","66 and older","","","",""
"2 on scale 1-7 ","2007","16-34 y.","","","",""
"2 on scale 1-7 ","2007","35-65 y.","","","",""
"2 on scale 1-7 ","2007","66 and older","","","",""
"3 on scale 1-7 ","2007","16-34 y.","","","",""
"3 on scale 1-7 ","2007","35-65 y.","","","",""
"3 on scale 1-7 ","2007","66 and older","","","",""
"4 on scale 1-7","2007","16-34 y.","","","",""
"4 on scale 1-7","2007","35-65 y.","","","",""
"4 on scale 1-7","2007","66 and older","","","",""
"5 on scale 1-7","2007","16-34 y.","","","",""
"5 on scale 1-7","2007","35-65 y.","","","",""
"5 on scale 1-7","2007","66 and older","","","",""
"6 on scale 1-7","2007","16-34 y.","","","",""
"6 on scale 1-7","2007","35-65 y.","","","",""
"6 on scale 1-7","2007","66 and older","","","",""
"7 Strongly agree","2007","16-34 y.","","","",""
"7 Strongly agree","2007","35-65 y.","","","",""
"7 Strongly agree","2007","66 and older","","","",""
"1 Strongly disagree","2008","16-34 y.","","","",""
"1 Strongly disagree","2008","35-65 y.","","","",""
"1 Strongly disagree","2008","66 and older","","","",""
"2 on scale 1-7 ","2008","16-34 y.","","","",""
"2 on scale 1-7 ","2008","35-65 y.","","","",""
"2 on scale 1-7 ","2008","66 and older","","","",""
"3 on scale 1-7 ","2008","16-34 y.","","","",""
"3 on scale 1-7 ","2008","35-65 y.","","","",""
"3 on scale 1-7 ","2008","66 and older","","","",""
"4 on scale 1-7","2008","16-34 y.","","","",""
"4 on scale 1-7","2008","35-65 y.","","","",""
"4 on scale 1-7","2008","66 and older","","","",""
"5 on scale 1-7","2008","16-34 y.","","","",""
"5 on scale 1-7","2008","35-65 y.","","","",""
"5 on scale 1-7","2008","66 and older","","","",""
"6 on scale 1-7","2008","16-34 y.","","","",""
"6 on scale 1-7","2008","35-65 y.","","","",""
"6 on scale 1-7","2008","66 and older","","","",""
"7 Strongly agree","2008","16-34 y.","","","",""
"7 Strongly agree","2008","35-65 y.","","","",""
"7 Strongly agree","2008","66 and older","","","",""
"1 Strongly disagree","2009","16-34 y.","853","0.219308334755306","0.206461348242703","0.232155321267909"
"1 Strongly disagree","2009","35-65 y.","3831","0.382641892675286","0.373038217850644","0.392245567499928"
"1 Strongly disagree","2009","66 and older","1900","0.457158799689078","0.441969495572252","0.472348103805904"
"2 on scale 1-7 ","2009","16-34 y.","937","0.235744261566372","0.222565522860585","0.248923000272158"
"2 on scale 1-7 ","2009","35-65 y.","2744","0.27368955983902","0.264879824334817","0.282499295343222"
"2 on scale 1-7 ","2009","66 and older","1082","0.253083324702329","0.239826614032639","0.266340035372019"
"3 on scale 1-7 ","2009","16-34 y.","648","0.159927938696325","0.148547621456683","0.171308255935966"
"3 on scale 1-7 ","2009","35-65 y.","1178","0.120360766626914","0.113931412028782","0.126790121225046"
"3 on scale 1-7 ","2009","66 and older","478","0.120128251524096","0.110215363527565","0.130041139520628"
"4 on scale 1-7","2009","16-34 y.","631","0.147128272817641","0.136130016030595","0.158126529604686"
"4 on scale 1-7","2009","35-65 y.","1005","0.110624691022731","0.104426839324706","0.116822542720757"
"4 on scale 1-7","2009","66 and older","333","0.0830509437256641","0.074636743847116","0.0914651436042122"
"5 on scale 1-7","2009","16-34 y.","456","0.121648846513922","0.111499875461879","0.131797817565965"
"5 on scale 1-7","2009","35-65 y.","633","0.0642948238932607","0.0594483025209838","0.0691413452655376"
"5 on scale 1-7","2009","66 and older","194","0.0507335592655563","0.0440422721666957","0.0574248463644169"
"6 on scale 1-7","2009","16-34 y.","318","0.0803058102119197","0.0718680120292606","0.0887436083945788"
"6 on scale 1-7","2009","35-65 y.","323","0.0340214987420755","0.0304394370437336","0.0376035604404173"
"6 on scale 1-7","2009","66 and older","94","0.0236260985374166","0.0189951279661944","0.0282570691086389"
"7 Strongly agree","2009","16-34 y.","142","0.0359365354385158","0.0301575068466727","0.0417155640303589"
"7 Strongly agree","2009","35-65 y.","125","0.0143667672007132","0.0120154576542629","0.0167180767471635"
"7 Strongly agree","2009","66 and older","51","0.0122190225558599","0.00886924092270189","0.0155688041890178"
"1 Strongly disagree","2010","16-34 y.","","","",""
"1 Strongly disagree","2010","35-65 y.","","","",""
"1 Strongly disagree","2010","66 and older","","","",""
"2 on scale 1-7 ","2010","16-34 y.","","","",""
"2 on scale 1-7 ","2010","35-65 y.","","","",""
"2 on scale 1-7 ","2010","66 and older","","","",""
"3 on scale 1-7 ","2010","16-34 y.","","","",""
"3 on scale 1-7 ","2010","35-65 y.","","","",""
"3 on scale 1-7 ","2010","66 and older","","","",""
"4 on scale 1-7","2010","16-34 y.","","","",""
"4 on scale 1-7","2010","35-65 y.","","","",""
"4 on scale 1-7","2010","66 and older","","","",""
"5 on scale 1-7","2010","16-34 y.","","","",""
"5 on scale 1-7","2010","35-65 y.","","","",""
"5 on scale 1-7","2010","66 and older","","","",""
"6 on scale 1-7","2010","16-34 y.","","","",""
"6 on scale 1-7","2010","35-65 y.","","","",""
"6 on scale 1-7","2010","66 and older","","","",""
"7 Strongly agree","2010","16-34 y.","","","",""
"7 Strongly agree","2010","35-65 y.","","","",""
"7 Strongly agree","2010","66 and older","","","",""
"1 Strongly disagree","2011","16-34 y.","","","",""
"1 Strongly disagree","2011","35-65 y.","","","",""
"1 Strongly disagree","2011","66 and older","","","",""
"2 on scale 1-7 ","2011","16-34 y.","","","",""
"2 on scale 1-7 ","2011","35-65 y.","","","",""
"2 on scale 1-7 ","2011","66 and older","","","",""
"3 on scale 1-7 ","2011","16-34 y.","","","",""
"3 on scale 1-7 ","2011","35-65 y.","","","",""
"3 on scale 1-7 ","2011","66 and older","","","",""
"4 on scale 1-7","2011","16-34 y.","","","",""
"4 on scale 1-7","2011","35-65 y.","","","",""
"4 on scale 1-7","2011","66 and older","","","",""
"5 on scale 1-7","2011","16-34 y.","","","",""
"5 on scale 1-7","2011","35-65 y.","","","",""
"5 on scale 1-7","2011","66 and older","","","",""
"6 on scale 1-7","2011","16-34 y.","","","",""
"6 on scale 1-7","2011","35-65 y.","","","",""
"6 on scale 1-7","2011","66 and older","","","",""
"7 Strongly agree","2011","16-34 y.","","","",""
"7 Strongly agree","2011","35-65 y.","","","",""
"7 Strongly agree","2011","66 and older","","","",""
"1 Strongly disagree","2012","16-34 y.","731","0.323536119699931","0.303987304411591","0.343084934988272"
"1 Strongly disagree","2012","35-65 y.","2004","0.415741327903878","0.401941799837714","0.429540855970042"
"1 Strongly disagree","2012","66 and older","","","",""
"2 on scale 1-7 ","2012","16-34 y.","539","0.242819065155406","0.224901541887335","0.260736588423477"
"2 on scale 1-7 ","2012","35-65 y.","1366","0.276064224906804","0.26354708416181","0.288581365651798"
"2 on scale 1-7 ","2012","66 and older","","","",""
"3 on scale 1-7 ","2012","16-34 y.","257","0.116125299065335","0.102737921099499","0.129512677031171"
"3 on scale 1-7 ","2012","35-65 y.","507","0.0960144129702524","0.0877654563522836","0.104263369588221"
"3 on scale 1-7 ","2012","66 and older","","","",""
"4 on scale 1-7","2012","16-34 y.","254","0.110325343845258","0.0972338259108283","0.123416861779687"
"4 on scale 1-7","2012","35-65 y.","476","0.0917145256858719","0.0836332430219608","0.0997958083497831"
"4 on scale 1-7","2012","66 and older","","","",""
"5 on scale 1-7","2012","16-34 y.","240","0.115777741240427","0.102407784301978","0.129147698178877"
"5 on scale 1-7","2012","35-65 y.","360","0.0810471280440633","0.0734058590967846","0.088688396991342"
"5 on scale 1-7","2012","66 and older","","","",""
"6 on scale 1-7","2012","16-34 y.","111","0.0526978309005537","0.0433614752653272","0.0620341865357801"
"6 on scale 1-7","2012","35-65 y.","141","0.028870917896176","0.0241825808378201","0.0335592549545318"
"6 on scale 1-7","2012","66 and older","","","",""
"7 Strongly agree","2012","16-34 y.","68","0.0387186000930893","0.0306569889943273","0.0467802111918513"
"7 Strongly agree","2012","35-65 y.","46","0.0105474625929544","0.00768709709299354","0.0134078280929153"
"7 Strongly agree","2012","66 and older","","","",""
"1 Strongly disagree","2013","16-34 y.","745","0.182323196100692","0.169870303609641","0.194776088591743"
"1 Strongly disagree","2013","35-65 y.","4008","0.387869719385932","0.378417307664002","0.397322131107863"
"1 Strongly disagree","2013","66 and older","2304","0.464892957685523","0.450954763950249","0.478831151420798"
"2 on scale 1-7 ","2013","16-34 y.","824","0.226447076347521","0.212948535903927","0.239945616791114"
"2 on scale 1-7 ","2013","35-65 y.","2755","0.264646507537978","0.25608877077154","0.273204244304417"
"2 on scale 1-7 ","2013","66 and older","1192","0.241264977091192","0.229308537146819","0.253221417035565"
"3 on scale 1-7 ","2013","16-34 y.","596","0.170399562820496","0.158273294843836","0.182525830797157"
"3 on scale 1-7 ","2013","35-65 y.","1220","0.118077015185862","0.11181699441548","0.124337035956245"
"3 on scale 1-7 ","2013","66 and older","528","0.11023775005835","0.101485658786603","0.118989841330097"
"4 on scale 1-7","2013","16-34 y.","578","0.156772014202819","0.145045600489917","0.168498427915722"
"4 on scale 1-7","2013","35-65 y.","1020","0.107103369946526","0.101104355328482","0.113102384564569"
"4 on scale 1-7","2013","66 and older","415","0.0857255622073369","0.0779020252314015","0.0935490991832724"
"5 on scale 1-7","2013","16-34 y.","553","0.158121842746013","0.146354484060366","0.16988920143166"
"5 on scale 1-7","2013","35-65 y.","715","0.0716108764715249","0.0666090078906333","0.0766127450524166"
"5 on scale 1-7","2013","66 and older","294","0.0580479562647525","0.0515133783138219","0.0645825342156831"
"6 on scale 1-7","2013","16-34 y.","277","0.0773454145850746","0.0687296208102793","0.0859612083598698"
"6 on scale 1-7","2013","35-65 y.","352","0.0378546620140627","0.0341524798283993","0.0415568441997261"
"6 on scale 1-7","2013","66 and older","128","0.0283051389918872","0.0236705921220977","0.0329396858616766"
"7 Strongly agree","2013","16-34 y.","120","0.0285908931973835","0.0232159561247239","0.0339658302700432"
"7 Strongly agree","2013","35-65 y.","138","0.012837849458114","0.0106540228793054","0.0150216760369226"
"7 Strongly agree","2013","66 and older","58","0.0115256577009584","0.00854285011543954","0.0145084652864772"
"1 Strongly disagree","2014","16-34 y.","","","",""
"1 Strongly disagree","2014","35-65 y.","","","",""
"1 Strongly disagree","2014","66 and older","","","",""
"2 on scale 1-7 ","2014","16-34 y.","","","",""
"2 on scale 1-7 ","2014","35-65 y.","","","",""
"2 on scale 1-7 ","2014","66 and older","","","",""
"3 on scale 1-7 ","2014","16-34 y.","","","",""
"3 on scale 1-7 ","2014","35-65 y.","","","",""
"3 on scale 1-7 ","2014","66 and older","","","",""
"4 on scale 1-7","2014","16-34 y.","","","",""
"4 on scale 1-7","2014","35-65 y.","","","",""
"4 on scale 1-7","2014","66 and older","","","",""
"5 on scale 1-7","2014","16-34 y.","","","",""
"5 on scale 1-7","2014","35-65 y.","","","",""
"5 on scale 1-7","2014","66 and older","","","",""
"6 on scale 1-7","2014","16-34 y.","","","",""
"6 on scale 1-7","2014","35-65 y.","","","",""
"6 on scale 1-7","2014","66 and older","","","",""
"7 Strongly agree","2014","16-34 y.","","","",""
"7 Strongly agree","2014","35-65 y.","","","",""
"7 Strongly agree","2014","66 and older","","","",""
"1 Strongly disagree","2015","16-34 y.","","","",""
"1 Strongly disagree","2015","35-65 y.","","","",""
"1 Strongly disagree","2015","66 and older","","","",""
"2 on scale 1-7 ","2015","16-34 y.","","","",""
"2 on scale 1-7 ","2015","35-65 y.","","","",""
"2 on scale 1-7 ","2015","66 and older","","","",""
"3 on scale 1-7 ","2015","16-34 y.","","","",""
"3 on scale 1-7 ","2015","35-65 y.","","","",""
"3 on scale 1-7 ","2015","66 and older","","","",""
"4 on scale 1-7","2015","16-34 y.","","","",""
"4 on scale 1-7","2015","35-65 y.","","","",""
"4 on scale 1-7","2015","66 and older","","","",""
"5 on scale 1-7","2015","16-34 y.","","","",""
"5 on scale 1-7","2015","35-65 y.","","","",""
"5 on scale 1-7","2015","66 and older","","","",""
"6 on scale 1-7","2015","16-34 y.","","","",""
"6 on scale 1-7","2015","35-65 y.","","","",""
"6 on scale 1-7","2015","66 and older","","","",""
"7 Strongly agree","2015","16-34 y.","","","",""
"7 Strongly agree","2015","35-65 y.","","","",""
"7 Strongly agree","2015","66 and older","","","",""
"1 Strongly disagree","2016","16-34 y.","","","",""
"1 Strongly disagree","2016","35-65 y.","","","",""
"1 Strongly disagree","2016","66 and older","","","",""
"2 on scale 1-7 ","2016","16-34 y.","","","",""
"2 on scale 1-7 ","2016","35-65 y.","","","",""
"2 on scale 1-7 ","2016","66 and older","","","",""
"3 on scale 1-7 ","2016","16-34 y.","","","",""
"3 on scale 1-7 ","2016","35-65 y.","","","",""
"3 on scale 1-7 ","2016","66 and older","","","",""
"4 on scale 1-7","2016","16-34 y.","","","",""
"4 on scale 1-7","2016","35-65 y.","","","",""
"4 on scale 1-7","2016","66 and older","","","",""
"5 on scale 1-7","2016","16-34 y.","","","",""
"5 on scale 1-7","2016","35-65 y.","","","",""
"5 on scale 1-7","2016","66 and older","","","",""
"6 on scale 1-7","2016","16-34 y.","","","",""
"6 on scale 1-7","2016","35-65 y.","","","",""
"6 on scale 1-7","2016","66 and older","","","",""
"7 Strongly agree","2016","16-34 y.","","","",""
"7 Strongly agree","2016","35-65 y.","","","",""
"7 Strongly agree","2016","66 and older","","","",""
"1 Strongly disagree","2017","16-34 y.","2201","0.187946004204674","0.179146048821698","0.196745959587649"
"1 Strongly disagree","2017","35-65 y.","6498","0.345859211784241","0.338640904658999","0.353077518909483"
"1 Strongly disagree","2017","66 and older","1901","0.38019669569516","0.366753463875275","0.393639927515046"
"2 on scale 1-7 ","2017","16-34 y.","1439","0.210147787870138","0.200970659668521","0.219324916071755"
"2 on scale 1-7 ","2017","35-65 y.","4345","0.264791350037868","0.258095476097832","0.271487223977905"
"2 on scale 1-7 ","2017","66 and older","1294","0.253283407356395","0.241239876044715","0.265326938668076"
"3 on scale 1-7 ","2017","16-34 y.","1048","0.166271524458054","0.15788479324198","0.174658255674128"
"3 on scale 1-7 ","2017","35-65 y.","1975","0.133021171106613","0.12786752375755","0.138174818455676"
"3 on scale 1-7 ","2017","66 and older","628","0.127263543843112","0.118034299577235","0.136492788108989"
"4 on scale 1-7","2017","16-34 y.","1105","0.170606604610815","0.162133361363906","0.179079847857724"
"4 on scale 1-7","2017","35-65 y.","1840","0.118593201070041","0.113686742208515","0.123499659931566"
"4 on scale 1-7","2017","66 and older","542","0.116380742492466","0.107500072679447","0.125261412305484"
"5 on scale 1-7","2017","16-34 y.","893","0.138600387551507","0.130817226335617","0.146383548767398"
"5 on scale 1-7","2017","35-65 y.","1182","0.0824740863473621","0.0782994563078392","0.086648716386885"
"5 on scale 1-7","2017","66 and older","391","0.0727409471957045","0.0655487333437729","0.0799331610476362"
"6 on scale 1-7","2017","16-34 y.","586","0.0827650363987115","0.0765587012588146","0.0889713715386085"
"6 on scale 1-7","2017","35-65 y.","606","0.0393319141527463","0.036382000588658","0.0422818277168347"
"6 on scale 1-7","2017","66 and older","165","0.0334960169837379","0.0285132453514171","0.0384787886160586"
"7 Strongly agree","2017","16-34 y.","299","0.0436626549061004","0.0390597490178886","0.0482655607943121"
"7 Strongly agree","2017","35-65 y.","234","0.0159290655011285","0.0140290444213175","0.0178290865809395"
"7 Strongly agree","2017","66 and older","88","0.0166386464334242","0.0130963235885226","0.0201809692783258"
"1 Strongly disagree","2018","16-34 y.","","","",""
"1 Strongly disagree","2018","35-65 y.","","","",""
"1 Strongly disagree","2018","66 and older","","","",""
"2 on scale 1-7 ","2018","16-34 y.","","","",""
"2 on scale 1-7 ","2018","35-65 y.","","","",""
"2 on scale 1-7 ","2018","66 and older","","","",""
"3 on scale 1-7 ","2018","16-34 y.","","","",""
"3 on scale 1-7 ","2018","35-65 y.","","","",""
"3 on scale 1-7 ","2018","66 and older","","","",""
"4 on scale 1-7","2018","16-34 y.","","","",""
"4 on scale 1-7","2018","35-65 y.","","","",""
"4 on scale 1-7","2018","66 and older","","","",""
"5 on scale 1-7","2018","16-34 y.","","","",""
"5 on scale 1-7","2018","35-65 y.","","","",""
"5 on scale 1-7","2018","66 and older","","","",""
"6 on scale 1-7","2018","16-34 y.","","","",""
"6 on scale 1-7","2018","35-65 y.","","","",""
"6 on scale 1-7","2018","66 and older","","","",""
"7 Strongly agree","2018","16-34 y.","","","",""
"7 Strongly agree","2018","35-65 y.","","","",""
"7 Strongly agree","2018","66 and older","","","",""
"1 Strongly disagree","2019","16-34 y.","1052","0.206951554596472","0.196171215411973","0.217731893780971"
"1 Strongly disagree","2019","35-65 y.","5993","0.375168682536036","0.367449568917882","0.382887796154189"
"1 Strongly disagree","2019","66 and older","2209","0.417561542461324","0.404131775419853","0.430991309502796"
"2 on scale 1-7 ","2019","16-34 y.","1188","0.220113701576207","0.209088478038756","0.231138925113657"
"2 on scale 1-7 ","2019","35-65 y.","4170","0.269818707256337","0.262742115706627","0.276895298806048"
"2 on scale 1-7 ","2019","66 and older","1232","0.234308411386998","0.222773770206728","0.245843052567268"
"3 on scale 1-7 ","2019","16-34 y.","905","0.165614804772646","0.155722873436637","0.175506736108654"
"3 on scale 1-7 ","2019","35-65 y.","1696","0.121689556133393","0.116477327870785","0.126901784396001"
"3 on scale 1-7 ","2019","66 and older","573","0.121692961122198","0.112789904771747","0.130596017472649"
"4 on scale 1-7","2019","16-34 y.","935","0.165956064114659","0.156055971726472","0.175856156502846"
"4 on scale 1-7","2019","35-65 y.","1587","0.113365125000158","0.108310547144089","0.118419702856226"
"4 on scale 1-7","2019","66 and older","556","0.115368077814149","0.106668316390068","0.12406783923823"
"5 on scale 1-7","2019","16-34 y.","748","0.132051158972448","0.123042370449844","0.141059947495051"
"5 on scale 1-7","2019","35-65 y.","990","0.0751891094375401","0.0709849741018476","0.0793932447732326"
"5 on scale 1-7","2019","66 and older","367","0.0653333383630504","0.0586038970147816","0.0720627797113192"
"6 on scale 1-7","2019","16-34 y.","403","0.0766472031717938","0.0695680679123123","0.0837263384312753"
"6 on scale 1-7","2019","35-65 y.","499","0.0319766698185962","0.0291716736119312","0.0347816660252613"
"6 on scale 1-7","2019","66 and older","176","0.0332338779209202","0.0283525899127005","0.0381151659291399"
"7 Strongly agree","2019","16-34 y.","194","0.032665512795775","0.0279352932792473","0.0373957323123027"
"7 Strongly agree","2019","35-65 y.","178","0.0127921498179403","0.0110005177858148","0.0145837818500657"
"7 Strongly agree","2019","66 and older","67","0.0125017909313598","0.00947600997342534","0.0155275718892942"
