"pli0098_h","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","1990","secondary school degree","Male","367","0.257608256563381","0.236475235023844","0.278741278102917"
"Rarely","1990","secondary school degree","Female","512","0.268838793158036","0.249613788806173","0.288063797509898"
"Rarely","1990","college entrance qualification","Male","276","0.282233945386005","0.25487952591012","0.30958836486189"
"Rarely","1990","college entrance qualification","Female","182","0.281349647111328","0.24770096632664","0.314998327896016"
"Rarely","1990","Other degree","Male","157","0.250232331016047","0.216219785730141","0.284244876301953"
"Rarely","1990","Other degree","Female","113","0.257324106487886","0.216383814458284","0.298264398517488"
"Rarely","1990","no degree/no degree yet","Male","102","0.334085744084498","0.28786294687861","0.380308541290385"
"Rarely","1990","no degree/no degree yet","Female","107","0.256537810441268","0.217263694193845","0.295811926688691"
"Never","1990","lower secondary degree","Male","1534","0.492813999141422","0.474674278510718","0.510953719772126"
"Never","1990","lower secondary degree","Female","1501","0.410149235544757","0.393413225544411","0.426885245545104"
"Never","1990","secondary school degree","Male","1081","0.603839624943279","0.580204306319649","0.627474943566909"
"Never","1990","secondary school degree","Female","1152","0.505361035360199","0.48368105188954","0.527041018830859"
"Never","1990","college entrance qualification","Male","576","0.519432381364859","0.48906738850069","0.549797374229027"
"Never","1990","college entrance qualification","Female","361","0.484543437114986","0.447145432768501","0.521941441461471"
"Never","1990","Other degree","Male","280","0.474675741817002","0.43546398373906","0.513887499894945"
"Never","1990","Other degree","Female","195","0.495353731657177","0.448530402565339","0.542177060749015"
"Never","1990","no degree/no degree yet","Male","173","0.413388384243715","0.365130024208721","0.46164674427871"
"Never","1990","no degree/no degree yet","Female","208","0.445669182355566","0.400970769760951","0.49036759495018"
"Daily","1991","lower secondary degree","Male","","","",""
"Daily","1991","lower secondary degree","Female","","","",""
"Daily","1991","secondary school degree","Male","","","",""
"Daily","1991","secondary school degree","Female","","","",""
"Daily","1991","college entrance qualification","Male","","","",""
"Daily","1991","college entrance qualification","Female","","","",""
"Daily","1991","Other degree","Male","","","",""
"Daily","1991","Other degree","Female","","","",""
"Daily","1991","no degree/no degree yet","Male","","","",""
"Daily","1991","no degree/no degree yet","Female","","","",""
"Min 1x per week","1991","lower secondary degree","Male","","","",""
"Min 1x per week","1991","lower secondary degree","Female","","","",""
"Min 1x per week","1991","secondary school degree","Male","","","",""
"Min 1x per week","1991","secondary school degree","Female","","","",""
"Min 1x per week","1991","college entrance qualification","Male","","","",""
"Min 1x per week","1991","college entrance qualification","Female","","","",""
"Min 1x per week","1991","Other degree","Male","","","",""
"Min 1x per week","1991","Other degree","Female","","","",""
"Min 1x per week","1991","no degree/no degree yet","Male","","","",""
"Min 1x per week","1991","no degree/no degree yet","Female","","","",""
"Min 1x per month","1991","lower secondary degree","Male","","","",""
"Min 1x per month","1991","lower secondary degree","Female","","","",""
"Min 1x per month","1991","secondary school degree","Male","","","",""
"Min 1x per month","1991","secondary school degree","Female","","","",""
"Min 1x per month","1991","college entrance qualification","Male","","","",""
"Min 1x per month","1991","college entrance qualification","Female","","","",""
"Min 1x per month","1991","Other degree","Male","","","",""
"Min 1x per month","1991","Other degree","Female","","","",""
"Min 1x per month","1991","no degree/no degree yet","Male","","","",""
"Min 1x per month","1991","no degree/no degree yet","Female","","","",""
"Rarely","1991","lower secondary degree","Male","","","",""
"Rarely","1991","lower secondary degree","Female","","","",""
"Rarely","1991","secondary school degree","Male","","","",""
"Rarely","1991","secondary school degree","Female","","","",""
"Rarely","1991","college entrance qualification","Male","","","",""
"Rarely","1991","college entrance qualification","Female","","","",""
"Rarely","1991","Other degree","Male","","","",""
"Rarely","1991","Other degree","Female","","","",""
"Rarely","1991","no degree/no degree yet","Male","","","",""
"Rarely","1991","no degree/no degree yet","Female","","","",""
"Never","1991","lower secondary degree","Male","","","",""
"Never","1991","lower secondary degree","Female","","","",""
"Never","1991","secondary school degree","Male","","","",""
"Never","1991","secondary school degree","Female","","","",""
"Never","1991","college entrance qualification","Male","","","",""
"Never","1991","college entrance qualification","Female","","","",""
"Never","1991","Other degree","Male","","","",""
"Never","1991","Other degree","Female","","","",""
"Never","1991","no degree/no degree yet","Male","","","",""
"Never","1991","no degree/no degree yet","Female","","","",""
"Daily","1992","lower secondary degree","Male","","","",""
"Daily","1992","lower secondary degree","Female","","","",""
"Daily","1992","secondary school degree","Male","","","",""
"Daily","1992","secondary school degree","Female","","","",""
"Daily","1992","college entrance qualification","Male","","","",""
"Daily","1992","college entrance qualification","Female","","","",""
"Daily","1992","Other degree","Male","","","",""
"Daily","1992","Other degree","Female","","","",""
"Daily","1992","no degree/no degree yet","Male","","","",""
"Daily","1992","no degree/no degree yet","Female","","","",""
"Min 1x per week","1992","lower secondary degree","Male","249","0.104605372344903","0.0931938946541179","0.116016850035688"
"Min 1x per week","1992","lower secondary degree","Female","363","0.137250889249424","0.125034567758441","0.149467210740406"
"Min 1x per week","1992","secondary school degree","Male","91","0.066040133298665","0.0537436288671268","0.0783366377302032"
"Min 1x per week","1992","secondary school degree","Female","174","0.107756442566882","0.0942346042301785","0.121278280903585"
"Min 1x per week","1992","college entrance qualification","Male","107","0.106286611207572","0.0874278646992107","0.125145357715934"
"Min 1x per week","1992","college entrance qualification","Female","79","0.140040671290057","0.114496546840833","0.16558479573928"
"Min 1x per week","1992","Other degree","Male","97","0.161608818776668","0.131652394498877","0.19156524305446"
"Min 1x per week","1992","Other degree","Female","64","0.127011753199003","0.0953540225437104","0.158669483854295"
"Min 1x per week","1992","no degree/no degree yet","Male","57","0.133202471309147","0.098438448010911","0.167966494607383"
"Min 1x per week","1992","no degree/no degree yet","Female","89","0.137609019645345","0.107044770353941","0.16817326893675"
"Min 1x per month","1992","lower secondary degree","Male","206","0.0704514012611931","0.060909420939265","0.0799933815831213"
"Min 1x per month","1992","lower secondary degree","Female","311","0.113196400166516","0.10194852102318","0.124444279309852"
"Min 1x per month","1992","secondary school degree","Male","66","0.0443145002848975","0.0341252080257182","0.0545037925440768"
"Min 1x per month","1992","secondary school degree","Female","142","0.0810052580530811","0.069106941351486","0.0929035747546761"
"Min 1x per month","1992","college entrance qualification","Male","68","0.0747982059130428","0.0587014546052516","0.0908949572208339"
"Min 1x per month","1992","college entrance qualification","Female","58","0.0983768172896603","0.076454629565727","0.120299005013594"
"Min 1x per month","1992","Other degree","Male","81","0.105438900982851","0.0804446841165734","0.130433117849129"
"Min 1x per month","1992","Other degree","Female","69","0.117296234544932","0.0867045670024758","0.147887902087389"
"Min 1x per month","1992","no degree/no degree yet","Male","45","0.0973211224479377","0.0669972086361344","0.127645036259741"
"Min 1x per month","1992","no degree/no degree yet","Female","61","0.104627411300943","0.0774715978017329","0.131783224800153"
"Rarely","1992","lower secondary degree","Male","754","0.288963947673918","0.272062446095296","0.30586544925254"
"Rarely","1992","lower secondary degree","Female","849","0.29105609028963","0.274929784403528","0.307182396175732"
"Rarely","1992","secondary school degree","Male","337","0.250948466849388","0.229481943419783","0.272414990278994"
"Rarely","1992","secondary school degree","Female","530","0.28827601103304","0.268523038476524","0.308028983589555"
"Rarely","1992","college entrance qualification","Male","249","0.246478008198754","0.220107927159304","0.272848089238204"
"Rarely","1992","college entrance qualification","Female","190","0.261777117880153","0.229418902182983","0.294135333577323"
"Rarely","1992","Other degree","Male","133","0.242490406335579","0.207610489273931","0.277370323397227"
"Rarely","1992","Other degree","Female","85","0.209722805641761","0.171017885104146","0.248427726179377"
"Rarely","1992","no degree/no degree yet","Male","96","0.269691543178395","0.224286730539945","0.315096355816845"
"Rarely","1992","no degree/no degree yet","Female","104","0.229259523831395","0.19196406482357","0.26655498283922"
"Never","1992","lower secondary degree","Male","1554","0.535979278719986","0.517384100891621","0.55457445654835"
"Never","1992","lower secondary degree","Female","1525","0.45849662029443","0.440807376607374","0.476185863981486"
"Never","1992","secondary school degree","Male","1073","0.638696899567049","0.614912245407178","0.66248155372692"
"Never","1992","secondary school degree","Female","1174","0.522962288346998","0.501180980711039","0.544743595982957"
"Never","1992","college entrance qualification","Male","602","0.572437174680631","0.542165371259452","0.60270897810181"
"Never","1992","college entrance qualification","Female","382","0.49980539354013","0.463001400079038","0.536609387001223"
"Never","1992","Other degree","Male","269","0.490461873904902","0.449777741074912","0.531146006734891"
"Never","1992","Other degree","Female","207","0.545969206614303","0.498634427521834","0.593303985706773"
"Never","1992","no degree/no degree yet","Male","169","0.49978486306452","0.448630224200402","0.550939501928638"
"Never","1992","no degree/no degree yet","Female","234","0.528504045222317","0.484214489538361","0.572793600906273"
"Daily","1993","lower secondary degree","Male","","","",""
"Daily","1993","lower secondary degree","Female","","","",""
"Daily","1993","secondary school degree","Male","","","",""
"Daily","1993","secondary school degree","Female","","","",""
"Daily","1993","college entrance qualification","Male","","","",""
"Daily","1993","college entrance qualification","Female","","","",""
"Daily","1993","Other degree","Male","","","",""
"Daily","1993","Other degree","Female","","","",""
"Daily","1993","no degree/no degree yet","Male","","","",""
"Daily","1993","no degree/no degree yet","Female","","","",""
"Min 1x per week","1993","lower secondary degree","Male","","","",""
"Min 1x per week","1993","lower secondary degree","Female","","","",""
"Min 1x per week","1993","secondary school degree","Male","","","",""
"Min 1x per week","1993","secondary school degree","Female","","","",""
"Min 1x per week","1993","college entrance qualification","Male","","","",""
"Min 1x per week","1993","college entrance qualification","Female","","","",""
"Min 1x per week","1993","Other degree","Male","","","",""
"Min 1x per week","1993","Other degree","Female","","","",""
"Min 1x per week","1993","no degree/no degree yet","Male","","","",""
"Min 1x per week","1993","no degree/no degree yet","Female","","","",""
"Min 1x per month","1993","lower secondary degree","Male","","","",""
"Min 1x per month","1993","lower secondary degree","Female","","","",""
"Min 1x per month","1993","secondary school degree","Male","","","",""
"Min 1x per month","1993","secondary school degree","Female","","","",""
"Min 1x per month","1993","college entrance qualification","Male","","","",""
"Min 1x per month","1993","college entrance qualification","Female","","","",""
"Min 1x per month","1993","Other degree","Male","","","",""
"Min 1x per month","1993","Other degree","Female","","","",""
"Min 1x per month","1993","no degree/no degree yet","Male","","","",""
"Min 1x per month","1993","no degree/no degree yet","Female","","","",""
"Rarely","1993","lower secondary degree","Male","","","",""
"Rarely","1993","lower secondary degree","Female","","","",""
"Rarely","1993","secondary school degree","Male","","","",""
"Rarely","1993","secondary school degree","Female","","","",""
"Rarely","1993","college entrance qualification","Male","","","",""
"Rarely","1993","college entrance qualification","Female","","","",""
"Rarely","1993","Other degree","Male","","","",""
"Rarely","1993","Other degree","Female","","","",""
"Rarely","1993","no degree/no degree yet","Male","","","",""
"Rarely","1993","no degree/no degree yet","Female","","","",""
"Never","1993","lower secondary degree","Male","","","",""
"Never","1993","lower secondary degree","Female","","","",""
"Never","1993","secondary school degree","Male","","","",""
"Never","1993","secondary school degree","Female","","","",""
"Never","1993","college entrance qualification","Male","","","",""
"Never","1993","college entrance qualification","Female","","","",""
"Never","1993","Other degree","Male","","","",""
"Never","1993","Other degree","Female","","","",""
"Never","1993","no degree/no degree yet","Male","","","",""
"Never","1993","no degree/no degree yet","Female","","","",""
"Daily","1994","lower secondary degree","Male","","","",""
"Daily","1994","lower secondary degree","Female","","","",""
"Daily","1994","secondary school degree","Male","","","",""
"Daily","1994","secondary school degree","Female","","","",""
"Daily","1994","college entrance qualification","Male","","","",""
"Daily","1994","college entrance qualification","Female","","","",""
"Daily","1994","Other degree","Male","","","",""
"Daily","1994","Other degree","Female","","","",""
"Daily","1994","no degree/no degree yet","Male","","","",""
"Daily","1994","no degree/no degree yet","Female","","","",""
"Min 1x per week","1994","lower secondary degree","Male","224","0.0925200933398711","0.0813887508094768","0.103651435870265"
"Min 1x per week","1994","lower secondary degree","Female","355","0.144838583452192","0.131996326191246","0.157680840713138"
"Min 1x per week","1994","secondary school degree","Male","88","0.0643624620359737","0.0520339430627309","0.0766909810092166"
"Min 1x per week","1994","secondary school degree","Female","165","0.11004401209763","0.0962458229631551","0.123842201232105"
"Min 1x per week","1994","college entrance qualification","Male","94","0.085125055942833","0.0682373787486591","0.102012733137007"
"Min 1x per week","1994","college entrance qualification","Female","83","0.140678935301236","0.115992244892033","0.16536562571044"
"Min 1x per week","1994","Other degree","Male","97","0.175879725762587","0.143125480161105","0.20863397136407"
"Min 1x per week","1994","Other degree","Female","63","0.149051737666181","0.113384555190685","0.184718920141677"
"Min 1x per week","1994","no degree/no degree yet","Male","62","0.161905843487626","0.123424127732284","0.200387559242967"
"Min 1x per week","1994","no degree/no degree yet","Female","75","0.116154330757093","0.0874306517143759","0.14487800979981"
"Min 1x per month","1994","lower secondary degree","Male","202","0.0789038739459056","0.0685473825669257","0.0892603653248856"
"Min 1x per month","1994","lower secondary degree","Female","285","0.104432048328195","0.0932726352875795","0.11559146136881"
"Min 1x per month","1994","secondary school degree","Male","91","0.0744158756826629","0.0612308338629999","0.087600917502326"
"Min 1x per month","1994","secondary school degree","Female","158","0.0791470158531341","0.0672437250630359","0.0910503066432322"
"Min 1x per month","1994","college entrance qualification","Male","70","0.0650612760783493","0.0501363149230364","0.0799862372336623"
"Min 1x per month","1994","college entrance qualification","Female","70","0.101270649118702","0.0798502842210287","0.122691014016376"
"Min 1x per month","1994","Other degree","Male","81","0.134075847308108","0.104761541516956","0.163390153099259"
"Min 1x per month","1994","Other degree","Female","64","0.109301525335757","0.0780531696262964","0.140549881045217"
"Min 1x per month","1994","no degree/no degree yet","Male","45","0.104636928239553","0.0726613181554509","0.136612538323655"
"Min 1x per month","1994","no degree/no degree yet","Female","70","0.112075388679074","0.0837955246854853","0.140355252672662"
"Rarely","1994","lower secondary degree","Male","738","0.30530355958304","0.287611659512379","0.322995459653702"
"Rarely","1994","lower secondary degree","Female","844","0.289793890832555","0.273239546014518","0.306348235650592"
"Rarely","1994","secondary school degree","Male","336","0.245970728262674","0.224334747773195","0.267606708752153"
"Rarely","1994","secondary school degree","Female","517","0.291959141861506","0.271912352827656","0.312005930895357"
"Rarely","1994","college entrance qualification","Male","274","0.270868063954474","0.243974874637745","0.297761253271202"
"Rarely","1994","college entrance qualification","Female","211","0.252548160030903","0.221699641139841","0.283396678921966"
"Rarely","1994","Other degree","Male","135","0.232190203212234","0.195864570918282","0.268515835506187"
"Rarely","1994","Other degree","Female","100","0.246195692993505","0.203051908613014","0.289339477373996"
"Rarely","1994","no degree/no degree yet","Male","101","0.282920832816456","0.235867241521971","0.329974424110941"
"Rarely","1994","no degree/no degree yet","Female","121","0.271890669639931","0.232003833130986","0.311777506148876"
"Never","1994","lower secondary degree","Male","1439","0.523272473131183","0.504085341002863","0.542459605259503"
"Never","1994","lower secondary degree","Female","1401","0.460935477387058","0.44274619247339","0.479124762300726"
"Never","1994","secondary school degree","Male","1007","0.615250934018689","0.590807867325463","0.639694000711916"
"Never","1994","secondary school degree","Female","1136","0.518849830187729","0.496819765009242","0.540879895366216"
"Never","1994","college entrance qualification","Male","611","0.578945604024344","0.549067823671872","0.608823384376816"
"Never","1994","college entrance qualification","Female","398","0.505502255549158","0.470003403293968","0.541001107804348"
"Never","1994","Other degree","Male","206","0.457854223717071","0.41499087831527","0.500717569118871"
"Never","1994","Other degree","Female","156","0.495451044004557","0.445378375822596","0.545523712186517"
"Never","1994","no degree/no degree yet","Male","144","0.450536395456365","0.398559400792132","0.502513390120598"
"Never","1994","no degree/no degree yet","Female","212","0.499879610923903","0.455056279210455","0.544702942637351"
"Daily","1995","lower secondary degree","Male","9","","",""
"Daily","1995","lower secondary degree","Female","20","","",""
"Daily","1995","secondary school degree","Male","7","","",""
"Daily","1995","secondary school degree","Female","2","","",""
"Daily","1995","college entrance qualification","Male","4","","",""
"Daily","1995","college entrance qualification","Female","4","","",""
"Daily","1995","Other degree","Male","17","","",""
"Daily","1995","Other degree","Female","7","","",""
"Daily","1995","no degree/no degree yet","Male","7","","",""
"Daily","1995","no degree/no degree yet","Female","4","","",""
"Min 1x per week","1995","lower secondary degree","Male","240","0.0973034300990099","0.085865237866522","0.108741622331498"
"Min 1x per week","1995","lower secondary degree","Female","346","0.141922783115364","0.129029150557825","0.154816415672902"
"Min 1x per week","1995","secondary school degree","Male","89","0.0645056834148279","0.0522007274811781","0.0768106393484778"
"Min 1x per week","1995","secondary school degree","Female","166","0.103615635200618","0.0903777385126261","0.11685353188861"
"Min 1x per week","1995","college entrance qualification","Male","87","0.0802416641378757","0.0641655305272843","0.0963177977484672"
"Min 1x per week","1995","college entrance qualification","Female","82","0.127426279348324","0.10446288164392","0.150389677052727"
"Min 1x per week","1995","Other degree","Male","125","0.161468122881123","0.13298272676723","0.189953518995016"
"Min 1x per week","1995","Other degree","Female","119","0.208933821103788","0.174354886161257","0.243512756046318"
"Min 1x per week","1995","no degree/no degree yet","Male","48","0.106301723386661","0.0753523959228598","0.137251050850461"
"Min 1x per week","1995","no degree/no degree yet","Female","101","0.160964226688007","0.127984745130657","0.193943708245357"
"Min 1x per month","1995","lower secondary degree","Male","211","0.0828852362920869","0.0722444712838406","0.0935260013003332"
"Min 1x per month","1995","lower secondary degree","Female","313","0.12008410416415","0.108073927729143","0.132094280599156"
"Min 1x per month","1995","secondary school degree","Male","79","0.0613558059897134","0.0493348549721999","0.073376757007227"
"Min 1x per month","1995","secondary school degree","Female","166","0.0865286742952783","0.0743166773003429","0.0987406712902137"
"Min 1x per month","1995","college entrance qualification","Male","101","0.0927799022068992","0.0756115717600899","0.109948232653709"
"Min 1x per month","1995","college entrance qualification","Female","70","0.0867602968748141","0.0673756234691413","0.106144970280487"
"Min 1x per month","1995","Other degree","Male","99","0.131634906082008","0.105461768444374","0.157808043719643"
"Min 1x per month","1995","Other degree","Female","77","0.101965757784792","0.0762277780606599","0.127703737508924"
"Min 1x per month","1995","no degree/no degree yet","Male","48","0.11828914382736","0.0858610708689737","0.150717216785747"
"Min 1x per month","1995","no degree/no degree yet","Female","63","0.0954148191937169","0.0690501970338249","0.121779441353609"
"Rarely","1995","lower secondary degree","Male","703","0.28781176281188","0.270338496829524","0.305285028794236"
"Rarely","1995","lower secondary degree","Female","779","0.279955668482754","0.263367047095513","0.296544289869995"
"Rarely","1995","secondary school degree","Male","356","0.253856423643163","0.232055957666773","0.275656889619552"
"Rarely","1995","secondary school degree","Female","543","0.284393273147375","0.26479778570144","0.303988760593309"
"Rarely","1995","college entrance qualification","Male","270","0.255727722603862","0.229911089420948","0.281544355786776"
"Rarely","1995","college entrance qualification","Female","234","0.273215485524624","0.242528016598006","0.303902954451241"
"Rarely","1995","Other degree","Male","146","0.215678095341885","0.183838373267229","0.247517817416542"
"Rarely","1995","Other degree","Female","123","0.192177899204686","0.158665122210938","0.225690676198434"
"Rarely","1995","no degree/no degree yet","Male","85","0.231285798970304","0.188946609558092","0.273624988382515"
"Rarely","1995","no degree/no degree yet","Female","112","0.266707281000068","0.227020577746425","0.30639398425371"
"Never","1995","lower secondary degree","Male","1416","0.528865918684647","0.509600987087431","0.548130850281863"
"Never","1995","lower secondary degree","Female","1356","0.449980990292001","0.431599869969659","0.468362110614342"
"Never","1995","secondary school degree","Male","1000","0.615783250916366","0.591418466207819","0.640148035624913"
"Never","1995","secondary school degree","Female","1159","0.523715153032282","0.502021127027077","0.545409179037487"
"Never","1995","college entrance qualification","Male","635","0.566127692449351","0.536799659021639","0.595455725877063"
"Never","1995","college entrance qualification","Female","420","0.508063909148379","0.473635330220773","0.542492488075984"
"Never","1995","Other degree","Male","254","0.468214061645957","0.429585394159466","0.506842729132449"
"Never","1995","Other degree","Female","205","0.481272058658885","0.438774304910972","0.523769812406799"
"Never","1995","no degree/no degree yet","Male","193","0.537631169001818","0.487567566499495","0.58769477150414"
"Never","1995","no degree/no degree yet","Female","197","0.467439733982593","0.4226646823828","0.512214785582385"
"Daily","1996","lower secondary degree","Male","","","",""
"Daily","1996","lower secondary degree","Female","","","",""
"Daily","1996","secondary school degree","Male","","","",""
"Daily","1996","secondary school degree","Female","","","",""
"Daily","1996","college entrance qualification","Male","","","",""
"Daily","1996","college entrance qualification","Female","","","",""
"Daily","1996","Other degree","Male","","","",""
"Daily","1996","Other degree","Female","","","",""
"Daily","1996","no degree/no degree yet","Male","","","",""
"Daily","1996","no degree/no degree yet","Female","","","",""
"Min 1x per week","1996","lower secondary degree","Male","210","0.0866332463461161","0.0756548111178187","0.0976116815744135"
"Min 1x per week","1996","lower secondary degree","Female","324","0.137187567938953","0.124326521788302","0.150048614089604"
"Min 1x per week","1996","secondary school degree","Male","95","0.0702717929308577","0.0575264252104937","0.0830171606512216"
"Min 1x per week","1996","secondary school degree","Female","159","0.101279290554891","0.0881905069207565","0.114368074189025"
"Min 1x per week","1996","college entrance qualification","Male","89","0.0851413100539543","0.0685576335924976","0.101724986515411"
"Min 1x per week","1996","college entrance qualification","Female","74","0.123341057542609","0.100916326914802","0.145765788170417"
"Min 1x per week","1996","Other degree","Male","125","0.192264624846529","0.160679562159354","0.223849687533704"
"Min 1x per week","1996","Other degree","Female","97","0.193664266182051","0.158957342548189","0.228371189815912"
"Min 1x per week","1996","no degree/no degree yet","Male","48","0.121561337537712","0.0878987681406898","0.155223906934735"
"Min 1x per week","1996","no degree/no degree yet","Female","72","0.130731163079803","0.100058200943042","0.161404125216563"
"Min 1x per month","1996","lower secondary degree","Male","204","0.0835714327167873","0.0727706859674009","0.0943721794661738"
"Min 1x per month","1996","lower secondary degree","Female","288","0.104926996902292","0.0934709819494466","0.116383011855137"
"Min 1x per month","1996","secondary school degree","Male","83","0.0729760290815384","0.0600066422108626","0.0859454159522143"
"Min 1x per month","1996","secondary school degree","Female","155","0.0846966396257949","0.0726173274015112","0.0967759518500785"
"Min 1x per month","1996","college entrance qualification","Male","90","0.0818533191625736","0.0655638164992269","0.0981428218259202"
"Min 1x per month","1996","college entrance qualification","Female","75","0.0830202999729949","0.0642041798395928","0.101836420106397"
"Min 1x per month","1996","Other degree","Male","82","0.13095586481941","0.103917470833033","0.157994258805788"
"Min 1x per month","1996","Other degree","Female","84","0.12214609941767","0.093386400001846","0.150905798833494"
"Min 1x per month","1996","no degree/no degree yet","Male","43","0.0903577956397377","0.0608244994869161","0.119891091792559"
"Min 1x per month","1996","no degree/no degree yet","Female","58","0.085299281266655","0.0598836268399123","0.110714935693398"
"Rarely","1996","lower secondary degree","Male","728","0.308885555598652","0.290853329889838","0.326917781307467"
"Rarely","1996","lower secondary degree","Female","815","0.318742056643445","0.301322536153926","0.336161577132963"
"Rarely","1996","secondary school degree","Male","361","0.26723127024697","0.245165913615716","0.289296626878225"
"Rarely","1996","secondary school degree","Female","597","0.325412168368893","0.305085662273695","0.345738674464092"
"Rarely","1996","college entrance qualification","Male","310","0.295155263779547","0.268052995488922","0.322257532070172"
"Rarely","1996","college entrance qualification","Female","237","0.290549700918064","0.259587681991017","0.321511719845112"
"Rarely","1996","Other degree","Male","155","0.225819999347166","0.192308051310259","0.259331947384074"
"Rarely","1996","Other degree","Female","120","0.231409085765716","0.194369062906713","0.268449108624718"
"Rarely","1996","no degree/no degree yet","Male","87","0.254523197530899","0.209651287326647","0.299395107735151"
"Rarely","1996","no degree/no degree yet","Female","122","0.259137430473241","0.219269563399527","0.299005297546955"
"Never","1996","lower secondary degree","Male","1380","0.520909765338444","0.501412870069937","0.540406660606951"
"Never","1996","lower secondary degree","Female","1322","0.43914337851531","0.420591417789109","0.457695339241512"
"Never","1996","secondary school degree","Male","1006","0.589520907740633","0.564991956727984","0.614049858753283"
"Never","1996","secondary school degree","Female","1130","0.488611901450421","0.46692567854042","0.510298124360422"
"Never","1996","college entrance qualification","Male","599","0.537850107003925","0.508225288288335","0.567474925719516"
"Never","1996","college entrance qualification","Female","440","0.503088941566331","0.468991657805254","0.537186225327408"
"Never","1996","Other degree","Male","236","0.450959510986894","0.411078288642182","0.490840733331607"
"Never","1996","Other degree","Female","197","0.452780548634564","0.409062772334542","0.496498324934585"
"Never","1996","no degree/no degree yet","Male","184","0.533557669291651","0.48216709540791","0.584948243175392"
"Never","1996","no degree/no degree yet","Female","212","0.524832125180301","0.479393744933145","0.570270505427457"
"Daily","1997","lower secondary degree","Male","","","",""
"Daily","1997","lower secondary degree","Female","","","",""
"Daily","1997","secondary school degree","Male","","","",""
"Daily","1997","secondary school degree","Female","","","",""
"Daily","1997","college entrance qualification","Male","","","",""
"Daily","1997","college entrance qualification","Female","","","",""
"Daily","1997","Other degree","Male","","","",""
"Daily","1997","Other degree","Female","","","",""
"Daily","1997","no degree/no degree yet","Male","","","",""
"Daily","1997","no degree/no degree yet","Female","","","",""
"Min 1x per week","1997","lower secondary degree","Male","218","0.0925442328547176","0.0811365552228073","0.103951910486628"
"Min 1x per week","1997","lower secondary degree","Female","308","0.138724826315665","0.125576699399073","0.151872953232257"
"Min 1x per week","1997","secondary school degree","Male","86","0.0671368562200136","0.054580596445497","0.0796931159945303"
"Min 1x per week","1997","secondary school degree","Female","156","0.101116719405891","0.0879335066954487","0.114299932116334"
"Min 1x per week","1997","college entrance qualification","Male","86","0.0797801215737987","0.0637681466746157","0.0957920964729816"
"Min 1x per week","1997","college entrance qualification","Female","77","0.130753700820633","0.107873307501041","0.153634094140225"
