"pli0098_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1990","Not Employed","no degree/no degree yet","57","0.129591782170424","0.0975860232321432","0.161597541108705"
"Min 1x per month","1990","Employed","lower secondary degree","310","0.108014592634608","0.0963795246111983","0.119649660658018"
"Min 1x per month","1990","Employed","secondary school degree","115","0.0907413703537079","0.0746298456467575","0.106852895060658"
"Min 1x per month","1990","Employed","college entrance qualification","92","0.0933157463964499","0.0741627496955395","0.11246874309736"
"Min 1x per month","1990","Employed","Other degree","100","0.111885774308491","0.089325763234135","0.134445785382847"
"Min 1x per month","1990","Employed","no degree/no degree yet","60","0.112561495308769","0.0818560820105625","0.143266908606976"
"Rarely","1990","Not Employed","lower secondary degree","540","0.283370101609876","0.262529061017736","0.304211142202016"
"Rarely","1990","Not Employed","secondary school degree","140","0.2800886708612","0.239053480680628","0.321123861041772"
"Rarely","1990","Not Employed","college entrance qualification","79","0.261969800100874","0.213489284418035","0.310450315783714"
"Rarely","1990","Not Employed","Other degree","61","0.287694849214187","0.232023683096275","0.343366015332098"
"Rarely","1990","Not Employed","no degree/no degree yet","96","0.3132189787459","0.269020117056866","0.357417840434935"
"Rarely","1990","Employed","lower secondary degree","985","0.359958446137843","0.341966460093975","0.377950432181711"
"Rarely","1990","Employed","secondary school degree","403","0.326682656581373","0.300376148791253","0.352989164371493"
"Rarely","1990","Employed","college entrance qualification","286","0.318696550194265","0.288014088176558","0.349379012211972"
"Rarely","1990","Employed","Other degree","205","0.267403342051495","0.235727122729389","0.299079561373601"
"Rarely","1990","Employed","no degree/no degree yet","106","0.277771919043541","0.23425759503914","0.321286243047942"
"Never","1990","Not Employed","lower secondary degree","632","0.355089714890799","0.332958073575005","0.377221356206594"
"Never","1990","Not Employed","secondary school degree","152","0.350713368098424","0.307105629478636","0.394321106718213"
"Never","1990","Not Employed","college entrance qualification","150","0.459395874902299","0.40444966094514","0.514342088859458"
"Never","1990","Not Employed","Other degree","112","0.44860917283282","0.387445286021254","0.509773059644386"
"Never","1990","Not Employed","no degree/no degree yet","167","0.373556222533406","0.327456645075414","0.419655799991398"
"Never","1990","Employed","lower secondary degree","1121","0.420961267351914","0.402454792021497","0.439467742682331"
"Never","1990","Employed","secondary school degree","572","0.48763468099528","0.459597947429733","0.515671414560827"
"Never","1990","Employed","college entrance qualification","398","0.463817679842999","0.430980857413771","0.496654502272228"
"Never","1990","Employed","Other degree","314","0.437448979321947","0.401946218914222","0.472951739729672"
"Never","1990","Employed","no degree/no degree yet","184","0.506482898838005","0.457911078198168","0.555054719477841"
"Daily","1991","Not Employed","lower secondary degree","","","",""
"Daily","1991","Not Employed","secondary school degree","","","",""
"Daily","1991","Not Employed","college entrance qualification","","","",""
"Daily","1991","Not Employed","Other degree","","","",""
"Daily","1991","Not Employed","no degree/no degree yet","","","",""
"Daily","1991","Employed","lower secondary degree","","","",""
"Daily","1991","Employed","secondary school degree","","","",""
"Daily","1991","Employed","college entrance qualification","","","",""
"Daily","1991","Employed","Other degree","","","",""
"Daily","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Not Employed","secondary school degree","","","",""
"Min 1x per week","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Not Employed","Other degree","","","",""
"Min 1x per week","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Employed","secondary school degree","","","",""
"Min 1x per week","1991","Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Employed","Other degree","","","",""
"Min 1x per week","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Not Employed","secondary school degree","","","",""
"Min 1x per month","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Not Employed","Other degree","","","",""
"Min 1x per month","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Employed","secondary school degree","","","",""
"Min 1x per month","1991","Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Employed","Other degree","","","",""
"Min 1x per month","1991","Employed","no degree/no degree yet","","","",""
"Rarely","1991","Not Employed","lower secondary degree","","","",""
"Rarely","1991","Not Employed","secondary school degree","","","",""
"Rarely","1991","Not Employed","college entrance qualification","","","",""
"Rarely","1991","Not Employed","Other degree","","","",""
"Rarely","1991","Not Employed","no degree/no degree yet","","","",""
"Rarely","1991","Employed","lower secondary degree","","","",""
"Rarely","1991","Employed","secondary school degree","","","",""
"Rarely","1991","Employed","college entrance qualification","","","",""
"Rarely","1991","Employed","Other degree","","","",""
"Rarely","1991","Employed","no degree/no degree yet","","","",""
"Never","1991","Not Employed","lower secondary degree","","","",""
"Never","1991","Not Employed","secondary school degree","","","",""
"Never","1991","Not Employed","college entrance qualification","","","",""
"Never","1991","Not Employed","Other degree","","","",""
"Never","1991","Not Employed","no degree/no degree yet","","","",""
"Never","1991","Employed","lower secondary degree","","","",""
"Never","1991","Employed","secondary school degree","","","",""
"Never","1991","Employed","college entrance qualification","","","",""
"Never","1991","Employed","Other degree","","","",""
"Never","1991","Employed","no degree/no degree yet","","","",""
"Daily","1992","Not Employed","lower secondary degree","","","",""
"Daily","1992","Not Employed","secondary school degree","","","",""
"Daily","1992","Not Employed","college entrance qualification","","","",""
"Daily","1992","Not Employed","Other degree","","","",""
"Daily","1992","Not Employed","no degree/no degree yet","","","",""
"Daily","1992","Employed","lower secondary degree","","","",""
"Daily","1992","Employed","secondary school degree","","","",""
"Daily","1992","Employed","college entrance qualification","","","",""
"Daily","1992","Employed","Other degree","","","",""
"Daily","1992","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1992","Not Employed","lower secondary degree","333","0.162707170705719","0.147632662427976","0.177781678983461"
"Min 1x per week","1992","Not Employed","secondary school degree","107","0.161009195974969","0.134383774489401","0.187634617460537"
"Min 1x per week","1992","Not Employed","college entrance qualification","58","0.16631647782311","0.129870957649959","0.202761997996261"
"Min 1x per week","1992","Not Employed","Other degree","52","0.183093901689031","0.136442023133298","0.229745780244765"
"Min 1x per week","1992","Not Employed","no degree/no degree yet","87","0.14399397226976","0.111483771488172","0.176504173051347"
"Min 1x per week","1992","Employed","lower secondary degree","279","0.0869812090146981","0.0776557358518156","0.0963066821775806"
"Min 1x per week","1992","Employed","secondary school degree","158","0.0633624579796177","0.0544263826044717","0.0722985333547638"
"Min 1x per week","1992","Employed","college entrance qualification","128","0.1045000051984","0.0880842402075862","0.120915770189215"
"Min 1x per week","1992","Employed","Other degree","109","0.132973760944374","0.10852605667103","0.157421465217718"
"Min 1x per week","1992","Employed","no degree/no degree yet","59","0.122873525524285","0.0909793664560663","0.154767684592503"
"Min 1x per month","1992","Not Employed","lower secondary degree","255","0.118916747533857","0.105696758150213","0.132136736917502"
"Min 1x per month","1992","Not Employed","secondary school degree","64","0.0970818924716403","0.075633939502504","0.118529845440777"
"Min 1x per month","1992","Not Employed","college entrance qualification","41","0.116108475053417","0.0847534357017881","0.147463514405047"
"Min 1x per month","1992","Not Employed","Other degree","35","0.0915708284798947","0.0567795622473198","0.12636209471247"
"Min 1x per month","1992","Not Employed","no degree/no degree yet","59","0.11733929401566","0.0875385082019957","0.147140079829324"
"Min 1x per month","1992","Employed","lower secondary degree","262","0.0714546775395621","0.0629308396047479","0.0799785154743762"
"Min 1x per month","1992","Employed","secondary school degree","144","0.0533975488091584","0.045150671988379","0.0616444256299378"
"Min 1x per month","1992","Employed","college entrance qualification","85","0.0737529933363226","0.059727329984943","0.0877786566877021"
"Min 1x per month","1992","Employed","Other degree","115","0.117887114145563","0.0946686099187824","0.141105618372344"
"Min 1x per month","1992","Employed","no degree/no degree yet","47","0.0770065760558618","0.0511057212876596","0.102907430824064"
"Rarely","1992","Not Employed","lower secondary degree","594","0.259242419439863","0.241344926190398","0.277139912689328"
"Rarely","1992","Not Employed","secondary school degree","197","0.284828440657952","0.252132838195519","0.317524043120386"
"Rarely","1992","Not Employed","college entrance qualification","104","0.262427565762435","0.219366678979842","0.305488452545028"
"Rarely","1992","Not Employed","Other degree","46","0.164837868355078","0.120080966175466","0.20959477053469"
"Rarely","1992","Not Employed","no degree/no degree yet","89","0.238170395982946","0.19872631008885","0.277614481877043"
"Rarely","1992","Employed","lower secondary degree","1009","0.317001906271007","0.30160409538541","0.332399717156604"
"Rarely","1992","Employed","secondary school degree","670","0.267552824141366","0.251314621421695","0.283791026861036"
"Rarely","1992","Employed","college entrance qualification","335","0.249332929865451","0.226117128522663","0.27254873120824"
"Rarely","1992","Employed","Other degree","172","0.255058194889502","0.223673363385701","0.286443026393303"
"Rarely","1992","Employed","no degree/no degree yet","111","0.263199522299799","0.220416803101798","0.305982241497801"
"Never","1992","Not Employed","lower secondary degree","1121","0.45913366232056","0.438781260613329","0.479486064027792"
"Never","1992","Not Employed","secondary school degree","364","0.457080470895438","0.420992985974007","0.493167955816869"
"Never","1992","Not Employed","college entrance qualification","198","0.455147481361038","0.406406815487483","0.503888147234592"
"Never","1992","Not Employed","Other degree","131","0.560497401475996","0.500626795629265","0.620368007322727"
"Never","1992","Not Employed","no degree/no degree yet","213","0.500496337731634","0.454196563385297","0.546796112077972"
"Never","1992","Employed","lower secondary degree","1958","0.524562207174733","0.508036363196728","0.541088051152738"
"Never","1992","Employed","secondary school degree","1883","0.615687169069858","0.59784418332982","0.633530154809897"
"Never","1992","Employed","college entrance qualification","786","0.572414071599826","0.545865752493509","0.598962390706143"
"Never","1992","Employed","Other degree","345","0.49408093002056","0.458082914665014","0.530078945376107"
"Never","1992","Employed","no degree/no degree yet","190","0.536920376120054","0.488477082230433","0.585363670009676"
"Daily","1993","Not Employed","lower secondary degree","","","",""
"Daily","1993","Not Employed","secondary school degree","","","",""
"Daily","1993","Not Employed","college entrance qualification","","","",""
"Daily","1993","Not Employed","Other degree","","","",""
"Daily","1993","Not Employed","no degree/no degree yet","","","",""
"Daily","1993","Employed","lower secondary degree","","","",""
"Daily","1993","Employed","secondary school degree","","","",""
"Daily","1993","Employed","college entrance qualification","","","",""
"Daily","1993","Employed","Other degree","","","",""
"Daily","1993","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1993","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1993","Not Employed","secondary school degree","","","",""
"Min 1x per week","1993","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1993","Not Employed","Other degree","","","",""
"Min 1x per week","1993","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1993","Employed","lower secondary degree","","","",""
"Min 1x per week","1993","Employed","secondary school degree","","","",""
"Min 1x per week","1993","Employed","college entrance qualification","","","",""
"Min 1x per week","1993","Employed","Other degree","","","",""
"Min 1x per week","1993","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1993","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1993","Not Employed","secondary school degree","","","",""
"Min 1x per month","1993","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1993","Not Employed","Other degree","","","",""
"Min 1x per month","1993","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1993","Employed","lower secondary degree","","","",""
"Min 1x per month","1993","Employed","secondary school degree","","","",""
"Min 1x per month","1993","Employed","college entrance qualification","","","",""
"Min 1x per month","1993","Employed","Other degree","","","",""
"Min 1x per month","1993","Employed","no degree/no degree yet","","","",""
"Rarely","1993","Not Employed","lower secondary degree","","","",""
"Rarely","1993","Not Employed","secondary school degree","","","",""
"Rarely","1993","Not Employed","college entrance qualification","","","",""
"Rarely","1993","Not Employed","Other degree","","","",""
"Rarely","1993","Not Employed","no degree/no degree yet","","","",""
"Rarely","1993","Employed","lower secondary degree","","","",""
"Rarely","1993","Employed","secondary school degree","","","",""
"Rarely","1993","Employed","college entrance qualification","","","",""
"Rarely","1993","Employed","Other degree","","","",""
"Rarely","1993","Employed","no degree/no degree yet","","","",""
"Never","1993","Not Employed","lower secondary degree","","","",""
"Never","1993","Not Employed","secondary school degree","","","",""
"Never","1993","Not Employed","college entrance qualification","","","",""
"Never","1993","Not Employed","Other degree","","","",""
"Never","1993","Not Employed","no degree/no degree yet","","","",""
"Never","1993","Employed","lower secondary degree","","","",""
"Never","1993","Employed","secondary school degree","","","",""
"Never","1993","Employed","college entrance qualification","","","",""
"Never","1993","Employed","Other degree","","","",""
"Never","1993","Employed","no degree/no degree yet","","","",""
"Daily","1994","Not Employed","lower secondary degree","","","",""
"Daily","1994","Not Employed","secondary school degree","","","",""
"Daily","1994","Not Employed","college entrance qualification","","","",""
"Daily","1994","Not Employed","Other degree","","","",""
"Daily","1994","Not Employed","no degree/no degree yet","","","",""
"Daily","1994","Employed","lower secondary degree","","","",""
"Daily","1994","Employed","secondary school degree","","","",""
"Daily","1994","Employed","college entrance qualification","","","",""
"Daily","1994","Employed","Other degree","","","",""
"Daily","1994","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1994","Not Employed","lower secondary degree","339","0.159491808036811","0.144976118990467","0.174007497083156"
"Min 1x per week","1994","Not Employed","secondary school degree","93","0.1573077153361","0.13178926865516","0.18282616201704"
"Min 1x per week","1994","Not Employed","college entrance qualification","62","0.158642090308462","0.125682887826483","0.19160129279044"
"Min 1x per week","1994","Not Employed","Other degree","55","0.204792587686633","0.156113385241403","0.253471790131862"
"Min 1x per week","1994","Not Employed","no degree/no degree yet","88","0.139039474006246","0.108498329388282","0.16958061862421"
"Min 1x per week","1994","Employed","lower secondary degree","240","0.0813161582415129","0.0716066500589198","0.091025666424106"
"Min 1x per week","1994","Employed","secondary school degree","160","0.0634172614306103","0.0542516799029512","0.0725828429582694"
"Min 1x per week","1994","Employed","college entrance qualification","115","0.089546919382159","0.0742532424342282","0.10484059633009"
"Min 1x per week","1994","Employed","Other degree","105","0.148027560622533","0.120471202779667","0.175583918465399"
"Min 1x per week","1994","Employed","no degree/no degree yet","49","0.132655487203307","0.0964402305182292","0.168870743888385"
"Min 1x per month","1994","Not Employed","lower secondary degree","245","0.10936846787747","0.0969949671611235","0.121741968593816"
"Min 1x per month","1994","Not Employed","secondary school degree","64","0.0769380936754858","0.0582600735309275","0.0956161138200441"
"Min 1x per month","1994","Not Employed","college entrance qualification","44","0.0798156097565858","0.0553667595066914","0.10426446000648"
"Min 1x per month","1994","Not Employed","Other degree","47","0.110704279288846","0.0728555386740168","0.148553019903676"
"Min 1x per month","1994","Not Employed","no degree/no degree yet","71","0.10336659671022","0.0764932226531587","0.130239970767282"
"Min 1x per month","1994","Employed","lower secondary degree","242","0.0756884671889699","0.0662923200718821","0.0850846143060577"
"Min 1x per month","1994","Employed","secondary school degree","185","0.0771450583786283","0.0671103678050152","0.0871797489522414"
"Min 1x per month","1994","Employed","college entrance qualification","96","0.080121733471785","0.0655806037092993","0.0946628632342708"
"Min 1x per month","1994","Employed","Other degree","98","0.129589942874967","0.103529286425598","0.155650599324337"
"Min 1x per month","1994","Employed","no degree/no degree yet","44","0.119945975404817","0.0852578646230671","0.154634086186567"
"Rarely","1994","Not Employed","lower secondary degree","648","0.273774635315293","0.25609677078535","0.291452499845235"
"Rarely","1994","Not Employed","secondary school degree","201","0.278069498688397","0.24666664708219","0.309472350294604"
"Rarely","1994","Not Employed","college entrance qualification","124","0.243843745444826","0.20510561329706","0.282581877592591"
"Rarely","1994","Not Employed","Other degree","51","0.171418680673786","0.125957284366734","0.216880076980838"
"Rarely","1994","Not Employed","no degree/no degree yet","118","0.289753938195124","0.249709360110442","0.329798516279806"
"Rarely","1994","Employed","lower secondary degree","934","0.320500584527045","0.303922485722918","0.337078683331173"
"Rarely","1994","Employed","secondary school degree","652","0.269482096335653","0.25279565988291","0.286168532788396"
"Rarely","1994","Employed","college entrance qualification","361","0.270431028069023","0.246639669644228","0.294222386493819"
"Rarely","1994","Employed","Other degree","184","0.266101343586301","0.231810408222354","0.300392278950248"
"Rarely","1994","Employed","no degree/no degree yet","104","0.249748086459105","0.203532573136525","0.295963599781685"
"Never","1994","Not Employed","lower secondary degree","1212","0.457365088770426","0.437614371982735","0.477115805558117"
"Never","1994","Not Employed","secondary school degree","424","0.487684692300017","0.452651239463657","0.522718145136377"
"Never","1994","Not Employed","college entrance qualification","242","0.517698554490127","0.472619494676363","0.562777614303891"
"Never","1994","Not Employed","Other degree","111","0.513084452350735","0.452791385374404","0.573377519327066"
"Never","1994","Not Employed","no degree/no degree yet","216","0.467839991088409","0.423795213617826","0.511884768558992"
"Never","1994","Employed","lower secondary degree","1628","0.522494790042472","0.504750615273627","0.540238964811317"
"Never","1994","Employed","secondary school degree","1719","0.589955583855108","0.571458284831942","0.608452882878274"
"Never","1994","Employed","college entrance qualification","767","0.559900319077033","0.533312134387218","0.586488503766847"
"Never","1994","Employed","Other degree","251","0.456281152916198","0.41763189048183","0.494930415350567"
"Never","1994","Employed","no degree/no degree yet","140","0.49765045093277","0.44426801961991","0.551032882245631"
"Daily","1995","Not Employed","lower secondary degree","19","","",""
"Daily","1995","Not Employed","secondary school degree","2","","",""
"Daily","1995","Not Employed","college entrance qualification","3","","",""
"Daily","1995","Not Employed","Other degree","10","","",""
"Daily","1995","Not Employed","no degree/no degree yet","9","","",""
"Daily","1995","Employed","lower secondary degree","10","","",""
"Daily","1995","Employed","secondary school degree","7","","",""
"Daily","1995","Employed","college entrance qualification","5","","",""
"Daily","1995","Employed","Other degree","14","","",""
"Daily","1995","Employed","no degree/no degree yet","2","","",""
"Min 1x per week","1995","Not Employed","lower secondary degree","336","0.152744755095659","0.138485430820375","0.167004079370943"
"Min 1x per week","1995","Not Employed","secondary school degree","91","0.142095535922385","0.118095466429561","0.166095605415208"
"Min 1x per week","1995","Not Employed","college entrance qualification","62","0.139924570559339","0.109050600152522","0.170798540966155"
"Min 1x per week","1995","Not Employed","Other degree","104","0.244526941486376","0.201482056419485","0.287571826553267"
"Min 1x per week","1995","Not Employed","no degree/no degree yet","113","0.146511685562336","0.117038950005527","0.175984421119145"
"Min 1x per week","1995","Employed","lower secondary degree","250","0.0868761636513009","0.0767090071481036","0.0970433201544983"
"Min 1x per week","1995","Employed","secondary school degree","164","0.064187570179057","0.0550340952655191","0.073341045092595"
"Min 1x per week","1995","Employed","college entrance qualification","107","0.0852537753366803","0.0707391638419236","0.099768386831437"
"Min 1x per week","1995","Employed","Other degree","140","0.149287691765172","0.124421289833636","0.174154093696707"
"Min 1x per week","1995","Employed","no degree/no degree yet","36","0.103519887409079","0.0693313598670868","0.137708414951071"
"Min 1x per month","1995","Not Employed","lower secondary degree","274","0.121258388658547","0.108319554339496","0.134197222977598"
"Min 1x per month","1995","Not Employed","secondary school degree","70","0.0845577775204102","0.0654330583036744","0.103682496737146"
"Min 1x per month","1995","Not Employed","college entrance qualification","48","0.102002073184084","0.0750669238221113","0.128937222546057"
"Min 1x per month","1995","Not Employed","Other degree","58","0.115982665895117","0.0839143880359366","0.148050943754298"
"Min 1x per month","1995","Not Employed","no degree/no degree yet","62","0.0968993139123966","0.0722438054931099","0.121554822331683"
"Min 1x per month","1995","Employed","lower secondary degree","250","0.0828945892776096","0.0729415189835319","0.0928476595716872"
"Min 1x per month","1995","Employed","secondary school degree","175","0.0720114780477189","0.0623567890669869","0.0816661670284509"
"Min 1x per month","1995","Employed","college entrance qualification","123","0.0860934688310907","0.0715142489289882","0.100672688733193"
"Min 1x per month","1995","Employed","Other degree","118","0.11975552500559","0.097100788107481","0.142410261903699"
"Min 1x per month","1995","Employed","no degree/no degree yet","49","0.130846388234148","0.0929997498530625","0.168693026615233"
"Rarely","1995","Not Employed","lower secondary degree","586","0.251068170930718","0.233880159543845","0.268256182317591"
"Rarely","1995","Not Employed","secondary school degree","193","0.26721571239556","0.236798326459107","0.297633098332012"
"Rarely","1995","Not Employed","college entrance qualification","124","0.240027801561566","0.202017015757125","0.278038587366007"
"Rarely","1995","Not Employed","Other degree","75","0.171644435425479","0.133880959208275","0.209407911642683"
"Rarely","1995","Not Employed","no degree/no degree yet","121","0.256953569125022","0.220535171877586","0.293371966372458"
"Rarely","1995","Employed","lower secondary degree","896","0.319567890376884","0.302735014571443","0.336400766182325"
"Rarely","1995","Employed","secondary school degree","706","0.272788664857668","0.256154170540945","0.289423159174391"
"Rarely","1995","Employed","college entrance qualification","380","0.271168939518057","0.248062570736415","0.294275308299699"
"Rarely","1995","Employed","Other degree","194","0.223273510124088","0.19421574240164","0.252331277846536"
"Rarely","1995","Employed","no degree/no degree yet","76","0.230452900940872","0.18319147032221","0.277714331559534"
"Never","1995","Not Employed","lower secondary degree","1230","0.466514528656393","0.446740163741356","0.486288893571429"
"Never","1995","Not Employed","secondary school degree","457","0.501557852584373","0.467188550398529","0.535927154770218"
"Never","1995","Not Employed","college entrance qualification","248","0.511390683824854","0.466903542515491","0.555877825134217"
"Never","1995","Not Employed","Other degree","136","0.439703637566128","0.389994339027757","0.489412936104499"
"Never","1995","Not Employed","no degree/no degree yet","248","0.490658536489786","0.448992736875832","0.532324336103739"
"Never","1995","Employed","lower secondary degree","1542","0.507750796675782","0.489703915072902","0.525797678278662"
"Never","1995","Employed","secondary school degree","1702","0.588738481940418","0.570360984453171","0.607115979427664"
"Never","1995","Employed","college entrance qualification","807","0.553241130699334","0.527401154190475","0.579081107208193"
"Never","1995","Employed","Other degree","323","0.492470073448188","0.457585747210648","0.527354399685729"
"Never","1995","Employed","no degree/no degree yet","142","0.529567738521596","0.473552333575511","0.585583143467681"
"Daily","1996","Not Employed","lower secondary degree","","","",""
"Daily","1996","Not Employed","secondary school degree","","","",""
"Daily","1996","Not Employed","college entrance qualification","","","",""
"Daily","1996","Not Employed","Other degree","","","",""
"Daily","1996","Not Employed","no degree/no degree yet","","","",""
"Daily","1996","Employed","lower secondary degree","","","",""
"Daily","1996","Employed","secondary school degree","","","",""
"Daily","1996","Employed","college entrance qualification","","","",""
"Daily","1996","Employed","Other degree","","","",""
"Daily","1996","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1996","Not Employed","lower secondary degree","313","0.148816034587924","0.134532342479119","0.16309972669673"
"Min 1x per week","1996","Not Employed","secondary school degree","96","0.149028404129584","0.124116591991605","0.173940216267564"
"Min 1x per week","1996","Not Employed","college entrance qualification","61","0.16840549994987","0.133557314632817","0.203253685266922"
"Min 1x per week","1996","Not Employed","Other degree","89","0.239697408134365","0.196374402457601","0.283020413811129"
"Min 1x per week","1996","Not Employed","no degree/no degree yet","85","0.129354790488116","0.101023551065615","0.157686029910618"
"Min 1x per week","1996","Employed","lower secondary degree","221","0.0754096254451731","0.0657760388970905","0.0850432119932558"
"Min 1x per week","1996","Employed","secondary school degree","158","0.0633643263494358","0.0543423996342415","0.07238625306463"
"Min 1x per week","1996","Employed","college entrance qualification","102","0.0791057427858918","0.0653129998072987","0.0928984857644849"
"Min 1x per week","1996","Employed","Other degree","133","0.165854827233559","0.13874268582817","0.192966968638948"
"Min 1x per week","1996","Employed","no degree/no degree yet","35","0.119131410504182","0.0816534588585059","0.156609362149859"
"Min 1x per month","1996","Not Employed","lower secondary degree","245","0.104503434705456","0.0922261834492064","0.116780685961706"
"Min 1x per month","1996","Not Employed","secondary school degree","64","0.09486260453852","0.0743642953835816","0.115360913693458"
"Min 1x per month","1996","Not Employed","college entrance qualification","38","0.0736723581330434","0.0493457911140692","0.0979989251520175"
"Min 1x per month","1996","Not Employed","Other degree","61","0.139207019455916","0.10407738740499","0.174336651506841"
"Min 1x per month","1996","Not Employed","no degree/no degree yet","61","0.0741981715690958","0.0520718445327119","0.0963244986054797"
"Min 1x per month","1996","Employed","lower secondary degree","247","0.084718605400566","0.0745592385266326","0.0948779722744995"
"Min 1x per month","1996","Employed","secondary school degree","174","0.073505294299815","0.0638409516838953","0.0831696369157347"
"Min 1x per month","1996","Employed","college entrance qualification","127","0.0851719758193927","0.0709073676802538","0.0994365839585317"
"Min 1x per month","1996","Employed","Other degree","105","0.119952011083495","0.0962690562568432","0.143634965910147"
"Min 1x per month","1996","Employed","no degree/no degree yet","40","0.12150950360206","0.0837104610088057","0.159308546195315"
"Rarely","1996","Not Employed","lower secondary degree","638","0.289832749680992","0.27162492981217","0.308040569549814"
"Rarely","1996","Not Employed","secondary school degree","210","0.307686527242085","0.275400181412186","0.339972873071983"
"Rarely","1996","Not Employed","college entrance qualification","111","0.243316811529214","0.203360137661809","0.283273485396618"
"Rarely","1996","Not Employed","Other degree","81","0.207562161585946","0.166404530519427","0.248719792652465"
"Rarely","1996","Not Employed","no degree/no degree yet","123","0.23733210452734","0.201415135003931","0.273249074050749"
"Rarely","1996","Employed","lower secondary degree","905","0.341102559119705","0.323806334093117","0.358398784146292"
"Rarely","1996","Employed","secondary school degree","748","0.297022627457472","0.280100421461861","0.313944833453082"
"Rarely","1996","Employed","college entrance qualification","436","0.309536177559879","0.285911389213582","0.333160965906175"
"Rarely","1996","Employed","Other degree","194","0.240324208393147","0.209178956609317","0.271469460176978"
"Rarely","1996","Employed","no degree/no degree yet","86","0.306367639774124","0.253034977780625","0.359700301767622"
"Never","1996","Not Employed","lower secondary degree","1189","0.456847781025627","0.436856048238346","0.476839513812909"
"Never","1996","Not Employed","secondary school degree","415","0.448422464089811","0.413631999507977","0.483212928671645"
"Never","1996","Not Employed","college entrance qualification","233","0.514605330387873","0.468064849166671","0.561145811609075"
"Never","1996","Not Employed","Other degree","142","0.413533410823773","0.363556361143632","0.463510460503914"
"Never","1996","Not Employed","no degree/no degree yet","270","0.559114933415448","0.517200176783822","0.601029690047074"
"Never","1996","Employed","lower secondary degree","1513","0.498769210034556","0.480527371126408","0.517011048942705"
"Never","1996","Employed","secondary school degree","1721","0.566107751893278","0.547753696710966","0.584461807075589"
