"pli0098_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","Lower Saxony","no migration background","50","0.0665284286125944","0.0492921105606747","0.0837647466645142"
"Min 1x per week","1990","Lower Saxony","direct migration background","31","0.180118497035539","0.119424962166036","0.240812031905043"
"Min 1x per week","1990","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","1990","Bremen","no migration background","","","",""
"Min 1x per week","1990","Bremen","direct migration background","","","",""
"Min 1x per week","1990","Bremen","indirect migration background","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","no migration background","265","0.150376282878667","0.133904834335384","0.16684773142195"
"Min 1x per week","1990","North Rhine-Westphalia","direct migration background","108","0.148145061060711","0.121225904788806","0.175064217332616"
"Min 1x per week","1990","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","1990","Hesse","no migration background","44","0.0976107366371474","0.0739810733160325","0.121240399958262"
"Min 1x per week","1990","Hesse","direct migration background","64","0.155625907025715","0.117263183781862","0.193988630269569"
"Min 1x per week","1990","Hesse","indirect migration background","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","no migration background","99","0.183615809711883","0.150930241637487","0.216301377786278"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","1990","Baden-Württemberg","no migration background","211","0.205124563510827","0.180500693862896","0.229748433158757"
"Min 1x per week","1990","Baden-Württemberg","direct migration background","121","0.165398771428314","0.137452822993003","0.193344719863626"
"Min 1x per week","1990","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","1990","Bavaria","no migration background","248","0.206644120210663","0.183590747882865","0.229697492538461"
"Min 1x per week","1990","Bavaria","direct migration background","49","0.1315977226886","0.0967255381831621","0.166469907194037"
"Min 1x per week","1990","Bavaria","indirect migration background","","","",""
"Min 1x per week","1990","Berlin","no migration background","","","",""
"Min 1x per week","1990","Berlin","direct migration background","","","",""
"Min 1x per week","1990","Berlin","indirect migration background","","","",""
"Min 1x per week","1990","Brandenburg","no migration background","","","",""
"Min 1x per week","1990","Brandenburg","direct migration background","","","",""
"Min 1x per week","1990","Brandenburg","indirect migration background","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","1990","Saxony","no migration background","44","0.0408031235595132","0.0299183884852817","0.0516878586337447"
"Min 1x per week","1990","Saxony","direct migration background","","","",""
"Min 1x per week","1990","Saxony","indirect migration background","","","",""
"Min 1x per week","1990","Saxony-Anhalt","no migration background","30","0.0362122414436428","0.0230339882479349","0.0493904946393506"
"Min 1x per week","1990","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","1990","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1990","Thuringia","no migration background","47","0.0716105915289202","0.0526979276468151","0.0905232554110252"
"Min 1x per week","1990","Thuringia","direct migration background","","","",""
"Min 1x per week","1990","Thuringia","indirect migration background","","","",""
"Min 1x per month","1990","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","1990","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","1990","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1990","Hamburg","no migration background","","","",""
"Min 1x per month","1990","Hamburg","direct migration background","","","",""
"Min 1x per month","1990","Hamburg","indirect migration background","","","",""
"Min 1x per month","1990","Lower Saxony","no migration background","52","0.0727916879877787","0.054822855016425","0.0907605209591324"
"Min 1x per month","1990","Lower Saxony","direct migration background","","","",""
"Min 1x per month","1990","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","1990","Bremen","no migration background","","","",""
"Min 1x per month","1990","Bremen","direct migration background","","","",""
"Min 1x per month","1990","Bremen","indirect migration background","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","no migration background","189","0.109702566281507","0.0953011646624244","0.12410396790059"
"Min 1x per month","1990","North Rhine-Westphalia","direct migration background","75","0.0988451972722898","0.0762293678848753","0.121461026659704"
"Min 1x per month","1990","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","1990","Hesse","no migration background","73","0.126350552045384","0.0998979161464042","0.152803187944364"
"Min 1x per month","1990","Hesse","direct migration background","59","0.134086699211398","0.0980262538366271","0.170147144586169"
"Min 1x per month","1990","Hesse","indirect migration background","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","no migration background","73","0.147582343736424","0.117639218390989","0.177525469081859"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","1990","Baden-Württemberg","no migration background","150","0.13411361287535","0.11333269063353","0.154894535117171"
"Min 1x per month","1990","Baden-Württemberg","direct migration background","108","0.15395833275926","0.126812030539474","0.181104634979046"
"Min 1x per month","1990","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","1990","Bavaria","no migration background","203","0.166462385997512","0.145253904495588","0.187670867499436"
"Min 1x per month","1990","Bavaria","direct migration background","52","0.156540102411947","0.119056655907755","0.194023548916139"
"Min 1x per month","1990","Bavaria","indirect migration background","","","",""
"Min 1x per month","1990","Berlin","no migration background","","","",""
"Min 1x per month","1990","Berlin","direct migration background","","","",""
"Min 1x per month","1990","Berlin","indirect migration background","","","",""
"Min 1x per month","1990","Brandenburg","no migration background","","","",""
"Min 1x per month","1990","Brandenburg","direct migration background","","","",""
"Min 1x per month","1990","Brandenburg","indirect migration background","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","1990","Saxony","no migration background","72","0.0634384312161293","0.0500274157390065","0.076849446693252"
"Min 1x per month","1990","Saxony","direct migration background","","","",""
"Min 1x per month","1990","Saxony","indirect migration background","","","",""
"Min 1x per month","1990","Saxony-Anhalt","no migration background","36","0.0530953192860359","0.0372784439773687","0.068912194594703"
"Min 1x per month","1990","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","1990","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","1990","Thuringia","no migration background","34","0.0526844843643209","0.0362979287113391","0.0690710400173027"
"Min 1x per month","1990","Thuringia","direct migration background","","","",""
"Min 1x per month","1990","Thuringia","indirect migration background","","","",""
"Rarely","1990","Schleswig-Holstein","no migration background","93","0.379043378339695","0.318417837514384","0.439668919165006"
"Rarely","1990","Schleswig-Holstein","direct migration background","","","",""
"Rarely","1990","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","1990","Hamburg","no migration background","","","",""
"Rarely","1990","Hamburg","direct migration background","","","",""
"Rarely","1990","Hamburg","indirect migration background","","","",""
"Rarely","1990","Lower Saxony","no migration background","292","0.350278002016058","0.317282059686381","0.383273944345734"
"Rarely","1990","Lower Saxony","direct migration background","41","0.269233058553497","0.199177698534283","0.339288418572712"
"Rarely","1990","Lower Saxony","indirect migration background","","","",""
"Rarely","1990","Bremen","no migration background","","","",""
"Rarely","1990","Bremen","direct migration background","","","",""
"Rarely","1990","Bremen","indirect migration background","","","",""
"Rarely","1990","North Rhine-Westphalia","no migration background","553","0.296953441121181","0.275897966661089","0.318008915581274"
"Rarely","1990","North Rhine-Westphalia","direct migration background","156","0.248090181973141","0.215361938389661","0.28081842555662"
"Rarely","1990","North Rhine-Westphalia","indirect migration background","30","0.346539280967976","0.245375603965971","0.44770295796998"
"Rarely","1990","Hesse","no migration background","264","0.427719305605519","0.388328419251009","0.46711019196003"
"Rarely","1990","Hesse","direct migration background","80","0.193347175357982","0.151553239069011","0.235141111646954"
"Rarely","1990","Hesse","indirect migration background","","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","no migration background","200","0.356159134518429","0.315732738939039","0.396585530097818"
"Rarely","1990","Rhineland-Palatinate,Saarland","direct migration background","31","0.256293895421441","0.178180184143472","0.33440760669941"
"Rarely","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","1990","Baden-Württemberg","no migration background","346","0.322241078391315","0.293742315835284","0.350739840947346"
"Rarely","1990","Baden-Württemberg","direct migration background","205","0.353772344075758","0.31780835032352","0.389736337827996"
"Rarely","1990","Baden-Württemberg","indirect migration background","","","",""
"Rarely","1990","Bavaria","no migration background","361","0.295587024088452","0.269606657656757","0.321567390520146"
"Rarely","1990","Bavaria","direct migration background","103","0.287182161850201","0.240509507571941","0.333854816128462"
"Rarely","1990","Bavaria","indirect migration background","","","",""
"Rarely","1990","Berlin","no migration background","75","0.182550656552353","0.14858875326173","0.216512559842975"
"Rarely","1990","Berlin","direct migration background","","","",""
"Rarely","1990","Berlin","indirect migration background","","","",""
"Rarely","1990","Brandenburg","no migration background","91","0.138912112630627","0.113309582832221","0.164514642429032"
"Rarely","1990","Brandenburg","direct migration background","","","",""
"Rarely","1990","Brandenburg","indirect migration background","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","no migration background","75","0.165550275563366","0.132160795491443","0.198939755635289"
"Rarely","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","1990","Saxony","no migration background","245","0.178279772474886","0.15722113324684","0.199338411702932"
"Rarely","1990","Saxony","direct migration background","","","",""
"Rarely","1990","Saxony","indirect migration background","","","",""
"Rarely","1990","Saxony-Anhalt","no migration background","101","0.121927414902264","0.0988463770705467","0.145008452733981"
"Rarely","1990","Saxony-Anhalt","direct migration background","","","",""
"Rarely","1990","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","1990","Thuringia","no migration background","146","0.17554460907374","0.147639976100745","0.203449242046735"
"Rarely","1990","Thuringia","direct migration background","","","",""
"Rarely","1990","Thuringia","indirect migration background","","","",""
"Never","1990","Schleswig-Holstein","no migration background","134","0.535473045341086","0.473149119190788","0.597796971491384"
"Never","1990","Schleswig-Holstein","direct migration background","","","",""
"Never","1990","Schleswig-Holstein","indirect migration background","","","",""
"Never","1990","Hamburg","no migration background","87","0.717508184025066","0.637619633695902","0.79739673435423"
"Never","1990","Hamburg","direct migration background","","","",""
"Never","1990","Hamburg","indirect migration background","","","",""
"Never","1990","Lower Saxony","no migration background","406","0.504173923792673","0.469592315282511","0.538755532302835"
"Never","1990","Lower Saxony","direct migration background","62","0.442087297994278","0.363649593817833","0.520525002170723"
"Never","1990","Lower Saxony","indirect migration background","","","",""
"Never","1990","Bremen","no migration background","58","0.698718420334963","0.600601064875454","0.796835775794472"
"Never","1990","Bremen","direct migration background","","","",""
"Never","1990","Bremen","indirect migration background","","","",""
"Never","1990","North Rhine-Westphalia","no migration background","782","0.432669567156661","0.409838562506347","0.455500571806976"
"Never","1990","North Rhine-Westphalia","direct migration background","311","0.486010771135196","0.448137310645113","0.52388423162528"
"Never","1990","North Rhine-Westphalia","indirect migration background","32","0.394004089603712","0.29012602735937","0.497882151848053"
"Never","1990","Hesse","no migration background","220","0.340349954934101","0.302624765791193","0.378075144077009"
"Never","1990","Hesse","direct migration background","136","0.50950191909037","0.45659742090383","0.562406417276911"
"Never","1990","Hesse","indirect migration background","","","",""
"Never","1990","Rhineland-Palatinate,Saarland","no migration background","166","0.311093747677145","0.272011510771322","0.350175984582968"
"Never","1990","Rhineland-Palatinate,Saarland","direct migration background","62","0.570088423594789","0.481511998385959","0.658664848803619"
"Never","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","1990","Baden-Württemberg","no migration background","323","0.335820071701073","0.307019962879507","0.364620180522639"
"Never","1990","Baden-Württemberg","direct migration background","238","0.321107312736874","0.285988577468906","0.356226048004842"
"Never","1990","Baden-Württemberg","indirect migration background","34","0.497798403248724","0.383101298538273","0.612495507959175"
"Never","1990","Bavaria","no migration background","364","0.32221782069604","0.295610032991075","0.348825608401006"
"Never","1990","Bavaria","direct migration background","153","0.404591274478203","0.353960992786038","0.455221556170369"
"Never","1990","Bavaria","indirect migration background","","","",""
"Never","1990","Berlin","no migration background","390","0.74799432258343","0.709824142409688","0.786164502757172"
"Never","1990","Berlin","direct migration background","71","0.574169274864067","0.482182567649677","0.666155982078458"
"Never","1990","Berlin","indirect migration background","","","",""
"Never","1990","Brandenburg","no migration background","571","0.801822201095225","0.772313124424324","0.831331277766125"
"Never","1990","Brandenburg","direct migration background","","","",""
"Never","1990","Brandenburg","indirect migration background","","","",""
"Never","1990","Mecklenburg-Western Pomerania","no migration background","372","0.776694099117482","0.73928134176701","0.814106856467954"
"Never","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","1990","Saxony","no migration background","908","0.717478672749471","0.692707452720251","0.742249892778692"
"Never","1990","Saxony","direct migration background","","","",""
"Never","1990","Saxony","indirect migration background","","","",""
"Never","1990","Saxony-Anhalt","no migration background","605","0.788765024368058","0.759971410408282","0.817558638327833"
"Never","1990","Saxony-Anhalt","direct migration background","","","",""
"Never","1990","Saxony-Anhalt","indirect migration background","","","",""
"Never","1990","Thuringia","no migration background","487","0.700160315033019","0.66655234453611","0.733768285529929"
"Never","1990","Thuringia","direct migration background","","","",""
"Never","1990","Thuringia","indirect migration background","","","",""
"Daily","1991","Schleswig-Holstein","no migration background","","","",""
"Daily","1991","Schleswig-Holstein","direct migration background","","","",""
"Daily","1991","Schleswig-Holstein","indirect migration background","","","",""
"Daily","1991","Hamburg","no migration background","","","",""
"Daily","1991","Hamburg","direct migration background","","","",""
"Daily","1991","Hamburg","indirect migration background","","","",""
"Daily","1991","Lower Saxony","no migration background","","","",""
"Daily","1991","Lower Saxony","direct migration background","","","",""
"Daily","1991","Lower Saxony","indirect migration background","","","",""
"Daily","1991","Bremen","no migration background","","","",""
"Daily","1991","Bremen","direct migration background","","","",""
"Daily","1991","Bremen","indirect migration background","","","",""
"Daily","1991","North Rhine-Westphalia","no migration background","","","",""
"Daily","1991","North Rhine-Westphalia","direct migration background","","","",""
"Daily","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","1991","Hesse","no migration background","","","",""
"Daily","1991","Hesse","direct migration background","","","",""
"Daily","1991","Hesse","indirect migration background","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","1991","Baden-Württemberg","no migration background","","","",""
"Daily","1991","Baden-Württemberg","direct migration background","","","",""
"Daily","1991","Baden-Württemberg","indirect migration background","","","",""
"Daily","1991","Bavaria","no migration background","","","",""
"Daily","1991","Bavaria","direct migration background","","","",""
"Daily","1991","Bavaria","indirect migration background","","","",""
"Daily","1991","Berlin","no migration background","","","",""
"Daily","1991","Berlin","direct migration background","","","",""
"Daily","1991","Berlin","indirect migration background","","","",""
"Daily","1991","Brandenburg","no migration background","","","",""
"Daily","1991","Brandenburg","direct migration background","","","",""
"Daily","1991","Brandenburg","indirect migration background","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","1991","Saxony","no migration background","","","",""
"Daily","1991","Saxony","direct migration background","","","",""
"Daily","1991","Saxony","indirect migration background","","","",""
"Daily","1991","Saxony-Anhalt","no migration background","","","",""
"Daily","1991","Saxony-Anhalt","direct migration background","","","",""
"Daily","1991","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1991","Thuringia","no migration background","","","",""
"Daily","1991","Thuringia","direct migration background","","","",""
"Daily","1991","Thuringia","indirect migration background","","","",""
"Min 1x per week","1991","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","1991","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","1991","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","1991","Hamburg","no migration background","","","",""
"Min 1x per week","1991","Hamburg","direct migration background","","","",""
"Min 1x per week","1991","Hamburg","indirect migration background","","","",""
"Min 1x per week","1991","Lower Saxony","no migration background","","","",""
"Min 1x per week","1991","Lower Saxony","direct migration background","","","",""
"Min 1x per week","1991","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","1991","Bremen","no migration background","","","",""
"Min 1x per week","1991","Bremen","direct migration background","","","",""
"Min 1x per week","1991","Bremen","indirect migration background","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","1991","Hesse","no migration background","","","",""
"Min 1x per week","1991","Hesse","direct migration background","","","",""
"Min 1x per week","1991","Hesse","indirect migration background","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","1991","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","1991","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","1991","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","1991","Bavaria","no migration background","","","",""
"Min 1x per week","1991","Bavaria","direct migration background","","","",""
"Min 1x per week","1991","Bavaria","indirect migration background","","","",""
"Min 1x per week","1991","Berlin","no migration background","","","",""
"Min 1x per week","1991","Berlin","direct migration background","","","",""
"Min 1x per week","1991","Berlin","indirect migration background","","","",""
"Min 1x per week","1991","Brandenburg","no migration background","","","",""
"Min 1x per week","1991","Brandenburg","direct migration background","","","",""
"Min 1x per week","1991","Brandenburg","indirect migration background","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","1991","Saxony","no migration background","","","",""
"Min 1x per week","1991","Saxony","direct migration background","","","",""
"Min 1x per week","1991","Saxony","indirect migration background","","","",""
"Min 1x per week","1991","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","1991","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","1991","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1991","Thuringia","no migration background","","","",""
"Min 1x per week","1991","Thuringia","direct migration background","","","",""
"Min 1x per week","1991","Thuringia","indirect migration background","","","",""
"Min 1x per month","1991","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","1991","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","1991","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1991","Hamburg","no migration background","","","",""
"Min 1x per month","1991","Hamburg","direct migration background","","","",""
"Min 1x per month","1991","Hamburg","indirect migration background","","","",""
"Min 1x per month","1991","Lower Saxony","no migration background","","","",""
"Min 1x per month","1991","Lower Saxony","direct migration background","","","",""
"Min 1x per month","1991","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","1991","Bremen","no migration background","","","",""
"Min 1x per month","1991","Bremen","direct migration background","","","",""
"Min 1x per month","1991","Bremen","indirect migration background","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","1991","Hesse","no migration background","","","",""
"Min 1x per month","1991","Hesse","direct migration background","","","",""
"Min 1x per month","1991","Hesse","indirect migration background","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","1991","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","1991","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","1991","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","1991","Bavaria","no migration background","","","",""
"Min 1x per month","1991","Bavaria","direct migration background","","","",""
"Min 1x per month","1991","Bavaria","indirect migration background","","","",""
"Min 1x per month","1991","Berlin","no migration background","","","",""
"Min 1x per month","1991","Berlin","direct migration background","","","",""
"Min 1x per month","1991","Berlin","indirect migration background","","","",""
"Min 1x per month","1991","Brandenburg","no migration background","","","",""
"Min 1x per month","1991","Brandenburg","direct migration background","","","",""
"Min 1x per month","1991","Brandenburg","indirect migration background","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","1991","Saxony","no migration background","","","",""
"Min 1x per month","1991","Saxony","direct migration background","","","",""
"Min 1x per month","1991","Saxony","indirect migration background","","","",""
"Min 1x per month","1991","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","1991","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","1991","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","1991","Thuringia","no migration background","","","",""
"Min 1x per month","1991","Thuringia","direct migration background","","","",""
"Min 1x per month","1991","Thuringia","indirect migration background","","","",""
"Rarely","1991","Schleswig-Holstein","no migration background","","","",""
"Rarely","1991","Schleswig-Holstein","direct migration background","","","",""
"Rarely","1991","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","1991","Hamburg","no migration background","","","",""
"Rarely","1991","Hamburg","direct migration background","","","",""
"Rarely","1991","Hamburg","indirect migration background","","","",""
"Rarely","1991","Lower Saxony","no migration background","","","",""
"Rarely","1991","Lower Saxony","direct migration background","","","",""
"Rarely","1991","Lower Saxony","indirect migration background","","","",""
"Rarely","1991","Bremen","no migration background","","","",""
"Rarely","1991","Bremen","direct migration background","","","",""
"Rarely","1991","Bremen","indirect migration background","","","",""
"Rarely","1991","North Rhine-Westphalia","no migration background","","","",""
"Rarely","1991","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","1991","Hesse","no migration background","","","",""
"Rarely","1991","Hesse","direct migration background","","","",""
"Rarely","1991","Hesse","indirect migration background","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","1991","Baden-Württemberg","no migration background","","","",""
"Rarely","1991","Baden-Württemberg","direct migration background","","","",""
"Rarely","1991","Baden-Württemberg","indirect migration background","","","",""
"Rarely","1991","Bavaria","no migration background","","","",""
"Rarely","1991","Bavaria","direct migration background","","","",""
"Rarely","1991","Bavaria","indirect migration background","","","",""
"Rarely","1991","Berlin","no migration background","","","",""
"Rarely","1991","Berlin","direct migration background","","","",""
"Rarely","1991","Berlin","indirect migration background","","","",""
"Rarely","1991","Brandenburg","no migration background","","","",""
"Rarely","1991","Brandenburg","direct migration background","","","",""
"Rarely","1991","Brandenburg","indirect migration background","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","1991","Saxony","no migration background","","","",""
"Rarely","1991","Saxony","direct migration background","","","",""
"Rarely","1991","Saxony","indirect migration background","","","",""
"Rarely","1991","Saxony-Anhalt","no migration background","","","",""
"Rarely","1991","Saxony-Anhalt","direct migration background","","","",""
"Rarely","1991","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","1991","Thuringia","no migration background","","","",""
"Rarely","1991","Thuringia","direct migration background","","","",""
"Rarely","1991","Thuringia","indirect migration background","","","",""
"Never","1991","Schleswig-Holstein","no migration background","","","",""
"Never","1991","Schleswig-Holstein","direct migration background","","","",""
"Never","1991","Schleswig-Holstein","indirect migration background","","","",""
"Never","1991","Hamburg","no migration background","","","",""
"Never","1991","Hamburg","direct migration background","","","",""
"Never","1991","Hamburg","indirect migration background","","","",""
"Never","1991","Lower Saxony","no migration background","","","",""
"Never","1991","Lower Saxony","direct migration background","","","",""
"Never","1991","Lower Saxony","indirect migration background","","","",""
"Never","1991","Bremen","no migration background","","","",""
"Never","1991","Bremen","direct migration background","","","",""
"Never","1991","Bremen","indirect migration background","","","",""
"Never","1991","North Rhine-Westphalia","no migration background","","","",""
