"pli0098_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1992","no migration background","Urban Area","614","0.111490238295682","0.103689182208995","0.119291294382369","2"
"Min 1x per week","1992","direct migration background","Urban Area","363","0.144762607346508","0.129861796679245","0.159663418013771","2"
"Min 1x per week","1992","no migration background","Rural Area","342","0.113003627956536","0.103130456971037","0.122876798942035","2"
"Min 1x per week","1992","indirect migration background","Urban Area","27","","","","2"
"Min 1x per week","1992","direct migration background","Rural Area","48","0.161050416103964","0.124938094278436","0.197162737929493","2"
"Min 1x per week","1992","indirect migration background","Rural Area","5","","","","2"
"Never","1992","no migration background","Urban Area","3460","0.523752311176376","0.511373375865454","0.536131246487298","5"
"Never","1992","no migration background","Rural Area","2384","0.527194633092868","0.511625076936171","0.542764189249565","5"
"Never","1992","direct migration background","Urban Area","967","0.492930741329408","0.471758591898299","0.514102890760517","5"
"Never","1992","direct migration background","Rural Area","223","0.506944274856091","0.45782695405452","0.556061595657661","5"
"Never","1992","indirect migration background","Urban Area","166","0.512413209228835","0.460121762564652","0.564704655893018","5"
"Never","1992","indirect migration background","Rural Area","33","0.569782084894723","0.438934597671185","0.700629572118261","5"
"Rarely","1992","no migration background","Urban Area","1711","0.285646928158386","0.27445061301709","0.296843243299683","4"
"Rarely","1992","no migration background","Rural Area","957","0.275012520457726","0.261087654298389","0.288937386617062","4"
"Rarely","1992","direct migration background","Urban Area","495","0.233212340504561","0.215304151102865","0.251120529906258","4"
"Rarely","1992","direct migration background","Rural Area","88","0.217552236954179","0.177018559411181","0.258085914497176","4"
"Rarely","1992","indirect migration background","Urban Area","114","0.306179129582406","0.257961483539126","0.354396775625686","4"
"Rarely","1992","indirect migration background","Rural Area","13","","","","4"
"Daily","1993","no migration background","Urban Area","","","","","1"
"Daily","1993","no migration background","Rural Area","","","","","1"
"Daily","1993","direct migration background","Urban Area","","","","","1"
"Daily","1993","direct migration background","Rural Area","","","","","1"
"Daily","1993","indirect migration background","Urban Area","","","","","1"
"Daily","1993","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","1993","no migration background","Urban Area","","","","","3"
"Min 1x per month","1993","no migration background","Rural Area","","","","","3"
"Min 1x per month","1993","direct migration background","Urban Area","","","","","3"
"Min 1x per month","1993","direct migration background","Rural Area","","","","","3"
"Min 1x per month","1993","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","1993","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","1993","no migration background","Urban Area","","","","","2"
"Min 1x per week","1993","no migration background","Rural Area","","","","","2"
"Min 1x per week","1993","direct migration background","Urban Area","","","","","2"
"Min 1x per week","1993","direct migration background","Rural Area","","","","","2"
"Min 1x per week","1993","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","1993","indirect migration background","Rural Area","","","","","2"
"Never","1993","no migration background","Urban Area","","","","","5"
"Never","1993","no migration background","Rural Area","","","","","5"
"Never","1993","direct migration background","Urban Area","","","","","5"
"Never","1993","direct migration background","Rural Area","","","","","5"
"Never","1993","indirect migration background","Urban Area","","","","","5"
"Never","1993","indirect migration background","Rural Area","","","","","5"
"Rarely","1993","no migration background","Urban Area","","","","","4"
"Rarely","1993","no migration background","Rural Area","","","","","4"
"Rarely","1993","direct migration background","Urban Area","","","","","4"
"Rarely","1993","direct migration background","Rural Area","","","","","4"
"Rarely","1993","indirect migration background","Urban Area","","","","","4"
"Rarely","1993","indirect migration background","Rural Area","","","","","4"
"Daily","1994","no migration background","Urban Area","","","","","1"
"Daily","1994","no migration background","Rural Area","","","","","1"
"Daily","1994","direct migration background","Urban Area","","","","","1"
"Daily","1994","direct migration background","Rural Area","","","","","1"
"Daily","1994","indirect migration background","Urban Area","","","","","1"
"Daily","1994","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","1994","no migration background","Rural Area","282","0.0899056203073501","0.0808618497452522","0.098949390869448","3"
"Min 1x per month","1994","no migration background","Urban Area","475","0.0778556996889306","0.0711645247567395","0.0845468746211217","3"
"Min 1x per month","1994","direct migration background","Urban Area","313","0.129578940251693","0.114823456242001","0.144334424261385","3"
"Min 1x per month","1994","direct migration background","Rural Area","46","0.15570695050388","0.118911486684289","0.192502414323471","3"
"Min 1x per month","1994","indirect migration background","Rural Area","8","","","","3"
"Min 1x per month","1994","indirect migration background","Urban Area","53","0.129059411626509","0.0970718621105184","0.161046961142499","3"
"Min 1x per week","1994","no migration background","Urban Area","565","0.104104657208431","0.0964782243063854","0.111731090110476","2"
"Min 1x per week","1994","no migration background","Rural Area","338","0.117788505326829","0.107596709607217","0.12798030104644","2"
"Min 1x per week","1994","direct migration background","Urban Area","365","0.157635748683433","0.141625470662553","0.173646026704314","2"
"Min 1x per week","1994","direct migration background","Rural Area","43","0.146878739740595","0.11095524939365","0.182802230087539","2"
"Min 1x per week","1994","indirect migration background","Rural Area","5","","","","2"
"Min 1x per week","1994","indirect migration background","Urban Area","31","0.0666247128239909","0.0428323436718361","0.0904170819761458","2"
"Never","1994","no migration background","Urban Area","3408","0.526737068571145","0.514268806536486","0.539205330605803","5"
"Never","1994","no migration background","Rural Area","2289","0.527244304057227","0.511459571348096","0.543029036766358","5"
"Never","1994","direct migration background","Urban Area","763","0.438907000995615","0.417103550310341","0.460710451680889","5"
"Never","1994","direct migration background","Rural Area","198","0.501933571613634","0.451192406873014","0.552674736354254","5"
"Never","1994","indirect migration background","Urban Area","203","0.510581462012465","0.462887368981139","0.558275555043791","5"
"Never","1994","indirect migration background","Rural Area","33","0.462029440776625","0.345237425970867","0.578821455582383","5"
"Rarely","1994","no migration background","Rural Area","934","0.265061570308594","0.251107151260598","0.27901598935659","4"
"Rarely","1994","no migration background","Urban Area","1712","0.291302574531494","0.279956116164252","0.302649032898736","4"
"Rarely","1994","direct migration background","Rural Area","86","0.195480738141892","0.155235557276899","0.235725919006884","4"
"Rarely","1994","direct migration background","Urban Area","549","0.273878310069258","0.254285123342707","0.29347149679581","4"
"Rarely","1994","indirect migration background","Urban Area","135","0.293734413537035","0.250278057781606","0.337190769292465","4"
"Rarely","1994","indirect migration background","Rural Area","24","","","","4"
"Daily","1995","no migration background","Urban Area","20","","","","1"
"Daily","1995","no migration background","Rural Area","16","","","","1"
"Daily","1995","direct migration background","Urban Area","48","0.0179882289354719","0.0125892808319929","0.023387177038951","1"
"Daily","1995","direct migration background","Rural Area","2","","","","1"
"Daily","1995","indirect migration background","Urban Area","2","","","","1"
"Daily","1995","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","1995","no migration background","Urban Area","480","0.0812364012361148","0.0743602452079069","0.0881125572643227","3"
"Min 1x per month","1995","no migration background","Rural Area","313","0.105610396710951","0.0959733693171797","0.115247424104723","3"
"Min 1x per month","1995","direct migration background","Urban Area","376","0.129701769610004","0.116053939616023","0.143349599603985","3"
"Min 1x per month","1995","direct migration background","Rural Area","51","0.136160285046085","0.104887330572612","0.167433239519559","3"
"Min 1x per month","1995","indirect migration background","Urban Area","43","0.0780354784316696","0.0528870687993508","0.103183888063988","3"
"Min 1x per month","1995","indirect migration background","Rural Area","10","","","","3"
"Min 1x per week","1995","no migration background","Urban Area","578","0.104782118186133","0.0970735014112355","0.112490734961031","2"
"Min 1x per week","1995","no migration background","Rural Area","312","0.106171957205957","0.096512376284006","0.115831538127909","2"
"Min 1x per week","1995","direct migration background","Urban Area","447","0.165678750564163","0.150575978747478","0.180781522380848","2"
"Min 1x per week","1995","direct migration background","Rural Area","59","0.149156978837377","0.116672671343336","0.181641286331417","2"
"Min 1x per week","1995","indirect migration background","Urban Area","37","0.0633930610035524","0.0405472321314552","0.0862388898756495","2"
"Min 1x per week","1995","indirect migration background","Rural Area","5","","","","2"
"Never","1995","no migration background","Urban Area","3356","0.529102297400654","0.516539058909957","0.541665535891351","5"
"Never","1995","no migration background","Rural Area","2289","0.511363604209018","0.495689446992071","0.527037761425966","5"
"Never","1995","direct migration background","Urban Area","886","0.452090984158225","0.431873656506727","0.472308311809722","5"
"Never","1995","direct migration background","Rural Area","239","0.493389666535972","0.447800762696073","0.538978570375872","5"
"Never","1995","indirect migration background","Urban Area","219","0.569626743642564","0.523204599460069","0.616048887825058","5"
"Never","1995","indirect migration background","Rural Area","43","0.62248692109002","0.512776324676764","0.732197517503277","5"
"Rarely","1995","no migration background","Rural Area","977","0.270643409638778","0.256711999779763","0.284574819497792","4"
"Rarely","1995","no migration background","Urban Area","1630","0.280968401009591","0.269655571999565","0.292281230019618","4"
"Rarely","1995","direct migration background","Urban Area","571","0.234540266732136","0.217328459032081","0.251752074432192","4"
"Rarely","1995","direct migration background","Rural Area","111","0.220380154246142","0.182583375576972","0.258176932915312","4"
"Rarely","1995","indirect migration background","Urban Area","136","0.286684996608573","0.244286492472483","0.329083500744664","4"
"Rarely","1995","indirect migration background","Rural Area","17","","","","4"
"Daily","1996","no migration background","Urban Area","","","","","1"
"Daily","1996","no migration background","Rural Area","","","","","1"
"Daily","1996","direct migration background","Urban Area","","","","","1"
"Daily","1996","direct migration background","Rural Area","","","","","1"
"Daily","1996","indirect migration background","Urban Area","","","","","1"
"Daily","1996","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","1996","no migration background","Urban Area","465","0.0803364476985888","0.0734764459493179","0.0871964494478597","3"
"Min 1x per month","1996","no migration background","Rural Area","313","0.100892240776014","0.0914262979705419","0.110358183581485","3"
"Min 1x per month","1996","direct migration background","Urban Area","336","0.122357774682813","0.10855413289481","0.136161416470816","3"
"Min 1x per month","1996","direct migration background","Rural Area","43","0.0831482442674838","0.0574948882917372","0.10880160024323","3"
"Min 1x per month","1996","indirect migration background","Urban Area","44","0.061800787805479","0.039772218803261","0.0838293568076969","3"
"Min 1x per month","1996","indirect migration background","Rural Area","6","","","","3"
"Min 1x per week","1996","no migration background","Urban Area","530","0.100328256051014","0.0927458489376922","0.107910663164337","2"
"Min 1x per week","1996","no migration background","Rural Area","305","0.105280921719136","0.095634920606533","0.11492692283174","2"
"Min 1x per week","1996","direct migration background","Urban Area","397","0.164501787600132","0.148885521021866","0.180118054178397","2"
"Min 1x per week","1996","indirect migration background","Urban Area","26","","","","2"
"Min 1x per week","1996","direct migration background","Rural Area","64","0.151401946624923","0.118098833648772","0.184705059601074","2"
"Min 1x per week","1996","indirect migration background","Rural Area","7","","","","2"
"Never","1996","no migration background","Urban Area","3312","0.509305011553178","0.496688240775283","0.521921782331074","5"
"Never","1996","no migration background","Rural Area","2253","0.507003681639161","0.491290775583187","0.522716587695136","5"
"Never","1996","direct migration background","Urban Area","841","0.443550185312963","0.422623351557669","0.464477019068258","5"
"Never","1996","direct migration background","Rural Area","222","0.499980067596182","0.453524465893648","0.546435669298717","5"
"Never","1996","indirect migration background","Urban Area","234","0.50351930258107","0.457778793444408","0.549259811717731","5"
"Never","1996","indirect migration background","Rural Area","53","0.529059900415788","0.424172403027272","0.633947397804305","5"
"Rarely","1996","no migration background","Rural Area","1018","0.286823155865689","0.272608549378319","0.301037762353058","4"
"Rarely","1996","no migration background","Urban Area","1724","0.310030284697218","0.298357606821304","0.321702962573133","4"
"Rarely","1996","direct migration background","Urban Area","591","0.269590252404092","0.250898306583444","0.28828219822474","4"
"Rarely","1996","direct migration background","Rural Area","116","0.265469741511411","0.224441732286919","0.306497750735904","4"
"Rarely","1996","indirect migration background","Urban Area","155","0.386553108367025","0.34200443061317","0.431101786120881","4"
"Rarely","1996","indirect migration background","Rural Area","21","","","","4"
"Daily","1997","no migration background","Urban Area","","","","","1"
"Daily","1997","no migration background","Rural Area","","","","","1"
"Daily","1997","direct migration background","Urban Area","","","","","1"
"Daily","1997","direct migration background","Rural Area","","","","","1"
"Daily","1997","indirect migration background","Urban Area","","","","","1"
"Daily","1997","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","1997","no migration background","Urban Area","476","0.0830580291683726","0.0760423385742603","0.0900737197624849","3"
"Min 1x per month","1997","no migration background","Rural Area","289","0.0857359408423301","0.0768830177071967","0.0945888639774635","3"
"Min 1x per month","1997","direct migration background","Urban Area","282","0.110737995927842","0.0971769201366575","0.124299071719027","3"
"Min 1x per month","1997","direct migration background","Rural Area","46","0.117793165747373","0.0870001446937416","0.148586186801005","3"
"Min 1x per month","1997","indirect migration background","Urban Area","37","0.0471692672293208","0.0283790801308227","0.0659594543278188","3"
"Min 1x per month","1997","indirect migration background","Rural Area","2","","","","3"
"Min 1x per week","1997","no migration background","Urban Area","528","0.103620559023566","0.0958727733261539","0.111368344720977","2"
"Min 1x per week","1997","no migration background","Rural Area","295","0.10697983372925","0.0972063137930578","0.116753353665442","2"
"Min 1x per week","1997","direct migration background","Urban Area","382","0.158119725370762","0.142352722819811","0.173886727921712","2"
"Min 1x per week","1997","direct migration background","Rural Area","60","0.145277218167226","0.111616882648572","0.17893755368588","2"
"Min 1x per week","1997","indirect migration background","Rural Area","6","","","","2"
"Min 1x per week","1997","indirect migration background","Urban Area","35","0.0629027430370216","0.0413838073809333","0.0844216786931099","2"
"Never","1997","no migration background","Urban Area","3224","0.511501367586292","0.498793760845481","0.524208974327103","5"
"Never","1997","no migration background","Rural Area","2236","0.51134278090309","0.495536575009285","0.527148986796895","5"
"Never","1997","direct migration background","Urban Area","781","0.441409638534249","0.419951177589813","0.462868099478686","5"
"Never","1997","direct migration background","Rural Area","199","0.47871623781286","0.430998129238654","0.526434346387067","5"
"Never","1997","indirect migration background","Urban Area","247","0.549641256120864","0.505543892805448","0.593738619436279","5"
"Never","1997","indirect migration background","Rural Area","50","0.608653533814542","0.504283883067213","0.713023184561872","5"
"Rarely","1997","no migration background","Urban Area","1716","0.301820044221769","0.290150163475575","0.313489924967964","4"
"Rarely","1997","direct migration background","Urban Area","612","0.289732640167147","0.270128825605293","0.309336454729","4"
"Rarely","1997","no migration background","Rural Area","1022","0.29594144452533","0.281507777056729","0.310375111993931","4"
"Rarely","1997","direct migration background","Rural Area","116","0.258213378272541","0.216407638662798","0.300019117882284","4"
"Rarely","1997","indirect migration background","Urban Area","170","0.340286733612794","0.298292101672979","0.382281365552609","4"
"Rarely","1997","indirect migration background","Rural Area","26","","","","4"
"Daily","1998","no migration background","Urban Area","24","","","","1"
"Daily","1998","no migration background","Rural Area","11","","","","1"
"Daily","1998","direct migration background","Urban Area","46","0.0210850756168077","0.014791809296396","0.0273783419372195","1"
"Daily","1998","direct migration background","Rural Area","9","","","","1"
"Daily","1998","indirect migration background","Rural Area","2","","","","1"
"Daily","1998","indirect migration background","Urban Area","6","","","","1"
"Min 1x per month","1998","no migration background","Urban Area","587","0.0895697289200752","0.0828131522589797","0.0963263055811706","3"
"Min 1x per month","1998","no migration background","Rural Area","372","0.0990357269550951","0.0901732432060686","0.107898210704122","3"
"Min 1x per month","1998","direct migration background","Urban Area","287","0.141727060424055","0.126449459754072","0.157004661094038","3"
"Min 1x per month","1998","direct migration background","Rural Area","43","0.104567514927298","0.0747293421118554","0.13440568774274","3"
"Min 1x per month","1998","indirect migration background","Rural Area","12","","","","3"
"Min 1x per month","1998","indirect migration background","Urban Area","37","0.052590570288132","0.0332370294772997","0.0719441110989642","3"
"Min 1x per week","1998","no migration background","Urban Area","589","0.0942621535435125","0.0873487378596283","0.101175569227397","2"
"Min 1x per week","1998","no migration background","Rural Area","325","0.0954534747125974","0.0867354710720706","0.104171478353124","2"
"Min 1x per week","1998","direct migration background","Urban Area","329","0.151256080077629","0.135561098397934","0.166951061757324","2"
"Min 1x per week","1998","direct migration background","Rural Area","69","0.180378110063513","0.142884600095598","0.217871620031428","2"
"Min 1x per week","1998","indirect migration background","Urban Area","32","0.0672543889439385","0.0455384024126704","0.0889703754752066","2"
"Min 1x per week","1998","indirect migration background","Rural Area","10","","","","2"
"Never","1998","no migration background","Urban Area","3641","0.514839392334984","0.503014385938074","0.526664398731893","5"
"Never","1998","no migration background","Rural Area","2433","0.491456605315087","0.476624174981182","0.506289035648992","5"
"Never","1998","direct migration background","Urban Area","759","0.407220148372222","0.385698407393679","0.428741889350764","5"
"Never","1998","direct migration background","Rural Area","164","0.41936380436572","0.371246096307711","0.467481512423728","5"
"Never","1998","indirect migration background","Urban Area","248","0.509266857747119","0.465922453042001","0.552611262452238","5"
"Never","1998","indirect migration background","Rural Area","45","0.552279395130725","0.449546436066768","0.655012354194682","5"
"Rarely","1998","no migration background","Urban Area","2021","0.297773950111989","0.286954515831789","0.308593384392189","4"
"Rarely","1998","no migration background","Rural Area","1223","0.311219761995013","0.297483149653765","0.32495637433626","4"
"Rarely","1998","direct migration background","Urban Area","581","0.278711635509287","0.259071337756102","0.298351933262472","4"
"Rarely","1998","direct migration background","Rural Area","119","0.27086073896016","0.227526050386778","0.314195427533542","4"
"Rarely","1998","indirect migration background","Rural Area","21","","","","4"
"Rarely","1998","indirect migration background","Urban Area","188","0.364821853855619","0.323084410985881","0.406559296725357","4"
"Daily","1999","no migration background","Urban Area","","","","","1"
"Daily","1999","no migration background","Rural Area","","","","","1"
"Daily","1999","direct migration background","Urban Area","","","","","1"
"Daily","1999","direct migration background","Rural Area","","","","","1"
"Daily","1999","indirect migration background","Rural Area","","","","","1"
"Daily","1999","indirect migration background","Urban Area","","","","","1"
"Min 1x per month","1999","no migration background","Urban Area","543","0.0818881080775958","0.0752765447416488","0.0884996714135429","3"
"Min 1x per month","1999","no migration background","Rural Area","308","0.0799902755362153","0.0718526103213366","0.088127940751094","3"
"Min 1x per month","1999","direct migration background","Urban Area","263","0.128124238605129","0.112930965412722","0.143317511797536","3"
"Min 1x per month","1999","direct migration background","Rural Area","39","0.109870672427612","0.0772473502814833","0.14249399457374","3"
"Min 1x per month","1999","indirect migration background","Rural Area","8","","","","3"
"Min 1x per month","1999","indirect migration background","Urban Area","41","0.0588700488649664","0.0387163649401484","0.0790237327897844","3"
"Min 1x per week","1999","no migration background","Urban Area","536","0.0939202991930944","0.0868861937899428","0.100954404596246","2"
"Min 1x per week","1999","no migration background","Rural Area","309","0.0949641767153317","0.0861699470687307","0.103758406361933","2"
"Min 1x per week","1999","direct migration background","Urban Area","299","0.146298419413162","0.130233399954259","0.162363438872065","2"
"Min 1x per week","1999","direct migration background","Rural Area","69","0.209685552555122","0.16721920076559","0.252151904344653","2"
"Min 1x per week","1999","indirect migration background","Rural Area","14","","","","2"
"Min 1x per week","1999","indirect migration background","Urban Area","29","","","","2"
"Never","1999","no migration background","Rural Area","2444","0.514664800405729","0.499672504617532","0.529657096193927","5"
"Never","1999","no migration background","Urban Area","3462","0.504138869141561","0.492082929574851","0.516194808708271","5"
"Never","1999","direct migration background","Urban Area","715","0.417509388472615","0.395091950127085","0.439926826818145","5"
"Never","1999","direct migration background","Rural Area","152","0.440133686271818","0.388349731862354","0.491917640681283","5"
"Never","1999","indirect migration background","Urban Area","272","0.538614635339208","0.495931783425109","0.581297487253306","5"
"Never","1999","indirect migration background","Rural Area","43","0.514774357961154","0.409755137761243","0.619793578161066","5"
"Rarely","1999","no migration background","Urban Area","2066","0.320052723587749","0.308804231154031","0.331301216021466","4"
"Rarely","1999","no migration background","Rural Area","1208","0.310380747342724","0.296502421187964","0.324259073497483","4"
"Rarely","1999","direct migration background","Urban Area","582","0.308067953509094","0.287080324413037","0.32905558260515","4"
"Rarely","1999","direct migration background","Rural Area","93","0.240310088745448","0.195737801595891","0.284882375895006","4"
"Rarely","1999","indirect migration background","Urban Area","182","0.350832013368674","0.309970861723845","0.391693165013504","4"
"Rarely","1999","indirect migration background","Rural Area","22","","","","4"
"Daily","2000","no migration background","Urban Area","","","","","1"
"Daily","2000","no migration background","Rural Area","","","","","1"
"Daily","2000","direct migration background","Urban Area","","","","","1"
"Daily","2000","direct migration background","Rural Area","","","","","1"
"Daily","2000","indirect migration background","Urban Area","","","","","1"
"Daily","2000","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2000","no migration background","Urban Area","","","","","3"
"Min 1x per month","2000","no migration background","Rural Area","","","","","3"
"Min 1x per month","2000","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2000","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2000","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2000","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2000","no migration background","Urban Area","","","","","2"
"Min 1x per week","2000","no migration background","Rural Area","","","","","2"
"Min 1x per week","2000","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2000","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2000","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2000","indirect migration background","Rural Area","","","","","2"
"Never","2000","no migration background","Urban Area","","","","","5"
"Never","2000","no migration background","Rural Area","","","","","5"
"Never","2000","direct migration background","Urban Area","","","","","5"
"Never","2000","direct migration background","Rural Area","","","","","5"
"Never","2000","indirect migration background","Urban Area","","","","","5"
"Never","2000","indirect migration background","Rural Area","","","","","5"
"Rarely","2000","no migration background","Urban Area","","","","","4"
"Rarely","2000","no migration background","Rural Area","","","","","4"
"Rarely","2000","direct migration background","Urban Area","","","","","4"
"Rarely","2000","direct migration background","Rural Area","","","","","4"
"Rarely","2000","indirect migration background","Urban Area","","","","","4"
"Rarely","2000","indirect migration background","Rural Area","","","","","4"
"Daily","2001","no migration background","Urban Area","","","","","1"
"Daily","2001","no migration background","Rural Area","","","","","1"
"Daily","2001","direct migration background","Urban Area","","","","","1"
"Daily","2001","direct migration background","Rural Area","","","","","1"
"Daily","2001","indirect migration background","Rural Area","","","","","1"
"Daily","2001","indirect migration background","Urban Area","","","","","1"
"Min 1x per month","2001","no migration background","Urban Area","1058","0.0921801251676733","0.0868490343644965","0.09751121597085","3"
"Min 1x per month","2001","no migration background","Rural Area","635","0.0953998934502102","0.0884588530181761","0.102340933882244","3"
"Min 1x per month","2001","direct migration background","Urban Area","297","0.114919306131098","0.102212735952738","0.127625876309458","3"
"Min 1x per month","2001","direct migration background","Rural Area","81","0.155993088372852","0.124377700643654","0.187608476102051","3"
"Min 1x per month","2001","indirect migration background","Urban Area","45","0.0643283431654034","0.0458066339022574","0.0828500524285494","3"
"Min 1x per month","2001","indirect migration background","Rural Area","9","","","","3"
"Min 1x per week","2001","no migration background","Rural Area","570","0.0964707875859043","0.0894950309098732","0.103446544261935","2"
"Min 1x per week","2001","no migration background","Urban Area","955","0.0904576737898632","0.0851716178533255","0.0957437297264009","2"
"Min 1x per week","2001","direct migration background","Urban Area","379","0.15797249263467","0.143441533443037","0.172503451826303","2"
"Min 1x per week","2001","direct migration background","Rural Area","76","0.138844985724442","0.108716410111491","0.168973561337393","2"
