"pli0098_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1990","secondary school degree","(3a) lower tertiary education","94","0.218852993444547","0.182093240118723","0.25561274677037"
"Rarely","1990","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely","1990","college entrance qualification","(0) in school","","","",""
"Rarely","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","1990","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","1990","college entrance qualification","(2c_gen) general maturity certificate","81","0.257656459285543","0.210181754240381","0.305131164330705"
"Rarely","1990","college entrance qualification","(2c_voc) vocational maturity certificate","117","0.276463901111172","0.233433701510598","0.319494100711746"
"Rarely","1990","college entrance qualification","(3a) lower tertiary education","80","0.32050158688468","0.266605012510081","0.37439816125928"
"Rarely","1990","college entrance qualification","(3b) higher tertiary education","180","0.282221150282866","0.248807662606473","0.315634637959259"
"Rarely","1990","Other degree","(0) in school","","","",""
"Rarely","1990","Other degree","(1a) inadequately completed","","","",""
"Rarely","1990","Other degree","(1b) general elementary school","122","0.231870625761635","0.197102608134419","0.266638643388851"
"Rarely","1990","Other degree","(1c) basic vocational qualification","99","0.257518734522594","0.210624222360713","0.304413246684476"
"Rarely","1990","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","1990","Other degree","(2a) intermediate vocational","","","",""
"Rarely","1990","Other degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1990","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1990","Other degree","(3a) lower tertiary education","","","",""
"Rarely","1990","Other degree","(3b) higher tertiary education","","","",""
"Rarely","1990","no degree/no degree yet","(0) in school","52","0.390580296518345","0.314746475360437","0.466414117676253"
"Rarely","1990","no degree/no degree yet","(1a) inadequately completed","156","0.234843356715011","0.203772059418756","0.265914654011266"
"Rarely","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","1990","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","1990","lower secondary degree","(0) in school","","","",""
"Never","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Never","1990","lower secondary degree","(1b) general elementary school","822","0.405897955784378","0.383811574561151","0.427984337007604"
"Never","1990","lower secondary degree","(1c) basic vocational qualification","2115","0.462502973038229","0.44741691935329","0.477589026723167"
"Never","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","1990","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","1990","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","1990","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1990","lower secondary degree","(3a) lower tertiary education","69","0.677998749473578","0.584532309748885","0.771465189198272"
"Never","1990","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","1990","secondary school degree","(0) in school","","","",""
"Never","1990","secondary school degree","(1a) inadequately completed","","","",""
"Never","1990","secondary school degree","(1b) general elementary school","","","",""
"Never","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","1990","secondary school degree","(2b) intermediate general qualification","293","0.519352009074103","0.477133642463081","0.561570375685125"
"Never","1990","secondary school degree","(2a) intermediate vocational","1568","0.537794423150662","0.518710947059116","0.556877899242209"
"Never","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1990","secondary school degree","(3a) lower tertiary education","343","0.665519916760769","0.623573427686997","0.70746640583454"
"Never","1990","secondary school degree","(3b) higher tertiary education","","","",""
"Never","1990","college entrance qualification","(0) in school","","","",""
"Never","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Never","1990","college entrance qualification","(1b) general elementary school","","","",""
"Never","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","1990","college entrance qualification","(2c_gen) general maturity certificate","180","0.558730008290397","0.504829546402214","0.612630470178581"
"Never","1990","college entrance qualification","(2c_voc) vocational maturity certificate","224","0.539108057050767","0.491150007513228","0.587066106588306"
"Never","1990","college entrance qualification","(3a) lower tertiary education","165","0.503933848493599","0.446189643097432","0.561678053889766"
"Never","1990","college entrance qualification","(3b) higher tertiary education","368","0.456103623367508","0.41912748562502","0.493079761109996"
"Never","1990","Other degree","(0) in school","","","",""
"Never","1990","Other degree","(1a) inadequately completed","","","",""
"Never","1990","Other degree","(1b) general elementary school","258","0.478753287881433","0.437598778895905","0.519907796866961"
"Never","1990","Other degree","(1c) basic vocational qualification","140","0.477569123854134","0.424000881591269","0.531137366116998"
"Never","1990","Other degree","(2b) intermediate general qualification","","","",""
"Never","1990","Other degree","(2a) intermediate vocational","","","",""
"Never","1990","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","1990","Other degree","(2c_voc) vocational maturity certificate","32","0.438413100007453","0.325359999691215","0.551466200323691"
"Never","1990","Other degree","(3a) lower tertiary education","","","",""
"Never","1990","Other degree","(3b) higher tertiary education","","","",""
"Never","1990","no degree/no degree yet","(0) in school","58","0.3038567709407","0.232368747465291","0.375344794416108"
"Never","1990","no degree/no degree yet","(1a) inadequately completed","323","0.505507669349344","0.4688606443269","0.542154694371788"
"Never","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","1990","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","1991","lower secondary degree","(0) in school","","","",""
"Daily","1991","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","1991","lower secondary degree","(1b) general elementary school","","","",""
"Daily","1991","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","1991","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","1991","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","1991","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","1991","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","1991","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","1991","secondary school degree","(0) in school","","","",""
"Daily","1991","secondary school degree","(1a) inadequately completed","","","",""
"Daily","1991","secondary school degree","(1b) general elementary school","","","",""
"Daily","1991","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","1991","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","1991","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","1991","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","1991","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","1991","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","1991","college entrance qualification","(0) in school","","","",""
"Daily","1991","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","1991","college entrance qualification","(1b) general elementary school","","","",""
"Daily","1991","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","1991","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","1991","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","1991","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","1991","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","1991","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","1991","Other degree","(0) in school","","","",""
"Daily","1991","Other degree","(1a) inadequately completed","","","",""
"Daily","1991","Other degree","(1b) general elementary school","","","",""
"Daily","1991","Other degree","(1c) basic vocational qualification","","","",""
"Daily","1991","Other degree","(2b) intermediate general qualification","","","",""
"Daily","1991","Other degree","(2a) intermediate vocational","","","",""
"Daily","1991","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Other degree","(3a) lower tertiary education","","","",""
"Daily","1991","Other degree","(3b) higher tertiary education","","","",""
"Daily","1991","no degree/no degree yet","(0) in school","","","",""
"Daily","1991","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","1991","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","1991","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","1991","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","1991","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","1991","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","1991","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","1991","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","lower secondary degree","(0) in school","","","",""
"Min 1x per week","1991","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","1991","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per week","1991","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","secondary school degree","(0) in school","","","",""
"Min 1x per week","1991","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","1991","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1991","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1991","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1991","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1991","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","college entrance qualification","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","Other degree","(0) in school","","","",""
"Min 1x per week","1991","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1991","Other degree","(1b) general elementary school","","","",""
"Min 1x per week","1991","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","no degree/no degree yet","(0) in school","","","",""
"Min 1x per week","1991","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per week","1991","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1991","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1991","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1991","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per month","1991","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","secondary school degree","(0) in school","","","",""
"Min 1x per month","1991","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1991","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1991","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1991","college entrance qualification","(1a) inadequately completed","","","",""
