"pli0098_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1995","(Married) couple without C. ","(1c) basic vocational qualification","130","0.104262580847858","0.0882316044055817","0.120293557290134"
"Min 1x per week","1995","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"Min 1x per week","1995","(Married) couple without C. ","(2a) intermediate vocational","40","0.0752329729075095","0.0539854885714746","0.0964804572435444"
"Min 1x per week","1995","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","1995","(Married) couple without C. ","(2c_voc) vocational maturity certificate","16","","",""
"Min 1x per week","1995","(Married) couple without C. ","(3a) lower tertiary education","12","","",""
"Min 1x per week","1995","(Married) couple without C. ","(3b) higher tertiary education","24","","",""
"Min 1x per week","1995","Single parent ","(0) in school","","","",""
"Min 1x per week","1995","Single parent ","(1a) inadequately completed","1","","",""
"Min 1x per week","1995","Single parent ","(1b) general elementary school","12","","",""
"Min 1x per week","1995","Single parent ","(1c) basic vocational qualification","13","","",""
"Min 1x per week","1995","Single parent ","(2b) intermediate general qualification","2","","",""
"Min 1x per week","1995","Single parent ","(2a) intermediate vocational","6","","",""
"Min 1x per week","1995","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","1995","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","1995","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per week","1995","Single parent ","(3b) higher tertiary education","4","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","(1a) inadequately completed","13","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","(1b) general elementary school","54","0.100665678391073","0.0684935533064261","0.13283780347572"
"Min 1x per week","1995","Couple + C. LE 16 ","(1c) basic vocational qualification","74","0.0792822833510475","0.0610977780999051","0.0974667886021899"
"Min 1x per week","1995","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","(2a) intermediate vocational","50","0.0498772521423706","0.0359013049032422","0.0638531993814991"
"Min 1x per week","1995","Couple + C. LE 16 ","(2c_gen) general maturity certificate","16","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","28","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","(3a) lower tertiary education","16","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","(3b) higher tertiary education","27","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","(0) in school","12","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","(1a) inadequately completed","36","0.165624357671689","0.111764468138064","0.219484247205315"
"Min 1x per week","1995","Couple + C. GT 16 ","(1b) general elementary school","70","0.216267750390948","0.174873880239305","0.25766162054259"
"Min 1x per week","1995","Couple + C. GT 16 ","(1c) basic vocational qualification","97","0.14973947219823","0.123658258124245","0.175820686272215"
"Min 1x per week","1995","Couple + C. GT 16 ","(2b) intermediate general qualification","13","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","(2a) intermediate vocational","31","0.0977283256834224","0.0685550332178932","0.126901618148952"
"Min 1x per week","1995","Couple + C. GT 16 ","(2c_gen) general maturity certificate","17","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","(3a) lower tertiary education","10","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","(3b) higher tertiary education","16","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","(0) in school","28","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","(1a) inadequately completed","17","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","(1b) general elementary school","22","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","(1c) basic vocational qualification","42","0.164404784321386","0.119524805472155","0.209284763170616"
"Min 1x per week","1995","Couple + C. LE and GT 16","(2b) intermediate general qualification","12","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","(2a) intermediate vocational","19","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","11","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","14","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","(3b) higher tertiary education","7","","",""
"Min 1x per month","1995","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","1995","1-pers.-HH","(1a) inadequately completed","3","","",""
"Min 1x per month","1995","1-pers.-HH","(1b) general elementary school","37","0.128823011787375","0.0924575411279877","0.165188482446762"
"Min 1x per month","1995","1-pers.-HH","(1c) basic vocational qualification","45","0.104734831032688","0.0764113692671614","0.133058292798215"
"Min 1x per month","1995","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"Min 1x per month","1995","1-pers.-HH","(2a) intermediate vocational","14","","",""
"Min 1x per month","1995","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","1995","1-pers.-HH","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per month","1995","1-pers.-HH","(3a) lower tertiary education","7","","",""
"Min 1x per month","1995","1-pers.-HH","(3b) higher tertiary education","7","","",""
"Min 1x per month","1995","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","1995","(Married) couple without C. ","(1a) inadequately completed","24","","",""
"Min 1x per month","1995","(Married) couple without C. ","(1b) general elementary school","78","0.142176158391847","0.11277524033379","0.171577076449903"
"Min 1x per month","1995","(Married) couple without C. ","(1c) basic vocational qualification","97","0.0729172709831084","0.0592783557480778","0.0865561862181391"
"Min 1x per month","1995","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Min 1x per month","1995","(Married) couple without C. ","(2a) intermediate vocational","38","0.0705148706061311","0.0498920142258315","0.0911377269864306"
"Min 1x per month","1995","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Min 1x per month","1995","(Married) couple without C. ","(2c_voc) vocational maturity certificate","10","","",""
"Min 1x per month","1995","(Married) couple without C. ","(3a) lower tertiary education","10","","",""
"Min 1x per month","1995","(Married) couple without C. ","(3b) higher tertiary education","25","","",""
"Min 1x per month","1995","Single parent ","(0) in school","1","","",""
"Min 1x per month","1995","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per month","1995","Single parent ","(1b) general elementary school","11","","",""
"Min 1x per month","1995","Single parent ","(1c) basic vocational qualification","18","","",""
"Min 1x per month","1995","Single parent ","(2b) intermediate general qualification","2","","",""
"Min 1x per month","1995","Single parent ","(2a) intermediate vocational","9","","",""
"Min 1x per month","1995","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","1995","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per month","1995","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per month","1995","Single parent ","(3b) higher tertiary education","3","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","(1a) inadequately completed","12","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","(1b) general elementary school","56","0.107144545545598","0.0740730325557436","0.140216058535452"
"Min 1x per month","1995","Couple + C. LE 16 ","(1c) basic vocational qualification","85","0.108422250330395","0.0874961171887773","0.129348383472012"
"Min 1x per month","1995","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","(2a) intermediate vocational","78","0.0997190440587747","0.0804828911858907","0.118955196931659"
"Min 1x per month","1995","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","27","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","(3a) lower tertiary education","16","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","(3b) higher tertiary education","31","0.0951759900878862","0.0603653084582632","0.129986671717509"
"Min 1x per month","1995","Couple + C. GT 16 ","(0) in school","9","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","(1a) inadequately completed","28","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","(1b) general elementary school","56","0.138075582389581","0.103389973190486","0.172761191588676"
"Min 1x per month","1995","Couple + C. GT 16 ","(1c) basic vocational qualification","85","0.115343969213076","0.0919949677059604","0.138692970720191"
"Min 1x per month","1995","Couple + C. GT 16 ","(2b) intermediate general qualification","15","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","(2a) intermediate vocational","30","0.103432733865983","0.0735151169973223","0.133350350734644"
"Min 1x per month","1995","Couple + C. GT 16 ","(2c_gen) general maturity certificate","18","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","(3a) lower tertiary education","3","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","(3b) higher tertiary education","10","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","(0) in school","9","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","(1a) inadequately completed","11","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","(1b) general elementary school","21","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","(1c) basic vocational qualification","26","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","(2a) intermediate vocational","9","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","5","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"Rarely","1995","1-pers.-HH","(0) in school","2","","",""
"Rarely","1995","1-pers.-HH","(1a) inadequately completed","7","","",""
"Rarely","1995","1-pers.-HH","(1b) general elementary school","74","0.230737785458845","0.185004136757903","0.276471434159787"
"Rarely","1995","1-pers.-HH","(1c) basic vocational qualification","77","0.174552485967919","0.139442337036323","0.209662634899515"
"Rarely","1995","1-pers.-HH","(2b) intermediate general qualification","9","","",""
"Rarely","1995","1-pers.-HH","(2a) intermediate vocational","57","0.227256124644135","0.177084717927795","0.277427531360475"
"Rarely","1995","1-pers.-HH","(2c_gen) general maturity certificate","9","","",""
"Rarely","1995","1-pers.-HH","(2c_voc) vocational maturity certificate","17","","",""
"Rarely","1995","1-pers.-HH","(3a) lower tertiary education","19","","",""
"Rarely","1995","1-pers.-HH","(3b) higher tertiary education","16","","",""
"Rarely","1995","(Married) couple without C. ","(0) in school","","","",""
"Rarely","1995","(Married) couple without C. ","(1a) inadequately completed","20","","",""
"Rarely","1995","(Married) couple without C. ","(1b) general elementary school","134","0.261783928499151","0.224774559030816","0.298793297967485"
"Rarely","1995","(Married) couple without C. ","(1c) basic vocational qualification","368","0.291136247681611","0.267305651541858","0.314966843821364"
"Rarely","1995","(Married) couple without C. ","(2b) intermediate general qualification","13","","",""
"Rarely","1995","(Married) couple without C. ","(2a) intermediate vocational","156","0.275085117857253","0.239113141995054","0.311057093719452"
"Rarely","1995","(Married) couple without C. ","(2c_gen) general maturity certificate","19","","",""
"Rarely","1995","(Married) couple without C. ","(2c_voc) vocational maturity certificate","45","0.238189362198417","0.171977740352253","0.304400984044582"
"Rarely","1995","(Married) couple without C. ","(3a) lower tertiary education","52","0.234813675118011","0.181408210108985","0.288219140127038"
"Rarely","1995","(Married) couple without C. ","(3b) higher tertiary education","51","0.241043212812314","0.1869306069576","0.295155818667028"
"Rarely","1995","Single parent ","(0) in school","8","","",""
"Rarely","1995","Single parent ","(1a) inadequately completed","8","","",""
"Rarely","1995","Single parent ","(1b) general elementary school","27","","",""
"Rarely","1995","Single parent ","(1c) basic vocational qualification","49","0.291551022889336","0.223631372603737","0.359470673174935"
"Rarely","1995","Single parent ","(2b) intermediate general qualification","7","","",""
"Rarely","1995","Single parent ","(2a) intermediate vocational","15","","",""
"Rarely","1995","Single parent ","(2c_gen) general maturity certificate","9","","",""
"Rarely","1995","Single parent ","(2c_voc) vocational maturity certificate","5","","",""
"Rarely","1995","Single parent ","(3a) lower tertiary education","10","","",""
"Rarely","1995","Single parent ","(3b) higher tertiary education","5","","",""
"Rarely","1995","Couple + C. LE 16 ","(0) in school","1","","",""
"Rarely","1995","Couple + C. LE 16 ","(1a) inadequately completed","24","","",""
"Rarely","1995","Couple + C. LE 16 ","(1b) general elementary school","86","0.322603340695725","0.272618949389938","0.372587732001512"
"Rarely","1995","Couple + C. LE 16 ","(1c) basic vocational qualification","285","0.364913743494255","0.332512503402078","0.397314983586431"
"Rarely","1995","Couple + C. LE 16 ","(2b) intermediate general qualification","20","","",""
"Rarely","1995","Couple + C. LE 16 ","(2a) intermediate vocational","256","0.310678525524685","0.280968251551738","0.340388799497631"
"Rarely","1995","Couple + C. LE 16 ","(2c_gen) general maturity certificate","16","","",""
"Rarely","1995","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","61","0.316723948567572","0.25335135673539","0.380096540399755"
"Rarely","1995","Couple + C. LE 16 ","(3a) lower tertiary education","68","0.259194312058843","0.205411576462398","0.312977047655288"
"Rarely","1995","Couple + C. LE 16 ","(3b) higher tertiary education","66","0.258751103398043","0.206800582958777","0.310701623837309"
"Rarely","1995","Couple + C. GT 16 ","(0) in school","20","","",""
"Rarely","1995","Couple + C. GT 16 ","(1a) inadequately completed","34","0.146289777335142","0.0950880306649514","0.197491524005332"
"Rarely","1995","Couple + C. GT 16 ","(1b) general elementary school","100","0.263978851789684","0.219660254418877","0.308297449160491"
"Rarely","1995","Couple + C. GT 16 ","(1c) basic vocational qualification","203","0.296026092517245","0.262658342488691","0.329393842545799"
"Rarely","1995","Couple + C. GT 16 ","(2b) intermediate general qualification","40","0.315527333307462","0.238546852080104","0.392507814534821"
"Rarely","1995","Couple + C. GT 16 ","(2a) intermediate vocational","98","0.299968245244701","0.25494849651736","0.344987993972043"
"Rarely","1995","Couple + C. GT 16 ","(2c_gen) general maturity certificate","37","0.200742621701847","0.140881205040514","0.26060403836318"
"Rarely","1995","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","22","","",""
"Rarely","1995","Couple + C. GT 16 ","(3a) lower tertiary education","31","0.30384487448027","0.224785133941616","0.382904615018923"
"Rarely","1995","Couple + C. GT 16 ","(3b) higher tertiary education","38","0.274705341805237","0.197678156628694","0.35173252698178"
"Rarely","1995","Couple + C. LE and GT 16","(0) in school","34","0.309372871648595","0.228340972863037","0.390404770434153"
"Rarely","1995","Couple + C. LE and GT 16","(1a) inadequately completed","23","","",""
"Rarely","1995","Couple + C. LE and GT 16","(1b) general elementary school","63","0.397782001966133","0.325677747986417","0.469886255945849"
"Rarely","1995","Couple + C. LE and GT 16","(1c) basic vocational qualification","91","0.387179695933848","0.328197585823867","0.446161806043828"
"Rarely","1995","Couple + C. LE and GT 16","(2b) intermediate general qualification","28","","",""
"Rarely","1995","Couple + C. LE and GT 16","(2a) intermediate vocational","49","0.274843635133629","0.211859943794628","0.33782732647263"
"Rarely","1995","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","21","","",""
"Rarely","1995","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","1995","Couple + C. LE and GT 16","(3a) lower tertiary education","17","","",""
"Rarely","1995","Couple + C. LE and GT 16","(3b) higher tertiary education","15","","",""
"Never","1995","1-pers.-HH","(0) in school","2","","",""
"Never","1995","1-pers.-HH","(1a) inadequately completed","19","","",""
"Never","1995","1-pers.-HH","(1b) general elementary school","158","0.453221809451326","0.39918368304494","0.507259935857713"
"Never","1995","1-pers.-HH","(1c) basic vocational qualification","285","0.605911067830042","0.560712311789269","0.651109823870815"
"Never","1995","1-pers.-HH","(2b) intermediate general qualification","30","0.543800239289664","0.407102847976033","0.680497630603294"
"Never","1995","1-pers.-HH","(2a) intermediate vocational","171","0.585217831182306","0.526231754887711","0.644203907476902"
"Never","1995","1-pers.-HH","(2c_gen) general maturity certificate","31","0.679053661686169","0.54558865199007","0.812518671382268"
"Never","1995","1-pers.-HH","(2c_voc) vocational maturity certificate","50","0.684009303984064","0.57948688619431","0.788531721773818"
"Never","1995","1-pers.-HH","(3a) lower tertiary education","48","0.559921006861265","0.451818869325986","0.668023144396543"
"Never","1995","1-pers.-HH","(3b) higher tertiary education","56","0.593467016328124","0.493638916682582","0.693295115973666"
"Never","1995","(Married) couple without C. ","(0) in school","","","",""
"Never","1995","(Married) couple without C. ","(1a) inadequately completed","32","0.359436077809646","0.26191495623816","0.456957199381132"
"Never","1995","(Married) couple without C. ","(1b) general elementary school","232","0.420164259091828","0.378610483320996","0.461718034862661"
"Never","1995","(Married) couple without C. ","(1c) basic vocational qualification","797","0.528363348982708","0.502176967074216","0.554549730891199"
"Never","1995","(Married) couple without C. ","(2b) intermediate general qualification","43","0.588282643707463","0.469550385275911","0.707014902139015"
"Never","1995","(Married) couple without C. ","(2a) intermediate vocational","355","0.575249556478734","0.535431294062659","0.61506781889481"
"Never","1995","(Married) couple without C. ","(2c_gen) general maturity certificate","36","0.650292837770064","0.533460019511909","0.767125656028218"
"Never","1995","(Married) couple without C. ","(2c_voc) vocational maturity certificate","87","0.5431480854188","0.465720381616218","0.620575789221381"
"Never","1995","(Married) couple without C. ","(3a) lower tertiary education","168","0.678921597501214","0.620097433062046","0.737745761940383"
"Never","1995","(Married) couple without C. ","(3b) higher tertiary education","140","0.56129719115716","0.498516786285366","0.624077596028954"
"Never","1995","Single parent ","(0) in school","23","","",""
"Never","1995","Single parent ","(1a) inadequately completed","14","","",""
"Never","1995","Single parent ","(1b) general elementary school","62","0.485985981537269","0.393833248051191","0.578138715023346"
"Never","1995","Single parent ","(1c) basic vocational qualification","91","0.502570337208212","0.427848398162253","0.57729227625417"
"Never","1995","Single parent ","(2b) intermediate general qualification","20","","",""
"Never","1995","Single parent ","(2a) intermediate vocational","74","0.670417670054205","0.580076417554581","0.76075892255383"
"Never","1995","Single parent ","(2c_gen) general maturity certificate","17","","",""
"Never","1995","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Never","1995","Single parent ","(3a) lower tertiary education","23","","",""
"Never","1995","Single parent ","(3b) higher tertiary education","23","","",""
"Never","1995","Couple + C. LE 16 ","(0) in school","1","","",""
"Never","1995","Couple + C. LE 16 ","(1a) inadequately completed","59","0.534140609504482","0.440061881001635","0.62821933800733"
"Never","1995","Couple + C. LE 16 ","(1b) general elementary school","140","0.469586435367604","0.416223030144382","0.522949840590827"
"Never","1995","Couple + C. LE 16 ","(1c) basic vocational qualification","398","0.444859985330501","0.411412528432293","0.47830744222871"
"Never","1995","Couple + C. LE 16 ","(2b) intermediate general qualification","21","","",""
"Never","1995","Couple + C. LE 16 ","(2a) intermediate vocational","546","0.53827624453126","0.506270063937489","0.57028242512503"
"Never","1995","Couple + C. LE 16 ","(2c_gen) general maturity certificate","23","","",""
"Never","1995","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","89","0.441299246904643","0.37365682641487","0.508941667394416"
"Never","1995","Couple + C. LE 16 ","(3a) lower tertiary education","155","0.597321229766268","0.537126101681969","0.657516357850566"
"Never","1995","Couple + C. LE 16 ","(3b) higher tertiary education","149","0.54871526395281","0.48968623888028","0.60774428902534"
"Never","1995","Couple + C. GT 16 ","(0) in school","54","0.484310356938981","0.383815839002641","0.584804874875321"
"Never","1995","Couple + C. GT 16 ","(1a) inadequately completed","81","0.537245824576771","0.465004742314314","0.609486906839227"
"Never","1995","Couple + C. GT 16 ","(1b) general elementary school","145","0.353356822296406","0.305295536761746","0.401418107831067"
"Never","1995","Couple + C. GT 16 ","(1c) basic vocational qualification","330","0.431555380220453","0.395352260734012","0.467758499706893"
"Never","1995","Couple + C. GT 16 ","(2b) intermediate general qualification","72","0.498110767371101","0.415287763568715","0.580933771173486"
"Never","1995","Couple + C. GT 16 ","(2a) intermediate vocational","239","0.498870695205893","0.449748761848123","0.547992628563663"
"Never","1995","Couple + C. GT 16 ","(2c_gen) general maturity certificate","99","0.592625190804825","0.519195617141605","0.666054764468046"
"Never","1995","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","37","0.516251821061425","0.403153038716895","0.629350603405954"
"Never","1995","Couple + C. GT 16 ","(3a) lower tertiary education","86","0.550373942506388","0.464861151178688","0.635886733834089"
"Never","1995","Couple + C. GT 16 ","(3b) higher tertiary education","65","0.438218253610376","0.352596862491946","0.523839644728806"
"Never","1995","Couple + C. LE and GT 16","(0) in school","53","0.429505728153278","0.342729012521791","0.516282443784764"
"Never","1995","Couple + C. LE and GT 16","(1a) inadequately completed","44","0.547906510594715","0.449368813079204","0.646444208110227"
"Never","1995","Couple + C. LE and GT 16","(1b) general elementary school","69","0.410711858207723","0.338235906013809","0.483187810401638"
"Never","1995","Couple + C. LE and GT 16","(1c) basic vocational qualification","101","0.358848272943321","0.300767380113804","0.416929165772839"
"Never","1995","Couple + C. LE and GT 16","(2b) intermediate general qualification","60","0.484323523375149","0.391353477860373","0.577293568889925"
"Never","1995","Couple + C. LE and GT 16","(2a) intermediate vocational","116","0.549460636250796","0.479265972246454","0.619655300255138"
"Never","1995","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","23","","",""
"Never","1995","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","14","","",""
"Never","1995","Couple + C. LE and GT 16","(3a) lower tertiary education","40","0.50360544157908","0.382981133181155","0.624229749977006"
"Never","1995","Couple + C. LE and GT 16","(3b) higher tertiary education","41","0.458480779617413","0.34495362945042","0.572007929784406"
"Daily","1996","1-pers.-HH","(0) in school","","","",""
"Daily","1996","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","1996","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","1996","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","1996","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","1996","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","1996","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","1996","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","1996","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","1996","(Married) couple without C. ","(0) in school","","","",""
"Daily","1996","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","1996","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","1996","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Daily","1996","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","1996","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","1996","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","1996","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","1996","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","1996","Single parent ","(0) in school","","","",""
"Daily","1996","Single parent ","(1a) inadequately completed","","","",""
"Daily","1996","Single parent ","(1b) general elementary school","","","",""
"Daily","1996","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","1996","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","1996","Single parent ","(2a) intermediate vocational","","","",""
"Daily","1996","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","1996","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","Single parent ","(3a) lower tertiary education","","","",""
"Daily","1996","Single parent ","(3b) higher tertiary education","","","",""
"Daily","1996","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","1996","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","1996","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","1996","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","1996","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","1996","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","1996","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1996","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","1996","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","1996","Couple + C. GT 16 ","(0) in school","","","",""
"Daily","1996","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","1996","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","1996","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Daily","1996","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","1996","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","1996","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1996","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","1996","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","1996","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","1996","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","1996","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Daily","1996","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","1996","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","1996","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","1996","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","1996","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Daily","1996","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per week","1996","1-pers.-HH","(0) in school","","","",""
"Min 1x per week","1996","1-pers.-HH","(1a) inadequately completed","6","","",""
"Min 1x per week","1996","1-pers.-HH","(1b) general elementary school","51","0.178197799481773","0.135598538752605","0.220797060210942"
"Min 1x per week","1996","1-pers.-HH","(1c) basic vocational qualification","34","0.0842602803008873","0.0593844371380533","0.109136123463721"
"Min 1x per week","1996","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"Min 1x per week","1996","1-pers.-HH","(2a) intermediate vocational","25","","",""
"Min 1x per week","1996","1-pers.-HH","(2c_gen) general maturity certificate","6","","",""
"Min 1x per week","1996","1-pers.-HH","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1996","1-pers.-HH","(3a) lower tertiary education","8","","",""
"Min 1x per week","1996","1-pers.-HH","(3b) higher tertiary education","16","","",""
"Min 1x per week","1996","(Married) couple without C. ","(0) in school","1","","",""
"Min 1x per week","1996","(Married) couple without C. ","(1a) inadequately completed","16","","",""
"Min 1x per week","1996","(Married) couple without C. ","(1b) general elementary school","90","0.174138800752999","0.141668691238499","0.206608910267498"
"Min 1x per week","1996","(Married) couple without C. ","(1c) basic vocational qualification","126","0.0988538352529914","0.0834328516601997","0.114274818845783"
"Min 1x per week","1996","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Min 1x per week","1996","(Married) couple without C. ","(2a) intermediate vocational","35","0.0680590804280267","0.0481709040002731","0.0879472568557804"
"Min 1x per week","1996","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","1996","(Married) couple without C. ","(2c_voc) vocational maturity certificate","18","","",""
"Min 1x per week","1996","(Married) couple without C. ","(3a) lower tertiary education","12","","",""
