"plh0225","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Brandenburg","higher education","4","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","in school","","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","middle vocational","6","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","higher education","","","","","1"
"1 Strongly disagree","2005","Saxony","in school","","","","","1"
"1 Strongly disagree","2005","Saxony","inadequately","","","","","1"
"1 Strongly disagree","2005","Saxony","general elemantary","9","","","","1"
"1 Strongly disagree","2005","Saxony","middle vocational","30","0.0353927995629302","0.0227229992296648","0.0480625998961956","1"
"1 Strongly disagree","2005","Saxony","vocational + Abi","","","","","1"
"1 Strongly disagree","2005","Saxony","higher vocational","2","","","","1"
"1 Strongly disagree","2005","Saxony","higher education","7","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","in school","","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","inadequately","","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","general elemantary","2","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","middle vocational","16","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","vocational + Abi","1","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","higher vocational","5","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","higher education","6","","","","1"
"1 Strongly disagree","2005","Thuringia","in school","","","","","1"
"1 Strongly disagree","2005","Thuringia","inadequately","","","","","1"
"1 Strongly disagree","2005","Thuringia","general elemantary","2","","","","1"
"1 Strongly disagree","2005","Thuringia","middle vocational","20","","","","1"
"1 Strongly disagree","2005","Thuringia","vocational + Abi","","","","","1"
"1 Strongly disagree","2005","Thuringia","higher vocational","2","","","","1"
"1 Strongly disagree","2005","Thuringia","higher education","1","","","","1"
"2 on scale 1-7 ","2005","Berlin","higher education","7","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","in school","","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Saxony","middle vocational","54","0.0621445866711667","0.0455904453111583","0.0786987280311751","2"
"2 on scale 1-7 ","2005","Saxony","higher vocational","6","","","","2"
"2 on scale 1-7 ","2005","Saxony","higher education","12","","","","2"
"2 on scale 1-7 ","2005","Saxony","vocational + Abi","3","","","","2"
"2 on scale 1-7 ","2005","Berlin","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","in school","1","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Berlin","higher vocational","4","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","higher vocational","2","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","higher education","12","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","in school","","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","general elemantary","2","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher vocational","1","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Saxony","general elemantary","2","","","","2"
"2 on scale 1-7 ","2005","Saxony","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","general elemantary","5","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","middle vocational","26","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","vocational + Abi","3","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","higher vocational","7","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","higher education","8","","","","2"
"2 on scale 1-7 ","2005","Thuringia","in school","","","","","2"
"2 on scale 1-7 ","2005","Thuringia","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Thuringia","higher vocational","7","","","","2"
"2 on scale 1-7 ","2005","Thuringia","higher education","8","","","","2"
"2 on scale 1-7 ","2005","Berlin","in school","","","","","2"
"2 on scale 1-7 ","2005","Berlin","general elemantary","","","","","2"
"2 on scale 1-7 ","2005","Berlin","middle vocational","20","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","general elemantary","9","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","middle vocational","29","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","middle vocational","14","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher education","8","","","","2"
"2 on scale 1-7 ","2005","Saxony","in school","1","","","","2"
"2 on scale 1-7 ","2005","Thuringia","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Thuringia","general elemantary","4","","","","2"
"2 on scale 1-7 ","2005","Thuringia","middle vocational","27","","","","2"
"2 on scale 1-7 ","2005","Bavaria","higher education","28","","","","2"
"2 on scale 1-7 ","2005","Bavaria","higher vocational","12","","","","2"
"2 on scale 1-7 ","2005","Berlin","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Bavaria","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","higher education","12","","","","2"
"2 on scale 1-7 ","2005","Bavaria","in school","1","","","","2"
"2 on scale 1-7 ","2005","Bavaria","inadequately","1","","","","2"
"2 on scale 1-7 ","2005","Bavaria","general elemantary","17","","","","2"
"2 on scale 1-7 ","2005","Bavaria","middle vocational","84","0.0545208257843235","0.0430349281587896","0.0660067234098575","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher vocational","6","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","vocational + Abi","11","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","higher vocational","12","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","vocational + Abi","10","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","higher vocational","19","","","","2"
"2 on scale 1-7 ","2005","Hesse","middle vocational","38","0.0585270337498179","0.0402261637571195","0.0768279037425163","2"
"2 on scale 1-7 ","2005","Hesse","vocational + Abi","7","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","inadequately","2","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","general elemantary","20","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","middle vocational","62","0.111512613214665","0.0871832784270671","0.135841948002264","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","vocational + Abi","5","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher education","4","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","in school","5","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","inadequately","8","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","general elemantary","28","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","middle vocational","66","0.0597312809401612","0.0460342612809265","0.073428300599396","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","middle vocational","116","0.0586350032158202","0.0485042804225148","0.0687657260091256","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","higher education","34","0.0360562810548834","0.0232726753511365","0.0488398867586304","2"
"2 on scale 1-7 ","2005","Hesse","in school","2","","","","2"
"2 on scale 1-7 ","2005","Hesse","inadequately","1","","","","2"
"2 on scale 1-7 ","2005","Hesse","general elemantary","11","","","","2"
"2 on scale 1-7 ","2005","Hesse","higher vocational","4","","","","2"
"2 on scale 1-7 ","2005","Hesse","higher education","16","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","in school","","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","in school","3","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","inadequately","11","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","general elemantary","38","0.0676533795524566","0.0465291136867747","0.0887776454181384","2"
"2 on scale 1-7 ","2005","Bremen","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Bremen","general elemantary","","","","","2"
"2 on scale 1-7 ","2005","Bremen","higher vocational","1","","","","2"
"2 on scale 1-7 ","2005","Bremen","higher education","2","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","higher vocational","7","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","higher education","12","","","","2"
"2 on scale 1-7 ","2005","Bremen","in school","","","","","2"
"2 on scale 1-7 ","2005","Bremen","middle vocational","4","","","","2"
"2 on scale 1-7 ","2005","Bremen","vocational + Abi","1","","","","2"
"2 on scale 1-7 ","2005","Hamburg","higher education","","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","in school","","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","inadequately","2","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","general elemantary","12","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","middle vocational","42","0.0447866274983652","0.0313994876465591","0.0581737673501713","2"
"2 on scale 1-7 ","2005","Lower Saxony","vocational + Abi","5","","","","2"
"2 on scale 1-7 ","2005","Hamburg","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Hamburg","higher vocational","2","","","","2"
"2 on scale 1-7 ","2005","Hamburg","middle vocational","6","","","","2"
"2 on scale 1-7 ","2005","Hamburg","in school","","","","","2"
"2 on scale 1-7 ","2005","Hamburg","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Hamburg","general elemantary","","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","higher vocational","4","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","higher education","1","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","in school","","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","inadequately","2","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","general elemantary","8","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","middle vocational","32","0.104238067546793","0.0713689135630715","0.137107221530514","2"
"3 on scale 1-7 ","2005","Saxony","higher education","42","0.13561744514615","0.100151025075148","0.171083865217152","3"
"3 on scale 1-7 ","2005","Brandenburg","vocational + Abi","3","","","","3"
"3 on scale 1-7 ","2005","Saxony","higher vocational","18","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher education","10","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","middle vocational","21","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher vocational","4","","","","3"
"3 on scale 1-7 ","2005","Saxony","vocational + Abi","3","","","","3"
"3 on scale 1-7 ","2005","Saxony","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","in school","4","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","general elemantary","7","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","higher vocational","7","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","in school","2","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","middle vocational","48","0.114738159835403","0.0845796931660145","0.144896626504792","3"
"3 on scale 1-7 ","2005","Brandenburg","general elemantary","10","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","vocational + Abi","3","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Saxony","middle vocational","115","0.12504234310466","0.102361503238001","0.147723182971319","3"
"3 on scale 1-7 ","2005","Thuringia","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","higher education","25","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","in school","2","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","general elemantary","5","","","","3"
"3 on scale 1-7 ","2005","Bavaria","higher education","57","0.122909619882608","0.0957158643402861","0.15010337542493","3"
"3 on scale 1-7 ","2005","Berlin","in school","1","","","","3"
"3 on scale 1-7 ","2005","Saxony","general elemantary","12","","","","3"
"3 on scale 1-7 ","2005","Saxony","in school","4","","","","3"
"3 on scale 1-7 ","2005","Berlin","higher vocational","5","","","","3"
"3 on scale 1-7 ","2005","Berlin","higher education","22","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","middle vocational","65","0.161715420302359","0.127155215933118","0.1962756246716","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","higher education","24","","","","3"
"3 on scale 1-7 ","2005","Thuringia","in school","","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","higher vocational","8","","","","3"
"3 on scale 1-7 ","2005","Berlin","inadequately","2","","","","3"
"3 on scale 1-7 ","2005","Berlin","general elemantary","5","","","","3"
"3 on scale 1-7 ","2005","Berlin","middle vocational","23","","","","3"
"3 on scale 1-7 ","2005","Berlin","vocational + Abi","2","","","","3"
"3 on scale 1-7 ","2005","Thuringia","general elemantary","8","","","","3"
"3 on scale 1-7 ","2005","Thuringia","higher education","23","","","","3"
"3 on scale 1-7 ","2005","Thuringia","middle vocational","58","0.105352954176965","0.0793624370099484","0.131343471343981","3"
"3 on scale 1-7 ","2005","Thuringia","vocational + Abi","3","","","","3"
"3 on scale 1-7 ","2005","Thuringia","higher vocational","10","","","","3"
"3 on scale 1-7 ","2005","Bavaria","inadequately","3","","","","3"
"3 on scale 1-7 ","2005","Bavaria","general elemantary","41","0.112463674027941","0.078930852014414","0.145996496041469","3"
"3 on scale 1-7 ","2005","Bavaria","middle vocational","159","0.104222637594239","0.0887651532148697","0.119680121973609","3"
"3 on scale 1-7 ","2005","Bavaria","vocational + Abi","5","","","","3"
"3 on scale 1-7 ","2005","Bavaria","higher vocational","25","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","higher education","49","0.118643442789841","0.0886325889368235","0.148654296642859","3"
"3 on scale 1-7 ","2005","Bavaria","in school","4","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","vocational + Abi","27","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","higher vocational","21","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","higher education","72","0.0850074061751948","0.0658836043512093","0.10413120799918","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","general elemantary","53","0.174929566998232","0.137273337255751","0.212585796740713","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","middle vocational","137","0.127826910399737","0.108528939010267","0.147124881789206","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","middle vocational","197","0.0919862219797089","0.0795241417552312","0.104448302204187","3"
"3 on scale 1-7 ","2005","Hesse","in school","3","","","","3"
"3 on scale 1-7 ","2005","Hesse","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Hesse","general elemantary","21","","","","3"
"3 on scale 1-7 ","2005","Hesse","middle vocational","68","0.10634595675595","0.0823114753592614","0.130380438152639","3"
"3 on scale 1-7 ","2005","Hesse","vocational + Abi","11","","","","3"
"3 on scale 1-7 ","2005","Hesse","higher vocational","10","","","","3"
"3 on scale 1-7 ","2005","Hesse","higher education","32","0.0941824214181823","0.0614564402624955","0.126908402573869","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","in school","2","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","inadequately","2","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","general elemantary","22","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","middle vocational","76","0.126513108192415","0.100818703302663","0.152207513082168","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","vocational + Abi","5","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher vocational","9","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher education","17","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","in school","7","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","inadequately","8","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","vocational + Abi","28","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","higher vocational","28","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","in school","9","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","inadequately","10","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","general elemantary","65","0.103744261440403","0.0780966932859676","0.129391829594839","3"
"3 on scale 1-7 ","2005","Bremen","higher vocational","","","","","3"
"3 on scale 1-7 ","2005","Bremen","higher education","3","","","","3"
"3 on scale 1-7 ","2005","Bremen","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Bremen","general elemantary","1","","","","3"
"3 on scale 1-7 ","2005","Bremen","middle vocational","7","","","","3"
"3 on scale 1-7 ","2005","Bremen","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","higher vocational","10","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","higher education","18","","","","3"
"3 on scale 1-7 ","2005","Bremen","in school","1","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","in school","3","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","general elemantary","23","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","middle vocational","89","0.106771542913279","0.086783399453716","0.126759686372842","3"
"3 on scale 1-7 ","2005","Lower Saxony","vocational + Abi","10","","","","3"
"3 on scale 1-7 ","2005","Hamburg","higher education","9","","","","3"
"3 on scale 1-7 ","2005","Hamburg","middle vocational","9","","","","3"
"3 on scale 1-7 ","2005","Hamburg","vocational + Abi","2","","","","3"
"3 on scale 1-7 ","2005","Hamburg","higher vocational","1","","","","3"
"3 on scale 1-7 ","2005","Hamburg","in school","1","","","","3"
"3 on scale 1-7 ","2005","Hamburg","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Hamburg","general elemantary","5","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","higher education","10","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","in school","2","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","higher vocational","6","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","vocational + Abi","2","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","middle vocational","55","0.192494588897018","0.150085295873757","0.234903881920279","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","general elemantary","13","","","","3"
"4 on scale 1-7","2005","Baden-Württemberg","higher education","96","0.214235557071982","0.176157689034716","0.252313425109247","4"
"4 on scale 1-7","2005","Bavaria","in school","15","","","","4"
"4 on scale 1-7","2005","Bavaria","vocational + Abi","33","0.196141715881239","0.129892113079601","0.262391318682878","4"
"4 on scale 1-7","2005","Bavaria","inadequately","1","","","","4"
"4 on scale 1-7","2005","Berlin","higher vocational","16","","","","4"
"4 on scale 1-7","2005","Bavaria","general elemantary","78","0.214818447225934","0.171227959140695","0.258408935311173","4"
"4 on scale 1-7","2005","Bavaria","middle vocational","361","0.206452220383004","0.185975798715331","0.226928642050678","4"
"4 on scale 1-7","2005","Brandenburg","higher vocational","17","","","","4"
"4 on scale 1-7","2005","Bavaria","higher vocational","62","0.268138725568372","0.210126672431472","0.326150778705271","4"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","in school","3","","","","4"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","inadequately","","","","","4"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","general elemantary","8","","","","4"
"4 on scale 1-7","2005","Brandenburg","vocational + Abi","6","","","","4"
"4 on scale 1-7","2005","Berlin","general elemantary","13","","","","4"
"4 on scale 1-7","2005","Berlin","middle vocational","64","0.202816768820759","0.158199621328088","0.24743391631343","4"
"4 on scale 1-7","2005","Berlin","higher education","50","0.16056907507294","0.113729221930378","0.207408928215503","4"
"4 on scale 1-7","2005","Brandenburg","inadequately","1","","","","4"
"4 on scale 1-7","2005","Brandenburg","general elemantary","12","","","","4"
"4 on scale 1-7","2005","Brandenburg","middle vocational","111","0.250082707027453","0.209433379860388","0.290732034194518","4"
"4 on scale 1-7","2005","Brandenburg","higher education","56","0.230962594095653","0.178720251456352","0.283204936734954","4"
"4 on scale 1-7","2005","Bavaria","higher education","113","0.207281440542326","0.173708158436524","0.240854722648128","4"
"4 on scale 1-7","2005","Berlin","in school","5","","","","4"
"4 on scale 1-7","2005","Berlin","inadequately","1","","","","4"
"4 on scale 1-7","2005","Berlin","vocational + Abi","8","","","","4"
"4 on scale 1-7","2005","Brandenburg","in school","5","","","","4"
"4 on scale 1-7","2005","North Rhine-Westphalia","middle vocational","443","0.21305350840719","0.19539720109139","0.230709815722989","4"
"4 on scale 1-7","2005","North Rhine-Westphalia","vocational + Abi","52","0.134095487245883","0.0967605707166087","0.171430403775158","4"
"4 on scale 1-7","2005","North Rhine-Westphalia","higher vocational","76","0.228716079627082","0.18196165337549","0.275470505878674","4"
"4 on scale 1-7","2005","North Rhine-Westphalia","higher education","155","0.209062249477303","0.181178830503299","0.236945668451307","4"
"4 on scale 1-7","2005","Hesse","in school","6","","","","4"
"4 on scale 1-7","2005","Hesse","inadequately","2","","","","4"
"4 on scale 1-7","2005","Hesse","general elemantary","35","0.229763604225556","0.164374985306858","0.295152223144254","4"
