"plh0225","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2007","Rural Area","Male","","","",""
"4 on scale 1-7","2007","Rural Area","Female","","","",""
"5 on scale 1-7","2007","Urban Area","Male","","","",""
"5 on scale 1-7","2007","Urban Area","Female","","","",""
"5 on scale 1-7","2007","Rural Area","Male","","","",""
"5 on scale 1-7","2007","Rural Area","Female","","","",""
"6 on scale 1-7","2007","Urban Area","Male","","","",""
"6 on scale 1-7","2007","Urban Area","Female","","","",""
"6 on scale 1-7","2007","Rural Area","Male","","","",""
"6 on scale 1-7","2007","Rural Area","Female","","","",""
"7 Strongly agree","2007","Urban Area","Male","","","",""
"7 Strongly agree","2007","Urban Area","Female","","","",""
"7 Strongly agree","2007","Rural Area","Male","","","",""
"7 Strongly agree","2007","Rural Area","Female","","","",""
"1 Strongly disagree","2008","Urban Area","Male","","","",""
"1 Strongly disagree","2008","Urban Area","Female","","","",""
"1 Strongly disagree","2008","Rural Area","Male","","","",""
"1 Strongly disagree","2008","Rural Area","Female","","","",""
"2 on scale 1-7 ","2008","Urban Area","Male","","","",""
"2 on scale 1-7 ","2008","Urban Area","Female","","","",""
"2 on scale 1-7 ","2008","Rural Area","Male","","","",""
"2 on scale 1-7 ","2008","Rural Area","Female","","","",""
"3 on scale 1-7 ","2008","Urban Area","Male","","","",""
"3 on scale 1-7 ","2008","Urban Area","Female","","","",""
"3 on scale 1-7 ","2008","Rural Area","Male","","","",""
"3 on scale 1-7 ","2008","Rural Area","Female","","","",""
"4 on scale 1-7","2008","Urban Area","Male","","","",""
"4 on scale 1-7","2008","Urban Area","Female","","","",""
"4 on scale 1-7","2008","Rural Area","Male","","","",""
"4 on scale 1-7","2008","Rural Area","Female","","","",""
"5 on scale 1-7","2008","Urban Area","Male","","","",""
"5 on scale 1-7","2008","Urban Area","Female","","","",""
"5 on scale 1-7","2008","Rural Area","Male","","","",""
"5 on scale 1-7","2008","Rural Area","Female","","","",""
"6 on scale 1-7","2008","Urban Area","Male","","","",""
"6 on scale 1-7","2008","Urban Area","Female","","","",""
"6 on scale 1-7","2008","Rural Area","Male","","","",""
"6 on scale 1-7","2008","Rural Area","Female","","","",""
"7 Strongly agree","2008","Urban Area","Male","","","",""
"7 Strongly agree","2008","Urban Area","Female","","","",""
"7 Strongly agree","2008","Rural Area","Male","","","",""
"7 Strongly agree","2008","Rural Area","Female","","","",""
"1 Strongly disagree","2009","Urban Area","Male","133","0.030310735857306","0.0258104490896962","0.0348110226249159"
"1 Strongly disagree","2009","Urban Area","Female","154","0.0290478748875469","0.0248655421491791","0.0332302076259147"
"1 Strongly disagree","2009","Rural Area","Male","66","0.0219580818834606","0.0167227914732917","0.0271933722936294"
"1 Strongly disagree","2009","Rural Area","Female","87","0.0336667599087555","0.0274251728642745","0.0399083469532365"
"2 on scale 1-7 ","2009","Urban Area","Male","360","0.0599776273976498","0.0537447384210442","0.0662105163742554"
"2 on scale 1-7 ","2009","Urban Area","Female","374","0.0631893155411764","0.0571301860538804","0.0692484450284724"
"2 on scale 1-7 ","2009","Rural Area","Male","212","0.076649122318099","0.0671452231603981","0.0861530214757999"
"2 on scale 1-7 ","2009","Rural Area","Female","265","0.0861187971502059","0.076410909062262","0.0958266852381498"
"3 on scale 1-7 ","2009","Urban Area","Male","737","0.126062840027446","0.117350008798449","0.134775671256442"
"3 on scale 1-7 ","2009","Urban Area","Female","737","0.12935733728209","0.120999806277692","0.137714868286488"
"3 on scale 1-7 ","2009","Rural Area","Male","399","0.122414251052323","0.110705094456088","0.134123407648557"
"3 on scale 1-7 ","2009","Rural Area","Female","395","0.120882764134011","0.1096020524454","0.132163475822622"
"4 on scale 1-7","2009","Urban Area","Male","1248","0.221117840232793","0.210224190045343","0.232011490420242"
"4 on scale 1-7","2009","Urban Area","Female","1329","0.215521512573269","0.205281551093064","0.225761474053475"
"4 on scale 1-7","2009","Rural Area","Male","712","0.236166141344801","0.220993083520656","0.251339199168945"
"4 on scale 1-7","2009","Rural Area","Female","794","0.241783077124822","0.226966748634345","0.256599405615298"
"5 on scale 1-7","2009","Urban Area","Male","1287","0.228627547482278","0.217603984276508","0.239651110688048"
"5 on scale 1-7","2009","Urban Area","Female","1391","0.22246276884817","0.212105344817958","0.232820192878383"
"5 on scale 1-7","2009","Rural Area","Male","702","0.227599454810234","0.212620837063308","0.242578072557159"
"5 on scale 1-7","2009","Rural Area","Female","708","0.22200486628454","0.207623485067867","0.236386247501212"
"6 on scale 1-7","2009","Urban Area","Male","1114","0.196719806242834","0.186285027890115","0.207154584595554"
"6 on scale 1-7","2009","Urban Area","Female","1254","0.187817492685312","0.178090976237942","0.197544009132682"
"6 on scale 1-7","2009","Rural Area","Male","592","0.196571495245054","0.182374424979374","0.210768565510735"
"6 on scale 1-7","2009","Rural Area","Female","572","0.172059793982142","0.158998984422176","0.185120603542108"
"7 Strongly agree","2009","Urban Area","Male","696","0.137183602759693","0.128152600472296","0.146214605047091"
"7 Strongly agree","2009","Urban Area","Female","955","0.152603698182435","0.143648229863127","0.161559166501743"
"7 Strongly agree","2009","Rural Area","Male","327","0.11864145334603","0.107089394768642","0.130193511923417"
"7 Strongly agree","2009","Rural Area","Female","387","0.123483941415524","0.11209938558294","0.134868497248108"
"1 Strongly disagree","2010","Urban Area","Male","","","",""
"1 Strongly disagree","2010","Urban Area","Female","","","",""
"1 Strongly disagree","2010","Rural Area","Male","","","",""
"1 Strongly disagree","2010","Rural Area","Female","","","",""
"2 on scale 1-7 ","2010","Urban Area","Male","","","",""
"2 on scale 1-7 ","2010","Urban Area","Female","","","",""
"2 on scale 1-7 ","2010","Rural Area","Male","","","",""
"2 on scale 1-7 ","2010","Rural Area","Female","","","",""
"3 on scale 1-7 ","2010","Urban Area","Male","","","",""
"3 on scale 1-7 ","2010","Urban Area","Female","","","",""
"3 on scale 1-7 ","2010","Rural Area","Male","","","",""
"3 on scale 1-7 ","2010","Rural Area","Female","","","",""
"4 on scale 1-7","2010","Urban Area","Male","","","",""
"4 on scale 1-7","2010","Urban Area","Female","","","",""
"4 on scale 1-7","2010","Rural Area","Male","","","",""
"4 on scale 1-7","2010","Rural Area","Female","","","",""
"5 on scale 1-7","2010","Urban Area","Male","","","",""
"5 on scale 1-7","2010","Urban Area","Female","","","",""
"5 on scale 1-7","2010","Rural Area","Male","","","",""
"5 on scale 1-7","2010","Rural Area","Female","","","",""
"6 on scale 1-7","2010","Urban Area","Male","","","",""
"6 on scale 1-7","2010","Urban Area","Female","","","",""
"6 on scale 1-7","2010","Rural Area","Male","","","",""
"6 on scale 1-7","2010","Rural Area","Female","","","",""
"7 Strongly agree","2010","Urban Area","Male","","","",""
"7 Strongly agree","2010","Urban Area","Female","","","",""
"7 Strongly agree","2010","Rural Area","Male","","","",""
"7 Strongly agree","2010","Rural Area","Female","","","",""
"1 Strongly disagree","2011","Urban Area","Male","","","",""
"1 Strongly disagree","2011","Urban Area","Female","","","",""
"1 Strongly disagree","2011","Rural Area","Male","","","",""
"1 Strongly disagree","2011","Rural Area","Female","","","",""
"2 on scale 1-7 ","2011","Urban Area","Male","","","",""
"2 on scale 1-7 ","2011","Urban Area","Female","","","",""
"2 on scale 1-7 ","2011","Rural Area","Male","","","",""
"2 on scale 1-7 ","2011","Rural Area","Female","","","",""
"3 on scale 1-7 ","2011","Urban Area","Male","","","",""
"3 on scale 1-7 ","2011","Urban Area","Female","","","",""
"3 on scale 1-7 ","2011","Rural Area","Male","","","",""
"3 on scale 1-7 ","2011","Rural Area","Female","","","",""
"4 on scale 1-7","2011","Urban Area","Male","","","",""
"4 on scale 1-7","2011","Urban Area","Female","","","",""
"4 on scale 1-7","2011","Rural Area","Male","","","",""
"4 on scale 1-7","2011","Rural Area","Female","","","",""
"5 on scale 1-7","2011","Urban Area","Male","","","",""
"5 on scale 1-7","2011","Urban Area","Female","","","",""
"5 on scale 1-7","2011","Rural Area","Male","","","",""
"5 on scale 1-7","2011","Rural Area","Female","","","",""
"6 on scale 1-7","2011","Urban Area","Male","","","",""
"6 on scale 1-7","2011","Urban Area","Female","","","",""
"6 on scale 1-7","2011","Rural Area","Male","","","",""
"6 on scale 1-7","2011","Rural Area","Female","","","",""
"7 Strongly agree","2011","Urban Area","Male","","","",""
"7 Strongly agree","2011","Urban Area","Female","","","",""
"7 Strongly agree","2011","Rural Area","Male","","","",""
"7 Strongly agree","2011","Rural Area","Female","","","",""
"1 Strongly disagree","2012","Urban Area","Male","32","0.0200837330023892","0.0135445474048366","0.0266229185999417"
"1 Strongly disagree","2012","Urban Area","Female","61","0.0240303918549877","0.0182171740937308","0.0298436096162446"
"1 Strongly disagree","2012","Rural Area","Male","18","","",""
"1 Strongly disagree","2012","Rural Area","Female","39","0.0301833113524726","0.0216959067103937","0.0386707159945515"
"2 on scale 1-7 ","2012","Urban Area","Male","99","0.0569137618244216","0.0461145686338363","0.0677129550150068"
"2 on scale 1-7 ","2012","Urban Area","Female","135","0.0502469048797011","0.0419545470417406","0.0585392627176615"
"2 on scale 1-7 ","2012","Rural Area","Male","56","0.051356251424145","0.0384064166757674","0.0643060861725226"
"2 on scale 1-7 ","2012","Rural Area","Female","89","0.0527739445958723","0.0416826245890848","0.0638652646026597"
"3 on scale 1-7 ","2012","Urban Area","Male","164","0.0815893652058688","0.0688296144894301","0.0943491159223075"
"3 on scale 1-7 ","2012","Urban Area","Female","231","0.083184389674801","0.0727015260634807","0.0936672532861214"
"3 on scale 1-7 ","2012","Rural Area","Male","97","0.0792257628900775","0.0633795389782065","0.0950719868019485"
"3 on scale 1-7 ","2012","Rural Area","Female","150","0.0953711203601047","0.0808000885662886","0.109942152153921"
"4 on scale 1-7","2012","Urban Area","Male","328","0.175109567830175","0.157393797886246","0.192825337774103"
"4 on scale 1-7","2012","Urban Area","Female","498","0.189058191589016","0.174195050041017","0.203921333137014"
"4 on scale 1-7","2012","Rural Area","Male","220","0.181161114237422","0.158564274024893","0.203757954449951"
"4 on scale 1-7","2012","Rural Area","Female","289","0.17647532275654","0.157563780796171","0.195386864716908"
"5 on scale 1-7","2012","Urban Area","Male","445","0.255642906930045","0.2353092964427","0.27597651741739"
"5 on scale 1-7","2012","Urban Area","Female","585","0.215220690407705","0.199620359847294","0.230821020968116"
"5 on scale 1-7","2012","Rural Area","Male","269","0.254664778027451","0.22910387117295","0.280225684881952"
"5 on scale 1-7","2012","Rural Area","Female","367","0.233540011817111","0.212551964604177","0.254528059030045"
"6 on scale 1-7","2012","Urban Area","Male","413","0.244464500624879","0.224431670903979","0.264497330345779"
"6 on scale 1-7","2012","Urban Area","Female","633","0.236247701031846","0.220123504638229","0.252371897425463"
"6 on scale 1-7","2012","Rural Area","Male","289","0.254585071975533","0.22902679902447","0.280143344926596"
"6 on scale 1-7","2012","Rural Area","Female","344","0.226472276323015","0.205709180704747","0.247235371941283"
"7 Strongly agree","2012","Urban Area","Male","287","0.166196164582222","0.148844169997563","0.183548159166881"
"7 Strongly agree","2012","Urban Area","Female","523","0.202011730561943","0.186771042768153","0.217252418355734"
"7 Strongly agree","2012","Rural Area","Male","167","0.165643941449572","0.143832745291506","0.187455137607638"
"7 Strongly agree","2012","Rural Area","Female","283","0.185184012794885","0.165914170712159","0.204453854877611"
"1 Strongly disagree","2013","Urban Area","Male","121","0.0231435098063283","0.0192298186061753","0.0270572010064812"
"1 Strongly disagree","2013","Urban Area","Female","149","0.0259176496298268","0.0220638676220166","0.0297714316376369"
"1 Strongly disagree","2013","Rural Area","Male","86","0.0305940100013421","0.0245790490493906","0.0366089709532935"
"1 Strongly disagree","2013","Rural Area","Female","74","0.0232864087642232","0.0182815165745795","0.0282913009538668"
"2 on scale 1-7 ","2013","Urban Area","Male","314","0.0591949069282269","0.0530523588771509","0.065337454979303"
"2 on scale 1-7 ","2013","Urban Area","Female","337","0.055586638223475","0.0500294159640209","0.0611438604829291"
"2 on scale 1-7 ","2013","Rural Area","Male","163","0.0498631255890698","0.0422608327185724","0.0574654184595673"
"2 on scale 1-7 ","2013","Rural Area","Female","182","0.0501467379337823","0.0429038885213919","0.0573895873461728"
"3 on scale 1-7 ","2013","Urban Area","Male","604","0.112315501086402","0.104096751862707","0.120534250310097"
"3 on scale 1-7 ","2013","Urban Area","Female","679","0.111851535770797","0.104206927064066","0.119496144477528"
"3 on scale 1-7 ","2013","Rural Area","Male","350","0.114770630901433","0.103637814363937","0.125903447438929"
"3 on scale 1-7 ","2013","Rural Area","Female","388","0.111652292311263","0.101200634850631","0.122103949771895"
"4 on scale 1-7","2013","Urban Area","Male","1171","0.198076802603404","0.187702957517427","0.208450647689381"
"4 on scale 1-7","2013","Urban Area","Female","1352","0.201090737397974","0.191369170659885","0.210812304136063"
"4 on scale 1-7","2013","Rural Area","Male","717","0.217656745182012","0.203244007007141","0.232069483356883"
"4 on scale 1-7","2013","Rural Area","Female","818","0.24287406097656","0.228643091642891","0.257105030310229"
"5 on scale 1-7","2013","Urban Area","Male","1401","0.238798554212921","0.227701129423797","0.249895979002045"
"5 on scale 1-7","2013","Urban Area","Female","1482","0.224928750460721","0.214801657432858","0.235055843488584"
"5 on scale 1-7","2013","Rural Area","Male","780","0.239898876061656","0.224984277973042","0.254813474150271"
"5 on scale 1-7","2013","Rural Area","Female","834","0.226348259513053","0.212460851796224","0.240235667229881"
"6 on scale 1-7","2013","Urban Area","Male","1265","0.219580529247402","0.208805523180009","0.230355535314795"
"6 on scale 1-7","2013","Urban Area","Female","1422","0.215177890844776","0.205210627382102","0.22514515430745"
"6 on scale 1-7","2013","Rural Area","Male","707","0.225216657238356","0.210626762709063","0.23980655176765"
"6 on scale 1-7","2013","Rural Area","Female","718","0.211279931583127","0.197732704136363","0.224827159029892"
"7 Strongly agree","2013","Urban Area","Male","794","0.148890196115315","0.139624407053831","0.1581559851768"
"7 Strongly agree","2013","Urban Area","Female","1109","0.16544679767243","0.156434247464939","0.174459347879921"
"7 Strongly agree","2013","Rural Area","Male","346","0.12199995502613","0.110568832888428","0.133431077163832"
"7 Strongly agree","2013","Rural Area","Female","474","0.134412308917991","0.1230926091142","0.145732008721783"
"1 Strongly disagree","2014","Urban Area","Male","","","",""
"1 Strongly disagree","2014","Urban Area","Female","","","",""
"1 Strongly disagree","2014","Rural Area","Male","","","",""
"1 Strongly disagree","2014","Rural Area","Female","","","",""
"2 on scale 1-7 ","2014","Urban Area","Male","","","",""
"2 on scale 1-7 ","2014","Urban Area","Female","","","",""
"2 on scale 1-7 ","2014","Rural Area","Male","","","",""
"2 on scale 1-7 ","2014","Rural Area","Female","","","",""
"3 on scale 1-7 ","2014","Urban Area","Male","","","",""
"3 on scale 1-7 ","2014","Urban Area","Female","","","",""
"3 on scale 1-7 ","2014","Rural Area","Male","","","",""
"3 on scale 1-7 ","2014","Rural Area","Female","","","",""
"4 on scale 1-7","2014","Urban Area","Male","","","",""
"4 on scale 1-7","2014","Urban Area","Female","","","",""
"4 on scale 1-7","2014","Rural Area","Male","","","",""
"4 on scale 1-7","2014","Rural Area","Female","","","",""
"5 on scale 1-7","2014","Urban Area","Male","","","",""
"5 on scale 1-7","2014","Urban Area","Female","","","",""
"5 on scale 1-7","2014","Rural Area","Male","","","",""
"5 on scale 1-7","2014","Rural Area","Female","","","",""
"6 on scale 1-7","2014","Urban Area","Male","","","",""
"6 on scale 1-7","2014","Urban Area","Female","","","",""
"6 on scale 1-7","2014","Rural Area","Male","","","",""
"6 on scale 1-7","2014","Rural Area","Female","","","",""
"7 Strongly agree","2014","Urban Area","Male","","","",""
"7 Strongly agree","2014","Urban Area","Female","","","",""
"7 Strongly agree","2014","Rural Area","Male","","","",""
"7 Strongly agree","2014","Rural Area","Female","","","",""
"1 Strongly disagree","2015","Urban Area","Male","","","",""
"1 Strongly disagree","2015","Urban Area","Female","","","",""
"1 Strongly disagree","2015","Rural Area","Male","","","",""
"1 Strongly disagree","2015","Rural Area","Female","","","",""
"2 on scale 1-7 ","2015","Urban Area","Male","","","",""
"2 on scale 1-7 ","2015","Urban Area","Female","","","",""
"2 on scale 1-7 ","2015","Rural Area","Male","","","",""
"2 on scale 1-7 ","2015","Rural Area","Female","","","",""
"3 on scale 1-7 ","2015","Urban Area","Male","","","",""
"3 on scale 1-7 ","2015","Urban Area","Female","","","",""
"3 on scale 1-7 ","2015","Rural Area","Male","","","",""
"3 on scale 1-7 ","2015","Rural Area","Female","","","",""
"4 on scale 1-7","2015","Urban Area","Male","","","",""
"4 on scale 1-7","2015","Urban Area","Female","","","",""
"4 on scale 1-7","2015","Rural Area","Male","","","",""
"4 on scale 1-7","2015","Rural Area","Female","","","",""
"5 on scale 1-7","2015","Urban Area","Male","","","",""
"5 on scale 1-7","2015","Urban Area","Female","","","",""
"5 on scale 1-7","2015","Rural Area","Male","","","",""
"5 on scale 1-7","2015","Rural Area","Female","","","",""
"6 on scale 1-7","2015","Urban Area","Male","","","",""
"6 on scale 1-7","2015","Urban Area","Female","","","",""
"6 on scale 1-7","2015","Rural Area","Male","","","",""
"6 on scale 1-7","2015","Rural Area","Female","","","",""
"7 Strongly agree","2015","Urban Area","Male","","","",""
"7 Strongly agree","2015","Urban Area","Female","","","",""
"7 Strongly agree","2015","Rural Area","Male","","","",""
"7 Strongly agree","2015","Rural Area","Female","","","",""
"1 Strongly disagree","2016","Urban Area","Male","","","",""
"1 Strongly disagree","2016","Urban Area","Female","","","",""
"1 Strongly disagree","2016","Rural Area","Male","","","",""
"1 Strongly disagree","2016","Rural Area","Female","","","",""
"2 on scale 1-7 ","2016","Urban Area","Male","","","",""
"2 on scale 1-7 ","2016","Urban Area","Female","","","",""
"2 on scale 1-7 ","2016","Rural Area","Male","","","",""
"2 on scale 1-7 ","2016","Rural Area","Female","","","",""
"3 on scale 1-7 ","2016","Urban Area","Male","","","",""
"3 on scale 1-7 ","2016","Urban Area","Female","","","",""
"3 on scale 1-7 ","2016","Rural Area","Male","","","",""
"3 on scale 1-7 ","2016","Rural Area","Female","","","",""
"4 on scale 1-7","2016","Urban Area","Male","","","",""
"4 on scale 1-7","2016","Urban Area","Female","","","",""
"4 on scale 1-7","2016","Rural Area","Male","","","",""
"4 on scale 1-7","2016","Rural Area","Female","","","",""
"5 on scale 1-7","2016","Urban Area","Male","","","",""
"5 on scale 1-7","2016","Urban Area","Female","","","",""
"5 on scale 1-7","2016","Rural Area","Male","","","",""
"5 on scale 1-7","2016","Rural Area","Female","","","",""
"6 on scale 1-7","2016","Urban Area","Male","","","",""
"6 on scale 1-7","2016","Urban Area","Female","","","",""
"6 on scale 1-7","2016","Rural Area","Male","","","",""
"6 on scale 1-7","2016","Rural Area","Female","","","",""
"7 Strongly agree","2016","Urban Area","Male","","","",""
"7 Strongly agree","2016","Urban Area","Female","","","",""
"7 Strongly agree","2016","Rural Area","Male","","","",""
"7 Strongly agree","2016","Rural Area","Female","","","",""
"1 Strongly disagree","2017","Urban Area","Male","209","0.0156787391584297","0.0131148874756004","0.0182425908412589"
"1 Strongly disagree","2017","Urban Area","Female","247","0.0219865830009457","0.0191122121435547","0.0248609538583368"
"1 Strongly disagree","2017","Rural Area","Male","80","0.0185099812632393","0.0147344913031018","0.0222854712233768"
"1 Strongly disagree","2017","Rural Area","Female","103","0.0202021513961025","0.0164029504971083","0.0240013522950967"
"2 on scale 1-7 ","2017","Urban Area","Male","478","0.0547440964063576","0.0500493488704517","0.0594388439422634"
"2 on scale 1-7 ","2017","Urban Area","Female","581","0.0599715850735628","0.0553174950519157","0.06462567509521"
"2 on scale 1-7 ","2017","Rural Area","Male","269","0.0600248002970521","0.0533712882734707","0.0666783123206335"
"2 on scale 1-7 ","2017","Rural Area","Female","318","0.0659676884116947","0.0592646487191924","0.0726707281041971"
"3 on scale 1-7 ","2017","Urban Area","Male","861","0.0985433774666036","0.0923922456210707","0.104694509312137"
"3 on scale 1-7 ","2017","Urban Area","Female","938","0.0988869825663639","0.093035704745006","0.104738260387722"
"3 on scale 1-7 ","2017","Rural Area","Male","468","0.10235778770578","0.0938671665094947","0.110848408902066"
"3 on scale 1-7 ","2017","Rural Area","Female","510","0.0981976182611827","0.0901617765403205","0.106233459982045"
"4 on scale 1-7","2017","Urban Area","Male","1636","0.192445863681056","0.184309899815818","0.200581827546294"
"4 on scale 1-7","2017","Urban Area","Female","1755","0.184079316383379","0.176482738538919","0.191675894227839"
"4 on scale 1-7","2017","Rural Area","Male","925","0.200341482256323","0.189129946364875","0.211553018147772"
"4 on scale 1-7","2017","Rural Area","Female","990","0.191396163897401","0.180772857169634","0.202019470625168"
"5 on scale 1-7","2017","Urban Area","Male","2009","0.228200944083655","0.21953971077395","0.23686217739336"
"5 on scale 1-7","2017","Urban Area","Female","2230","0.227950213733102","0.219727140079584","0.23617328738662"
"5 on scale 1-7","2017","Rural Area","Male","1118","0.240417079575451","0.228446983379981","0.252387175770922"
"5 on scale 1-7","2017","Rural Area","Female","1266","0.248291682161983","0.236625440425668","0.259957923898298"
"6 on scale 1-7","2017","Urban Area","Male","2153","0.251782287140281","0.242824608512977","0.260739965767585"
"6 on scale 1-7","2017","Urban Area","Female","2243","0.220514647405254","0.212387947454504","0.228641347356003"
"6 on scale 1-7","2017","Rural Area","Male","1136","0.2191694949218","0.207581832736638","0.230757157106962"
"6 on scale 1-7","2017","Rural Area","Female","1147","0.226564835758655","0.215260802740621","0.237868868776688"
"7 Strongly agree","2017","Urban Area","Male","1673","0.158604692063617","0.151065462698413","0.166143921428821"
"7 Strongly agree","2017","Urban Area","Female","2004","0.186610671837393","0.178973914373193","0.194247429301593"
"7 Strongly agree","2017","Rural Area","Male","900","0.159179373980353","0.148931766996056","0.169426980964651"
"7 Strongly agree","2017","Rural Area","Female","934","0.149379860112981","0.139754010713744","0.159005709512218"
"1 Strongly disagree","2018","Urban Area","Male","","","",""
"1 Strongly disagree","2018","Urban Area","Female","","","",""
"1 Strongly disagree","2018","Rural Area","Male","","","",""
"1 Strongly disagree","2018","Rural Area","Female","","","",""
"2 on scale 1-7 ","2018","Urban Area","Male","","","",""
"2 on scale 1-7 ","2018","Urban Area","Female","","","",""
"2 on scale 1-7 ","2018","Rural Area","Male","","","",""
"2 on scale 1-7 ","2018","Rural Area","Female","","","",""
"3 on scale 1-7 ","2018","Urban Area","Male","","","",""
"3 on scale 1-7 ","2018","Urban Area","Female","","","",""
"3 on scale 1-7 ","2018","Rural Area","Male","","","",""
"3 on scale 1-7 ","2018","Rural Area","Female","","","",""
